,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
КОЛБАСА ВАРЕНАЯ ПЕРВОГО СОРТА,,,,34299.448972,,37604.67,,33421.8,,34774.28,,31718.76,,35909.0,,35470.0,,27216.98
КОЛБАСА ВАРЕНАЯ ВТОРОГО СОРТА ,,,,28977.88189,,34043.33,,31833.3,,22156.48,,30750.0,,28650.0,,32228.0,,23165.38
КОЛБАСА ПОЛУКОПЧЕНАЯ,,,,72056.186072,,65068.15,,69861.2,,72858.0,,65601.93,,82845.0,,62370.0,,73787.44
КОЛБАСА СЫРОКОПЧЕНАЯ,,,,132721.21765,,123429.86,,128021.0,,133200.32,,117697.1,,152104.0,,124397.0,,124682.22
"ПАШТЕТ, ЗЕЛЬЦ",,,,19862.832526000002,,20602.82,,18272.3,,17884.12,,16678.61,,23159.0,,20793.0,,16638.38
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,12474.410464,,13150.34,,12164.2,,14367.36,,11054.58,,11227.0,,14311.0,,11531.08
СОСИСКИ,,,,47399.22513400001,,47632.71,,43106.9,,47689.92,,45156.34,,50250.0,,45007.0,,49702.86
"ВЕТЧИНА, БУЖЕНИНА, ОКОРОК",,,,75858.169054,,79222.42,,69211.4,,62794.08,,81460.1,,90317.0,,63219.0,,71172.74
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,27226.48558,,23622.2,,25839.0,,27515.88,,24617.66,,32025.0,,25094.0,,25916.2
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,24044.272824,,21569.71,,23112.1,,24436.28,,23457.22,,26821.0,,21179.0,,24978.88
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,32157.590301999997,,29814.82,,32195.8,,30883.32,,30159.95,,35748.0,,31908.0,,29685.6
РЫБА ЖИВАЯ,,,,28758.193288000006,,25196.29,,24975.6,,27071.8,,28916.45,,32270.0,,30823.0,,27665.32
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,27866.286454,,24448.65,,25773.1,,26753.2,,25853.16,,29909.0,,30338.0,,29264.18
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,43584.339653999996,,41724.82,,29871.7,,32664.0,,37815.5,,67063.0,,31991.0,,36764.16
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,76590.071998,,74406.78,,75170.2,,86180.88,,87545.86,,71477.0,,80117.0,,65838.82
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,146241.579976,,172275.82,,142431.4,,94399.16,,129423.37,,133185.0,,182004.0,,188780.94
ИКРА ЛОСОСЕВЫХ РЫБ,,,,917718.8535180001,,851561.17,,903045.9,,904642.4,,912780.35,,1013457.0,,866967.0,,860276.52
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,19920.468388,,17282.63,,17285.4,,20942.88,,18020.37,,24742.0,,18303.0,,16382.64
СЕЛЬДЬ СОЛЕНАЯ,,,,33359.106212,,35009.3,,30995.5,,32800.88,,32276.61,,33818.0,,33886.0,,33886.68
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,36244.546794,,34361.61,,34118.3,,35953.96,,34927.19,,36151.0,,42996.0,,33624.8
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,14505.530134000002,,13803.42,,10489.7,,14296.52,,13295.11,,17821.0,,13178.0,,14645.5
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,28111.660654000003,,26125.12,,28397.6,,27704.36,,25743.22,,30669.0,,28813.0,,25482.26
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,16721.37779,,16776.19,,16262.7,,17915.52,,16783.61,,17268.0,,15445.0,,15850.44
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,6691.501810000001,,6003.64,,6367.9,,6624.16,,6462.43,,7196.0,,6566.0,,7096.42
КЕФИР,,,,6609.813452000001,,6295.78,,6807.7,,6717.52,,6334.96,,6195.0,,6407.0,,8262.02
СМЕТАНА ,,,,24972.923174,,23491.75,,26410.8,,22171.72,,24179.53,,26221.0,,23582.0,,28389.34
ТВОРОГ ЖИРНЫЙ,,,,33637.303503999996,,32514.19,,33384.2,,30205.0,,33716.94,,36188.0,,32148.0,,35284.74
ТВОРОГ НЕЖИРНЫЙ,,,,30522.363770000004,,30370.15,,34765.1,,27874.24,,30780.72,,29401.0,,28750.0,,34530.58
ЙОГУРТ (за 250 г),,,,6655.265176000001,,7025.74,,5721.8,,6773.92,,7442.15,,7140.0,,6250.0,,5633.46
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,3480.827274,,3244.27,,3317.5,,3791.28,,3458.78,,3363.0,,3463.0,,3900.7
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,7093.649398,,8080.68,,7010.5,,7265.32,,7293.4,,6816.0,,6081.0,,7652.24
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,38061.681370000006,,36071.69,,38980.9,,37579.8,,33673.04,,43886.0,,33863.0,,35029.38
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,63371.881616000006,,62389.83,,53422.8,,51766.0,,58750.48,,78520.0,,57767.0,,64388.9
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,12432.792331999997,,12351.56,,12298.0,,11825.72,,12249.79,,12416.0,,13087.0,,12823.98
МОРОЖЕНОЕ,,,,64493.98813400001,,59680.64,,57152.7,,71354.16,,59964.78,,68224.0,,71165.0,,55170.08
СЫР  ТВЕРДЫЙ,,,,70261.40989000001,,69511.91,,63257.0,,74008.32,,67121.04,,74331.0,,66757.0,,71491.6
СЫР МЯГКИЙ ,,,,68580.615758,,52012.3,,48114.1,,36877.64,,48703.33,,113629.0,,56778.0,,73682.02
СЫР ПЛАВЛЕНЫЙ,,,,52837.555448,,48179.75,,54552.8,,55083.44,,44378.18,,55450.0,,56131.0,,50540.22
СЫР РАССОЛЬНЫЙ,,,,58011.610194,,51137.4,,54312.9,,60025.0,,58738.26,,60275.0,,66254.0,,50147.68
МАСЛО ЖИВОТНОЕ,,,,70137.937756,,66366.97,,61743.7,,66330.16,,67014.07,,79380.0,,69750.0,,69098.94
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,16789.962544,,16404.29,,16863.5,,17298.64,,16759.27,,16834.0,,16982.0,,16152.94
МАСЛО ОЛИВКОВОЕ,,,,109632.90518999999,,94218.77,,85987.6,,122638.44,,105278.17,,114038.0,,117240.0,,120837.78
МАРГАРИН,,,,27209.814683999997,,26414.97,,25135.5,,26172.32,,26531.71,,29855.0,,26225.0,,27106.9
ЖИР ЖИВОТНЫЙ,,,,15258.057832000002,,14666.82,,9484.1,,11250.6,,14423.69,,22163.0,,15657.0,,10271.56
ЯЙЦА  КУРИНЫЕ,,,,13010.291222000002,,13556.82,,12296.4,,12386.68,,12936.35,,13205.0,,13008.0,,13552.76
САХАР-ПЕСОК,,,,8334.119932,,8175.93,,8282.5,,8288.0,,8400.0,,8400.0,,8367.0,,8372.28
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,152407.778024,,153676.71,,149656.6,,137097.12,,141873.5,,158545.0,,167892.0,,147412.18
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,135069.71625,,143416.55,,123690.8,,123617.6,,146590.25,,137221.0,,123348.0,,152500.5
КОФЕ РАСТВОРИМЫЙ,,,,296743.092506,,357883.8,,287347.8,,282368.2,,289771.26,,258522.0,,327922.0,,313667.86
МЁД  НАТУРАЛЬНЫЙ,,,,83004.912932,,80091.4,,81650.3,,82788.92,,77432.73,,102373.0,,62980.0,,71086.96
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,2665.556782,,2549.29,,2749.4,,2499.92,,2698.24,,2944.0,,2078.0,,2992.48
МУКА ПШЕНИЧНАЯ ,,,,7532.751398000001,,7280.84,,7548.4,,7140.76,,7870.92,,7933.0,,6930.0,,7818.62
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,8893.704044,,9662.08,,9390.5,,8263.92,,8891.62,,8866.0,,8926.0,,8237.22
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,15296.670906000001,,16190.62,,13270.2,,14009.92,,14099.88,,17335.0,,15634.0,,13616.82
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,9677.6488,,11143.15,,11820.5,,9831.0,,9304.0,,10000.0,,7592.0,,7579.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,21923.667374,,21602.1,,17433.5,,30140.32,,19806.36,,18232.0,,26989.0,,21110.0
"СУХАРИ, СУШКИ, БАРАНКИ",,,,33300.295298,,31318.46,,32451.9,,31758.0,,35289.64,,32240.0,,37992.0,,33175.4
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,11621.664955999999,,10510.96,,11327.6,,10883.72,,11424.94,,12917.0,,11834.0,,10862.64
КРУПА МАННАЯ,,,,8000.311526000001,,6676.45,,8331.5,,8390.48,,7383.13,,8829.0,,7821.0,,7439.68
КРУПА ПШЕННАЯ,,,,8058.563492,,6944.79,,8234.2,,8388.68,,7350.47,,9083.0,,7483.0,,7620.2
КРУПА ГРЕЧНЕВАЯ,,,,10884.235088000001,,11038.59,,10875.1,,10409.88,,10746.58,,11913.0,,9881.0,,10177.16
ОВСЯНЫЕ ХЛОПЬЯ ,,,,11115.92417,,10573.96,,10820.2,,10091.84,,11486.43,,12200.0,,10951.0,,10552.4
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,28294.26108,,25901.24,,24929.2,,25694.64,,26362.18,,34819.0,,25475.0,,27415.8
КРУПА ПЕРЛОВАЯ,,,,6097.958286,,5922.5,,5823.9,,6126.36,,5522.48,,6599.0,,5873.0,,6158.56
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,57030.678734,,50827.6,,55466.0,,49243.52,,51773.98,,72508.0,,51829.0,,49011.54
"ГОРОХ, ФАСОЛЬ",,,,13618.531715999998,,12237.88,,11701.7,,10592.8,,16658.09,,17043.0,,13886.0,,9359.72
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,45693.195234,,35670.79,,58745.6,,34902.0,,39854.03,,55672.0,,33054.0,,54916.22
"МАКАРОНЫ, РОЖКИ",,,,9878.838156000002,,9251.74,,9894.4,,8586.68,,9442.67,,11144.0,,9597.0,,9899.86
"ВЕРМИШЕЛЬ, ЛАПША",,,,9812.53303,,9712.26,,8592.0,,8345.36,,8686.22,,12013.0,,8712.0,,10193.5
ВОДКА ,,,,91429.780798,,92879.8,,90567.3,,90952.8,,93295.36,,92690.0,,89851.0,,88324.64
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,112004.74346399998,,110567.58,,110463.6,,111308.48,,113244.47,,110582.0,,117974.0,,110761.98
КОНЬЯК,,,,216105.221526,,198709.01,,198972.5,,208880.32,,201715.1,,242492.0,,182140.0,,259480.66
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,73526.357362,,64518.57,,64399.9,,67449.64,,65593.78,,95372.0,,68936.0,,60549.38
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,62865.421182,,45033.87,,52149.0,,47003.24,,41704.86,,96065.0,,52709.0,,66905.04
ПИВО,,,,16348.48012,,15867.67,,14280.2,,14902.04,,17318.05,,17294.0,,17034.0,,16916.44
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,55860.349184,,53254.84,,55565.2,,56183.92,,53124.7,,57929.0,,56437.0,,55496.28
ВАФЛИ,,,,40972.817446,,40684.29,,41912.6,,42130.72,,42587.44,,39295.0,,42440.0,,39471.44
ПРЯНИКИ,,,,27563.658244000002,,25573.91,,25554.4,,27373.76,,25808.58,,27617.0,,30293.0,,30416.58
ПЕЧЕНЬЕ ,,,,28155.230362000002,,27904.52,,27540.6,,27765.12,,27595.13,,28750.0,,28599.0,,28080.36
ТОРТ,,,,69589.6334,,61116.76,,68632.6,,82765.56,,59249.53,,74350.0,,64794.0,,67844.02
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,6827.852481999999,,5880.69,,5667.4,,8271.32,,5481.7,,7682.0,,6731.0,,6620.4
ИРИС,,,,35948.506004,,34727.67,,34417.0,,34986.72,,37112.58,,37585.0,,35448.0,,35822.54
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,34695.991382,,33522.48,,36197.6,,31854.72,,32103.53,,34989.0,,38709.0,,34473.96
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,73126.89298399999,,68676.56,,75677.4,,67275.76,,70635.6,,74071.0,,80951.0,,72788.92
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,42092.928872000004,,42393.57,,41065.5,,43361.56,,42616.15,,37100.0,,50091.0,,42643.74
ШОКОЛАД,,,,105501.082032,,101679.75,,100462.2,,102157.68,,105155.53,,111412.0,,106156.0,,104588.92
ХАЛВА,,,,37575.367532000004,,39972.36,,36764.2,,35236.12,,33550.09,,39471.0,,38753.0,,35995.58
МАРМЕЛАД,,,,32055.353450000002,,30723.86,,27702.4,,32124.2,,31540.78,,34081.0,,31137.0,,35120.66
ЗЕФИР,,,,38086.39325,,46295.94,,39276.3,,36965.48,,33608.08,,37150.0,,36404.0,,37069.64
КАКАО - ПОРОШОК (за 200 г),,,,24980.308456000002,,20401.8,,22876.1,,24182.28,,24592.51,,31464.0,,18907.0,,26072.04
КАРТОФЕЛЬ,,,,4064.0122560000004,,4222.61,,3721.6,,3635.52,,3844.36,,4865.0,,3822.0,,3293.98
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,11297.169159999998,,11191.88,,11455.4,,9303.96,,13883.38,,11201.0,,11472.0,,11422.72
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,3904.004486,,3866.94,,4708.4,,3424.72,,4130.83,,4165.0,,3607.0,,3180.12
ЛУК РЕПЧАТЫЙ,,,,5611.718296000001,,5084.52,,5837.6,,5161.2,,5629.45,,6155.0,,5448.0,,5410.94
СВЕКЛА,,,,3948.088266,,4041.71,,4009.1,,3704.4,,3964.59,,4510.0,,3639.0,,3033.72
МОРКОВЬ,,,,4783.465744,,4355.83,,5808.1,,4219.6,,4598.16,,5321.0,,4463.0,,4121.88
ПОМИДОРЫ СВЕЖИЕ,,,,19874.726342,,19072.42,,18561.0,,20894.56,,18844.46,,21255.0,,18283.0,,20620.26
ОГУРЦЫ СВЕЖИЕ,,,,29765.999083999995,,28384.41,,28524.7,,29189.76,,32046.77,,30060.0,,30545.0,,29634.86
ЧЕСНОК,,,,26379.750268,,25829.67,,27201.5,,27892.24,,25976.84,,27005.0,,25608.0,,23915.64
ПЕРЕЦ СЛАДКИЙ,,,,34093.851842,,30225.0,,37631.7,,36054.12,,38020.16,,34722.0,,30445.0,,31822.92
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,27182.818302,,25666.09,,26989.0,,27640.44,,27216.37,,28633.0,,26495.0,,25824.46
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,21090.152960000003,,15735.92,,17531.5,,17640.88,,17698.91,,27263.0,,21379.0,,23329.2
СОУС ТОМАТНЫЙ,,,,20634.556927999998,,18149.56,,18612.8,,20888.8,,21228.69,,20540.0,,24422.0,,20158.7
ЯБЛОКИ,,,,9806.020731999999,,9016.47,,9161.4,,9847.92,,8860.39,,10497.0,,11393.0,,8401.48
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,19565.702964,,18443.41,,20434.0,,19745.92,,20554.48,,20086.0,,19172.0,,17955.54
ВИНОГРАД,,,,25232.636042,,24534.6,,25440.1,,24820.4,,29131.5,,23968.0,,25803.0,,25139.68
БАНАНЫ,,,,13085.324984,,13095.65,,12865.8,,12634.72,,13967.05,,13395.0,,12928.0,,12482.48
СУХОФРУКТЫ,,,,47711.673562,,39717.58,,44844.2,,40794.56,,51963.05,,53015.0,,50379.0,,48672.64
ОРЕХИ,,,,70437.68545,,53171.57,,86391.2,,57489.04,,55077.19,,74950.0,,86774.0,,71754.82
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,26823.011334000003,,22417.88,,25854.7,,25300.84,,29047.3,,29468.0,,25518.0,,28244.8
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,36595.08593,,27430.45,,35198.8,,26765.48,,28280.76,,47919.0,,42554.0,,33220.4
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,11129.217658,,10663.69,,10438.4,,11230.4,,11023.93,,12014.0,,10581.0,,10922.38
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,12722.835894,,10981.95,,11755.7,,10526.88,,12902.82,,16564.0,,10794.0,,11442.38
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,6969.082616,,5779.49,,5719.4,,6554.24,,6915.26,,8713.0,,7021.0,,5884.3
ВОДА МИНЕРАЛЬНАЯ ,,,,4347.543718,,4344.76,,4185.4,,4562.56,,4621.66,,4147.0,,4543.0,,4233.9
КВАС (л),,,,6970.853384,,7082.76,,6698.3,,6990.52,,6940.5,,7155.0,,7212.0,,6332.58
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,17837.103786,,17614.34,,19015.2,,14850.4,,12454.9,,23875.0,,15697.0,,13226.74
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,56052.39508,,53547.45,,59227.5,,81767.88,,35755.93,,53645.0,,37222.0,,73011.94
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,18325.277744000003,,8420.14,,7706.0,,11598.8,,4949.15,,43597.0,,8830.0,,12210.06
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,4942.2893,,4131.82,,4289.0,,4914.68,,3637.14,,7484.0,,3647.0,,3175.36
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,6845.739202000001,,5974.41,,6028.5,,7062.4,,6090.48,,8625.0,,5933.0,,5939.94
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,3564.4224000000004,,3549.93,,3543.7,,3572.0,,3538.16,,3600.0,,3553.0,,3544.72
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,14938.792484000001,,14850.59,,13913.1,,15955.2,,14305.18,,14950.0,,14192.0,,16480.72
МАЙОНЕЗ,,,,26949.054192,,28787.78,,27264.0,,27457.6,,28136.88,,24929.0,,26192.0,,28760.84
УКСУС ,,,,9811.026112,,9651.77,,10150.4,,9662.0,,9447.79,,9371.0,,10665.0,,10141.76
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,3250.834748,,3490.98,,3071.1,,3113.6,,3142.71,,3412.0,,3041.0,,3316.24
СОДА ПИЩЕВАЯ,,,,15739.030878,,14158.23,,16895.5,,15233.92,,18392.03,,14594.0,,16983.0,,15755.6
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,17786.448832,,15464.69,,19372.3,,18225.68,,16353.55,,20353.0,,15214.0,,16538.06
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4551.6276020000005,,4406.37,,4413.9,,4383.68,,4752.47,,4586.0,,4659.0,,4684.4
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,18843.865930000004,,17334.58,,16973.3,,19179.88,,16149.87,,17153.0,,26427.0,,18976.82
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,110563.9361,,90350.67,,96131.7,,107622.16,,88820.62,,146374.0,,87431.0,,116169.4
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,49686.608969999994,,43859.72,,41997.6,,44059.76,,55872.93,,51541.0,,56503.0,,53112.72
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,41200.26736,,22938.08,,34056.1,,43828.52,,35585.17,,52011.0,,48606.0,,35767.76
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,34366.158628,,33190.5,,33898.5,,39259.76,,28667.31,,34054.0,,34797.0,,35554.2
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1265343.5691240001,,1263759.42,,1323268.7,,1263556.48,,1108774.75,,1534207.0,,941814.0,,1101510.64
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1396329.619162,,1197434.08,,1518629.2,,1318257.76,,1253983.86,,1544704.0,,1353850.0,,1420324.06
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,620414.0592097348,,658893.09,,651955.8,,749565.92,,550400.0,,,,529106.0,,556488.36
КОСТЮМ МУЖСКОЙ,,,,1143068.307674,,963412.41,,947281.6,,1029522.8,,1053042.23,,1607631.0,,874910.0,,992430.82
ДЖИНСЫ МУЖСКИЕ,,,,386731.98819,,325018.79,,355124.6,,384270.08,,344902.5,,446250.0,,369533.0,,412925.28
БРЮКИ МУЖСКИЕ     ,,,,320650.38833399996,,272458.28,,297201.4,,294119.04,,306923.61,,402671.0,,296157.0,,276924.32
СОРОЧКА МУЖСКАЯ,,,,232857.16661400002,,198444.37,,195932.5,,209915.36,,201063.92,,334710.0,,169468.0,,202165.26
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,468098.352226,,370559.99,,412621.6,,389846.64,,434473.88,,603005.0,,488450.0,,411987.64
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1601196.987122,,1291403.08,,2047049.6,,1943184.0,,1398822.11,,1888990.0,,1366213.0,,787379.0
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,308084.121714,,236807.82,,286266.4,,290675.6,,299220.09,,377300.0,,277443.0,,316330.84
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,184318.493942,,172586.43,,165431.9,,168284.16,,191156.3,,185279.0,,228782.0,,171639.54
МАЙКА МУЖСКАЯ,,,,36840.477504,,33600.5,,33376.2,,38773.92,,46345.8,,35388.0,,35796.0,,38261.68
ТРУСЫ МУЖСКИЕ,,,,37950.79383,,32968.41,,33874.4,,36752.4,,41530.15,,44495.0,,35497.0,,33325.5
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,77092.56871200001,,77471.97,,73277.3,,83324.0,,86316.93,,73571.0,,73105.0,,78338.14
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,12988.385476000001,,12490.37,,10808.6,,12892.0,,13393.39,,13421.0,,14058.0,,13244.72
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,15362.711864,,15887.84,,14058.4,,18979.12,,14511.21,,13467.0,,16103.0,,16085.9
