,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ПИДЖАК ЖЕНСКИЙ,,,,120091.04358,,109944.94,,117515.54,,110992.82,,103262.17,,152131.0,,109311.0,,124629.88
ЮБКА ЖЕНСКАЯ ,,,,81542.46536600002,,72395.72,,82716.4,,78306.26,,81980.72,,77752.0,,90144.0,,90954.84
ДЖИНСЫ ЖЕНСКИЕ,,,,114486.2049,,91957.34,,85341.37,,104403.46,,102287.5,,159657.0,,133125.0,,101248.08
БЛУЗКА ЖЕНСКАЯ,,,,80613.101152,,68148.32,,91747.88,,73126.56,,73974.21,,93023.0,,82965.0,,76504.32
ПЛАТЬЕ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКОЕ,,,,96413.242986,,104687.32,,114251.45,,104594.9,,99554.37,,82741.0,,79190.0,,97248.0
ХАЛАТ ДОМАШНИЙ ЖЕНСКИЙ,,,,52960.983821999995,,45516.58,,57783.49,,38957.24,,46599.13,,72133.0,,49204.0,,54416.48
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ ЖЕНСКИЙ",,,,49403.301108,,47149.68,,50107.79,,50577.0,,37171.95,,61198.0,,54458.0,,35547.32
КОСТЮМ СПОРТИВНЫЙ ЖЕНСКИЙ,,,,115294.19463399998,,97993.04,,111044.57,,96290.58,,97747.12,,142527.0,,123561.0,,127948.2
БЮСТГАЛЬТЕР ,,,,28903.456159999998,,25490.56,,29089.86,,26915.76,,27825.71,,33196.0,,30488.0,,27467.12
ТРУСЫ  ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА ЖЕНСКИЕ,,,,7770.207563999999,,6563.12,,6747.92,,7602.64,,7320.88,,9952.0,,8383.0,,6665.4
ШАПКА  МЕХОВАЯ ЖЕНСКАЯ,,,,313476.141836,,309663.76,,413981.6,,322067.76,,236882.28,,367905.0,,220000.0,,299020.0
ПЛАЩ ЖЕНСКИЙ,,,,217531.62290999998,,216664.94,,194149.85,,233598.76,,203540.71,,240155.0,,208333.0,,211440.6
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,27268.574344,,24114.78,,23760.18,,25107.62,,24838.97,,36922.0,,26449.0,,25328.48
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,29423.38682,,12494.46,,42986.19,,17364.94,,37231.26,,51018.0,,20849.0,,18944.6
ШЛЯПА ЖЕНСКАЯ,,,,63468.301236,,56575.7,,57877.13,,55622.38,0.0,64445.98,,86296.0,,54642.0,,61084.24
ШУБА (полушубок) ИЗ ИСКУССТВЕННОГО МЕХА ЖЕНСКИЙ,,,,272760.5545014771,,306336.1,,237738.3,,300380.0,,231950.46,,,,,,
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,35853.481322,,26278.94,,35700.01,,26363.96,,32545.89,,48037.0,,36362.0,,42894.76
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,79460.468564,,83763.46,,71084.83,,73488.66,,71185.76,,114823.0,,65726.0,,57789.48
КОЛГОТКИ ЖЕНСКИЕ,,,,7927.550507999999,,7173.74,,6202.16,,8064.22,,6681.01,,11874.0,,6981.0,,6475.6
БРЮКИ ЖЕНСКИЕ,,,,88483.962352,,72047.04,,84580.95,,93138.44,,91350.26,,107387.0,,77198.0,,87899.28
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,140292.427966,,112560.2,,152250.18,,104116.98,,148178.2,,170750.0,,137996.0,,154088.56
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,127713.504002,,101426.86,,126208.13,,96935.52,,117816.32,,193503.0,,116545.0,,117292.12
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,159400.82761,,149165.04,,167198.2,,143796.74,,166394.13,,176063.0,,131605.0,,185567.84
НОСКИ  ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ ДЕТСКИЕ,,,,2862.7859240000003,,2753.42,,2857.86,,2523.86,,3061.2,,2903.0,,3087.0,,2901.48
БРЮКИ ДЕТСКИЕ,,,,45507.33178,,40448.86,,46817.37,,39407.5,,44693.67,,53234.0,,43563.0,,48887.76
КОСТЮМ ШКОЛЬНЫЙ ,,,,126271.93315600001,,125728.58,,138655.18,,120607.86,,132342.78,,133465.0,,107768.0,,126514.16
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,68458.94752,,57458.94,,73695.56,,59429.42,,66579.67,,83154.0,,67774.0,,66589.52
"ДЖЕМПЕР,CВИТЕР  ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ ДЕТСКИЙ",,,,47910.941009999995,,39749.2,,46773.02,,42106.22,,47889.48,,52289.0,,55198.0,,50483.0
СОРОЧКА ВЕРХНЯЯ   ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ ДЛЯ МАЛЬЧИКА,,,,28903.631031999998,,25625.22,,30017.87,,23357.06,,30313.84,,33919.0,,28641.0,,29687.88
ЮБКА  ИЗ СМЕСОВЫХ ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА  ДЕТСКАЯ,,,,41116.10603,,33319.84,,44099.36,,33032.34,,39053.08,,52012.0,,40349.0,,43102.36
ПЛАТЬЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ ДЕТСКОЕ,,,,38762.687142,,35790.82,,28912.61,,26749.28,,29545.2,,55725.0,,48071.0,,37907.0
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,109241.99003,,119180.48,,104877.92,,105829.46,,123459.38,,106340.0,,103037.0,,104936.76
ДЖИНСЫ ДЕТСКИЕ,,,,63231.47496,,54233.26,,45855.58,,59822.42,,66796.09,,78352.0,,63005.0,,70195.88
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,12517.385311999999,,13253.14,,13592.98,,6185.7,,12705.03,,11522.0,,15370.0,,16484.4
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,11267.063232,,9908.08,,13780.92,,9547.04,,11978.98,,12028.0,,11442.0,,10241.44
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,23892.642799999998,,18690.28,,22552.75,,18490.32,,20915.48,,36076.0,,23679.0,,21903.56
КОЛГОТКИ ДЕТСКИЕ,,,,8916.312157999999,,8842.66,,8473.59,,7950.36,,9101.28,,8394.0,,11307.0,,8370.24
ПИЖАМА ДЕТСКАЯ,,,,27712.30377,,22563.66,,29195.45,,26183.88,,24104.25,,34360.0,,26765.0,,28246.52
"ПОЛУБОТИНКИ, ТУФЛИ  КОЖАНЫЕ МУЖСКИЕ",,,,129360.14484,,138686.94,,127900.55,,133846.26,,131129.5,,123459.0,,122898.0,,129729.84
САПОГИ НА МЕХУ  МУЖСКИЕ,,,,172161.25940799998,,189455.72,,169613.67,,149203.44,,180386.38,,160158.0,,181489.0,,183102.32
ОБУВЬ  ДОМАШНЯЯ  МУЖСКАЯ ,,,,22552.590592,,20176.32,,19836.18,,20424.56,,21746.73,,31047.0,,21191.0,,19743.84
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,100671.17334799998,,97159.16,,74131.74,,111505.64,,96543.32,,111053.0,,101728.0,,105987.8
"БОСОНОЖКИ, САНДАЛЕТЫ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ  МУЖСКИЕ",,,,107113.82886400001,,109981.6,,106025.29,,130030.0,,83391.93,,102415.0,,112663.0,,98398.88
РЕЗИНОВАЯ ОБУВЬ,,,,35561.507,,29136.1,,35822.2,,30354.3,,30521.34,,45879.0,,37134.0,,35913.84
САПОГИ  ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,272425.246974,,323688.2,,255973.19,,237239.86,,266438.23,,245632.0,,307260.0,,277230.72
САПОГИ  ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,269813.777088,,260614.92,,276809.45,,233836.68,,275056.7,,238812.0,,322924.0,,299021.76
"ТУФЛИ   КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ ЖЕНСКИЕ",,,,104643.964474,,97011.18,,106508.73,,113950.16,,113403.34,,91786.0,,117936.0,,95811.96
ТУФЛИ  МОДЕЛЬНЫЕ ЖЕНСКИЕ,,,,142632.228284,,144889.8,,147297.52,,135793.36,,147721.96,,151367.0,,134621.0,,134253.96
ТУФЛИ   ЛЕТНИЕ КОЖАНЫЕ ЖЕНСКИЕ,,,,120830.582658,,129073.06,,109181.67,,113786.6,,113991.86,,125383.0,,135963.0,,112043.24
ОБУВЬ  ДОМАШНЯЯ ЖЕНСКАЯ ,,,,21895.703053999998,,19652.22,,18013.19,,20403.88,,21877.7,,28602.0,,20788.0,,21293.12
ТУФЛИ  ИЗ ИСКУССТВЕННОЙ КОЖИ ЖЕНСКИЕ ,,,,80416.5697,,89158.8,,72802.54,,81490.76,,69922.72,,79332.0,,94838.0,,69731.04
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,133612.441574,,117053.72,,120836.81,,98508.5,,130397.11,,167137.0,,152357.0,,137892.2
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,135934.46230800002,,131732.82,,146459.83,,103598.34,,149729.11,,161033.0,,135242.0,,117289.52
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,84890.074992,,76185.78,,87623.94,,82672.86,,97142.53,,86668.0,,83545.0,,82643.36
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,66017.73575200001,,71988.08,,66369.46,,67718.76,,66188.53,,66144.0,,60289.0,,62802.8
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,51092.695072,,40157.98,,49193.33,,46270.54,,59267.91,,61446.0,,50806.0,,48557.44
СТОЛ ПИСЬМЕННЫЙ,,,,311949.041098,,269931.66,,282073.95,,457927.52,,257144.66,,285832.0,,337988.0,,270820.48
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,800574.5752760001,,706600.9,,820317.12,,683545.5,,793783.55,,744978.0,,1035092.0,,848078.92
СТУЛ,,,,127798.431062,,104930.54,,145930.49,,134917.88,,120325.92,,130214.0,,129650.0,,128157.68
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2976514.7078980003,,2937549.8,,3197176.26,,2993101.5,,2641951.08,,3296534.0,,2790086.0,,2788639.64
НАБОР МЯГКОЙ МЕБЕЛИ,,,,2404957.661284,,2475454.86,,2906752.17,,1976892.5,,2745336.21,,2481013.0,,2001463.0,,2377165.32
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,2153529.213374,,2128897.5,,1904199.33,,2164309.24,,2040901.29,,2468613.0,,2051447.0,,2165060.68
ДИВАН-КРОВАТЬ,,,,1112869.46676,,1218612.34,,958328.13,,941798.3,,1125310.37,,1193285.0,,1097220.0,,1249692.08
 ГАРНИТУР КУХОННЫЙ,,,,1540500.905668,,1790769.14,,1482345.95,,1159522.86,,1531505.79,,1373944.0,,1875992.0,,1639781.12
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,939316.836164,,1032175.58,,1027852.51,,859201.34,,815708.75,,781073.0,,1106636.0,,995724.2
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ       (за 1 м2),,,,61547.971804,,47016.24,,62689.63,,56547.56,,57874.74,,71274.0,,67426.0,,65076.16
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,55143.400858,,56046.9,,44580.06,,40954.88,,47059.16,,77012.0,,57373.0,,52840.44
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,38465.180166,,35711.32,,38542.19,,32329.1,,40026.78,,45189.0,,35612.0,,40869.44
КОМПЛЕКТ БЕЛЬЯ ПОСТЕЛЬНОГО ,,,,80602.01368999999,,69631.06,,79376.35,,71550.84,,87442.34,,94890.0,,82344.0,,74986.0
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,81804.39943599999,,67500.12,,79085.65,,77099.72,,68808.99,,102952.0,,81467.0,,87015.0
ОДЕЯЛО ВАТНОЕ,,,,66840.42574199999,,67079.82,,69894.24,,64470.0,,69116.22,,60737.0,,76248.0,,62018.36
ПОКРЫВАЛО ,,,,70154.504162,,59907.08,,65451.03,,54523.58,,54723.81,,110908.0,,63436.0,,64536.6
СКАТЕРТЬ,,,,22883.684979999998,,18543.58,,25787.82,,21842.86,,18783.61,,27614.0,,20999.0,,25062.44
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,17562.056652,,14031.22,,15679.51,,14529.02,,18196.21,,24378.0,,14638.0,,19924.92
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,35280.86378,,27409.84,,33517.43,,31570.2,,34294.14,,41218.0,,39982.0,,37113.6
ТАРЕЛКА,,,,4113.738554,,2800.54,,3167.03,,3524.52,,3327.25,,8221.0,,3008.0,,2944.16
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,51757.342538000004,,44319.6,,56239.31,,48453.22,,47874.87,,59615.0,,51093.0,,52055.76
ВАЗА,,,,40696.779277999995,,39872.3,,45210.73,,40141.04,,42884.84,,44575.0,,35338.0,,35713.0
КАСТРЮЛЯ,,,,34559.721926,,28985.76,,33366.87,,35861.74,,34126.82,,36842.0,,32758.0,,40255.6
ХОЛОДИЛЬНИК,,,,1301715.9839839998,,1332762.6,,1239890.12,,1248953.2,,1347153.93,,1155160.0,,1328817.0,,1567458.44
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,2308.2253640000004,,968.3,,1533.24,,5722.34,,2447.31,,2743.0,,1047.0,,1172.32
МАШИНА СТИРАЛЬНАЯ,,,,1048807.516774,,1118427.08,,1083760.06,,1209173.1,,1239158.03,,781260.0,,896919.0,,1169557.72
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,225745.139432,,212737.96,,202102.04,,211552.56,,242325.51,,238400.0,,259675.0,,206104.84
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,85898.007226,,84665.62,,80178.17,,74841.88,,82387.2,,106174.0,,87804.0,,75373.44
КОМБАЙН КУХОННЫЙ,,,,293706.88733,,339364.32,,351230.46,,293427.82,,274674.02,,281146.0,,269033.0,,242699.32
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,133010.364772,,89271.5,,94308.59,,92557.86,,77383.25,,294745.0,,121745.0,,83265.48
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,85580.35413200001,,72097.6,,91735.56,,73280.88,,89213.99,,105652.0,,77213.0,,85716.44
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,178997.10645199998,,161676.92,,190763.69,,202943.12,,152051.06,,203105.0,,171547.0,,151975.28
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,332033.767292,,326329.08,,337607.92,,306759.88,,336791.01,,361437.0,,340600.0,,301170.68
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1223803.0851979998,,1077269.54,,1006641.86,,1214083.52,,1198777.75,,1489748.0,,1093858.0,,1415188.04
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,215652.26050600002,,209327.98,,212448.89,,205794.4,,213921.97,,214466.0,,230968.0,,224119.08
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,209018.09671,,171813.0,,223864.39,,224357.18,,253312.46,,217156.0,,191747.0,,185156.36
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,834291.358474,,874785.7,,815853.81,,826542.28,,911638.8,,842494.0,,767532.0,,810628.16
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,633249.24772,,444652.62,,541559.78,,543209.9,,623765.85,,851560.0,,750940.0,,586098.36
DVD-ПЛЕЕР,,,,209196.29262199998,,216484.52,,193664.77,,210087.14,,208250.76,,213669.0,,217489.0,,198801.32
КОМПАКТ-ДИСК (без записи),,,,2644.2857440000002,,2535.2,,2125.33,,2879.64,,3254.18,,3126.0,,2467.0,,1881.92
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,623336.108364,,664196.48,,696888.86,,622266.88,,462544.3,,686252.0,,548827.0,,638266.36
ОБОИ (за рулон 10 м),,,,15623.842767999999,,12348.28,,14022.36,,11312.8,,12708.71,,26686.0,,14383.0,,13182.32
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,566605.742754,,525500.16,,833610.12,,449550.78,,506305.1,,609094.0,,458655.0,,600956.48
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,27372.506736,,25267.06,,27150.42,,23838.86,,24937.47,,32944.0,,28531.0,,26491.88
ЦЕМЕНТ (за 50 кг),,,,23931.560248000005,,22893.42,,23166.62,,25676.06,,23321.14,,23856.0,,24324.0,,24038.76
ШИФЕР (за 10 условных штук),,,,15636.620083519998,,15103.6,,15932.3,,15492.24,,14168.18,,17296.0,,15634.0,,14830.587599999999
ЛИНОЛЕУМ (за 1 м2),,,,26208.045431999995,,23182.52,,25964.53,,21578.68,,24675.17,,36462.0,,24358.0,,23133.56
СТЕКЛО ОКОННОЕ (за 1 м2),,,,24030.839520000005,,26775.5,,23147.33,,22054.9,,20037.85,,27490.0,,22695.0,,23947.96
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,63521.024748,,69119.26,,44222.5,,59554.58,,59138.47,,70464.0,,72286.0,,64526.48
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,19582.097164,,18353.1,,20045.53,,19041.02,,21225.32,,19665.0,,19122.0,,20196.48
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,838502.837942,,733172.36,,774755.57,,703587.02,,676420.17,,1187878.0,,842761.0,,789075.8
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,402681.68900199997,,370748.9,,481727.54,,360893.52,,373938.9,,484049.0,,351190.0,,368054.32
ЛАМИНАТ (за 1 м2),,,,38579.515477999994,,36071.5,,36403.53,,37440.12,,34285.01,,52392.0,,33918.0,,32801.04
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,89870.48381399998,,78293.84,,86541.41,,78251.5,,87277.28,,118727.0,,82533.0,,87342.72
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,237522.293652,,235741.5,,231955.46,,209856.06,,232075.1,,272329.0,,247370.0,,216569.52
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,56499.78443400001,,50236.02,,62046.19,,52694.04,,55097.7,,70102.0,,50722.0,,49325.16
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,27638.773871999998,,24910.2,,29927.23,,30076.8,,26607.81,,30494.0,,24547.0,,25578.68
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,510.6110959039967,,494.2,,491.0,,480.56,,494.04,,514.0,,462.0,,641.7866666666666
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,447.42455948956984,,301.0,,295.0,,473.9,,368.53333333333336,,680.0,,217.6,,515.4933333333333
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,433.7711459174565,,297.6,,317.0,,621.05,,298.1,,318.0,,310.0,,969.14
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1438.48813766374,,1203.4,,1384.0,,1337.8,,1336.711111111111,,1230.0,,1257.1666666666665,,2611.693333333333
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,494.8515232144627,,470.0,,543.0,,467.0,,447.84,,550.0,,432.8,,484.4666666666667
АНТИБИОТИКИ (за 10 таблеток),,,,1085.2909834091327,,839.2,,795.0,,887.4,,830.3,,1638.0,,785.6,,1213.0666666666666
ВИТАМИНЫ (за 10 таблеток),,,,719.6957297761909,,647.0,,264.0,,439.88,,688.19,,1011.0,,514.3066666666666,,1227.9866666666667
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,925.913338339402,,929.0,,1027.0,,998.6,,887.3333333333334,,894.0,,940.6,,811.7866666666666
ГОРЧИЧНИКИ (за 10 шт),,,,1347.3912223780715,,1404.4,,1153.0,,1421.6,,1474.4666666666667,,1318.0,,1443.6,,1260.6666666666665
ВАТА (за 50 г),,,,1559.442393845369,,1476.6,,1582.0,,1635.0,,1679.5333333333333,,1586.0,,1586.9333333333334,,1338.7333333333333
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,3056.807223284831,,2959.6,,3069.0,,3009.8,,2970.5066666666667,,3198.0,,3017.5,,3012.9466666666667
БИНТ (за упаковку размером 5 см х 10 м),,,,1010.78741,,863.42,,1122.82,,1010.48,,949.86,,1122.0,,1008.0,,950.32
ОЧКИ И ОПРАВЫ,,,,36656.089064,,26703.16,,24603.02,,22334.64,,27893.43,,67490.0,,36679.0,,38577.4
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,38970031.64413774,,,,38974255.0,,38746300.0,,44827270.0,,41869313.0,,,,28654800.0
ВЕЛОСИПЕД ,,,,368091.71154999995,,377722.9,,466684.92,,286832.2,,328050.86,,468248.0,,307273.0,,301856.6
МОТОЦИКЛ,,,,4111442.915600919,,,,4231374.4,,3963807.9,,,,4653606.0,,2923030.0,,4804585.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,3338.615892,,3355.74,,3376.22,,3220.38,,3365.82,,3330.0,,3379.0,,3365.44
ТОПЛИВО ДИЗЕЛЬНОЕ (л),,,,3149.252208,,3150.0,,3144.23,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0
МОЮЩИЕ СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЯМИ (л),,,,12420.627996000001,,12374.44,,13966.2,,10155.44,,12850.22,,11439.0,,12361.0,,15029.56
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,680.089848,,735.62,,673.79,,602.98,,632.32,,715.0,,657.0,,735.76
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1124.331048,,981.92,,1028.3,,1112.56,,1168.83,,1526.0,,1072.0,,779.96
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,4147.46301,,3553.34,,5133.84,,4012.48,,4478.1,,4910.0,,3430.0,,3304.0
ЧАСЫ,,,,53791.574114,,43417.32,,49313.22,,44848.54,,53052.7,,72585.0,,52443.0,,54798.12
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2280.613194,,2074.14,,2061.57,,1888.56,,2254.26,,2594.0,,2430.0,,2612.96
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3513.0247139999997,,3514.16,,3283.51,,3551.5,,3122.55,,3547.0,,3756.0,,3728.64
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3705.5915159999995,,3128.04,,3038.21,,3327.96,,3038.62,,5598.0,,2951.0,,4148.16
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,10407.818082,,10512.28,,10607.35,,11064.14,,9045.3,,9442.0,,11232.0,,11070.72
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,12640.728016000001,,15732.78,,14782.36,,12294.62,,8554.16,,12503.0,,10853.0,,13284.04
ТОВАРЫ ХОЗЯЙСТВЕННЫЕ  ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,15730.569292,,15157.16,,14508.34,,20975.88,,14894.05,,17293.0,,11506.0,,14616.96
КАРНИЗЫ,,,,51621.591174,,60835.64,,36347.8,,42543.22,,32932.8,,73879.0,,47421.0,,55334.4
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,29210.409784,,29374.08,,24367.57,,31373.12,,30837.17,,28311.0,,33375.0,,26107.16
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,164333.13400199998,,170513.06,,160810.4,,151662.52,,151825.73,,176699.0,,158543.0,,176068.92
ФОТОАППАРАТ,,,,179014.00298007778,,92333.0,,298349.59,,,,98135.0,,71453.0,,385148.0,,147742.32
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,635850.7897820001,,611257.66,,628613.62,,622848.6,,717047.41,,632680.0,,729948.0,,496146.56
ИГРУШКИ,,,,27455.076537999998,,24278.08,,31478.45,,22542.82,,18913.99,,40458.0,,16422.0,,34324.76
АППАРАТ  ТЕЛЕФОННЫЙ ,,,,88851.246976,,89595.2,,79878.4,,89571.84,,75888.03,,100807.0,,103305.0,,70873.12
КОЛЯСКА  ДЕТСКАЯ ,,,,588257.5441599999,,504883.4,,595380.31,,572234.76,,531045.61,,654032.0,,671578.0,,545360.92
ЗОНТ,,,,48810.476731999996,,41609.5,,40740.03,,46250.34,,47565.93,,64454.0,,48678.0,,45595.56
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,399906.759136,,291244.94,,571608.64,,418619.1,,317736.62,,468623.0,,331425.0,,375256.68
ТЕТРАДЬ (в пересчете за 12 листов),,,,299.168722,,282.78,,271.76,,255.44,,299.0,,408.0,,274.0,,258.64
РУЧКА ШАРИКОВАЯ,,,,728.1417899999999,,524.26,,712.95,,473.36,,716.54,,1089.0,,687.0,,800.48
ШАМПУНЬ  (за 250 мл),,,,4264.805464,,3510.6,,3143.94,,5375.0,,3715.11,,5800.0,,3142.0,,4448.16
ЗУБНАЯ ПАСТА  (за 75 г),,,,2320.002792,,2162.7,,2008.62,,2493.42,,1793.28,,2803.0,,2393.0,,2252.96
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2159.7511799999997,,1914.76,,2182.8,,2018.36,,2019.99,,2466.0,,2089.0,,2348.08
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12572.13228,,8936.14,,11641.84,,8956.46,,13101.01,,22160.0,,10952.0,,8518.28
ДЕЗОДОРАНТ  (за 110 мл),,,,7351.816906000001,,7535.24,,8095.22,,6686.94,,6389.82,,7227.0,,8803.0,,6422.0
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3525.370812,,3972.1,,3648.54,,3855.02,,3001.12,,3312.0,,3538.0,,3236.04
