,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,29136.882132000002,,27273.44,,30538.81,,31080.96,,28278.5,,30595.0,,26779.0,,27931.12
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,29214.609098,,26738.03,,30662.2,,33420.92,,27736.58,,30421.0,,24281.0,,30699.36
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,46821.893351000006,,43685.02,,51304.76,,48591.12,,44718.87,,46617.0,,50799.0,,40338.06
РЫБА ЖИВАЯ,,,,37936.029262000004,,34561.88,,34739.96,,39089.44,,39956.3,,38759.0,,38205.0,,39530.32
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,31544.438046,,27644.55,,27592.67,,32402.32,,26162.4,,37271.0,,30442.0,,32366.38
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,48969.256813,,41042.18,,36737.7,,41096.44,,46672.01,,70644.0,,42206.0,,40386.04
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,89307.056301,,73329.46,,98855.78,,117235.56,,88696.65,,79072.0,,94970.0,,80186.56
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,186335.206012,,189990.73,,185132.55,,131249.68,,181125.14,,178087.0,,249836.0,,188327.72
ИКРА ЛОСОСЕВЫХ РЫБ,,,,1035446.4915799998,,1022501.63,,971373.78,,1046967.32,,986674.8,,1122574.0,,1031361.0,,949570.24
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,26760.299933,,25664.56,,23534.23,,28107.68,,28716.99,,30581.0,,25786.0,,20011.04
СЕЛЬДЬ СОЛЕНАЯ,,,,38907.36417,,43374.46,,38395.75,,38893.68,,39177.64,,39157.0,,35751.0,,37863.8
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,44528.25989,,38984.15,,41174.44,,46615.08,,41735.5,,49422.0,,44088.0,,43560.5
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,15264.587001000002,,16128.95,,11763.97,,13572.44,,15401.63,,18363.0,,13825.0,,14567.6
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,29948.370055,,27889.96,,31715.5,,31533.0,,28874.87,,30436.0,,29639.0,,28726.7
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,18968.536613999997,,19894.45,,18343.02,,19584.64,,18824.22,,19560.0,,17785.0,,18186.6
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,8555.740628000001,,8128.13,,8973.52,,8751.56,,8914.68,,8039.0,,8507.0,,9310.12
КЕФИР,,,,8632.060384999999,,8443.12,,9312.68,,9536.56,,9658.09,,7562.0,,8553.0,,8660.1
СМЕТАНА ,,,,31473.117241,,29625.97,,34621.93,,30006.24,,32473.99,,31525.0,,31313.0,,31025.84
ТВОРОГ ЖИРНЫЙ,,,,46942.455111,,44806.62,,43019.35,,45846.84,,44513.73,,48672.0,,47492.0,,52577.54
ТВОРОГ НЕЖИРНЫЙ,,,,42057.82970500001,,41618.7,,40133.41,,41571.72,,42228.35,,41331.0,,40758.0,,48718.26
ЙОГУРТ (за 250 г),,,,7674.131692000001,,7727.7,,6399.27,,8894.88,,8182.02,,8534.0,,7539.0,,5093.26
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,4295.578071999999,,4233.57,,4188.16,,4304.2,,4327.52,,4255.0,,4328.0,,4497.0
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,9180.547285999999,,11213.93,,8622.92,,9273.68,,10062.5,,8696.0,,8413.0,,8700.72
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,50017.212769,,46044.75,,46008.17,,52505.36,,46427.75,,53903.0,,48051.0,,52854.68
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,72546.82932,,78397.83,,69610.17,,58280.24,,64831.46,,83525.0,,64028.0,,79654.64
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,15656.307179999998,,15436.89,,15716.18,,14795.16,,15721.68,,15846.0,,16309.0,,15470.68
МОРОЖЕНОЕ,,,,81228.80626499999,,78040.26,,73903.15,,94251.0,,73393.27,,82181.0,,86796.0,,74664.18
СЫР  ТВЕРДЫЙ,,,,98921.32652000002,,101803.46,,87814.41,,101022.24,,96872.9,,100534.0,,101401.0,,99961.78
СЫР МЯГКИЙ ,,,,90926.18361599998,,77083.01,,81276.67,,70482.76,,67385.38,,131745.0,,80475.0,,81782.12
СЫР ПЛАВЛЕНЫЙ,,,,64632.004541,,61796.56,,62543.43,,65341.8,,56981.91,,74560.0,,60138.0,,59127.08
СЫР РАССОЛЬНЫЙ,,,,87777.760856,,81678.06,,72183.26,,92649.96,,76634.56,,95042.0,,95544.0,,88718.6
МАСЛО ЖИВОТНОЕ,,,,91174.07789,,88775.34,,91691.08,,92160.76,,91329.38,,96424.0,,83762.0,,89558.9
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,17056.472984,,15846.4,,17612.25,,18431.2,,16939.62,,17790.0,,16424.0,,15347.34
МАСЛО ОЛИВКОВОЕ,,,,124171.625564,,116908.53,,108817.96,,124935.64,,99081.16,,135725.0,,127629.0,,140892.92
МАРГАРИН,,,,32011.126512000003,,31475.59,,29632.79,,30788.04,,30474.78,,34290.0,,32801.0,,31670.34
ЖИР ЖИВОТНЫЙ,,,,20425.084546000002,,16522.85,,11122.51,,12362.04,,16930.76,,37417.0,,19116.0,,9175.12
ЯЙЦА  КУРИНЫЕ,,,,15354.281027999998,,15041.69,,15183.27,,14509.24,,15177.02,,16154.0,,14948.0,,15750.16
САХАР-ПЕСОК,,,,10445.708547,,10363.39,,10360.04,,10642.88,,10178.59,,10852.0,,10042.0,,10234.24
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,185068.135217,,185626.68,,165624.67,,172571.76,,173173.75,,191418.0,,227746.0,,158298.04
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,159572.555883,,176529.65,,149104.74,,150726.84,,159623.03,,167462.0,,164625.0,,136213.34
КОФЕ РАСТВОРИМЫЙ,,,,376038.41802099993,,390417.9,,338736.79,,331114.32,,333555.79,,411409.0,,398788.0,,381229.92
МЁД  НАТУРАЛЬНЫЙ,,,,86770.77451599999,,84870.34,,85323.37,,88283.76,,79375.94,,106967.0,,67204.0,,74268.16
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,3661.5763979999997,,3593.15,,3563.18,,3605.32,,3762.98,,3900.0,,3094.0,,4029.8
МУКА ПШЕНИЧНАЯ ,,,,8677.445791,,8324.22,,8213.0,,8666.6,,8524.47,,9295.0,,8237.0,,8878.28
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,10907.624589,,11102.2,,10453.88,,11752.84,,10102.09,,11013.0,,10377.0,,11433.42
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,17255.270024,,17884.72,,14525.71,,18530.16,,16413.82,,17484.0,,17453.0,,17985.54
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,12332.006120999999,,13488.81,,15059.04,,11108.0,,13873.93,,12509.0,,9415.0,,11586.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,25383.008549000006,,30278.19,,19311.19,,33280.16,,22900.27,,19442.0,,28934.0,,28679.26
"СУХАРИ, СУШКИ, БАРАНКИ",,,,39681.541859000004,,36293.55,,36093.94,,43691.88,,36330.27,,39816.0,,45339.0,,37733.72
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,14259.296367,,13168.57,,13782.33,,13996.2,,13327.01,,14859.0,,14519.0,,15487.78
КРУПА МАННАЯ,,,,10127.912319,,9250.79,,10016.95,,10750.16,,9264.49,,10557.0,,10183.0,,10238.6
КРУПА ПШЕННАЯ,,,,10960.053121,,9022.27,,11426.27,,13041.56,,9112.35,,11892.0,,10029.0,,10990.26
КРУПА ГРЕЧНЕВАЯ,,,,14089.893322,,12911.11,,12677.27,,12757.32,,13131.2,,15699.0,,15017.0,,14416.7
ОВСЯНЫЕ ХЛОПЬЯ ,,,,13328.715815,,12652.57,,12762.52,,11793.64,,13443.99,,15047.0,,13246.0,,12452.62
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,44376.923936,,48196.69,,37477.56,,40399.84,,52577.64,,46467.0,,40894.0,,44065.12
КРУПА ПЕРЛОВАЯ,,,,7912.353351,,7807.21,,7168.67,,8228.6,,7185.69,,8606.0,,7784.0,,7686.1
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,66177.389882,,59762.99,,64111.94,,61233.8,,62849.82,,79622.0,,61682.0,,58872.08
"ГОРОХ, ФАСОЛЬ",,,,15666.039730999999,,16411.79,,14332.83,,12140.0,,13651.37,,16376.0,,21205.0,,13208.5
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,56881.777662,,54767.51,,62584.09,,48831.32,,48304.84,,68175.0,,46350.0,,58819.56
"МАКАРОНЫ, РОЖКИ",,,,11956.954047000001,,11087.46,,10984.98,,10560.76,,13319.63,,13094.0,,12343.0,,11087.48
"ВЕРМИШЕЛЬ, ЛАПША",,,,11939.989941,,11929.07,,10961.51,,10459.0,,12574.59,,13788.0,,11452.0,,10413.08
ВОДКА ,,,,122537.180602,,125244.34,,122185.43,,117465.88,,121987.32,,122937.0,,128393.0,,117481.02
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,143846.821704,,141213.38,,137898.11,,140473.24,,138354.66,,140603.0,,164709.0,,141932.78
КОНЬЯК,,,,255292.06961399998,,254011.01,,245926.63,,239917.16,,263652.44,,277255.0,,237675.0,,248904.22
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,93680.797061,,81966.1,,78412.98,,86214.48,,74388.01,,126849.0,,86533.0,,81964.5
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,72088.390977,,57629.0,,70825.29,,50808.48,,49337.71,,107178.0,,58714.0,,72653.96
ПИВО,,,,20371.249075,,21107.41,,17471.75,,18214.04,,20988.13,,21522.0,,21414.0,,20526.42
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,61167.457459000005,,63100.07,,59005.35,,63815.2,,58624.41,,62649.0,,60972.0,,57269.7
ВАФЛИ,,,,45122.742329999994,,44708.44,,45885.62,,46340.08,,43786.14,,45884.0,,44609.0,,43454.16
ПРЯНИКИ,,,,35181.345498999995,,30976.2,,34376.24,,32716.08,,31449.47,,39184.0,,37061.0,,35360.94
ПЕЧЕНЬЕ ,,,,33177.958046,,31772.19,,32554.18,,33630.72,,34249.1,,33409.0,,33946.0,,32216.6
ТОРТ,,,,80830.636059,,80646.62,,75350.88,,88087.24,,72166.03,,88068.0,,72062.0,,81458.24
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,8346.216842999998,,7487.43,,7023.54,,9814.04,,7231.99,,9513.0,,7387.0,,8602.66
ИРИС,,,,50561.102565,,47431.76,,48659.76,,48167.76,,48909.93,,53819.0,,53489.0,,48879.24
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,39688.723726000004,,35727.22,,38462.76,,37146.4,,37293.74,,41790.0,,44111.0,,39882.76
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,86086.18174700001,,79636.02,,84167.75,,81336.56,,81892.49,,87997.0,,98328.0,,84001.92
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,54991.324871000004,,52480.7,,48632.3,,51861.52,,53442.91,,59510.0,,57515.0,,55837.78
ШОКОЛАД,,,,128223.327605,,123196.91,,128527.62,,121015.56,,122093.25,,137898.0,,130621.0,,121868.28
ХАЛВА,,,,44278.652568,,46599.69,,42114.05,,42899.28,,38765.14,,42676.0,,49579.0,,47752.76
МАРМЕЛАД,,,,45604.106508,,41284.0,,42661.02,,53095.44,,47195.24,,44344.0,,40040.0,,53815.1
ЗЕФИР,,,,50715.476506000006,,53418.23,,51571.73,,47727.28,,51684.92,,52159.0,,47270.0,,50673.28
КАКАО - ПОРОШОК (за 200 г),,,,23791.774001,,21056.05,,24071.28,,26369.16,,26002.53,,24012.0,,22529.0,,22449.2
КАРТОФЕЛЬ,,,,4741.2709429999995,,4536.94,,4458.3,,4278.32,,4053.95,,5875.0,,4388.0,,4287.5
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,12771.893439,,12291.56,,12134.81,,10424.12,,13342.29,,13691.0,,13691.0,,12845.2
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,4479.351361,,4318.62,,3998.39,,3676.32,,3994.03,,5507.0,,4530.0,,4106.94
ЛУК РЕПЧАТЫЙ,,,,6074.000737,,5633.47,,6565.25,,5276.72,,5307.83,,6798.0,,6509.0,,5425.48
СВЕКЛА,,,,4482.673397,,4242.24,,4248.85,,4243.6,,4014.59,,5283.0,,4439.0,,3897.58
МОРКОВЬ,,,,4933.055849999999,,4639.33,,4589.81,,4378.08,,4420.4,,6249.0,,4500.0,,4255.1
ПОМИДОРЫ СВЕЖИЕ,,,,26769.881521000003,,28217.16,,25142.83,,30171.08,,22134.03,,28175.0,,25425.0,,25805.08
ОГУРЦЫ СВЕЖИЕ,,,,31403.930341,,31070.58,,27811.35,,31355.8,,28836.59,,36759.0,,30438.0,,26713.02
ЧЕСНОК,,,,29517.819821,,25420.36,,28608.93,,30796.8,,29010.31,,32127.0,,28033.0,,29899.44
ПЕРЕЦ СЛАДКИЙ,,,,39487.948897999995,,37274.37,,41978.27,,41808.32,,34770.4,,39379.0,,42570.0,,37111.8
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,30725.084591,,28752.63,,31057.17,,34688.2,,26045.73,,32846.0,,30748.0,,27228.9
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,26925.089098,,24595.13,,28764.49,,25284.72,,24447.56,,27524.0,,28917.0,,27861.08
СОУС ТОМАТНЫЙ,,,,24781.846792,,23802.1,,23684.52,,26361.72,,22779.48,,25091.0,,26542.0,,23971.56
ЯБЛОКИ,,,,9459.011399,,9505.76,,8838.05,,10844.76,,7858.33,,10743.0,,8667.0,,7963.62
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,18710.554705,,19462.63,,21056.5,,18768.44,,18074.57,,19064.0,,18228.0,,15623.08
ВИНОГРАД,,,,28251.326679,,27387.34,,27254.71,,26290.72,,34701.65,,29986.0,,25681.0,,25658.6
БАНАНЫ,,,,15577.036668,,15381.06,,15905.88,,16177.96,,14869.76,,16244.0,,15547.0,,13821.92
СУХОФРУКТЫ,,,,60284.150566,,53669.42,,48108.58,,48084.96,,60537.02,,77098.0,,58925.0,,57213.86
ОРЕХИ,,,,90916.09607700001,,62703.59,,117784.35,,73750.04,,61987.55,,97657.0,,116432.0,,92026.6
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,32591.98607,,29150.36,,36218.28,,29919.48,,31206.3,,37022.0,,31822.0,,27536.18
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,44775.160008,,36298.42,,48856.95,,37621.24,,42534.54,,52039.0,,47739.0,,39321.56
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,12965.715487,,11811.35,,12338.22,,13293.6,,12192.95,,13979.0,,14028.0,,11410.9
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,14495.03389,,15384.69,,12873.59,,12872.6,,15009.76,,16247.0,,13283.0,,14182.98
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,7660.8732629999995,,6507.26,,6488.66,,7680.36,,7803.07,,8664.0,,8433.0,,6600.92
ВОДА МИНЕРАЛЬНАЯ ,,,,5618.203475,,5376.59,,6185.6,,5454.52,,5511.91,,5468.0,,6406.0,,4843.04
КВАС (л),,,,8196.497659,,8139.12,,7542.39,,8078.0,,8305.09,,8304.0,,8525.0,,8304.14
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,22928.326244,,20771.42,,23590.25,,20833.24,,19840.42,,28446.0,,20762.0,,19972.7
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,77828.945409,,71276.21,,83611.68,,130920.24,,51968.41,,66475.0,,56829.0,,96209.8
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,16862.851973,,8835.99,,8314.48,,11283.6,,5999.93,,34907.0,,9262.0,,20109.9
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,5538.964158000001,,3956.34,,3806.58,,6840.76,,3604.42,,7933.0,,4454.0,,5301.78
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,7843.731607000001,,7281.55,,7407.66,,8478.12,,7657.11,,8437.0,,7672.0,,7171.64
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,4850.056735,,4848.06,,4994.83,,4871.32,,4693.61,,4899.0,,4946.0,,4569.56
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,18917.149612999998,,17503.18,,17278.28,,20356.96,,17863.65,,20198.0,,17907.0,,19932.18
МАЙОНЕЗ,,,,30076.492520999996,,30264.35,,30346.75,,28734.8,,31487.83,,29239.0,,29909.0,,32078.78
УКСУС ,,,,11206.516936000002,,10585.63,,12776.45,,11080.36,,10268.58,,10775.0,,12039.0,,11171.98
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,3923.4218330000003,,3950.57,,3784.84,,3754.2,,3653.81,,4292.0,,3873.0,,3699.04
СОДА ПИЩЕВАЯ,,,,18179.731133,,16890.71,,18534.04,,17815.64,,20476.45,,16685.0,,20617.0,,17651.42
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,21307.37504,,22584.03,,19622.07,,22654.36,,16893.74,,22681.0,,22612.0,,19300.58
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,5362.380884,,5167.76,,5364.86,,5372.4,,5488.76,,5500.0,,5224.0,,5302.86
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,21807.022144000002,,22396.55,,18200.88,,22519.44,,18147.64,,18452.0,,33374.0,,19928.24
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,119216.011104,,96439.78,,100818.98,,113874.44,,103756.0,,144329.0,,111339.0,,137906.04
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,56006.343252,,51543.66,,47135.26,,49145.04,,58417.56,,60975.0,,57620.0,,62709.86
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,47083.458750000005,,33510.71,,35533.0,,50127.68,,43964.94,,54803.0,,50420.0,,51447.66
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,37718.856233,,30772.83,,38244.91,,38808.24,,31619.83,,38795.0,,39657.0,,44614.54
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1274317.038429,,1059090.99,,1337285.74,,1238137.56,,1229903.17,,1495235.0,,1101237.0,,1246238.64
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1542842.347337,,1637089.55,,1396580.66,,1410467.8,,1272127.53,,1711609.0,,1490355.0,,1694781.92
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,736100.0254423701,,638052.0,,952708.61,,841352.0,,777897.13,,,,533257.0,,720266.28
КОСТЮМ МУЖСКОЙ,,,,1300426.42064,,1183989.68,,1098787.29,,1101537.8,,1109272.14,,1792645.0,,1044983.0,,1254908.18
ДЖИНСЫ МУЖСКИЕ,,,,425495.085999,,397366.13,,366634.2,,415127.44,,357930.99,,497471.0,,403506.0,,459404.7
БРЮКИ МУЖСКИЕ     ,,,,373496.881946,,323543.29,,356304.29,,349201.56,,354925.08,,441065.0,,343598.0,,376193.94
СОРОЧКА МУЖСКАЯ,,,,256726.076695,,244838.85,,220755.83,,223601.2,,245021.01,,321886.0,,214000.0,,264106.94
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,506039.945043,,390761.26,,398194.97,,424656.68,,510253.57,,582840.0,,606846.0,,527297.62
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1584507.0187320001,,1267225.39,,1508064.54,,1451762.84,,1247291.08,,1988960.0,,1097480.0,,2234911.7
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,332225.62672299996,,308973.39,,300037.37,,311587.0,,296060.01,,411143.0,,285877.0,,329210.58
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,213895.01977699998,,204686.38,,219407.65,,200405.24,,217523.03,,200473.0,,257099.0,,203809.92
МАЙКА МУЖСКАЯ,,,,40104.53752400001,,36147.94,,35221.48,,37078.72,,54272.04,,44255.0,,36683.0,,34247.28
ТРУСЫ МУЖСКИЕ,,,,41670.062819,,39571.22,,40613.36,,38155.64,,44571.19,,48042.0,,39192.0,,34638.02
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,90089.392534,,85704.46,,77972.35,,85633.08,,107350.36,,91660.0,,86142.0,,98428.84
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,13867.702806,,13257.22,,12220.05,,13397.72,,13883.0,,14846.0,,14017.0,,14373.42
