,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ГОВЯДИНА  (кроме бескостного мяса),,,,7.658992309500001,,8.225925,,7.018108000000002,,7.083584,,6.254100000000001,,8.4196,,8.066600000000001,,7.272025
ГОВЯДИНА БЕСКОСТНАЯ,,,,11.545476586000001,,10.30375,,11.234224000000001,,9.926902,,10.57318,,13.132800000000001,,12.6891,,10.54848
СВИНИНА (кроме бескостного мяса),,,,6.174485173,,6.302325000000001,,5.93498,,6.029821,,5.8751,,6.279100000000001,,6.4558,,6.12955
СВИНИНА БЕСКОСТНАЯ,,,,9.087517091,,8.796525,,9.211340000000002,,9.877121,,9.678840000000001,,8.444700000000001,,9.022300000000001,,9.512450000000001
ФАРШ МЯСНОЙ ,,,,7.1464969165,,6.9052750000000005,,6.9083000000000006,,7.070888,,7.70237,,7.4526,,6.8586,,6.778695000000001
"КУРЫ (ЦЫПЛЯТА, ВКЛЮЧАЯ БРОЙЛЕРОВ)",,,,3.5893935999999997,,3.422875,,3.5968600000000004,,3.6244430000000003,,3.692905,,3.6815,,3.4994,,3.49005
ПОЛУФАБРИКАТЫ ИЗ МЯСА ПТИЦЫ,,,,4.9311553145,,4.5446,,4.845476000000001,,4.577707,,4.828180000000001,,5.5209,,4.6552,,4.8052
СУБПРОДУКТЫ ИЗ ПТИЦЫ,,,,3.3562394225,,2.95745,,2.9972200000000004,,3.490127,,3.389435,,3.746,,2.959,,3.5064400000000004
КОТЛЕТЫ МЯСНЫЕ (за 1 шт. весом 100 г),,,,0.6488864864999999,,0.61375,,0.599552,,0.7093929999999999,,0.65222,,0.6569,,0.671,,0.611295
ПЕЛЬМЕНИ МЯСНЫЕ,,,,5.291554993,,4.691075,,4.920644000000001,,5.128883,,5.11627,,5.7469,,5.5957,,5.156650000000001
"САЛО, ГРУДИНКА",,,,9.799450654500001,,8.300775,,9.969556,,9.05863,,9.446255,,10.8337,,9.8786,,9.749020000000002
КОЛБАСА ВАРЕНАЯ ВЫСШЕГО СОРТА,,,,6.6782653025,,6.7013750000000005,,6.449776,,7.276038,,6.909015,,6.2846,,6.742100000000001,,6.8983099999999995
