,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,28.99,,28.87,,29.47,,25.04,,33.27,,28.47,,30.34,,29.25
КОФЕ РАСТВОРИМЫЙ,,,,67.02,,68.12,,65.17,,63.38,,69.71,,63.42,,74.59,,69.77
МЁД  НАТУРАЛЬНЫЙ,,,,12.82,,12.51,,13.07,,13.25,,13.64,,13.82,,11.41,,10.66
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,0.5,,0.51,,0.51,,0.53,,0.46,,0.52,,0.42,,0.49
МУКА ПШЕНИЧНАЯ ,,,,1.03,,1.06,,1.03,,0.97,,1.03,,1.05,,1.08,,0.98
"ХЛЕБ РЖАНОЙ, РЖАНО-ПШЕНИЧНЫЙ",,,,1.59,,1.53,,1.78,,1.5,,1.61,,1.58,,1.39,,1.81
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2.39,,2.22,,2.2,,2.45,,2.22,,2.37,,2.55,,2.75
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,1.68,,1.59,,1.85,,1.82,,1.71,,1.58,,1.34,,2.1
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4.15,,4.53,,3.48,,4.54,,3.43,,3.76,,4.79,,4.88
"СУХАРИ, СУШКИ, БАРАНКИ",,,,4.93,,4.16,,5.07,,4.59,,4.85,,5.09,,5.58,,4.9
"РИС ШЛИФОВАННЫЙ,  ПОЛИРОВАННЫЙ",,,,2.19,,2.1,,2.35,,2.08,,2.09,,2.2,,2.25,,2.26
КРУПА МАННАЯ,,,,1.36,,1.29,,1.4,,1.3,,1.27,,1.47,,1.29,,1.4
КРУПА ПШЕННАЯ,,,,1.32,,1.32,,1.3,,1.29,,1.25,,1.41,,1.28,,1.23
КРУПА ГРЕЧНЕВАЯ,,,,2.02,,2.22,,2.2,,1.74,,1.87,,1.92,,2.03,,2.35
ХЛОПЬЯ  ОВСЯНЫЕ,,,,1.89,,1.66,,2.05,,1.7,,1.75,,1.77,,2.07,,2.53
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,6.42,,6.93,,5.4,,7.3,,6.75,,6.16,,6.02,,6.76
КРУПА ПЕРЛОВАЯ,,,,1.01,,1.0,,1.01,,1.01,,0.99,,1.01,,0.98,,1.06
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,11.63,,13.66,,11.09,,10.98,,11.37,,10.98,,12.21,,11.9
"ГОРОХ, ФАСОЛЬ",,,,2.58,,3.24,,2.51,,2.28,,2.49,,2.6,,2.2,,2.79
"МЮСЛИ,  ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП",,,,9.78,,9.85,,9.57,,8.21,,8.57,,11.21,,9.7,,9.4
"МАКАРОНЫ, РОЖКИ",,,,1.97,,1.87,,1.92,,1.73,,2.03,,1.96,,2.23,,2.09
"ВЕРМИШЕЛЬ, ЛАПША",,,,2.07,,1.89,,2.14,,1.81,,2.21,,1.85,,2.37,,2.64
ВОДКА ,,,,15.52,,15.25,,14.83,,14.26,,14.31,,14.43,,19.77,,16.85
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,16.11,,16.33,,15.98,,15.5,,16.08,,15.93,,16.05,,17.44
КОНЬЯК,,,,37.35,,34.9,,40.14,,34.47,,35.27,,40.35,,36.77,,35.68
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,11.54,,9.96,,10.3,,11.37,,9.7,,13.35,,10.83,,12.95
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,10.74,,8.55,,9.88,,9.58,,9.08,,13.01,,11.74,,10.05
ПИВО,,,,2.89,,2.73,,2.74,,2.46,,2.95,,3.21,,2.96,,2.82
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,9.94,,8.23,,10.58,,9.86,,8.5,,10.54,,10.48,,10.49
ВАФЛИ,,,,6.41,,6.12,,6.78,,6.4,,6.18,,6.73,,5.88,,6.44
ПРЯНИКИ,,,,4.57,,3.93,,4.62,,4.39,,4.39,,4.58,,4.75,,5.44
ПЕЧЕНЬЕ ,,,,5.12,,4.63,,5.58,,4.8,,5.23,,5.15,,5.03,,5.52
ТОРТ,,,,10.63,,10.42,,9.96,,11.59,,10.13,,10.99,,9.85,,10.91
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1.06,,1.04,,0.96,,1.14,,1.01,,1.14,,1.01,,0.94
ИРИС,,,,7.98,,7.86,,7.89,,8.13,,7.41,,7.97,,8.56,,7.84
"КОНФЕТЫ ""КАРАМЕЛЬ""",,,,5.67,,5.34,,5.35,,5.3,,5.4,,6.14,,5.82,,5.68
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ",,,,12.61,,11.44,,11.84,,11.6,,12.09,,13.59,,12.72,,13.99
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,8.03,,7.93,,8.14,,8.39,,7.71,,7.94,,7.74,,8.46
ШОКОЛАД,,,,20.5,,19.85,,21.71,,19.46,,19.78,,20.79,,20.19,,21.67
ХАЛВА,,,,6.95,,6.91,,7.18,,7.15,,6.57,,7.04,,6.9,,6.66
МАРМЕЛАД,,,,7.42,,6.74,,7.95,,7.7,,7.71,,7.42,,7.06,,7.47
ЗЕФИР,,,,8.5,,8.12,,8.45,,8.16,,8.26,,9.0,,8.2,,8.77
КАКАО-ПОРОШОК (за 200 г),,,,3.06,,3.12,,2.99,,3.29,,3.25,,3.09,,2.73,,2.95
КАРТОФЕЛЬ,,,,0.65,,0.61,,0.64,,0.59,,0.55,,0.76,,0.62,,0.6
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,1.55,,1.64,,1.55,,1.38,,1.54,,1.62,,1.54,,1.48
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,0.49,,0.49,,0.47,,0.46,,0.42,,0.55,,0.48,,0.49
ЛУК РЕПЧАТЫЙ,,,,0.71,,0.7,,0.67,,0.66,,0.62,,0.81,,0.69,,0.69
СВЕКЛА,,,,0.6,,0.56,,0.59,,0.56,,0.49,,0.72,,0.58,,0.54
МОРКОВЬ,,,,0.67,,0.62,,0.66,,0.63,,0.52,,0.78,,0.65,,0.65
ПОМИДОРЫ СВЕЖИЕ,,,,4.44,,4.08,,4.15,,4.48,,4.31,,4.95,,3.98,,4.48
ОГУРЦЫ СВЕЖИЕ,,,,5.52,,5.42,,5.09,,5.31,,5.88,,6.12,,5.08,,4.98
ЧЕСНОК,,,,6.04,,6.18,,5.97,,6.08,,5.73,,6.23,,5.82,,5.95
ПЕРЕЦ СЛАДКИЙ,,,,6.96,,6.98,,6.69,,6.64,,6.59,,7.4,,7.07,,6.74
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,4.72,,4.29,,4.69,,5.19,,4.39,,4.8,,4.62,,4.85
ОВОЩИ КОНСЕРВИРОВАННЫЕ (включая стоимость посуды),,,,4.45,,4.01,,4.28,,4.27,,4.38,,4.32,,5.11,,4.94
СОУС ТОМАТНЫЙ  (включая стоимость посуды),,,,3.91,,4.08,,4.05,,4.01,,3.72,,3.81,,3.89,,3.87
ЯБЛОКИ,,,,2.2,,2.18,,2.24,,2.24,,1.92,,2.38,,2.09,,2.06
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,3.19,,3.0,,3.15,,2.94,,3.1,,3.51,,3.19,,2.99
ВИНОГРАД,,,,8.31,,8.11,,8.2,,7.52,,8.07,,9.42,,7.57,,7.88
БАНАНЫ,,,,3.46,,3.41,,3.48,,3.53,,3.57,,3.4,,3.51,,3.41
СУХОФРУКТЫ,,,,8.85,,7.11,,9.19,,8.93,,9.73,,9.58,,8.21,,8.45
ОРЕХИ,,,,17.48,,16.34,,20.74,,15.73,,12.2,,16.36,,16.03,,27.81
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,5.9,,5.57,,6.04,,6.14,,5.69,,6.12,,5.68,,5.75
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ (включая стоимость посуды),,,,9.63,,9.05,,10.35,,8.99,,7.79,,10.18,,10.11,,10.04
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ (за 1 л)",,,,2.02,,2.04,,1.93,,1.95,,1.9,,2.17,,2.01,,1.87
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ  (за 1 л)",,,,1.94,,2.09,,2.02,,1.92,,1.97,,1.89,,1.98,,1.77
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1.26,,1.11,,1.1,,1.11,,1.21,,1.5,,1.3,,1.19
ВОДА МИНЕРАЛЬНАЯ ,,,,0.86,,0.71,,0.99,,0.7,,0.84,,0.71,,1.07,,1.28
КВАС (за 1 л),,,,1.11,,1.12,,0.99,,1.13,,1.16,,1.11,,1.17,,1.11
ОБЕД В СТОЛОВОЙ (из четырех блюд) (для 1 человека),,,,2.94,,2.75,,2.94,,2.6,,2.44,,3.58,,2.75,,2.62
ОБЕД  В  РЕСТОРАНЕ    (заказной  из   четырех  блюд)  (для       1 человека ) ,,,,9.74,,11.65,,11.34,,11.99,,6.57,,9.38,,5.95,,11.78
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                              ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3.12,,2.54,,2.2,,2.68,,1.98,,5.46,,1.94,,1.73
"СОК  В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                               ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,0.89,,0.86,,1.06,,0.91,,0.64,,1.12,,0.63,,0.71
СИГАРЕТЫ С  ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ                          (за 1 пачку  20 шт.),,,,1.29,,1.27,,1.32,,1.35,,1.29,,1.31,,1.27,,1.16
СИГАРЕТЫ БЕЗ  ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ                              (за 1 пачку  20 шт.),,,,0.74,,0.71,,0.72,,0.74,,0.72,,0.77,,0.76,,0.7
СИГАРЕТЫ  С  ФИЛЬТРОМ  ИМПОРТНЫЕ                                     (за 1 пачку  20 шт.),,,,2.91,,2.81,,2.74,,2.8,,2.69,,3.23,,2.78,,2.92
МАЙОНЕЗ,,,,4.96,,5.05,,5.45,,4.91,,4.75,,4.88,,5.02,,4.69
УКСУС  (за 1 л),,,,1.48,,1.3,,1.62,,1.43,,1.26,,1.62,,1.4,,1.54
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,0.73,,0.71,,0.7,,0.72,,0.63,,0.84,,0.65,,0.73
СОДА ПИЩЕВАЯ,,,,2.25,,2.05,,2.41,,2.32,,2.4,,2.11,,2.27,,2.43
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (за 50 г)",,,,4.14,,4.5,,3.97,,4.74,,4.51,,3.85,,3.53,,4.36
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за 1 упаковку 10 шт.),,,,0.92,,0.89,,0.89,,0.87,,0.92,,1.0,,0.88,,0.94
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  (ширина 90 см) (за 1 пог. м),,,,3.3,,3.52,,3.94,,3.14,,2.52,,2.84,,4.14,,3.44
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ  (ширина 150 см)            (за 1 пог. м),,,,20.47,,22.35,,22.7,,19.71,,17.18,,19.58,,19.22,,24.08
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) (за 1 пог. м),,,,11.55,,10.88,,10.37,,11.09,,11.14,,13.75,,9.73,,11.13
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см)  (за 1 пог.  м),,,,7.54,,7.15,,7.29,,7.15,,7.31,,9.12,,6.57,,5.99
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,5.82,,5.58,,5.82,,5.8,,5.31,,6.59,,5.33,,5.14
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,158.13,,151.22,,148.1,,177.64,,182.24,,152.45,,159.7,,141.14
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,177.44,,175.86,,175.94,,177.17,,182.7,,169.99,,184.34,,187.44
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ (типа ветровки) МУЖСКАЯ  ,,,,83.3,,88.97,,82.9,,98.77,,49.99,,0.0,,85.59,,86.2
КОСТЮМ МУЖСКОЙ,,,,186.15,,163.16,,200.12,,184.08,,177.14,,204.19,,164.97,,188.99
ДЖИНСЫ МУЖСКИЕ,,,,58.4,,56.63,,58.13,,60.14,,54.07,,61.45,,55.0,,59.04
БРЮКИ МУЖСКИЕ     ,,,,51.82,,46.87,,49.6,,54.12,,51.69,,52.8,,50.08,,57.09
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,38.43,,35.95,,36.12,,37.83,,39.37,,39.19,,37.6,,43.01
КОСТЮМ СПОРТИВНЫЙ  МУЖСКОЙ ,,,,73.16,,66.69,,72.53,,71.09,,70.37,,80.41,,68.89,,73.1
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,180.61,,171.11,,152.86,,155.07,,172.8,,218.65,,160.45,,188.42
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,50.89,,44.95,,48.04,,48.63,,47.62,,58.35,,48.48,,50.43
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,34.01,,29.73,,32.18,,34.41,,37.78,,31.62,,36.6,,40.13
МАЙКА МУЖСКАЯ,,,,7.46,,7.09,,8.91,,6.69,,7.91,,7.9,,6.6,,6.79
ТРУСЫ МУЖСКИЕ,,,,6.69,,6.83,,7.75,,6.98,,6.95,,5.92,,6.56,,6.94
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,14.86,,14.76,,15.73,,14.6,,15.08,,14.83,,13.78,,15.63
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.04,,2.07,,1.98,,2.07,,2.01,,2.07,,2.15,,1.88
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,3.11,,3.53,,3.29,,2.99,,2.83,,2.92,,3.25,,3.17
ДУБЛЕНКА МУЖСКАЯ,,,,644.81,,855.75,,602.17,,706.25,,506.86,,518.01,,626.28,,863.54
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,27.08,,27.81,,25.65,,28.1,,24.5,,29.87,,21.35,,28.98
"ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ, СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ТКАНИ МУЖСКОЙ ",,,,119.02,,100.62,,120.71,,115.44,,110.49,,128.44,,124.2,,120.21
ПАЛЬТО ЗИМНЕЕ ЖЕНСКОЕ,,,,285.18,,222.52,,291.17,,321.62,,263.98,,267.12,,317.48,,333.63
ДУБЛЕНКА ЖЕНСКАЯ,,,,753.51,,768.18,,590.41,,745.08,,943.59,,694.27,,748.44,,912.07
ПАЛЬТО ДЕМИСЕЗОННОЕ ЖЕНСКОЕ,,,,185.87,,158.87,,181.91,,210.89,,170.85,,172.63,,223.49,,190.87
КУРТКА ЖЕНСКАЯ,,,,108.47,,94.42,,90.87,,108.0,,123.51,,115.3,,98.59,,125.78
"КОСТЮМ  ИЗ ПОЛУШЕРСТЯНОЙ, СМЕСОВОЙ ИЛИ СИНТЕТИЧЕСКОЙ ТКАНИ ЖЕНСКИЙ ",,,,133.36,,109.31,,98.7,,119.47,,120.86,,156.25,,160.54,,134.25
КОСТЮМ ИЗ ТРИКОТАЖНОГО ПОЛОТНА  ЖЕНСКИЙ ,,,,83.11,,76.69,,85.24,,69.39,,76.02,,93.89,,80.24,,88.33
ПИДЖАК (ЖАКЕТ) ЖЕНСКИЙ,,,,74.13,,60.6,,66.48,,72.51,,69.72,,83.94,,80.55,,70.44
ЮБКА ЖЕНСКАЯ ,,,,49.79,,48.37,,44.71,,45.87,,48.36,,52.28,,53.97,,51.64
ДЖИНСЫ ЖЕНСКИЕ,,,,56.84,,54.42,,47.69,,52.84,,51.42,,63.96,,61.2,,55.64
БЛУЗКА ЖЕНСКАЯ,,,,48.27,,43.36,,40.17,,45.47,,41.55,,56.13,,50.4,,49.53
