,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ЙОГУРТ (за 250 г),,,,7345.355119,,7639.23,,6358.53,,7925.2,,7815.89,,8518.0,,6725.0,,4916.12
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,4152.127522,,3954.13,,4030.75,,4155.28,,4191.84,,4183.0,,4159.0,,4386.64
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,8859.736911,,10537.67,,8680.9,,8705.6,,9110.87,,8686.0,,8554.0,,7909.02
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,46597.438008,,42899.11,,44255.36,,48009.04,,44043.44,,49663.0,,45757.0,,47988.66
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,66322.777894,,71558.25,,64666.94,,53130.84,,62005.66,,72121.0,,62218.0,,74422.78
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,15324.172787,,14962.93,,15251.81,,15007.24,,14655.05,,15131.0,,16565.0,,15624.22
МОРОЖЕНОЕ,,,,77739.88526300002,,71612.25,,65609.75,,87143.28,,70940.61,,82243.0,,88561.0,,67339.98
СЫР  ТВЕРДЫЙ,,,,94347.68619200001,,92863.42,,82554.71,,94207.16,,95259.06,,95651.0,,101315.0,,95472.74
СЫР МЯГКИЙ ,,,,78615.441432,,68707.71,,62930.97,,58123.12,,73467.3,,103858.0,,76869.0,,78957.2
СЫР ПЛАВЛЕНЫЙ,,,,62698.551297,,56881.89,,59053.05,,58101.28,,54301.11,,77104.0,,56668.0,,60932.08
СЫР РАССОЛЬНЫЙ,,,,78563.91644199999,,76607.89,,68950.1,,65777.28,,69063.46,,87628.0,,101735.0,,62411.04
МАСЛО ЖИВОТНОЕ,,,,86673.008957,,82590.92,,89578.91,,81119.72,,87604.75,,90565.0,,82083.0,,91047.9
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,16566.420507,,14639.04,,16799.36,,17294.28,,16501.83,,17556.0,,16407.0,,15507.86
МАСЛО ОЛИВКОВОЕ,,,,117836.82897199999,,102283.8,,106528.04,,124727.08,,107973.36,,123084.0,,116308.0,,139068.48
МАРГАРИН,,,,30434.508962,,29834.71,,27735.66,,28668.44,,29500.86,,33163.0,,30551.0,,30435.56
ЖИР ЖИВОТНЫЙ,,,,16356.895907999999,,16067.41,,10965.5,,12269.32,,16108.64,,22978.0,,17437.0,,10338.12
ЯЙЦА  КУРИНЫЕ,,,,13811.691007,,13048.04,,13486.61,,12746.0,,13387.41,,14497.0,,14412.0,,14293.18
САХАР-ПЕСОК,,,,9835.076866,,9864.44,,9780.63,,9857.96,,9968.16,,9663.0,,9953.0,,9953.72
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,174254.581204,,176977.62,,154629.16,,149342.4,,158251.48,,192845.0,,207873.0,,147550.76
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,143904.394306,,156880.4,,130506.0,,131332.0,,147417.98,,156524.0,,143346.0,,125843.66
КОФЕ РАСТВОРИМЫЙ,,,,354610.18478700006,,352282.78,,314642.06,,301313.0,,316512.79,,417300.0,,343803.0,,368355.64
МЁД  НАТУРАЛЬНЫЙ,,,,83633.43654600001,,82402.44,,83153.04,,84287.16,,78078.18,,101563.0,,64565.0,,73327.7
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,3338.9860869999998,,3278.08,,3062.76,,3477.92,,3432.47,,3609.0,,2704.0,,3678.78
МУКА ПШЕНИЧНАЯ ,,,,8651.547135,,8155.36,,8360.14,,8543.56,,8486.59,,9297.0,,8126.0,,9009.24
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,10003.907212,,10523.09,,10038.74,,9407.64,,9600.88,,10233.0,,9662.0,,10430.36
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,16495.192755,,18814.09,,14468.52,,15759.08,,15809.39,,17298.0,,16476.0,,15736.22
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,11926.439825000001,,12546.26,,14569.91,,9590.0,,13141.19,,13583.0,,8782.0,,10314.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,23722.786158,,26331.41,,18385.16,,31790.2,,21256.78,,18873.0,,27901.0,,25081.88
"СУХАРИ, СУШКИ, БАРАНКИ",,,,37298.91633200001,,34400.24,,34235.74,,41034.64,,35298.88,,36126.0,,44250.0,,34563.0
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,13221.707088000001,,11856.32,,12658.72,,12530.76,,12410.76,,13843.0,,14271.0,,14114.72
КРУПА МАННАЯ,,,,9692.527798,,8800.79,,9685.51,,9871.24,,9034.0,,10033.0,,9957.0,,9971.96
КРУПА ПШЕННАЯ,,,,10179.986007,,8295.74,,9605.19,,11512.92,,8783.85,,11459.0,,9998.0,,9882.84
КРУПА ГРЕЧНЕВАЯ,,,,11097.964074,,10663.8,,11519.5,,10638.8,,10266.42,,11911.0,,11070.0,,10596.1
ОВСЯНЫЕ ХЛОПЬЯ ,,,,12471.447827999998,,11766.91,,12372.14,,11196.6,,12874.44,,13591.0,,12679.0,,11551.82
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,44657.788582,,40026.24,,38810.14,,46568.32,,56464.7,,45265.0,,39295.0,,48253.78
КРУПА ПЕРЛОВАЯ,,,,7561.893406,,6976.53,,7280.79,,7750.56,,7033.16,,7997.0,,7718.0,,7569.08
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,64663.74432399999,,59976.53,,62405.78,,59430.6,,62082.44,,78293.0,,59218.0,,56063.3
"ГОРОХ, ФАСОЛЬ",,,,13654.032764,,13478.13,,15176.3,,11242.04,,13535.44,,13977.0,,15736.0,,11582.56
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,52481.73054900001,,48194.47,,58758.5,,43030.6,,48085.81,,60439.0,,47222.0,,54581.6
"МАКАРОНЫ, РОЖКИ",,,,11682.519837000002,,11128.82,,10844.07,,10196.72,,13352.87,,12509.0,,12368.0,,10440.02
"ВЕРМИШЕЛЬ, ЛАПША",,,,11407.616185,,10686.84,,10464.09,,10106.48,,12272.83,,13311.0,,10769.0,,10282.4
ВОДКА ,,,,117018.808306,,116890.34,,117168.85,,113319.0,,116893.16,,117322.0,,122133.0,,113826.52
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,130394.176332,,130363.16,,127809.62,,134765.36,,130326.96,,130659.0,,135628.0,,119978.28
КОНЬЯК,,,,256099.551802,,214504.48,,226271.77,,228618.76,,256286.0,,336832.0,,225952.0,,216477.1
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,87960.117062,,83515.59,,73331.56,,81841.72,,70679.94,,116553.0,,81038.0,,74276.02
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,64316.587431,,56120.42,,61285.01,,52460.36,,46181.53,,86415.0,,56311.0,,67432.74
ПИВО,,,,19061.883368,,20753.83,,16927.46,,16780.56,,21431.96,,18923.0,,19682.0,,19388.46
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,57856.831684000004,,57185.35,,55062.5,,58758.84,,55232.88,,60195.0,,58431.0,,56750.44
ВАФЛИ,,,,42908.920519,,41841.84,,43626.66,,41330.36,,41947.11,,43359.0,,45058.0,,42170.1
ПРЯНИКИ,,,,31650.535065000004,,28600.75,,31473.59,,28599.04,,28608.79,,33702.0,,34805.0,,32805.1
ПЕЧЕНЬЕ ,,,,31844.435249,,30798.77,,30713.41,,32152.56,,33471.87,,32942.0,,31440.0,,30176.02
ТОРТ,,,,75201.858092,,74964.44,,72248.94,,82796.2,,64364.52,,81751.0,,67400.0,,75184.24
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,7696.384779,,7056.56,,6816.65,,8707.64,,6595.85,,9096.0,,6675.0,,7280.8
ИРИС,,,,44580.60909800001,,43472.06,,43314.18,,45400.56,,45275.06,,45403.0,,44491.0,,43669.78
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,38286.078689,,35497.06,,38344.06,,37161.52,,36707.69,,38659.0,,41317.0,,39280.32
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,78290.58343199998,,76700.89,,81498.53,,76788.96,,73252.54,,76599.0,,84353.0,,79151.46
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,50864.621556,,51303.75,,47699.89,,48814.72,,47515.14,,54721.0,,50702.0,,50606.74
ШОКОЛАД,,,,119450.65739600001,,112804.24,,117658.09,,111472.52,,115799.42,,130692.0,,119820.0,,114768.76
ХАЛВА,,,,44260.02865,,49128.32,,39986.22,,42354.96,,37381.62,,43219.0,,50112.0,,47015.22
МАРМЕЛАД,,,,42011.950343000004,,39500.14,,36572.72,,45838.24,,43250.07,,43361.0,,38902.0,,46010.78
ЗЕФИР,,,,46532.960513,,48232.76,,44605.03,,46611.48,,48157.59,,45843.0,,45859.0,,47597.74
КАКАО - ПОРОШОК (за 200 г),,,,22274.431264999996,,19769.34,,20731.77,,26741.84,,25329.03,,22291.0,,20765.0,,20333.06
КАРТОФЕЛЬ,,,,6837.6591149999995,,6468.28,,7069.6,,6986.24,,6264.47,,7410.0,,7267.0,,5404.64
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,12435.439182,,12263.72,,12115.72,,9953.28,,13760.86,,12925.0,,13486.0,,12070.36
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,4759.818071000001,,3980.98,,5555.63,,4094.4,,4022.85,,5234.0,,5395.0,,4300.6
ЛУК РЕПЧАТЫЙ,,,,8594.433912999999,,7563.31,,9026.72,,8827.6,,6894.05,,9278.0,,9178.0,,8246.7
СВЕКЛА,,,,7319.14147,,6613.19,,6833.73,,6910.64,,5636.8,,9070.0,,7672.0,,6111.76
МОРКОВЬ,,,,7733.536692000001,,7062.67,,8212.61,,7353.84,,6089.38,,8212.0,,8048.0,,8497.42
ПОМИДОРЫ СВЕЖИЕ,,,,14991.839779000002,,11661.9,,15555.54,,12954.44,,14372.91,,20280.0,,11721.0,,13047.1
ОГУРЦЫ СВЕЖИЕ,,,,11381.589490999999,,9020.72,,12989.1,,9718.8,,9439.67,,13725.0,,11429.0,,10565.66
ЧЕСНОК,,,,32500.758720000005,,29528.35,,32646.64,,33319.16,,30916.72,,34802.0,,31293.0,,32431.64
ПЕРЕЦ СЛАДКИЙ,,,,37830.252681000005,,33370.69,,39803.55,,41490.72,,37755.39,,35801.0,,43396.0,,33494.56
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,30145.082650000004,,28167.86,,29289.13,,35733.52,,27136.16,,32101.0,,28810.0,,26575.0
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,25127.633362999997,,20967.53,,25262.88,,22495.16,,20387.55,,29342.0,,25299.0,,27307.46
СОУС ТОМАТНЫЙ,,,,23152.672461,,20869.19,,22425.13,,24360.16,,21043.71,,23280.0,,25830.0,,23168.48
ЯБЛОКИ,,,,11737.996167999998,,10561.92,,11302.99,,12421.32,,9299.74,,13366.0,,12306.0,,10423.24
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,19824.798568,,18025.82,,18109.95,,18821.52,,21546.06,,22787.0,,20404.0,,15285.54
ВИНОГРАД,,,,35038.136223,,35598.22,,35454.81,,32587.96,,34875.89,,35623.0,,35256.0,,35401.16
БАНАНЫ,,,,14974.688492000001,,14457.75,,15761.61,,14986.4,,14332.58,,15314.0,,14970.0,,14510.9
СУХОФРУКТЫ,,,,52499.202593999995,,42643.5,,41948.45,,49006.0,,52590.92,,61611.0,,59924.0,,47228.62
ОРЕХИ,,,,77356.339251,,55613.94,,90047.45,,68689.04,,57063.77,,73325.0,,115717.0,,75771.98
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,29305.974047000003,,24985.3,,28632.11,,28193.44,,28986.69,,34037.0,,28300.0,,26620.16
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,41165.013931999994,,32996.87,,39373.74,,35487.36,,39843.72,,49275.0,,43498.0,,37928.16
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,12439.054566,,11753.72,,11805.54,,13024.84,,11865.86,,13556.0,,12439.0,,11061.02
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,14207.619637999998,,13687.18,,12507.55,,12270.44,,15048.56,,15891.0,,13542.0,,15076.78
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,7582.800776,,6200.92,,6077.27,,7340.04,,7774.42,,9253.0,,7949.0,,6373.1
ВОДА МИНЕРАЛЬНАЯ ,,,,5088.794567000001,,4995.95,,4939.5,,5301.28,,5183.63,,4847.0,,5579.0,,4906.52
КВАС (л),,,,7944.330169,,7873.59,,7622.94,,7737.28,,8054.45,,8149.0,,7997.0,,7955.72
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,22371.865352,,20502.82,,24550.89,,16814.88,,19276.7,,28618.0,,20402.0,,19652.64
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,75817.95468600001,,70634.84,,79759.48,,125033.72,,53256.7,,64455.0,,55936.0,,94601.9
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,17289.74087,,8546.78,,7606.51,,9085.92,,4805.36,,39320.0,,8244.0,,19813.36
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,5449.650224,,3918.44,,3829.72,,6067.56,,3689.48,,8555.0,,4280.0,,4085.72
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,7694.712348000001,,7218.99,,7263.26,,8531.52,,7569.12,,8041.0,,7597.0,,7103.66
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,4821.924059999999,,4725.57,,4833.11,,4800.6,,4767.86,,4867.0,,4898.0,,4785.46
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,18364.187919,,16921.0,,17038.36,,20153.96,,16287.43,,19619.0,,17309.0,,19788.36
МАЙОНЕЗ,,,,28666.683697,,28591.61,,27976.25,,28278.8,,30396.03,,28009.0,,28837.0,,29623.98
УКСУС ,,,,10548.020215999999,,10064.05,,11082.73,,10006.64,,10292.7,,10175.0,,10762.0,,12052.82
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,3685.470956,,3932.68,,3540.35,,3665.24,,3419.3,,3859.0,,3606.0,,3541.92
СОДА ПИЩЕВАЯ,,,,16826.09029,,17127.29,,17393.51,,16542.76,,19842.44,,14511.0,,18936.0,,15857.36
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,20136.518485999997,,18650.85,,18516.43,,21974.44,,17437.4,,23883.0,,16743.0,,19698.78
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,5159.449059,,4828.32,,5027.69,,4971.48,,5242.61,,5426.0,,5263.0,,5042.94
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,20957.380842,,19173.93,,18216.06,,21582.12,,17770.62,,18159.0,,31945.0,,19947.44
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,109921.48989299999,,84829.42,,94503.26,,105363.52,,101755.53,,139532.0,,94754.0,,118902.18
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,53033.045093999994,,49230.75,,42451.32,,49060.56,,57500.3,,54264.0,,60646.0,,55940.06
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,45259.636058000004,,28555.24,,34117.85,,49648.96,,41021.96,,57389.0,,46150.0,,44918.3
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,34990.22884899999,,32351.26,,37027.43,,37962.52,,28994.63,,36510.0,,32715.0,,37605.98
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1304062.6323880116,,1461000.0,,,,1345251.0,,1386071.0,,,,1070946.0,,1315079.38
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1396302.5237161797,,1369133.65,,1380368.14,,1414215.72,,1169974.59,,,,1519547.0,,1478629.2
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,750853.2166739999,,660762.31,,771054.1,,830790.12,,526185.62,,909209.0,,559365.0,,841282.5
КОСТЮМ МУЖСКОЙ,,,,1254925.8048550002,,1132863.87,,1053419.72,,1079315.6,,1057928.63,,1785373.0,,984509.0,,1120526.48
ДЖИНСЫ МУЖСКИЕ,,,,407717.368248,,369594.08,,359226.47,,407659.92,,340584.22,,465452.0,,401177.0,,441569.42
БРЮКИ МУЖСКИЕ     ,,,,353217.53861999995,,305940.59,,339671.35,,337426.08,,340026.1,,420957.0,,306235.0,,356286.6
СОРОЧКА МУЖСКАЯ,,,,248253.36335100004,,230173.97,,208563.55,,224557.8,,228042.57,,311516.0,,200074.0,,276025.94
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,495995.07805799996,,385514.23,,384278.9,,425553.32,,491679.18,,608622.0,,562809.0,,471218.92
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1834715.032717245,,1367149.83,,1147737.19,,2405000.0,,2723968.0,,1711315.0,,,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,308138.892825,,228255.28,,285628.6,,306257.04,,278457.57,,395637.0,,280624.0,,282778.68
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,205328.87285400004,,178928.97,,185439.21,,209110.04,,207938.84,,198395.0,,259108.0,,192264.24
МАЙКА МУЖСКАЯ,,,,37361.434424,,34718.2,,33146.9,,37446.4,,49648.12,,36851.0,,37259.0,,34001.08
ТРУСЫ МУЖСКИЕ,,,,39205.938771,,37018.84,,35785.93,,38098.04,,42536.53,,43667.0,,37515.0,,35035.58
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,80770.91854,,84981.43,,69812.41,,90696.48,,97258.3,,69024.0,,81587.0,,86639.68
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,13415.514097000001,,12795.57,,11489.48,,13228.76,,13636.25,,14181.0,,13083.0,,14875.02
