,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
КОЛБАСА ВАРЕНАЯ ПЕРВОГО СОРТА,,,,44180.829368,,45534.56,,42739.28999999999,,41689.41,,41098.8,,49013,,43023,,39893.399999999994
КОЛБАСА ВАРЕНАЯ ВТОРОГО СОРТА И БЕССОРТОВАЯ ,,,,34216.763192,,37055.72,,33151.42,,31360.07,,33799.66,,36425,,33531,,31413.850000000002
КОЛБАСА ПОЛУКОПЧЕНАЯ,,,,86443.969,,85646.48,,81490.69,,85482.97,,83280.82,,94266,,88070,,75171.3
КОЛБАСА СЫРОКОПЧЕНАЯ,,,,168190.28674799998,,154027.56,,175369.65,,166137.99,,166453.72,,184292,,159748,,152434.05
"ПАШТЕТ, ЗЕЛЬЦ, САЛЬТИСОН",,,,29767.59912,,28386.56,,30514.989999999998,,29545.63,,23431.9,,29991,,35557,,28662.55
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,19354.196984,,18498.48,,21441.5,,22902.41,,16402.52,,17475,,21502,,18238.45
"СОСИСКИ, САРДЕЛЬКИ",,,,58288.674356,,56657,,56159.15999999999,,55614.89,,57391.520000000004,,58136,,58342,,67538.3
"ВЕТЧИНА, БУЖЕНИНА, ОКОРОК",,,,93786.61082,,110454.16,,88409.56999999999,,86603.03,,112751.9,,95474,,76655,,89172.05
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,30483.451256,,29419.6,,31242,,30219.260000000002,,32487,,31637,,29077,,28183.75
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,33089.267412,,30427.440000000002,,34660.09,,34326.09,,35294.100000000006,,32644,,31447,,34120.65
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,51840.00768,,55573.64,,49841.81,,47151.07000000001,,56117.5,,52974,,53190,,46242.85
РЫБА ЖИВАЯ,,,,44368.76287599999,,44248.84,,39373.399999999994,,42069.89,,45008.94,,46692,,46374,,43700.05
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,42681.112028,,33507.72,,41619.619999999995,,38553.46,,38318.28,,52060,,40912,,43548.5
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,60673.790636,,55963.24,,53965.81,,58653.58,,61434.5,,70369,,54677,,59673.45
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,98643.125384,,87222.88,,105297.52,,103601.82999999999,,107302.20000000001,,92573,,109429,,89371.15
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,241314.32465599998,,273015.88,,255544.74,,170065.76,,232906.44,,222324,,289992,,266597.45
ИКРА ЛОСОСЕВЫХ РЫБ,,,,833647.8853799999,,757364.3600000001,,847926.71,,770878.95,,805755.9800000001,,962444,,757259,,800407
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,29643.475832000004,,31858.239999999998,,26257.6,,30965.68,,30784.059999999998,,30787,,29432,,25230.9
СЕЛЬДЬ СОЛЕНАЯ,,,,51831.1433,,57026.28,,54304.06999999999,,49470.71000000001,,52927.58,,52608,,49276,,46188.399999999994
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,59511.350364,,54294.92,,59653.63,,61533.369999999995,,55836.68000000001,,63309,,58954,,58015
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,20002.902,,20958.04,,15903.919999999998,,20016.42,,19354.5,,22911,,18943,,18248.65
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,39971.896048,,39556.4,,40767.43,,39288.16,,37418.82000000001,,41610,,40778,,37766.4
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,22248.993843999997,,22244.16,,21864.62,,21839.52,,23776,,22697,,21324,,21792.3
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СТЕРИЛИЗОВАННОЕ",,,,9152.410268,,8286.599999999999,,9283.25,,9141.95,,8979.98,,8803,,10236,,9597.75
КЕФИР (ПРОДУКТ КЕФИРНЫЙ),,,,9012.624727999999,,9008.92,,9604.009999999998,,9304.95,,9612.94,,8392,,9143,,8728.75
СМЕТАНА ,,,,33139.12994,,32810.36,,35933.1,,30673.4,,31563.180000000004,,33157,,33512,,34632.3
ТВОРОГ ЖИРНЫЙ,,,,47170.521736,,47664.64,,47073.149999999994,,46106.49,,44008.840000000004,,49226,,45848,,48031.05
ТВОРОГ НЕЖИРНЫЙ,,,,42115.082852,,42191.32,,43374.09,,41122.020000000004,,41703.26,,42524,,41265,,42478.5
ЙОГУРТ (за 250 г),,,,8087.8366639999995,,8218.68,,7557.99,,8806.05,,8667.58,,8635,,8053,,5615.4
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,4450.456115999999,,4389.16,,4568.58,,4380.8099999999995,,4392.18,,4419,,4470,,4595.700000000001
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,9813.462264,,10158.96,,9973.43,,9981.45,,10097.12,,9787,,9171,,9681.3
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,54664.95076,,51187.240000000005,,53640.26,,54146.12,,52242.8,,59148,,52968,,54249.25
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,103385.57301200001,,96029.12,,109595.95,,75576.45,,86117.78,,116323,,127230,,91980.8
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,16640.746844,,16002.64,,16896.28,,15922.2,,16805.260000000002,,16992,,17164,,16228.8
МОРОЖЕНОЕ,,,,91627.35496,,97685.76000000001,,78302.12999999999,,102881.06,,85194.52,,90373,,104641,,76050.9
СЫР  ТВЕРДЫЙ,,,,100217.7445,,95785.6,,94696.75,,99530.22,,103006.58,,99745,,105311,,103831.8
СЫР МЯГКИЙ ,,,,83366.433412,,71808.76000000001,,79436.48999999999,,72340.11,,74415.24,,97500,,90922,,78570.85
СЫР ПЛАВЛЕНЫЙ,,,,68690.14611999999,,68691.52,,71340.73999999999,,73077.6,,59397.66,,73571,,64935,,62580.2
"СЫР РАССОЛЬНЫЙ (БРЫНЗА, СУЛУГУНИ И ПРОЧИЕ)",,,,95598.33228799998,,92980,,96715.13999999998,,98764.48,,88545.90000000001,,88053,,104326,,107767.59999999999
МАСЛО ЖИВОТНОЕ,,,,91760.980656,,88911.23999999999,,88538.04,,90413.85,,89515.78,,96845,,86530,,97582.75
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,26563.487208000002,,25623.239999999998,,25671.909999999996,,25822.07,,26167.28,,28482,,26364,,25468.6
МАСЛО ОЛИВКОВОЕ,,,,145606.956248,,144235.4,,170261.37,,140317.66999999998,,124577.36000000002,,142732,,152906,,144946.8
МАРГАРИН,,,,36971.947148,,34263.64,,33234.09,,33029.98,,34729.32,,40677,,41674,,35768.9
ЖИР ЖИВОТНЫЙ,,,,15400.44266,,18130.68,,11771.82,,12277.58,,18860.760000000002,,17321,,15724,,11197.55
ЯЙЦА  КУРИНЫЕ (за 10 шт.),,,,15711.914532000003,,15479.76,,15738.349999999999,,14652.3,,15353.2,,16851,,16405,,13782.25
САХАР-ПЕСОК,,,,13194.083732,,12782.36,,12930.36,,12913.02,,12931.98,,14046,,12881,,12902.25
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,251002.81133599998,,273329.4,,210337.62,,235041.37,,251468.24000000002,,245583,,304828,,226877.2
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,208057.289552,,211664.24,,229276.44,,193725.61,,205500.38,,208894,,203265,,205345.75
КОФЕ РАСТВОРИМЫЙ,,,,503810.18000000005,,524605.92,,508418.58999999997,,478668.2,,453521.56000000006,,494204,,540354,,531172.95
МЁД  НАТУРАЛЬНЫЙ,,,,94689.10708000002,,85801.16,,93284.15,,106680.84,,87884.04000000001,,104184,,85655,,87330.1
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,3902.147944,,3962.48,,3802.4399999999996,,3773.99,,3918.84,,4225,,3460,,3898.85
МУКА ПШЕНИЧНАЯ ,,,,8754.837632,,8684.84,,8355.42,,8601.03,,8665.66,,9187,,8479,,8880.849999999999
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,11895.042268000001,,11894.52,,11723.25,,12251.71,,10394.18,,12579,,11421,,12142.15
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,18475.808188,,17807.6,,15861.039999999997,,19053.53,,16544.4,,20498,,18236,,18735.95
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,13136.626672,,12768.16,,15232.779999999999,,13399.97,,15614.98,,12721,,11154,,12135
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,27928.451096000004,,37013.04,,20686.229999999996,,33541.340000000004,,24726.140000000003,,21912,,31974,,30876.9
"СУХАРИ, СУШКИ, БАРАНКИ",,,,40652.326404,,35278.520000000004,,39215.049999999996,,42305.17,,37723.98,,42942,,43840,,39336.7
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,20200.697532000002,,19740.32,,20317.51,,19106.82,,19193.16,,21123,,20228,,20710.75
КРУПА МАННАЯ,,,,11438.202467999998,,10140.88,,11185.96,,12098.14,,10203.380000000001,,12344,,11228,,11738.8
КРУПА ПШЕННАЯ,,,,13984.942592,,12548.24,,13456.859999999999,,14772.11,,12974.68,,15749,,13552,,12471.65
КРУПА ГРЕЧНЕВАЯ,,,,21719.593348,,20764.48,,21915.5,,21625.870000000003,,18118.800000000003,,24410,,21113,,20540.65
 ХЛОПЬЯ  ОВСЯНЫЕ,,,,14979.664187999999,,13658.36,,16555.97,,13335.09,,14499.32,,16474,,14376,,14456.65
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,51006.352664,,50259.2,,46115.59,,48496.68,,51882.46000000001,,56500,,48360,,49555
КРУПА ПЕРЛОВАЯ,,,,8889.840772,,8607,,8029.4,,9663.08,,8248.94,,9321,,8580,,9236.6
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,82700.04778,,79754.32,,79282.57999999999,,68714.8,,71491.76000000001,,95075,,91703,,75430.7
"ГОРОХ, ФАСОЛЬ",,,,21414.291868,,24102.440000000002,,23728.42,,18827.670000000002,,20815.58,,21113,,22759,,18278.8
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,73703.95516399998,,76843.56,,79754.76999999999,,57737.649999999994,,69296.52,,89527,,60395,,66782
"МАКАРОНЫ, РОЖКИ",,,,14128.438912000001,,13337.72,,12539.35,,12099.18,,15360.100000000002,,15509,,15130,,13260
"ВЕРМИШЕЛЬ, ЛАПША",,,,14571.198836,,14299.2,,14428.539999999997,,12022.55,,15816.86,,16028,,15048,,12619.6
ВОДКА ,,,,127473.71813200001,,129898.6,,126841.31999999999,,121997.75,,123625.82,,128789,,133668,,124093
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,141370.282668,,143119.64,,141110.59999999998,,141386.41,,145948.04,,136380,,145362,,141748.8
КОНЬЯК,,,,315044.9192,,303263.08,,350848.11,,274846.67000000004,,303154.32,,338212,,321578,,283992.8
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,96085.91923200001,,83440.12,,85677.82999999999,,83287.57,,82648.46,,127152,,90075,,83065.95000000001
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,88728.06752399998,,79623.76000000001,,88546.4,,54852.66,,55155.56,,137712,,77581,,69617.15
ПИВО,,,,23819.874563999998,,23654.64,,21888.76,,22144.449999999997,,24969.56,,25607,,23363,,23263.6
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,72990.07541599998,,72199.6,,72323.07,,73351.42,,74199.34,,72219,,76246,,70247.25
ВАФЛИ,,,,51872.942716,,50619.4,,52547.28999999999,,51002.61,,52549.2,,51738,,53388,,51208.65
ПРЯНИКИ,,,,38484.244376,,33611.36,,35697.13,,37696.66,,34795.280000000006,,43860,,38916,,38127.45
ПЕЧЕНЬЕ ,,,,39636.384712,,37838.119999999995,,39021.6,,38440.05,,42068.68,,40422,,40369,,38443.85
ТОРТ,,,,89896.87477599998,,87341.16,,87641.79999999999,,96702.86,,80820.38,,98466,,82681,,84687.29999999999
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,8742.300012,,8176.44,,7419.619999999999,,9640.93,,8144.360000000001,,9759,,8211,,8567.849999999999
ИРИС,,,,59917.504896,,57155.28,,61427.34999999999,,56110.03,,60983.72,,62116,,60531,,58844.149999999994
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,45554.764024000004,,43001,,42370.719999999994,,42238.75,,45055.74,,46641,,49742,,48371.95
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,98828.94143199999,,94835.84,,102045.29,,97357.49,,93008.1,,98073,,107637,,97330.75
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,63754.047708,,60894.119999999995,,60356.34,,62977.96000000001,,61335.68,,66083,,64215,,68101.55
ШОКОЛАД,,,,158616.44166399998,,160828.12,,166536.19999999998,,152682.91999999998,,151832.88,,160279,,158735,,157246.3
ХАЛВА,,,,54724.804268,,51810.8,,54614.34,,49849.29000000001,,51421.54000000001,,58207,,61264,,49842.25
МАРМЕЛАД,,,,52299.531191999995,,53646.92,,51129.899999999994,,48716.33,,53806.600000000006,,54125,,49157,,54914.1
ЗЕФИР,,,,68448.361852,,61417.159999999996,,67709.23,,61169.06,,68950.94,,77217,,61000,,75071.25
КАКАО - ПОРОШОК (за 200 г),,,,25648.228984,,25456.280000000002,,26365.5,,28856.3,,27760.780000000002,,23461,,24367,,26126.05
КАРТОФЕЛЬ,,,,4342.288788,,3455.56,,4283.48,,4130.48,,3318.98,,5631,,3989,,4045.8999999999996
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,14368.27468,,13865.48,,13280.289999999997,,12008.46,,14457.880000000001,,16684,,14186,,13510.599999999999
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,4765.84442,,4555.6,,4870.2,,4904.3,,4084.2000000000007,,5102,,4675,,4710.05
ЛУК РЕПЧАТЫЙ,,,,6848.442512,,6674.6,,7634.27,,6357.860000000001,,6084.76,,7134,,6919,,6767.5
СВЕКЛА,,,,5128.111295999999,,5149,,5020.759999999999,,5400.66,,4292.9,,5736,,4858,,4576.8
МОРКОВЬ,,,,6197.377092,,5846.119999999999,,6475.839999999999,,5873.26,,5280.32,,6995,,5954,,5996.95
ПОМИДОРЫ СВЕЖИЕ,,,,28332.606528,,23180.440000000002,,28982.69,,23298.54,,27596.46,,33568,,26979,,29715.75
ОГУРЦЫ СВЕЖИЕ,,,,29680.329019999997,,26436.399999999998,,26812.93,,27227.32,,28989.18,,34560,,27558,,31388.95
ЧЕСНОК,,,,58943.44560000001,,58202.84,,58538.06,,56892.33,,53439.04000000001,,64200,,56428,,58911.75
ПЕРЕЦ СЛАДКИЙ,,,,32255.270536,,30990.44,,28719.469999999998,,26600.03,,36345.100000000006,,39118,,28451,,28708.050000000003
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,37682.627236,,33923.92,,36582.52,,35638.83,,31437.04,,43634,,38818,,35857.25
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,30704.021028,,28395.84,,32210.84,,27190.6,,30278.600000000002,,31212,,34362,,30237.25
СОУС ТОМАТНЫЙ,,,,31449.955471999998,,30897.56,,32650.03,,32540.33,,31178.32,,31362,,32150,,28815.4
ЯБЛОКИ,,,,12571.996788,,11975.16,,13351.56,,13137.93,,9543.68,,14005,,12377,,11461.25
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,33676.16188,,30561.239999999998,,33944.11,,33409.85,,32580.520000000004,,38777,,31823,,28201.95
ВИНОГРАД,,,,31478.457747999997,,33031.36,,33828.1,,32093.65,,35020.46,,28522,,31294,,30192.1
БАНАНЫ,,,,21518.69258,,21327.8,,23705.499999999996,,21962.809999999998,,21150.14,,22313,,20007,,19171.6
СУХОФРУКТЫ,,,,92416.70479999999,,78975.12,,84662.4,,63512.59,,90328.72,,106208,,104039,,105461.6
ОРЕХИ,,,,137218.482624,,138555.88,,194615.28999999998,,102880.16,,108466.92,,137592,,138666,,141691.09999999998
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,46301.002812,,45479.88,,46638.89,,42997.71,,41899.700000000004,,51378,,44974,,44714.8
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,56362.183148000004,,52879.4,,56165.6,,41551.63,,51551.5,,71194,,52891,,52036.35
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,15677.890791999998,,15016.08,,15295.039999999999,,14926.41,,14641.900000000001,,17901,,15149,,14035
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,16403.753692,,16175.8,,16581.57,,14456.93,,17213.34,,18300,,15233,,14955.900000000001
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,8916.015996,,8193.24,,7493.49,,8619.58,,9476.2,,10087,,9001,,8089
ВОДА МИНЕРАЛЬНАЯ ,,,,6378.850832,,5533.96,,7598.67,,5635.75,,5950,,6042,,7624,,6504.3
КВАС (л),,,,9081.139819999999,,9015.28,,9195.21,,8726.55,,8799.24,,9153,,9146,,9514.75
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,24488.624848000003,,23076.48,,26328.089999999997,,19381.07,,20310.9,,31938,,21569,,20187.1
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,83892.637648,,86689.88,,78803.73,,126469.25,,68678.22,,71390,,62352,,110391.54999999999
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,20645.576136000003,,13403.8,,11221.16,,17092.09,,8027.02,,39207,,13896,,20296.15
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,5986.003844,,4867.16,,4696.16,,6636.24,,4171.08,,8352,,4758,,5593.4
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,8489.177264,,8051.28,,8182.08,,9328.78,,8361.2,,8815,,8352,,7776.05
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,5262.263852,,5431.88,,5468.87,,5310.33,,5075.080000000001,,5193,,5295,,5082.4
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,22625.556364,,20623.52,,21366.329999999998,,23498.190000000002,,23005.66,,23779,,21747,,23290.1
МАЙОНЕЗ,,,,38583.3119,,37599.68,,38795.479999999996,,37540.55,,39196.64,,39696,,39049,,36706.15
УКСУС ,,,,12297.901932,,11591.8,,13008.42,,11123.17,,11508,,13029,,12365,,12735.45
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,5003.328587999999,,4674.32,,5091.299999999999,,4413.11,,4786.38,,5607,,5218,,4436.549999999999
СОДА ПИЩЕВАЯ,,,,19936.100803999998,,18674.12,,20286.76,,19554.17,,22514.48,,19049,,20877,,19772.35
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,28052.595119999998,,27692.079999999998,,26389.57,,32688.91,,24873.480000000003,,28758,,24937,,30427.15
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,6062.3861400000005,,6067.72,,6264.259999999999,,5578.389999999999,,6124.32,,6391,,5888,,5792.45
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,25132.42792,,24816.079999999998,,21362.449999999997,,24600.199999999997,,21123.54,,22992,,37452,,22515.6
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,145549.201616,,144606.68,,118131.09,,146147.54,,126803.66,,149356,,136487,,200896.95
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,65458.17879599999,,60560.03999999999,,55073.34999999999,,61830.28999999999,,60861.34,,78913,,62057,,63251.95
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,60005.550008,,43119.96,,40404.59,,63943.729999999996,,52145.08,,79012,,52734,,68040.1
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,43904.5834,,43700.28,,45911.74,,46253.850000000006,,41533.340000000004,,41975,,47326,,41313.65
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1243397.297916,,1187781.72,,910382.01,,1283372.44,,1438010.1800000002,,1326905,,1249110,,1213114.75
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1491490.830136,,1506957.04,,1750836.13,,1468915.47,,1524831.6600000001,,1380018,,1623843,,1263062
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,783337.2869085474,,711972.12,,948591.6799999999,,967971.73,,774419.9400000001,,,,626471,,675377.05
КОСТЮМ МУЖСКОЙ,,,,1455664.292496,,1385897.2,,1209503.55,,1336951.7,,1296685.76,,1892449,,1204359,,1384881
ДЖИНСЫ МУЖСКИЕ,,,,487908.10039199993,,469506.52,,424782.41,,464538.67000000004,,446810.76,,535302,,484614,,540045.7
БРЮКИ МУЖСКИЕ     ,,,,427091.16020800004,,379935.68,,415578.49,,411729.74,,393951.68000000005,,509612,,387884,,397150.75
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,305464.30458800006,,281318.36,,270210.74,,267712.77,,297767.54000000004,,380154,,249339,,321695.05
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,572208.2605559999,,494142.07999999996,,451908.72,,553362.62,,571991.28,,658568,,570224,,611773.65
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1978000.1527661472,,2151255,,2004863,,1476255.19,,2723968,,2333675,,1080293,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,360543.539628,,344441.16000000003,,308892.55,,353733.27,,333732.54000000004,,421857,,332816,,359084.75
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,247477.9551,,253459.84,,199576.19999999998,,246034.78999999998,,271552.38,,247123,,252363,,265610.95
МАЙКА МУЖСКАЯ,,,,46529.99638,,43755.2,,43788.729999999996,,44287.409999999996,,56891.840000000004,,48576,,46812,,39319.1
ТРУСЫ МУЖСКИЕ,,,,50764.516004000005,,43733.4,,52863.95,,42326.67,,56361.920000000006,,59444,,48013,,43612.25
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,106711.13064,,115322.72,,88660.91,,114339.37,,121940.84,,103842,,99693,,108385.55
