,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ПИДЖАК ЖЕНСКИЙ,,,,118161.58567399999,,106444.0,,115701.02,,107252.82,,103723.22,,160951.0,,99091.0,,117344.36
ЮБКА ЖЕНСКАЯ ,,,,78269.535144,,69324.22,,78298.81,,77422.46,,82053.26,,78455.0,,80729.0,,83593.04
ДЖИНСЫ ЖЕНСКИЕ,,,,112098.35450399999,,86001.82,,85940.8,,101567.9,,98607.73,,160500.0,,128892.0,,98893.0
БЛУЗКА ЖЕНСКАЯ,,,,79423.705252,,66480.08,,87108.77,,73126.56,,73296.02,,95094.0,,80365.0,,74098.76
ПЛАТЬЕ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКОЕ,,,,95659.11406,,97472.88,,101743.51,,100807.64,,99033.42,,93138.0,,85688.0,,93600.0
ХАЛАТ ДОМАШНИЙ ЖЕНСКИЙ,,,,50859.989262,,43761.22,,54979.21,,38396.48,,44887.24,,69697.0,,44861.0,,53731.04
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ ЖЕНСКИЙ",,,,48535.035484,,47187.96,,48304.93,,49983.56,,36999.45,,59274.0,,52985.0,,36085.72
КОСТЮМ СПОРТИВНЫЙ ЖЕНСКИЙ,,,,112096.55076799999,,97209.14,,110130.97,,95059.58,,95921.38,,141865.0,,111132.0,,122894.28
БЮСТГАЛЬТЕР ,,,,28095.828063999998,,25077.3,,25391.17,,26281.34,,27522.55,,31325.0,,31898.0,,27589.32
ТРУСЫ  ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА ЖЕНСКИЕ,,,,7379.065544,,6385.64,,6480.6,,7364.36,,7051.21,,9690.0,,6974.0,,6646.92
ШАПКА  МЕХОВАЯ ЖЕНСКАЯ,,,,329144.567578,,303141.4,,415546.73,,333260.14,,235157.28,,405648.0,,280324.0,,286785.24
ПЛАЩ ЖЕНСКИЙ,,,,202974.06831742096,,193972.74,,229656.88,,234405.0,,200206.1,,,,167420.0,,192003.6
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,26067.908988000003,,23615.04,,24065.04,,24510.96,,24151.73,,33757.0,,25244.0,,23543.64
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,29729.674876,,12227.06,,40481.04,,16517.82,,36584.73,,52156.0,,25656.0,,18354.52
ШЛЯПА ЖЕНСКАЯ,,,,61663.903428000005,,56331.5,,57326.61,,54929.98,0.0,60314.59,,79595.0,,54960.0,,62152.52
ШУБА (полушубок) ИЗ ИСКУССТВЕННОГО МЕХА ЖЕНСКИЙ,,,,301752.090956,,307488.94,,218161.2,,300551.7,,230225.46,,297198.0,,400000.0,,340042.04
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,33946.37818000001,,24170.76,,33697.14,,25514.48,,31977.61,,44617.0,,36187.0,,38939.56
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,78876.09862199999,,83152.74,,72823.06,,65786.16,,68612.76,,110200.0,,76970.0,,57359.48
КОЛГОТКИ ЖЕНСКИЕ,,,,7742.3683,,7080.16,,5986.17,,7769.2,,6551.79,,11414.0,,7133.0,,6321.08
БРЮКИ ЖЕНСКИЕ,,,,87515.03532,,67586.88,,80111.88,,90569.16,,89510.6,,113753.0,,78270.0,,83325.6
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,143009.580516,,118793.86,,155479.79,,102746.06,,147657.93,,167870.0,,161592.0,,142549.88
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,126465.97861000002,,107282.22,,137884.44,,93222.92,,124858.02,,179155.0,,111476.0,,114511.08
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,176229.776238,,142564.18,,160313.19,,138333.44,,162289.11,,233314.0,,186930.0,,191006.04
НОСКИ  ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ ДЕТСКИЕ,,,,2809.4382119999996,,2730.74,,2728.47,,2432.86,,3064.95,,2858.0,,3084.0,,2808.64
БРЮКИ ДЕТСКИЕ,,,,44500.734128,,39924.66,,45863.11,,39203.5,,42082.9,,52224.0,,41661.0,,48887.76
КОСТЮМ ШКОЛЬНЫЙ ,,,,128426.54976800001,,125226.1,,136033.41,,120607.86,,133711.12,,137477.0,,122115.0,,122087.92
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,67046.973402,,56951.94,,68176.46,,58710.6,,63723.79,,84462.0,,67882.0,,62596.52
"ДЖЕМПЕР,CВИТЕР  ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ ДЕТСКИЙ",,,,47040.30242200001,,39370.08,,44582.51,,41840.9,,50331.84,,53261.0,,50118.0,,48801.72
СОРОЧКА ВЕРХНЯЯ   ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ ДЛЯ МАЛЬЧИКА,,,,27809.531014000004,,25464.42,,28129.98,,23208.56,,29109.04,,31892.0,,27944.0,,28205.96
ЮБКА  ИЗ СМЕСОВЫХ ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА  ДЕТСКАЯ,,,,39698.972164,,33237.56,,43083.82,,32840.28,,38051.8,,46742.0,,42867.0,,38861.88
ПЛАТЬЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ ДЕТСКОЕ,,,,38264.006674,,36500.1,,30696.13,,25700.36,,29545.2,,57970.0,,39414.0,,39523.52
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,111656.275188,,118678.0,,119644.78,,104845.16,,122583.82,,105950.0,,107936.0,,106367.16
ДЖИНСЫ ДЕТСКИЕ,,,,60882.926704,,52120.56,,46054.5,,59217.2,,65873.75,,74118.0,,57372.0,,68422.32
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,12083.29888,,13735.72,,16658.64,,5798.56,,12323.25,,10860.0,,11347.0,,15872.92
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,10835.717091999999,,9571.54,,13572.43,,8696.38,,11841.18,,11378.0,,11142.0,,9899.32
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,24137.181947999998,,18432.36,,22386.55,,18137.88,,20543.57,,33841.0,,28868.0,,22382.88
КОЛГОТКИ ДЕТСКИЕ,,,,8490.773568,,8484.5,,7876.24,,7763.98,,8903.4,,7789.0,,10558.0,,8235.64
ПИЖАМА ДЕТСКАЯ,,,,25779.616978000002,,21898.08,,25831.16,,25216.34,,24163.47,,29886.0,,25154.0,,26931.24
"ПОЛУБОТИНКИ, ТУФЛИ  КОЖАНЫЕ МУЖСКИЕ",,,,127242.22969799998,,135685.94,,128369.76,,127751.08,,127102.66,,124525.0,,116823.0,,132732.84
САПОГИ НА МЕХУ  МУЖСКИЕ,,,,182839.372692,,172753.9,,176898.74,,158159.42,,180386.38,,226702.0,,173501.0,,175796.8
ОБУВЬ  ДОМАШНЯЯ  МУЖСКАЯ ,,,,21938.654968,,18845.38,,19156.56,,20073.82,,21070.53,,31047.0,,20072.0,,19461.32
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,98592.81935199999,,94959.22,,79256.83,,108915.7,,93392.94,,105818.0,,99312.0,,103425.56
"БОСОНОЖКИ, САНДАЛЕТЫ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ  МУЖСКИЕ",,,,99470.53770861748,,107218.06,,104954.0,,93600.0,,83882.35,,,,106213.0,,97614.16
РЕЗИНОВАЯ ОБУВЬ,,,,33189.533784,,27707.34,,30119.64,,29318.22,,30255.0,,41682.0,,35896.0,,33852.08
САПОГИ  ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,269972.42655,,274263.72,,282959.67,,260502.06,,271832.23,,265469.0,,268188.0,,270400.36
САПОГИ  ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,267041.627262,,259390.7,,318820.55,,227711.44,,271146.47,,242056.0,,283709.0,,286667.84
"ТУФЛИ   КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ ЖЕНСКИЕ",,,,100743.023836,,95839.62,,100343.97,,105619.22,,107874.04,,89439.0,,113640.0,,96294.44
ТУФЛИ  МОДЕЛЬНЫЕ ЖЕНСКИЕ,,,,136005.34711799998,,143470.98,,141965.16,,128305.08,,137993.49,,147488.0,,117079.0,,133242.12
ТУФЛИ   ЛЕТНИЕ КОЖАНЫЕ ЖЕНСКИЕ,,,,113399.059018,,120401.58,,111163.02,,121110.08,,112540.13,,104357.0,,121495.0,,102302.88
ОБУВЬ  ДОМАШНЯЯ ЖЕНСКАЯ ,,,,20839.857458000002,,18912.16,,18001.24,,19839.42,,20005.68,,27278.0,,18395.0,,20998.68
ТУФЛИ  ИЗ ИСКУССТВЕННОЙ КОЖИ ЖЕНСКИЕ ,,,,79499.71924399999,,87901.64,,74182.99,,77895.08,,68961.55,,78799.0,,93412.0,,70253.32
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,128611.210386,,114155.0,,124661.43,,100914.22,,129417.72,,161594.0,,124880.0,,136694.84
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,135756.929006,,132107.7,,152656.87,,106312.12,,143858.04,,156782.0,,133465.0,,119921.44
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,81940.615616,,73167.96,,86329.14,,79829.44,,92137.72,,81486.0,,80089.0,,84201.04
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,64117.46533,,61722.24,,67869.88,,63477.62,,66188.53,,63780.0,,63964.0,,62543.72
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,50013.492474,,39874.98,,43763.98,,45755.4,,59267.91,,62100.0,,49404.0,,47061.44
СТОЛ ПИСЬМЕННЫЙ,,,,293376.745998,,261388.3,,280272.39,,424329.08,,244641.96,,277849.0,,299183.0,,242889.4
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,780273.358164,,680562.0,,848002.25,,656905.8,,790667.7,,737241.0,,962647.0,,819314.72
СТУЛ,,,,124453.44703000001,,101386.14,,132026.96,,132197.84,,110169.11,,138880.0,,128549.0,,119702.64
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2783841.307804,,2870978.14,,2962157.87,,2909304.22,,2595327.81,,2785184.0,,2760105.0,,2519627.8
НАБОР МЯГКОЙ МЕБЕЛИ,,,,2264778.414162,,2419179.26,,2249434.4,,1918177.72,,2589117.04,,2410359.0,,2078296.0,,2220984.68
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,2073024.8081979998,,2040877.6,,1749049.8,,2143339.06,,1961175.79,,2446135.0,,2040780.0,,1910776.52
ДИВАН-КРОВАТЬ,,,,1072542.9955079998,,1112967.34,,1035371.06,,907605.62,,1076310.66,,1157702.0,,1005710.0,,1219917.4
 ГАРНИТУР КУХОННЫЙ,,,,1517099.119216,,1710273.86,,1541909.74,,1116543.54,,1488626.31,,1314515.0,,2029443.0,,1471694.88
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,912718.7292340001,,940580.84,,1003857.56,,857350.38,,809771.47,,801288.0,,1070026.0,,930978.48
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ       (за 1 м2),,,,59423.70153399999,,46756.42,,54182.49,,53685.76,,55084.43,,75952.0,,61418.0,,62989.92
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,53326.00435,,54833.46,,42377.47,,40708.64,,46128.54,,71310.0,,57492.0,,51754.44
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,38047.19465599999,,37806.5,,37078.56,,31645.46,,40135.9,,43252.0,,36074.0,,39651.64
КОМПЛЕКТ БЕЛЬЯ ПОСТЕЛЬНОГО ,,,,74130.073172,,64992.0,,71341.92,,66125.32,,81021.13,,85311.0,,75225.0,,72557.16
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,78586.31742,,65342.88,,78717.02,,73936.32,,66830.89,,99158.0,,77979.0,,79264.96
ОДЕЯЛО ВАТНОЕ,,,,64382.947764,,64906.32,,69403.67,,61425.96,,66508.71,,59548.0,,73604.0,,56015.56
ПОКРЫВАЛО ,,,,66162.52434799999,,59401.68,,62481.98,,51378.4,,53947.92,,96861.0,,63514.0,,62265.92
СКАТЕРТЬ,,,,21911.434792,,18360.42,,23331.4,,21895.7,,17572.04,,25518.0,,21714.0,,23329.0
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,16829.230362,,13868.98,,15475.75,,14072.96,,17044.56,,22428.0,,14089.0,,19717.56
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,32666.571643999996,,26283.22,,31920.33,,30257.46,,33264.14,,38451.0,,35606.0,,30730.76
ТАРЕЛКА,,,,4085.904668,,2556.28,,3533.85,,3427.44,,3274.81,,8256.0,,2898.0,,2865.96
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,49569.727905999986,,39472.16,,57518.62,,47079.42,,50299.32,,55158.0,,47287.0,,49700.72
ВАЗА,,,,37394.939186,,36832.3,,39822.48,,34079.52,,43039.4,,39817.0,,33451.0,,35280.12
КАСТРЮЛЯ,,,,34102.999103999995,,28350.64,,32303.08,,32981.96,,32203.14,,38217.0,,34610.0,,39260.56
ХОЛОДИЛЬНИК,,,,1307298.7324340001,,1272652.62,,1369577.04,,1249668.64,,1323671.63,,1155809.0,,1368457.0,,1516435.24
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,1431.611682,,944.02,,1464.98,,989.48,,1840.8,,2351.0,,1049.0,,1152.84
МАШИНА СТИРАЛЬНАЯ,,,,1001086.722432,,1040115.62,,1072347.05,,1194492.34,,1214925.8,,748451.0,,771189.0,,1129974.92
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,223498.70740999997,,205083.06,,206708.21,,205381.24,,246319.54,,231083.0,,257387.0,,210703.12
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,83896.974312,,83959.44,,81895.41,,72667.92,,80072.6,,101508.0,,85026.0,,73552.16
КОМБАЙН КУХОННЫЙ,,,,285958.229474,,333416.9,,316260.67,,288523.88,,271912.18,,266474.0,,279458.0,,242651.96
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,120408.132038,,89088.98,,112042.63,,91841.96,,71695.91,,223350.0,,121231.0,,81254.8
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,83034.674972,,70144.72,,90149.88,,71933.88,,84332.94,,102566.0,,73116.0,,84963.48
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,179275.081248,,160855.98,,189846.16,,197654.58,,148389.99,,207826.0,,176867.0,,152177.52
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,326440.610132,,321513.36,,339396.33,,302791.36,,328261.94,,363273.0,,315352.0,,300075.6
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1243259.018466,,1135730.92,,1057957.41,,1145118.86,,1091115.69,,1724203.0,,1087541.0,,1262125.68
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,216446.82758600003,,211480.0,,222833.88,,207115.14,,212815.21,,212221.0,,228319.0,,223135.56
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,205126.87005199998,,165931.22,,223846.41,,223806.74,,243404.0,,210521.0,,192966.0,,178917.04
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,805825.399388,,714302.08,,693060.7,,740633.4,,767790.85,,919067.0,,1009185.0,,718488.04
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,655293.122054,,507926.44,,608878.35,,547287.18,,608919.1,,862139.0,,791164.0,,559832.04
DVD-ПЛЕЕР,,,,214270.94236,,212840.0,,199672.72,,210045.36,,204903.92,,227648.0,,242424.0,,188208.8
КОМПАКТ-ДИСК (без записи),,,,2681.106946,,2521.94,,2204.49,,2874.36,,3344.57,,3026.0,,2724.0,,1881.92
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,615539.882566,,618049.38,,788827.47,,701070.68,,442614.5,,667729.0,,508784.0,,525136.24
ОБОИ (за рулон 10 м),,,,15262.729604,,12203.76,,13365.05,,10498.6,,12485.77,,26289.0,,14701.0,,12516.24
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,561267.3661519999,,487731.78,,842199.63,,442587.58,,506561.78,,603254.0,,487257.0,,574870.92
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,27821.573556,,24259.54,,27095.16,,23617.22,,24581.46,,35557.0,,30256.0,,25752.04
ЦЕМЕНТ (за 50 кг),,,,22783.89188,,21624.28,,22044.65,,23122.68,,21497.68,,24648.0,,22954.0,,22561.4
ШИФЕР (за 10 условных штук),,,,15253.074558,,14642.66,,15915.07,,15084.88,,13728.48,,17296.0,,14770.0,,14200.48
ЛИНОЛЕУМ (за 1 м2),,,,24620.463162,,23065.0,,24985.28,,21224.18,,24312.71,,28599.0,,26082.0,,22393.4
СТЕКЛО ОКОННОЕ (за 1 м2),,,,22166.363137999997,,25992.9,,25763.41,,21934.12,,18737.4,,25868.0,,13240.0,,22265.64
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,62530.067875999994,,69587.22,,44222.5,,58650.94,,59340.59,,65577.0,,72767.0,,63900.88
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,19317.378574,,18261.26,,20024.42,,18845.88,,20751.21,,19365.0,,18965.0,,19469.04
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,821709.578738,,702222.78,,757917.92,,698473.6,,659700.36,,1180991.0,,826583.0,,757566.64
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,388893.90726999997,,365072.84,,395550.32,,354781.98,,368763.9,,473055.0,,379134.0,,347854.56
ЛАМИНАТ (за 1 м2),,,,38255.205138,,35825.02,,37530.43,,36988.64,,33787.4,,48723.0,,38227.0,,30678.76
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,86562.716102,,77046.6,,80279.37,,76584.1,,86341.01,,114272.0,,76756.0,,85373.76
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,230354.220952,,233131.86,,238105.91,,206080.22,,225593.26,,258553.0,,224366.0,,215120.32
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,54816.57694,,50236.02,,61423.72,,51211.46,,53905.38,,66018.0,,47943.0,,49005.16
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,27772.018863999998,,24635.64,,30879.63,,29592.32,,26224.17,,30260.0,,26065.0,,25449.48
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,507.40885072942194,,458.4,,510.0,,478.96,,485.24,,510.0,,460.66666666666663,,653.6666666666666
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,438.82014517599157,,284.2,,290.0,,459.44,,369.06666666666666,,674.0,,204.0,,510.33333333333337
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,426.22999352989234,,284.8,,313.0,,617.98,,289.26,,314.0,,309.06666666666666,,944.9533333333333
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1414.9200072729677,,1203.4,,1331.0,,1244.6,,1329.1,,1190.0,,1173.4666666666667,,2761.616666666667
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,475.04689401774783,,455.0,,513.0,,460.6,,446.37333333333333,,528.0,,405.8666666666667,,448.61333333333334
АНТИБИОТИКИ (за 10 таблеток),,,,1036.4391337612108,,808.0,,798.0,,886.8,,748.1666666666667,,1502.0,,796.6666666666667,,1192.9333333333334
ВИТАМИНЫ (за 10 таблеток),,,,715.2227122030007,,630.4,,328.0,,455.24,,676.0833333333334,,963.0,,521.1333333333333,,1230.0533333333333
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,890.1877488275882,,887.2,,1006.0,,948.1,,874.5333333333332,,872.0,,869.5333333333334,,768.32
ГОРЧИЧНИКИ (за 10 шт),,,,1265.4829571697765,,1292.4,,1082.0,,1279.8,,1266.5333333333333,,1318.0,,1367.1333333333334,,1202.4
ВАТА (за 50 г),,,,1482.682540627081,,1401.0,,1588.0,,1540.2666666666667,,1643.3333333333333,,1498.0,,1441.9333333333334,,1247.3333333333333
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2908.172695909664,,2875.6,,2969.0,,2912.2,,2845.6,,2936.0,,2938.125,,2839.0666666666666
БИНТ (за упаковку размером 5 см х 10 м),,,,894.263454,,789.86,,1078.11,,944.8,,809.86,,854.0,,930.0,,858.4
ОЧКИ И ОПРАВЫ,,,,36942.523552,,26548.7,,23482.01,,22165.02,,27602.94,,69764.0,,38588.0,,36730.2
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,38147680.931132615,,,,38651629.0,,37899675.0,,45010020.0,,42240079.0,,,,24314000.0
ВЕЛОСИПЕД ,,,,374541.447622,,381353.8,,449041.42,,275465.26,,322020.95,,527948.0,,311039.0,,288745.44
МОТОЦИКЛ,,,,3955533.08105275,,3400000.0,,4042874.4,,3856816.7,,,,4572008.0,,3923430.0,,3704794.4
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2691.05697,,2674.16,,2757.13,,2539.54,,2661.43,,2696.0,,2760.0,,2769.0
ТОПЛИВО ДИЗЕЛЬНОЕ (л),,,,2508.918072,,2580.0,,2574.23,,2580.0,,2504.13,,2400.0,,2400.0,,2580.0
МОЮЩИЕ СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЯМИ (л),,,,12074.55819,,12315.04,,12143.26,,10100.66,,12792.95,,11154.0,,12153.0,,15029.56
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,672.00563,,726.64,,673.79,,591.66,,632.32,,698.0,,650.0,,729.64
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1074.4595219999999,,943.48,,1070.19,,1072.1,,1089.1,,1402.0,,1017.0,,760.24
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,4029.372624,,3566.6,,4697.46,,4012.48,,4479.6,,4609.0,,3398.0,,3298.56
ЧАСЫ,,,,50421.409027999995,,41738.24,,46608.61,,42512.48,,49670.09,,67679.0,,49278.0,,49477.52
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2115.796918,,1992.92,,2023.96,,1824.3,,2164.77,,2212.0,,2289.0,,2325.68
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3482.7739919999995,,3404.12,,3185.56,,3459.04,,3043.05,,3641.0,,3752.0,,3764.04
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3595.149644,,3022.42,,2980.51,,3322.02,,3015.66,,5398.0,,2623.0,,4182.08
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,10232.715688,,10353.28,,10796.55,,11044.84,,8778.71,,9585.0,,11308.0,,9488.96
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,12403.615026,,15840.34,,15224.54,,12026.48,,8477.28,,12442.0,,9559.0,,12802.96
ТОВАРЫ ХОЗЯЙСТВЕННЫЕ  ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,15031.292911999999,,14500.58,,13999.56,,19773.38,,14675.52,,16589.0,,10237.0,,14588.92
КАРНИЗЫ,,,,51555.403481999994,,60510.38,,37805.75,,41674.96,,32560.2,,70009.0,,51059.0,,56817.2
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,28879.454386,,29039.6,,24388.32,,31078.86,,30040.65,,28998.0,,31617.0,,25937.16
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,158464.652894,,160156.4,,157721.99,,143294.06,,148704.68,,161531.0,,166763.0,,170733.92
ФОТОАППАРАТ,,,,185479.6860686078,,87306.0,,300186.16,,,,175090.0,,81816.0,,359121.0,,140787.28
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,638594.4107100001,,623347.92,,693549.18,,591911.46,,768183.31,,551522.0,,742275.0,,542400.16
ИГРУШКИ,,,,28202.685404000003,,23870.14,,30072.6,,21755.22,,17706.49,,44506.0,,19508.0,,34328.24
АППАРАТ  ТЕЛЕФОННЫЙ ,,,,86260.29215000001,,84475.72,,83729.84,,88607.58,,74503.89,,91834.0,,101983.0,,70019.04
КОЛЯСКА  ДЕТСКАЯ ,,,,580478.080728,,500980.14,,583518.3,,575107.14,,503655.84,,671774.0,,632009.0,,540828.04
ЗОНТ,,,,46557.62273,,41353.66,,40763.11,,45958.56,,45885.95,,56459.0,,46003.0,,45275.56
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,375908.513822,,304461.46,,475984.26,,414835.32,,318770.36,,420569.0,,304304.0,,377523.12
ТЕТРАДЬ (в пересчете за 12 листов),,,,289.618554,,273.66,,277.25,,248.76,,294.04,,379.0,,266.0,,254.0
РУЧКА ШАРИКОВАЯ,,,,686.194782,,510.88,,667.26,,467.42,,719.99,,974.0,,692.0,,696.0
ШАМПУНЬ  (за 250 мл),,,,4254.218476,,3387.8,,2898.45,,5320.56,,3665.47,,5646.0,,3156.0,,5150.44
ЗУБНАЯ ПАСТА  (за 75 г),,,,2549.621184,,2160.72,,2062.42,,2454.24,,1783.62,,3956.0,,2358.0,,2358.04
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2095.7497319999998,,1788.98,,1999.35,,1964.5,,1875.94,,2631.0,,1964.0,,2257.2
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12556.97966,,8898.62,,11014.75,,8877.26,,12660.08,,22834.0,,11007.0,,8472.72
ДЕЗОДОРАНТ  (за 110 мл),,,,7184.698568,,7701.38,,7684.26,,6627.5,,6331.21,,7263.0,,7842.0,,6544.92
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3450.4017980000003,,3908.38,,3611.36,,3771.72,,3030.1,,2924.0,,3776.0,,3132.44
