,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,9366.486608000003,,6371.38,,8889.36,,8319.96,,9336.45,,11186.0,,9642.0,,9999.29
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,12074.121216000001,,11396.24,,8960.72,,9419.14,,10436.97,,17552.0,,10219.0,,10227.72
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,24663.543218000003,,23397.26,,26800.88,,26142.64,,25444.74,,22964.0,,28497.0,,19802.96
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,36641.51897800001,,29985.02,,29157.44,,28526.46,,32771.71,,41019.0,,40675.0,,51318.86
ИКРА ЛОСОСЕВЫХ РЫБ,,,,236610.72230600004,,203368.74,,250134.32,,259321.04,,223780.22,,255658.0,,218068.0,,223240.82
ПРОЧИЕ ВИДЫ ИКРЫ РЫБ (за условную банку весом  200 г),,,,5671.046416,,6114.06,,4802.04,,6059.74,,5082.08,,6291.0,,5347.0,,5064.04
СЕЛЬДЬ СОЛЕНАЯ,,,,7890.767894000001,,8330.28,,7024.48,,7154.66,,7591.84,,8305.0,,8201.0,,8100.99
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,12131.78379,,12428.52,,12272.08,,11833.8,,11574.81,,12048.0,,12164.0,,12736.65
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,4056.44357,,4093.06,,3529.0,,4021.46,,3704.77,,4782.0,,3863.0,,3423.18
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,8251.522702000002,,8225.96,,8344.12,,8139.76,,8018.31,,8222.0,,8146.0,,8797.96
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,3721.0512040000003,,3658.12,,3787.12,,3855.3,,3704.55,,3682.0,,3486.0,,4007.7
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,1689.6723880000004,,1700.82,,1647.96,,1580.88,,1519.21,,1833.0,,1694.0,,1665.0
КЕФИР,,,,1725.1938580000003,,1724.88,,1631.04,,1653.52,,1540.45,,1827.0,,1808.0,,1734.32
СМЕТАНА ,,,,7244.309698000001,,6638.04,,7343.08,,6056.98,,7158.14,,8139.0,,7241.0,,7247.8
ТВОРОГ ЖИРНЫЙ,,,,9385.675314000002,,8545.82,,7733.32,,8069.64,,9524.42,,11523.0,,8786.0,,9297.39
ТВОРОГ НЕЖИРНЫЙ,,,,8978.410718000003,,10628.18,,6462.4,,6756.7,,10676.17,,10452.0,,7427.0,,9478.55
ЙОГУРТ (за 250 г),,,,1738.155854,,2166.66,,1612.64,,1903.3,,1902.71,,1714.0,,1313.0,,1637.19
ГЛАЗИРОВАННЫЙ СЫРОК (за 50 г),,,,917.6249100000001,,840.76,,858.88,,965.2,,923.69,,890.0,,894.0,,1120.26
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,2156.4899420000006,,2158.38,,2508.12,,1877.04,,2145.18,,2351.0,,1793.0,,2156.38
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,18154.74592,,19953.3,,15455.56,,15717.26,,19019.72,,19253.0,,19138.0,,17087.0
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,3162.6095040000005,,3153.14,,3120.84,,3136.36,,3068.73,,3191.0,,3218.0,,3199.74
МОРОЖЕНОЕ,,,,14986.588698000001,,14471.16,,14276.84,,15309.96,,14225.49,,16503.0,,14992.0,,12850.17
СЫР  ТВЕРДЫЙ,,,,19080.399704000003,,18072.94,,16991.8,,19673.8,,18923.35,,20728.0,,16843.0,,21138.71
СЫР МЯГКИЙ ,,,,13130.253170000002,,10090.2,,12746.44,,12204.66,,13191.88,,16724.0,,10860.0,,12558.48
СЫР ПЛАВЛЕНЫЙ,,,,16082.497632,,13603.42,,15518.68,,14150.72,,15805.45,,17613.0,,17605.0,,16528.15
МАСЛО ЖИВОТНОЕ,,,,19275.524328000003,,17532.54,,18428.36,,19349.84,,18996.05,,20778.0,,18088.0,,20480.42
МАСЛО РАСТИТЕЛЬНОЕ ,,,,6110.066770000001,,5967.32,,6174.52,,6041.32,,5970.95,,6180.0,,6187.0,,6155.91
МАРГАРИН,,,,7635.295258,,7079.78,,6938.24,,7061.46,,6911.35,,8412.0,,8397.0,,7521.08
ЯЙЦА  КУРИНЫЕ,,,,3583.9686660000007,,3692.9,,3380.2,,3525.42,,3569.77,,3496.0,,3898.0,,3545.24
САХАР-ПЕСОК,,,,2871.4359200000004,,2845.06,,2750.96,,2816.46,,2980.0,,2928.0,,2880.0,,2846.93
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,43709.633396000005,,45651.84,,41063.76,,34987.62,,37149.93,,44632.0,,55088.0,,43674.9
КОФЕ  НАТУРАЛЬНЫЙ  В ЗЕРНАХ,,,,40256.52229200001,,41303.44,,39365.92,,35645.72,,50375.94,,35130.0,,45556.0,,41337.35
КОФЕ РАСТВОРИМЫЙ,,,,94073.26756200001,,94269.16,,93511.52,,92026.84,,96755.79,,82333.0,,99994.0,,116423.35
МЁД  НАТУРАЛЬНЫЙ,,,,30237.929809999998,,26711.46,,29379.92,,27660.26,,26913.37,,35782.0,,31617.0,,26090.49
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,755.6277120000002,,755.38,,759.12,,773.16,,705.45,,782.0,,701.0,,791.34
МУКА ПШЕНИЧНАЯ ,,,,1879.1612300000002,,1805.82,,1923.8,,1731.5,,1883.37,,1997.0,,1813.0,,1903.25
ХЛЕБ РЖАНОЙ,,,,1944.7217652467057,,,,,,1959.86,,1371.41,,2200.0,,1879.0,,
ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ,,,,2066.4953980000005,,2065.08,,1998.08,,1767.64,,1879.99,,2292.0,,2106.0,,2094.08
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,3384.1350520000005,,3308.0,,3195.28,,2857.74,,2758.83,,3927.0,,3812.0,,3005.28
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,2153.0578000000005,,2266.88,,1961.24,,2348.0,,2730.0,,1777.0,,2287.0,,2162.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4976.675378000001,,4979.5,,3875.16,,6280.74,,4760.51,,4247.0,,6131.0,,4941.42
"СУХАРИ, СУШКИ, БАРАНКИ",,,,7578.567532000001,,6070.84,,7579.2,,9504.5,,6663.23,,6018.0,,10276.0,,7965.22
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,4395.695154000001,,4437.62,,4382.96,,4258.74,,4312.51,,4487.0,,4384.0,,4405.47
КРУПА МАННАЯ,,,,2180.7497880000005,,2160.2,,2145.28,,2207.2,,2283.54,,2172.0,,2144.0,,2183.59
КРУПА ПШЕННАЯ,,,,2783.841344000001,,2784.26,,2825.32,,2713.34,,2548.78,,2791.0,,2822.0,,2996.87
КРУПА ГРЕЧНЕВАЯ,,,,7399.833846,,7550.92,,7887.48,,7831.86,,7693.18,,7332.0,,6852.0,,6739.8
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,2948.7308340000004,,2724.74,,2857.4,,2522.06,,3457.05,,2910.0,,3358.0,,2888.4
КУКУРУЗНЫЕ ХЛОПЬЯ,,,,7129.146126000001,,6796.16,,7287.0,,7080.98,,7146.48,,7003.0,,7678.0,,6938.08
КРУПА ПЕРЛОВАЯ,,,,1469.9023560000003,,1476.12,,1391.76,,1652.46,,1476.69,,1475.0,,1392.0,,1402.28
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,17987.397116000004,,16394.42,,18587.76,,17012.82,,18660.24,,20728.0,,17337.0,,13721.12
"ГОРОХ, ФАСОЛЬ",,,,3247.1334060000004,,2615.74,,2729.44,,2889.52,,2730.16,,3658.0,,4561.0,,2661.96
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,11489.045084000001,,10486.36,,12525.96,,10254.56,,9894.38,,13503.0,,10247.0,,11414.27
"МАКАРОНЫ, РОЖКИ",,,,3044.4759340000005,,2999.96,,3131.24,,2895.46,,3062.26,,2849.0,,3221.0,,3432.63
"ВЕРМИШЕЛЬ, ЛАПША",,,,3073.6543040000006,,3118.28,,3002.4,,2888.2,,3026.36,,2833.0,,3332.0,,3646.64
ВОДКА ,,,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,23272.685936,,22542.84,,18470.16,,20680.42,,25424.35,,23964.0,,26454.0,,24580.53
КОНЬЯК,,,,58085.30719400001,,51572.7,,54277.28,,49469.54,,51621.37,,79528.0,,45519.0,,51446.7
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,17443.157518000004,,13973.88,,15425.84,,14447.78,,13548.14,,25150.0,,15503.0,,14945.62
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,18001.140212000002,,13204.14,,14779.68,,14036.02,,13852.2,,27388.0,,15379.0,,16766.27
ПИВО,,,,3476.5604920000005,,3232.38,,3123.52,,3134.1,,3588.28,,3952.0,,3326.0,,3521.32
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,16280.326356000001,,16750.56,,15826.04,,16564.08,,16260.58,,15818.0,,16664.0,,16497.25
ВАФЛИ,,,,11363.330288000003,,10915.66,,11365.44,,11273.82,,10912.18,,11840.0,,11306.0,,11352.67
ПРЯНИКИ,,,,7466.287730000001,,6655.74,,7577.2,,7110.08,,6648.24,,7485.0,,8752.0,,7749.12
ПЕЧЕНЬЕ ,,,,7410.809892,,7022.82,,7399.68,,7146.96,,7600.01,,7416.0,,7953.0,,7265.5
ТОРТ,,,,18645.787048000006,,16648.08,,18854.0,,19593.1,,17785.09,,20840.0,,16005.0,,18698.53
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1724.2496560000004,,1662.0,,1737.04,,1803.2,,2042.78,,1759.0,,1615.0,,1424.02
ИРИС,,,,8564.160212,,7828.32,,7693.24,,8733.6,,7949.4,,9618.0,,8275.0,,8590.55
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,8087.122434000002,,7978.76,,8838.36,,7530.84,,7505.85,,7541.0,,8727.0,,9180.52
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,19072.814186000003,,17762.92,,19388.64,,18454.54,,18642.76,,20466.0,,19044.0,,18042.52
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,9782.940624,,9799.06,,9588.08,,10466.4,,9635.19,,9448.0,,9803.0,,10070.18
ШОКОЛАД,,,,33988.55588600001,,32998.12,,32796.12,,32847.06,,34823.4,,34870.0,,34608.0,,34094.35
ХАЛВА,,,,9314.466338000002,,8733.38,,8660.2,,8356.1,,8333.41,,10934.0,,9085.0,,9217.26
МАРМЕЛАД,,,,7998.596546000001,,7901.9,,8068.68,,8545.36,,7599.14,,7326.0,,7967.0,,9519.97
ЗЕФИР,,,,10104.410378000002,,12250.98,,10129.52,,8857.14,,10189.01,,10296.0,,8947.0,,10137.33
КАКАО - ПОРОШОК (за 200 г),,,,4703.876696,,3676.02,,5316.76,,5079.4,,5095.55,,4853.0,,4164.0,,4789.03
КАРТОФЕЛЬ,,,,1758.4058600000003,,1504.28,,1626.0,,1599.44,,1618.28,,2140.0,,1660.0,,1740.46
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,3142.7292740000007,,3221.76,,3341.48,,2570.4,,3415.41,,3121.0,,3145.0,,3351.06
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,2064.232668,,1924.96,,2065.44,,1814.7,,1919.33,,2550.0,,1832.0,,1795.79
ЛУК РЕПЧАТЫЙ,,,,2326.253024,,2065.88,,2336.52,,2109.0,,2226.92,,2660.0,,2203.0,,2347.54
СВЕКЛА,,,,1561.9193340000002,,1429.44,,1531.2,,1438.48,,1372.59,,2020.0,,1267.0,,1362.99
МОРКОВЬ,,,,1937.1762800000004,,1698.66,,1938.08,,1716.36,,1653.51,,2540.0,,1663.0,,1655.23
ПОМИДОРЫ СВЕЖИЕ,,,,8646.421230000002,,7164.52,,7418.72,,9345.56,,9906.07,,8931.0,,8609.0,,9032.95
ОГУРЦЫ СВЕЖИЕ,,,,9285.567110000002,,7636.86,,7852.2,,8793.94,,9962.83,,10990.0,,9250.0,,8610.04
ЧЕСНОК,,,,16814.551914,,16081.46,,16538.6,,16437.02,,15647.17,,18949.0,,15382.0,,16303.44
ПЕРЕЦ СЛАДКИЙ,,,,13373.255792000002,,10516.22,,12778.64,,15066.0,,12901.91,,14907.0,,11130.0,,15191.24
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,9874.205826,,9201.08,,8457.28,,10304.14,,8777.24,,11211.0,,10332.0,,8769.62
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,4935.7390940000005,,4113.18,,4551.12,,4891.9,,4964.63,,4132.0,,6634.0,,6061.98
СОУС ТОМАТНЫЙ,,,,6026.545452,,6013.76,,5998.56,,5847.22,,5752.77,,5887.0,,6495.0,,6274.61
ЯБЛОКИ,,,,3793.5919580000004,,3390.72,,4398.16,,3539.8,,3601.09,,3625.0,,3919.0,,4394.65
"ЦИТРУСОВЫЕ ПЛОДЫ (апельсины, лимоны, мандарины)",,,,6224.826258000001,,6037.98,,5834.12,,6032.18,,6422.11,,6521.0,,6321.0,,6057.74
ВИНОГРАД,,,,11323.285966000003,,10791.3,,13691.76,,10017.9,,14411.37,,9725.0,,11301.0,,12014.49
БАНАНЫ,,,,5312.8361,,5338.3,,4780.48,,5206.8,,5537.61,,5042.0,,5842.0,,5742.08
СУХОФРУКТЫ,,,,14003.928940000002,,10930.46,,14052.64,,13093.74,,14984.46,,12908.0,,17189.0,,16241.93
ОРЕХИ,,,,20313.929652000003,,13135.86,,22444.6,,24505.0,,13261.67,,21711.0,,21550.0,,23112.3
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,8582.571758000004,,7434.54,,9151.28,,8824.96,,8644.16,,8813.0,,8706.0,,8204.35
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,8829.448486000001,,8289.34,,9611.84,,7981.12,,8132.62,,9312.0,,9055.0,,8866.95
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,3697.159074,,3474.68,,3705.24,,3677.02,,3514.78,,3972.0,,3561.0,,3666.87
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1864.1845240000002,,1767.1,,1695.08,,1544.28,,1995.43,,2096.0,,1952.0,,1744.05
ВОДА МИНЕРАЛЬНАЯ ,,,,1198.1285940000002,,1182.44,,1270.36,,1194.24,,1273.83,,1136.0,,1224.0,,1185.37
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,4469.613426000001,,5028.34,,5492.24,,3629.88,,4036.42,,4508.0,,4134.0,,4534.19
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,14688.124966000001,,16201.48,,17275.92,,21091.98,,10689.48,,11424.0,,9709.0,,21112.76
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3955.713042,,2187.18,,2945.96,,2432.94,,1554.79,,8345.0,,2505.0,,2557.99
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,1185.5854320000003,,922.28,,945.76,,1126.02,,930.69,,1743.0,,952.0,,1028.66
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,1343.7349580000002,,1036.12,,1020.08,,1447.52,,1169.67,,1758.0,,1283.0,,1158.46
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,691.8162460000002,,685.46,,694.88,,678.68,,700.0,,700.0,,681.0,,700.0
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,4200.4227040000005,,3750.36,,3913.68,,4487.18,,4009.57,,4340.0,,4253.0,,4475.52
МАЙОНЕЗ,,,,7996.555276000001,,7626.06,,8286.0,,7781.14,,8222.42,,7923.0,,8011.0,,8356.18
УКСУС ,,,,3469.4492820000005,,3305.72,,3699.68,,3471.92,,3474.63,,3527.0,,3417.0,,3326.87
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,1118.6915860000001,,1077.52,,1222.76,,1051.22,,1117.48,,1123.0,,1147.0,,1088.58
СОДА ПИЩЕВАЯ,,,,3602.964288,,3359.88,,3489.68,,3482.96,,3728.58,,3334.0,,4365.0,,3658.67
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,1399.168736,,1479.6,,1418.4,,1286.02,,1418.31,,1343.0,,1459.0,,1465.65
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,4626.060288000001,,4629.16,,4650.28,,3789.74,,4468.35,,4709.0,,4956.0,,5177.05
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,24941.608518,,24950.74,,22383.08,,24811.62,,23578.99,,28239.0,,22285.0,,24777.96
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,9456.673770000003,,8973.0,,8664.44,,8769.26,,9037.02,,10643.0,,9291.0,,9492.69
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,13043.535154000001,,9037.48,,9845.36,,13356.32,,10647.59,,18093.0,,14933.0,,7940.77
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,9409.409742000002,,9869.34,,8530.72,,8587.12,,7665.52,,10337.0,,9257.0,,10550.22
КУРТКА МУЖСКАЯ  ЗИМНЯЯ,,,,283304.114882,,261535.06,,313560.96,,262362.98,,248084.69,,303970.0,,260286.0,,319821.18
ПАЛЬТО МУЖСКОЕ ДЕМИСЕЗОННОЕ,,,,343495.5219720001,,294674.74,,312639.04,,325587.82,,305561.14,,385172.0,,392846.0,,323189.71
КУРТКА МУЖСКАЯ  ИЗ ПЛАЩЕВОЙ ТКАНИ  ,,,,149829.52060342484,,147750.64,,157496.44,,171356.98,,157211.31,,,,113000.0,,161109.32
КОСТЮМ МУЖСКОЙ,,,,264253.47000200005,,239003.4,,262577.6,,237691.04,,251192.53,,303566.0,,255303.0,,257785.24
ДЖИНСЫ МУЖСКИЕ,,,,102282.784838,,93884.76,,85643.48,,102999.94,,106615.5,,100735.0,,122368.0,,101459.9
БРЮКИ МУЖСКИЕ     ,,,,78550.38475200001,,65466.74,,87658.24,,70020.62,,83924.64,,85241.0,,76356.0,,76183.91
СОРОЧКА МУЖСКАЯ,,,,44764.16169000001,,42431.5,,44569.76,,38744.86,,46771.07,,47875.0,,45782.0,,44337.95
КОСТЮМ МУЖСКОЙ СПОРТИВНЫЙ,,,,109332.67973000002,,95088.86,,115392.76,,95954.78,,96243.73,,118254.0,,119442.0,,113621.23
ШАПКА  МУЖСКАЯ  МЕХОВАЯ   ,,,,296207.88198600005,,301201.16,,287532.24,,357053.26,,203941.94,,322619.0,,289624.0,,254108.11
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,75530.992752,,70407.44,,70446.64,,66806.2,,68503.18,,72882.0,,93637.0,,87232.29
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ  ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ",,,,44163.472172,,50147.08,,49895.4,,43291.88,,37503.52,,35358.0,,59759.0,,38029.29
МАЙКА МУЖСКАЯ,,,,9261.045046000001,,7687.56,,9118.24,,9234.16,,8749.67,,10066.0,,9638.0,,9330.23
ТРУСЫ МУЖСКИЕ,,,,8834.906674000002,,7506.5,,8286.76,,7857.48,,8346.22,,9663.0,,10479.0,,8397.05
ФУТБОЛКА МУЖСКАЯ ИЗ  ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,22540.604268000003,,24415.56,,20070.56,,20101.0,,17573.4,,23589.0,,24575.0,,25704.68
НОСКИ МУЖСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ И  СМЕСОВОЙ ПРЯЖИ,,,,4092.410772,,3651.34,,3611.52,,3439.66,,4294.82,,4828.0,,4141.0,,3887.03
НОСКИ МУЖСКИЕ ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ,,,,5617.289398000002,,4724.52,,5072.96,,5023.84,,5154.61,,7138.0,,5456.0,,4922.04
ДУБЛЕНКА МУЖСКАЯ,,,,992611.7936260002,,1032960.0,,885855.92,,1117130.0,,898563.99,,938527.0,,1093333.0,,989100.0
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,35528.79404400001,,29845.06,,36938.96,,32286.3,,33106.18,,45186.0,,29355.0,,31781.58
ПИДЖАК МУЖСКОЙ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ,,,,154222.665814,,142225.26,,154462.32,,151951.36,,128688.78,,185342.0,,129914.0,,152918.0
ПАЛЬТО ЖЕНСКОЕ ЗИМНЕЕ ,,,,587444.6048420002,,558105.42,,656356.48,,567389.82,,555561.33,,591605.0,,552504.0,,644486.92
ДУБЛЕНКА ЖЕНСКАЯ,,,,1256609.9649800002,,1340116.84,,983063.2,,1473725.78,,1135842.25,,1521648.0,,950000.0,,1060633.11
ПАЛЬТО ЖЕНСКОЕ ДЕМИСЕЗОННОЕ,,,,369593.87071600003,,360326.8,,372167.28,,350672.42,,347201.63,,418975.0,,329549.0,,356616.02
КУРТКА ЖЕНСКАЯ,,,,234311.375012,,181541.52,,173983.84,,208486.22,,186025.77,,323275.0,,230090.0,,229780.81
