,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
"КОЛБАСА ПОЛУКОПЧЕНАЯ, ВАРЕНО-КОПЧЕНАЯ",,,,9.96,,9.58,,9.91,,9.83,,9.97,,10.45,,9.77,,9.55
КОЛБАСА СЫРОКОПЧЕНАЯ,,,,18.95,,17.92,,19.42,,18.61,,18.65,,20.01,,18.27,,18.43
"ПАШТЕТ, ЗЕЛЬЦ, САЛЬТИСОН",,,,4.34,,3.5,,4.59,,3.94,,3.68,,4.99,,4.56,,4.16
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,2.62,,2.86,,2.8,,2.89,,2.25,,2.51,,2.67,,2.38
"СОСИСКИ, САРДЕЛЬКИ",,,,7.24,,6.82,,7.0,,6.82,,6.39,,8.09,,7.03,,7.45
"ИЗДЕЛИЯ ИЗ ГОВЯДИНЫ, СВИНИНЫ ВАРЕНЫЕ, ВАРЕНО-КОПЧЕНЫЕ: ВЕТЧИНА, БУЖЕНИНА, ОКОРОК И ПРОЧИЕ",,,,11.79,,10.99,,11.98,,11.15,,11.62,,12.88,,10.86,,11.82
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за 1 усл. банку весом 350 г),,,,3.65,,3.72,,3.7,,3.55,,3.72,,3.69,,3.82,,3.2
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за 1 усл. банку весом 350 г),,,,3.67,,3.51,,3.52,,3.53,,3.78,,3.73,,3.9,,3.67
КОНСЕРВЫ  МЯСНЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за 1 усл. банку весом 350 г),,,,7.62,,7.76,,7.64,,7.5,,7.23,,7.85,,7.25,,7.84
РЫБА ЖИВАЯ,,,,6.35,,4.79,,12.4,,5.52,,5.49,,5.37,,5.39,,7.35
РЫБА МОРОЖЕНАЯ НЕРАЗДЕЛАННАЯ (тресковые и скумбриевые),,,,4.41,,4.46,,4.2,,4.41,,4.25,,4.73,,4.26,,4.04
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,7.12,,6.2,,7.16,,6.79,,6.77,,7.48,,8.3,,6.41
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ (кроме сельди и рыбы деликатесной),,,,11.2,,11.36,,9.7,,11.44,,12.06,,11.29,,10.93,,11.58
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,41.79,,41.5,,38.28,,39.9,,45.41,,39.92,,45.35,,45.45
ИКРА ЛОСОСЕВЫХ РЫБ,,,,132.37,,118.91,,149.89,,147.95,,127.46,,123.08,,140.58,,127.37
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за 1 усл. банку весом  200 г),,,,3.72,,4.05,,3.33,,4.2,,3.77,,3.49,,3.5,,3.99
СЕЛЬДЬ СОЛЕНАЯ,,,,5.52,,5.8,,5.42,,5.22,,5.17,,5.8,,5.35,,5.49
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,7.35,,5.6,,7.1,,7.09,,7.22,,8.74,,7.04,,6.82
КОНСЕРВЫ РЫБНЫЕ (кроме деликатесных) (за 1 усл. банку весом 350г),,,,3.16,,3.09,,2.84,,2.91,,2.72,,3.82,,3.01,,2.82
КОНСЕРВЫ РЫБНЫЕ  ДЕЛИКАТЕСНЫЕ ( шпроты и лосось) (за  1 усл. банку весом 350 г),,,,5.12,,4.88,,4.71,,4.84,,4.86,,5.55,,5.22,,5.25
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) (за 1 усл. банку весом 250 г),,,,2.52,,2.47,,2.44,,2.5,,2.53,,2.59,,2.52,,2.46
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СТЕРИЛИЗОВАННОЕ",,,,1.32,,1.29,,1.21,,1.28,,1.25,,1.31,,1.32,,1.61
КЕФИР (ПРОДУКТ КЕФИРНЫЙ),,,,1.31,,1.27,,1.29,,1.26,,1.34,,1.34,,1.33,,1.3
СМЕТАНА ,,,,4.65,,4.69,,4.71,,4.39,,4.65,,4.74,,4.63,,4.66
ТВОРОГ ЖИРНЫЙ,,,,6.1,,5.85,,6.16,,6.19,,5.79,,6.32,,5.95,,6.12
ТВОРОГ НЕЖИРНЫЙ,,,,5.41,,5.46,,5.36,,5.39,,5.35,,5.61,,5.0,,5.53
ЙОГУРТ (за 250 г),,,,1.17,,1.1,,1.13,,1.15,,1.14,,1.21,,1.21,,1.15
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,0.64,,0.59,,0.65,,0.61,,0.59,,0.69,,0.61,,0.64
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ, ПАСТА  (за 200 г)",,,,1.34,,1.39,,1.4,,1.31,,1.35,,1.25,,1.26,,1.56
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,6.43,,5.84,,6.42,,6.2,,6.21,,6.98,,6.31,,6.36
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,16.02,,18.49,,15.85,,15.49,,15.7,,14.29,,17.58,,16.89
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за 1 усл. банку весом 400 г),,,,2.28,,2.13,,2.37,,2.16,,2.28,,2.25,,2.39,,2.47
МОРОЖЕНОЕ,,,,13.1,,12.64,,11.92,,14.1,,12.82,,13.02,,13.72,,13.34
СЫР  ТВЕРДЫЙ,,,,12.84,,12.39,,12.61,,13.75,,11.91,,12.37,,13.96,,13.12
СЫР МЯГКИЙ ,,,,11.92,,9.9,,11.71,,9.62,,9.68,,14.75,,12.13,,11.9
СЫР ПЛАВЛЕНЫЙ,,,,10.08,,9.39,,10.71,,8.64,,8.26,,10.98,,11.24,,9.95
СЫР РАССОЛЬНЫЙ ,,,,11.59,,12.5,,12.82,,10.67,,10.36,,11.21,,11.8,,12.29
МАСЛО ЖИВОТНОЕ,,,,14.49,,13.53,,13.95,,14.53,,13.89,,15.36,,14.24,,14.74
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,2.86,,2.78,,2.96,,2.81,,2.9,,2.86,,2.8,,2.95
МАСЛО ОЛИВКОВОЕ (за 1 л),,,,23.59,,24.35,,23.99,,24.01,,21.97,,22.46,,25.83,,23.31
МАРГАРИН,,,,5.12,,4.91,,5.05,,4.67,,4.94,,5.53,,5.31,,4.87
ЖИР ЖИВОТНЫЙ,,,,2.08,,2.17,,1.35,,1.24,,2.48,,3.0,,1.78,,1.44
ЯЙЦА  КУРИНЫЕ (за 10 шт.),,,,1.83,,1.83,,1.78,,1.52,,1.67,,2.12,,1.73,,1.81
САХАР-ПЕСОК,,,,1.52,,1.52,,1.52,,1.51,,1.51,,1.54,,1.52,,1.51
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,35.06,,35.07,,35.29,,32.25,,34.76,,34.61,,38.17,,35.9
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,28.7,,29.66,,29.44,,25.31,,32.24,,25.44,,33.61,,30.13
КОФЕ РАСТВОРИМЫЙ,,,,71.38,,71.14,,71.1,,72.54,,71.64,,69.23,,75.33,,70.75
МЁД  НАТУРАЛЬНЫЙ,,,,13.46,,12.9,,11.93,,13.27,,14.65,,15.35,,12.8,,10.63
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,0.52,,0.51,,0.54,,0.56,,0.47,,0.54,,0.48,,0.5
МУКА ПШЕНИЧНАЯ ,,,,1.06,,1.07,,1.02,,1.03,,1.02,,1.08,,1.1,,1.07
"ХЛЕБ РЖАНОЙ, РЖАНО-ПШЕНИЧНЫЙ",,,,1.62,,1.6,,1.63,,1.52,,1.69,,1.61,,1.46,,1.91
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2.5,,2.37,,2.27,,2.48,,2.3,,2.5,,2.71,,2.84
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,1.66,,1.64,,1.82,,1.8,,1.73,,1.46,,1.34,,2.2
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4.17,,4.67,,3.67,,4.72,,3.66,,3.53,,4.86,,4.75
"СУХАРИ, СУШКИ, БАРАНКИ",,,,5.11,,4.17,,5.16,,5.03,,4.87,,5.39,,5.6,,5.14
"РИС ШЛИФОВАННЫЙ,  ПОЛИРОВАННЫЙ",,,,2.27,,2.17,,2.24,,2.09,,2.21,,2.37,,2.33,,2.4
КРУПА МАННАЯ,,,,1.38,,1.3,,1.43,,1.43,,1.29,,1.44,,1.35,,1.34
КРУПА ПШЕННАЯ,,,,1.54,,1.51,,1.55,,1.53,,1.48,,1.57,,1.63,,1.43
КРУПА ГРЕЧНЕВАЯ,,,,1.72,,1.87,,1.71,,1.5,,1.62,,1.85,,1.63,,1.72
ХЛОПЬЯ  ОВСЯНЫЕ,,,,1.92,,1.71,,2.03,,1.83,,1.75,,1.76,,1.98,,2.68
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,6.84,,7.16,,5.08,,7.27,,6.89,,7.07,,6.33,,7.9
КРУПА ПЕРЛОВАЯ,,,,1.04,,1.08,,1.07,,1.05,,0.99,,1.04,,1.01,,1.07
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,12.37,,13.57,,11.55,,12.97,,10.98,,12.03,,13.16,,12.27
"ГОРОХ, ФАСОЛЬ",,,,2.35,,3.0,,2.34,,2.06,,2.19,,2.17,,2.49,,2.47
"МЮСЛИ,  ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП",,,,10.09,,10.5,,9.07,,8.22,,9.08,,11.6,,10.84,,9.13
"МАКАРОНЫ, РОЖКИ",,,,1.98,,1.93,,1.9,,1.74,,1.9,,2.05,,2.13,,2.13
"ВЕРМИШЕЛЬ, ЛАПША",,,,2.05,,1.95,,2.1,,1.76,,2.17,,1.87,,2.26,,2.59
ВОДКА ,,,,15.62,,15.38,,14.9,,14.26,,14.5,,14.56,,19.03,,18.05
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,16.28,,15.83,,16.13,,15.86,,15.91,,16.91,,15.99,,16.59
КОНЬЯК,,,,36.18,,33.88,,36.97,,34.67,,35.21,,37.32,,35.34,,39.14
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,11.17,,11.61,,10.3,,9.54,,9.99,,11.08,,12.26,,13.81
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,10.18,,8.62,,10.32,,9.96,,9.12,,11.58,,9.5,,10.36
ПИВО,,,,2.95,,2.88,,2.89,,2.6,,3.18,,3.01,,3.13,,2.94
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,10.88,,9.23,,10.94,,11.73,,9.36,,11.61,,11.14,,10.9
ВАФЛИ,,,,6.51,,6.25,,6.9,,6.53,,6.61,,6.55,,6.45,,6.19
ПРЯНИКИ,,,,4.63,,3.85,,4.72,,4.21,,4.3,,4.75,,4.99,,5.58
ПЕЧЕНЬЕ ,,,,5.21,,4.58,,5.46,,4.79,,5.52,,5.39,,5.05,,5.69
ТОРТ,,,,10.91,,10.87,,10.19,,11.58,,10.29,,11.4,,10.74,,10.43
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1.06,,1.04,,0.93,,1.1,,1.01,,1.19,,0.98,,1.01
ИРИС,,,,8.32,,7.67,,7.84,,8.39,,7.64,,8.42,,9.12,,8.86
"КОНФЕТЫ ""КАРАМЕЛЬ""",,,,5.66,,5.29,,5.71,,5.46,,5.6,,5.76,,5.8,,5.96
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ",,,,12.85,,12.06,,12.31,,11.73,,12.08,,13.26,,12.69,,15.76
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,8.29,,8.0,,8.29,,8.36,,7.93,,8.45,,8.13,,8.73
ШОКОЛАД,,,,20.92,,20.18,,21.0,,19.25,,20.28,,21.84,,20.83,,22.22
ХАЛВА,,,,7.15,,7.3,,7.22,,6.96,,6.53,,7.4,,7.13,,7.09
МАРМЕЛАД,,,,7.15,,7.13,,7.28,,7.71,,7.62,,6.78,,6.92,,7.12
ЗЕФИР,,,,8.45,,8.21,,8.33,,7.9,,8.14,,9.23,,7.98,,8.41
КАКАО-ПОРОШОК (за 200 г),,,,3.12,,3.33,,2.95,,3.2,,3.14,,3.24,,2.86,,2.96
КАРТОФЕЛЬ,,,,0.86,,0.8,,0.8,,0.75,,0.77,,1.05,,0.83,,0.77
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,1.64,,1.62,,1.55,,1.55,,1.61,,1.75,,1.66,,1.61
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,0.58,,0.48,,0.6,,0.55,,0.59,,0.62,,0.6,,0.58
ЛУК РЕПЧАТЫЙ,,,,1.19,,1.01,,1.27,,1.05,,1.06,,1.43,,1.1,,1.08
СВЕКЛА,,,,1.47,,1.36,,1.39,,1.25,,1.38,,1.81,,1.4,,1.29
МОРКОВЬ,,,,1.86,,1.63,,1.92,,1.61,,1.72,,2.2,,1.79,,1.73
ПОМИДОРЫ СВЕЖИЕ,,,,1.88,,1.47,,1.75,,1.8,,1.66,,2.19,,1.67,,2.29
ОГУРЦЫ СВЕЖИЕ,,,,1.08,,1.09,,0.97,,0.98,,0.89,,1.3,,0.99,,1.0
ЧЕСНОК,,,,4.92,,5.01,,5.02,,4.77,,4.6,,5.39,,4.31,,4.76
ПЕРЕЦ СЛАДКИЙ,,,,5.31,,4.86,,5.43,,4.69,,6.06,,5.56,,5.5,,4.89
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,4.84,,4.53,,4.91,,5.17,,4.2,,5.17,,4.74,,4.6
ОВОЩИ КОНСЕРВИРОВАННЫЕ (включая стоимость посуды),,,,4.78,,4.07,,4.46,,4.68,,4.67,,4.63,,5.63,,5.53
СОУС ТОМАТНЫЙ  (включая стоимость посуды),,,,3.93,,3.88,,3.95,,3.88,,3.65,,4.09,,3.97,,3.88
ЯБЛОКИ,,,,2.22,,2.06,,2.33,,2.2,,2.29,,2.18,,2.13,,2.55
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,3.44,,3.42,,3.58,,3.01,,3.68,,3.75,,3.14,,3.16
ВИНОГРАД,,,,5.37,,5.57,,6.29,,4.79,,5.62,,5.15,,5.3,,5.34
БАНАНЫ,,,,1.73,,1.63,,1.89,,1.77,,1.75,,1.71,,1.66,,1.71
СУХОФРУКТЫ,,,,8.72,,7.2,,8.93,,8.57,,9.37,,8.93,,9.23,,8.63
ОРЕХИ,,,,17.23,,17.07,,20.44,,14.78,,12.04,,16.04,,15.63,,27.64
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,5.92,,5.81,,6.43,,5.98,,5.79,,5.53,,5.86,,6.68
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ (включая стоимость посуды),,,,9.82,,9.5,,9.53,,9.14,,7.75,,11.34,,9.26,,10.07
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ (за 1 л)",,,,2.12,,2.1,,1.99,,2.06,,1.96,,2.39,,2.06,,1.92
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ  (за 1 л)",,,,2.02,,2.09,,2.12,,2.1,,2.09,,1.86,,2.17,,1.91
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1.36,,1.17,,1.23,,1.19,,1.33,,1.61,,1.42,,1.25
ВОДА МИНЕРАЛЬНАЯ ,,,,1.01,,0.77,,0.97,,0.74,,0.87,,1.07,,1.14,,1.55
КВАС (за 1 л),,,,1.2,,1.21,,1.11,,1.19,,1.2,,1.2,,1.24,,1.2
ОБЕД В СТОЛОВОЙ (из четырех блюд) (для 1 человека),,,,3.2,,3.12,,3.21,,2.8,,2.69,,3.77,,3.11,,2.87
ОБЕД  В  РЕСТОРАНЕ    (заказной  из   четырех  блюд)  (для       1 человека ) ,,,,10.13,,12.23,,11.65,,12.06,,7.12,,9.46,,7.17,,12.05
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                              ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3.39,,2.55,,2.25,,2.74,,2.02,,6.32,,1.97,,1.84
"СОК  В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                               ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,0.91,,0.79,,0.96,,1.0,,0.69,,1.15,,0.7,,0.74
СИГАРЕТЫ С  ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ                          (за 1 пачку  20 шт.),,,,1.36,,1.31,,1.38,,1.39,,1.3,,1.44,,1.35,,1.26
СИГАРЕТЫ БЕЗ  ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ                              (за 1 пачку  20 шт.),,,,0.76,,0.74,,0.74,,0.76,,0.74,,0.79,,0.77,,0.71
СИГАРЕТЫ  С  ФИЛЬТРОМ  ИМПОРТНЫЕ                                     (за 1 пачку  20 шт.),,,,2.79,,2.73,,2.65,,2.72,,2.64,,2.93,,2.78,,2.87
МАЙОНЕЗ,,,,5.01,,5.05,,5.3,,5.26,,4.94,,4.78,,5.13,,4.79
УКСУС  (за 1 л),,,,1.46,,1.31,,1.44,,1.46,,1.3,,1.56,,1.39,,1.61
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,0.73,,0.71,,0.69,,0.77,,0.64,,0.77,,0.67,,0.75
СОДА ПИЩЕВАЯ,,,,2.32,,2.03,,2.5,,2.51,,2.49,,2.22,,2.31,,2.33
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (за 50 г)",,,,4.24,,4.28,,4.12,,4.4,,4.39,,4.12,,4.11,,4.45
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за 1 упаковку 10 шт.),,,,0.94,,0.87,,0.9,,0.9,,0.94,,1.01,,0.92,,0.93
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  (ширина 90 см) (за 1 пог. м),,,,3.65,,3.51,,3.95,,3.34,,2.93,,3.36,,5.12,,3.46
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ  (ширина 150 см)            (за 1 пог. м),,,,21.94,,22.71,,19.64,,20.73,,19.26,,24.03,,20.37,,24.32
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) (за 1 пог. м),,,,11.97,,10.74,,10.39,,11.47,,11.29,,14.75,,11.12,,10.16
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см)  (за 1 пог.  м),,,,8.4,,7.13,,7.28,,7.29,,7.85,,10.82,,8.3,,6.79
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,5.73,,5.77,,5.8,,5.85,,4.89,,6.35,,5.33,,5.14
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,183.7,,227.12,,193.76,,154.64,,248.05,,,,123.67,,174.14
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,193.2,,198.19,,251.05,,166.6,,188.29,,,,179.82,,179.87
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ (типа ветровки) МУЖСКАЯ  ,,,,90.7,,78.07,,79.92,,102.0,,89.01,,94.87,,91.62,,92.22
КОСТЮМ МУЖСКОЙ,,,,212.88,,197.28,,198.1,,188.35,,194.27,,263.67,,176.36,,209.69
ДЖИНСЫ МУЖСКИЕ,,,,59.65,,56.97,,55.51,,61.31,,54.85,,63.12,,60.39,,59.71
БРЮКИ МУЖСКИЕ     ,,,,58.38,,54.68,,49.09,,56.65,,54.56,,69.07,,51.03,,60.05
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,40.44,,34.58,,35.01,,37.35,,39.99,,44.83,,41.39,,45.07
КОСТЮМ СПОРТИВНЫЙ  МУЖСКОЙ ,,,,78.06,,70.6,,76.98,,72.13,,70.74,,90.34,,74.5,,74.77
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,225.65,,170.42,,191.57,,144.39,,245.78,,269.32,,,,301.29
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,50.54,,44.94,,44.15,,48.98,,44.78,,59.51,,50.77,,47.59
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,35.22,,31.71,,32.46,,34.76,,37.85,,34.15,,38.87,,38.69
МАЙКА МУЖСКАЯ,,,,7.29,,6.55,,7.85,,6.93,,7.74,,7.9,,6.84,,6.51
ТРУСЫ МУЖСКИЕ,,,,6.85,,7.06,,7.15,,6.99,,6.94,,6.44,,7.11,,6.71
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,14.83,,14.28,,14.17,,14.55,,15.01,,15.64,,13.66,,15.82
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.05,,2.17,,1.99,,2.08,,2.07,,1.97,,2.32,,1.82
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.76,,2.7,,2.8,,2.88,,2.59,,2.74,,2.96,,2.57
ДУБЛЕНКА МУЖСКАЯ,,,,681.9,,854.53,,561.4,,713.01,,482.01,,,,,,765.71
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,20.48,,14.27,,14.18,,26.69,,16.73,,22.34,,21.38,,24.32
"ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ, СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ТКАНИ МУЖСКОЙ ",,,,133.17,,135.48,,125.69,,120.24,,119.29,,153.4,,123.1,,128.02
ПАЛЬТО ЗИМНЕЕ ЖЕНСКОЕ,,,,270.23,,229.71,,343.44,,310.37,,347.53,,234.97,,193.3,,304.93
ДУБЛЕНКА ЖЕНСКАЯ,,,,738.7,,686.68,,694.69,,750.45,,1005.27,,648.07,,,,819.13
ПАЛЬТО ДЕМИСЕЗОННОЕ ЖЕНСКОЕ,,,,201.19,,176.01,,166.09,,211.75,,207.18,,203.38,,243.5,,189.17
КУРТКА ЖЕНСКАЯ,,,,105.97,,96.37,,101.22,,104.78,,99.08,,107.04,,112.75,,119.66
"КОСТЮМ  ИЗ ПОЛУШЕРСТЯНОЙ, СМЕСОВОЙ ИЛИ СИНТЕТИЧЕСКОЙ ТКАНИ ЖЕНСКИЙ ",,,,123.84,,111.56,,94.58,,120.8,,113.52,,142.35,,143.9,,108.86
КОСТЮМ ИЗ ТРИКОТАЖНОГО ПОЛОТНА  ЖЕНСКИЙ ,,,,80.31,,77.93,,69.88,,69.79,,75.41,,88.2,,90.56,,78.76
ПИДЖАК (ЖАКЕТ) ЖЕНСКИЙ,,,,77.54,,58.94,,60.34,,69.97,,65.57,,99.22,,81.57,,77.03
ЮБКА ЖЕНСКАЯ ,,,,49.83,,50.93,,41.95,,47.16,,49.61,,50.81,,53.54,,53.62
ДЖИНСЫ ЖЕНСКИЕ,,,,57.01,,55.61,,46.93,,52.84,,51.24,,64.91,,61.2,,54.29
БЛУЗКА ЖЕНСКАЯ,,,,48.95,,42.92,,38.53,,45.99,,42.95,,58.13,,50.21,,51.32
