,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,35388.922182,,35549.3,,25757.63,,27163.48,,30210.28,,57230.0,,27475.0,,35518.92
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,60214.251774,,63303.08,,69503.73,,72040.18,,57094.32,,54519.0,,56885.0,,47183.32
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,117180.73175199999,,113099.92,,119169.2,,69727.0,,130220.59,,125243.0,,144534.0,,120802.4
ИКРА ЛОСОСЕВЫХ РЫБ,,,,378546.31161200005,,331180.86,,373738.39,,384437.5,,333452.92,,466885.0,,361768.0,,354418.96
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,13140.500418,,13180.48,,12184.42,,13415.42,,10859.61,,15462.0,,12977.0,,12349.32
СЕЛЬДЬ СОЛЕНАЯ,,,,25781.233536,,26479.34,,25621.6,,26127.1,,24693.36,,25755.0,,26041.0,,25383.24
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,24643.349802,,24756.1,,28127.38,,24930.56,,22681.37,,24112.0,,21525.0,,27067.08
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,10168.465481999998,,9966.4,,8348.08,,9488.3,,8841.37,,13839.0,,10070.0,,8632.84
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,21531.440106,,21573.06,,21697.51,,22877.64,,19569.24,,22595.0,,20309.0,,21242.0
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,10239.051816,,9898.88,,10134.31,,10352.08,,10913.4,,10268.0,,9624.0,,10733.92
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,2897.147612,,2434.56,,2147.91,,3969.52,,1954.15,,3903.0,,2606.0,,2532.36
КЕФИР,,,,3015.053438,,2283.56,,3021.94,,3748.58,,2094.66,,4198.0,,2694.0,,2309.4
СМЕТАНА ,,,,11771.617014,,10578.84,,9634.14,,14646.42,,9514.58,,16094.0,,9588.0,,9705.16
ТВОРОГ ЖИРНЫЙ,,,,16122.948414,,14468.74,,12039.89,,14158.4,,16202.79,,22572.0,,15686.0,,15078.64
ТВОРОГ НЕЖИРНЫЙ,,,,17458.318545325943,,18824.14,,17850.8,,,,16856.71,,22189.0,,11878.0,,15162.52
ЙОГУРТ (за 250 г),,,,3080.158202,,3356.82,,2844.31,,3559.84,,3295.36,,3096.0,,2757.0,,2542.2
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,2065.1185100000002,,1853.9,,1840.89,,2450.72,,1936.91,,2258.0,,2005.0,,1959.72
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,4407.5266759999995,,4581.68,,4912.21,,4779.68,,4475.57,,4440.0,,3673.0,,3960.04
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,41210.491222000004,,41821.32,,36262.48,,35172.74,,42403.52,,48573.0,,43679.0,,37203.0
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,7124.36872,,7559.3,,6474.16,,8136.9,,6472.77,,7108.0,,7526.0,,6109.24
МОРОЖЕНОЕ,,,,29991.980899999995,,29844.74,,28477.53,,31530.74,,31625.57,,30308.0,,30705.0,,26801.04
СЫР  ТВЕРДЫЙ,,,,37027.95613200001,,38037.66,,34696.14,,39407.7,,35235.23,,41562.0,,34102.0,,33166.52
СЫР МЯГКИЙ ,,,,26983.886211999998,,27477.08,,25152.72,,25892.64,,24730.85,,31914.0,,23896.0,,27787.16
СЫР ПЛАВЛЕНЫЙ,,,,28504.396598000003,,31747.06,,28706.07,,29432.76,,28244.87,,28325.0,,24500.0,,28662.24
МАСЛО ЖИВОТНОЕ,,,,38831.451848000004,,36470.58,,37463.85,,53287.9,,34533.52,,37965.0,,35998.0,,33701.76
МАСЛО РАСТИТЕЛЬНОЕ ,,,,21285.463409999997,,21958.66,,21443.31,,20518.64,,20858.66,,20214.0,,22593.0,,21774.24
МАРГАРИН,,,,17680.470662,,16750.54,,16771.49,,17473.08,,14583.5,,19496.0,,19560.0,,17707.36
ЯЙЦА  КУРИНЫЕ,,,,8459.766248,,8411.52,,7573.52,,8430.28,,8316.78,,9011.0,,9000.0,,8069.48
САХАР-ПЕСОК,,,,6841.56448,,6688.0,,6705.9,,6721.6,,7000.0,,7000.0,,6920.0,,6825.6
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,136318.07814,,138806.08,,116738.54,,113312.0,,110815.85,,154382.0,,175667.0,,128950.88
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,140975.26497199998,,125233.64,,160756.61,,144460.04,,166685.96,,115708.0,,147407.0,,143195.8
КОФЕ РАСТВОРИМЫЙ,,,,308112.831648,,306474.8,,284358.88,,296920.0,,282591.65,,313170.0,,337654.0,,329779.4
МЁД  НАТУРАЛЬНЫЙ,,,,53926.464468,,49792.2,,56326.34,,62478.0,,41456.35,,66903.0,,44681.0,,47687.12
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,1397.445976,,1385.48,,1479.63,,1539.24,,1023.98,,1686.0,,1024.0,,1499.88
МУКА ПШЕНИЧНАЯ ,,,,2968.366062,,2901.6,,2849.23,,2833.98,,2862.64,,3185.0,,2993.0,,3072.48
ХЛЕБ РЖАНОЙ,,,,4121.800074699128,,,,,,3123.82,,4645.35,,5071.0,,3894.0,,3625.0
ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ,,,,3606.680296,,3312.52,,3431.1,,3034.12,,2897.25,,5124.0,,2900.0,,3999.16
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,6133.37782,,6828.0,,5511.57,,5380.16,,5451.8,,7560.0,,5927.0,,5474.68
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,4088.432828,,4215.04,,6136.18,,3954.0,,4423.0,,3379.0,,3264.0,,3735.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,9479.088696,,10160.02,,6982.33,,11693.54,,8247.15,,7850.0,,11284.0,,10097.2
"СУХАРИ, СУШКИ, БАРАНКИ",,,,16184.07637,,15070.26,,14996.15,,18800.0,,14474.42,,14420.0,,18363.0,,17307.52
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,11796.614867999999,,10870.4,,12033.45,,12063.04,,11683.07,,12430.0,,11193.0,,12196.92
КРУПА МАННАЯ,,,,5935.97596,,6119.24,,6660.26,,8472.0,,4374.03,,5180.0,,3925.0,,6959.4
КРУПА ПШЕННАЯ,,,,13815.124152,,12685.7,,14646.2,,14183.38,,14108.74,,10926.0,,15750.0,,15892.32
КРУПА ГРЕЧНЕВАЯ,,,,23634.449507999998,,23923.42,,23583.44,,25572.26,,22513.55,,23288.0,,21802.0,,24830.76
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,8520.582088,,8963.0,,8573.68,,8057.52,,7638.53,,9115.0,,8524.0,,8364.96
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,21791.491132000003,,14391.02,,15012.63,,13112.1,,13310.07,,51439.0,,15485.0,,17023.84
КРУПА ПЕРЛОВАЯ,,,,4178.25742,,3946.98,,4329.45,,5462.18,,3604.71,,4065.0,,3682.0,,4010.28
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,33539.236828,,33400.94,,31572.97,,30006.66,,28849.37,,43703.0,,32613.0,,29304.04
"ГОРОХ, ФАСОЛЬ",,,,9432.001572,,7924.0,,7857.18,,9239.0,,6763.84,,13806.0,,9984.0,,7936.96
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,29270.656936,,25546.2,,29342.46,,24280.88,,29936.92,,38631.0,,19814.0,,36443.24
"МАКАРОНЫ, РОЖКИ",,,,7171.936876,,7572.94,,6872.68,,7166.26,,6690.45,,7981.0,,6673.0,,6763.48
"ВЕРМИШЕЛЬ, ЛАПША",,,,7512.008448,,7973.92,,7507.26,,7172.84,,6587.63,,8277.0,,7238.0,,7348.8
ВОДКА ,,,,31602.626329999996,,31101.74,,32603.98,,32791.04,,31513.24,,31840.0,,31328.0,,29598.16
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,36864.42225,,32272.72,,32641.33,,39462.98,,35658.9,,36884.0,,41012.0,,39830.48
КОНЬЯК,,,,118761.118758,,104715.9,,140106.71,,102022.08,,98847.31,,155820.0,,103543.0,,111800.44
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,30425.38073,,27563.32,,33652.44,,28082.1,,25116.1,,38326.0,,29061.0,,27246.28
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,30869.101046,,23863.58,,26986.67,,26045.72,,23666.21,,49773.0,,26721.0,,31248.76
ПИВО,,,,7118.443712,,7269.28,,6552.42,,6412.92,,7506.68,,7588.0,,7089.0,,7360.56
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,28926.933696,,28164.24,,29112.96,,27440.04,,26655.17,,31615.0,,29978.0,,27995.68
ВАФЛИ,,,,27591.745264,,26502.98,,26901.63,,29154.06,,27369.49,,28908.0,,26097.0,,27653.96
ПРЯНИКИ,,,,17566.5019,,15123.66,,16545.76,,16309.82,,16078.92,,19895.0,,20580.0,,17126.92
ПЕЧЕНЬЕ ,,,,16532.997322,,16280.04,,17076.58,,16795.22,,16656.54,,16243.0,,16464.0,,16355.84
ТОРТ,,,,42140.701732,,41180.94,,42809.28,,45512.78,,39657.52,,44519.0,,34216.0,,46911.56
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,3878.4491899999994,,3763.54,,3701.82,,4367.52,,3631.17,,4258.0,,3492.0,,3687.04
ИРИС,,,,25846.08198,,20300.8,,27866.96,,24335.6,,20362.07,,31130.0,,25973.0,,28991.24
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,24065.58096,,22980.22,,25256.21,,21878.42,,21049.92,,25271.0,,25248.0,,26387.52
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,49936.298766,,44491.18,,53658.53,,47986.4,,49776.38,,54104.0,,52537.0,,45064.92
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,27112.094360000003,,24798.5,,28348.3,,28303.94,,29331.98,,26498.0,,26520.0,,26741.44
ШОКОЛАД,,,,89269.73769800001,,84738.82,,88321.13,,88160.88,,84949.42,,92155.0,,90410.0,,95500.64
ХАЛВА,,,,21395.099374,,21389.28,,21577.11,,21702.14,,19603.67,,22594.0,,20428.0,,21790.52
МАРМЕЛАД,,,,17546.575374,,16768.22,,15247.22,,17949.04,,16782.2,,17502.0,,16755.0,,22451.92
ЗЕФИР,,,,27672.592082,,33746.42,,27409.38,,22326.8,,25926.29,,31041.0,,24028.0,,28019.56
КАКАО - ПОРОШОК (за 200 г),,,,20510.556210000002,,20197.58,,21985.57,,20679.52,,26202.02,,28103.0,,10613.0,,13565.24
КАРТОФЕЛЬ,,,,1728.4465380000001,,1511.6,,2138.76,,1535.98,,1581.95,,1927.0,,1776.0,,1546.08
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,9445.445528,,9137.88,,9604.7,,7790.92,,10407.71,,10073.0,,9411.0,,9887.28
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,1153.591226,,1069.04,,1401.56,,1019.3,,1029.08,,1226.0,,1142.0,,1175.08
ЛУК РЕПЧАТЫЙ,,,,3452.66387,,3303.32,,4348.87,,2934.74,,3373.26,,3408.0,,3556.0,,3336.16
СВЕКЛА,,,,1772.628164,,1560.36,,2192.97,,1782.88,,1882.17,,1649.0,,1885.0,,1512.4
МОРКОВЬ,,,,2516.1414459999996,,2103.54,,3091.56,,2363.48,,2626.25,,2646.0,,2629.0,,2125.52
ПОМИДОРЫ СВЕЖИЕ,,,,10042.361719999999,,8123.76,,10702.97,,10130.8,,9678.0,,10148.0,,11534.0,,9880.24
ОГУРЦЫ СВЕЖИЕ,,,,13339.682658,,10589.38,,14611.56,,14245.16,,11035.45,,12731.0,,15257.0,,15025.0
ЧЕСНОК,,,,26470.421844,,28576.56,,26566.19,,24618.36,,25945.66,,28367.0,,25491.0,,24705.8
ПЕРЕЦ СЛАДКИЙ,,,,14100.983587999997,,15662.76,,15908.67,,15205.0,,18276.63,,13430.0,,9377.0,,11790.96
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,23300.740004,,24498.94,,21252.06,,23437.62,,20036.75,,29453.0,,20689.0,,20147.12
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,10595.365936,,9471.72,,12347.75,,9858.32,,12563.59,,9499.0,,11536.0,,9725.2
СОУС ТОМАТНЫЙ,,,,13328.493368,,12155.38,,13267.67,,13147.02,,13471.91,,14292.0,,13469.0,,13196.52
ЯБЛОКИ,,,,9684.710404000001,,7981.6,,10326.4,,9703.12,,8612.98,,11079.0,,9158.0,,10511.08
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,18028.249936,,16551.68,,17718.43,,17956.68,,20890.9,,17979.0,,17846.0,,17878.16
ВИНОГРАД,,,,18896.471691999996,,18784.98,,22454.59,,17957.06,,20976.1,,18009.0,,16014.0,,19473.48
БАНАНЫ,,,,11252.223322,,10849.56,,11580.75,,11513.54,,11590.48,,10314.0,,11667.0,,11759.8
СУХОФРУКТЫ,,,,43432.414294,,39803.62,,39327.19,,35460.76,,50058.0,,47302.0,,49613.0,,42175.64
ОРЕХИ,,,,59543.826934,,36448.78,,75385.66,,61335.64,,32040.49,,73858.0,,64416.0,,65488.44
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,23202.868707999998,,19000.86,,26074.89,,24476.9,,24433.07,,28792.0,,18118.0,,19689.44
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,19114.004398,,15796.34,,19808.35,,15387.96,,13765.3,,24646.0,,21373.0,,20497.08
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,7300.228836,,6512.74,,8127.8,,7029.02,,6702.95,,8376.0,,7204.0,,6637.56
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,3748.9585860000007,,3387.24,,3106.83,,3402.18,,4162.7,,4781.0,,3748.0,,3253.76
ВОДА МИНЕРАЛЬНАЯ ,,,,2264.429298,,2185.32,,2517.91,,2275.02,,2410.89,,2036.0,,2330.0,,2221.68
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,8738.624578,,10481.62,,9446.96,,7427.08,,7516.98,,9186.0,,8092.0,,8722.16
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,30425.262552,,29648.68,,37370.54,,40179.8,,21794.3,,24124.0,,20280.0,,42979.84
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,7606.873001999999,,5483.06,,7059.59,,6550.48,,3833.29,,15121.0,,5542.0,,6089.8
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,2278.046748,,1983.72,,2104.76,,2730.48,,1710.49,,3090.0,,2070.0,,1716.32
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,3050.388056,,2640.82,,2780.33,,3347.58,,2613.82,,4169.0,,2606.0,,2613.28
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,1500.0,,1500.0,,1500.0,,1500.0,,1500.0,,1500.0,,1500.0,,1500.0
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,12853.919346,,11571.54,,10295.88,,12363.48,,13222.49,,13991.0,,13925.0,,14356.8
МАЙОНЕЗ,,,,20479.258022,,19802.6,,20993.72,,18791.78,,22470.04,,20386.0,,19288.0,,22744.36
УКСУС ,,,,6828.690446,,7157.08,,7151.05,,6935.94,,6616.3,,6931.0,,6029.0,,6979.64
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,2493.456806,,2442.26,,2768.77,,2486.6,,2390.02,,2454.0,,2453.0,,2478.44
СОДА ПИЩЕВАЯ,,,,12854.174305999999,,12191.66,,13125.28,,13559.48,,12961.35,,12080.0,,13101.0,,13343.36
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4264.371811999999,,4287.96,,4057.23,,4242.88,,4283.39,,4301.0,,4143.0,,4573.08
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,11793.310507999999,,11907.0,,10901.32,,11639.56,,11627.76,,12404.0,,12261.0,,11382.28
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,42582.494117999995,,36370.22,,44565.29,,42652.84,,38394.22,,54255.0,,34333.0,,43428.2
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,19296.422024,,17041.28,,17647.33,,23342.84,,18110.66,,19781.0,,22224.0,,15253.4
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,26786.101897999997,,14886.0,,19165.38,,25183.54,,23961.45,,42300.0,,29696.0,,25632.36
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,26177.684486000002,,28164.4,,20805.06,,21567.3,,19579.27,,34155.0,,27536.0,,27045.72
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,596303.798314,,560409.92,,583082.18,,530932.5,,556523.53,,731366.0,,488112.0,,695901.76
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,660987.0534699999,,823389.7,,623741.28,,667706.32,,710430.99,,708760.0,,364260.0,,743036.08
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,299053.41354399995,,297773.06,,296892.67,,233349.3,,223602.19,,400298.0,,258140.0,,346631.6
КОСТЮМ МУЖСКОЙ,,,,523636.03228399996,,448626.54,,476771.91,,451526.74,,530208.66,,664417.0,,522403.0,,526053.96
ДЖИНСЫ МУЖСКИЕ,,,,226083.530406,,215361.2,,193907.57,,196403.02,,236087.48,,234985.0,,257871.0,,249040.28
БРЮКИ МУЖСКИЕ     ,,,,160408.769504,,131863.58,,160438.79,,132863.9,,163047.77,,200271.0,,161169.0,,162667.92
СОРОЧКА МУЖСКАЯ,,,,110380.11002,,96627.94,,94701.0,,80706.78,,97591.49,,172168.0,,107688.0,,96938.36
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,232398.28267599997,,203621.8,,224713.05,,177793.0,,202270.18,,322638.0,,291323.0,,151149.96
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,923967.350188,,971883.8,,612273.05,,1094149.8,,679506.66,,900851.0,,1149500.0,,974290.0
"СВИТЕР, ДЖЕМПЕР  ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,154709.18278399998,,122422.14,,148701.8,,125759.98,,134396.79,,194891.0,,181223.0,,158870.88
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,96576.620594,,94090.54,,91296.59,,85426.2,,86196.14,,97711.0,,142858.0,,68500.24
МАЙКА МУЖСКАЯ,,,,22229.224975999998,,23266.88,,22593.16,,18659.0,,22244.15,,22588.0,,24787.0,,21251.6
ТРУСЫ МУЖСКИЕ,,,,23329.016888,,19121.68,,20967.28,,18444.84,,20551.3,,35593.0,,24480.0,,18429.16
ФУТБОЛКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ,,,,57580.122842,,51872.02,,44192.39,,44446.92,,39871.54,,95815.0,,55059.0,,53637.36
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,8602.908631999999,,8181.72,,6706.67,,6825.28,,8848.98,,11718.0,,8855.0,,7815.4
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,9418.639444,,10180.54,,9562.31,,9113.98,,7341.03,,9166.0,,8945.0,,11756.84
ДУБЛЕНКА МУЖСКАЯ,,,,3358046.548381999,,3831242.26,,2810984.8,,3706950.0,,2086747.34,,2871000.0,,4356500.0,,3673600.0
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,64818.55158,,64604.68,,61117.75,,67451.48,,58515.06,,63358.0,,58635.0,,82449.48
ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ МУЖСКОЙ ,,,,246985.57167799998,,232892.4,,221849.07,,212849.02,,229922.71,,345764.0,,187116.0,,266850.92
ПАЛЬТО ЗИМНЕЕ ЖЕНСКОЕ,,,,1185801.54498,,1475143.54,,1408274.2,,960718.7,,1155945.7,,1256340.0,,818710.0,,1249228.8
ДУБЛЕНКА ЖЕНСКАЯ,,,,4368349.38155,,4244445.26,,4133143.0,,3534500.0,,2803068.0,,4477615.0,,6353500.0,,4659125.0
ПАЛЬТО ДЕМИСЕЗОННОЕ ЖЕНСКОЕ,,,,763553.821636,,780339.66,,779282.33,,711306.74,,599766.86,,1063971.0,,594807.0,,668218.76
КУРТКА ЖЕНСКАЯ,,,,466005.18007,,354232.06,,348526.56,,351310.96,,553656.01,,673164.0,,444225.0,,486830.92
КОСТЮМ  ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКИЙ ,,,,459516.7643,,178481.44,,378253.65,,321043.44,,122001.95,,1275000.0,,147775.0,,458945.76
