,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,35923.088091,,31323.0,,29569.43,,34075.24,,26779.25,,44960.0,,37431.0,,35639.96
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,46483.633669,,43068.06,,37553.54,,42651.48,,44632.89,,59995.0,,42533.0,,39533.88
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,83835.175331,,70470.69,,94898.29,,106951.88,,84126.21,,72912.0,,86240.0,,81310.28
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,181917.11088300002,,181251.28,,171722.73,,122628.6,,182371.81,,181206.0,,238546.0,,189615.62
ИКРА ЛОСОСЕВЫХ РЫБ,,,,977553.6298169999,,930423.08,,949973.62,,981810.92,,983574.29,,1045264.0,,951523.0,,922584.24
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,25667.322114,,22607.92,,21720.2,,26246.32,,27424.14,,31369.0,,23487.0,,20241.22
СЕЛЬДЬ СОЛЕНАЯ,,,,38114.409399000004,,41459.79,,35509.29,,36844.0,,39178.13,,38792.0,,38125.0,,35976.08
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,43275.362672,,43876.84,,39475.9,,44009.16,,40557.28,,47294.0,,40843.0,,42223.56
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,14351.457424,,15411.47,,11291.01,,13055.92,,13417.86,,16925.0,,12932.0,,14777.52
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,29967.780889999998,,26111.03,,30518.32,,30615.52,,28481.58,,32148.0,,32089.0,,26225.48
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,18380.650492,,18989.66,,17622.55,,18880.6,,18176.58,,19339.0,,17061.0,,17612.0
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,8442.09208,,7516.26,,8653.49,,8699.72,,8625.58,,8134.0,,8734.0,,9115.86
КЕФИР,,,,8464.617850999999,,8358.42,,8594.26,,9450.0,,9220.59,,7737.0,,8204.0,,8598.48
СМЕТАНА ,,,,30997.586373000006,,30492.06,,34793.05,,30516.48,,31879.63,,29667.0,,30418.0,,31136.94
ТВОРОГ ЖИРНЫЙ,,,,46589.54273800001,,44945.9,,42916.13,,45282.36,,44256.04,,49217.0,,47129.0,,49371.4
ТВОРОГ НЕЖИРНЫЙ,,,,41841.147772,,40761.76,,42440.84,,41108.8,,37775.56,,41919.0,,40851.0,,48618.32
ЙОГУРТ (за 250 г),,,,7546.805595000001,,7715.21,,6536.88,,8805.84,,8015.59,,8330.0,,7118.0,,5128.98
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,4168.208756,,4011.88,,4070.33,,4215.2,,4295.5,,4182.0,,4074.0,,4368.98
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,8853.017924,,10920.76,,8627.73,,9212.88,,9065.82,,8319.0,,8704.0,,7563.66
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,48322.487510000006,,43801.73,,45055.96,,50499.32,,44214.66,,52764.0,,45461.0,,51775.34
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,66790.265853,,71728.46,,65074.73,,56436.8,,61998.07,,72121.0,,61639.0,,74860.36
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,15429.160558000001,,14870.14,,15224.69,,15276.56,,15602.64,,15111.0,,16313.0,,15855.94
МОРОЖЕНОЕ,,,,78848.877123,,73157.44,,71985.82,,93592.0,,70607.31,,79807.0,,86796.0,,69595.2
СЫР  ТВЕРДЫЙ,,,,94994.05546099998,,93427.6,,84415.18,,97658.8,,98007.49,,97269.0,,95020.0,,96610.16
СЫР МЯГКИЙ ,,,,80525.158241,,71309.46,,68926.43,,67346.56,,69740.55,,103823.0,,76479.0,,80097.12
СЫР ПЛАВЛЕНЫЙ,,,,64708.36865,,57214.56,,61438.12,,58958.92,,55765.54,,81260.0,,57999.0,,62159.18
СЫР РАССОЛЬНЫЙ,,,,77106.19542100001,,70199.16,,70843.59,,67730.56,,72316.87,,82594.0,,94900.0,,70220.58
МАСЛО ЖИВОТНОЕ,,,,90113.689875,,84716.24,,90368.04,,92683.32,,89463.59,,93723.0,,84966.0,,91933.98
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,17078.326977,,15609.08,,17249.43,,18021.32,,16938.31,,17849.0,,17015.0,,15767.42
МАСЛО ОЛИВКОВОЕ,,,,116877.03912,,104962.7,,108455.94,,124793.0,,98496.28,,126146.0,,109915.0,,135799.38
МАРГАРИН,,,,31205.565725999997,,31250.89,,28573.35,,29138.24,,29922.32,,33754.0,,31805.0,,30876.7
ЖИР ЖИВОТНЫЙ,,,,15941.287933000001,,16397.06,,11101.23,,12972.16,,16422.11,,21024.0,,18031.0,,8667.68
ЯЙЦА  КУРИНЫЕ,,,,14408.586314,,13932.45,,14327.53,,12833.44,,14290.44,,15307.0,,14841.0,,14326.48
САХАР-ПЕСОК,,,,10409.203302000002,,10276.64,,10269.98,,10572.6,,10301.9,,10730.0,,10071.0,,10312.96
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,183280.358612,,184853.53,,159301.25,,158789.36,,171812.26,,205377.0,,213691.0,,153582.34
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,152414.24447700003,,169577.15,,142867.29,,139176.48,,155040.51,,158688.0,,158874.0,,132621.36
КОФЕ РАСТВОРИМЫЙ,,,,364677.82051199995,,357321.15,,326510.3,,317155.72,,324002.64,,427440.0,,353181.0,,378457.26
МЁД  НАТУРАЛЬНЫЙ,,,,85625.27213299999,,83261.76,,85901.04,,86867.36,,77625.93,,104568.0,,67123.0,,74258.96
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,3596.682867,,3650.6,,3325.17,,3658.2,,3656.45,,3908.0,,2829.0,,4013.42
МУКА ПШЕНИЧНАЯ ,,,,8634.479026,,8213.61,,8410.86,,8682.04,,8444.38,,9085.0,,8185.0,,9031.2
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,10444.758758000002,,10866.96,,10382.9,,10695.96,,10083.7,,10441.0,,10022.0,,10677.74
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,17193.520742,,19752.68,,14502.25,,18203.72,,16044.0,,17567.0,,16985.0,,16505.8
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,11903.030311999999,,13172.05,,14696.79,,10784.0,,13254.94,,12302.0,,8932.0,,10549.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,24386.076297,,27506.92,,18855.53,,34036.6,,22482.11,,18520.0,,28155.0,,25887.58
"СУХАРИ, СУШКИ, БАРАНКИ",,,,38430.568723,,35973.94,,36405.77,,42209.32,,36754.49,,36095.0,,45414.0,,36442.24
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,13716.950265999998,,11926.19,,13772.79,,12995.96,,12619.88,,14258.0,,15284.0,,14212.36
КРУПА МАННАЯ,,,,9866.697866,,8986.54,,9847.24,,10139.12,,9129.62,,10192.0,,10173.0,,10087.88
КРУПА ПШЕННАЯ,,,,10879.528430999999,,8452.61,,10867.14,,12030.36,,9659.27,,11836.0,,11255.0,,10641.44
КРУПА ГРЕЧНЕВАЯ,,,,11248.811167,,10891.92,,11194.83,,10870.12,,10674.29,,11837.0,,11385.0,,11144.78
ОВСЯНЫЕ ХЛОПЬЯ ,,,,12873.321624,,12347.39,,13173.1,,11119.0,,12829.2,,14232.0,,12854.0,,12084.06
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,45700.04907,,41697.61,,39029.6,,40186.16,,54801.46,,51548.0,,42715.0,,45314.12
КРУПА ПЕРЛОВАЯ,,,,7577.104051,,7148.29,,7038.45,,7842.28,,7072.53,,7771.0,,8086.0,,7664.4
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,64215.931943,,59765.55,,62703.26,,59736.52,,62392.99,,75689.0,,59654.0,,56837.5
"ГОРОХ, ФАСОЛЬ",,,,14127.718105,,14362.12,,14353.64,,11631.4,,13624.17,,14804.0,,16970.0,,11587.04
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,55175.255978999994,,51230.34,,61008.86,,44169.44,,49522.23,,67757.0,,45246.0,,55821.3
"МАКАРОНЫ, РОЖКИ",,,,11825.560644,,11230.7,,10917.4,,10283.76,,13290.56,,13179.0,,11432.0,,11208.26
"ВЕРМИШЕЛЬ, ЛАПША",,,,11726.953088,,10728.66,,10622.29,,10256.88,,12372.66,,14145.0,,10965.0,,10449.38
ВОДКА ,,,,122998.71563299999,,123847.38,,123062.88,,117753.8,,123100.81,,123293.0,,130970.0,,116487.0
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,135558.94586399998,,136984.78,,131300.07,,140427.28,,135016.14,,131939.0,,141302.0,,133934.86
КОНЬЯК,,,,262372.508436,,247435.31,,251813.49,,232549.4,,268086.98,,302467.0,,243002.0,,251922.04
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,88343.869548,,80803.47,,75241.49,,83876.0,,71792.86,,113828.0,,84888.0,,76494.36
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,69345.117054,,54369.66,,65052.31,,52863.52,,46978.24,,103835.0,,56317.0,,68505.48
ПИВО,,,,20088.847811,,20895.69,,17010.72,,17778.92,,21950.03,,21253.0,,20683.0,,19891.86
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,58483.88374999999,,58915.18,,56184.87,,59460.36,,55674.84,,59927.0,,60139.0,,56318.84
ВАФЛИ,,,,44064.549024,,43135.25,,43809.81,,43968.44,,42675.3,,45057.0,,45931.0,,41909.38
ПРЯНИКИ,,,,32524.863492,,29266.99,,32133.92,,28972.76,,30177.52,,34426.0,,35792.0,,34287.78
ПЕЧЕНЬЕ ,,,,32283.695324,,31404.84,,31343.38,,32759.04,,33760.52,,32394.0,,33349.0,,30506.86
ТОРТ,,,,77478.35658699999,,77886.42,,75869.0,,89240.28,,69163.07,,81525.0,,68942.0,,74645.24
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,8600.32936,,7382.89,,6550.92,,8969.92,,6717.0,,11607.0,,7160.0,,8400.88
ИРИС,,,,47794.477192,,45799.38,,46642.32,,47436.76,,47685.4,,48651.0,,49368.0,,47641.92
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,38008.931956,,35705.53,,38366.95,,37386.8,,36903.34,,37618.0,,40955.0,,38991.1
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,80984.409426,,78283.85,,79839.07,,78976.24,,78227.88,,81217.0,,87645.0,,80759.22
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,51660.374414000005,,50674.56,,48018.42,,49738.24,,48747.94,,55050.0,,53633.0,,51131.4
ШОКОЛАД,,,,120797.127234,,115234.96,,119604.19,,115488.88,,116875.84,,129219.0,,122840.0,,115691.1
ХАЛВА,,,,43713.259879000005,,48204.73,,40943.24,,42183.16,,37100.75,,41996.0,,49263.0,,46575.04
МАРМЕЛАД,,,,43314.745473,,38289.6,,40282.27,,46621.36,,46725.27,,43312.0,,42201.0,,46510.92
ЗЕФИР,,,,47810.902934,,50675.76,,47629.57,,47896.88,,48412.2,,47116.0,,45728.0,,48596.64
КАКАО - ПОРОШОК (за 200 г),,,,22294.951813999996,,20634.03,,23288.71,,27416.16,,25921.24,,20607.0,,20183.0,,20177.76
КАРТОФЕЛЬ,,,,4570.015645,,3885.69,,4608.25,,4055.2,,3894.23,,5710.0,,4492.0,,3967.3
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,12342.671681,,12080.26,,12081.89,,10356.92,,13399.51,,12998.0,,12871.0,,11997.84
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,4181.095743999999,,3385.46,,4834.24,,3685.92,,3472.6,,4976.0,,4265.0,,3648.66
ЛУК РЕПЧАТЫЙ,,,,6427.815597999999,,5742.56,,7144.96,,5899.52,,5061.86,,7124.0,,6994.0,,5966.1
СВЕКЛА,,,,4925.462802,,4365.03,,5193.77,,4628.32,,3803.64,,5944.0,,5373.0,,3664.84
МОРКОВЬ,,,,5431.670306,,4550.85,,6174.51,,4955.52,,4212.28,,6413.0,,5745.0,,4613.7
ПОМИДОРЫ СВЕЖИЕ,,,,12981.621761,,10291.61,,13072.28,,12601.92,,12912.49,,16580.0,,10304.0,,11502.0
ОГУРЦЫ СВЕЖИЕ,,,,14716.904935,,13347.31,,14458.81,,14879.44,,15046.65,,17047.0,,12507.0,,13461.98
ЧЕСНОК,,,,31908.344502,,27113.42,,32923.58,,32614.12,,28637.94,,34667.0,,32056.0,,31808.02
ПЕРЕЦ СЛАДКИЙ,,,,23618.675988000003,,19972.81,,25814.58,,21710.72,,26509.8,,24701.0,,26588.0,,18062.84
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,30371.868997999998,,28892.43,,29332.21,,35659.28,,26510.44,,32101.0,,30226.0,,26551.9
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,26694.816213000002,,21736.77,,25911.68,,24347.92,,24825.17,,30954.0,,26139.0,,28478.4
СОУС ТОМАТНЫЙ,,,,23929.972740999998,,21597.35,,22846.26,,25306.04,,21822.01,,24219.0,,26625.0,,23768.38
ЯБЛОКИ,,,,9262.819769000002,,7233.43,,8522.2,,9832.84,,7026.49,,11495.0,,10077.0,,7392.98
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,25471.025023000002,,23758.03,,23278.22,,26666.84,,27070.75,,28800.0,,25050.0,,19261.74
ВИНОГРАД,,,,21796.498806000003,,23974.45,,24404.61,,22693.52,,23007.88,,19754.0,,19822.0,,21796.98
БАНАНЫ,,,,17158.39361,,16890.23,,17480.01,,17576.72,,16362.96,,17459.0,,17592.0,,16054.58
СУХОФРУКТЫ,,,,55492.274858000004,,46639.84,,41953.76,,49292.64,,54284.3,,70086.0,,59019.0,,49127.58
ОРЕХИ,,,,84492.86486799999,,57638.9,,102783.01,,81202.64,,57609.22,,84055.0,,119554.0,,78427.16
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,30550.531425999998,,25425.22,,30799.03,,28833.68,,28740.8,,36519.0,,29645.0,,26864.94
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,41956.250689,,34806.63,,40249.1,,35927.0,,38813.93,,49404.0,,46612.0,,38085.2
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,12523.33338,,11815.53,,11929.76,,13168.96,,12064.52,,13512.0,,12484.0,,11305.22
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,14114.908194,,14530.13,,12446.0,,12777.6,,15105.18,,14998.0,,13930.0,,14252.96
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,7623.509052,,6436.96,,6103.74,,7510.92,,7853.24,,9213.0,,7741.0,,6548.6
ВОДА МИНЕРАЛЬНАЯ ,,,,5466.955074,,5367.73,,6017.43,,5617.2,,5322.24,,5394.0,,5666.0,,4830.28
КВАС (л),,,,8226.226195000001,,8135.6,,7648.6,,8154.28,,8475.27,,8380.0,,8438.0,,8138.82
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,22285.59559,,19137.09,,23245.25,,17864.84,,19217.24,,28956.0,,20486.0,,19687.6
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,75826.333827,,68855.23,,84239.66,,128434.48,,51158.71,,62959.0,,57108.0,,91671.88
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,16300.991339,,8850.62,,7418.25,,10132.32,,5513.09,,34029.0,,9151.0,,20048.4
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,5292.386055,,3700.62,,4105.03,,6205.16,,3657.29,,7833.0,,4302.0,,4153.2
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,7743.853502,,7234.63,,7370.46,,8531.52,,7612.22,,8127.0,,7598.0,,7171.64
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,4842.019161,,4708.63,,4958.55,,4812.12,,4765.27,,4992.0,,4919.0,,4508.08
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,18542.998459000002,,17138.33,,17140.96,,20153.96,,17209.79,,19776.0,,17291.0,,19808.82
МАЙОНЕЗ,,,,29021.665785999998,,29235.39,,28985.8,,28868.8,,29526.26,,28119.0,,30477.0,,28661.62
УКСУС ,,,,10577.654625000001,,9872.0,,11720.97,,10410.64,,9871.55,,10048.0,,11272.0,,11363.56
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,3790.328262,,4042.77,,3680.64,,3756.48,,3487.1,,3919.0,,3860.0,,3556.46
СОДА ПИЩЕВАЯ,,,,17895.989213,,17575.53,,18167.95,,17234.68,,19804.67,,16828.0,,20323.0,,16073.52
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,20346.589910000002,,20961.55,,19516.88,,22044.84,,16040.42,,23027.0,,19096.0,,17999.38
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,5276.67695,,5107.58,,5235.83,,5189.8,,5413.72,,5449.0,,5246.0,,5109.96
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,21741.326051,,21440.98,,17964.69,,22276.76,,18011.01,,18706.0,,33755.0,,19966.58
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,112558.37406200002,,94984.65,,92692.24,,105363.52,,102309.62,,138840.0,,108069.0,,116335.44
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,55055.025600999994,,50184.01,,44203.41,,49060.56,,58595.31,,59440.0,,60646.0,,58075.82
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,46674.74470199999,,30919.32,,35368.08,,50127.68,,42338.18,,57586.0,,49957.0,,46305.62
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,36220.726141,,32276.8,,38213.18,,38438.92,,29273.17,,36498.0,,33213.0,,46339.46
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1284952.92086,,1461000.0,,1417267.0,,1311985.44,,1136276.96,,1394423.0,,1066402.0,,1089800.94
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1492798.2310549999,,1388494.82,,1484855.48,,1397291.72,,1143298.23,,1577085.0,,1626552.0,,1699875.08
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,719026.400351,,663932.86,,776049.28,,755748.4,,504910.71,,925558.0,,612946.0,,534354.3
КОСТЮМ МУЖСКОЙ,,,,1279909.0184799999,,1203268.96,,1061723.18,,1091963.28,,1062773.4,,1790610.0,,1008791.0,,1196207.12
ДЖИНСЫ МУЖСКИЕ,,,,418567.58899,,393261.81,,351555.39,,410171.28,,346490.72,,487293.0,,405096.0,,456362.66
БРЮКИ МУЖСКИЕ     ,,,,365525.78610100003,,324175.61,,345636.16,,349161.0,,344180.77,,436298.0,,324241.0,,362339.5
СОРОЧКА МУЖСКАЯ,,,,257855.27408800003,,239472.08,,211391.22,,227991.84,,232788.2,,336476.0,,200411.0,,281544.8
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,495121.42535800004,,387785.73,,386458.55,,432197.48,,498447.52,,603009.0,,545419.0,,480956.0
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1979631.916448749,,1367149.83,,2218183.0,,2081057.0,,2723968.0,,1802433.0,,,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,313267.23342,,268188.71,,262692.15,,329560.28,,282808.14,,386101.0,,293482.0,,281987.72
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,206908.723455,,182454.64,,190079.46,,210910.44,,203112.31,,199870.0,,255725.0,,201573.26
МАЙКА МУЖСКАЯ,,,,39903.567728,,34728.98,,33797.97,,37537.28,,53937.46,,43796.0,,38482.0,,33957.58
ТРУСЫ МУЖСКИЕ,,,,40881.495692000004,,37508.56,,37565.34,,38396.44,,42893.52,,48910.0,,37729.0,,34349.18
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,82723.12412300002,,85156.22,,74737.36,,90302.88,,98603.67,,71095.0,,80966.0,,94178.2
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,13656.289526999999,,12992.21,,11702.69,,13506.24,,13501.37,,14571.0,,13820.0,,14472.42
