,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,12467.5269,,10981.46,,11489.9,,9882.24,,12391.99,,16092.0,,11036.0,,11530.32
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,6619.811576,,5685.61,,5228.3,,6470.08,,6795.06,,7901.0,,6758.0,,5886.24
ВОДА МИНЕРАЛЬНАЯ ,,,,4275.093526,,4197.01,,4229.6,,4484.48,,4503.52,,4083.0,,4423.0,,4217.56
КВАС (л),,,,6627.384924000001,,6766.02,,6468.4,,7039.12,,6807.47,,6198.0,,7237.0,,6183.62
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,16453.585206,,17023.43,,18032.3,,12779.04,,12286.99,,21000.0,,15287.0,,12677.76
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,52722.707576,,50447.03,,60500.5,,71560.88,,35294.11,,48240.0,,37370.0,,71178.54
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,16273.367604000003,,7470.7,,7595.0,,8778.8,,4254.53,,38906.0,,8323.0,,11008.42
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,5128.836576,,3731.11,,4492.4,,4580.08,,3584.3,,8546.0,,3700.0,,2913.42
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,6650.905742,,5919.74,,6355.5,,6948.64,,5845.26,,7869.0,,6040.0,,5956.44
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,3565.581286,,3512.58,,3522.7,,3594.92,,3524.09,,3650.0,,3533.0,,3506.94
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,14627.031380000002,,14630.14,,13972.9,,15435.2,,14221.43,,14917.0,,14370.0,,14280.36
МАЙОНЕЗ,,,,26161.738394000004,,27880.12,,26734.7,,25778.56,,27537.32,,24577.0,,25459.0,,27634.56
УКСУС ,,,,9842.979704,,9728.03,,10247.8,,9905.76,,9263.54,,9540.0,,10457.0,,9942.5
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,3225.7065060000004,,3509.33,,2971.4,,3017.96,,3097.72,,3487.0,,3024.0,,3164.04
СОДА ПИЩЕВАЯ,,,,15883.47119,,14137.65,,16727.4,,15238.72,,18270.15,,14753.0,,18129.0,,15489.62
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,17807.808114,,14922.5,,19088.2,,19293.12,,16565.18,,19958.0,,15633.0,,16559.34
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4538.485944,,4472.61,,4413.9,,4439.36,,4666.69,,4575.0,,4548.0,,4664.5
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,17437.211182,,16688.98,,16231.8,,18929.04,,15732.71,,16520.0,,19615.0,,18791.84
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,105703.537704,,66076.0,,95593.2,,99527.88,,85340.11,,152539.0,,71251.0,,120576.26
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,46897.920068,,41076.41,,40051.4,,42965.36,,49359.28,,50034.0,,49305.0,,53450.14
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,39882.85542,,23215.87,,33348.2,,42004.92,,35538.51,,49967.0,,47227.0,,33176.04
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,34037.219954,,33002.25,,34340.9,,36122.12,,28225.11,,33529.0,,36550.0,,35686.2
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1055782.1271139998,,1220730.56,,1280640.0,,1070190.2,,1116590.77,,1043000.0,,633105.0,,1130160.0
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1356160.9078860001,,1225914.84,,1433919.4,,1392928.48,,1121474.58,,1379050.0,,1465625.0,,1397820.78
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,655601.012996,,589560.07,,649230.0,,666136.8,,579194.51,,815073.0,,511510.0,,589060.96
КОСТЮМ МУЖСКОЙ,,,,1126089.387178,,938779.51,,899215.1,,983275.92,,1013019.56,,1634932.0,,846824.0,,982435.46
ДЖИНСЫ МУЖСКИЕ,,,,375530.61555800005,,320863.09,,352664.1,,372492.8,,327901.25,,440641.0,,338006.0,,402795.72
БРЮКИ МУЖСКИЕ     ,,,,309525.862898,,262913.69,,316658.7,,275795.44,,284493.55,,387473.0,,278727.0,,268724.96
СОРОЧКА МУЖСКАЯ,,,,239134.76234999998,,189870.89,,191049.3,,202102.4,,183123.0,,382020.0,,162660.0,,193455.9
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,436253.535424,,360307.58,,387965.7,,371462.0,,408862.07,,550680.0,,435230.0,,403649.2
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1981723.1123227773,,1764796.0,,2348214.9,,2695776.0,,1216733.0,,1841410.0,,,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,299436.31420799997,,218629.55,,280570.2,,263313.36,,250007.7,,399220.0,,289933.0,,271901.78
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,180259.31191599998,,160611.97,,166556.6,,155747.2,,179737.31,,179523.0,,245245.0,,166158.56
МАЙКА МУЖСКАЯ,,,,36897.810688,,34206.49,,34157.3,,38572.64,,46137.07,,36589.0,,35768.0,,34539.3
ТРУСЫ МУЖСКИЕ,,,,37125.357308,,33128.57,,31409.1,,35456.4,,41571.39,,44756.0,,35043.0,,29589.7
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,73221.104562,,80128.1,,71833.9,,82850.4,,85413.78,,60829.0,,70778.0,,77042.24
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,12758.641892000001,,11937.52,,11254.6,,12635.92,,13251.81,,13296.0,,13499.0,,12775.02
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,15031.344708,,15115.81,,13770.6,,18842.4,,14282.43,,13880.0,,13925.0,,16507.28
