,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,15998.105326,,16063.33,,12648.7,,19118.5,,15394.68,,14992.0,,19087.0,,15047.95
"СУХАРИ, СУШКИ, БАРАНКИ",,,,25496.500282,,23174.73,,26902.5,,25675.2,,24412.2,,23677.0,,28507.0,,28536.16
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,10902.044262000001,,10700.6,,10978.6,,10404.6,,11336.16,,11533.0,,10418.0,,10168.55
КРУПА МАННАЯ,,,,5024.823388,,4569.6,,5092.0,,5186.2,,4729.88,,5570.0,,4347.0,,5100.86
КРУПА ПШЕННАЯ,,,,6419.187739000001,,5936.39,,5489.2,,6462.95,,6427.92,,7104.0,,6817.0,,5645.65
КРУПА ГРЕЧНЕВАЯ,,,,12714.957035,,12938.87,,12230.5,,12734.95,,13229.76,,12905.0,,12070.0,,12823.99
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,9741.352462,,9034.33,,8919.0,,8955.5,,10233.0,,10737.0,,9858.0,,9208.31
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,25503.330828000002,,23725.85,,23739.2,,20506.5,,20847.28,,31935.0,,21353.0,,29546.56
КРУПА ПЕРЛОВАЯ,,,,4299.398043,,4454.42,,4083.3,,4469.15,,3828.72,,4525.0,,4111.0,,4297.72
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,52619.865091,,45239.17,,52286.9,,46872.45,,45075.12,,67418.0,,47362.0,,44541.56
"ГОРОХ, ФАСОЛЬ",,,,10710.783862999999,,7841.59,,7221.8,,8278.25,,8807.4,,14715.0,,14428.0,,7467.54
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,38302.993614,,34634.44,,39602.8,,29906.7,,33725.16,,46769.0,,33541.0,,40542.06
"МАКАРОНЫ, РОЖКИ",,,,7119.851148000001,,7305.62,,6715.6,,6318.1,,6701.0,,8137.0,,6433.0,,7011.39
"ВЕРМИШЕЛЬ, ЛАПША",,,,7643.925226000001,,7737.08,,6519.4,,6428.6,,6537.12,,9557.0,,6712.0,,7679.81
ВОДКА ,,,,68988.289802,,69908.86,,69367.5,,71073.4,,68547.28,,69300.0,,67837.0,,65872.73
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,83856.521457,,82267.01,,76366.6,,81272.15,,83098.08,,87444.0,,89769.0,,80830.88
КОНЬЯК,,,,193771.89397799998,,189745.3,,220919.3,,190951.0,,188169.12,,200931.0,,164699.0,,197042.37
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,56181.695466000005,,50840.53,,52407.1,,50257.6,,48764.6,,65598.0,,60778.0,,50681.08
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,51801.320342,,37540.23,,49622.9,,38732.7,,34121.12,,73533.0,,45552.0,,57644.29
ПИВО,,,,13094.183204,,12964.43,,11684.9,,11773.7,,13712.52,,14119.0,,13006.0,,13295.3
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,47275.744667,,45852.03,,46730.1,,47029.45,,46832.92,,48933.0,,46923.0,,46488.34
ВАФЛИ,,,,39428.92961,,37912.03,,37698.5,,40116.1,,38110.44,,41310.0,,39901.0,,38165.71
ПРЯНИКИ,,,,24165.05401,,21502.4,,23864.9,,23666.7,,20844.16,,26521.0,,23556.0,,26595.44
ПЕЧЕНЬЕ ,,,,25882.831031,,24661.52,,25079.1,,25757.45,,25751.24,,27228.0,,25893.0,,25003.29
ТОРТ,,,,59235.330225,,54611.14,,59766.1,,64885.05,,52854.6,,62850.0,,52463.0,,63935.7
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,5651.160285000001,,5694.61,,5023.2,,6354.15,,4775.2,,6067.0,,5502.0,,5468.9
ИРИС,,,,33707.363867,,31334.6,,33727.3,,31973.45,,32288.48,,35030.0,,33146.0,,37704.13
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,29853.435253,,29436.7,,32580.5,,29295.15,,28909.84,,28366.0,,29253.0,,33819.95
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,67387.74236799999,,60231.52,,71811.3,,64478.9,,64304.32,,73393.0,,67899.0,,60907.87
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,35968.630422,,37213.88,,34424.5,,35181.0,,36365.28,,35335.0,,39665.0,,33288.53
ШОКОЛАД,,,,101725.62594399998,,97492.11,,97760.0,,102842.7,,104433.48,,102790.0,,102643.0,,103469.64
ХАЛВА,,,,31202.195626,,32096.58,,30586.8,,29409.1,,27792.12,,33550.0,,30688.0,,31012.26
МАРМЕЛАД,,,,25954.025178,,26650.37,,25553.5,,26965.5,,24977.72,,25526.0,,25438.0,,27235.47
ЗЕФИР,,,,34566.421289,,39745.36,,35278.1,,30403.95,,31922.24,,36880.0,,33266.0,,30565.43
КАКАО - ПОРОШОК (за 200 г),,,,22815.733514,,20317.92,,21257.8,,23009.1,,25883.44,,27655.0,,15654.0,,21143.78
КАРТОФЕЛЬ,,,,1828.9907739999999,,1572.76,,2229.0,,1585.8,,1406.24,,2105.0,,1661.0,,1918.03
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,10866.179578,,10151.76,,10445.9,,8320.6,,13113.52,,12058.0,,9868.0,,11254.67
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,2916.770517,,2461.0,,3819.4,,2610.75,,2972.68,,3048.0,,2758.0,,2595.53
ЛУК РЕПЧАТЫЙ,,,,4002.6838019999996,,3534.63,,4349.1,,3282.2,,3614.4,,4476.0,,3965.0,,4276.86
СВЕКЛА,,,,2509.2483509999997,,2346.53,,3184.0,,2191.65,,2217.28,,2775.0,,2429.0,,1991.4
МОРКОВЬ,,,,3377.58511,,2739.55,,4636.8,,3017.3,,3160.76,,3740.0,,3205.0,,2596.39
ПОМИДОРЫ СВЕЖИЕ,,,,13660.12138,,9728.16,,12959.8,,14662.8,,13901.72,,15312.0,,12924.0,,14555.48
ОГУРЦЫ СВЕЖИЕ,,,,18490.820064000003,,15856.83,,14027.9,,18300.0,,20321.92,,21705.0,,17480.0,,18153.25
ЧЕСНОК,,,,31087.243567,,25589.78,,30606.2,,28060.15,,30662.88,,36505.0,,30253.0,,29309.78
ПЕРЕЦ СЛАДКИЙ,,,,17169.743445,,12853.48,,16046.7,,17945.75,,22724.4,,17860.0,,15867.0,,17068.95
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,28985.863009,,27129.28,,24017.0,,30646.05,,26275.12,,32775.0,,30454.0,,25658.5
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,15759.027637,,14524.97,,13823.0,,13765.15,,16282.56,,16380.0,,18312.0,,16373.0
СОУС ТОМАТНЫЙ,,,,18805.444978,,17822.53,,18585.2,,18886.8,,16805.76,,19732.0,,20155.0,,17919.48
ЯБЛОКИ,,,,7264.068536000001,,4741.36,,8747.8,,8293.2,,5524.68,,7799.0,,6815.0,,8463.9
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,18997.085972,,17155.45,,17531.0,,18394.0,,19959.28,,20641.0,,20038.0,,16851.63
ВИНОГРАД,,,,21882.411979,,21885.98,,20227.3,,21826.15,,24520.88,,22084.0,,20715.0,,22216.74
БАНАНЫ,,,,13743.808545999998,,13437.55,,13371.7,,14083.4,,14217.4,,13305.0,,14153.0,,14287.88
СУХОФРУКТЫ,,,,46613.939140999995,,42273.44,,43929.6,,43004.95,,49523.08,,45675.0,,51210.0,,53144.95
ОРЕХИ,,,,66761.16070499999,,50705.63,,90842.8,,58509.95,,45221.4,,67380.0,,80287.0,,71218.5
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,28104.365679000002,,26222.0,,26866.1,,27607.45,,28915.08,,29184.0,,28188.0,,28717.09
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,30369.791818,,22696.73,,24181.5,,24639.7,,26425.08,,36628.0,,38839.0,,30138.21
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,10008.895508,,9566.52,,9895.9,,10221.1,,9439.0,,10622.0,,9603.0,,9945.09
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,10781.423981999998,,10052.34,,10267.5,,9717.3,,10323.48,,12323.0,,10263.0,,10681.48
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,5510.690334000001,,4695.47,,4587.9,,4930.4,,5750.04,,6830.0,,5430.0,,4630.88
ВОДА МИНЕРАЛЬНАЯ ,,,,3510.847185,,3464.96,,3878.5,,3560.05,,3528.12,,3196.0,,3818.0,,3474.58
КВАС (л),,,,5748.471959,,5843.73,,5525.0,,5802.55,,6056.92,,5600.0,,5981.0,,5572.95
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,13027.537900000001,,14719.84,,15653.1,,10489.0,,10105.96,,13370.0,,12911.0,,13261.44
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,42593.942214999995,,44222.6,,59137.3,,57780.65,,27728.6,,32556.0,,30148.0,,62645.65
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,11299.933684,,6277.22,,6993.6,,9993.8,,5621.12,,21610.0,,6356.0,,9358.5
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,3939.0711060000003,,3493.31,,3480.1,,3884.4,,3009.52,,5550.0,,3221.0,,2700.36
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,4088.268376,,3307.99,,3466.2,,4508.5,,3315.8,,5417.0,,3456.0,,3370.18
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,1513.243238566131,,1529.26,,1500.0,,1500.0,,1524.64,,,,,,
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,13384.422679999998,,13667.23,,10135.0,,14997.5,,13672.56,,13664.0,,13096.0,,14254.14
МАЙОНЕЗ,,,,23457.224419,,25404.38,,24109.0,,23420.25,,24980.12,,21776.0,,22243.0,,24928.75
УКСУС ,,,,9127.081713,,8544.33,,9274.5,,9866.45,,8397.16,,9054.0,,9917.0,,8621.43
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,2855.837724,,3246.9,,3137.8,,2626.9,,2734.92,,2838.0,,2712.0,,2679.75
СОДА ПИЩЕВАЯ,,,,14105.851712999998,,13083.28,,15042.6,,12689.65,,16449.36,,13323.0,,15596.0,,13607.98
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4378.484654,,4498.71,,4320.6,,4440.4,,4272.12,,4269.0,,4376.0,,4638.9
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,16509.353045,,16845.95,,16189.7,,17215.15,,14382.24,,16084.0,,16020.0,,19775.96
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,81829.28354100001,,58041.12,,75798.1,,69920.05,,68664.8,,110040.0,,69866.0,,88553.78
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,37745.463530999994,,33195.05,,35389.1,,35448.95,,32234.4,,41844.0,,43754.0,,35531.93
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,36042.93403,,22182.95,,31882.5,,35764.4,,27806.88,,47185.0,,40107.0,,31718.62
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,33467.81503,,34379.03,,34091.3,,30477.4,,25965.6,,36200.0,,34015.0,,35161.0
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1053839.690269,,937009.312,,1091406.4,,1003646.25,,862846.08,,1386733.0,,733030.0,,963781.1
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1291128.639339,,1202613.55,,1158252.6,,1234027.45,,1079654.0,,1561258.0,,1211600.0,,1234960.02
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,700166.658075,,550380.59,,520483.8,,467366.35,,511593.08,,1215900.0,,445871.0,,548002.57
КОСТЮМ МУЖСКОЙ,,,,954285.312955,,801990.88,,764383.5,,768634.75,,805389.12,,1418792.0,,725180.0,,820750.98
ДЖИНСЫ МУЖСКИЕ,,,,335336.96091499995,,297120.59,,323247.9,,309819.55,,302888.56,,370145.0,,340773.0,,363787.49
БРЮКИ МУЖСКИЕ     ,,,,266202.10466500005,,208025.91,,279808.6,,228298.25,,242404.4,,340417.0,,244504.0,,224256.15
СОРОЧКА МУЖСКАЯ,,,,180266.95060500002,,152924.99,,152984.4,,153838.25,,165072.48,,251608.0,,141737.0,,156309.77
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,385323.953565,,316033.84,,359645.2,,338339.25,,336810.84,,469605.0,,441298.0,,305529.26
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1393077.361032,,1185524.35,,1700040.0,,1855473.5,,880257.16,,1401904.0,,1049550.0,,1718472.0
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,242859.47520699998,,187785.06,,229864.9,,225277.65,,233075.76,,275093.0,,267048.0,,239681.55
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,141669.845112,,148484.1,,131298.8,,126434.9,,148422.12,,130800.0,,170725.0,,146567.89
МАЙКА МУЖСКАЯ,,,,31956.623704000005,,33584.73,,32264.9,,29050.1,,42354.48,,30139.0,,29825.0,,29959.64
ТРУСЫ МУЖСКИЕ,,,,32949.852117999995,,29269.3,,33062.7,,27471.9,,35859.4,,36439.0,,35601.0,,27965.34
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,64528.47941700001,,67798.58,,72327.7,,72597.55,,68092.04,,54336.0,,60998.0,,69862.67
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,12087.006468,,11067.97,,10627.5,,10931.7,,13504.84,,13125.0,,12571.0,,11567.8
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,14121.931027,,13696.0,,12285.4,,16117.15,,13122.48,,14587.0,,13447.0,,15128.68
ДУБЛЕНКА МУЖСКАЯ,,,,3707753.688812,,4293387.5,,3612500.0,,3902500.0,,2563766.56,,3341714.0,,4950000.0,,3298000.0
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,116327.83968800001,,103003.53,,128189.6,,121915.1,,103764.8,,132058.0,,108446.0,,92952.84
ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ МУЖСКОЙ ,,,,505575.1893859999,,434748.73,,509525.5,,392044.6,,399982.08,,691800.0,,418347.0,,460253.6
