,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
КОЛБАСА ВАРЕНАЯ ВТОРОГО СОРТА ,,,,8135.050042000001,,8552.66,,9353.04,,6976.62,,7930.47,,7544.0,,8709.0,,8651.45
КОЛБАСА ПОЛУКОПЧЕНАЯ,,,,19210.15226,,16662.44,,18334.36,,19881.68,,18150.5,,21123.0,,18307.0,,19982.49
КОЛБАСА СЫРОКОПЧЕНАЯ,,,,30640.073456000002,,27604.84,,30980.32,,29993.9,,27123.71,,34938.0,,29328.0,,29283.62
"ПАШТЕТ, ЗЕЛЬЦ",,,,6076.3118460000005,,5799.72,,5479.28,,5528.24,,5067.53,,7409.0,,6355.0,,5007.97
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,3727.135336,,3757.68,,3511.8,,3987.1,,3258.15,,3593.0,,4351.0,,3508.31
СОСИСКИ,,,,12419.619346000001,,11548.84,,11332.4,,12880.52,,11680.79,,13188.0,,12136.0,,13343.11
"ВЕТЧИНА, БУЖЕНИНА, ОКОРОК",,,,19162.362976000004,,19682.66,,21685.8,,16201.52,,20615.97,,19020.0,,17164.0,,21340.45
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,5970.203004000001,,5613.64,,5454.64,,6377.24,,5801.04,,6376.0,,6172.0,,5295.75
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,5529.193912000001,,5266.9,,4910.48,,5839.76,,5765.31,,5577.0,,5965.0,,5158.68
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,6598.329608,,6416.16,,6422.48,,6585.88,,6680.18,,6682.0,,6669.0,,6644.43
РЫБА ЖИВАЯ,,,,6215.100436000001,,5098.68,,6326.64,,6931.2,,6144.44,,6277.0,,6343.0,,6263.79
РЫБА МОРОЖЕНАЯ (ТРЕСКОВЫЕ И СКУМБРИЕВЫЕ),,,,8897.662098000003,,6892.92,,7961.08,,7971.38,,8908.64,,10130.0,,9383.0,,9831.73
РЫБА МОРОЖЕНАЯ (ФИЛЕ И РАЗДЕЛАННАЯ),,,,11795.380930000003,,10819.4,,9835.08,,9496.96,,10655.89,,15656.0,,10841.0,,10893.39
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,22466.80871,,20845.1,,26048.48,,24899.22,,22962.49,,20025.0,,25831.0,,18016.23
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,26833.011654000005,,26218.82,,23522.88,,23120.02,,26353.75,,29273.0,,22802.0,,36485.36
ИКРА ЛОСОСЕВЫХ РЫБ,,,,225346.485308,,195735.54,,209734.8,,230771.22,,222837.66,,235075.0,,233726.0,,238689.9
ПРОЧИЕ ВИДЫ ИКРЫ  РЫБ (за условную банку весом 200 г),,,,5592.195284,,6619.28,,4972.84,,6281.84,,4699.26,,5920.0,,5035.0,,4968.12
СЕЛЬДЬ СОЛЕНАЯ,,,,7618.332272000001,,8116.4,,6726.48,,7126.7,,7351.69,,8361.0,,7334.0,,7438.06
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,12255.660170000001,,11324.02,,12499.88,,11337.6,,9990.78,,14256.0,,11989.0,,11884.38
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,3610.43059,,3307.38,,3076.4,,3695.76,,3178.26,,4373.0,,3389.0,,3281.46
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,7737.340278000001,,7725.6,,7896.24,,7775.66,,7568.14,,7712.0,,7572.0,,7998.71
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,3495.4147060000005,,3360.76,,3540.96,,3648.5,,3447.72,,3507.0,,3148.0,,3936.45
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,1456.4902960000002,,1488.34,,1424.08,,1389.38,,1275.48,,1555.0,,1472.0,,1450.3
КЕФИР,,,,1528.4196480000003,,1513.72,,1481.88,,1461.62,,1317.63,,1663.0,,1560.0,,1510.2
СМЕТАНА ,,,,6406.967996000001,,5942.92,,6447.32,,5381.44,,6286.06,,7345.0,,6088.0,,6467.06
ТВОРОГ ЖИРНЫЙ,,,,8275.641498000003,,7816.2,,6662.28,,7309.6,,7804.21,,10273.0,,6942.0,,9261.02
ТВОРОГ НЕЖИРНЫЙ,,,,7790.363162000001,,9421.74,,5584.96,,6252.78,,9973.67,,8268.0,,6079.0,,9369.48
ЙОГУРТ (за 250 г),,,,1473.4928860000002,,1988.38,,1407.92,,1658.18,,1635.01,,1318.0,,1151.0,,1362.33
ГЛАЗИРОВАННЫЙ СЫРОК (за 50 г),,,,796.4633700000002,,723.52,,734.52,,828.76,,835.77,,802.0,,753.0,,926.65
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,1904.2231880000002,,1927.32,,2205.2,,1543.92,,1876.62,,2006.0,,1680.0,,2099.17
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,16948.405956000002,,18211.5,,13469.0,,14344.54,,17933.48,,17603.0,,18203.0,,18328.01
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,2629.6444000000006,,2575.72,,2492.32,,2676.84,,2578.12,,2685.0,,2682.0,,2626.42
МОРОЖЕНОЕ,,,,12083.446354000002,,12615.64,,12407.08,,13234.6,,11288.25,,12092.0,,11899.0,,10555.2
СЫР  ТВЕРДЫЙ,,,,14996.846354000001,,15066.98,,14667.08,,15578.74,,14351.93,,14818.0,,14212.0,,16794.47
СЫР МЯГКИЙ ,,,,11053.658226000001,,9254.34,,10357.76,,10437.7,,10887.19,,13545.0,,9933.0,,10283.26
СЫР ПЛАВЛЕНЫЙ,,,,13683.115374000003,,11638.42,,12425.6,,11663.14,,12801.69,,15700.0,,15375.0,,13608.46
МАСЛО ЖИВОТНОЕ,,,,14186.724934000002,,13664.26,,13556.04,,13377.2,,13731.6,,15367.0,,13213.0,,15485.5
МАСЛО РАСТИТЕЛЬНОЕ ,,,,4357.239090000001,,4460.34,,4257.44,,4246.26,,4294.65,,4428.0,,4433.0,,4260.15
МАРГАРИН,,,,6336.984994,,5915.98,,5973.84,,5804.66,,5873.07,,6904.0,,7048.0,,5961.64
ЯЙЦА  КУРИНЫЕ,,,,3172.425292000001,,3218.04,,3018.0,,3100.28,,3168.74,,3173.0,,3332.0,,3159.38
САХАР-ПЕСОК,,,,2566.2884520000002,,2530.78,,2497.36,,2555.66,,2470.0,,2654.0,,2562.0,,2582.31
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,39680.698990000004,,43762.7,,40642.4,,30329.3,,32784.61,,38561.0,,48083.0,,43618.79
КОФЕ  НАТУРАЛЬНЫЙ  В ЗЕРНАХ,,,,37321.20819200001,,36719.3,,33871.32,,35186.34,,48684.36,,32788.0,,41280.0,,39291.77
КОФЕ РАСТВОРИМЫЙ,,,,90618.94404600002,,87102.8,,94947.56,,83927.98,,94182.58,,77907.0,,97940.0,,117780.3
МЁД  НАТУРАЛЬНЫЙ,,,,27012.000956000003,,23294.82,,28654.8,,24171.2,,22783.61,,32406.0,,27164.0,,23668.69
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,677.144886,,703.04,,700.16,,712.22,,631.58,,665.0,,637.0,,708.0
МУКА ПШЕНИЧНАЯ ,,,,1856.546106,,1760.98,,1918.12,,1816.7,,1934.71,,1878.0,,1764.0,,1958.71
ХЛЕБ РЖАНОЙ,,,,1683.034253754214,,,,,,1866.76,,1247.41,,1756.0,,1691.0,,
ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ,,,,1789.097614,,1917.0,,1658.68,,1609.86,,1519.96,,2057.0,,1728.0,,1686.59
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2815.904042,,3097.8,,2904.28,,2582.4,,2349.95,,2628.0,,3345.0,,2862.6
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,2057.4093020000005,,2159.3,,1900.0,,2974.16,,1707.0,,1777.0,,2048.0,,1989.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4570.490498000001,,4730.82,,3485.84,,5812.98,,4545.97,,4037.0,,5269.0,,4357.83
"СУХАРИ, СУШКИ, БАРАНКИ",,,,6673.622782,,5622.9,,6935.6,,8684.86,,5872.81,,5494.0,,7829.0,,7212.39
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,4014.3729259999996,,4173.62,,3893.36,,3756.38,,4116.91,,4101.0,,4039.0,,3931.54
КРУПА МАННАЯ,,,,2149.8399860000004,,2128.08,,2107.64,,2205.58,,2140.08,,2220.0,,2074.0,,2090.02
КРУПА ПШЕННАЯ,,,,2047.1757780000005,,2095.96,,1994.4,,1838.68,,2273.97,,2316.0,,1746.0,,1833.0
КРУПА ГРЕЧНЕВАЯ,,,,2493.3681,,2487.08,,2488.96,,2444.26,,2583.51,,2447.0,,2511.0,,2574.69
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,2624.2364100000004,,2410.52,,2446.84,,2246.7,,2865.42,,2592.0,,3058.0,,2807.42
КУКУРУЗНЫЕ ХЛОПЬЯ,,,,6208.2685440000005,,6029.64,,6376.0,,6045.54,,6224.25,,6167.0,,6506.0,,6111.92
КРУПА ПЕРЛОВАЯ,,,,1402.1992060000002,,1438.94,,1330.2,,1481.24,,1427.6,,1452.0,,1299.0,,1328.78
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,12125.684688000003,,11516.74,,11327.44,,11282.5,,11322.02,,13730.0,,11491.0,,12528.78
"ГОРОХ, ФАСОЛЬ",,,,2612.528024,,2231.92,,2000.52,,2300.16,,2381.92,,3138.0,,3275.0,,2120.42
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,9696.892834000002,,9228.86,,10479.68,,8634.0,,9258.7,,11351.0,,8105.0,,9272.32
"МАКАРОНЫ, РОЖКИ",,,,2806.6992540000006,,3040.94,,2880.24,,2613.7,,2775.77,,2747.0,,2899.0,,2735.11
"ВЕРМИШЕЛЬ, ЛАПША",,,,2902.282874000001,,2941.54,,2657.68,,2606.44,,2744.94,,3122.0,,3116.0,,2808.97
ВОДКА ,,,,15115.110290000002,,15070.74,,14958.12,,15240.0,,14660.0,,15240.0,,15176.0,,15240.0
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,21454.732886,,21066.3,,16591.44,,14296.36,,23436.24,,24440.0,,24330.0,,23158.8
КОНЬЯК,,,,54318.01554600001,,54712.2,,51362.24,,48545.72,,51581.85,,61296.0,,51272.0,,54071.68
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,15418.903994,,13078.0,,15992.76,,13477.48,,13099.81,,18675.0,,15441.0,,14176.21
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,16897.798352,,12391.02,,15901.04,,13202.58,,13205.84,,23885.0,,14501.0,,17804.78
ПИВО,,,,3039.7069460000002,,2784.82,,2796.56,,2839.5,,3227.89,,3424.0,,2858.0,,2984.19
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,15490.832414,,15617.22,,15272.08,,15122.98,,15369.17,,15667.0,,15585.0,,15605.88
ВАФЛИ,,,,8877.904082000003,,8899.0,,8816.0,,8877.14,,8888.2,,8936.0,,8977.0,,8616.62
ПРЯНИКИ,,,,6373.657854000001,,5802.22,,6293.4,,6321.36,,5690.14,,6444.0,,6966.0,,6912.69
ПЕЧЕНЬЕ ,,,,6657.396800000001,,6421.18,,6944.12,,6197.72,,6852.93,,6386.0,,7471.0,,6552.54
ТОРТ,,,,15683.729556000004,,13955.72,,15882.32,,17951.64,,14897.76,,16087.0,,14339.0,,16331.76
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1415.7376140000001,,1392.84,,1346.0,,1539.98,,1375.38,,1422.0,,1464.0,,1313.8
ИРИС,,,,7310.406702000001,,6921.84,,7255.2,,7497.06,,7002.56,,7681.0,,7241.0,,7068.38
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,6627.4322360000015,,6617.44,,7278.08,,5985.3,,6238.17,,5999.0,,7708.0,,7198.94
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,15619.522570000003,,14884.84,,16571.24,,14474.44,,15695.53,,15414.0,,16599.0,,15998.64
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,8038.285614,,8254.66,,8186.4,,8441.68,,8188.44,,7416.0,,8362.0,,8045.46
ШОКОЛАД,,,,27610.701246,,26819.9,,26224.88,,27395.84,,27916.14,,28950.0,,26800.0,,27894.54
ХАЛВА,,,,8158.408586000001,,7759.12,,7581.6,,7357.44,,7446.05,,9560.0,,7782.0,,8037.36
МАРМЕЛАД,,,,6982.436084000001,,6454.24,,7414.6,,7141.42,,6647.91,,6837.0,,7261.0,,7250.78
ЗЕФИР,,,,8645.825198,,9899.36,,7560.68,,7662.84,,8506.79,,9044.0,,8471.0,,8999.11
КАКАО - ПОРОШОК (за 200 г),,,,3948.3822320000004,,3178.34,,3311.36,,4755.7,,3202.44,,5167.0,,3005.0,,3555.19
КАРТОФЕЛЬ,,,,1206.2238200000002,,1143.12,,1119.6,,1103.12,,1044.44,,1473.0,,1179.0,,1035.46
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,2608.2304980000004,,2875.2,,2781.76,,2329.16,,2851.65,,2636.0,,2137.0,,2810.16
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,1320.8741040000002,,1277.16,,1133.0,,1312.44,,1149.98,,1629.0,,1248.0,,1084.96
ЛУК РЕПЧАТЫЙ,,,,1697.7620820000002,,1590.1,,1608.32,,1504.34,,1752.35,,1959.0,,1665.0,,1507.68
СВЕКЛА,,,,1050.9973500000003,,1116.38,,1033.24,,1005.04,,902.96,,1245.0,,931.0,,872.45
МОРКОВЬ,,,,1407.4454920000003,,1327.32,,1479.36,,1369.88,,1219.22,,1653.0,,1344.0,,1121.46
ПОМИДОРЫ СВЕЖИЕ,,,,8573.086932000002,,8596.42,,7474.28,,8420.06,,8810.54,,9514.0,,7744.0,,8544.52
ОГУРЦЫ СВЕЖИЕ,,,,9429.883576000002,,8933.04,,7990.0,,8638.72,,9065.16,,11378.0,,8756.0,,9076.64
ЧЕСНОК,,,,9946.65257,,9286.26,,10176.4,,9978.42,,9096.55,,10596.0,,9835.0,,9817.54
ПЕРЕЦ СЛАДКИЙ,,,,9974.834178000003,,9246.32,,9856.88,,9183.6,,11259.21,,9747.0,,9874.0,,11517.14
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,9428.808680000002,,9541.9,,8823.84,,8697.86,,9171.42,,10736.0,,9088.0,,8322.84
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,4816.477866000001,,3885.0,,4783.72,,4519.64,,4075.33,,4917.0,,5656.0,,5702.37
СОУС ТОМАТНЫЙ,,,,5528.2850180000005,,5521.24,,5495.2,,5406.26,,5286.3,,5145.0,,6343.0,,5793.67
ЯБЛОКИ,,,,3478.967618,,2838.7,,4120.56,,3237.68,,3607.38,,3591.0,,3448.0,,3487.51
"ЦИТРУСОВЫЕ ПЛОДЫ (апельсины, лимоны, мандарины)",,,,5495.452322,,5389.34,,4907.52,,5322.52,,6137.48,,5405.0,,5938.0,,5472.51
ВИНОГРАД,,,,12931.209256000002,,12452.12,,14521.64,,12066.02,,13921.63,,12561.0,,12586.0,,13299.12
БАНАНЫ,,,,4095.9317360000005,,4073.3,,4078.64,,4071.36,,4360.35,,3870.0,,4263.0,,4250.14
СУХОФРУКТЫ,,,,12376.814702000001,,9558.78,,11839.76,,11872.42,,13543.79,,12745.0,,13383.0,,13612.26
ОРЕХИ,,,,15447.659920000002,,10663.88,,15648.24,,14400.08,,10874.42,,18435.0,,15744.0,,19158.5
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,8351.311948000002,,7651.84,,8859.44,,8476.8,,8603.16,,8401.0,,8025.0,,8567.64
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,7750.336434,,7556.48,,7958.84,,7275.14,,6614.76,,8197.0,,8340.0,,7528.27
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,3621.340078,,3331.12,,3479.72,,3514.06,,3341.28,,4137.0,,3459.0,,3478.48
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1660.1249440000001,,1569.46,,1439.08,,1407.32,,1851.21,,1941.0,,1660.0,,1441.74
ВОДА МИНЕРАЛЬНАЯ ,,,,1028.1708320000002,,1002.06,,1144.92,,1019.82,,1091.94,,1008.0,,964.0,,1017.62
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,3591.4634440000004,,3775.2,,4353.44,,2970.58,,3334.39,,3570.0,,3375.0,,3941.72
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,11912.225400000003,,13888.34,,15067.68,,15908.48,,9313.85,,9358.0,,7147.0,,16708.25
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3716.064656,,1852.74,,2092.56,,2282.96,,1381.53,,8348.0,,2109.0,,2560.91
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,1086.2691420000003,,873.52,,815.56,,978.1,,689.86,,1679.0,,827.0,,1057.6
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,1145.4462080000003,,988.82,,907.76,,1388.12,,1169.67,,1165.0,,1193.0,,1149.75
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,692.1132460000001,,685.46,,694.88,,678.68,,700.0,,700.0,,683.0,,700.0
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,3841.4784640000007,,3889.84,,3689.04,,4533.3,,4009.57,,2936.0,,4207.0,,4684.56
МАЙОНЕЗ,,,,7001.781046000002,,6752.26,,7481.76,,6610.4,,7016.74,,6775.0,,7148.0,,7645.83
УКСУС ,,,,3332.50672,,3207.86,,3409.2,,3339.94,,3342.06,,3383.0,,3251.0,,3369.16
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,1104.3740500000001,,1001.8,,1249.4,,1002.48,,1102.93,,1148.0,,1138.0,,1040.34
СОДА ПИЩЕВАЯ,,,,3006.6505740000002,,2832.5,,3042.76,,2856.28,,3117.82,,2773.0,,3640.0,,2953.15
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,1277.5471260000004,,1337.56,,1322.04,,1207.8,,1278.55,,1220.0,,1323.0,,1325.66
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,3666.9764300000006,,3861.1,,3716.44,,3304.5,,3658.87,,3390.0,,3940.0,,4180.1
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,22034.283462,,23221.64,,21249.44,,23257.92,,20858.83,,22725.0,,20703.0,,21163.12
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,7850.753840000001,,7662.62,,7301.96,,7719.16,,7347.85,,8077.0,,8658.0,,7647.69
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,11684.990084000003,,8209.32,,9475.44,,12410.74,,8792.17,,15695.0,,12734.0,,8662.85
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,8917.716626000001,,9330.04,,8071.48,,8091.5,,6756.46,,10220.0,,8275.0,,10257.35
КУРТКА МУЖСКАЯ  ЗИМНЯЯ,,,,224042.701086,,204786.88,,245953.64,,218170.54,,206620.64,,234509.0,,225000.0,,220012.05
ПАЛЬТО МУЖСКОЕ ДЕМИСЕЗОННОЕ,,,,282840.50923200004,,262807.92,,320791.76,,275944.76,,291235.06,,269622.0,,309800.0,,259575.84
КУРТКА МУЖСКАЯ  ИЗ ПЛАЩЕВОЙ ТКАНИ  ,,,,138724.95889600003,,137051.1,,142274.6,,137381.28,,135270.47,,159444.0,,103750.0,,139301.63
КОСТЮМ МУЖСКОЙ,,,,244683.56132000007,,223130.04,,239848.2,,219528.42,,226265.05,,285459.0,,236564.0,,235800.67
ДЖИНСЫ МУЖСКИЕ,,,,86005.30643800001,,85701.76,,71562.64,,90034.86,,90648.0,,84049.0,,94869.0,,85133.31
БРЮКИ МУЖСКИЕ     ,,,,71261.90379400001,,60579.6,,76143.0,,61149.84,,71975.31,,82985.0,,69324.0,,64181.52
СОРОЧКА МУЖСКАЯ,,,,36433.22066400001,,34934.72,,40904.04,,33811.42,,38319.41,,35699.0,,34481.0,,39479.38
КОСТЮМ МУЖСКОЙ СПОРТИВНЫЙ,,,,95830.34766600002,,84982.54,,102613.04,,87706.5,,82988.15,,105035.0,,94948.0,,103061.74
ШАПКА  МУЖСКАЯ  МЕХОВАЯ   ,,,,237308.243806,,247909.44,,280969.48,,256968.1,,157960.72,,264690.0,,187143.0,,230466.89
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,67900.63004800002,,59062.82,,64449.96,,63145.86,,63408.9,,67858.0,,78556.0,,78601.48
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ  ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ",,,,40631.189984000004,,45054.58,,40250.88,,40500.28,,31151.75,,35986.0,,51537.0,,41526.31
МАЙКА МУЖСКАЯ,,,,7510.042228000001,,6532.18,,7054.52,,7533.2,,7267.85,,8063.0,,7600.0,,7923.18
ТРУСЫ МУЖСКИЕ,,,,7138.660362000001,,6267.24,,7421.68,,6584.46,,6616.82,,7170.0,,8443.0,,7198.36
ФУТБОЛКА МУЖСКАЯ ИЗ  ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,21249.897740000004,,21145.4,,17604.72,,17546.06,,14452.53,,27608.0,,20685.0,,21824.47
НОСКИ МУЖСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ И  СМЕСОВОЙ ПРЯЖИ,,,,3653.2135800000005,,3305.42,,3104.96,,3057.04,,3738.71,,4485.0,,3483.0,,3522.5
НОСКИ МУЖСКИЕ ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ,,,,4290.614076000002,,4402.1,,4227.28,,4339.14,,4149.42,,3976.0,,4610.0,,4656.06
ДУБЛЕНКА МУЖСКАЯ,,,,820759.9241320002,,833665.26,,743938.6,,983880.0,,700300.23,,801818.0,,750743.0,,951391.89
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,34356.735294000006,,28723.58,,28557.84,,31626.04,,26746.56,,49359.0,,27971.0,,29955.97
ПИДЖАК МУЖСКОЙ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ,,,,137846.25670000003,,119106.28,,134336.08,,131665.76,,112318.98,,177750.0,,124347.0,,115898.58
ПАЛЬТО ЖЕНСКОЕ ЗИМНЕЕ ,,,,505013.60663,,497738.72,,664032.24,,505451.26,,497303.42,,500965.0,,402782.0,,496912.01
ДУБЛЕНКА ЖЕНСКАЯ,,,,1115635.271958,,1074891.58,,965994.96,,1118290.0,,772705.3,,1442736.0,,985000.0,,1028900.0
ПАЛЬТО ЖЕНСКОЕ ДЕМИСЕЗОННОЕ,,,,343280.98359200003,,339315.66,,400284.68,,341985.46,,334566.14,,337881.0,,346668.0,,301735.61
КУРТКА ЖЕНСКАЯ,,,,177403.35529800004,,169352.46,,170584.96,,166850.82,,162072.73,,191745.0,,193775.0,,164023.88
