,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,17550.431252000006,,18746.04,,14008.44,,15143.74,,18524.51,,18738.0,,19350.0,,16644.32
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,2815.629068,,2735.04,,2642.92,,2983.44,,2714.74,,2813.0,,2901.0,,2879.46
МОРОЖЕНОЕ,,,,13986.536800000002,,13637.34,,13929.2,,14693.12,,13114.91,,14804.0,,14230.0,,11954.66
СЫР  ТВЕРДЫЙ,,,,16084.570336,,16004.56,,15597.2,,16905.02,,15123.99,,15944.0,,14865.0,,18799.28
СЫР МЯГКИЙ ,,,,11891.841766000003,,9708.08,,11077.16,,10963.2,,11641.15,,14770.0,,10771.0,,11243.64
СЫР ПЛАВЛЕНЫЙ,,,,14654.728680000002,,12162.32,,13957.12,,12165.12,,12956.14,,17190.0,,16242.0,,14766.67
МАСЛО ЖИВОТНОЕ,,,,15647.424426,,14770.38,,15360.68,,15359.2,,15032.2,,16830.0,,14327.0,,16963.6
МАСЛО РАСТИТЕЛЬНОЕ ,,,,4784.920628000001,,4545.36,,4659.32,,4772.64,,4797.98,,4899.0,,4877.0,,4805.04
МАРГАРИН,,,,6608.303180000001,,6281.86,,6268.48,,6133.12,,6244.07,,7220.0,,7069.0,,6157.31
ЯЙЦА  КУРИНЫЕ,,,,3115.247956,,3148.4,,3146.84,,2741.98,,3188.63,,3184.0,,3265.0,,3062.14
САХАР-ПЕСОК,,,,2868.3174200000003,,2845.06,,2750.96,,2816.46,,2980.0,,2928.0,,2859.0,,2846.93
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,41651.60014,,44857.48,,43054.12,,34369.5,,35267.73,,43652.0,,45995.0,,40695.16
КОФЕ  НАТУРАЛЬНЫЙ  В ЗЕРНАХ,,,,40259.35862200001,,41752.6,,35703.36,,36822.3,,50620.2,,34284.0,,46513.0,,44038.04
КОФЕ РАСТВОРИМЫЙ,,,,93282.32844600003,,91181.34,,97652.36,,87080.94,,94296.05,,80918.0,,99303.0,,121571.01
МЁД  НАТУРАЛЬНЫЙ,,,,29880.080222000004,,26050.52,,29128.76,,26518.26,,25451.3,,35459.0,,30616.0,,29033.8
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,732.440052,,731.14,,746.08,,749.44,,667.79,,749.0,,693.0,,776.61
МУКА ПШЕНИЧНАЯ ,,,,1877.947098,,1769.44,,1891.48,,1744.06,,1943.4,,1978.0,,1817.0,,1940.11
ХЛЕБ РЖАНОЙ,,,,1775.4994085197673,,0.0,,0.0,,1917.5,,1362.42,,1800.0,,1892.0,,
ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ,,,,1907.543014,,2011.36,,1759.84,,1715.26,,1575.18,,2194.0,,1875.0,,1847.96
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,3251.4826360000006,,3276.84,,2895.56,,2717.7,,2706.95,,3846.0,,3604.0,,2841.05
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,2067.7180120000007,,2210.64,,1812.0,,2292.0,,2667.0,,1777.0,,2077.0,,2012.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4729.747962,,4822.34,,3691.84,,6112.1,,4610.29,,4163.0,,5321.0,,4702.93
"СУХАРИ, СУШКИ, БАРАНКИ",,,,6988.490186,,5936.96,,7534.28,,8999.72,,6158.35,,5718.0,,8113.0,,7510.36
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,4135.034738000001,,4128.68,,4091.6,,3902.68,,4161.95,,4274.0,,4179.0,,4050.24
КРУПА МАННАЯ,,,,2136.627972,,2114.2,,2088.56,,2212.92,,2186.58,,2117.0,,2116.0,,2148.84
КРУПА ПШЕННАЯ,,,,2063.9361160000008,,1989.38,,2027.08,,2046.8,,2344.55,,2064.0,,1991.0,,2042.3
КРУПА ГРЕЧНЕВАЯ,,,,3740.755106,,3732.72,,3539.72,,3569.12,,3471.35,,4052.0,,3303.0,,4322.49
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,2727.1614120000004,,2503.9,,2518.8,,2308.96,,3196.99,,2710.0,,3115.0,,2805.66
КУКУРУЗНЫЕ ХЛОПЬЯ,,,,6285.537792,,6130.52,,6056.64,,6155.44,,6405.28,,6287.0,,6612.0,,6317.03
КРУПА ПЕРЛОВАЯ,,,,1423.671792,,1432.86,,1372.8,,1615.68,,1443.31,,1388.0,,1382.0,,1347.88
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,13240.855624000002,,11686.88,,11526.08,,11505.26,,12283.15,,17000.0,,11792.0,,12834.23
"ГОРОХ, ФАСОЛЬ",,,,2817.94527,,2323.96,,2436.28,,2542.08,,2539.57,,3207.0,,3610.0,,2367.45
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,10327.689674000003,,9784.24,,11327.76,,8788.1,,9651.82,,12061.0,,8568.0,,10668.97
"МАКАРОНЫ, РОЖКИ",,,,2748.0682540000007,,2719.2,,3020.0,,2642.56,,2777.71,,2603.0,,2900.0,,2734.6
"ВЕРМИШЕЛЬ, ЛАПША",,,,2920.155488000001,,2866.22,,2881.44,,2639.26,,2814.5,,3053.0,,2910.0,,3187.17
ВОДКА ,,,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,22423.515642000002,,22246.66,,17578.48,,17902.96,,24073.38,,25062.0,,24093.0,,23317.17
КОНЬЯК,,,,56849.77417800001,,52209.18,,48374.16,,48769.68,,51281.68,,74474.0,,49260.0,,54301.24
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,17463.905964000005,,13824.32,,15553.12,,14268.04,,13265.52,,25677.0,,15415.0,,14477.29
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,17661.661798000005,,12794.3,,15987.44,,13729.7,,13266.01,,25751.0,,14850.0,,18588.5
ПИВО,,,,3313.0766640000006,,3139.26,,2991.84,,3055.82,,3406.86,,3713.0,,3250.0,,3204.57
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,14932.198772,,15851.18,,15065.52,,15353.98,,15622.92,,13721.0,,14985.0,,15419.6
ВАФЛИ,,,,9862.332620000001,,9572.62,,9793.16,,9754.94,,9682.32,,10080.0,,9917.0,,9991.09
ПРЯНИКИ,,,,6971.751836000001,,6126.14,,7377.16,,6678.94,,6559.7,,7163.0,,7371.0,,7303.26
ПЕЧЕНЬЕ ,,,,6958.812184,,6629.1,,7029.8,,6505.46,,7112.26,,6961.0,,7674.0,,6688.85
ТОРТ,,,,16774.815160000002,,15532.1,,17167.88,,18453.84,,16507.17,,17350.0,,14922.0,,17133.73
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1521.520584,,1419.18,,1335.16,,1725.08,,1533.25,,1632.0,,1549.0,,1254.6
ИРИС,,,,7984.145722000001,,7412.14,,7514.84,,8222.06,,7730.87,,8872.0,,7410.0,,7722.44
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,7450.199182,,7300.08,,8326.84,,7040.82,,6994.74,,6803.0,,7978.0,,8552.25
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,17347.571558000003,,16235.0,,18444.88,,16755.8,,17389.19,,17786.0,,17376.0,,17044.04
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,8899.970366000001,,9272.02,,8933.12,,9371.34,,8934.63,,7996.0,,9346.0,,9427.39
ШОКОЛАД,,,,31931.264538000003,,31166.1,,30884.88,,31395.28,,32219.46,,32660.0,,32343.0,,32035.69
ХАЛВА,,,,8453.602352000002,,8062.34,,7990.72,,7543.06,,7679.86,,9782.0,,8118.0,,8530.99
МАРМЕЛАД,,,,7568.247584000001,,7346.92,,7632.68,,8144.16,,7195.54,,7101.0,,7088.0,,9309.83
ЗЕФИР,,,,9801.252098000003,,11769.24,,8880.16,,8370.52,,9780.99,,10591.0,,8921.0,,9548.6
КАКАО - ПОРОШОК (за 200 г),,,,4301.119342000001,,3491.34,,4611.2,,5037.88,,4096.24,,4835.0,,3604.0,,3818.68
КАРТОФЕЛЬ,,,,1307.3337060000001,,1116.9,,1272.44,,1242.52,,1110.78,,1493.0,,1326.0,,1366.6
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,2913.5672640000003,,3065.74,,2940.32,,2427.5,,3348.98,,2967.0,,2742.0,,3005.19
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,1498.9592940000002,,1338.3,,1468.0,,1494.84,,1355.06,,1703.0,,1455.0,,1424.22
ЛУК РЕПЧАТЫЙ,,,,1844.6189780000004,,1688.16,,2071.52,,1648.26,,1781.7,,1942.0,,1789.0,,1934.1
СВЕКЛА,,,,1355.0448280000003,,1119.8,,1533.96,,1261.42,,1243.55,,1471.0,,1400.0,,1316.5
МОРКОВЬ,,,,1671.6338520000002,,1451.24,,1919.8,,1664.68,,1364.32,,1791.0,,1690.0,,1649.1
ПОМИДОРЫ СВЕЖИЕ,,,,2498.1772480000004,,1805.18,,2911.72,,2181.58,,2369.44,,2915.0,,2165.0,,2852.76
ОГУРЦЫ СВЕЖИЕ,,,,2115.2485340000003,,1301.12,,1774.44,,1910.5,,1725.16,,2933.0,,2240.0,,1902.7
ЧЕСНОК,,,,15607.977462000003,,10173.68,,15178.56,,11251.02,,15132.18,,19646.0,,17587.0,,15884.02
ПЕРЕЦ СЛАДКИЙ,,,,7861.89637,,7784.48,,10182.08,,7490.8,,9116.73,,7136.0,,7761.0,,6505.69
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,9565.580478000003,,9111.4,,8061.12,,9527.82,,8610.26,,11177.0,,9535.0,,8766.37
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,4997.280822000001,,3949.46,,4797.64,,4699.64,,4440.34,,4640.0,,6310.0,,6537.31
СОУС ТОМАТНЫЙ,,,,5876.703948,,5744.38,,5725.84,,5565.94,,5454.5,,5770.0,,6612.0,,6271.25
ЯБЛОКИ,,,,3148.1360560000003,,2782.64,,3459.4,,2905.22,,2741.77,,3211.0,,3339.0,,3548.83
"ЦИТРУСОВЫЕ ПЛОДЫ (апельсины, лимоны, мандарины)",,,,7352.435164,,7367.8,,6047.88,,7070.84,,8742.8,,7435.0,,7977.0,,6666.77
ВИНОГРАД,,,,8847.408112000001,,8667.5,,10158.56,,8282.04,,9569.23,,8140.0,,8712.0,,9608.37
БАНАНЫ,,,,4063.71921,,4058.5,,4002.32,,4112.82,,4171.79,,3836.0,,4213.0,,4340.2
СУХОФРУКТЫ,,,,12451.073494000002,,10434.18,,12758.76,,11696.92,,13505.28,,12027.0,,13911.0,,13540.23
ОРЕХИ,,,,16977.799384000005,,12290.02,,18828.4,,12746.26,,12005.2,,20015.0,,18095.0,,21990.53
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,8516.681426000001,,7392.84,,9034.6,,8097.62,,8564.42,,9104.0,,8466.0,,8391.93
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,8118.522670000001,,7883.26,,8575.72,,7643.28,,7316.34,,8516.0,,7997.0,,8488.0
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,3646.7238300000004,,3413.3,,3534.96,,3625.52,,3464.22,,4102.0,,3376.0,,3497.89
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1795.045184,,1700.52,,1619.76,,1544.2,,1970.66,,2053.0,,1801.0,,1592.46
ВОДА МИНЕРАЛЬНАЯ ,,,,1132.9460840000002,,1110.04,,1214.52,,1142.38,,1194.63,,1090.0,,1111.0,,1135.11
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,3986.71959,,4410.16,,4979.52,,3341.02,,3586.96,,3800.0,,3852.0,,4255.84
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,12743.737258,,13771.94,,15844.96,,18675.56,,8943.2,,9618.0,,8947.0,,17517.95
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3818.1521020000005,,1953.28,,2328.84,,2374.44,,1386.73,,8305.0,,2629.0,,2388.14
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,1153.0349500000002,,910.92,,943.76,,1132.6,,945.29,,1685.0,,883.0,,952.56
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,1261.1048500000002,,984.92,,1020.08,,1411.88,,1169.67,,1539.0,,1193.0,,1158.46
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,691.8162460000002,,685.46,,694.88,,678.68,,700.0,,700.0,,681.0,,700.0
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,4212.966048000001,,3750.36,,3905.04,,4487.18,,4009.57,,4280.0,,4394.0,,4559.27
МАЙОНЕЗ,,,,7294.886700000001,,6991.06,,7613.96,,7157.06,,7436.08,,6976.0,,7581.0,,7760.45
УКСУС ,,,,3401.377226,,3286.54,,3525.84,,3456.06,,3431.37,,3370.0,,3333.0,,3480.01
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,1108.281044,,1062.3,,1224.64,,1033.58,,1104.62,,1124.0,,1090.0,,1120.74
СОДА ПИЩЕВАЯ,,,,3238.8517720000004,,3254.86,,3366.44,,2968.0,,3386.43,,2880.0,,3812.0,,3376.96
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,1357.8401380000003,,1447.9,,1407.6,,1266.14,,1366.51,,1280.0,,1428.0,,1399.99
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,4210.781528000001,,4376.98,,4582.92,,3526.3,,4148.6,,4127.0,,3921.0,,5192.33
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,23020.970356,,23252.84,,21767.08,,22944.42,,22068.19,,25332.0,,19761.0,,24021.8
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,8718.253208,,8509.76,,7767.36,,8151.88,,7870.44,,9542.0,,9225.0,,8828.66
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,12151.404314000003,,8603.56,,8748.8,,13356.32,,10106.33,,17748.0,,11051.0,,8107.28
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,9180.591876,,9503.52,,8726.44,,8606.3,,7345.33,,10127.0,,9191.0,,9473.99
КУРТКА МУЖСКАЯ  ЗИМНЯЯ,,,,261236.73670894527,,241480.0,,294292.8,,279470.2,,204505.07,,289457.0,,225000.0,,
ПАЛЬТО МУЖСКОЕ ДЕМИСЕЗОННОЕ,,,,327523.692288,,311856.24,,321295.28,,341180.82,,283579.75,,415000.0,,234010.0,,290425.8
КУРТКА МУЖСКАЯ  ИЗ ПЛАЩЕВОЙ ТКАНИ  ,,,,150305.46798800002,,129174.76,,142544.72,,166749.0,,138003.52,,172731.0,,118462.0,,164934.59
КОСТЮМ МУЖСКОЙ,,,,258805.71077000003,,238214.66,,247657.56,,235904.66,,244353.31,,297823.0,,248350.0,,256968.92
ДЖИНСЫ МУЖСКИЕ,,,,98950.072276,,91339.74,,80384.88,,100614.5,,98072.0,,99823.0,,118600.0,,97786.36
БРЮКИ МУЖСКИЕ     ,,,,75756.26922400002,,63955.28,,80439.4,,63570.3,,80840.13,,86275.0,,73999.0,,71484.82
СОРОЧКА МУЖСКАЯ,,,,41623.387302,,39189.98,,43863.6,,36094.5,,43840.19,,43646.0,,41085.0,,42739.4
КОСТЮМ МУЖСКОЙ СПОРТИВНЫЙ,,,,104901.01951800002,,89763.7,,112252.68,,92791.46,,95524.75,,109115.0,,114228.0,,116731.47
ШАПКА  МУЖСКАЯ  МЕХОВАЯ   ,,,,297919.4612128482,,288783.0,,450719.6,,381880.0,,165970.24,,243085.0,,,,
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,69804.70701000001,,64372.9,,65127.28,,65114.66,,66654.43,,73970.0,,73400.0,,75523.05
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ  ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ",,,,41791.030414,,45270.18,,37196.12,,42084.86,,35494.15,,40596.0,,54162.0,,33789.7
МАЙКА МУЖСКАЯ,,,,8271.712812000002,,6878.16,,8223.0,,8629.5,,7804.47,,8910.0,,8381.0,,8269.8
ТРУСЫ МУЖСКИЕ,,,,7806.255178000001,,6845.9,,7869.44,,7288.74,,6854.49,,7729.0,,9837.0,,7845.88
ФУТБОЛКА МУЖСКАЯ ИЗ  ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,24559.527742000002,,24408.64,,19444.52,,19667.88,,15982.95,,32078.0,,26121.0,,24180.43
НОСКИ МУЖСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ И  СМЕСОВОЙ ПРЯЖИ,,,,3948.013116,,3544.02,,3355.36,,3250.06,,4080.56,,4753.0,,3986.0,,3792.76
НОСКИ МУЖСКИЕ ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ,,,,4444.899692000001,,4210.84,,4296.16,,4304.5,,4316.25,,4594.0,,4587.0,,4637.88
ДУБЛЕНКА МУЖСКАЯ,,,,985769.9582274674,,1380000.0,,1149770.0,,,,677957.34,,820909.0,,1050000.0,,947991.89
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,33161.246532000005,,27729.36,,31736.32,,30899.26,,29696.29,,45938.0,,22601.0,,30448.68
ПИДЖАК МУЖСКОЙ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ,,,,145379.66160200004,,132881.8,,134077.08,,129079.02,,121483.28,,184839.0,,128793.0,,142178.2
ПАЛЬТО ЖЕНСКОЕ ЗИМНЕЕ ,,,,583342.3134420001,,608205.0,,656549.04,,545760.0,,510924.97,,617112.0,,486460.0,,645495.71
ДУБЛЕНКА ЖЕНСКАЯ,,,,1400564.0088210113,,1350000.0,,1782783.0,,,,772705.3,,1635000.0,,1375750.0,,1090223.22
ПАЛЬТО ЖЕНСКОЕ ДЕМИСЕЗОННОЕ,,,,367235.504772,,365050.54,,401169.36,,399741.84,,314599.01,,384418.0,,321657.0,,363104.43
КУРТКА ЖЕНСКАЯ,,,,163689.67959200006,,152546.14,,147069.12,,197961.1,,164154.46,,166582.0,,141360.0,,175962.65
КОСТЮМ ЖЕНСКИЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ТКАНИ,,,,228699.40341400006,,138118.96,,181812.52,,180132.02,,137659.12,,389750.0,,176796.0,,212736.1
