,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
"ХЛЕБ РЖАНОЙ, РЖАНО-ПШЕНИЧНЫЙ",,,,1.63,,1.61,,1.7,,1.54,,1.72,,1.62,,1.39,,1.92
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2.56,,2.34,,2.31,,2.48,,2.33,,2.67,,2.74,,2.93
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,1.7,,1.64,,1.85,,1.87,,1.81,,1.5,,1.41,,2.2
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4.29,,4.86,,3.89,,4.7,,3.61,,3.74,,4.96,,4.76
"СУХАРИ, СУШКИ, БАРАНКИ",,,,5.14,,4.11,,5.29,,4.95,,4.78,,5.47,,5.8,,5.11
"РИС ШЛИФОВАННЫЙ,  ПОЛИРОВАННЫЙ",,,,2.36,,2.27,,2.42,,2.25,,2.25,,2.37,,2.46,,2.56
КРУПА МАННАЯ,,,,1.41,,1.36,,1.45,,1.42,,1.33,,1.44,,1.39,,1.4
КРУПА ПШЕННАЯ,,,,1.8,,1.61,,1.71,,1.71,,1.58,,2.05,,1.87,,1.66
КРУПА ГРЕЧНЕВАЯ,,,,1.55,,1.59,,1.66,,1.54,,1.54,,1.52,,1.44,,1.66
ХЛОПЬЯ  ОВСЯНЫЕ,,,,1.92,,1.7,,1.99,,1.81,,1.75,,1.65,,2.01,,3.06
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,6.74,,7.0,,5.34,,6.83,,6.58,,6.93,,6.54,,7.83
КРУПА ПЕРЛОВАЯ,,,,1.09,,1.09,,1.14,,1.11,,1.03,,1.1,,1.07,,1.09
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,12.59,,14.23,,12.12,,12.62,,11.39,,12.69,,13.02,,11.46
"ГОРОХ, ФАСОЛЬ",,,,2.42,,3.18,,2.37,,2.17,,2.17,,2.26,,2.42,,2.54
"МЮСЛИ,  ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП",,,,10.23,,10.88,,9.37,,8.24,,9.09,,11.94,,10.35,,9.4
"МАКАРОНЫ, РОЖКИ",,,,1.99,,1.97,,1.9,,1.69,,1.9,,2.06,,2.19,,2.19
"ВЕРМИШЕЛЬ, ЛАПША",,,,2.07,,1.91,,2.21,,1.75,,2.21,,1.9,,2.31,,2.51
ВОДКА ,,,,15.71,,15.15,,14.81,,14.44,,14.51,,14.9,,19.38,,17.6
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,16.24,,16.19,,15.88,,15.89,,15.71,,16.88,,16.05,,16.18
КОНЬЯК,,,,37.03,,34.25,,36.14,,34.26,,35.89,,40.35,,34.92,,39.99
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,11.32,,11.63,,10.34,,9.42,,10.15,,11.86,,11.38,,14.26
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,10.0,,8.73,,9.32,,10.57,,9.17,,10.53,,9.88,,11.12
ПИВО,,,,2.89,,2.89,,2.81,,2.64,,3.21,,2.9,,2.92,,2.95
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,11.25,,9.19,,10.83,,11.65,,10.55,,12.38,,11.03,,11.59
ВАФЛИ,,,,6.51,,6.32,,7.07,,6.66,,6.46,,6.42,,6.52,,6.17
ПРЯНИКИ,,,,4.62,,4.05,,4.62,,4.09,,4.21,,4.88,,4.94,,5.33
ПЕЧЕНЬЕ ,,,,5.32,,4.58,,5.37,,4.88,,5.41,,5.85,,5.1,,5.47
ТОРТ,,,,11.02,,10.86,,10.81,,11.91,,10.42,,11.37,,10.67,,10.32
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1.08,,1.04,,0.98,,1.13,,1.06,,1.2,,0.99,,1.01
ИРИС,,,,8.49,,8.0,,8.36,,8.81,,8.19,,8.02,,9.06,,9.66
"КОНФЕТЫ ""КАРАМЕЛЬ""",,,,5.74,,5.34,,5.73,,5.52,,5.6,,5.91,,5.86,,6.09
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ",,,,13.2,,11.95,,11.89,,11.18,,12.64,,14.51,,13.36,,15.7
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,8.47,,8.0,,8.4,,8.52,,7.89,,9.09,,7.93,,8.69
ШОКОЛАД,,,,21.16,,20.14,,21.13,,20.24,,20.63,,21.94,,20.65,,22.77
ХАЛВА,,,,7.01,,7.41,,6.99,,6.74,,6.7,,6.98,,7.1,,7.19
МАРМЕЛАД,,,,7.37,,7.16,,7.3,,7.95,,7.68,,7.09,,7.39,,7.34
ЗЕФИР,,,,8.45,,7.94,,8.13,,8.32,,8.23,,8.9,,8.18,,8.94
КАКАО-ПОРОШОК (за 200 г),,,,3.12,,3.18,,3.09,,3.16,,3.11,,3.41,,2.73,,2.72
КАРТОФЕЛЬ,,,,0.56,,0.51,,0.55,,0.49,,0.5,,0.67,,0.56,,0.5
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,1.67,,1.83,,1.52,,1.54,,1.6,,1.73,,1.74,,1.67
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,0.61,,0.55,,0.55,,0.61,,0.53,,0.7,,0.6,,0.56
ЛУК РЕПЧАТЫЙ,,,,0.87,,0.82,,0.91,,0.71,,0.79,,0.98,,0.89,,0.88
СВЕКЛА,,,,0.81,,0.7,,0.8,,0.7,,0.68,,1.02,,0.78,,0.69
МОРКОВЬ,,,,0.84,,0.72,,0.78,,0.81,,0.75,,0.98,,0.82,,0.82
ПОМИДОРЫ СВЕЖИЕ,,,,1.7,,1.69,,1.62,,1.39,,1.59,,1.86,,1.63,,1.96
ОГУРЦЫ СВЕЖИЕ,,,,1.55,,1.66,,1.43,,1.48,,1.51,,1.49,,1.73,,1.58
ЧЕСНОК,,,,4.55,,4.49,,4.53,,4.52,,4.24,,4.77,,4.5,,4.43
ПЕРЕЦ СЛАДКИЙ,,,,3.58,,3.19,,3.46,,2.95,,3.76,,4.4,,3.13,,3.17
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,4.71,,4.78,,4.92,,5.13,,4.33,,4.62,,4.58,,4.63
ОВОЩИ КОНСЕРВИРОВАННЫЕ (включая стоимость посуды),,,,4.73,,4.14,,4.58,,4.88,,4.58,,4.34,,5.62,,5.45
СОУС ТОМАТНЫЙ  (включая стоимость посуды),,,,3.9,,4.01,,3.87,,3.76,,3.63,,4.11,,3.81,,3.81
ЯБЛОКИ,,,,1.33,,1.12,,1.39,,1.13,,1.32,,1.43,,1.34,,1.54
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,3.99,,4.04,,4.37,,3.9,,4.32,,4.01,,3.7,,3.67
ВИНОГРАД,,,,3.21,,3.19,,3.18,,3.27,,3.4,,3.12,,3.28,,3.14
БАНАНЫ,,,,2.24,,2.11,,2.3,,2.38,,2.27,,2.21,,2.21,,2.23
СУХОФРУКТЫ,,,,8.8,,7.49,,8.64,,7.43,,9.43,,8.98,,10.19,,9.42
ОРЕХИ,,,,17.14,,15.91,,19.47,,15.23,,12.02,,17.26,,14.35,,27.07
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,6.12,,5.85,,6.36,,6.3,,5.83,,6.1,,5.69,,6.89
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ (включая стоимость посуды),,,,9.8,,9.44,,8.97,,9.04,,7.96,,10.95,,10.19,,10.36
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ (за 1 л)",,,,2.12,,2.13,,1.98,,2.07,,2.01,,2.37,,1.97,,1.95
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ  (за 1 л)",,,,2.04,,2.11,,2.11,,2.09,,2.05,,1.86,,2.18,,2.12
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1.38,,1.18,,1.27,,1.28,,1.34,,1.6,,1.43,,1.24
ВОДА МИНЕРАЛЬНАЯ ,,,,1.03,,0.79,,1.01,,0.76,,0.92,,1.07,,1.1,,1.64
КВАС (за 1 л),,,,1.15,,1.1,,1.11,,1.2,,1.19,,1.12,,1.21,,1.12
ОБЕД В СТОЛОВОЙ (из четырех блюд) (для 1 человека),,,,3.12,,2.82,,3.01,,2.78,,2.61,,3.8,,3.05,,2.76
ОБЕД  В  РЕСТОРАНЕ    (заказной  из   четырех  блюд)  (для       1 человека ) ,,,,10.42,,12.11,,11.4,,13.67,,8.15,,9.46,,7.43,,11.77
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                              ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3.45,,2.63,,2.29,,2.84,,2.11,,6.25,,2.23,,1.91
"СОК  В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                               ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,0.9,,0.82,,0.98,,1.02,,0.7,,1.05,,0.71,,0.74
СИГАРЕТЫ С  ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ                          (за 1 пачку  20 шт.),,,,1.4,,1.32,,1.41,,1.45,,1.31,,1.5,,1.29,,1.32
СИГАРЕТЫ БЕЗ  ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ                              (за 1 пачку  20 шт.),,,,0.78,,0.75,,0.77,,0.78,,0.77,,0.8,,0.8,,0.74
СИГАРЕТЫ  С  ФИЛЬТРОМ  ИМПОРТНЫЕ                                     (за 1 пачку  20 шт.),,,,2.82,,2.8,,2.71,,2.77,,2.64,,2.9,,2.88,,2.93
МАЙОНЕЗ,,,,5.02,,4.95,,5.48,,5.18,,5.05,,4.89,,4.98,,4.72
УКСУС  (за 1 л),,,,1.43,,1.31,,1.48,,1.39,,1.26,,1.54,,1.42,,1.46
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,0.74,,0.73,,0.71,,0.79,,0.65,,0.79,,0.65,,0.73
СОДА ПИЩЕВАЯ,,,,2.38,,2.15,,2.59,,2.56,,2.58,,2.22,,2.39,,2.36
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (за 50 г)",,,,4.24,,4.53,,4.21,,4.39,,4.44,,4.06,,3.76,,4.67
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за 1 упаковку 10 шт.),,,,0.94,,0.88,,0.9,,0.92,,0.94,,1.01,,0.94,,0.94
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  (ширина 90 см) (за 1 пог. м),,,,3.73,,3.64,,3.94,,3.38,,2.92,,3.46,,5.25,,3.58
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ  (ширина 150 см)            (за 1 пог. м),,,,22.73,,22.36,,21.21,,20.94,,18.97,,24.47,,20.29,,29.62
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) (за 1 пог. м),,,,12.25,,10.52,,11.81,,11.51,,11.46,,14.58,,11.39,,11.37
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см)  (за 1 пог.  м),,,,8.5,,7.14,,7.28,,7.49,,7.85,,10.5,,8.3,,8.34
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,5.96,,5.62,,5.65,,5.76,,4.91,,7.24,,5.52,,5.06
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,169.62,,227.12,,164.61,,160.2,,245.1,,145.11,,123.39,,171.32
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,199.64,,198.19,,176.71,,181.41,,199.42,,230.49,,187.91,,183.19
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ (типа ветровки) МУЖСКАЯ  ,,,,93.32,,76.91,,78.77,,98.63,,88.99,,111.45,,89.69,,82.18
КОСТЮМ МУЖСКОЙ,,,,211.19,,201.55,,195.57,,188.06,,198.11,,256.58,,172.32,,212.21
ДЖИНСЫ МУЖСКИЕ,,,,60.12,,56.97,,55.59,,60.07,,55.29,,64.11,,60.97,,61.95
БРЮКИ МУЖСКИЕ     ,,,,59.42,,54.6,,48.43,,57.25,,56.01,,70.87,,54.3,,59.56
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,40.16,,34.05,,33.75,,38.52,,40.03,,44.57,,40.19,,45.08
КОСТЮМ СПОРТИВНЫЙ  МУЖСКОЙ ,,,,77.93,,70.63,,77.19,,72.69,,72.48,,91.17,,70.89,,73.26
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,212.04,,143.74,,185.95,,167.05,,245.78,,236.95,,,,283.75
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,55.38,,44.69,,43.92,,48.41,,44.78,,78.03,,49.5,,47.09
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,34.98,,31.86,,33.37,,35.57,,38.73,,33.3,,35.43,,40.12
МАЙКА МУЖСКАЯ,,,,7.31,,6.73,,8.03,,7.14,,7.92,,7.33,,6.86,,7.35
ТРУСЫ МУЖСКИЕ,,,,7.06,,6.98,,7.72,,7.36,,7.4,,6.51,,7.15,,7.11
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,14.86,,14.04,,14.82,,15.11,,15.67,,15.49,,13.91,,14.3
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.08,,2.19,,2.04,,2.12,,2.04,,2.03,,2.3,,1.83
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.85,,3.11,,3.1,,2.94,,2.55,,2.82,,2.99,,2.34
ДУБЛЕНКА МУЖСКАЯ,,,,706.61,,854.53,,561.4,,723.55,,497.82,,719.95,,,,840.07
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,24.58,,15.15,,14.12,,29.43,,17.12,,33.91,,20.69,,28.5
"ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ, СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ТКАНИ МУЖСКОЙ ",,,,134.23,,136.12,,128.27,,121.27,,118.6,,153.2,,128.23,,127.71
ПАЛЬТО ЗИМНЕЕ ЖЕНСКОЕ,,,,305.8,,272.87,,296.95,,335.79,,346.28,,287.79,,,,324.8
ДУБЛЕНКА ЖЕНСКАЯ,,,,638.85,,686.68,,659.77,,750.45,,891.36,,404.38,,,,798.07
ПАЛЬТО ДЕМИСЕЗОННОЕ ЖЕНСКОЕ,,,,203.07,,196.69,,180.45,,215.01,,206.9,,193.34,,240.33,,193.62
КУРТКА ЖЕНСКАЯ,,,,104.32,,91.16,,96.13,,103.27,,100.86,,102.47,,122.31,,115.62
"КОСТЮМ  ИЗ ПОЛУШЕРСТЯНОЙ, СМЕСОВОЙ ИЛИ СИНТЕТИЧЕСКОЙ ТКАНИ ЖЕНСКИЙ ",,,,132.17,,114.83,,101.21,,123.22,,112.81,,161.84,,147.12,,118.57
КОСТЮМ ИЗ ТРИКОТАЖНОГО ПОЛОТНА  ЖЕНСКИЙ ,,,,80.04,,79.13,,69.93,,72.23,,76.94,,85.92,,86.55,,81.36
ПИДЖАК (ЖАКЕТ) ЖЕНСКИЙ,,,,79.52,,60.51,,60.38,,71.03,,64.22,,97.9,,97.15,,77.23
ЮБКА ЖЕНСКАЯ ,,,,50.48,,52.96,,46.7,,45.68,,50.34,,52.58,,51.11,,51.78
ДЖИНСЫ ЖЕНСКИЕ,,,,57.63,,55.1,,53.85,,53.04,,51.26,,62.4,,61.41,,59.41
БЛУЗКА ЖЕНСКАЯ,,,,50.59,,45.4,,40.57,,44.36,,42.64,,60.6,,52.99,,53.95
