,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
КОЛБАСА ПОЛУКОПЧЕНАЯ,,,,82377.82436,,73600.45,,68365.06,,87205.04,,69881.08,,92731.0,,97960.0,,67620.1
КОЛБАСА СЫРОКОПЧЕНАЯ,,,,140386.130652,,131497.77,,132716.68,,146083.72,,126910.64,,153243.0,,132042.0,,145980.98
"ПАШТЕТ, ЗЕЛЬЦ",,,,23808.907260999997,,22921.04,,18085.09,,21364.32,,18194.27,,25902.0,,34254.0,,20156.7
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,14494.432914,,13872.42,,13532.46,,19315.88,,12414.7,,13820.0,,14298.0,,14311.54
СОСИСКИ,,,,54270.771862999994,,44495.21,,43147.74,,53253.8,,45338.39,,65937.0,,58211.0,,54199.84
"ВЕТЧИНА, БУЖЕНИНА, ОКОРОК",,,,77010.977478,,81636.22,,69697.69,,74242.32,,84608.84,,83294.0,,61355.0,,82135.36
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,26601.861660000002,,23688.18,,28495.07,,26866.36,,26814.54,,29199.0,,24747.0,,23590.14
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,24141.561003,,21778.6,,23905.64,,24302.6,,24022.47,,26944.0,,22307.0,,22787.1
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,32134.694726,,31150.37,,32969.23,,31774.2,,30880.08,,32707.0,,32569.0,,32054.48
РЫБА ЖИВАЯ,,,,29939.924285999998,,25648.3,,27300.54,,28962.68,,29652.38,,31507.0,,30798.0,,34305.0
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,34856.359574,,31326.4,,30100.36,,33727.68,,28118.66,,39820.0,,37391.0,,36745.06
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,44373.467474,,39547.44,,36971.81,,38626.0,,42171.92,,57345.0,,42389.0,,38654.12
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,81323.348717,,68105.3,,85526.02,,96384.92,,81807.13,,84263.0,,76379.0,,72515.44
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,160653.08804599996,,169817.33,,155208.45,,105497.36,,145791.28,,152089.0,,219794.0,,177651.68
ИКРА ЛОСОСЕВЫХ РЫБ,,,,963877.36272,,868163.64,,1004322.72,,970137.44,,970072.08,,1066944.0,,882454.0,,878238.76
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,22082.787581,,20214.87,,18353.65,,23472.0,,23073.07,,26131.0,,20282.0,,18304.96
СЕЛЬДЬ СОЛЕНАЯ,,,,35654.623048,,37851.18,,31977.2,,34889.28,,37115.92,,36139.0,,35954.0,,35072.52
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,39811.527248000006,,36839.13,,38904.52,,40981.24,,36642.2,,41972.0,,42499.0,,36966.46
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,14307.953346000002,,14469.61,,11394.47,,12969.2,,13086.44,,17126.0,,13613.0,,14343.34
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,28634.038046,,24683.61,,29823.8,,28665.2,,27657.1,,30859.0,,30099.0,,25351.98
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,18104.776545,,18850.19,,16770.71,,18098.84,,18360.91,,19676.0,,16692.0,,16617.54
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,8202.151116,,7488.32,,8772.78,,7954.2,,8249.28,,7773.0,,8448.0,,9356.58
КЕФИР,,,,8216.690793,,8303.75,,8950.3,,7909.32,,8733.97,,7481.0,,8160.0,,9035.94
СМЕТАНА ,,,,30166.863470000004,,29787.78,,33374.01,,29097.68,,31333.2,,28536.0,,30868.0,,30196.7
ТВОРОГ ЖИРНЫЙ,,,,44963.639102999994,,42646.87,,42577.17,,41174.76,,40632.41,,48564.0,,45745.0,,49475.6
ТВОРОГ НЕЖИРНЫЙ,,,,39752.269404,,38971.25,,41224.36,,36137.28,,36277.16,,41311.0,,37947.0,,45728.66
ЙОГУРТ (за 250 г),,,,7253.977639000001,,7824.17,,6218.08,,7816.12,,7848.15,,8223.0,,6604.0,,4995.18
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,4048.078523,,3777.97,,3922.54,,4130.12,,4054.39,,4121.0,,4084.0,,4163.18
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,8583.810162,,10498.37,,8368.59,,8239.12,,8907.56,,8497.0,,8341.0,,7263.46
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,44548.932080000006,,41596.9,,42863.05,,46842.48,,42762.62,,46483.0,,43755.0,,45177.12
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,63712.999902,,70629.64,,57957.28,,52670.68,,61638.82,,67860.0,,59670.0,,73430.12
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,15074.389207999999,,14708.22,,15200.46,,15647.32,,14232.28,,14970.0,,15788.0,,14751.42
МОРОЖЕНОЕ,,,,74211.575303,,66627.0,,61728.54,,82818.36,,67003.51,,79295.0,,83772.0,,67633.38
СЫР  ТВЕРДЫЙ,,,,92855.564104,,91539.29,,82539.07,,95033.4,,92158.94,,96651.0,,93466.0,,93706.82
СЫР МЯГКИЙ ,,,,81708.078904,,70829.29,,70400.43,,55088.28,,69107.38,,113971.0,,79483.0,,76978.64
СЫР ПЛАВЛЕНЫЙ,,,,61132.343698,,54097.93,,59529.09,,57127.96,,53869.32,,74647.0,,55092.0,,58816.66
СЫР РАССОЛЬНЫЙ,,,,80102.267555,,79505.21,,74075.3,,65923.48,,67519.79,,77989.0,,97250.0,,98897.52
МАСЛО ЖИВОТНОЕ,,,,87336.13341600001,,82566.67,,91492.43,,82717.48,,85037.5,,89677.0,,85983.0,,92466.58
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,16009.622792999999,,14437.62,,16607.75,,17385.84,,16246.99,,15814.0,,16187.0,,15445.66
МАСЛО ОЛИВКОВОЕ,,,,115905.385076,,100273.19,,107559.73,,124840.16,,112966.46,,114053.0,,118403.0,,136113.52
МАРГАРИН,,,,29816.045216,,28599.45,,27710.05,,28043.4,,28567.18,,32193.0,,30323.0,,30508.8
ЖИР ЖИВОТНЫЙ,,,,12523.898369859306,,15329.03,,9372.97,,9697.56,,15400.09,,,,16440.0,,7911.06
ЯЙЦА  КУРИНЫЕ,,,,13074.022143000002,,12352.41,,12754.93,,11031.24,,12957.93,,14045.0,,13684.0,,13692.08
САХАР-ПЕСОК,,,,8961.813439,,8794.63,,8876.19,,8991.92,,8932.69,,9168.0,,8759.0,,9022.82
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,165502.355168,,164423.1,,153825.79,,141566.0,,150342.62,,174410.0,,208259.0,,143145.22
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,140053.332241,,156346.04,,123629.74,,124053.32,,143007.57,,149966.0,,145745.0,,124187.84
КОФЕ РАСТВОРИМЫЙ,,,,345995.614672,,344002.97,,323780.93,,288101.8,,313365.06,,373110.0,,384240.0,,358004.78
МЁД  НАТУРАЛЬНЫЙ,,,,81662.326673,,78312.2,,79200.92,,83014.68,,77944.25,,99404.0,,61100.0,,75831.24
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,3067.981097,,2999.43,,2956.38,,2970.68,,3096.85,,3369.0,,2503.0,,3418.7
МУКА ПШЕНИЧНАЯ ,,,,8519.849768,,7993.88,,8339.72,,8386.04,,8285.8,,9189.0,,8038.0,,8771.32
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,9735.049896,,10327.65,,9615.27,,8925.64,,9460.18,,10105.0,,9432.0,,9985.76
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,15943.606075999998,,17634.71,,14342.02,,13984.4,,14891.84,,17298.0,,16179.0,,15623.5
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,10859.955561,,11800.06,,11481.15,,9574.0,,12932.15,,11246.0,,8646.0,,10749.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,23084.772189000003,,24700.95,,18277.89,,30996.76,,20829.99,,18322.0,,27304.0,,24712.72
"СУХАРИ, СУШКИ, БАРАНКИ",,,,36072.166589,,33486.15,,32677.31,,38071.88,,35747.11,,35489.0,,41800.0,,34082.58
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,12977.791091000001,,11727.84,,12106.81,,12182.28,,11968.05,,14214.0,,13616.0,,13484.58
КРУПА МАННАЯ,,,,9491.096755999999,,8389.92,,9724.67,,9661.0,,9051.26,,9830.0,,9611.0,,9742.54
КРУПА ПШЕННАЯ,,,,9732.317598,,7557.41,,9414.21,,10791.56,,8438.92,,10995.0,,9690.0,,9566.96
КРУПА ГРЕЧНЕВАЯ,,,,10801.30022,,10746.94,,11212.05,,10544.56,,10239.22,,11454.0,,10524.0,,10089.8
ОВСЯНЫЕ ХЛОПЬЯ ,,,,11850.161776999998,,11288.44,,11743.13,,10689.88,,12522.87,,12526.0,,12240.0,,11187.2
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,56301.169469,,57874.53,,44669.91,,62180.76,,60541.19,,58532.0,,55245.0,,51855.66
КРУПА ПЕРЛОВАЯ,,,,7363.454507,,6464.95,,7341.17,,7577.84,,6863.41,,7795.0,,7371.0,,7601.1
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,61374.740297000004,,58379.29,,64917.53,,58629.72,,61919.63,,66639.0,,58090.0,,55525.4
"ГОРОХ, ФАСОЛЬ",,,,13469.599545000001,,16968.71,,13756.19,,11024.16,,13232.59,,12772.0,,15473.0,,11280.64
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,51748.554169,,49198.97,,58256.56,,39857.08,,46798.45,,60681.0,,46390.0,,52930.44
"МАКАРОНЫ, РОЖКИ",,,,11267.127883000001,,10594.06,,10785.31,,10010.28,,12969.85,,11969.0,,11331.0,,10623.5
"ВЕРМИШЕЛЬ, ЛАПША",,,,11451.10686,,10364.52,,10368.57,,9909.8,,12111.58,,14065.0,,10548.0,,10044.48
ВОДКА ,,,,111536.328219,,113041.5,,111601.62,,109975.4,,114511.11,,110614.0,,114361.0,,106965.68
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,127108.56500499998,,120542.16,,125539.86,,130848.32,,126630.17,,130757.0,,130019.0,,119314.18
КОНЬЯК,,,,235125.141198,,226406.8,,218919.32,,232139.24,,242998.74,,260607.0,,211311.0,,230122.96
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,86312.515313,,81217.01,,74698.11,,79470.76,,69525.47,,114926.0,,78013.0,,72315.78
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,64025.744246999995,,57591.8,,58556.06,,52160.64,,44163.99,,89070.0,,56994.0,,61016.0
ПИВО,,,,18937.460707000002,,19657.72,,17144.12,,16846.08,,21567.91,,19414.0,,18552.0,,19416.68
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,55549.522022000005,,54726.08,,54072.45,,56569.92,,53577.8,,56115.0,,57402.0,,54888.76
ВАФЛИ,,,,42881.379681,,42512.6,,44221.61,,43691.12,,41560.23,,42833.0,,42817.0,,42355.34
ПРЯНИКИ,,,,30045.938168999997,,26987.78,,29675.28,,28781.04,,27573.45,,31031.0,,32745.0,,31872.14
ПЕЧЕНЬЕ ,,,,30809.563761,,29831.92,,30373.3,,31907.44,,30452.13,,31733.0,,30745.0,,29260.14
ТОРТ,,,,73306.808769,,71108.79,,72026.65,,87126.88,,63233.47,,74363.0,,66508.0,,77195.82
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,7348.278088999999,,7097.98,,6493.11,,8557.88,,6317.47,,8112.0,,6679.0,,7196.96
ИРИС,,,,43327.648541,,40298.87,,40251.82,,45114.52,,42855.69,,46545.0,,41853.0,,42714.42
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,38010.302798,,35258.65,,37019.23,,36404.56,,35402.44,,40746.0,,39000.0,,38852.04
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,76567.241601,,73009.7,,85520.69,,75395.52,,71559.59,,72202.0,,84609.0,,76642.5
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,51396.690931000005,,52018.64,,47179.24,,47974.8,,45055.39,,56051.0,,52025.0,,53756.7
ШОКОЛАД,,,,116820.96236100001,,110622.29,,113000.89,,108114.44,,115967.95,,127104.0,,119506.0,,111054.08
ХАЛВА,,,,43687.394725,,46585.47,,41843.26,,42191.16,,36863.05,,43745.0,,47444.0,,45715.74
МАРМЕЛАД,,,,41242.000359,,38577.07,,34715.05,,45480.96,,41000.85,,43622.0,,38969.0,,43917.52
ЗЕФИР,,,,46490.946122,,52898.51,,43647.99,,45870.0,,47437.76,,45251.0,,46199.0,,45487.96
КАКАО - ПОРОШОК (за 200 г),,,,21739.391601999996,,19532.51,,20839.79,,26709.84,,25763.12,,20153.0,,20031.0,,21326.64
КАРТОФЕЛЬ,,,,5942.831829000001,,6197.67,,4724.83,,6253.56,,5241.91,,7603.0,,4889.0,,4745.58
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,12046.570219,,11589.21,,11779.14,,9980.8,,13410.47,,12695.0,,12414.0,,11966.24
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,10100.790003,,14392.06,,8444.89,,9864.84,,9297.85,,10586.0,,5977.0,,12662.96
ЛУК РЕПЧАТЫЙ,,,,8682.535135,,8948.31,,6867.75,,8517.76,,8301.21,,10308.0,,7026.0,,9329.4
СВЕКЛА,,,,5792.8187929999995,,5519.19,,4333.43,,5906.6,,5363.43,,7968.0,,4431.0,,4619.84
МОРКОВЬ,,,,6694.490966000001,,6287.9,,6072.0,,6884.12,,6297.66,,8550.0,,5288.0,,5462.26
ПОМИДОРЫ СВЕЖИЕ,,,,21949.663003,,20824.35,,22024.04,,21667.76,,20846.11,,24947.0,,18862.0,,21638.8
ОГУРЦЫ СВЕЖИЕ,,,,15984.129839,,14890.46,,18398.3,,15353.84,,14978.35,,17218.0,,15041.0,,14676.82
ЧЕСНОК,,,,29060.613523,,26018.61,,27280.17,,29747.76,,27747.89,,32738.0,,26804.0,,29208.98
ПЕРЕЦ СЛАДКИЙ,,,,46531.991493999994,,45257.6,,49434.16,,47502.0,,48932.94,,45126.0,,45560.0,,45953.56
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,29294.38653,,28277.2,,29178.51,,34570.68,,27175.64,,30635.0,,27578.0,,25318.98
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,25041.096248,,18929.96,,22581.11,,20561.4,,19499.58,,32245.0,,25425.0,,27865.0
СОУС ТОМАТНЫЙ,,,,22082.250153999998,,19434.99,,22042.59,,22774.8,,19637.88,,22000.0,,25013.0,,22888.54
ЯБЛОКИ,,,,11116.932929999999,,10730.85,,10789.04,,12169.44,,9943.14,,11181.0,,11390.0,,11264.58
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,18346.599892,,17025.57,,18560.75,,17049.08,,18099.22,,19651.0,,20192.0,,15733.94
ВИНОГРАД,,,,43298.928899,,45694.63,,46199.91,,43098.76,,43957.89,,40020.0,,42946.0,,45386.5
БАНАНЫ,,,,18286.138263,,18610.12,,19544.37,,18779.16,,17382.01,,18117.0,,17918.0,,17742.82
СУХОФРУКТЫ,,,,50400.124346,,38214.39,,46361.16,,44972.6,,50694.58,,59343.0,,54856.0,,47360.84
ОРЕХИ,,,,71661.613422,,51907.05,,76461.98,,54363.36,,55378.46,,70029.0,,114765.0,,70718.0
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,28357.186832,,25029.83,,29845.76,,28164.28,,28303.96,,30650.0,,27377.0,,26625.58
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,39039.372514999995,,30275.69,,38889.53,,33385.64,,32102.85,,48945.0,,40837.0,,36665.2
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,11959.245174999998,,10963.76,,11387.7,,12626.84,,11222.23,,12971.0,,11991.0,,11146.14
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,14107.858923000002,,12650.92,,12251.05,,12169.56,,15202.37,,17129.0,,12727.0,,13718.06
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,7241.801971999999,,6013.28,,5847.74,,7033.04,,7509.16,,8788.0,,7470.0,,6108.18
ВОДА МИНЕРАЛЬНАЯ ,,,,4792.655785000001,,4696.11,,4563.67,,4945.76,,4858.35,,4552.0,,5415.0,,4618.44
КВАС (л),,,,7698.330085999999,,7871.09,,7381.29,,7596.84,,7998.6,,7720.0,,8118.0,,7034.24
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,21506.944149999996,,20060.28,,22730.93,,16855.52,,18138.8,,26878.0,,20202.0,,19713.34
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,70792.945233,,66289.27,,71928.21,,106929.52,,48195.63,,64307.0,,55717.0,,89552.9
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,15057.71288,,8014.66,,7144.1,,10194.4,,4984.72,,30844.0,,8114.0,,19366.26
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,4976.757718,,3737.19,,3789.56,,6059.24,,3498.5,,6976.0,,4193.0,,4092.86
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,7680.579726999999,,7199.61,,7299.83,,8459.4,,7563.09,,8013.0,,7581.0,,7139.56
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,4792.10567,,4677.32,,4790.37,,4691.2,,4755.08,,4941.0,,4777.0,,4747.24
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,18638.694137,,16592.92,,17021.43,,20126.92,,16255.79,,21130.0,,16989.0,,19581.48
МАЙОНЕЗ,,,,28115.79525,,28043.68,,27513.02,,27764.64,,29079.26,,27584.0,,28301.0,,29370.2
УКСУС ,,,,10295.47974,,10054.75,,10700.65,,9731.96,,9776.94,,10288.0,,10560.0,,10993.66
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,3658.8802789999995,,3885.21,,3446.18,,3624.8,,3351.75,,3846.0,,3588.0,,3627.62
СОДА ПИЩЕВАЯ,,,,16254.147962000001,,15763.72,,17031.56,,16237.72,,19044.9,,14699.0,,17489.0,,15234.34
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,20339.096714,,18741.05,,17475.49,,21285.64,,17288.96,,25330.0,,17498.0,,19062.8
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,5034.623126,,4643.23,,4951.1,,4854.68,,5204.46,,5300.0,,5036.0,,4982.78
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,20987.439464000003,,19057.82,,18002.16,,21013.64,,17841.64,,18193.0,,32694.0,,20103.04
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,108463.995872,,85479.84,,98736.23,,99777.76,,99392.94,,135103.0,,94751.0,,119942.34
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,52250.273963000014,,48812.5,,41924.6,,48621.16,,56649.23,,54749.0,,58160.0,,53386.6
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,44671.532891,,23369.19,,34296.24,,49325.68,,38778.11,,58267.0,,47729.0,,43526.68
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,33948.298090000004,,31467.74,,36845.27,,37727.64,,28338.08,,35404.0,,30675.0,,35590.88
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1261145.323176407,,1461000.0,,1267050.0,,1532232.96,,1216653.0,,,,1088955.0,,973069.0
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1394382.0360497837,,1212744.73,,1652447.56,,1395163.68,,1182646.84,,,,1431344.0,,1478629.2
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,753540.560599,,620155.59,,716284.74,,776108.48,,601368.75,,1074937.0,,513674.0,,626091.12
КОСТЮМ МУЖСКОЙ,,,,1182604.1005799999,,1049703.1,,1023811.24,,1071310.84,,1089384.64,,1572212.0,,967187.0,,1095542.48
ДЖИНСЫ МУЖСКИЕ,,,,405782.89158100006,,379885.06,,353968.29,,407659.92,,339088.11,,462248.0,,398741.0,,430152.02
БРЮКИ МУЖСКИЕ     ,,,,346775.436358,,304681.52,,329859.13,,332473.16,,336832.88,,408040.0,,310050.0,,343916.88
СОРОЧКА МУЖСКАЯ,,,,248435.45862500003,,215861.01,,202625.66,,221625.48,,224920.81,,330007.0,,198801.0,,264331.84
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,482882.222928,,401708.1,,387536.39,,424018.6,,488461.02,,561873.0,,552268.0,,460177.52
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1815199.6416411083,,1338722.52,,1021657.34,,2405000.0,,2723968.0,,1726495.0,,,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,299314.08125000005,,233105.8,,281321.8,,293564.0,,280399.9,,355847.0,,301338.0,,281283.78
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,191880.070161,,175258.79,,163864.47,,205151.0,,212892.15,,168139.0,,245898.0,,186866.76
МАЙКА МУЖСКАЯ,,,,37381.71836399999,,34682.01,,34957.28,,37110.8,,49048.2,,36464.0,,37651.0,,33641.06
ТРУСЫ МУЖСКИЕ,,,,39627.302875,,36705.45,,32840.23,,36960.56,,41925.45,,47542.0,,36967.0,,35947.7
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,78993.973545,,84830.51,,67324.99,,89271.28,,92066.47,,66839.0,,80695.0,,86530.26
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,13401.671272,,12706.86,,11318.93,,13154.76,,13153.18,,14268.0,,13783.0,,14424.42
