,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
"ПАШТЕТ, ЗЕЛЬЦ, САЛЬТИСОН",,,,34687.137557,,30810.800000000003,,31436.369999999995,,32983.94,,27617.420000000002,,37684,,40709,,36154.7
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,20478.034139999996,,22117.48,,21984.91,,25178.190000000002,,17383.14,,18246,,21154,,18493.699999999997
"СОСИСКИ, САРДЕЛЬКИ",,,,60965.625288999996,,57093.32000000001,,60165.479999999996,,59267.43000000001,,58534.28,,65253,,62108,,58211.35
"ВЕТЧИНА, БУЖЕНИНА, ОКОРОК",,,,97511.735825,,101899.2,,93805.9,,88160.81,,117632.66,,103714,,79545,,97695.2
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,31089.283627999997,,28001.800000000003,,32956.92999999999,,31177.03,,32582.600000000002,,32999,,29248,,28457.9
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,33855.965749,,30221.24,,34586.119999999995,,34019.229999999996,,35554.78,,36736,,32355,,29805.8
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,60518.371209,,66751.92,,61016.229999999996,,56039.7,,58850.840000000004,,64568,,53658,,58977.5
РЫБА ЖИВАЯ,,,,45764.661662,,42532.520000000004,,40935.909999999996,,46917.69,,45971.76,,47652,,46421,,47711.95
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,44027.370181,,36680.04,,41702.09,,44531.62,,39888.54,,47003,,42575,,53625.5
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,73557.43761499999,,64309.04,,60149.13,,64220.28,,66521.18000000001,,100711,,62120,,63817.3
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,105664.38670399999,,103897.95999999999,,108178.56,,115190.6,,107508.1,,100071,,107326,,102686.15
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,283135.77475599997,,317842.68,,276639.56999999995,,168697.05,,278586.04000000004,,285088,,353809,,301142.85
ИКРА ЛОСОСЕВЫХ РЫБ,,,,886411.6770759999,,815074.3600000001,,891076.8799999999,,856442,,852652.62,,1041255,,797906,,751111.85
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,31871.355184000004,,33001.08,,29741.5,,33447.84,,32087.92,,32949,,31000,,28960.65
СЕЛЬДЬ СОЛЕНАЯ,,,,57300.407352999995,,63638.16,,60474.549999999996,,57048.02,,58752.76,,55683,,51425,,57413.399999999994
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,65348.412748999996,,65301.92,,60462.78,,63390.59,,58912.64,,73786,,63735,,59954
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,23378.920973999997,,25916.88,,19617.949999999997,,20812.53,,21855.34,,25198,,23717,,24407.2
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,43644.73679999999,,39604.479999999996,,44157.259999999995,,42133.14,,40570.14,,49697,,38887,,43729.55
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,25508.042029000004,,24180.239999999998,,25499.82,,25262.97,,26521.38,,26530,,25174,,24140.1
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СТЕРИЛИЗОВАННОЕ",,,,10134.740890000001,,9219.36,,10634.47,,9796.93,,9581.18,,9741,,11233,,11188.3
КЕФИР (ПРОДУКТ КЕФИРНЫЙ),,,,10014.526559,,9829.880000000001,,10655.599999999999,,9443.07,,9807.5,,10091,,10177,,10023.75
СМЕТАНА ,,,,36750.850259,,37584.24,,38768.42,,32951.87,,34749.4,,37671,,37039,,37641.75
ТВОРОГ ЖИРНЫЙ,,,,50395.85440199999,,49692.2,,50932.26999999999,,48198.43,,45298.920000000006,,53182,,50991,,50458.5
ТВОРОГ НЕЖИРНЫЙ,,,,44283.452954,,45231.32,,43339.38,,43050.68,,43137.08,,44317,,44104,,47312.7
ЙОГУРТ (за 250 г),,,,8921.931978999999,,8881.84,,8144.969999999999,,9269.62,,9472.86,,9635,,8487,,7538.75
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,4715.10434,,4705.12,,5194.24,,4477.58,,4579.04,,4634,,4726,,4822.85
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,10359.199954,,11214.12,,10609.579999999998,,10740.12,,10380.66,,9716,,9822,,10993.15
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,58380.601161,,53085.24,,55553.73999999999,,63264.19,,53879.94,,63377,,57074,,54597.55
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,120857.916421,,123381.32,,127335.04999999999,,102011.4,,128545.5,,126859,,123313,,107710.54999999999
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,19440.037792,,18407.68,,20124.23,,17280.07,,19035.08,,20613,,20238,,18910.65
МОРОЖЕНОЕ,,,,101287.93586399998,,99450.64,,84143.92,,104948.88,,93210.92000000001,,108267,,109173,,97047.4
СЫР  ТВЕРДЫЙ,,,,104163.336237,,100126.4,,101175.97,,107510.4,,101480.62000000001,,105451,,103365,,108659.75
СЫР МЯГКИЙ ,,,,87485.182059,,76710.48000000001,,75684.04999999999,,75416.22,,74038.5,,100150,,103622,,87522.95
СЫР ПЛАВЛЕНЫЙ,,,,73719.569152,,73193.52,,77078.01,,74814.95,,66483.20000000001,,76978,,73049,,68392.5
"СЫР РАССОЛЬНЫЙ (БРЫНЗА, СУЛУГУНИ И ПРОЧИЕ)",,,,97636.364428,,93778.72,,110465.56999999998,,92002.81,,86969.12000000001,,94245,,102094,,108592.85
МАСЛО ЖИВОТНОЕ,,,,98560.934223,,93849.44,,101309.51,,95983.76000000001,,94451.56,,98718,,102243,,103136.1
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,28679.721939999996,,27986.32,,29623.339999999997,,28680.260000000002,,29024.4,,28911,,28332,,27915.8
МАСЛО ОЛИВКОВОЕ,,,,176095.88582099997,,176090.68,,180253.87,,158669.68,,172758.88,,194577,,165395,,163510.84999999998
МАРГАРИН,,,,42558.672288,,40250.68,,42911.04,,39811.6,,39057.3,,45274,,43302,,43917.75
ЖИР ЖИВОТНЫЙ,,,,18587.790479,,16786.8,,11512.64,,11360.57,,18596.82,,29580,,16615,,12082.1
ЯЙЦА  КУРИНЫЕ (за 10 шт.),,,,19400.364133000003,,18711.28,,19797.44,,18245.39,,18250.54,,20541,,19888,,18727
САХАР-ПЕСОК,,,,15284.732009,,15133.880000000001,,15263.399999999998,,15299.130000000001,,15045.18,,15673,,15002,,15078.15
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,294404.18288499996,,304092.4,,233153.8,,277212.31,,286404.02,,322393,,326198,,265160.3
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,234562.55131099996,,232317.03999999998,,241530.53999999998,,212272.93,,242854.46000000002,,241353,,236708,,229184.95
КОФЕ РАСТВОРИМЫЙ,,,,533663.4464809999,,598823.68,,542498.27,,508521.12,,547365.84,,470134,,528685,,643586.25
МЁД  НАТУРАЛЬНЫЙ,,,,99215.817272,,86593.23999999999,,95163.5,,94647.20000000001,,101005.56,,114925,,93248,,89952.55
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,4311.6977449999995,,4577.8,,4471.7,,4356.71,,3855.0200000000004,,4600,,3832,,4111.95
МУКА ПШЕНИЧНАЯ ,,,,8830.617644,,8706.08,,8721.449999999999,,8856.67,,8916.74,,9151,,8600,,8451.15
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,13422.341567,,13095,,13028.769999999999,,13333,,12267.84,,14632,,12112,,14238.85
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,20453.407401,,18631.92,,17600.8,,21603.65,,18114.800000000003,,22379,,20376,,21875.7
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,14935.634992000001,,14329.96,,15860.189999999999,,15610.329999999998,,16518.68,,15527,,11547,,15332
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,32219.717391000002,,38736.88,,26725.519999999997,,35738.69,,26013.760000000002,,27347,,39373,,35262.55
"СУХАРИ, СУШКИ, БАРАНКИ",,,,45342.301250000004,,40337.92,,40446.89,,46520.31,,42044.9,,49846,,47132,,44368
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,21755.164752,,20061.48,,22741.18,,21025.260000000002,,19977.52,,23546,,20844,,21959.7
КРУПА МАННАЯ,,,,12514.19359,,11755.720000000001,,12277.84,,13333.8,,11508.42,,13309,,11731,,12636.6
КРУПА ПШЕННАЯ,,,,14594.007067999999,,13024.56,,14738.5,,14692.22,,13694.760000000002,,16195,,14214,,13346.3
КРУПА ГРЕЧНЕВАЯ,,,,25517.716278,,24151.76,,25409.8,,24279.379999999997,,22960.34,,28720,,23890,,25330.15
ХЛОПЬЯ  ОВСЯНЫЕ,,,,15333.531696000002,,14802.12,,16866.45,,13362.93,,15389.100000000002,,16284,,14468,,15456.400000000001
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,53122.859891,,53563.64,,49655.74,,53058.43,,52712.54,,54462,,52039,,55207.3
КРУПА ПЕРЛОВАЯ,,,,9251.360048,,9026.32,,8867.07,,9842.31,,8482.16,,9594,,8667,,9904.35
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,91435.958824,,89668.28,,93448.7,,76107.6,,86125.24,,102040,,91632,,88480.25
"ГОРОХ, ФАСОЛЬ",,,,22589.395392000002,,25032.4,,23011.57,,22693.269999999997,,20263.56,,22296,,21624,,23532.3
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,80066.412613,,83740.68000000001,,82597.59,,64685.72,,76640.64000000001,,91207,,64208,,89851.05
"МАКАРОНЫ, РОЖКИ",,,,15151.428979,,14146.359999999999,,14137.060000000001,,13640.75,,16004.78,,15370,,16815,,15789.400000000001
"ВЕРМИШЕЛЬ, ЛАПША",,,,15496.949426000001,,16261.2,,15645.06,,13559.599999999999,,17358.56,,15608,,15756,,14401.6
ВОДКА ,,,,131334.04000399998,,133822.16,,131388.31,,127919.51,,127234.5,,129813,,135200,,135658
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,146062.997385,,151257.16,,142021.22,,149356.89,,146500.32,,143408,,147590,,144524.35
КОНЬЯК,,,,351491.68295299995,,315756.44,,377141.66,,292621.07,,316909.06,,411536,,334598,,342254.45
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,109892.75511700001,,92871.16,,86807.44,,93187.45000000001,,87147.74,,160906,,88973,,96572.05
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,108174.762701,,92210.32,,108714.35,,63156.22,,62515.62,,170455,,87349,,96783.35
ПИВО,,,,24135.509873,,24879.600000000002,,24486.18,,22256.15,,25464.4,,23648,,25286,,23633.1
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,84020.409175,,73446.56,,87530.12,,80706.39,,71286.3,,87898,,86982,,95874.25
ВАФЛИ,,,,54780.970391999996,,51208.24,,57933.049999999996,,53502.909999999996,,55650.96000000001,,56318,,54100,,53054.8
ПРЯНИКИ,,,,41283.357705,,35340.16,,40878.82,,41794.61,,37260.3,,45195,,39820,,44110.2
ПЕЧЕНЬЕ ,,,,42811.54744699999,,40035.48,,41121.979999999996,,40948.43,,43574.280000000006,,44994,,41972,,45341.45
ТОРТ,,,,94878.721721,,91373.28,,94889.17,,103170.02,,91693.56000000001,,99448,,85237,,92739.45
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,9491.984672,,8388.64,,8183.2,,10793.22,,8594.74,,10844,,9127,,8425.400000000001
ИРИС,,,,68786.856496,,61421.88,,64992.32,,70678.2,,67097.12,,72659,,72263,,66025.8
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,49704.252968,,47955.8,,47308.68,,47219.42,,49174.88,,51310,,53495,,48806.450000000004
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,106389.151566,,107470.72,,107317.55,,101603.26999999999,,94114.72,,110762,,107232,,110095.4
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,70395.192122,,69033.08,,64435.28,,69020.3,,65766.24,,75662,,69363,,73112.5
ШОКОЛАД,,,,179105.66236,,167737.2,,178195.2,,176990.26,,178492.94,,191641,,173448,,171853.8
ХАЛВА,,,,62314.485726,,59258.72,,58121.95,,64527.97,,55725.740000000005,,66499,,67980,,55256.1
МАРМЕЛАД,,,,60767.201264999996,,62103.28,,58925.81,,59356.56,,61354.18000000001,,63320,,55854,,62856.45
ЗЕФИР,,,,76972.497613,,71726.28,,78333.59,,70085.28,,76078.12000000001,,85823,,68330,,80680.85
КАКАО - ПОРОШОК (за 200 г),,,,25862.270991999998,,27091.48,,27373.629999999997,,29521.11,,26916.24,,23515,,23919,,25641.85
КАРТОФЕЛЬ,,,,4663.222330999999,,3878.84,,4574.99,,5136.5,,3402.2400000000002,,5666,,4754,,3529.65
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,14155.692829,,12017,,14606.189999999999,,12270.36,,14626.320000000002,,15852,,14914,,12620.050000000001
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,6462.233305000001,,6276.68,,6332.709999999999,,6670.0599999999995,,6177.360000000001,,6494,,6823,,6246.3
ЛУК РЕПЧАТЫЙ,,,,7969.628217,,7717.04,,8355.8,,7577.8099999999995,,7221.02,,8394,,8061,,7840.35
СВЕКЛА,,,,6108.939458000001,,6207.280000000001,,5826.69,,6385.110000000001,,5223.160000000001,,6408,,6207,,5908.45
МОРКОВЬ,,,,7177.08418,,6753.08,,7089.209999999999,,7048.85,,6701.08,,7773,,7376,,6559.95
ПОМИДОРЫ СВЕЖИЕ,,,,35201.36369399999,,31651.8,,36434.84,,36993.64,,34234.56,,37123,,34622,,32255.35
ОГУРЦЫ СВЕЖИЕ,,,,38578.07042999999,,39052.56,,40121.469999999994,,41888.25,,39037.08,,37538,,35067,,39074.55
ЧЕСНОК,,,,89717.916081,,89904.84,,89134.34,,85805.69,,86189.02,,90586,,94417,,89999.4
ПЕРЕЦ СЛАДКИЙ,,,,86697.60798,,88777.12,,88136.88999999998,,90131.63,,89351.54000000001,,81939,,88669,,85019.75
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,43666.921672,,43025.479999999996,,45941.33,,41452.17,,37709.46000000001,,46225,,44296,,43043.5
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,34076.488443,,30602.92,,33040.27,,32539.06,,33667.08,,36126,,36601,,32893.55
СОУС ТОМАТНЫЙ,,,,35655.011309999994,,35606.72,,36326.09,,36538.770000000004,,34123.66,,36480,,34137,,35244.35
ЯБЛОКИ,,,,16044.051316000001,,16141.92,,16545.45,,17277.75,,13823.2,,15829,,15429,,17426.9
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,31333.434859999994,,31019.480000000003,,33842.259999999995,,29601.839999999997,,32483.9,,31146,,32033,,29356
ВИНОГРАД,,,,66621.631182,,69386.16,,60351.24,,65378.64,,79861.74,,64062,,61667,,72940
БАНАНЫ,,,,29313.265166999998,,30055.08,,31132.379999999997,,29842.43,,31446.68,,27978,,28671,,27828.050000000003
СУХОФРУКТЫ,,,,116627.34699600001,,89212.64,,96801.99,,87146.01000000001,,104319.5,,143912,,131778,,131318.85
ОРЕХИ,,,,160558.16512999998,,157559.28,,221308.06,,105134.88,,122905.74,,148060,,184648,,205385.55
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,56551.711247,,52885.119999999995,,58056.409999999996,,53303.259999999995,,48965.86,,69457,,50339,,45389.05
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,66308.839062,,58169.44,,57055.2,,50162.520000000004,,57936.840000000004,,85630,,60438,,74273.65
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,17693.345981,,16410.44,,16357.74,,17154.13,,15694.84,,21070,,16856,,15704.949999999999
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,18179.901605,,19317.76,,17805.07,,17229.28,,18306.64,,19241,,17653,,16248.449999999999
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,10075.969586,,8848.72,,8068.1,,9673.82,,10019.86,,11965,,10184,,9313
ВОДА МИНЕРАЛЬНАЯ ,,,,6898.275094,,5769.16,,6976.5599999999995,,5925.54,,6668.320000000001,,6446,,8154,,9197.3
КВАС (л),,,,9756.61949,,9436.52,,9758.39,,9880.869999999999,,9976.42,,9833,,10067,,9088.65
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,26834.837583,,24844.440000000002,,25430.059999999998,,21851.85,,22621.780000000002,,36166,,23083,,22178.05
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,88669.871936,,92658.20000000001,,89884.66,,138821.78,,73007.14,,73101,,66788,,104287.35
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,22090.711444999997,,15167.76,,11632.52,,17869.77,,9904.1,,40032,,18341,,18219.85
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,8743.832677999999,,5387.52,,5866.67,,6712.8099999999995,,4513.22,,17097,,5161,,5967.700000000001
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,10286.674498,,9858.84,,9347.91,,11141.27,,9751.560000000001,,11398,,9826,,8965.1
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,5927.570027,,6002.32,,6146.359999999999,,6050.91,,5800.26,,5749,,6076,,5804.45
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,26882.613498,,26189.24,,26170.41,,25772.69,,26744.460000000003,,29552,,23590,,27786.25
МАЙОНЕЗ,,,,42899.016295,,41396.2,,44535.7,,41225.89,,43076.28,,43045,,44821,,41694.5
УКСУС ,,,,14056.413318999998,,12475.039999999999,,15431.119999999999,,13285.93,,12039.96,,15622,,13267,,14394.65
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,5615.101315,,5980,,5317.65,,4855.700000000001,,5256,,5984,,5819,,5629.9
СОДА ПИЩЕВАЯ,,,,22301.922863,,22312.96,,22863.1,,22542.59,,23610.420000000002,,21620,,22311,,21767.1
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,32478.133973,,31285.32,,32791.72,,37486.41,,31441.020000000004,,34759,,27202,,29242.25
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,6326.052158,,6314.96,,6308.599999999999,,5921.78,,6219.38,,6569,,6365,,6305.65
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,26282.325811999995,,25348.16,,22879.839999999997,,26255.22,,21481.84,,25428,,36901,,23406.55
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,157417.07681099998,,181126.52,,127619.9,,157320.13,,139801.30000000002,,170436,,149905,,157728.05
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,71079.897264,,68830.4,,57232.53999999999,,65803.06,,63580.8,,83491,,64898,,80787.3
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,65532.129163000005,,57325.28,,56019.189999999995,,64509.06,,60374.94,,83882,,56406,,57125.200000000004
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,49429.738852999995,,48196.96,,48980.05,,53070.46,,46224.66,,50114,,50514,,46378.3
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1432868.85249,,1860730.76,,1369659.12,,1544636.76,,1288408.7000000002,,1332644,,1401871,,1292156.9
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1568219.4693279997,,1560281.2799999998,,1679020.04,,1372980.72,,1606599.28,,1637465,,1614220,,1415151.2
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ (типа ветровки) МУЖСКАЯ  ,,,,881111.4059599999,,1053477.52,,1064273.99,,887686.35,,814240.56,,820684,,831494,,742945.35
КОСТЮМ МУЖСКОЙ,,,,1583445.3114519997,,1487074.5999999999,,1230527.8699999999,,1526329.23,,1311448.34,,2095266,,1322369,,1472418.5
ДЖИНСЫ МУЖСКИЕ,,,,569122.498221,,572380.88,,457282.86999999994,,559980.96,,479555.30000000005,,628789,,619372,,569395.5
БРЮКИ МУЖСКИЕ     ,,,,460944.212489,,410915.24,,457431.12,,438308.58999999997,,401530.18000000005,,537511,,436273,,446988.4
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,346546.09282499994,,355021.39999999997,,309542.19999999995,,296328.39,,321226.60000000003,,405190,,319046,,355818.25
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,590645.979492,,512273.79999999993,,438539.81999999995,,609393.64,,603700.86,,602032,,654691,,708474.2
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1850712.0327524971,,1472864.44,,1698204.83,,3648966.4699999997,,861372.6000000001,,2208943,,642899,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,405839.973805,,335492.76,,362756.87,,393632.16000000003,,373605.24,,496805,,395514,,361919.44999999995
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,263163.961311,,220867.2,,237954.01,,273058.83999999997,,304813.14,,245354,,302507,,280665.3
МАЙКА МУЖСКАЯ,,,,57819.19749,,59338.439999999995,,54939.53,,53157.41,,62679.700000000004,,66553,,51344,,46268.85
ТРУСЫ МУЖСКИЕ,,,,56321.545112,,53732.8,,58332.369999999995,,52329.37,,61390.979999999996,,57584,,55475,,55098.2
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,114637.29643599999,,118893.95999999999,,97062.07999999999,,118234.92,,132383.1,,125870,,91479,,110237.85
