,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
КОЛБАСА ВАРЕНАЯ ПЕРВОГО СОРТА,,,,45178.850827999995,,45671.28,,42908.04,,41744.61,,41423.06,,49046,,46470,,43809.7
КОЛБАСА ВАРЕНАЯ ВТОРОГО СОРТА И БЕССОРТОВАЯ ,,,,34675.646248000005,,38407,,33970.939999999995,,31638.25,,34521.48,,35663,,34676,,32478.1
КОЛБАСА ПОЛУКОПЧЕНАЯ,,,,88734.34074,,84131.84,,84065.59,,84909.09,,82153.78,,104263,,84028,,78445.79999999999
КОЛБАСА СЫРОКОПЧЕНАЯ,,,,167231.29996399998,,153468.52000000002,,173203.18,,168775.78,,166493.32,,181632,,154266,,157571.9
"ПАШТЕТ, ЗЕЛЬЦ, САЛЬТИСОН",,,,31834.507096,,29887.52,,30833.34,,29386.14,,23645.28,,34042,,38622,,31753.9
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,19661.729516000003,,18712.92,,21214.32,,23846.08,,16324.84,,18371,,21881,,17228.85
"СОСИСКИ, САРДЕЛЬКИ",,,,59280.770887999985,,56568.88,,57960.97,,56392.53999999999,,57822.380000000005,,62809,,60302,,58868.25
"ВЕТЧИНА, БУЖЕНИНА, ОКОРОК",,,,94953.997064,,106883.79999999999,,90543.57999999999,,87203.11,,114851.88,,101154,,76050,,85697.45000000001
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,30555.845636000002,,28904.36,,30555.68,,30530.47,,32456.820000000003,,32044,,28549,,29659.25
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,33864.000327999995,,30514.640000000003,,32903.89,,34409.229999999996,,35570.12,,37537,,30307,,32222.6
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,52616.8408,,54683.479999999996,,52190.479999999996,,45906.43,,54869.16,,55820,,52379,,49005.95
РЫБА ЖИВАЯ,,,,45512.431848,,42690.88,,38818.86,,47330.07,,44904,,48094,,46496,,46888.8
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,40011.541316,,32918.6,,42712.38,,38590.82,,38122.64,,45302,,34999,,43075
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,63839.63502,,58457.28,,55035.78,,59976.36,,62472.58,,79635,,54513,,59808.25
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,97566.901428,,97318.24,,100897.73,,99401.08,,106401.12,,88881,,106848,,91234.75
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,249496.598132,,277071.56,,259710.08,,194369.64,,239316.36000000002,,232256,,291394,,270590.7
ИКРА ЛОСОСЕВЫХ РЫБ,,,,844853.8947400001,,745423.2000000001,,859555.29,,769008.64,,826772.1600000001,,984397,,798494,,774934.35
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,29696.744496,,32066.480000000003,,27772.91,,31229.28,,30532.520000000004,,30046,,28689,,26662.75
СЕЛЬДЬ СОЛЕНАЯ,,,,50601.157380000004,,55587.92,,54671.649999999994,,52247.82000000001,,53568.44,,49304,,45822,,44723.7
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,60004.448191999996,,54180.6,,60008.38999999999,,62910.759999999995,,53265.560000000005,,64032,,61442,,58031.1
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,20644.159236,,21713.36,,16301.47,,21088.71,,20094.88,,22637,,19527,,20814.05
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,41505.168024,,40501.84,,41357.95999999999,,39357.28,,38431.68,,47606,,37393,,39167.9
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,22804.515176,,22954.64,,22330.71,,21883.29,,23948.64,,23657,,22431,,21490.8
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СТЕРИЛИЗОВАННОЕ",,,,9504.949536,,8444.44,,9597.369999999999,,9238.82,,9057.060000000001,,9562,,10232,,10327.75
КЕФИР (ПРОДУКТ КЕФИРНЫЙ),,,,9402.087236,,8993.72,,9990.419999999998,,9316.970000000001,,9645.300000000001,,9385,,9224,,9379.9
СМЕТАНА ,,,,33515.378427999996,,33524.28,,36535.93,,30814.06,,32779.66,,34519,,31345,,34882.15
ТВОРОГ ЖИРНЫЙ,,,,47963.369696,,49345.079999999994,,49707.14,,46802.83,,44301.12,,49567,,46129,,48172.1
ТВОРОГ НЕЖИРНЫЙ,,,,41770.8874,,43525.76,,41397.939999999995,,40943.130000000005,,41672.8,,40624,,43427,,41794.9
ЙОГУРТ (за 250 г),,,,8275.973300000001,,8239.28,,7845.439999999999,,9044.77,,8619.92,,9049,,7678,,6312.2
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,4486.234299999999,,4492.44,,4680.009999999999,,4393.58,,4482.34,,4411,,4443,,4637.45
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,10023.904468,,10583.4,,10205.419999999998,,10200.06,,10253.42,,9841,,9427,,9989
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,55330.332584,,50550.56,,53427.659999999996,,57563.74,,53101.68000000001,,59403,,54139,,54052.95
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,109475.479732,,108797.12,,126533.75,,89707.37,,117086.06,,111475,,113459,,97409.5
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,17594.31032,,16911.760000000002,,18079.719999999998,,16509.04,,17682.940000000002,,18045,,18252,,17079.8
МОРОЖЕНОЕ,,,,92491.83496,,99206.08,,76664.48999999999,,100192.47,,87966.22,,93003,,103102,,80541.05
СЫР  ТВЕРДЫЙ,,,,100271.29988799998,,95123.36,,96250.7,,102273.34,,101703.42,,100827,,101140,,104420.3
СЫР МЯГКИЙ ,,,,84048.797368,,74383.79999999999,,78403.86,,74563.54,,74463.94,,97648,,91211,,79515.3
СЫР ПЛАВЛЕНЫЙ,,,,69995.45602799999,,70413.68000000001,,74099.3,,73718.31,,59501.26000000001,,73781,,68483,,63422.45
"СЫР РАССОЛЬНЫЙ (БРЫНЗА, СУЛУГУНИ И ПРОЧИЕ)",,,,97149.96367999999,,96711,,97212.29000000001,,97298.68,,87718.92,,88843,,110701,,109311.54999999999
МАСЛО ЖИВОТНОЕ,,,,96184.97541199999,,91266.12,,96631.58,,99736.7,,91740.38,,100167,,92410,,96977.29999999999
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,26922.085767999997,,25657.44,,26440.77,,27287.47,,26764.280000000002,,28358,,26524,,25586.550000000003
МАСЛО ОЛИВКОВОЕ,,,,151345.956672,,152807.24,,169319.41999999998,,145885.97999999998,,164913.06,,138923,,160052,,140992.25
МАРГАРИН,,,,36748.696092,,35133.52,,33699,,34269.84,,35145.64,,39609,,38133,,37806.3
ЖИР ЖИВОТНЫЙ,,,,15524.32296,,18233.760000000002,,11885.06,,12440.56,,18957.120000000003,,17321,,15583,,12042.55
ЯЙЦА  КУРИНЫЕ (за 10 шт.),,,,17654.279588,,17380.760000000002,,18797.3,,16811.260000000002,,16506.7,,17972,,18234,,17331.25
САХАР-ПЕСОК,,,,14056.819636,,13996.96,,14051.98,,14115.43,,14060.660000000002,,14303,,13908,,13633.85
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,264143.344488,,277997.8,,222890.3,,238800.79,,248432.94000000003,,277664,,310675,,242190.2
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,212334.649904,,220396.96000000002,,233635.39999999997,,197790.28999999998,,227027.58000000002,,200765,,201641,,226636.2
КОФЕ РАСТВОРИМЫЙ,,,,499047.2130719999,,503156.72,,504591.38999999996,,491393.70999999996,,471582.22000000003,,474446,,525804,,551710
МЁД  НАТУРАЛЬНЫЙ,,,,96585.386132,,86120.44,,94133.75,,96014.57,,95843.52,,108375,,91774,,90311
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,3975.580816,,4231.92,,3909.3599999999997,,3950.62,,3885.6000000000004,,4180,,3509,,4012.5
МУКА ПШЕНИЧНАЯ ,,,,8615.402952,,8596.68,,8332.45,,8673.84,,8700.320000000002,,9077,,8382,,7942.349999999999
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,12572.282296,,12554.64,,12306.11,,12514.01,,10945.62,,14075,,11389,,12536.25
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,19097.723496000002,,17899.96,,16069.419999999998,,19080.62,,17053.120000000003,,22092,,19044,,18601.550000000003
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,13746.76614,,14099.44,,15321.099999999999,,14115.279999999999,,15852.340000000002,,13332,,11443,,13183
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,30088.097971999996,,38249.64,,23146.17,,33820.380000000005,,25170.36,,25453,,35089,,33153.5
"СУХАРИ, СУШКИ, БАРАНКИ",,,,41523.338276,,36395.44,,38706.59,,44186.76,,37906.42,,43908,,45135,,40048.85
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,20446.505616,,19438.64,,20499.649999999998,,19473.1,,19617.28,,21307,,21161,,20520.2
КРУПА МАННАЯ,,,,11930.764404,,10344.720000000001,,11786.05,,13347.93,,10565.320000000002,,13162,,11173,,11561.9
КРУПА ПШЕННАЯ,,,,14507.697236,,13534.880000000001,,14088.469999999998,,15310.939999999999,,13389.66,,15866,,13694,,13993.55
КРУПА ГРЕЧНЕВАЯ,,,,22648.542384,,21474.4,,23679.129999999997,,22214.44,,20390.300000000003,,24606,,21538,,22419.300000000003
 ХЛОПЬЯ  ОВСЯНЫЕ,,,,15057.407568,,14213.28,,15666.029999999999,,13592.41,,14655.46,,16338,,14705,,14936
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,51933.853284000004,,50532.04,,47637.2,,49158.990000000005,,52665.22,,55657,,50265,,54269.3
КРУПА ПЕРЛОВАЯ,,,,9110.95344,,8318.52,,8331.47,,10145.74,,8363.32,,9598,,8675,,9801.4
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,89625.552108,,82626.51999999999,,87754.66,,68729.29000000001,,76475.70000000001,,112036,,89721,,83621.95
"ГОРОХ, ФАСОЛЬ",,,,22234.406864,,23922.2,,22821.14,,18797.739999999998,,20984.9,,22819,,23917,,21352.35
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,75320.48246,,78446.56,,83848.11,,60167.16,,71079.92000000001,,87527,,60309,,76141.65
"МАКАРОНЫ, РОЖКИ",,,,14195.388012,,13473,,12690.51,,12211.95,,15438.42,,15048,,15654,,13777
"ВЕРМИШЕЛЬ, ЛАПША",,,,14608.531248,,14542.68,,15088.239999999998,,12154.22,,15688.100000000002,,15415,,14984,,13567.05
ВОДКА ,,,,128322.241164,,131645.92,,127163.73,,123831.47,,125022.08,,126147,,134221,,132035.45
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,144499.216264,,146990.56,,141130.32,,144156.77,,149447.40000000002,,142708,,149179,,138354.1
КОНЬЯК,,,,321585.651652,,305040.39999999997,,366871.62999999995,,284565.66000000003,,313380.96,,351833,,298870,,301453.15
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,96994.261864,,83546.6,,87539.66999999998,,86723.81,,84472.38,,129655,,84118,,85406.1
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,93260.46113999998,,83955.48,,100041.54,,58608.67999999999,,61287.76,,135830,,80885,,84046.1
ПИВО,,,,23517.162331999996,,21972.52,,22579.96,,22034.6,,25748.48,,24538,,23728,,23122
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,74142.13997199999,,68986.64,,80939.87999999999,,71974.23999999999,,71406.20000000001,,77014,,75332,,69221.65
ВАФЛИ,,,,53221.167444,,49096.96,,54641.479999999996,,50478.03999999999,,54255.58,,55579,,54251,,51552.95
ПРЯНИКИ,,,,40278.72263599999,,34922.72,,37861.02,,40078.28,,35369.740000000005,,46311,,40026,,39913.149999999994
ПЕЧЕНЬЕ ,,,,40734.348124,,38771.72,,39520.46,,39202.99,,42500.66,,41742,,40687,,42142.15
ТОРТ,,,,89999.74815199999,,87264.84,,91325.93,,99532.09,,85250,,93921,,82466,,85185.85
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,8989.353024,,8048.2,,7868.599999999999,,10275.82,,8083.620000000001,,10574,,8155,,7832.700000000001
ИРИС,,,,62520.269060000006,,55843.68,,61844.89,,58253.880000000005,,61104.36,,70928,,58619,,62516.399999999994
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,47000.870072000005,,44450.08,,44576.53,,43490.17,,46697.240000000005,,48063,,51648,,48377.6
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,103636.659104,,105670.44,,104186.98,,99896.42,,91982.04000000001,,106368,,110699,,100482.05
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,65230.316935999996,,64807.28,,61365.09,,63590.46,,61527.740000000005,,69195,,64028,,67792.35
ШОКОЛАД,,,,163795.03084800002,,163721.76,,168299.33,,158787.63,,156294.78,,172173,,158767,,158821.95
ХАЛВА,,,,57923.242704,,55242,,57623.14,,55474.25,,53863.94,,60638,,64126,,53075.15
МАРМЕЛАД,,,,56280.634888,,55831.68,,52715.770000000004,,51249.29,,56411.78,,60259,,52644,,62384.25
ЗЕФИР,,,,71509.716036,,65602.51999999999,,68564.15,,65267.14,,71526.38,,79569,,67281,,75624.45000000001
КАКАО - ПОРОШОК (за 200 г),,,,25880.429484,,26138.92,,27300.229999999996,,28844.33,,27067.420000000002,,23914,,26056,,23610.199999999997
КАРТОФЕЛЬ,,,,4572.418428,,3740.2,,4715.78,,4450.79,,3784.1400000000003,,5613,,4283,,4156.4
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,13767.587947999999,,12553.079999999998,,15041.629999999997,,11758.4,,14533.420000000002,,15109,,13362,,12721.95
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,5452.65108,,5311.68,,5341.45,,5195.92,,5085.72,,5989,,5436,,5117.4
ЛУК РЕПЧАТЫЙ,,,,7491.653367999999,,7375.08,,8115.82,,7198.01,,7093.56,,7755,,7279,,7348.4
СВЕКЛА,,,,5521.170792,,5375.52,,5403.7,,5790.76,,4701.22,,6018,,5428,,5205.25
МОРКОВЬ,,,,6373.577512,,5943.120000000001,,6390.28,,6044.63,,5986.700000000001,,7219,,6072,,5976.1
ПОМИДОРЫ СВЕЖИЕ,,,,41769.82447200001,,42183,,37723.46,,45743.95,,45207.020000000004,,42429,,41418,,35880.55
ОГУРЦЫ СВЕЖИЕ,,,,42679.362148,,40029.88,,42449.92,,43786.46,,41023.060000000005,,44822,,44780,,37927.55
ЧЕСНОК,,,,64402.578032000005,,60867,,62458.70999999999,,63285.47,,60492.100000000006,,66519,,63855,,71949.8
ПЕРЕЦ СЛАДКИЙ,,,,53038.120704,,49986.56,,54355.95,,53601.78,,49078.14,,56724,,52521,,49958.899999999994
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,38639.025656,,36988.16,,38773.83,,37006.27,,31999.120000000003,,43930,,38511,,36211.95
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,31843.622848,,28977.28,,32787.28,,28535.479999999996,,31800.940000000002,,33457,,36915,,27126.9
СОУС ТОМАТНЫЙ,,,,32165.952488,,33803.48,,33487.28,,32892.5,,31013.920000000006,,31767,,32566,,29346.8
ЯБЛОКИ,,,,14309.390108,,14499.800000000001,,14615.939999999999,,15536.220000000001,,11215.26,,14740,,13756,,15095.55
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,29740.017716,,28388.519999999997,,34210.63,,29190.379999999997,,27513.04,,31088,,29595,,26044.85
ВИНОГРАД,,,,41036.387092,,45351.68,,41108.78,,40674.34,,48701.82000000001,,37621,,37710,,41617.149999999994
БАНАНЫ,,,,23228.7299,,23079.199999999997,,24384.23,,24027.82,,23272.38,,23688,,22598,,20709.15
СУХОФРУКТЫ,,,,96439.607556,,84691.04,,89083.04,,71079.15,,87624.38,,109003,,112839,,105706.84999999999
ОРЕХИ,,,,144960.176804,,142646.64,,247868.74,,108483.63999999998,,116309.62000000001,,131141,,144757,,143117.34999999998
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,47678.80782,,44564.68,,48406.03999999999,,45725.43,,46710.66,,51995,,47891,,42781.1
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,57621.879360000006,,54756.6,,48678.619999999995,,45678.74,,53157.560000000005,,73866,,53327,,56067.65
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,16086.413416000001,,15364.04,,16011.279999999999,,15460.62,,14645.560000000001,,18177,,15396,,15006.099999999999
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,16789.58238,,16244.079999999998,,15947.25,,15638.04,,17338.800000000003,,18461,,16555,,15372.55
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,9131.573772,,8390.28,,7825.369999999999,,9158.4,,9957.66,,9858,,9529,,8184
ВОДА МИНЕРАЛЬНАЯ ,,,,6467.924431999999,,5479.88,,7273.83,,5404.73,,6016.18,,6013,,8366,,7050.599999999999
КВАС (л),,,,9287.967668,,9229,,9245.58,,9013.82,,9425.16,,9060,,9792,,9481.6
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,25113.378248000005,,23608.68,,26044.11,,20659.64,,20863.08,,33025,,21710,,20703.15
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,86083.12597600001,,84907.79999999999,,81518.35,,131924.15,,71905.66,,72366,,63970,,115466.75
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,20593.177016,,14434.16,,11142.039999999999,,16722.91,,8116.780000000001,,37169,,15685,,21673.2
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,8133.3814999999995,,5122.5199999999995,,5704.5,,6743.969999999999,,4191.54,,15726,,4862,,5758.25
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,9343.184720000001,,8755.16,,8790.689999999999,,10160.45,,9015.380000000001,,10060,,9176,,8372.150000000001
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,5581.067828,,5534.5599999999995,,5834.59,,5708.04,,5360.02,,5502,,5740,,5388.25
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,24923.178728,,22392,,23789.6,,25223.6,,24716.88,,27754,,22206,,25793
МАЙОНЕЗ,,,,38841.238296,,37427.36,,42002.08,,38655.41,,38745.98,,38679,,38955,,37526.8
УКСУС ,,,,12697.202084,,11850.08,,13616.5,,11444.52,,11759.460000000001,,13985,,12491,,12281.65
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,5067.319711999999,,4925.68,,4972.73,,4559.4,,5010.46,,5375,,5092,,5244.65
СОДА ПИЩЕВАЯ,,,,20789.649476000002,,20249.4,,21799.75,,21319.420000000002,,22589.440000000002,,19268,,21511,,20569.949999999997
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,31453.198564,,30248.88,,29445.379999999997,,35355.17,,29779.36,,33337,,28559,,31253.300000000003
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,6123.889516,,5718.4,,6287.949999999999,,5721.67,,6171.84,,6454,,6112,,6072.1
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,25804.469584000002,,26324.559999999998,,22035.729999999996,,25398.53,,21602.04,,23960,,35507,,25227.05
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,151170.545664,,154149.88,,115913.98999999999,,149997.47,,135907.76,,163654,,137566,,193490.4
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,66203.4127,,59499.16,,55064.219999999994,,61591.67999999999,,62232.3,,79871,,62057,,68248.5
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,60422.339276,,44978.479999999996,,42006.09,,64669.64,,52792.060000000005,,79012,,55037,,63001.95
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,44174.452876,,45039.799999999996,,47431.13,,48811.729999999996,,44240.18000000001,,40347,,45618,,41012.15
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1353268.1806559998,,1217697.16,,1452198.82,,1312491.94,,1381216.5,,1391308,,1368732,,1308611.5
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1532760.373172,,1257609.6,,1687936.0499999998,,1412055.8900000001,,1587422.1800000002,,1675759,,1626641,,1285753.5
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,769387.0163337409,,585404.64,,926936.87,,946993.59,,879198.0800000001,,,,624990,,673825.65
КОСТЮМ МУЖСКОЙ,,,,1466899.848264,,1492245.72,,1223596.7799999998,,1364263.78,,1310983.92,,1864009,,1224201,,1341520.7999999998
ДЖИНСЫ МУЖСКИЕ,,,,490162.921948,,486240.6,,394091.81999999995,,473175.67000000004,,456905.46,,557621,,474907,,511269.6
БРЮКИ МУЖСКИЕ     ,,,,435933.71932400006,,379106.24,,444360.57999999996,,409603.53,,399799.28,,522915,,395176,,403101.8
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,307852.665072,,289637.32,,265796.12,,268375.39,,296113.94,,375788,,264409,,330296.5
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,571822.627016,,489023.12,,468253.98,,565313.63,,611295.8400000001,,644312,,553807,,598623.4
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1540877.6072039995,,1250529.28,,1619713.71,,1444776.22,,1194229.26,,2226530,,1148820,,1096005.15
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,386644.393128,,385588.16000000003,,312348.73,,356874.12,,348985.54000000004,,488141,,349482,,344110.05
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,250868.495888,,219672.24,,226781.63999999998,,253554.40999999997,,290300.34,,240296,,264112,,279835.55000000005
МАЙКА МУЖСКАЯ,,,,52823.317472,,49776.8,,45180.52,,43827.83,,58122.740000000005,,66664,,49729,,40212.65
ТРУСЫ МУЖСКИЕ,,,,50519.125548,,47220.64,,55921.1,,42315.75,,58574.5,,53462,,48566,,45717.1
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,109957.047568,,121889.64000000001,,91906.89,,113823.91,,121940.84,,111534,,101481,,106524.9
