,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ПИДЖАК ЖЕНСКИЙ,,,,125651.703694,,111084.54,,116454.42,,111863.36,,104203.33,,171294.0,,119891.0,,124629.88
ЮБКА ЖЕНСКАЯ ,,,,84004.473104,,73238.24,,82033.65,,78681.8,,83489.06,,88117.0,,91492.0,,90882.68
ДЖИНСЫ ЖЕНСКИЕ,,,,120687.42461799999,,95998.48,,88980.96,,105879.46,,103897.27,,177930.0,,139400.0,,103442.32
БЛУЗКА ЖЕНСКАЯ,,,,83007.64486799999,,69975.74,,91799.8,,75349.18,,76472.44,,96455.0,,80128.0,,87441.0
ПЛАТЬЕ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКОЕ,,,,101291.578566,,104687.32,,117404.26,,106926.02,,99554.37,,99928.0,,84470.0,,97248.0
ХАЛАТ ДОМАШНИЙ ЖЕНСКИЙ,,,,52909.386444,,46344.52,,60688.83,,39552.56,,47327.47,,67785.0,,49909.0,,54530.04
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ ЖЕНСКИЙ",,,,48433.10784599999,,47474.94,,50394.26,,51565.68,,37293.39,,57318.0,,51287.0,,35603.76
КОСТЮМ СПОРТИВНЫЙ ЖЕНСКИЙ,,,,122836.736702,,99318.3,,120211.83,,99411.16,,97805.08,,172792.0,,121816.0,,128677.44
БЮСТГАЛЬТЕР ,,,,28775.580908,,25821.34,,28911.15,,27168.54,,28277.5,,30305.0,,32516.0,,27580.0
ТРУСЫ  ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА ЖЕНСКИЕ,,,,8086.957082000001,,6600.16,,7235.63,,7821.78,,7387.51,,10938.0,,8428.0,,6750.4
ШАПКА  МЕХОВАЯ ЖЕНСКАЯ,,,,358518.430488063,,420742.0,,461026.85,,333450.0,,236882.28,,383511.0,,,,273660.0
ПЛАЩ ЖЕНСКИЙ,,,,237750.9186,,209997.4,,215377.34,,251572.88,,207224.62,,266321.0,,272344.0,,217203.52
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,27828.451938000002,,24469.54,,26707.38,,25403.96,,25069.3,,37061.0,,26411.0,,25618.84
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,29695.964266,,12637.2,,35323.17,,17432.78,,40331.71,,57656.0,,17965.0,,19221.6
ШЛЯПА ЖЕНСКАЯ,,,,64386.87299399999,,56575.7,,60221.72,,55681.12,0.0,64445.98,,88198.0,,56269.0,,61033.92
ШУБА (полушубок) ИЗ ИСКУССТВЕННОГО МЕХА ЖЕНСКИЙ,,,,231950.46,,,,,,,,231950.46,,,,,,
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,38795.15311399999,,26506.7,,37129.83,,26286.08,,32675.78,,56525.0,,43385.0,,43121.88
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,82022.780304,,84348.46,,77309.12,,70299.38,,72514.11,,120237.0,,71010.0,,59219.24
КОЛГОТКИ ЖЕНСКИЕ,,,,8427.834525999999,,7223.38,,6050.22,,8345.56,,6735.52,,13874.0,,7349.0,,6664.28
БРЮКИ ЖЕНСКИЕ,,,,92925.30942599999,,73817.6,,87496.98,,94668.7,,92411.48,,120062.0,,83659.0,,88164.92
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,138406.32686600002,,108225.1,,167168.09,,112747.68,,150708.35,,163170.0,,125038.0,,142212.08
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,127336.495094,,102516.6,,146821.14,,103621.18,,119187.81,,166898.0,,119817.0,,119723.88
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,153804.087402,,144481.58,,186359.68,,141937.36,,168280.79,,152900.0,,135000.0,,156521.0
НОСКИ  ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ ДЕТСКИЕ,,,,2940.0179279999998,,2766.7,,2829.81,,2554.7,,3092.45,,3183.0,,3151.0,,2961.76
БРЮКИ ДЕТСКИЕ,,,,46927.97337,,40994.12,,49498.51,,40471.42,,45843.9,,56941.0,,43921.0,,48286.2
КОСТЮМ ШКОЛЬНЫЙ ,,,,127878.50445,,125985.54,,140813.78,,122495.28,,132342.78,,142602.0,,103805.0,,125019.76
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,69060.78197,,58244.6,,71715.37,,59979.86,,68085.08,,83851.0,,70548.0,,66061.16
"ДЖЕМПЕР,CВИТЕР  ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ ДЕТСКИЙ",,,,48540.678351999995,,41349.16,,46714.89,,43132.36,,48771.43,,53749.0,,53923.0,,50955.96
СОРОЧКА ВЕРХНЯЯ   ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ ДЛЯ МАЛЬЧИКА,,,,29359.504215999998,,25889.64,,30091.73,,23703.56,,30536.51,,34711.0,,29039.0,,30701.64
ЮБКА  ИЗ СМЕСОВЫХ ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА  ДЕТСКАЯ,,,,40895.755756000006,,33489.44,,45097.27,,33142.56,,39682.53,,50050.0,,40303.0,,42443.64
ПЛАТЬЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ ДЕТСКОЕ,,,,41000.46931,,37015.9,,32473.0,,30661.12,,32063.33,,57626.0,,48071.0,,40948.16
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,110974.38276400001,,119437.44,,104498.78,,108122.96,,123459.38,,109293.0,,108362.0,,105172.4
ДЖИНСЫ ДЕТСКИЕ,,,,64895.909162,,55565.78,,49326.06,,60935.84,,68960.11,,79885.0,,64396.0,,71066.0
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,12551.123775999999,,13460.02,,13514.88,,6273.94,,12985.3,,10693.0,,16565.0,,16049.2
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,11252.838045999999,,10462.8,,12715.5,,9909.62,,12078.43,,11844.0,,11469.0,,10305.44
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,23320.242596000004,,18926.44,,21729.44,,17782.8,,21128.0,,33058.0,,24270.0,,22583.56
КОЛГОТКИ ДЕТСКИЕ,,,,9330.197836,,8961.52,,8724.94,,8177.08,,9327.99,,9499.0,,11831.0,,8470.52
ПИЖАМА ДЕТСКАЯ,,,,27356.469209999996,,22569.7,,27876.07,,27117.8,,24216.83,,31912.0,,27448.0,,28518.52
"ПОЛУБОТИНКИ, ТУФЛИ  КОЖАНЫЕ МУЖСКИЕ",,,,138042.672134,,140923.92,,148399.12,,138236.02,,133605.31,,142982.0,,128969.0,,130287.4
САПОГИ НА МЕХУ  МУЖСКИЕ,,,,196867.28705800005,,188677.14,,183169.93,,166649.0,,181889.2,,217450.0,,226860.0,,203674.6
ОБУВЬ  ДОМАШНЯЯ  МУЖСКАЯ ,,,,23039.231623999996,,20414.22,,21158.72,,20676.1,,21845.4,,31880.0,,20995.0,,20603.36
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,105017.949688,,99138.32,,76717.48,,113403.6,,96543.32,,119007.0,,110885.0,,110518.32
"БОСОНОЖКИ, САНДАЛЕТЫ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ  МУЖСКИЕ",,,,122391.814534,,114047.86,,123103.77,,130030.0,,85871.93,,137624.0,,149840.0,,96721.44
РЕЗИНОВАЯ ОБУВЬ,,,,36562.460538,,29721.1,,37111.17,,31426.52,,31564.56,,45487.0,,40500.0,,36254.52
САПОГИ  ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,309400.37909600005,,319443.76,,269639.95,,305730.0,,271564.39,,366120.0,,314248.0,,281581.92
САПОГИ  ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,268144.91821,,264974.44,,297472.28,,234104.26,,281792.78,,230002.0,,293423.0,,301893.48
"ТУФЛИ   КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ ЖЕНСКИЕ",,,,110852.35773,,98678.22,,109606.66,,119220.0,,120882.63,,106869.0,,116769.0,,106003.4
ТУФЛИ  МОДЕЛЬНЫЕ ЖЕНСКИЕ,,,,153745.90812399998,,151026.96,,154031.9,,139875.68,,151660.18,,186516.0,,138469.0,,142021.12
ТУФЛИ   ЛЕТНИЕ КОЖАНЫЕ ЖЕНСКИЕ,,,,130568.74254199999,,147008.22,,124457.33,,117474.52,,115732.04,,142813.0,,138681.0,,117057.64
ОБУВЬ  ДОМАШНЯЯ ЖЕНСКАЯ ,,,,22455.391498,,20034.46,,19548.63,,20494.12,,21968.78,,28814.0,,20835.0,,23309.56
ТУФЛИ  ИЗ ИСКУССТВЕННОЙ КОЖИ ЖЕНСКИЕ ,,,,83041.88693400001,,90459.06,,84722.24,,82064.4,,71910.18,,82176.0,,95218.0,,69473.48
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,127107.77684800001,,113429.84,,119385.62,,83625.0,,130397.11,,140800.0,,154435.0,,148837.44
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,131894.459166,,122447.7,,147229.98,,95575.08,,149111.44,,152574.0,,133975.0,,120267.2
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,85566.40314999998,,77907.24,,88892.0,,82332.14,,98734.07,,84338.0,,84979.0,,85824.08
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,68116.86946,,71988.08,,69229.91,,65487.96,,67940.44,,73839.0,,61363.0,,64707.8
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,52240.752951999995,,40157.98,,48214.43,,46401.1,,60101.22,,67230.0,,51086.0,,48557.44
СТОЛ ПИСЬМЕННЫЙ,,,,321241.677908,,265889.7,,300021.03,,494696.14,,262016.32,,287843.0,,330079.0,,290181.68
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,826962.2804899999,,713432.24,,892378.3,,720811.82,,859958.13,,749790.0,,1007715.0,,900946.76
СТУЛ,,,,135484.31267800002,,109215.9,,144074.84,,140397.2,,121364.37,,155766.0,,138499.0,,128825.44
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,3060766.222194,,2845366.44,,3239798.02,,3088706.94,,2787794.47,,3381908.0,,3023060.0,,2875221.44
НАБОР МЯГКОЙ МЕБЕЛИ,,,,2511869.796276,,2608410.02,,2606742.46,,2099717.14,,2863948.57,,2697163.0,,2209880.0,,2560719.88
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,2227343.560016,,2133448.02,,1909223.52,,2107952.86,,2076739.3,,2696411.0,,2226450.0,,2223410.36
ДИВАН-КРОВАТЬ,,,,1098884.39334,,1244971.34,,870905.86,,978857.02,,1047926.52,,1098863.0,,1179120.0,,1272037.72
 ГАРНИТУР КУХОННЫЙ,,,,1575116.297446,,1815730.7,,1552340.48,,1191913.68,,1593682.78,,1358188.0,,1952373.0,,1653232.24
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,937743.054386,,1032175.58,,1015924.09,,911952.32,,827368.16,,755554.0,,1067090.0,,1008854.4
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ       (за 1 м2),,,,60948.59377400001,,47454.92,,64411.38,,57247.82,,58370.16,,67739.0,,64498.0,,65709.92
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,57430.41174,,57886.52,,46004.02,,43407.52,,46695.67,,85869.0,,55945.0,,52840.44
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,39232.672432,,38277.24,,38049.62,,31399.16,,40158.25,,44910.0,,39976.0,,40694.04
КОМПЛЕКТ БЕЛЬЯ ПОСТЕЛЬНОГО ,,,,86026.434786,,71833.4,,86073.07,,79217.26,,93545.97,,103383.0,,84927.0,,78025.28
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,85334.32381,,68214.6,,79747.81,,77042.3,,68368.24,,119994.0,,82900.0,,86016.76
ОДЕЯЛО ВАТНОЕ,,,,68357.20724799999,,68511.94,,70187.08,,65331.46,,70472.67,,63032.0,,79854.0,,62018.36
ПОКРЫВАЛО ,,,,70859.977582,,64925.4,,64076.25,,54918.26,,56225.94,,102111.0,,74059.0,,64763.04
СКАТЕРТЬ,,,,23612.017448,,18673.84,,26642.84,,23921.04,,18027.55,,28142.0,,22702.0,,25159.88
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,18317.327328,,14304.22,,15887.54,,14687.42,,18923.39,,26688.0,,15454.0,,20036.44
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,38489.167846000004,,28082.5,,34182.4,,33214.36,,34942.82,,48862.0,,47709.0,,37673.24
ТАРЕЛКА,,,,4195.260604,,2861.38,,3263.52,,3571.66,,3391.99,,8370.0,,3034.0,,3055.84
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,52744.028825999994,,45092.3,,56096.22,,49042.0,,48128.79,,62609.0,,53269.0,,50911.76
ВАЗА,,,,41485.491502000004,,40462.86,,46173.62,,42218.72,,43000.07,,44771.0,,36018.0,,36658.4
КАСТРЮЛЯ,,,,35315.815304,,30134.92,,34488.35,,36796.32,,34574.13,,38329.0,,31178.0,,41972.68
ХОЛОДИЛЬНИК,,,,1364470.7024059999,,1338363.48,,1281433.95,,1304220.58,,1382687.69,,1216915.0,,1508033.0,,1614107.84
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,2268.9146939999996,,974.2,,1029.97,,5727.74,,2465.94,,2816.0,,1093.0,,1181.96
МАШИНА СТИРАЛЬНАЯ,,,,1094997.534888,,1126483.7,,1098786.04,,1249733.5,,1371323.75,,877527.0,,911842.0,,1179378.52
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,246585.627292,,214434.46,,225625.69,,224559.46,,245419.93,,281699.0,,282203.0,,236214.16
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,85594.226186,,87031.36,,80180.17,,75808.98,,85147.75,,99570.0,,87780.0,,76852.44
КОМБАЙН КУХОННЫЙ,,,,307332.167158,,349388.56,,326064.25,,293693.02,,304113.95,,299078.0,,313100.0,,259891.32
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,135751.140838,,90408.04,,131412.01,,93021.94,,79398.87,,277099.0,,117589.0,,96316.04
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,89422.032804,,75276.62,,89604.06,,72284.38,,89811.03,,123782.0,,77639.0,,87113.24
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,189710.569966,,167131.98,,197181.86,,202943.12,,153546.29,,241514.0,,176583.0,,158245.72
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,343323.452478,,333899.0,,332734.05,,308522.38,,345778.87,,400493.0,,334772.0,,325812.08
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1293048.84175,,1185444.14,,1070268.73,,1223328.36,,1261598.01,,1661336.0,,1121540.0,,1408322.76
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,218338.17579,,210593.86,,206849.89,,208621.88,,213921.97,,229247.0,,227010.0,,228704.92
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,222688.370144,,173113.26,,226013.33,,223738.54,,257852.41,,236622.0,,213776.0,,234785.8
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,981102.639846,,949374.68,,872249.54,,836608.78,,957972.02,,1301170.0,,900197.0,,924632.4
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,640760.378348,,449444.06,,629350.9,,553785.98,,636534.75,,789141.0,,755110.0,,619394.96
DVD-ПЛЕЕР,,,,229099.62904600002,,237011.82,,200582.11,,213584.72,,214926.42,,268543.0,,238732.0,,206590.2
КОМПАКТ-ДИСК (без записи),,,,2692.6066759999994,,2701.58,,2150.88,,2911.1,,3254.18,,3182.0,,2489.0,,1895.52
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,673591.166148,,684880.42,,727186.19,,803139.5,,478161.7,,686637.0,,566197.0,,737249.32
ОБОИ (за рулон 10 м),,,,17224.265177999998,,13037.54,,13678.89,,11421.4,,12915.0,,33457.0,,15001.0,,14057.52
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,584399.264768,,529537.82,,903543.31,,483997.58,,506305.1,,593731.0,,448333.0,,665426.88
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,29578.685228000002,,25823.72,,26269.06,,24495.56,,25890.6,,41961.0,,29984.0,,27089.6
ЦЕМЕНТ (за 50 кг),,,,25275.616566000004,,24631.7,,24983.53,,26900.8,,24407.0,,25030.0,,25454.0,,25319.84
ШИФЕР (за 10 условных штук),,,,16661.836940959998,,16193.3,,17263.55,,16659.74,,16150.13,,17607.0,,16377.0,,15871.184800000003
ЛИНОЛЕУМ (за 1 м2),,,,29067.463934,,23891.52,,28874.92,,22020.22,,25148.51,,45826.0,,26256.0,,24533.0
СТЕКЛО ОКОННОЕ (за 1 м2),,,,26153.498986000002,,28700.46,,25641.18,,26508.92,,20222.08,,31093.0,,22850.0,,24804.6
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,65836.069934,,70945.24,,46040.1,,60181.02,,59138.47,,69930.0,,83003.0,,66385.12
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,21837.875376,,19799.74,,22647.83,,19869.02,,21842.87,,24706.0,,22432.0,,20534.44
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,1029575.4960899998,,826851.08,,1059769.43,,941820.46,,876294.44,,1397636.0,,1030446.0,,901461.24
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,427612.71849799994,,396262.1,,483902.54,,369270.44,,399946.38,,515862.0,,425668.0,,362640.76
ЛАМИНАТ (за 1 м2),,,,44507.92411,,38541.38,,39671.67,,39084.24,,36397.09,,70392.0,,37880.0,,37807.84
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,95077.15911400001,,79345.66,,88578.3,,79154.32,,85381.98,,139942.0,,87302.0,,87736.48
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,241234.84027,,237475.44,,243505.28,,210741.98,,223228.09,,277807.0,,250119.0,,228305.32
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,61891.888716,,50236.02,,64295.14,,59178.78,,55097.7,,84264.0,,58458.0,,51221.68
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,28388.769366000004,,25086.2,,29028.0,,30214.54,,26866.04,,34161.0,,25088.0,,25578.68
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,516.4808701114086,,494.8666666666666,,491.0,,494.8,,500.84,,522.0,,462.0,,649.2
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,469.35585941447874,,302.12,,294.0,,473.9,,368.53333333333336,,680.0,,220.0,,700.0
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,479.00321498231347,,299.5466666666667,,315.0,,626.65,,306.9,,318.0,,314.9866666666667,,1335.0
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1454.384724280535,,1264.6533333333332,,1384.0,,1355.8,,1350.0444444444445,,1230.0,,1220.4166666666665,,2679.36
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,500.8974265028831,,471.33333333333337,,543.0,,469.9,,455.17333333333335,,556.0,,442.4,,501.8666666666667
АНТИБИОТИКИ (за 10 таблеток),,,,1138.120722762972,,843.8666666666666,,783.0,,854.4,,846.8,,1677.0,,785.6,,1612.0
ВИТАМИНЫ (за 10 таблеток),,,,769.0095370803285,,647.2533333333333,,265.0,,470.84,,686.69,,1034.0,,531.32,,1541.88
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,930.680466414474,,937.6,,1041.0,,1003.4,,887.4666666666668,,892.0,,944.8666666666666,,821.8533333333332
ГОРЧИЧНИКИ (за 10 шт),,,,1373.7420344474199,,1410.8,,1153.0,,1472.4,,1473.8,,1384.0,,1485.8666666666666,,1227.8666666666666
ВАТА (за 50 г),,,,1620.4076923440207,,1608.1,,1582.0,,1682.2666666666669,,1991.9333333333336,,1586.0,,1545.8,,1412.3333333333333
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,3089.8557235894455,,2970.0,,3104.0,,3115.4,,3062.5066666666667,,3197.0,,3017.5,,3031.0666666666666
БИНТ (за упаковку размером 5 см х 10 м),,,,1122.441832,,920.08,,1253.16,,1080.88,,1003.31,,1306.0,,1202.0,,994.16
ОЧКИ И ОПРАВЫ,,,,36160.173252,,27224.14,,25413.05,,22533.5,,28598.9,,62669.0,,37232.0,,39120.76
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,54994060.618400685,,,,45570867.0,,58532564.0,,48760080.0,,68726783.0,,,,43972933.56
ВЕЛОСИПЕД ,,,,405129.92046399997,,367762.3,,500096.13,,302237.26,,325895.3,,601536.0,,330250.0,,326618.92
МОТОЦИКЛ,,,,4078367.987021765,,,,3200000.0,,4247910.0,,,,4995220.0,,2923030.0,,4804585.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,3341.759592,,3355.74,,3376.22,,3220.38,,3365.82,,3330.0,,3400.0,,3365.44
ТОПЛИВО ДИЗЕЛЬНОЕ (л),,,,3149.252208,,3150.0,,3144.23,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0
МОЮЩИЕ СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЯМИ (л),,,,12352.188766,,12471.94,,14037.2,,10182.64,,12913.7,,10576.0,,12338.0,,15612.24
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,686.587418,,747.48,,696.99,,602.98,,632.32,,724.0,,657.0,,735.76
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1167.6095360000002,,995.96,,1135.61,,1203.92,,1260.07,,1526.0,,1081.0,,795.6
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,4298.913071999999,,3582.06,,5240.38,,4100.82,,4555.49,,5076.0,,3881.0,,3405.04
ЧАСЫ,,,,56217.304298,,44283.26,,51200.31,,45676.28,,53414.16,,79521.0,,53764.0,,57812.24
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2437.46457,,2114.7,,2208.9,,2000.52,,2546.23,,2865.0,,2502.0,,2774.76
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3973.1965099999998,,3971.32,,3572.6,,3703.14,,3563.41,,4618.0,,3766.0,,4369.32
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3754.3365019999997,,3213.28,,3012.11,,3543.66,,3168.03,,5445.0,,3043.0,,4218.2
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,11483.01966,,11186.04,,11643.64,,11604.0,,9763.34,,10657.0,,12499.0,,13274.32
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,13271.263047999999,,16042.96,,17172.24,,12361.36,,8672.15,,13515.0,,10759.0,,13890.56
ТОВАРЫ ХОЗЯЙСТВЕННЫЕ  ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,16696.610176,,15344.34,,15533.92,,21242.42,,15470.18,,18805.0,,13605.0,,15426.88
КАРНИЗЫ,,,,53196.59268,,61176.74,,37045.24,,42845.5,,34501.57,,72723.0,,57008.0,,55334.4
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,29334.749776,,29753.94,,24780.55,,31595.54,,31051.53,,26414.0,,34732.0,,27155.72
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,175827.67070000002,,174738.0,,178794.05,,166558.36,,158852.32,,182988.0,,181810.0,,182912.56
ФОТОАППАРАТ,,,,191920.6328798774,,92667.0,,313816.16,,,,98135.0,,76883.0,,419428.0,,171288.68
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,633076.327734,,611257.66,,625060.25,,616473.8,,671577.87,,620056.0,,759486.0,,511797.44
ИГРУШКИ,,,,28958.354446,,26225.84,,31035.67,,22687.38,,18655.72,,46320.0,,16735.0,,35187.76
АППАРАТ  ТЕЛЕФОННЫЙ ,,,,92925.51528800001,,93393.94,,83764.97,,89573.82,,76732.8,,114574.0,,102523.0,,74065.96
КОЛЯСКА  ДЕТСКАЯ ,,,,601320.9047320001,,550795.78,,610187.59,,586386.1,,538085.09,,678579.0,,617958.0,,586233.48
ЗОНТ,,,,53688.941342,,42128.98,,42590.32,,46456.92,,48556.25,,84659.0,,50700.0,,47389.28
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,410482.392684,,316205.46,,541197.28,,418619.1,,319298.78,,491819.0,,369769.0,,378993.96
ТЕТРАДЬ (в пересчете за 12 листов),,,,311.826238,,295.8,,287.38,,257.42,,317.05,,437.0,,276.0,,262.68
РУЧКА ШАРИКОВАЯ,,,,737.262836,,525.82,,732.87,,482.1,,716.05,,1073.0,,737.0,,806.12
ШАМПУНЬ  (за 250 мл),,,,4314.521307999999,,3586.26,,3453.43,,5424.74,,3996.83,,5455.0,,3194.0,,4605.24
ЗУБНАЯ ПАСТА  (за 75 г),,,,2534.708786,,2178.46,,2193.4,,2576.16,,1874.67,,3601.0,,2411.0,,2336.24
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2343.518032,,1951.26,,2427.04,,2093.18,,2123.61,,2824.0,,2398.0,,2418.92
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12368.90932,,9016.94,,10953.62,,9430.62,,12028.04,,21469.0,,11313.0,,8542.76
ДЕЗОДОРАНТ  (за 110 мл),,,,7517.014262000001,,7694.0,,7741.57,,6706.7,,6595.68,,8132.0,,8614.0,,6548.48
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3580.640214,,3972.1,,3571.94,,3909.8,,3047.31,,3360.0,,3663.0,,3441.56
