,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,120066.55748000002,,111846.32,,108938.56,,124787.88,,122798.18,,125340.0,,123590.0,,115371.44
ПИДЖАК ЖЕНСКИЙ,,,,116058.36868800002,,99331.76,,108777.28,,102073.6,,100059.02,,145113.0,,103089.0,,124151.72
ЮБКА ЖЕНСКАЯ ,,,,75980.506424,,68315.64,,74473.6,,73166.78,,72713.61,,82240.0,,73190.0,,82343.47
ДЖИНСЫ ЖЕНСКИЕ,,,,109215.86170200001,,83545.26,,76199.84,,97907.9,,95099.77,,153636.0,,115394.0,,84890.37
БЛУЗКА ЖЕНСКАЯ,,,,78419.97794400001,,65108.7,,83908.24,,69568.2,,67631.37,,91800.0,,77768.0,,77905.62
ПЛАТЬЕ ЖЕНСКОЕ ИЗ ПОЛУШЕРСТЯНОЙ  ТКАНИ,,,,87902.34001557632,,89604.86,,103238.24,,98052.94,,91219.17,,79806.0,,77057.0,,
ХАЛАТ ЖЕНСКИЙ  ДОМАШНИЙ,,,,47338.157248,,41323.62,,46194.36,,34822.54,,41815.48,,63582.0,,40209.0,,46818.47
"СВИТЕР, ДЖЕМПЕР ЖЕНСКИЙ ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ  ",,,,44347.25127,,44544.42,,45910.88,,46614.16,,32303.5,,46317.0,,49642.0,,38724.85
КОСТЮМ ЖЕНСКИЙ СПОРТИВНЫЙ,,,,110262.75725800003,,93059.6,,106889.84,,89461.0,,88062.21,,134352.0,,113050.0,,119775.05
БЮСТГАЛЬТЕР ,,,,27067.949714000002,,23852.54,,26637.84,,25416.12,,28418.6,,28755.0,,28496.0,,25969.91
ТРУСЫ ЖЕНСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,7300.244004000001,,5831.96,,5825.48,,7052.76,,6320.12,,9252.0,,7898.0,,6248.34
ШАПКА ЖЕНСКАЯ МЕХОВАЯ ,,,,312226.4265695831,,236118.0,,341544.84,,364750.0,,198812.14,,360791.0,,,,294120.0
ПЛАЩ ЖЕНСКИЙ,,,,201608.80683000002,,195947.86,,199247.72,,230415.38,,192981.87,,208730.0,,185214.0,,187258.57
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,23853.072948,,22449.14,,22110.72,,23055.34,,22694.5,,28497.0,,22213.0,,20208.3
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,26652.709120000003,,11180.26,,35279.28,,14684.1,,39330.22,,40771.0,,16585.0,,17128.88
ШЛЯПА ЖЕНСКАЯ,,,,54143.247566000005,,50223.14,,53183.88,,49232.86,,52570.59,,63008.0,,47119.0,,55598.81
ШУБА (ПОЛУШУБОК) ЖЕНСКАЯ  ИЗ ИСКУССТВЕННОГО МЕХА,,,,219897.66419520546,,245990.0,,191530.4,,,,219867.47,,,,,,
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,30576.642928,,20855.3,,29467.12,,23369.06,,29093.28,,38156.0,,29148.0,,37695.06
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,74408.764064,,80660.22,,66524.0,,56580.2,,67230.95,,98840.0,,59425.0,,65171.34
КОЛГОТКИ ЖЕНСКИЕ,,,,7960.572244000001,,6782.12,,5909.76,,7055.62,,7101.31,,11414.0,,7331.0,,5850.09
БРЮКИ ЖЕНСКИЕ,,,,85946.30116600002,,67938.38,,77066.44,,86413.6,,82860.8,,106930.0,,77901.0,,78696.13
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,119172.46864800001,,99156.7,,130731.12,,99668.44,,129820.73,,132233.0,,120626.0,,110041.68
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,104239.62368,,94390.62,,114539.0,,87242.12,,106807.89,,117035.0,,95471.0,,104337.26
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,141050.89750400002,,134204.92,,159140.8,,123807.58,,141987.19,,139298.0,,135073.0,,164160.87
НОСКИ ДЕТСКИЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ,,,,2780.446428,,2663.34,,2599.56,,2305.42,,2941.48,,2980.0,,3035.0,,2716.31
БРЮКИ ДЕТСКИЕ,,,,43041.35497000001,,39137.5,,47087.76,,38055.76,,38860.28,,47732.0,,40391.0,,45910.09
КОСТЮМ ШКОЛЬНЫЙ ,,,,125464.717256,,120727.6,,124350.0,,112654.5,,131471.17,,135308.0,,124281.0,,119801.26
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,68552.89487800002,,55235.82,,66080.4,,55092.4,,61241.84,,88660.0,,67493.0,,62955.92
"ДЖЕМПЕР, CВИТЕР ДЕТСКИЙ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,46109.55765,,37513.14,,42202.48,,40335.48,,47212.52,,52778.0,,48842.0,,46747.98
СОРОЧКА ВЕРХНЯЯ ДЛЯ МАЛЬЧИКА  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ,,,,24699.552574000005,,23889.82,,25360.4,,22621.16,,27801.96,,23026.0,,26080.0,,26892.22
ЮБКА ДЕТСКАЯ  ИЗ СМЕСОВЫХ  ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА,,,,39472.370372000005,,33248.6,,39962.24,,31330.2,,36296.02,,46221.0,,41549.0,,40314.81
ПЛАТЬЕ ДЕТСКОЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ,,,,38536.659552000005,,36604.88,,33349.36,,24994.34,,29291.35,,54571.0,,36744.0,,35477.58
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,106084.66012,,119830.6,,113842.28,,106462.76,,118502.2,,93482.0,,101758.0,,105577.63
ДЖИНСЫ ДЕТСКИЕ,,,,58379.721708000005,,48917.38,,41720.08,,56487.0,,54466.73,,72839.0,,56908.0,,60762.88
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,10854.218642000002,,8307.86,,15307.32,,5110.28,,9530.72,,11268.0,,12302.0,,14754.63
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,10237.00628,,8480.02,,11486.68,,8138.7,,10614.5,,12385.0,,9305.0,,9193.46
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,19859.23139,,14620.74,,19011.28,,15212.46,,19239.51,,25223.0,,21856.0,,17424.31
КОЛГОТКИ ДЕТСКИЕ,,,,7857.261076000001,,8156.94,,6974.6,,7128.54,,8837.18,,7507.0,,9141.0,,7504.5
ПИЖАМА ДЕТСКАЯ,,,,23628.623716000006,,21015.66,,22969.28,,20830.44,,20944.91,,27177.0,,24302.0,,23973.08
"ПОЛУБОТИНКИ, ТУФЛИ МУЖСКИЕ КОЖАНЫЕ",,,,122524.271364,,131456.54,,126601.84,,127181.8,,123883.81,,120053.0,,113471.0,,118540.82
САПОГИ МУЖСКИЕ НА МЕХУ,,,,173095.62744,,157560.68,,160556.12,,160608.46,,169150.59,,203738.0,,158314.0,,169898.79
ОБУВЬ МУЖСКАЯ ДОМАШНЯЯ ,,,,22419.0852,,18263.56,,19376.68,,19380.9,,19738.11,,32427.0,,17589.0,,19026.49
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,95257.46485600002,,90268.04,,78032.72,,106517.06,,94097.91,,97833.0,,102234.0,,90784.81
"БОСОНОЖКИ, САНДАЛЕТЫ МУЖСКИЕ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ",,,,97086.98954800001,,96764.9,,90128.28,,92856.0,,83570.47,,104073.0,,105280.0,,94932.41
РЕЗИНОВАЯ ОБУВЬ,,,,28874.081860000002,,26193.24,,27820.56,,27502.04,,26896.64,,30571.0,,31661.0,,28856.44
САПОГИ ЖЕНСКИЕ ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ,,,,255478.35616000002,,239543.96,,214972.8,,278725.0,,263804.02,,263467.0,,266388.0,,246260.99
САПОГИ ЖЕНСКИЕ ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ,,,,265048.12541000004,,283871.46,,286876.4,,221250.96,,268924.92,,233479.0,,308056.0,,289797.33
"ТУФЛИ  ЖЕНСКИЕ КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ",,,,96150.88987400001,,94518.0,,95590.88,,106464.86,,104366.56,,85305.0,,103529.0,,94072.64
ТУФЛИ ЖЕНСКИЕ МОДЕЛЬНЫЕ,,,,135098.967858,,139711.5,,139304.16,,125315.94,,134420.61,,151483.0,,116857.0,,122163.52
ТУФЛИ  ЖЕНСКИЕ ЛЕТНИЕ КОЖАНЫЕ,,,,110269.37135000002,,118859.84,,108016.16,,107373.9,,107824.18,,116668.0,,110755.0,,90986.44
ОБУВЬ ЖЕНСКАЯ ДОМАШНЯЯ ,,,,21521.07283,,18478.42,,18821.88,,18978.1,,18340.85,,30009.0,,17773.0,,18548.21
ТУФЛИ ЖЕНСКИЕ ИЗ ИСКУССТВЕННОЙ КОЖИ ,,,,76543.41082200002,,86764.4,,66093.32,,74492.04,,68271.55,,80499.0,,79202.0,,72799.78
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,107967.39054600002,,109857.9,,94703.0,,103651.32,,115989.64,,115903.0,,95060.0,,116774.22
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,120338.902988,,131795.46,,121350.88,,113261.82,,133860.86,,117509.0,,116856.0,,112701.11
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,78679.56775200002,,70678.1,,87360.4,,71045.4,,85507.13,,78187.0,,79641.0,,81792.28
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,60056.60227200001,,59569.22,,67533.76,,52230.0,,65767.63,,58737.0,,59251.0,,61205.08
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,49447.24959200001,,37559.98,,45792.24,,43221.0,,56024.65,,57843.0,,50556.0,,46806.86
СТОЛ ПИСЬМЕННЫЙ,,,,266283.68600200006,,229977.52,,256607.6,,388217.62,,238125.32,,253402.0,,270569.0,,216417.39
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,728318.2644740001,,626797.96,,773344.28,,660483.04,,706103.49,,722005.0,,861059.0,,740101.59
СТУЛ,,,,112573.14319600002,,95986.24,,118797.0,,115155.74,,103248.81,,115424.0,,120674.0,,113158.82
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2482087.59547,,2740895.56,,2554798.48,,2714350.08,,2430338.37,,2353264.0,,2394210.0,,2276372.1
НАБОР МЯГКОЙ МЕБЕЛИ,,,,2080746.363938,,2212515.5,,1934874.04,,1810792.92,,2342139.66,,2165284.0,,2053103.0,,1996339.88
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,1982046.2730620005,,1869902.42,,1741739.12,,2041736.66,,1876655.35,,2220551.0,,1853995.0,,1997902.83
ДИВАН-КРОВАТЬ,,,,955785.6029640002,,1001943.36,,1122125.48,,786839.2,,896093.18,,998967.0,,851715.0,,1031461.74
КУХОННЫЙ ГАРНИТУР,,,,1372707.9640060002,,1530231.76,,1440882.96,,1052919.16,,1358380.31,,1227501.0,,1840007.0,,1230513.5
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,842052.0321640001,,903552.46,,964094.72,,807417.88,,757493.35,,756617.0,,904147.0,,887332.31
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ                   (за 1 м2),,,,53618.77427200001,,45536.52,,53494.96,,48117.58,,53822.35,,58859.0,,50946.0,,61418.08
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,55480.08012600001,,55239.08,,47366.96,,39010.4,,43398.35,,76156.0,,52845.0,,49650.44
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,41418.80122200001,,37242.22,,39239.12,,35468.58,,36407.01,,53639.0,,34794.0,,40210.5
КОМПЛЕКТ ПОСТЕЛЬНОГО БЕЛЬЯ ,,,,66659.62882600001,,57708.22,,67029.68,,61047.86,,67990.67,,74140.0,,68975.0,,60805.01
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,75837.178016,,62082.5,,74905.0,,64604.38,,63974.7,,94310.0,,66761.0,,86729.3
ОДЕЯЛО ВАТНОЕ,,,,60750.73291400001,,57947.22,,64271.88,,56403.06,,59894.35,,58290.0,,72929.0,,55468.27
ПОКРЫВАЛО ,,,,67474.30466600001,,57548.94,,55458.04,,49691.58,,51106.69,,102767.0,,59355.0,,54531.12
СКАТЕРТЬ,,,,18942.056350000003,,17779.32,,21454.68,,21116.5,,17060.62,,18641.0,,18113.0,,18512.89
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,16769.642780000002,,13593.28,,14955.6,,13744.6,,15212.18,,22204.0,,13063.0,,19821.7
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,31575.771124000003,,25071.08,,29722.8,,27717.9,,28762.93,,38476.0,,30821.0,,33143.67
ТАРЕЛКА,,,,4408.251886000001,,2423.72,,3238.32,,3076.8,,2535.79,,8797.0,,2686.0,,3070.17
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,46038.569162,,39825.36,,51304.72,,44969.92,,47883.73,,46641.0,,46379.0,,45241.23
ВАЗА,,,,38342.462742,,34562.88,,53582.56,,32129.94,,40983.2,,37526.0,,38056.0,,33542.43
КАСТРЮЛЯ,,,,31616.374534000002,,27264.26,,30135.76,,26406.02,,33686.65,,34509.0,,29385.0,,39436.44
ХОЛОДИЛЬНИК,,,,1226289.214362,,1178640.54,,1303509.6,,1188777.96,,1255800.78,,1093870.0,,1358544.0,,1368280.66
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,1220.2222060000004,,900.6,,1412.32,,961.9,,1807.9,,1343.0,,1006.0,,1136.74
СТИРАЛЬНАЯ МАШИНА,,,,926530.110784,,914452.02,,952498.68,,1184952.58,,1218115.78,,671786.0,,771668.0,,1157134.72
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,218784.956578,,205388.84,,213992.04,,204042.96,,231195.91,,227864.0,,225563.0,,214692.58
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,84818.43625800002,,82702.84,,67557.6,,69631.12,,74594.33,,110999.0,,82761.0,,73171.98
КОМБАЙН КУХОННЫЙ,,,,284462.35447400005,,308912.98,,295475.76,,284231.92,,256677.2,,304111.0,,271956.0,,236606.71
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,119334.03555,,87208.4,,108838.32,,87834.68,,74909.53,,187815.0,,124045.0,,74575.25
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,83187.392642,,68032.16,,82412.8,,68791.72,,81270.15,,106199.0,,72184.0,,80651.3
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,180706.50145600003,,161127.1,,164230.48,,194520.8,,152545.83,,211109.0,,186841.0,,146822.99
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,333056.3224040001,,326986.04,,343650.44,,303013.02,,339495.81,,350830.0,,340866.0,,304203.65
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1147068.366968,,1211144.7,,948032.76,,1088382.16,,1164608.57,,1239929.0,,961643.0,,1388009.29
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,203618.94284200002,,205614.54,,194722.96,,202270.94,,203626.95,,199688.0,,210423.0,,213530.44
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,210837.08605,,168902.84,,203719.44,,211561.74,,227077.4,,231628.0,,225880.0,,178247.42
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,547803.6204200002,,426452.88,,511306.24,,641134.02,,665766.27,,597619.0,,449111.0,,512332.56
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,660155.774772,,545967.12,,570360.48,,503477.38,,528051.55,,834750.0,,782222.0,,620720.59
СТЕРЕО МАГНИТОФОН С ПРИЁМНИКОМ,,,,238031.296076,,189940.24,,205911.32,,210643.48,,235459.94,,293445.0,,275416.0,,176268.06
DVD-ПЛЕЕР,,,,216770.77678000001,,207903.96,,200057.96,,206598.1,,235615.15,,227589.0,,237362.0,,183262.19
КОМПАКТ-ДИСК (без записи),,,,2769.0417620000007,,2533.38,,2265.44,,2819.94,,3381.83,,3200.0,,2737.0,,1877.24
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,583241.215084,,601563.28,,730933.48,,663083.28,,442614.5,,621016.0,,459752.0,,508272.31
ОБОИ (за рулон 10 м),,,,16039.242074000002,,11344.14,,12730.28,,9954.66,,12322.65,,27390.0,,13212.0,,12347.84
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,545329.0160840001,,460712.36,,922505.92,,414294.38,,455805.59,,594554.0,,409926.0,,551248.07
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,25845.310024000002,,23537.98,,26407.48,,23342.7,,24183.32,,28131.0,,26906.0,,25658.97
ЦЕМЕНТ (за 50 кг),,,,19055.155994000004,,18456.9,,18222.04,,21030.54,,17304.09,,19429.0,,18084.0,,20387.46
ШИФЕР (за 10 условных штук),,,,14434.599120840003,,13596.9,,14798.52,,14294.28,,13422.23,,15806.0,,14055.0,,13279.9257
ЛИНОЛЕУМ (за 1 м2),,,,24226.890394000002,,21904.78,,24382.52,,20248.7,,23774.27,,27940.0,,25152.0,,21738.74
СТЕКЛО ОКОННОЕ (за 1 м2),,,,16583.512164000007,,17832.56,,15892.8,,16500.02,,15382.73,,17198.0,,14111.0,,19176.93
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,62885.003622000004,,70274.68,,48668.32,,57927.78,,58598.46,,65233.0,,69629.0,,65114.06
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,18586.419924000005,,17107.7,,19445.04,,18524.1,,20326.94,,18931.0,,17309.0,,18727.15
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,783643.257512,,622939.88,,700001.16,,650143.98,,627362.41,,1074208.0,,744643.0,,723409.03
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,373298.8997860001,,345719.84,,384312.8,,332010.46,,354618.9,,428532.0,,372338.0,,327244.16
ЛАМИНАТ (за 1 м2),,,,37916.886158000016,,35163.24,,36853.44,,35204.04,,33516.23,,46731.0,,36847.0,,29374.83
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,85253.269438,,73770.64,,80261.88,,71997.04,,83034.39,,106307.0,,77691.0,,81818.34
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,223007.54094,,222731.38,,219734.56,,201819.06,,226548.04,,247235.0,,211645.0,,205360.46
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,56781.47922800001,,49710.32,,59417.0,,48870.92,,49634.84,,75554.0,,50497.0,,40854.5
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,27124.537486000005,,23852.66,,28344.28,,28265.7,,24826.61,,30260.0,,26521.0,,23387.37
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,474.6955539390549,,464.7333333333333,,510.0,,465.36,,476.84,,448.0,,471.0333333333333,,518.3733333333333
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,424.8672521508008,,272.16,,282.0,,441.72,,345.2,,671.0,,201.86666666666667,,478.33333333333337
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,336.4525747592735,,257.4666666666667,,276.0,,576.6,,265.7,,258.0,,258.0,,496.4266666666666
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1199.0846067473362,,1186.6533333333332,,1172.0,,1253.4333333333334,,1267.4444444444443,,1190.0,,1163.2,,1166.6666666666665
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,423.04351878016377,,416.6,,482.0,,414.7,,385.04,,448.0,,385.0,,393.26666666666665
АНТИБИОТИКИ (за 10 таблеток),,,,946.2327397356088,,793.4,,740.0,,800.6,,690.7666666666667,,1406.0,,747.3333333333333,,944.5333333333332
ВИТАМИНЫ (за 10 таблеток),,,,640.3461087873912,,571.0666666666666,,314.0,,434.68,,552.49,,875.0,,512.1333333333334,,1018.9733333333334
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,860.1520827213169,,848.9333333333332,,942.0,,953.1,,780.0,,838.0,,837.3333333333334,,809.6666666666667
ГОРЧИЧНИКИ (за 10 шт),,,,1136.7014487887902,,1124.6666666666665,,1053.0,,1129.0,,1214.6666666666665,,1178.0,,1199.0,,1031.9333333333332
ВАТА (за 50 г),,,,1428.302684012963,,1306.8666666666666,,1458.0,,1427.9666666666667,,1523.6,,1529.0,,1398.6666666666665,,1256.4
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2694.104986873703,,2597.666666666667,,2815.0,,2642.9666666666667,,2664.32,,2676.0,,2789.1666666666665,,2709.6
БИНТ (за упаковку размером 5 см х 10 м),,,,695.9437020000001,,643.7,,812.32,,660.66,,657.73,,694.0,,743.0,,649.28
ОЧКИ И ОПРАВЫ,,,,37924.96278000001,,21621.22,,22038.96,,19457.02,,25970.92,,71405.0,,34505.0,,31787.41
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,39647062.29438607,,,,45913646.0,,35677735.0,,45018232.0,,42619470.0,,,,24378500.0
ВЕЛОСИПЕД ДОРОЖНЫЙ,,,,377398.25561200007,,340358.82,,380355.32,,271061.54,,321403.4,,539294.0,,314238.0,,291178.1
МОТОЦИКЛ,,,,3714810.0114,,3712720.0,,3062909.6,,3547442.8,,2931700.0,,4594290.0,,3413700.0,,3653498.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2697.06592,,2674.16,,2761.52,,2539.54,,2661.43,,2696.0,,2787.0,,2769.75
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,665.458472,,718.06,,673.28,,585.64,,630.01,,680.0,,647.0,,722.31
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1073.770776,,913.32,,1029.28,,1021.34,,1044.63,,1396.0,,990.0,,711.02
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,3986.4594760000004,,3502.08,,4565.68,,3636.72,,4416.66,,4614.0,,3406.0,,3165.22
ЧАСЫ,,,,50799.97215800001,,36506.98,,45160.88,,38477.68,,50454.58,,70061.0,,45756.0,,49486.05
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2050.9011440000004,,2008.62,,1879.92,,1673.38,,1841.84,,2182.0,,2396.0,,2176.53
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3401.3655980000003,,3348.38,,3101.76,,3365.14,,2828.41,,3623.0,,3503.0,,3728.35
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3623.6522200000004,,2880.92,,3014.2,,3301.56,,3165.98,,5205.0,,2291.0,,4005.58
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,10170.206732000002,,10139.26,,10554.44,,10485.02,,8703.9,,9534.0,,11297.0,,10856.92
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,11909.061396000003,,15848.2,,13028.48,,11857.82,,8155.05,,11560.0,,9877.0,,13438.05
ХОЗЯЙСТВЕННЫЕ ТОВАРЫ ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,14297.120202000002,,13381.78,,12995.6,,18298.94,,13530.29,,16278.0,,9855.0,,13744.26
КАРНИЗЫ,,,,49644.647022000005,,57262.2,,43804.04,,38680.84,,32697.61,,61237.0,,47940.0,,51180.08
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,28324.114738000004,,28481.14,,22908.2,,29430.18,,28614.51,,27572.0,,35115.0,,24651.19
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,142540.52209200003,,146321.0,,143698.88,,125051.16,,145296.94,,146370.0,,143566.0,,145509.4
ФОТОАППАРАТ,,,,186854.11975265018,,80879.0,,274656.64,,93330.3,,156950.42,,,,345669.0,,142069.82
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,715758.6598620001,,619769.28,,744825.44,,604740.4,,712346.85,,869180.0,,714421.0,,557397.76
ИГРУШКИ,,,,27205.782604000004,,22961.72,,30540.8,,20935.5,,19074.51,,37105.0,,18548.0,,32341.93
ТЕЛЕФОННЫЙ АППАРАТ,,,,84027.96550200002,,75325.22,,92157.56,,83595.66,,76098.89,,90930.0,,92058.0,,64531.71
КОЛЯСКА  ДЕТСКАЯ ,,,,579105.898812,,444000.46,,568535.12,,558176.24,,552267.23,,686559.0,,608461.0,,494804.76
ЗОНТ,,,,44744.98387600001,,37109.42,,40214.8,,43093.04,,44312.35,,53923.0,,43520.0,,40200.31
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,369092.577838,,308778.62,,422827.12,,397398.0,,307438.66,,414263.0,,311600.0,,374921.56
ТЕТРАДЬ (в пересчете за 12 листов),,,,285.8294440000001,,269.76,,269.24,,233.96,,287.14,,355.0,,263.0,,246.65
РУЧКА ШАРИКОВАЯ,,,,720.353794,,486.32,,635.04,,449.58,,687.12,,1056.0,,674.0,,705.51
ШАМПУНЬ  (за 250 мл),,,,4346.002404000001,,3406.86,,3528.6,,5210.32,,3552.31,,5660.0,,2866.0,,4888.5
ЗУБНАЯ ПАСТА  (за 75 г),,,,2601.8252740000003,,2063.54,,2131.08,,2502.62,,1754.79,,3717.0,,2260.0,,2428.09
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2110.6830600000008,,1722.34,,2102.96,,1851.72,,1990.71,,2436.0,,2122.0,,2216.89
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12612.065134,,7789.52,,11012.16,,8294.22,,11924.42,,21557.0,,9420.0,,8419.53
ДЕЗОДОРАНТ  (за 110 мл),,,,7428.469448000001,,7609.86,,7156.68,,6433.02,,6730.0,,8099.0,,8363.0,,6447.27
