,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,105202.587472,,99824.15999999999,,113268.22,,130859.06,,103094.94,,91634.0,,113828.0,,93755.65
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,218361.030884,,237472.56,,229942.45,,164140.94,,211265.28,,207621.0,,255944.0,,233259.45
ИКРА ЛОСОСЕВЫХ РЫБ,,,,938249.9362959999,,784676.8,,945277.3999999999,,968900.79,,843077.22,,1065338.0,,862794.0,,960987.45
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,29517.530944000002,,28623.84,,27138.559999999998,,31242.86,,32051.800000000003,,31109.0,,28840.0,,25275.35
СЕЛЬДЬ СОЛЕНАЯ,,,,49915.184696,,54009.68,,50107.48,,47734.78,,50641.520000000004,,52029.0,,47544.0,,44696.85
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,55999.322768,,46337.44,,50580.84,,59473.100000000006,,54750.8,,61993.0,,59315.0,,50624.05
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,18244.506304,,19411.6,,12135.739999999998,,15426.57,,17342.42,,22154.0,,17430.0,,19583.949999999997
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,35116.8646,,36768.119999999995,,34286.329999999994,,34463.53,,31714.38,,38630.0,,34121.0,,30869.85
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,22603.645252000002,,24465.72,,21360.46,,22065.27,,23707.36,,23220.0,,21534.0,,21233.3
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,9188.556828,,8646.4,,9129.24,,8643.369999999999,,9083.36,,9222.0,,9509.0,,10199.85
КЕФИР,,,,9127.538120000001,,9129.64,,9433.449999999999,,8752.210000000001,,9750.560000000001,,9081.0,,9177.0,,8648.05
СМЕТАНА ,,,,33329.552436,,32848.52,,37634.56,,31297.370000000003,,31464.600000000006,,33983.0,,32434.0,,33196.95
ТВОРОГ ЖИРНЫЙ,,,,47451.07439999999,,49109.0,,45423.659999999996,,46264.99,,44274.96,,49150.0,,46282.0,,49985.95
ТВОРОГ НЕЖИРНЫЙ,,,,41737.185948,,42350.68,,41480.979999999996,,41440.619999999995,,42306.5,,40844.0,,41076.0,,44331.85
ЙОГУРТ (за 250 г),,,,8187.307148,,8063.719999999999,,7528.3099999999995,,8618.59,,8733.900000000001,,9007.0,,8551.0,,5305.05
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,4363.875456,,4232.48,,4503.009999999999,,4334.82,,4334.58,,4341.0,,4352.0,,4510.55
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,9701.396003999998,,10216.52,,9565.199999999999,,9569.51,,10587.14,,9493.0,,9687.0,,9014.3
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,51888.285132000005,,47613.52,,51196.399999999994,,50537.68,,49304.700000000004,,56503.0,,50897.0,,51966.350000000006
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,83010.77831999998,,89251.4,,89935.95999999999,,63296.29,,74040.06,,88947.0,,83119.0,,87154.75
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,15862.001447999999,,15079.359999999999,,16035.14,,14663.92,,15646.240000000002,,16111.0,,17198.0,,15841.95
МОРОЖЕНОЕ,,,,88994.46106399999,,91019.44,,78553.26,,101593.83,,77845.08,,87892.0,,98119.0,,83561.1
СЫР  ТВЕРДЫЙ,,,,99539.936576,,100699.12,,87802.57999999999,,101117.05,,98995.02,,102576.0,,98393.0,,104007.54999999999
СЫР МЯГКИЙ ,,,,86551.452608,,75518.08,,76282.32999999999,,68188.36,,72904.56000000001,,108572.0,,92788.0,,84545.35
СЫР ПЛАВЛЕНЫЙ,,,,68569.577264,,69587.36,,66379.64,,73185.89,,60235.08,,77144.0,,61427.0,,60838.8
СЫР РАССОЛЬНЫЙ,,,,99226.30991199998,,92157.84,,98108.26999999999,,103002.28,,87853.46,,105247.0,,98535.0,,101807.75
МАСЛО ЖИВОТНОЕ,,,,88891.857512,,91919.48000000001,,90378.17,,76281.42,,85804.64000000001,,93419.0,,87997.0,,92822.15
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,21664.66606,,20931.12,,21915.26,,21630.11,,21608.0,,22857.0,,21003.0,,20257.2
МАСЛО ОЛИВКОВОЕ,,,,128449.798384,,128484.68,,118692.85999999999,,132524.32,,125274.16,,134092.0,,120981.0,,133966.75
МАРГАРИН,,,,33890.785468,,31746.239999999998,,31229.04,,32592.07,,32121.980000000003,,37091.0,,35992.0,,31862.350000000002
ЖИР ЖИВОТНЫЙ,,,,15581.487384,,16748.96,,11592.14,,13970.41,,18061.56,,17321.0,,18292.0,,9790.65
ЯЙЦА  КУРИНЫЕ,,,,15233.768448,,14545.12,,15291.109999999999,,13653.060000000001,,15135.880000000001,,16667.0,,16049.0,,13296.9
САХАР-ПЕСОК,,,,12052.56002,,12084.44,,12007.61,,11990.44,,11851.18,,12302.0,,11907.0,,11926.400000000001
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,234970.345536,,254416.04,,194861.13999999998,,221464.86,,237411.22,,226817.0,,296760.0,,203953.15
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,186907.65162400005,,197343.24000000002,,180466.51,,174804.44,,197108.22,,174931.0,,197361.0,,202333.59999999998
КОФЕ РАСТВОРИМЫЙ,,,,410909.14826,,464887.16,,353212.99,,366343.20999999996,,370965.52,,414933.0,,438168.0,,462065.9
МЁД  НАТУРАЛЬНЫЙ,,,,91650.93699599999,,86031.92,,92231.84,,95452.11,,81902.76000000001,,112516.0,,73275.0,,75942.65
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,3805.1234,,3783.16,,3812.4999999999995,,3638.9799999999996,,3801.6,,4007.0,,3448.0,,4040.5
МУКА ПШЕНИЧНАЯ ,,,,8713.393399999999,,8463.04,,8477.04,,8465.68,,8550.64,,9332.0,,8255.0,,8856.5
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,11337.962496,,11035.44,,11241.669999999998,,11553.09,,10553.14,,11478.0,,11453.0,,11846.5
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,17372.24766,,18310.4,,14837.509999999998,,17610.93,,16404.82,,17734.0,,17382.0,,18915.05
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,12589.68926,,12973.32,,15205.16,,11151.0,,15052.960000000001,,12690.0,,9831.0,,12096.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,27185.744804,,34003.44,,20090.989999999998,,32418.76,,24113.4,,21618.0,,32069.0,,30739.1
"СУХАРИ, СУШКИ, БАРАНКИ",,,,39916.164383999996,,34392.88,,38844.56,,44473.19,,37147.14,,39353.0,,45555.0,,38218.2
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,19034.832356,,19382.76,,19321.199999999997,,18608.95,,17693.64,,19918.0,,17574.0,,20093.5
КРУПА МАННАЯ,,,,10984.026195999999,,10170.12,,10977.669999999998,,11453.55,,9822.52,,11691.0,,10890.0,,10922.0
КРУПА ПШЕННАЯ,,,,13388.395856,,11759.599999999999,,13296.91,,14550.039999999999,,11695.920000000002,,14338.0,,13736.0,,12818.85
КРУПА ГРЕЧНЕВАЯ,,,,17271.875979999997,,17306.44,,17939.479999999996,,16032.41,,15328.46,,17201.0,,18253.0,,18909.5
ОВСЯНЫЕ ХЛОПЬЯ ,,,,13699.792087999998,,13462.92,,13872.32,,12312.23,,14237.960000000001,,14297.0,,14111.0,,12893.599999999999
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,46822.64101999999,,50028.6,,41891.79,,42288.01,,46915.04,,49943.0,,43847.0,,50655.5
КРУПА ПЕРЛОВАЯ,,,,8545.654924,,8148.24,,7507.78,,8899.92,,8141.640000000001,,9443.0,,8146.0,,8458.7
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,72469.67216799999,,76757.23999999999,,80789.63999999998,,63274.25,,65476.8,,72369.0,,79664.0,,66872.2
"ГОРОХ, ФАСОЛЬ",,,,19243.658976000002,,22263.96,,22835.379999999997,,18833.86,,17978.88,,18101.0,,21053.0,,13583.099999999999
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,68800.020868,,66775.04000000001,,71182.22,,56966.44,,63322.86,,87757.0,,54819.0,,61073.350000000006
"МАКАРОНЫ, РОЖКИ",,,,12876.716844000002,,13176.679999999998,,11583.609999999999,,10830.34,,14550.240000000002,,13808.0,,13532.0,,11539.45
"ВЕРМИШЕЛЬ, ЛАПША",,,,13381.152172000002,,13762.720000000001,,12171.27,,10839.79,,14797.740000000002,,14836.0,,14285.0,,11052.65
ВОДКА ,,,,122798.495184,,123773.76000000001,,125196.38999999998,,120624.08,,124717.54000000001,,123710.0,,123374.0,,116432.29999999999
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,147720.38655199998,,140097.0,,137672.33,,140397.53,,142257.64,,141495.0,,187006.0,,143263.25
КОНЬЯК,,,,278298.620916,,255449.84000000003,,272881.63,,243893.2,,277899.88,,326835.0,,255289.0,,265927.35
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,96452.627172,,79724.48,,78717.45,,77051.03,,77292.48000000001,,140808.0,,87340.0,,81773.6
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,87918.653588,,87072.2,,79025.85,,54291.6,,52495.08,,136903.0,,72955.0,,75891.0
ПИВО,,,,22242.190599999998,,22614.16,,20253.21,,20602.8,,23359.980000000003,,23117.0,,23711.0,,20645.65
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,71493.563136,,63562.8,,71315.03,,72510.9,,71710.86000000002,,74555.0,,73664.0,,68833.75
ВАФЛИ,,,,47173.137472,,47148.0,,47089.67999999999,,47273.270000000004,,46555.600000000006,,47797.0,,47929.0,,45114.95
ПРЯНИКИ,,,,36040.737224,,31372.719999999998,,35142.009999999995,,33942.66,,33421.240000000005,,40787.0,,35603.0,,36716.2
ПЕЧЕНЬЕ ,,,,34374.705792,,33451.8,,33950.95,,34034.03,,34446.340000000004,,36226.0,,33611.0,,32686.95
ТОРТ,,,,87703.65526,,84514.6,,88524.98999999999,,93709.31,,81813.64,,94534.0,,80353.0,,82068.85
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,8284.376092,,7651.28,,7709.639999999999,,8922.79,,7814.620000000001,,9048.0,,7548.0,,8484.7
ИРИС,,,,53968.328168,,53023.44,,53077.03,,51456.130000000005,,57062.32000000001,,55377.0,,53907.0,,52601.8
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,42532.553144,,40362.759999999995,,40745.74,,37997.83,,39408.64,,43486.0,,49643.0,,43753.45
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,91532.037808,,91720.44,,93856.20999999999,,89038.84,,87140.86,,93944.0,,93612.0,,87288.95
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,57276.275224000005,,55353.56,,52593.3,,55442.43000000001,,55859.44,,60225.0,,57994.0,,60297.5
ШОКОЛАД,,,,137642.40341600002,,140674.28,,142211.90999999997,,130677.93,,131218.22,,146934.0,,133835.0,,126048.25
ХАЛВА,,,,48184.76040800001,,43584.03999999999,,46543.3,,45497.78,,46213.020000000004,,49874.0,,53697.0,,49000.2
МАРМЕЛАД,,,,48823.75344000001,,48720.4,,43570.049999999996,,48949.96,,51366.64,,53078.0,,44370.0,,47603.35
ЗЕФИР,,,,57708.60412,,56702.72,,57274.81,,52383.26,,62699.0,,60109.0,,56010.0,,57361.399999999994
КАКАО - ПОРОШОК (за 200 г),,,,23834.966016000002,,22993.68,,25019.42,,26734.65,,26261.9,,22023.0,,22723.0,,23424.5
КАРТОФЕЛЬ,,,,5484.076588,,4713.16,,5058.7,,5577.25,,4724.16,,6123.0,,5759.0,,5560.05
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,13983.975263999999,,13661.68,,12846.189999999999,,11087.34,,14343.04,,16987.0,,12841.0,,12992.099999999999
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,11271.015204,,14641.039999999999,,12857.599999999999,,13834.9,,9327.26,,8969.0,,8080.0,,14584.349999999999
ЛУК РЕПЧАТЫЙ,,,,9307.107639999998,,8941.44,,8647.439999999999,,9484.96,,7536.46,,10863.0,,8406.0,,9452.1
СВЕКЛА,,,,6171.584867999999,,6328.599999999999,,5387.209999999999,,7528.78,,5353.6,,6460.0,,5339.0,,6440.049999999999
МОРКОВЬ,,,,9763.027524000001,,9217.88,,7189.65,,13185.3,,6997.9800000000005,,11065.0,,7667.0,,11543.55
ПОМИДОРЫ СВЕЖИЕ,,,,31071.777735999996,,27843.04,,33155.759999999995,,32696.64,,29013.840000000004,,35537.0,,26984.0,,27072.55
ОГУРЦЫ СВЕЖИЕ,,,,21910.935668,,18161.08,,24514.379999999997,,23026.17,,22589.100000000002,,23470.0,,20863.0,,18821.25
ЧЕСНОК,,,,47249.040468,,41670.52,,45709.619999999995,,48245.69,,40516.100000000006,,56482.0,,44358.0,,42056.55
ПЕРЕЦ СЛАДКИЙ,,,,75000.653532,,71223.44,,75907.36,,72930.75,,79138.04000000001,,71203.0,,79834.0,,79732.5
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,34919.793604,,31464.16,,33581.47,,39998.46,,30078.160000000003,,38449.0,,34709.0,,30397.449999999997
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,28431.3761,,27752.68,,28435.079999999998,,26164.91,,28363.780000000002,,28425.0,,30150.0,,29826.9
СОУС ТОМАТНЫЙ,,,,28107.367576,,28199.440000000002,,27601.979999999996,,30049.95,,27326.780000000002,,28156.0,,29049.0,,25373.05
ЯБЛОКИ,,,,15604.072647999998,,16793.36,,16355.759999999998,,17240.5,,13016.560000000001,,14183.0,,16228.0,,16654.550000000003
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,22580.129296000003,,22291.76,,24119.33,,22558.16,,22284.18,,22495.0,,25067.0,,18110.75
ВИНОГРАД,,,,55664.473391999985,,53409.8,,60061.7,,57351.13,,55229.240000000005,,53069.0,,57676.0,,55411.8
БАНАНЫ,,,,20256.168107999998,,18913.84,,22347.1,,20607.940000000002,,19530.260000000002,,21151.0,,19569.0,,18483.75
СУХОФРУКТЫ,,,,75807.13070400001,,68517.64,,63860.619999999995,,56067.66,,73908.70000000001,,92392.0,,89344.0,,63903.399999999994
ОРЕХИ,,,,127659.86998799999,,133470.88,,183233.53999999998,,89717.04000000001,,84704.28,,136741.0,,130608.0,,123849.6
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,41304.739412,,39759.24,,38921.689999999995,,36530.630000000005,,38740.96000000001,,47793.0,,40066.0,,39946.9
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,46369.505304,,54004.36,,46960.34,,37320.2,,48210.420000000006,,46997.0,,47748.0,,42545.05
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,15038.260859999999,,14485.96,,14718.92,,14834.779999999999,,13884.2,,17044.0,,13933.0,,13994.0
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,15928.315195999998,,14774.56,,15825.949999999999,,14489.15,,17353.24,,17866.0,,15003.0,,14162.0
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,8460.325624,,7957.2,,7022.66,,8056.74,,8808.400000000001,,9491.0,,9114.0,,7284.450000000001
ВОДА МИНЕРАЛЬНАЯ ,,,,5859.355188,,5345.68,,6447.179999999999,,5660.65,,5448.120000000001,,5529.0,,7529.0,,4943.2
КВАС (л),,,,8556.987535999999,,7929.92,,8672.72,,8190.42,,8717.2,,8840.0,,8479.0,,8885.8
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,25302.072448000003,,23647.120000000003,,25256.87,,19538.260000000002,,21890.38,,32328.0,,22474.0,,24487.6
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,83317.78608,,84652.84,,80810.97,,126790.76000000001,,64497.36,,71890.0,,64356.0,,104771.9
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,19321.661792,,9731.72,,10962.74,,13133.45,,7776.68,,38162.0,,11105.0,,24347.850000000002
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,5891.09956,,4253.48,,4543.469999999999,,6280.29,,4099.2,,8466.0,,4516.0,,6194.6
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,8292.43438,,7944.96,,7860.16,,9032.92,,8125.56,,8551.0,,8350.0,,7675.5
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,5011.497764,,5021.96,,5109.03,,5060.8099999999995,,4843.76,,5091.0,,5061.0,,4722.1
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,20969.571840000004,,20005.28,,19697.78,,21292.260000000002,,20161.38,,22398.0,,20059.0,,21689.75
МАЙОНЕЗ,,,,35830.470568000004,,35208.36,,36253.11,,33762.67,,36595.840000000004,,34914.0,,38418.0,,36620.2
УКСУС ,,,,12378.725636,,11249.32,,12983.84,,11773.68,,11150.04,,13603.0,,12623.0,,11646.85
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,4524.3502,,4339.04,,4303.05,,4132.87,,4402.9,,5084.0,,4633.0,,4044.1000000000004
СОДА ПИЩЕВАЯ,,,,18951.008375999998,,17937.760000000002,,18880.5,,19145.61,,22212.68,,17847.0,,19995.0,,17897.35
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,24090.775488000003,,20730.600000000002,,20830.63,,25949.25,,19976.480000000003,,29194.0,,21838.0,,24004.9
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,5391.659384,,5156.04,,5431.099999999999,,5322.7699999999995,,5488.4400000000005,,5593.0,,5268.0,,5281.7
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,23200.2067,,20363.68,,19698.55,,24076.67,,19193.42,,20693.0,,36560.0,,20971.7
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,133780.90422,,116332.56,,104800.4,,118837.73999999999,,126697.23999999999,,148734.0,,137242.0,,172185.75
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,59076.115,,57321.68,,52427.5,,49098.770000000004,,59210.32000000001,,66938.0,,59393.0,,61039.3
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,53572.026984000004,,40989.88,,38157.22,,54679.57,,48604.96000000001,,66004.0,,49002.0,,65190.25
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,39220.909808,,40067.479999999996,,39993.84,,41097.84,,37706.48,,38684.0,,40107.0,,36541.95
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1304596.3141459436,,1450704.0,,1234450.0,,1457439.0,,1430903.8,,,,1131062.0,,1122810.35
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1341939.387454817,,1329956.92,,1190718.7,,1525321.77,,1218553.92,,,,1312438.0,,1465627.7999999998
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,793407.951884,,694365.76,,892964.97,,828576.44,,792001.78,,911186.0,,677872.0,,618410.05
КОСТЮМ МУЖСКОЙ,,,,1364834.57722,,1357930.92,,1126263.75,,1230465.04,,1238859.12,,1691177.0,,1170316.0,,1396732.3
ДЖИНСЫ МУЖСКИЕ,,,,461249.40436399996,,429671.24,,388731.74,,439442.57999999996,,417647.5800000001,,557490.0,,416310.0,,475062.15
БРЮКИ МУЖСКИЕ     ,,,,392249.812732,,343092.08,,369698.63999999996,,381439.9,,376277.56000000006,,462769.0,,363599.0,,369065.1
СОРОЧКА МУЖСКАЯ,,,,285795.775444,,274835.88,,237043.83000000002,,244771.78,,265159.80000000005,,370750.0,,233717.0,,287006.65
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,530102.839744,,445358.0,,429040.83,,491466.98,,565027.66,,596633.0,,559875.0,,549414.25
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1827990.6123413332,,1424722.08,,2231058.0,,2598500.0,,1500602.0,,1584686.0,,,,
