,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОСТЮМ ВЯЗАНЫЙ ЖЕНСКИЙ ,,,,264014.382168,,225034.02,,192523.79,,264783.9,,359152.79,,284887.0,,273956.0,,252202.96
ПИДЖАК ЖЕНСКИЙ,,,,209108.142696,,227258.78,,187406.38,,217877.74,,197325.75,,283649.0,,145395.0,,167860.2
ЮБКА ЖЕНСКАЯ ,,,,167655.09528799998,,171830.22,,171103.96,,160891.18,,166424.01,,163108.0,,170564.0,,172399.44
ДЖИНСЫ ЖЕНСКИЕ,,,,281604.058514,,240447.92,,203066.31,,240359.78,,288004.5,,409550.0,,289000.0,,246179.56
БЛУЗКА ЖЕНСКАЯ,,,,174408.163188,,152358.36,,199367.58,,170040.0,,141507.88,,221696.0,,163336.0,,147487.28
ПЛАТЬЕ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКОЕ,,,,203937.80289999998,,201400.24,,197842.61,,207817.96,,215625.84,,211300.0,,198150.0,,192644.8
ХАЛАТ ДОМАШНИЙ ЖЕНСКИЙ,,,,130501.117018,,111726.24,,138263.95,,84005.66,,107985.08,,208931.0,,114018.0,,118762.76
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ ЖЕНСКИЙ",,,,112243.05660999999,,108876.26,,100666.45,,102334.08,,110162.9,,135245.0,,137854.0,,72745.92
КОСТЮМ СПОРТИВНЫЙ ЖЕНСКИЙ,,,,273309.71473,,251309.28,,259749.72,,202487.54,,228420.5,,366294.0,,339222.0,,212113.0
БЮСТГАЛЬТЕР ,,,,71512.498178,,65679.16,,69647.32,,68186.1,,68665.56,,81621.0,,77330.0,,63708.84
ТРУСЫ  ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА ЖЕНСКИЕ,,,,18452.707249999996,,16839.98,,17507.34,,19215.8,,21040.23,,19657.0,,19242.0,,14994.16
ШАПКА  МЕХОВАЯ ЖЕНСКАЯ,,,,1133300.83067,,1054696.44,,1202303.34,,1069833.58,,736739.79,,1323573.0,,1141576.0,,1297841.04
ПЛАЩ ЖЕНСКИЙ,,,,340633.2145468072,,374155.96,,267440.55,,347955.72,,300262.61,,,,346195.0,,402712.6
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,64847.13283,,59742.68,,61515.83,,57553.14,,75612.57,,73347.0,,66429.0,,57861.64
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,92760.707792,,43017.04,,125285.61,,40279.92,,88410.29,,200254.0,,54232.0,,62741.8
ШЛЯПА ЖЕНСКАЯ,,,,149838.08699399998,,130325.1,,129076.6,,129501.48,0.0,109582.98,,252970.0,,124751.0,,123746.12
ШУБА (полушубок) ИЗ ИСКУССТВЕННОГО МЕХА ЖЕНСКИЙ,,,,762337.8963499998,,743000.0,,504891.15,,621979.22,,925368.3,,400463.0,,1350000.0,,946103.48
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,91707.92069799999,,72706.04,,87768.04,,71655.18,,87879.86,,131642.0,,89326.0,,86643.0
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,121844.946472,,129762.52,,101040.25,,84473.68,,138573.9,,193805.0,,85336.0,,94516.48
КОЛГОТКИ ЖЕНСКИЕ,,,,21231.67069,,18045.7,,15517.27,,19511.68,,17006.91,,33296.0,,21659.0,,17321.72
БРЮКИ ЖЕНСКИЕ,,,,215663.642314,,174878.84,,213608.74,,192891.78,,209688.62,,307627.0,,187300.0,,188421.24
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,425975.4402119999,,391238.3,,496006.47,,355708.9,,404734.94,,478763.0,,425847.0,,416495.44
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,346383.887626,,307814.72,,347570.45,,295244.82,,346599.86,,419775.0,,348531.0,,335498.52
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,498701.333546,,529586.56,,527920.44,,420926.82,,512277.59,,521963.0,,471111.0,,512188.88
НОСКИ  ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ ДЕТСКИЕ,,,,6545.2094799999995,,6424.56,,6078.31,,5350.76,,7310.24,,8023.0,,6734.0,,5321.2
БРЮКИ ДЕТСКИЕ,,,,95122.931122,,74256.48,,87444.41,,84125.66,,87935.55,,149369.0,,73168.0,,89411.12
КОСТЮМ ШКОЛЬНЫЙ ,,,,223059.41865199996,,233239.94,,244179.24,,208509.62,,216397.67,,205278.0,,235505.0,,225641.84
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,158614.38050000003,,146449.52,,142000.5,,131993.72,,158180.88,,202482.0,,174486.0,,134051.56
"ДЖЕМПЕР,CВИТЕР  ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ ДЕТСКИЙ",,,,105457.7773,,89179.24,,104195.51,,74228.44,,104714.99,,140945.0,,109526.0,,104677.92
СОРОЧКА ВЕРХНЯЯ   ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ ДЛЯ МАЛЬЧИКА,,,,53730.253573999995,,57585.38,,55941.67,,48946.88,,61752.02,,51242.0,,50876.0,,52639.2
ЮБКА  ИЗ СМЕСОВЫХ ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА  ДЕТСКАЯ,,,,76576.41967,,67664.68,,97636.04,,60369.58,,83203.52,,87897.0,,69378.0,,69486.72
ПЛАТЬЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ ДЕТСКОЕ,,,,84821.60144071691,,69358.02,,,,63283.0,,73058.19,,140238.0,,73455.0,,66190.56
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,193103.610082,,219137.54,,223210.81,,182830.2,,204798.91,,166785.0,,170789.0,,201180.84
ДЖИНСЫ ДЕТСКИЕ,,,,143251.22757400002,,132598.34,,92696.75,,123978.6,,146741.86,,191667.0,,138664.0,,160363.48
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,30045.839107999996,,37296.56,,35325.38,,15066.68,,37258.72,,25064.0,,39464.0,,23614.44
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,26541.033102,,26412.16,,34054.11,,25784.18,,27242.7,,26121.0,,24426.0,,22017.4
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,63056.47793200001,,61786.84,,52011.17,,44276.8,,50403.32,,101089.0,,52099.0,,64583.72
КОЛГОТКИ ДЕТСКИЕ,,,,24353.221642000004,,23020.36,,24348.07,,20326.9,,24465.86,,25682.0,,28355.0,,23825.16
ПИЖАМА ДЕТСКАЯ,,,,61903.906638,,63651.0,,71765.61,,54073.14,,61971.65,,60983.0,,61953.0,,60301.12
"ПОЛУБОТИНКИ, ТУФЛИ  КОЖАНЫЕ МУЖСКИЕ",,,,323914.01327199995,,334429.48,,358733.78,,290232.64,,310514.83,,386005.0,,291682.0,,266342.36
САПОГИ НА МЕХУ  МУЖСКИЕ,,,,565866.894158,,600783.18,,562693.9,,519848.08,,543713.03,,618885.0,,574398.0,,506882.24
ОБУВЬ  ДОМАШНЯЯ  МУЖСКАЯ ,,,,60113.242776,,57112.66,,45797.71,,52117.94,,58976.92,,89788.0,,52218.0,,52116.68
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,233739.18887199997,,255854.4,,189322.59,,235355.36,,260896.99,,264299.0,,205543.0,,211981.12
"БОСОНОЖКИ, САНДАЛЕТЫ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ  МУЖСКИЕ",,,,192821.55312089273,,153490.0,,345958.0,,146510.0,,138936.89,,,,201530.0,,173333.0
РЕЗИНОВАЯ ОБУВЬ,,,,85620.914806,,78011.98,,86142.25,,82901.8,,85732.49,,91194.0,,87978.0,,85824.12
САПОГИ  ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,834833.744446,,804179.14,,801200.49,,862197.52,,871918.0,,857134.0,,777356.0,,876809.04
САПОГИ  ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,707337.137342,,735247.5,,767987.6,,645563.2,,666132.59,,760383.0,,761526.0,,565544.2
"ТУФЛИ   КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ ЖЕНСКИЕ",,,,249138.32547399998,,296102.86,,270482.36,,261120.28,,217430.22,,236805.0,,244876.0,,206517.88
ТУФЛИ  МОДЕЛЬНЫЕ ЖЕНСКИЕ,,,,323256.693714,,355581.86,,290243.44,,243829.24,,269632.58,,419210.0,,340244.0,,292862.04
ТУФЛИ   ЛЕТНИЕ КОЖАНЫЕ ЖЕНСКИЕ,,,,208242.58807,,203744.38,,208505.25,,175759.0,,187421.12,,250344.0,,200310.0,,216460.92
ОБУВЬ  ДОМАШНЯЯ ЖЕНСКАЯ ,,,,59018.744324,,58309.34,,45260.51,,50194.22,,55437.02,,83335.0,,51574.0,,59363.24
ТУФЛИ  ИЗ ИСКУССТВЕННОЙ КОЖИ ЖЕНСКИЕ ,,,,171376.428988,,181160.74,,165392.5,,167344.18,,107588.61,,193388.0,,209767.0,,146489.12
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,345702.64525,,341091.14,,360790.26,,297593.04,,373599.43,,376984.0,,318997.0,,352831.16
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,388015.989358,,422317.66,,407776.23,,327992.32,,399572.98,,408026.0,,363045.0,,388430.56
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,179250.11970999997,,185354.12,,193821.86,,165869.94,,188257.4,,164673.0,,178919.0,,188756.68
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,133403.82161400001,,102055.84,,171561.29,,145778.06,,122440.6,,147579.0,,128905.0,,107090.24
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,117203.73785800001,,93658.32,,117593.07,,113133.14,,138662.22,,147897.0,,98629.0,,103844.16
СТОЛ ПИСЬМЕННЫЙ,,,,710082.59531096,,659159.94,,681630.45,,904350.04,,649128.56,,654479.0,,743406.0,,661250.2648
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,2294368.2913180003,,2456404.34,,1905541.21,,1807203.24,,2038688.97,,3070823.0,,2217516.0,,2211868.64
СТУЛ,,,,328939.61040600005,,294108.16,,384241.77,,314234.42,,323049.81,,384244.0,,328813.0,,243724.16
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,8324147.391874,,8446087.34,,7932880.39,,7104386.520000001,,7934107.409999999,,9984282.0,,8401379.0,,7707469.24
НАБОР МЯГКОЙ МЕБЕЛИ,,,,6845078.8528700005,,6163240.88,,7036947.609999999,,5800746.380000001,,9265353.719999999,,6723924.0,,7056738.0,,6436061.76
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,5043595.543467999,,4934347.64,,5697389.97,,4817007.6,,3820843.57,,5206930.0,,6056352.0,,4353207.2
ДИВАН-КРОВАТЬ,,,,3533797.3163579996,,3264750.42,,2654918.73,,3039320.28,,4018407.36,,4089354.0,,3444507.0,,4226521.08
 ГАРНИТУР КУХОННЫЙ,,,,4218997.948573999,,4659982.32,,5302348.14,,3467012.38,,4441964.08,,3947411.0,,3806057.0,,4200313.8
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,2290542.895898,,2591671.62,,2233654.01,,2392955.92,,1771846.09,,2458854.0,,2177905.0,,2205672.68
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ       (за 1 м2),,,,139534.817388,,140509.7,,144592.29,,123011.02,,149340.09,,134508.0,,137904.0,,155317.84
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,147703.789734,,127310.84,,86884.79,,96833.38,,108308.76,,255973.0,,172777.0,,133357.88
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,86616.506202,,85090.16,,80633.18,,88641.7,,76478.96,,110973.0,,68713.0,,84915.48
КОМПЛЕКТ БЕЛЬЯ ПОСТЕЛЬНОГО ,,,,212359.81606199997,,192039.82,,255363.01,,195803.6,,202887.66,,228929.0,,209364.0,,197137.24
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,211651.48749600002,,165656.7,,221269.5,,203152.74,,190860.69,,294899.0,,182630.0,,189154.28
ОДЕЯЛО ВАТНОЕ,,,,198806.97078599996,,192758.6,,200911.85,,208822.9,,182284.01,,191581.0,,226158.0,,183767.84
ПОКРЫВАЛО ,,,,175178.04088400002,,170281.48,,184608.34,,141476.64,,120815.71,,283181.0,,137969.0,,135388.72
СКАТЕРТЬ,,,,49742.7007,,43948.08,,52017.19,,47375.24,,41792.47,,60393.0,,45763.0,,52787.76
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,40646.761657999996,,33901.58,,36799.82,,27975.44,,42621.59,,62430.0,,31666.0,,43444.68
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,96617.895348,,85210.72,,94120.66,,91741.4,,99727.77,,104109.0,,91481.0,,111501.88
ТАРЕЛКА,,,,11857.29936,,6661.54,,11304.03,,6006.86,,9955.93,,27591.0,,7548.0,,7870.28
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,132162.181476,,99692.96,,131427.44,,82406.68,,95526.88,,226735.0,,141609.0,,104825.16
ВАЗА,,,,82475.05861000001,,87028.14,,106954.47,,76537.52,,106306.24,,59005.0,,78617.0,,78025.96
КАСТРЮЛЯ,,,,145906.170416,,146072.8,,139592.8,,147521.76,,128589.58,,175390.0,,130702.0,,137857.6
ХОЛОДИЛЬНИК,,,,3977362.3744440004,,4599995.58,,4268260.71,,3934397.1,,3771426.38,,3156862.0,,4153643.0,,4260228.72
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,5285.991444,,2160.74,,3882.73,,8290.78,,6689.82,,9031.0,,2805.0,,2468.32
МАШИНА СТИРАЛЬНАЯ,,,,2802643.7523459997,,2985474.42,,3046172.56,,2768389.16,,2873061.94,,2631499.0,,2653955.0,,2751425.08
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,802223.005656,,833653.32,,844584.75,,762687.12,,816676.64,,796120.0,,865361.0,,680437.8
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,223395.270292,,247087.38,,195465.46,,211958.54,,211184.67,,240177.0,,249801.0,,188996.16
КОМБАЙН КУХОННЫЙ,,,,729152.15241,,738918.4,,843242.37,,607809.14,,737868.61,,629748.0,,809442.0,,802183.56
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,328887.45588799997,,288383.26,,295862.83,,245451.42,,244076.54,,614892.0,,233136.0,,254845.72
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,220690.381028,,214650.88,,223301.6,,188672.88,,195025.95,,273861.0,,209114.0,,218510.56
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,443036.944596,,420305.66,,419753.06,,439809.82,,425028.66,,579985.0,,347782.0,,413970.64
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,861092.352148,,800658.06,,828359.37,,786629.18,,859643.58,,1000782.0,,898437.0,,791607.08
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,2276294.2881380003,,2452415.98,,2498400.33,,2399588.4,,2505362.8,,2133895.0,,1961353.0,,2062713.0
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,682596.009212,,702658.66,,713104.1,,664557.54,,615519.27,,765619.0,,653540.0,,610324.64
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,585559.373542,,463807.06,,591847.13,,517894.48,,572887.7,,679143.0,,725629.0,,496677.84
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,2491804.3867860003,,3335097.86,,2522298.86,,2134915.48,,2287652.76,,2664728.0,,2291138.0,,2017928.68
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,1478039.845136,,1127958.68,,1157695.27,,1370867.0,,1675456.2,,2159432.0,,1179876.0,,1477422.92
DVD-ПЛЕЕР,,,,485307.103864,,451330.62,,424551.71,,416438.9,,483495.52,,581555.0,,540694.0,,455981.56
КОМПАКТ-ДИСК (без записи),,,,5830.489774000001,,5686.84,,5345.32,,4426.06,,5581.67,,8824.0,,5575.0,,3957.12
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,1685349.6734920002,,1423006.14,,2102050.0,,1901561.78,,1281604.4,,1521115.0,,2178489.0,,1298117.48
ОБОИ (за рулон 10 м),,,,44987.55469399999,,44392.28,,34280.96,,32130.62,,32579.19,,79583.0,,38530.0,,37156.96
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,1067980.8300839998,,1028131.22,,1051658.0,,886577.5,,1202652.65,,1246575.0,,769125.0,,1332754.32
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,71783.60282599999,,59858.56,,74929.42,,63622.5,,61623.0,,96410.0,,67420.0,,68514.72
ЦЕМЕНТ (за 50 кг),,,,69485.851094,,65328.24,,69794.51,,73582.3,,62931.08,,71013.0,,70565.0,,71518.32
ШИФЕР (за 10 условных штук),,,,46946.69994352,,42485.3,,48462.68,,50059.74,,45303.87,,47088.0,,46700.0,,48545.98760000001
ЛИНОЛЕУМ (за 1 м2),,,,77211.82953999999,,70354.12,,84107.13,,58434.28,,74782.1,,94464.0,,64941.0,,92308.68
СТЕКЛО ОКОННОЕ (за 1 м2),,,,55059.689957999995,,52597.74,,63974.28,,52899.12,,53469.54,,65750.0,,37863.0,,56975.52
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,200337.94370200002,,229563.86,,135598.23,,210389.16,,175322.36,,213425.0,,214148.0,,207080.32
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,55644.149598,,52091.76,,48952.69,,50699.82,,56442.54,,59282.0,,63526.0,,57096.84
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,2058401.454662,,1956978.12,,1871275.24,,1972185.1,,1937953.07,,2531667.0,,2038098.0,,1861696.96
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,1063679.5626,,966450.32,,1164600.51,,851888.56,,1003103.27,,1356741.0,,1262033.0,,662835.48
ЛАМИНАТ (за 1 м2),,,,114808.24137200002,,104353.88,,118131.37,,113928.92,,105399.02,,131158.0,,112989.0,,109728.0
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,222019.505988,,193791.6,,234065.54,,191640.72,,194858.6,,314527.0,,194068.0,,192148.0
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,579325.336596,,525060.98,,577232.07,,484224.22,,521829.75,,688816.0,,594790.0,,628684.0
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,168459.81299,,164495.34,,155557.13,,157516.48,,151812.75,,248249.0,,134248.0,,129198.88
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,69907.835934,,58975.12,,71871.5,,66163.1,,62633.0,,101687.0,,55385.0,,59244.32
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,1266.8329068729543,,1067.5333333333333,,1042.0,,1306.6,,1141.0,,1344.0,,979.1666666666667,,1896.4533333333334
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,1109.4273694998183,,591.5333333333333,,1360.0,,932.1,,873.0,,1047.0,,1021.2,,2071.48
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,2244.9825776530984,,1793.12,,2101.0,,1202.44,,3845.0,,1004.0,,2119.916666666667,,5664.986666666667
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,2020.2795235733884,,2056.5466666666666,,1762.0,,2326.133333333333,,3728.0,,1287.0,,1621.5,,2349.2
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,837.1029408292128,,830.4,,1336.0,,708.4,,1190.0,,600.0,,653.7333333333333,,851.36
АНТИБИОТИКИ (за 10 таблеток),,,,2290.5834166890995,,1757.6666666666667,,2675.0,,1397.6,,2183.0,,1976.0,,1217.2,,5413.333333333333
ВИТАМИНЫ (за 10 таблеток),,,,1744.5857969330743,,1491.2666666666667,,1934.0,,1295.68,,1876.0,,1599.0,,1198.8,,3114.6833333333334
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,1933.5256515681745,,1828.32,,2021.0,,2038.4,,2240.0,,1928.0,,1983.8666666666663,,1512.8266666666668
ГОРЧИЧНИКИ (за 10 шт),,,,6376.3445374817575,,6098.133333333333,,6139.0,,6274.373333333334,,5433.0,,6365.0,,6574.166666666667,,7752.0666666666675
ВАТА (за 50 г),,,,5585.572909612123,,5001.3,,4967.0,,5769.2,,7273.0,,5589.0,,5821.666666666667,,4931.8
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,8377.362016690044,,8635.5,,8062.0,,7759.333333333334,,8457.0,,8940.0,,8411.25,,7867.733333333333
БИНТ (за упаковку размером 5 см х 10 м),,,,2987.857686,,2544.9,,4496.1,,2808.24,,3598.63,,2321.0,,2935.0,,2685.52
ОЧКИ И ОПРАВЫ,,,,67160.359306,,50035.7,,54080.55,,44237.64,,61937.54,,101927.0,,72891.0,,73256.88
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,137002118.57000569,,,,207959583.0,,120378607.0,,165489296.0,,129240357.0,,,,64209120.0
ВЕЛОСИПЕД ,,,,906841.947994,,895151.32,,828912.37,,697893.34,,790168.03,,1296346.0,,826986.0,,848402.4
МОТОЦИКЛ,,,,10218039.120860362,,10095390.0,,7500000.0,,,,,,10869000.0,,,,12339460.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,5719.363998,,5691.2,,5709.51,,5776.9,,5752.39,,5660.0,,5733.0,,5740.4
ТОПЛИВО ДИЗЕЛЬНОЕ (л),,,,6299.440127999999,,6300.0,,6295.68,,6300.0,,6300.0,,6300.0,,6300.0,,6300.0
МОЮЩИЕ СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЯМИ (л),,,,35297.899216,,34790.54,,37886.53,,26776.98,,31366.18,,41909.0,,35592.0,,36619.04
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,925.517466,,1022.04,,831.79,,883.5,,1082.03,,940.0,,810.0,,935.24
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,2197.13562,,1778.6,,2036.9,,2170.12,,2443.4,,3080.0,,2029.0,,1443.28
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,6728.427062000001,,5975.2,,6858.17,,5831.46,,5566.77,,10854.0,,5337.0,,4743.96
ЧАСЫ,,,,154020.62088200002,,132344.38,,111787.13,,136271.4,,127534.98,,259445.0,,144600.0,,113755.8
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,5883.551644,,5637.96,,5377.14,,4566.68,,6806.94,,6579.0,,5892.0,,6418.56
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,10814.776592,,10171.84,,9719.18,,10912.32,,9674.05,,11122.0,,12332.0,,11371.4
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,10092.576734,,7723.92,,7258.14,,10518.7,,7641.37,,15403.0,,7817.0,,12190.32
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,27585.18647,,26373.26,,26499.1,,30354.92,,23399.24,,27817.0,,31515.0,,25314.12
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,45540.987466,,46624.7,,48646.64,,54997.32,,28696.46,,47653.0,,41614.0,,46256.2
ТОВАРЫ ХОЗЯЙСТВЕННЫЕ  ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,36531.301398,,43943.08,,37955.27,,31227.98,,37622.18,,42663.0,,26204.0,,34475.68
КАРНИЗЫ,,,,127637.78596000001,,110076.5,,91108.96,,94342.74,,93903.67,,164868.0,,158272.0,,165749.8
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,66114.765,,65086.98,,61982.92,,66476.22,,62123.46,,60280.0,,77983.0,,69889.28
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,559297.177838,,561530.42,,574122.18,,505349.12,,622378.74,,533751.0,,583553.0,,560422.92
ФОТОАППАРАТ,,,,485008.805135257,,179500.0,,779505.14,,361530.0,,,,97438.0,,1262467.0,,348177.36
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,1366250.2112279998,,1309117.54,,1426093.87,,1327319.06,,1424325.96,,1370317.0,,1375722.0,,1347338.68
ИГРУШКИ,,,,71109.58639,,76175.68,,63950.35,,46323.7,,50851.26,,137627.0,,35478.0,,59726.56
АППАРАТ  ТЕЛЕФОННЫЙ ,,,,210511.736314,,300172.46,,224923.18,,194596.56,,169423.21,,210824.0,,205092.0,,147207.48
КОЛЯСКА  ДЕТСКАЯ ,,,,1784620.132746,,1572083.44,,1681043.39,,1888761.38,,1290336.71,,2459850.0,,1699104.0,,1497071.84
ЗОНТ,,,,137508.562236,,110626.0,,119295.06,,120821.36,,122845.55,,214903.0,,115172.0,,127778.04
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,1004897.1329379999,,852369.42,,1160657.25,,1228407.32,,876158.11,,1151470.0,,955833.0,,674251.68
ТЕТРАДЬ (в пересчете за 12 листов),,,,592.2784800000001,,573.84,,567.05,,527.88,,619.71,,778.0,,517.0,,488.08
РУЧКА ШАРИКОВАЯ,,,,1929.8512899999998,,1823.54,,1964.23,,1614.36,,2068.84,,2461.0,,1631.0,,1802.84
ШАМПУНЬ  (за 250 мл),,,,13339.665732000001,,12704.74,,10123.21,,12318.62,,11076.74,,19984.0,,12530.0,,11223.2
ЗУБНАЯ ПАСТА  (за 75 г),,,,6793.055582,,6095.64,,7620.81,,5987.26,,5218.19,,7954.0,,7487.0,,6506.16
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,7198.484893999999,,6394.24,,7669.83,,6048.42,,6902.04,,8377.0,,7628.0,,6965.0
