,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОЛБАСА ВАРЕНАЯ ВТОРОГО СОРТА ,,,,8371.630196000002,,9003.12,,10173.44,,7582.62,,8455.73,,7190.0,,8730.0,,9002.27
КОЛБАСА ПОЛУКОПЧЕНАЯ,,,,21570.617606,,18131.52,,20228.36,,21151.72,,20110.79,,25499.0,,19626.0,,22157.02
КОЛБАСА СЫРОКОПЧЕНАЯ,,,,33822.84711000001,,30886.5,,32965.08,,32616.58,,33979.41,,37454.0,,32155.0,,32968.75
"ПАШТЕТ, ЗЕЛЬЦ",,,,6417.000468000001,,6371.42,,5700.16,,6071.58,,5498.06,,7535.0,,6509.0,,5665.55
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,3961.7131140000006,,4003.26,,3746.16,,4404.3,,3681.49,,3804.0,,4337.0,,3716.27
СОСИСКИ,,,,13610.418358,,12571.84,,12583.6,,14050.68,,13318.05,,14584.0,,12470.0,,14965.8
"ВЕТЧИНА, БУЖЕНИНА, ОКОРОК",,,,20256.045462000006,,20701.62,,22259.52,,17334.66,,20525.73,,21452.0,,16971.0,,22694.9
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,6472.422514,,6292.34,,6207.88,,6528.36,,6097.46,,7117.0,,6366.0,,5793.38
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,5918.104624000001,,5589.4,,5416.28,,5780.94,,6390.77,,6386.0,,5984.0,,5298.5
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,7056.436688000001,,6885.0,,6941.68,,7019.34,,6994.21,,7189.0,,7132.0,,7064.33
РЫБА ЖИВАЯ,,,,7165.343398000001,,6253.34,,6693.4,,7635.22,,6870.27,,7579.0,,7363.0,,7175.19
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,9170.044406000003,,6194.32,,8446.32,,8172.44,,9181.69,,11287.0,,9279.0,,9424.93
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,12667.188822,,11453.34,,8828.36,,9391.1,,10417.65,,19909.0,,9724.0,,10800.38
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,24164.021670000002,,23160.26,,27060.68,,25734.36,,25303.86,,21659.0,,28482.0,,18986.23
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,35186.39379200001,,29105.96,,27954.12,,27259.94,,32017.51,,36504.0,,42291.0,,51347.23
ИКРА ЛОСОСЕВЫХ РЫБ,,,,233228.93154200003,,202113.72,,240296.92,,262716.92,,222209.95,,249540.0,,219336.0,,214050.47
ПРОЧИЕ ВИДЫ ИКРЫ РЫБ (за условную банку весом  200 г),,,,5485.742506000001,,5919.46,,4644.28,,6112.34,,4609.03,,6120.0,,5004.0,,5029.76
СЕЛЬДЬ СОЛЕНАЯ,,,,7713.917754000001,,8260.64,,6814.56,,7146.3,,7591.84,,8112.0,,7688.0,,7954.15
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,12286.052078000002,,12160.2,,13341.16,,11448.22,,11568.6,,12068.0,,12907.0,,12736.65
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,3967.9892180000006,,4015.2,,3232.52,,3890.62,,3424.82,,4751.0,,4007.0,,3326.56
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,8045.56303,,8152.72,,8144.56,,7904.86,,7916.88,,8019.0,,7712.0,,8674.36
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,3684.3833940000004,,3632.6,,3705.92,,3816.66,,3676.2,,3682.0,,3426.0,,3941.37
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,1675.2137680000003,,1698.38,,1632.28,,1578.9,,1517.14,,1805.0,,1677.0,,1646.32
КЕФИР,,,,1695.9174420000002,,1724.88,,1615.8,,1652.86,,1535.62,,1761.0,,1764.0,,1705.51
СМЕТАНА ,,,,7201.896362,,6617.24,,7173.16,,5969.02,,7038.66,,8124.0,,7201.0,,7391.85
ТВОРОГ ЖИРНЫЙ,,,,9302.537872,,8521.62,,7720.56,,8226.04,,9467.73,,11481.0,,8391.0,,9059.34
ТВОРОГ НЕЖИРНЫЙ,,,,8641.206646000002,,10654.36,,6462.4,,6756.7,,10427.08,,9572.0,,6841.0,,9527.06
ЙОГУРТ (за 250 г),,,,1711.1114280000002,,2144.08,,1526.52,,1890.26,,1890.57,,1712.0,,1245.0,,1633.9
ГЛАЗИРОВАННЫЙ СЫРОК (за 50 г),,,,907.7624500000003,,827.68,,819.56,,962.84,,914.65,,886.0,,905.0,,1091.97
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,2128.8321760000003,,2110.52,,2459.44,,1847.5,,2118.59,,2331.0,,1807.0,,2099.13
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,18096.621476000004,,19953.3,,15190.8,,15678.16,,18984.07,,19253.0,,19347.0,,16603.55
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,3054.759192000001,,3035.9,,2788.44,,3111.74,,2943.56,,3153.0,,3125.0,,3067.48
МОРОЖЕНОЕ,,,,15003.155480000003,,14395.5,,15141.0,,15152.06,,14046.46,,16503.0,,15062.0,,12396.38
СЫР  ТВЕРДЫЙ,,,,18915.063688000002,,17807.52,,16710.72,,19119.8,,18383.06,,21384.0,,16485.0,,20280.81
СЫР МЯГКИЙ ,,,,12889.997406000002,,9957.16,,12745.04,,11373.96,,12861.67,,16642.0,,10831.0,,12065.23
СЫР ПЛАВЛЕНЫЙ,,,,16020.599116000001,,13539.54,,14782.32,,13951.0,,15616.47,,18153.0,,17256.0,,16420.11
МАСЛО ЖИВОТНОЕ,,,,18885.132192000005,,17454.5,,18368.64,,18772.16,,18407.15,,20280.0,,17750.0,,19968.37
МАСЛО РАСТИТЕЛЬНОЕ ,,,,5897.439440000001,,5831.26,,5790.12,,5810.86,,5751.08,,6076.0,,5895.0,,5910.58
МАРГАРИН,,,,7340.44271,,6900.7,,6714.2,,6941.76,,6718.2,,7996.0,,7931.0,,7224.79
ЯЙЦА  КУРИНЫЕ,,,,3519.020844,,3616.64,,3365.48,,3437.5,,3584.23,,3466.0,,3757.0,,3405.52
САХАР-ПЕСОК,,,,2868.3174200000003,,2845.06,,2750.96,,2816.46,,2980.0,,2928.0,,2859.0,,2846.93
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,43427.47964800001,,45404.58,,41092.88,,35050.32,,36504.21,,45402.0,,52544.0,,43469.98
КОФЕ  НАТУРАЛЬНЫЙ  В ЗЕРНАХ,,,,40343.49417000001,,41127.44,,39252.88,,35465.82,,50375.94,,34918.0,,43397.0,,46514.37
КОФЕ РАСТВОРИМЫЙ,,,,94558.85998600001,,93943.9,,94227.48,,91868.44,,95866.38,,81360.0,,103614.0,,119156.35
МЁД  НАТУРАЛЬНЫЙ,,,,30110.983238000004,,26711.46,,29204.92,,27664.88,,26071.38,,35782.0,,31379.0,,26249.95
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,745.3549280000002,,752.26,,744.56,,760.54,,692.14,,786.0,,654.0,,799.9
МУКА ПШЕНИЧНАЯ ,,,,1894.815172,,1801.28,,1902.32,,1750.86,,1949.61,,1984.0,,1871.0,,1943.38
ХЛЕБ РЖАНОЙ,,,,1810.7018970272754,,,,,,1953.48,,1371.41,,1852.0,,1915.0,,
ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ,,,,1979.6636100000003,,2070.9,,1894.88,,1748.48,,1725.66,,2280.0,,1878.0,,1899.4
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,3343.1427580000004,,3250.32,,3129.04,,2845.78,,2701.56,,3909.0,,3750.0,,2963.49
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,2114.9222220000006,,2259.46,,1956.76,,2333.0,,2714.0,,1777.0,,2076.0,,2146.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4874.456098000001,,4882.28,,3788.92,,6251.78,,4692.38,,4208.0,,5743.0,,4935.22
"СУХАРИ, СУШКИ, БАРАНКИ",,,,7355.419302,,6150.0,,7681.04,,9463.84,,6553.99,,5850.0,,9108.0,,7860.7
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,4361.313746000001,,4370.16,,4283.64,,4246.46,,4290.3,,4553.0,,4243.0,,4340.9
КРУПА МАННАЯ,,,,2160.4254240000005,,2148.62,,2165.0,,2222.98,,2279.54,,2128.0,,2128.0,,2095.77
КРУПА ПШЕННАЯ,,,,2558.2515480000006,,2596.06,,2343.16,,2643.56,,2444.93,,2636.0,,2555.0,,2564.99
КРУПА ГРЕЧНЕВАЯ,,,,7317.0651960000005,,7386.14,,7464.08,,7159.98,,7370.42,,7557.0,,7082.0,,6932.46
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,2909.532088000001,,2706.88,,2833.68,,2521.72,,3405.18,,2856.0,,3290.0,,2845.96
КУКУРУЗНЫЕ ХЛОПЬЯ,,,,6828.554524000001,,6570.44,,7003.44,,6773.9,,7033.37,,6712.0,,7149.0,,6648.51
КРУПА ПЕРЛОВАЯ,,,,1451.2604660000002,,1455.48,,1362.4,,1629.28,,1469.25,,1453.0,,1380.0,,1392.23
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,17655.541086000005,,15842.18,,17875.76,,17012.82,,18216.57,,20876.0,,16536.0,,13217.35
"ГОРОХ, ФАСОЛЬ",,,,3104.357958,,2574.5,,2602.84,,2848.6,,2732.92,,3566.0,,4005.0,,2558.99
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,11042.557988000002,,10283.56,,11992.44,,10153.94,,9634.25,,12839.0,,9530.0,,11069.38
"МАКАРОНЫ, РОЖКИ",,,,2997.667610000001,,2992.94,,3129.8,,2885.56,,3010.8,,2812.0,,3175.0,,3211.03
"ВЕРМИШЕЛЬ, ЛАПША",,,,3013.81626,,3118.28,,3010.28,,2875.66,,2900.07,,2807.0,,3255.0,,3373.89
ВОДКА ,,,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0,,16480.0
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,22885.196722000008,,22153.68,,18362.28,,18967.64,,25418.83,,24538.0,,25124.0,,24126.11
КОНЬЯК,,,,58651.89069000001,,52169.8,,51888.48,,49331.92,,51758.83,,77885.0,,49843.0,,57058.69
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,18091.030554000004,,13939.02,,15355.6,,14408.74,,13583.89,,27569.0,,15596.0,,15037.41
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,17840.987966000004,,13123.02,,14820.56,,14008.82,,13796.31,,26803.0,,14966.0,,17466.25
ПИВО,,,,3445.708032,,3178.2,,3081.76,,3127.82,,3470.87,,3926.0,,3417.0,,3397.45
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,16077.600130000003,,16557.24,,15406.6,,16163.32,,15919.85,,15636.0,,16719.0,,16510.42
ВАФЛИ,,,,10899.44564,,10482.64,,10855.64,,10668.54,,10568.87,,11320.0,,10955.0,,10949.45
ПРЯНИКИ,,,,7409.406664,,6578.34,,7432.28,,7040.02,,6607.96,,7460.0,,8725.0,,7694.32
ПЕЧЕНЬЕ ,,,,7391.667772000001,,6946.72,,7372.2,,6969.14,,7540.03,,7416.0,,8133.0,,7240.91
ТОРТ,,,,17938.098506000006,,16200.92,,17850.4,,19446.18,,17458.4,,19689.0,,15483.0,,17745.92
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1650.5935780000002,,1604.16,,1561.16,,1782.82,,1749.36,,1749.0,,1539.0,,1441.5
ИРИС,,,,8291.630984000003,,7782.66,,7603.76,,8628.68,,7899.09,,9004.0,,7965.0,,8310.04
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,7903.617804,,7735.7,,8784.56,,7345.1,,7466.94,,7313.0,,8690.0,,8676.71
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,18380.456670000003,,17300.4,,19131.28,,17829.04,,18244.49,,18995.0,,18656.0,,17745.71
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,9678.624310000001,,9673.3,,9610.0,,10281.4,,9528.62,,9211.0,,9871.0,,10050.03
ШОКОЛАД,,,,33547.13531600001,,32589.44,,32082.56,,32404.4,,34326.14,,34480.0,,34291.0,,33670.81
ХАЛВА,,,,8968.243368000003,,8490.66,,8507.2,,8089.4,,8180.97,,10323.0,,8744.0,,8892.13
МАРМЕЛАД,,,,7837.4382860000005,,7562.86,,8039.08,,8381.52,,7477.7,,7185.0,,7840.0,,9291.01
ЗЕФИР,,,,10021.153740000002,,12086.46,,10339.84,,8718.96,,10055.07,,10296.0,,8647.0,,10041.6
КАКАО - ПОРОШОК (за 200 г),,,,4567.864692000001,,3670.24,,5046.4,,4914.42,,4730.37,,4818.0,,4002.0,,4693.66
КАРТОФЕЛЬ,,,,1620.1517640000002,,1417.22,,1564.52,,1519.5,,1466.36,,1884.0,,1572.0,,1617.39
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,3057.2893360000003,,3161.88,,3186.32,,2547.3,,3357.75,,3044.0,,2985.0,,3289.62
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,1850.1317580000002,,1709.22,,1924.32,,1675.38,,1868.11,,2115.0,,1723.0,,1653.23
ЛУК РЕПЧАТЫЙ,,,,2165.270214,,1952.66,,2435.0,,1968.1,,2045.25,,2316.0,,2096.0,,2216.68
СВЕКЛА,,,,1385.5783860000001,,1317.34,,1486.0,,1374.98,,1286.43,,1566.0,,1173.0,,1312.31
МОРКОВЬ,,,,1770.4199560000004,,1585.64,,1858.96,,1678.82,,1558.75,,2120.0,,1609.0,,1566.53
ПОМИДОРЫ СВЕЖИЕ,,,,6890.849810000001,,5913.8,,6248.04,,7124.06,,6589.62,,8055.0,,6543.0,,6347.09
ОГУРЦЫ СВЕЖИЕ,,,,7331.0759180000005,,6268.26,,7108.0,,7353.46,,8254.83,,7863.0,,7294.0,,6622.96
ЧЕСНОК,,,,16876.110474000005,,16036.92,,17191.56,,16501.9,,16473.14,,17746.0,,16422.0,,16884.58
ПЕРЕЦ СЛАДКИЙ,,,,9158.599238,,8839.42,,10037.88,,8224.58,,11256.25,,8301.0,,9422.0,,9483.87
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,9672.189690000003,,9054.96,,7834.56,,10088.14,,8777.24,,11211.0,,9807.0,,8744.16
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,4821.182458,,4113.18,,4900.08,,4742.08,,4866.36,,3937.0,,6231.0,,5925.97
СОУС ТОМАТНЫЙ,,,,6003.640274,,6010.24,,6036.28,,5799.04,,5658.53,,5893.0,,6362.0,,6349.93
ЯБЛОКИ,,,,3491.739018,,3006.08,,4047.8,,3203.62,,3373.32,,3387.0,,3574.0,,4120.63
"ЦИТРУСОВЫЕ ПЛОДЫ (апельсины, лимоны, мандарины)",,,,6382.705494000001,,6251.22,,5858.76,,6140.26,,6611.51,,6792.0,,6524.0,,5973.45
ВИНОГРАД,,,,9502.105362000002,,9892.84,,9934.2,,8857.86,,11169.08,,8983.0,,8808.0,,10024.56
БАНАНЫ,,,,4679.654620000001,,4654.0,,4340.24,,4611.7,,4942.51,,4668.0,,4777.0,,4815.66
СУХОФРУКТЫ,,,,13518.437932000003,,10271.9,,14266.12,,13034.86,,15069.4,,12404.0,,16163.0,,14843.61
ОРЕХИ,,,,19379.080226000005,,12701.48,,19993.36,,22262.26,,12595.62,,21222.0,,21962.0,,21646.26
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,8510.131952000002,,7449.52,,9093.44,,8460.14,,8549.61,,8813.0,,8676.0,,8167.5
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,8703.156534000002,,8110.72,,9741.2,,7903.7,,7943.94,,9079.0,,9019.0,,8653.95
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,3644.1752760000004,,3467.9,,3655.8,,3673.98,,3502.16,,3828.0,,3528.0,,3650.94
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1828.308052,,1729.22,,1709.64,,1529.86,,1975.54,,2048.0,,1899.0,,1663.5
ВОДА МИНЕРАЛЬНАЯ ,,,,1175.2271520000002,,1150.66,,1243.52,,1164.22,,1256.1,,1126.0,,1183.0,,1175.41
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,4234.320240000001,,4855.92,,4725.68,,3658.9,,3941.25,,4102.0,,4123.0,,4455.96
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,14300.994874000002,,15769.92,,17001.52,,22163.52,,10022.33,,10446.0,,9591.0,,20130.65
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3953.916456000001,,2085.94,,2887.24,,2429.92,,1495.03,,8368.0,,2657.0,,2519.49
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,1155.8240640000004,,898.88,,930.96,,1208.8,,956.22,,1657.0,,843.0,,1028.66
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,1345.772858,,1036.12,,1020.08,,1447.52,,1169.67,,1800.0,,1222.0,,1158.46
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,691.8162460000002,,685.46,,694.88,,678.68,,700.0,,700.0,,681.0,,700.0
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,4347.081104000001,,3750.36,,3913.68,,4487.18,,4009.57,,4867.0,,4303.0,,4475.52
МАЙОНЕЗ,,,,7927.518782000001,,7573.12,,8256.48,,7461.98,,8037.18,,7805.0,,8201.0,,8423.46
УКСУС ,,,,3439.943574000001,,3303.38,,3690.32,,3471.92,,3467.7,,3450.0,,3371.0,,3324.84
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,1116.565702,,1076.64,,1223.48,,1045.54,,1114.72,,1123.0,,1140.0,,1088.58
СОДА ПИЩЕВАЯ,,,,3529.219438,,3339.38,,3454.88,,3430.36,,3721.76,,3217.0,,4219.0,,3593.74
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,1390.6474220000002,,1472.08,,1418.4,,1284.66,,1414.86,,1343.0,,1441.0,,1422.77
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,4394.014512000001,,4525.1,,4512.4,,3687.16,,4294.87,,4518.0,,4217.0,,5075.88
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,24726.832406,,24654.34,,22183.64,,24793.26,,23378.89,,27872.0,,22171.0,,24619.84
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,9301.980558000001,,8973.0,,7932.44,,8746.82,,9037.02,,10367.0,,9352.0,,9478.02
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,12756.182152,,9127.18,,9845.36,,13356.32,,10106.33,,18093.0,,13316.0,,7917.67
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,9370.448092,,9820.98,,8470.96,,8486.6,,7588.15,,10337.0,,9239.0,,10537.02
КУРТКА МУЖСКАЯ  ЗИМНЯЯ,,,,274907.27460800007,,252968.06,,285114.24,,264044.0,,235883.57,,290276.0,,259313.0,,328337.6
ПАЛЬТО МУЖСКОЕ ДЕМИСЕЗОННОЕ,,,,325564.26817800006,,305384.16,,297517.24,,325587.82,,299958.34,,359115.0,,325140.0,,323189.71
КУРТКА МУЖСКАЯ  ИЗ ПЛАЩЕВОЙ ТКАНИ  ,,,,154783.912958,,145970.2,,150736.68,,167478.16,,157211.31,,165000.0,,124286.0,,169233.26
КОСТЮМ МУЖСКОЙ,,,,266325.041856,,238886.4,,254668.28,,241681.88,,248336.68,,313477.0,,255426.0,,259152.46
ДЖИНСЫ МУЖСКИЕ,,,,102173.97899200002,,94316.54,,85564.48,,102493.72,,104907.27,,103660.0,,118583.0,,100284.9
БРЮКИ МУЖСКИЕ     ,,,,78151.33895400002,,65171.06,,85715.32,,68496.68,,83803.26,,85938.0,,76872.0,,74470.8
СОРОЧКА МУЖСКАЯ,,,,43520.28912400001,,41541.64,,43963.0,,38022.32,,46684.82,,44554.0,,45089.0,,44626.37
КОСТЮМ МУЖСКОЙ СПОРТИВНЫЙ,,,,108594.705174,,93335.84,,118007.44,,94978.08,,96096.07,,116469.0,,118083.0,,113621.23
ШАПКА  МУЖСКАЯ  МЕХОВАЯ   ,,,,279979.034578,,286901.42,,274204.24,,350948.24,,173857.88,,278810.0,,307905.0,,254108.11
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,74724.183296,,71544.64,,70827.2,,66549.88,,67382.22,,74336.0,,87058.0,,84730.72
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ  ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ",,,,42904.737708,,47372.62,,39452.28,,43590.2,,36489.11,,37431.0,,58722.0,,38029.29
МАЙКА МУЖСКАЯ,,,,8936.580204,,7234.14,,9242.8,,9059.5,,8457.8,,9404.0,,9446.0,,9098.51
ТРУСЫ МУЖСКИЕ,,,,8603.097382000002,,7303.06,,8181.88,,7933.9,,7905.31,,9522.0,,9784.0,,8226.0
ФУТБОЛКА МУЖСКАЯ ИЗ  ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,22896.404574000004,,24283.64,,20899.92,,19935.82,,17220.12,,24082.0,,25847.0,,25853.18
НОСКИ МУЖСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ И  СМЕСОВОЙ ПРЯЖИ,,,,4054.339608,,3604.54,,3520.64,,3421.84,,4225.79,,4828.0,,4086.0,,3851.72
НОСКИ МУЖСКИЕ ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ,,,,5622.289506,,4432.66,,5052.64,,4717.46,,4851.99,,7575.0,,5639.0,,4678.16
ДУБЛЕНКА МУЖСКАЯ,,,,953291.2916940001,,873100.0,,759552.88,,1097330.0,,886736.01,,938527.0,,1093333.0,,989100.0
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,35271.01098400001,,29906.88,,36518.16,,32874.36,,32994.94,,43984.0,,29699.0,,31605.43
ПИДЖАК МУЖСКОЙ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ,,,,151779.55445400003,,142225.26,,148510.32,,130130.98,,130860.21,,189102.0,,129914.0,,152918.0
ПАЛЬТО ЖЕНСКОЕ ЗИМНЕЕ ,,,,585926.0305040001,,513765.68,,670713.72,,565212.94,,531813.87,,619753.0,,542513.0,,637514.05
ДУБЛЕНКА ЖЕНСКАЯ,,,,1280777.3684300003,,1283066.74,,1004465.84,,1490225.78,,1057532.97,,1558133.0,,1120000.0,,1060633.11
ПАЛЬТО ЖЕНСКОЕ ДЕМИСЕЗОННОЕ,,,,365157.662842,,360326.8,,363890.88,,349791.32,,337334.63,,406727.0,,329082.0,,366423.9
КУРТКА ЖЕНСКАЯ,,,,225967.08702000004,,172630.34,,163481.44,,192363.58,,180729.42,,322335.0,,209006.0,,231325.21
КОСТЮМ ЖЕНСКИЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ТКАНИ,,,,226604.815272,,142321.16,,167195.04,,186044.3,,149692.93,,400000.0,,141760.0,,208074.51
