,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОЛБАСА ВАРЕНАЯ ВТОРОГО СОРТА ,,,,11826.387482,,13198.3,,13663.07,,13017.84,,11361.44,,8870.0,,13042.0,,10276.0
КОЛБАСА ПОЛУКОПЧЕНАЯ,,,,33369.329102,,30926.64,,29258.05,,37542.7,,31244.71,,37793.0,,31623.0,,32545.72
КОЛБАСА СЫРОКОПЧЕНАЯ,,,,49298.834828,,50132.52,,26270.0,,51669.52,,49839.35,,58743.0,,51239.0,,52103.32
"ПАШТЕТ, ЗЕЛЬЦ",,,,9454.807137999998,,8805.38,,9053.36,,9545.88,,7828.96,,11849.0,,9819.0,,7715.24
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,5846.507592,,5385.44,,4483.0,,8452.0,,5309.4,,5583.0,,6409.0,,4777.36
СОСИСКИ,,,,19902.681796,,18699.42,,18016.07,,23551.7,,17672.83,,20184.0,,19256.0,,21311.8
"ВЕТЧИНА, БУЖЕНИНА, ОКОРОК",,,,33127.589346,,33286.16,,28129.24,,34430.26,,31365.57,,42343.0,,25757.0,,32656.52
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,10165.530334000001,,10450.64,,8734.97,,12143.22,,8189.8,,10812.0,,11487.0,,7937.04
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,8146.756968,,9804.24,,6395.37,,8955.84,,8038.15,,7820.0,,7838.0,,7985.84
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,8634.874582,,8431.04,,8770.83,,8845.86,,8318.21,,8693.0,,8772.0,,8499.32
РЫБА ЖИВАЯ,,,,16773.443978,,17006.14,,15781.67,,19350.0,,9292.98,,18293.0,,16397.0,,19459.76
РЫБА МОРОЖЕНАЯ (тресковые и скумбриевые),,,,22064.510544,,18202.18,,19818.18,,21104.3,,21505.82,,25677.0,,22840.0,,24272.8
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,26001.935152000002,,22293.8,,17996.0,,20116.08,,23239.55,,45688.0,,18885.0,,26393.88
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,46668.961326,,50303.64,,50441.08,,57994.5,,43298.19,,41592.0,,44652.0,,37306.88
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,86806.647786,,57806.18,,99089.48,,40150.0,,77718.3,,110591.0,,111728.0,,108123.44
ИКРА ЛОСОСЕВЫХ РЫБ,,,,307917.901286,,281263.52,,315679.14,,323559.86,,289036.96,,372746.0,,267621.0,,274677.96
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,10666.364044,,11553.26,,9077.54,,9829.86,,8924.66,,14055.0,,10071.0,,9207.0
СЕЛЬДЬ СОЛЕНАЯ,,,,18007.502746000002,,19355.4,,16906.8,,17375.3,,17042.3,,19468.0,,17683.0,,17266.08
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,20304.143614,,19501.54,,22643.62,,20805.88,,20060.69,,21952.0,,19479.0,,16581.92
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,8919.798321999999,,8525.3,,7765.16,,9131.64,,8347.88,,10877.0,,8637.0,,8084.92
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,18644.686395999997,,18868.62,,18515.07,,19399.1,,15635.2,,19375.0,,19788.0,,17744.72
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,7551.247536000001,,7612.24,,7600.93,,7955.72,,7403.97,,7408.0,,6903.0,,8111.84
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,2167.21785,,1980.74,,1869.37,,2385.64,,1738.62,,2202.0,,2664.0,,2169.12
КЕФИР,,,,2030.516728,,1966.28,,2169.3,,2181.72,,2001.86,,1949.0,,2037.0,,1914.08
СМЕТАНА ,,,,8500.386184,,8269.82,,8243.74,,6936.18,,8089.79,,10776.0,,8309.0,,7972.56
ТВОРОГ ЖИРНЫЙ,,,,11829.173941999998,,10949.12,,9678.31,,9559.1,,13009.91,,16096.0,,10600.0,,11639.24
ТВОРОГ НЕЖИРНЫЙ,,,,12245.938330318631,,12930.42,,,,,,12639.03,,14970.0,,8280.0,,11562.72
ЙОГУРТ (за 250 г),,,,2336.703686,,2722.34,,2065.72,,2656.4,,2488.8,,2339.0,,2107.0,,1872.52
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,1367.2674820000002,,1290.92,,1286.62,,1416.66,,1272.13,,1514.0,,1317.0,,1402.72
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,3153.364,,2921.62,,3742.49,,3100.42,,3091.65,,3378.0,,2462.0,,3438.56
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,21562.278754000003,,20421.74,,20885.1,,17569.8,,20075.68,,28005.0,,21718.0,,19473.4
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,5196.275933999999,,5275.58,,4840.43,,5661.28,,4988.29,,5255.0,,5080.0,,5138.84
МОРОЖЕНОЕ,,,,26789.382255999997,,26969.24,,24169.29,,28783.56,,25976.08,,29401.0,,26483.0,,23688.48
СЫР  ТВЕРДЫЙ,,,,25642.274613999998,,25216.06,,23937.32,,28193.32,,23987.2,,29240.0,,22180.0,,24823.44
СЫР МЯГКИЙ ,,,,18602.043021999998,,16046.62,,16792.98,,19314.64,,17864.47,,24126.0,,15873.0,,17960.8
СЫР ПЛАВЛЕНЫЙ,,,,21799.169506000002,,21338.42,,21627.22,,20519.04,,20591.7,,23318.0,,23013.0,,21322.08
МАСЛО ЖИВОТНОЕ,,,,25348.229876,,23079.0,,23933.23,,27043.36,,25405.82,,27309.0,,25545.0,,24007.8
МАСЛО РАСТИТЕЛЬНОЕ ,,,,16981.796348,,16169.28,,17666.58,,16632.88,,15237.34,,18784.0,,17245.0,,16050.16
МАРГАРИН,,,,13522.270402,,12886.36,,12146.52,,13630.78,,11876.14,,15268.0,,14952.0,,12562.96
ЯЙЦА  КУРИНЫЕ,,,,4969.312242,,4635.52,,4404.03,,4986.14,,4963.68,,5153.0,,5354.0,,5207.56
САХАР-ПЕСОК,,,,4880.45521,,4791.74,,4804.03,,4814.4,,5000.0,,5000.0,,4906.0,,4815.96
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,119784.628354,,113085.12,,102218.83,,98668.7,,101400.54,,138790.0,,149383.0,,123545.92
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,113402.11647800001,,107792.66,,115962.94,,114728.84,,128025.25,,103060.0,,115007.0,,116923.88
КОФЕ РАСТВОРИМЫЙ,,,,248461.05479199998,,239799.14,,227834.89,,251174.22,,231548.78,,225460.0,,301385.0,,265604.2
МЁД  НАТУРАЛЬНЫЙ,,,,44812.285592,,37953.66,,40580.88,,47804.38,,37520.79,,60701.0,,40065.0,,41034.68
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,1240.772736,,1236.02,,1294.87,,1367.14,,986.6,,1322.0,,936.0,,1528.08
МУКА ПШЕНИЧНАЯ ,,,,2291.6329220000002,,2079.66,,2242.89,,2181.52,,2258.12,,2561.0,,2251.0,,2396.04
ХЛЕБ РЖАНОЙ,,,,3436.207314981325,,,,,,2254.12,,4012.38,,4408.0,,3398.0,,2846.0
ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ,,,,3005.398162,,2720.28,,2497.21,,2365.46,,2321.31,,4675.0,,2562.0,,3226.48
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,4918.687363999999,,4514.84,,4156.35,,4337.84,,3970.33,,6766.0,,5102.0,,4645.76
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,3112.6367,,3208.92,,4267.0,,2959.0,,2710.0,,2804.0,,2723.0,,3312.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,7410.466007999999,,7241.62,,5387.87,,9283.7,,6222.28,,7023.0,,8709.0,,7562.16
"СУХАРИ, СУШКИ, БАРАНКИ",,,,13216.762837999999,,11566.6,,12488.0,,15428.46,,13025.37,,12626.0,,13597.0,,13922.6
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,10289.096942000002,,9942.7,,9990.24,,10584.12,,10048.67,,10414.0,,10406.0,,10554.04
КРУПА МАННАЯ,,,,5594.908752,,5387.64,,7713.02,,8392.08,,3441.81,,5176.0,,2391.0,,6769.28
КРУПА ПШЕННАЯ,,,,14916.775446000001,,13870.0,,13854.53,,16126.94,,14150.14,,14655.0,,15083.0,,16832.84
КРУПА ГРЕЧНЕВАЯ,,,,25415.330194,,26232.96,,24109.69,,27256.7,,22607.09,,25683.0,,25550.0,,25537.64
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,5529.051744,,5193.1,,5360.88,,5096.66,,5721.38,,5885.0,,5632.0,,5797.8
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,11787.319664,,9616.8,,13616.5,,11702.68,,11433.24,,12589.0,,11770.0,,11642.68
КРУПА ПЕРЛОВАЯ,,,,3963.0694620000004,,3609.28,,4501.33,,5867.06,,3227.08,,3524.0,,3451.0,,3426.84
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,21681.169375999998,,18675.14,,23562.96,,20196.98,,20701.11,,26633.0,,19925.0,,20291.68
"ГОРОХ, ФАСОЛЬ",,,,8388.140742,,6979.52,,7097.01,,8290.9,,5539.75,,12775.0,,8608.0,,6907.08
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,24343.355254000002,,16033.76,,24096.34,,21436.62,,21114.71,,31188.0,,19258.0,,37361.24
"МАКАРОНЫ, РОЖКИ",,,,6498.378438000001,,6960.48,,5119.07,,6694.98,,6228.38,,7285.0,,6406.0,,6262.68
"ВЕРМИШЕЛЬ, ЛАПША",,,,6713.067726000001,,7264.88,,5804.58,,6637.54,,6644.46,,7299.0,,6200.0,,6877.76
ВОДКА ,,,,20621.862792,,20852.02,,20917.3,,22473.02,,21032.52,,20153.0,,19410.0,,19517.36
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,28090.607954,,25445.18,,24162.1,,30611.84,,28014.67,,29933.0,,27935.0,,29759.2
КОНЬЯК,,,,82191.636666,,72010.0,,89963.95,,83527.7,,69016.37,,102576.0,,67724.0,,82186.6
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,25093.844674,,21033.04,,23957.42,,22303.18,,19201.0,,35513.0,,25030.0,,23598.68
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,24922.416788000002,,21309.24,,22333.57,,22574.68,,19800.73,,36327.0,,22194.0,,24957.08
ПИВО,,,,5830.012848,,5428.5,,5135.87,,4932.9,,6030.51,,6763.0,,6219.0,,6037.44
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,22391.752628000002,,22985.66,,22241.64,,21889.34,,22762.35,,21647.0,,22254.0,,23528.88
ВАФЛИ,,,,23037.774314000002,,22620.16,,23435.46,,24068.1,,22392.36,,22678.0,,22476.0,,23734.6
ПРЯНИКИ,,,,14377.667191999999,,12770.34,,14514.19,,12725.14,,13117.29,,16526.0,,16480.0,,13351.84
ПЕЧЕНЬЕ ,,,,13905.406444,,12947.96,,15341.39,,14008.8,,13074.08,,14263.0,,13753.0,,13791.08
ТОРТ,,,,32004.197788000005,,29082.66,,28195.93,,34637.18,,31684.54,,34118.0,,28674.0,,37651.96
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,2931.240574,,2842.88,,2757.0,,3379.26,,2371.1,,3420.0,,2572.0,,2844.76
ИРИС,,,,18863.631535999997,,16165.38,,24214.8,,19742.14,,15328.09,,17289.0,,19020.0,,21045.08
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,18895.795725999997,,18306.42,,20140.77,,18516.8,,16381.02,,18671.0,,19533.0,,20760.84
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,37413.904866000004,,33704.82,,39115.3,,38681.52,,33929.0,,39655.0,,36812.0,,39009.76
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,19983.395912,,20149.54,,18001.72,,26005.5,,18184.09,,19578.0,,18183.0,,18852.24
ШОКОЛАД,,,,69540.99093199999,,63690.56,,64100.5,,69909.2,,59576.19,,81778.0,,73583.0,,66617.8
ХАЛВА,,,,19208.22904,,18230.22,,17046.01,,18608.18,,15761.31,,25549.0,,17650.0,,18432.6
МАРМЕЛАД,,,,14020.600556000001,,13555.04,,12880.95,,14932.76,,13541.77,,13963.0,,12713.0,,16962.44
ЗЕФИР,,,,21975.385684,,26360.26,,21209.99,,18078.7,,19917.61,,26145.0,,21491.0,,17994.16
КАКАО - ПОРОШОК (за 200 г),,,,14549.357976,,12133.74,,15868.5,,13384.98,,17103.2,,17970.0,,11947.0,,12827.0
КАРТОФЕЛЬ,,,,2146.862564,,1976.5,,2665.79,,2299.14,,1954.38,,2066.0,,2241.0,,1782.64
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,7709.117036,,7931.1,,8120.43,,7255.06,,7766.48,,7567.0,,8047.0,,7303.56
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,1096.689488,,1082.12,,1518.06,,901.28,,929.68,,1051.0,,1028.0,,1228.16
ЛУК РЕПЧАТЫЙ,,,,3737.39677,,3489.16,,4296.09,,3902.86,,3250.63,,3617.0,,3763.0,,3854.4
СВЕКЛА,,,,2146.235592,,2193.6,,2788.7,,2341.8,,2133.96,,1619.0,,2360.0,,1725.12
МОРКОВЬ,,,,3190.85505,,2883.84,,4051.6,,3584.94,,2966.88,,2901.0,,3358.0,,2585.64
ПОМИДОРЫ СВЕЖИЕ,,,,4505.5181,,3819.34,,4304.7,,4085.1,,4857.88,,5268.0,,4749.0,,4221.48
ОГУРЦЫ СВЕЖИЕ,,,,3150.948098,,2382.3,,3101.25,,3020.68,,2128.79,,4961.0,,3270.0,,2168.4
ЧЕСНОК,,,,29814.593741999997,,27117.16,,30909.75,,30140.78,,31463.4,,31471.0,,29538.0,,27569.48
ПЕРЕЦ СЛАДКИЙ,,,,13035.608384,,11957.12,,21298.8,,7804.28,,19140.26,,12418.0,,10103.0,,10880.0
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,18439.159968,,20180.28,,15634.66,,17166.96,,15207.51,,24446.0,,16969.0,,16025.36
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,8268.20397,,7766.9,,8760.82,,8554.36,,10031.69,,6446.0,,9456.0,,7769.52
СОУС ТОМАТНЫЙ,,,,10471.263921999998,,9731.64,,10947.53,,9905.06,,10235.18,,10697.0,,9956.0,,12149.64
ЯБЛОКИ,,,,9633.242080000002,,6246.74,,9684.79,,9866.94,,8099.79,,10440.0,,11241.0,,11660.68
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,12875.758721999999,,12421.6,,10948.62,,13422.98,,16055.34,,12415.0,,13067.0,,12316.76
ВИНОГРАД,,,,19853.802612,,22003.14,,25016.18,,18891.42,,22796.4,,16961.0,,16371.0,,19065.0
БАНАНЫ,,,,7337.90583,,7057.02,,7156.43,,7540.32,,7783.28,,6968.0,,7245.0,,7941.12
СУХОФРУКТЫ,,,,32397.226666,,22501.1,,30665.69,,26826.24,,35438.94,,38924.0,,39160.0,,31622.76
ОРЕХИ,,,,46137.880527999994,,28973.0,,53676.16,,48354.0,,24216.03,,57399.0,,56060.0,,46373.04
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,18384.463177999998,,14444.08,,20165.73,,19415.46,,17079.01,,22706.0,,15500.0,,17835.8
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,15527.839812,,11672.86,,11576.92,,11675.42,,12154.02,,23524.0,,18089.0,,16525.8
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,6042.877726,,5532.44,,6806.13,,6187.62,,5545.92,,6428.0,,5674.0,,5966.24
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,3204.7364919999995,,3021.06,,2777.28,,2962.7,,3401.56,,3691.0,,3573.0,,2751.48
ВОДА МИНЕРАЛЬНАЯ ,,,,2107.214488,,2043.5,,2098.4,,2149.5,,2235.97,,1946.0,,2180.0,,2193.16
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,6978.837450000001,,7992.5,,8461.31,,5839.72,,6278.85,,6806.0,,6552.0,,7043.6
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,22279.092988,,22031.52,,22192.05,,31064.84,,17247.82,,16416.0,,15562.0,,34627.92
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,5687.993837999999,,4219.5,,5381.45,,5340.24,,2721.7,,10406.0,,4465.0,,4940.0
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,1844.37896,,1564.0,,1527.71,,2204.52,,1556.11,,2532.0,,1685.0,,1419.76
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,2268.764386,,1853.06,,2016.4,,2532.72,,1958.73,,3119.0,,1988.0,,1977.64
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,1180.0,,1180.0,,1180.0,,1180.0,,1180.0,,1180.0,,1180.0,,1180.0
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,7955.508356,,6023.84,,6094.0,,8495.0,,8136.52,,9542.0,,8600.0,,8133.0
МАЙОНЕЗ,,,,16524.599866,,15909.8,,16898.88,,14171.82,,19139.23,,16605.0,,14561.0,,19845.4
УКСУС ,,,,6241.974268,,6639.14,,6453.27,,6742.26,,6544.07,,5803.0,,4686.0,,7300.44
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,2056.177056,,1828.72,,2209.24,,2242.52,,1905.81,,2122.0,,1995.0,,2046.0
СОДА ПИЩЕВАЯ,,,,12393.472572,,10135.62,,12979.4,,13823.82,,11905.7,,12278.0,,12544.0,,13217.64
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,3161.080718,,3219.58,,3133.08,,3107.76,,3070.49,,3100.0,,3123.0,,3428.68
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,9209.444224,,8381.42,,9340.12,,8860.74,,8420.89,,10323.0,,8006.0,,11047.36
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,32339.806676,,29257.52,,31791.74,,27466.16,,29378.89,,45078.0,,24745.0,,34693.04
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,15826.221940000003,,14276.32,,15831.17,,21663.64,,12747.22,,16658.0,,13768.0,,14410.52
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,20847.884599999998,,12899.88,,16242.06,,17862.04,,18340.08,,34955.0,,18155.0,,22397.16
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,18074.707812,,17713.9,,13012.62,,13977.5,,10011.41,,27790.0,,20735.0,,17746.56
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,402522.63532169117,,323140.0,,,,200000.0,,299094.88,,715950.0,,319000.0,,454201.6
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,412767.275748,,390333.24,,353127.27,,460200.0,,362775.12,,499720.0,,347100.0,,434355.6
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,239677.08133199997,,181455.74,,231967.27,,200987.26,,192334.3,,357187.0,,225112.0,,241748.04
КОСТЮМ МУЖСКОЙ,,,,409670.7435580001,,340950.78,,369185.73,,342344.96,,371500.42,,586660.0,,395729.0,,390066.96
ДЖИНСЫ МУЖСКИЕ,,,,171865.755604,,159703.08,,136928.86,,147591.08,,167856.0,,205956.0,,198001.0,,171411.56
БРЮКИ МУЖСКИЕ     ,,,,126434.97426600002,,98392.74,,111434.71,,97027.2,,113857.85,,183932.0,,126405.0,,133717.4
СОРОЧКА МУЖСКАЯ,,,,81164.557208,,69621.16,,64164.8,,60580.68,,68677.04,,125887.0,,79673.0,,81220.8
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,188428.60409399998,,165435.5,,149131.98,,141787.36,,128337.04,,267542.0,,262291.0,,153467.56
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,701447.2720809049,,822255.0,,1062686.05,,,,206208.59,,656110.0,,,,
"СВИТЕР, ДЖЕМПЕР  ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,114413.72146399999,,85911.88,,104274.92,,87401.28,,90826.91,,165653.0,,135478.0,,107541.04
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,65632.499498,,70265.82,,54746.47,,60649.36,,50405.59,,82082.0,,82888.0,,43365.36
МАЙКА МУЖСКАЯ,,,,15074.979898,,13283.4,,15742.35,,13798.58,,16109.41,,14720.0,,18263.0,,13739.52
ТРУСЫ МУЖСКИЕ,,,,16541.909552,,12723.6,,15312.19,,12645.76,,14314.38,,25176.0,,17470.0,,14417.36
ФУТБОЛКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ,,,,44386.52677,,41290.36,,30155.13,,36634.78,,26619.04,,76607.0,,42839.0,,39856.92
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,7018.756036,,5714.76,,4779.18,,5515.52,,6306.62,,11155.0,,7097.0,,6835.44
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,6017.248423999999,,7272.64,,6019.11,,4816.2,,5908.82,,6360.0,,5673.0,,5967.16
ДУБЛЕНКА МУЖСКАЯ,,,,2613157.7325085266,,3810000.0,,2523855.0,,2350000.0,,997787.34,,2720000.0,,,,2930000.0
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,36599.106444,,32274.46,,34399.19,,37197.5,,35199.9,,41985.0,,33720.0,,39888.0
ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ МУЖСКОЙ ,,,,211569.272354,,185442.66,,178109.83,,195574.24,,155119.12,,312715.0,,183388.0,,225727.96
ПАЛЬТО ЗИМНЕЕ ЖЕНСКОЕ,,,,738862.442568,,607168.8,,832799.95,,847860.0,,671372.1,,741390.0,,716480.0,,749192.84
ДУБЛЕНКА ЖЕНСКАЯ,,,,3024681.422763731,,3365000.0,,3027240.0,,2274600.0,,1157239.67,,3633330.0,,,,4380000.0
ПАЛЬТО ДЕМИСЕЗОННОЕ ЖЕНСКОЕ,,,,504255.210898,,502339.28,,553672.1,,577101.18,,402972.34,,556345.0,,480360.0,,397917.4
КУРТКА ЖЕНСКАЯ,,,,260781.428066,,208506.74,,222112.39,,280791.92,,189790.52,,311153.0,,305770.0,,271306.76
КОСТЮМ  ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКИЙ ,,,,362072.38048799994,,159483.26,,167540.18,,271946.98,,167857.97,,1050000.0,,146795.0,,273406.64
КОСТЮМ ВЯЗАНЫЙ ЖЕНСКИЙ ,,,,148492.254604,,148962.96,,127605.81,,191570.84,,141499.54,,146851.0,,99293.0,,188196.44
