,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,37839.797964000005,,40343.03,,27427.4,,27080.3,,36462.64,,51610.0,,29337.0,,36517.88
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,71969.677193,,65882.89,,73947.7,,95179.25,,78993.68,,64062.0,,68430.0,,66979.81
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,119915.402824,,150398.05,,123325.6,,84212.2,,114242.68,,99013.0,,138030.0,,160692.09
ИКРА ЛОСОСЕВЫХ РЫБ,,,,538571.430177,,503183.81,,550587.4,,538157.45,,488402.56,,619299.0,,471089.0,,496559.65
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,16945.719752999998,,17256.16,,14698.4,,18663.85,,13812.16,,20568.0,,14208.0,,14310.88
СЕЛЬДЬ СОЛЕНАЯ,,,,31022.863590999998,,32253.84,,28930.2,,30432.65,,30410.04,,31742.0,,30119.0,,32714.39
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,33363.653522,,36895.1,,32991.2,,37256.2,,36131.68,,30120.0,,33850.0,,29494.03
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,14416.569275999998,,12673.52,,11003.9,,13472.0,,12603.64,,19921.0,,12749.0,,11109.94
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,26978.527523,,26277.07,,27263.1,,26980.15,,26169.24,,27739.0,,27321.0,,25810.05
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,14003.483857000001,,13659.48,,13447.9,,14380.85,,14046.2,,14571.0,,13348.0,,13958.26
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,5561.844816999999,,5624.75,,5336.9,,5193.05,,5917.16,,5747.0,,5642.0,,5211.55
КЕФИР,,,,5699.525954,,6028.56,,5806.0,,5094.9,,5901.08,,5701.0,,5844.0,,5486.54
СМЕТАНА ,,,,21704.925019000002,,21786.37,,22935.8,,20897.95,,21818.64,,20771.0,,22172.0,,22943.33
ТВОРОГ ЖИРНЫЙ,,,,27555.915132000002,,27814.32,,26692.6,,27927.3,,27369.76,,28149.0,,24032.0,,31411.35
ТВОРОГ НЕЖИРНЫЙ,,,,24703.031590000002,,24945.98,,23117.9,,25616.0,,25339.48,,25574.0,,24632.0,,22123.27
ЙОГУРТ (за 250 г),,,,4696.807245,,4899.16,,4559.4,,5003.75,,4840.6,,4885.0,,4080.0,,4404.75
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,2928.496386,,2675.68,,2797.0,,3023.5,,3023.88,,2833.0,,3032.0,,3314.2
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,5923.666137,,6428.91,,6448.0,,6430.25,,5975.92,,5705.0,,5176.0,,5585.59
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,59377.014648,,50972.61,,58441.5,,46189.2,,50842.24,,78909.0,,52661.0,,52949.75
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,11328.537908999999,,10649.34,,11507.2,,11010.75,,11398.84,,11032.0,,12630.0,,11294.43
МОРОЖЕНОЕ,,,,47946.867721999995,,45965.16,,44939.8,,48209.2,,47025.44,,51642.0,,50430.0,,41012.27
СЫР  ТВЕРДЫЙ,,,,56981.26265199999,,55373.5,,52909.6,,58254.3,,57014.52,,59192.0,,54847.0,,59313.49
СЫР МЯГКИЙ ,,,,51517.756894000006,,37769.38,,38249.1,,32862.1,,32851.32,,85254.0,,34391.0,,60720.2
СЫР ПЛАВЛЕНЫЙ,,,,43490.685937,,42274.46,,44858.9,,42560.95,,40943.48,,44505.0,,43693.0,,44262.33
СЫР РАССОЛЬНЫЙ,,,,47178.124901,,45989.95,,43550.4,,46477.75,,46741.88,,50435.0,,47373.0,,45202.7
МАСЛО ЖИВОТНОЕ,,,,52902.40703300001,,50464.92,,51230.0,,48998.95,,50047.72,,53927.0,,58583.0,,55323.57
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,16042.302473999998,,15499.91,,16042.5,,15445.1,,16017.64,,16154.0,,16915.0,,15987.93
МАСЛО ОЛИВКОВОЕ,,,,101713.938235,,88049.3,,90337.1,,95627.25,,101501.72,,118073.0,,101765.0,,95933.43
МАРГАРИН,,,,24900.573826,,24419.02,,22774.4,,23007.1,,23352.8,,27288.0,,26443.0,,23405.28
ЯЙЦА  КУРИНЫЕ,,,,9451.279863,,9853.63,,9119.8,,8759.75,,9777.32,,9465.0,,9894.0,,9196.37
САХАР-ПЕСОК,,,,7925.963167,,7743.59,,7840.7,,7886.25,,8000.0,,8000.0,,7969.0,,7971.86
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,130581.99768599999,,135215.44,,122515.6,,103947.5,,115245.72,,128836.0,,169459.0,,134807.06
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,136653.46726099998,,139237.38,,137254.5,,128690.55,,149378.04,,129531.0,,133874.0,,152839.99
КОФЕ РАСТВОРИМЫЙ,,,,296413.088061,,351283.0,,288323.7,,285246.75,,320168.12,,227150.0,,354259.0,,333686.51
МЁД  НАТУРАЛЬНЫЙ,,,,76337.00249700001,,66482.67,,75197.0,,76718.55,,67332.52,,93457.0,,63902.0,,69974.64
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,2091.279008,,1894.2,,2156.5,,2062.2,,1788.84,,2377.0,,1846.0,,2190.9
МУКА ПШЕНИЧНАЯ ,,,,4141.554478,,3737.45,,4151.7,,4201.1,,4122.56,,4455.0,,3963.0,,3981.83
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,5886.487695,,5676.31,,6003.3,,4700.45,,5482.96,,7163.0,,4644.0,,6207.44
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,9859.694976,,11199.65,,9260.6,,8223.4,,9227.12,,10442.0,,10336.0,,9338.31
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,5530.498452082858,,7492.56,,,,6051.0,,4562.0,,5143.0,,5439.0,,4558.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,15221.971963,,14700.81,,11992.1,,19118.35,,14732.16,,14250.0,,17475.0,,14870.03
"СУХАРИ, СУШКИ, БАРАНКИ",,,,23717.225883000003,,20899.48,,26087.0,,26017.05,,22626.92,,22343.0,,23181.0,,27325.77
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,10973.758368,,10449.96,,11017.0,,10261.1,,11346.12,,11762.0,,10613.0,,10433.57
КРУПА МАННАЯ,,,,4953.328737,,4579.33,,5203.6,,5316.15,,4655.44,,5474.0,,4140.0,,4701.92
КРУПА ПШЕННАЯ,,,,6523.536302,,5917.14,,5899.2,,6155.9,,6385.04,,7418.0,,6436.0,,6339.62
КРУПА ГРЕЧНЕВАЯ,,,,13248.402048,,13480.69,,13013.4,,13065.6,,13267.32,,12958.0,,14519.0,,12436.87
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,9569.691272999999,,8874.17,,8963.5,,8892.05,,10093.84,,10217.0,,9750.0,,9463.05
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,24874.234507999998,,21136.19,,24160.1,,19549.1,,19884.72,,31332.0,,19576.0,,32563.62
КРУПА ПЕРЛОВАЯ,,,,4099.558736,,4233.34,,3880.7,,4463.7,,3732.28,,4352.0,,3691.0,,4005.15
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,48286.899851,,40403.56,,45771.4,,40455.55,,41432.56,,63352.0,,44431.0,,42747.32
"ГОРОХ, ФАСОЛЬ",,,,9530.508514,,7587.13,,7492.9,,8117.2,,8551.92,,10879.0,,13800.0,,7589.7
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,38431.532499,,35265.79,,38575.0,,31176.65,,34184.04,,46364.0,,34439.0,,39986.48
"МАКАРОНЫ, РОЖКИ",,,,7165.913124,,7098.13,,7065.8,,5982.1,,6550.12,,8604.0,,6240.0,,6889.9
"ВЕРМИШЕЛЬ, ЛАПША",,,,7839.608981,,7554.66,,6989.3,,6023.05,,6367.64,,10474.0,,6769.0,,7391.04
ВОДКА ,,,,65064.484959,,64189.15,,62805.5,,67087.55,,66425.72,,67255.0,,63628.0,,60818.25
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,73694.70343000001,,70185.91,,65144.5,,75367.3,,75376.4,,75530.0,,76649.0,,75470.35
КОНЬЯК,,,,191665.97407100003,,179389.97,,209820.1,,193440.75,,178825.08,,209360.0,,161006.0,,191630.55
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,51860.075416,,48359.8,,49546.9,,47262.0,,42499.12,,59404.0,,58509.0,,44843.26
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,47367.179969,,33269.14,,43247.0,,36548.95,,33250.48,,66693.0,,45573.0,,48907.29
ПИВО,,,,12758.091265000001,,11959.6,,11341.6,,11998.25,,13258.08,,13759.0,,12986.0,,12862.12
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,43211.48693400001,,42451.52,,42573.9,,43194.2,,42436.96,,44962.0,,42421.0,,42100.81
ВАФЛИ,,,,37443.055715,,36414.83,,35553.6,,38014.05,,36405.08,,39345.0,,37564.0,,36023.82
ПРЯНИКИ,,,,23636.226483,,20273.25,,23063.0,,22523.85,,20734.72,,26162.0,,24373.0,,25249.12
ПЕЧЕНЬЕ ,,,,24759.991672,,23796.52,,24092.8,,24350.8,,24835.12,,25788.0,,24621.0,,24617.44
ТОРТ,,,,57216.11848600001,,50712.56,,56055.2,,61856.0,,52100.84,,62785.0,,49114.0,,62833.39
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,5487.66594,,5151.49,,4979.5,,6082.0,,4688.96,,6191.0,,5055.0,,5314.09
ИРИС,,,,32697.854339000005,,30761.43,,31689.5,,30871.75,,31371.4,,32960.0,,34435.0,,37077.77
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,28037.263224,,27548.07,,28890.8,,28093.1,,27752.0,,26237.0,,28757.0,,31875.42
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,61560.901825,,57734.03,,67802.6,,64095.25,,60253.16,,61489.0,,60389.0,,58907.19
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,34556.132249,,35264.56,,33011.8,,33211.65,,34771.32,,34241.0,,37220.0,,34094.4
ШОКОЛАД,,,,98727.78096100001,,94773.39,,94988.0,,99589.95,,100359.48,,99656.0,,98513.0,,103346.1
ХАЛВА,,,,31455.10621,,30899.46,,29979.5,,29046.5,,27006.04,,35819.0,,31149.0,,30221.66
МАРМЕЛАД,,,,25342.957051999998,,25753.32,,24747.5,,25772.2,,24788.68,,25226.0,,24691.0,,26856.68
ЗЕФИР,,,,33929.19394,,39646.02,,34074.4,,29936.0,,31922.24,,36520.0,,30987.0,,30587.36
КАКАО - ПОРОШОК (за 200 г),,,,20385.234855,,19756.95,,21150.6,,23044.45,,26006.64,,21131.0,,12393.0,,20053.86
КАРТОФЕЛЬ,,,,2745.000967,,2574.51,,2602.5,,2510.75,,2468.96,,3035.0,,2853.0,,2783.55
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,10890.460128,,10419.66,,10340.1,,8204.7,,13092.96,,11758.0,,10636.0,,11190.03
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,3986.0802360000002,,4284.45,,4670.1,,3682.7,,4395.48,,3629.0,,4205.0,,3378.7
ЛУК РЕПЧАТЫЙ,,,,5102.391893999999,,4408.93,,4829.5,,4965.3,,5047.6,,5766.0,,5028.0,,4835.77
СВЕКЛА,,,,3632.3877169999996,,3166.26,,4043.0,,3253.05,,3327.0,,3960.0,,3615.0,,3670.66
МОРКОВЬ,,,,5299.331861,,4135.01,,7171.7,,4682.65,,4748.92,,5996.0,,4866.0,,4587.91
ПОМИДОРЫ СВЕЖИЕ,,,,6651.855812999999,,4524.32,,7563.6,,6562.55,,6421.72,,7562.0,,6330.0,,6599.87
ОГУРЦЫ СВЕЖИЕ,,,,6274.584401,,4757.88,,6445.4,,5821.05,,6213.6,,6998.0,,5901.0,,7220.48
ЧЕСНОК,,,,29928.02734,,24633.77,,32380.4,,28683.4,,30763.72,,30837.0,,30404.0,,31316.23
ПЕРЕЦ СЛАДКИЙ,,,,17183.436035,,13873.8,,17926.5,,10784.55,,19258.92,,21745.0,,17063.0,,14020.98
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,28842.209247,,26086.14,,25057.9,,30691.35,,28281.16,,31540.0,,29784.0,,26444.7
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,15337.390829,,14518.81,,13851.0,,13365.95,,14315.36,,15674.0,,18560.0,,16349.76
СОУС ТОМАТНЫЙ,,,,18368.661242,,17171.06,,19031.0,,18411.8,,16391.92,,17662.0,,21400.0,,18856.79
ЯБЛОКИ,,,,11013.354206,,8380.7,,10546.5,,12463.4,,11945.32,,11843.0,,8618.0,,13266.21
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,16966.464755,,14766.75,,15970.9,,16625.95,,18590.2,,19291.0,,15615.0,,15176.35
ВИНОГРАД,,,,22174.893245999996,,22361.27,,20348.6,,22958.0,,22937.56,,21798.0,,23000.0,,22206.02
БАНАНЫ,,,,9268.455397,,9674.2,,9823.7,,9323.95,,9989.76,,8700.0,,8478.0,,9915.65
СУХОФРУКТЫ,,,,47981.251244,,40781.7,,45623.5,,47233.9,,50078.56,,48330.0,,50993.0,,53714.41
ОРЕХИ,,,,62692.132476,,40447.79,,69893.9,,57012.3,,44058.0,,69370.0,,76064.0,,72868.38
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,28652.43371,,26897.45,,28689.5,,29456.7,,29333.28,,29140.0,,27810.0,,28967.67
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,29686.689254,,20707.98,,26101.1,,23620.8,,26019.6,,35757.0,,37463.0,,29606.37
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,9774.765174,,9338.88,,9823.2,,10119.7,,9249.56,,10135.0,,9419.0,,9918.36
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,10551.074886,,9377.97,,10306.7,,9428.5,,10207.64,,12102.0,,10109.0,,10515.39
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,5473.833716,,4610.92,,4638.4,,4894.9,,5590.2,,6810.0,,5431.0,,4580.13
ВОДА МИНЕРАЛЬНАЯ ,,,,3372.1880789999996,,3464.96,,3465.8,,3662.35,,3428.16,,3020.0,,3516.0,,3477.26
КВАС (л),,,,5461.317074,,5103.15,,5294.8,,5438.8,,6061.96,,5419.0,,5836.0,,5087.96
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,12616.375571,,15311.33,,15764.9,,10621.55,,10003.96,,11800.0,,12545.0,,13025.37
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,40471.235994,,42335.31,,54193.8,,56049.3,,26984.0,,31616.0,,28670.0,,57440.67
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,10567.641521,,5744.93,,6993.2,,7542.45,,5519.8,,20570.0,,5928.0,,9419.93
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,3808.947684,,3244.23,,3029.8,,3792.2,,2941.8,,5550.0,,3247.0,,2415.57
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,3823.2937410000004,,3168.82,,3312.3,,4148.55,,3092.68,,5064.0,,3165.0,,3163.95
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,1525.7493600000003,,1529.26,,1500.0,,1542.2,,1521.92,,1500.0,,1599.0,,1502.68
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,13238.87139,,14098.23,,11024.6,,14924.0,,13635.84,,12331.0,,13055.0,,15036.16
МАЙОНЕЗ,,,,23198.467816000004,,24595.07,,23673.9,,22813.7,,24814.16,,21726.0,,22185.0,,25086.62
УКСУС ,,,,8917.374956,,7762.12,,8702.0,,9377.4,,8560.92,,9133.0,,10058.0,,8251.46
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,2817.460653,,3022.83,,3350.2,,2519.05,,2639.92,,2836.0,,2642.0,,2670.97
СОДА ПИЩЕВАЯ,,,,13947.443884,,13459.99,,14528.4,,13002.1,,15571.8,,13167.0,,14840.0,,14217.32
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4381.392391,,4447.12,,4352.1,,4453.35,,4284.44,,4269.0,,4376.0,,4667.04
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,16312.865394,,15908.06,,16229.6,,15628.7,,14305.76,,15725.0,,18210.0,,18955.36
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,76257.327219,,48803.8,,72462.7,,61606.15,,64089.24,,101923.0,,68517.0,,88553.78
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,33435.76087,,27953.18,,32516.0,,33980.6,,29976.96,,35935.0,,35376.0,,35068.29
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,35528.026106,,22182.95,,31490.7,,34320.1,,26862.36,,45541.0,,42194.0,,31474.07
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,32981.844402,,34333.03,,33707.8,,28814.8,,25575.2,,35808.0,,33516.0,,35146.26
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1009017.8051900001,,982843.0,,1063594.0,,624000.0,,839146.2,,1365540.0,,814620.0,,941736.75
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1114866.3679335162,,1307314.55,,1014497.8,,1058941.5,,1059725.52,,,,,,1119111.11
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,612909.931563,,514692.1,,541787.8,,525482.35,,474491.6,,860267.0,,496695.0,,568901.74
КОСТЮМ МУЖСКОЙ,,,,936859.823049,,773772.46,,749366.7,,691067.65,,759856.0,,1466792.0,,684241.0,,773774.62
ДЖИНСЫ МУЖСКИЕ,,,,328471.56067,,290802.4,,320455.9,,282396.2,,299715.0,,360692.0,,354043.0,,352067.75
БРЮКИ МУЖСКИЕ     ,,,,252611.42327499998,,203276.2,,255318.1,,208179.25,,232764.84,,331908.0,,224956.0,,210980.81
СОРОЧКА МУЖСКАЯ,,,,171317.58147200002,,146289.51,,143450.8,,136864.1,,162597.96,,237615.0,,142055.0,,149153.7
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,359599.35831700003,,297364.06,,348504.0,,308362.55,,319938.08,,430264.0,,403111.0,,304391.03
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1500831.3115961084,,1471845.0,,1940786.0,,1618350.0,,888640.0,,1505561.0,,,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,228253.69900300002,,172974.07,,183653.5,,197447.75,,228114.4,,290127.0,,255173.0,,183992.99
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,128122.44944,,132571.35,,104860.7,,113494.4,,146063.76,,104816.0,,189344.0,,127607.09
МАЙКА МУЖСКАЯ,,,,31700.984222000003,,32760.83,,31940.7,,28620.9,,39693.88,,31538.0,,29353.0,,29071.93
ТРУСЫ МУЖСКИЕ,,,,33080.380138,,28146.19,,33467.7,,26487.8,,33968.92,,38806.0,,35744.0,,26779.32
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,76742.133833,,67168.87,,68092.0,,72550.75,,65712.76,,92569.0,,71459.0,,80784.18
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,11718.194795000001,,10667.2,,10169.3,,10168.15,,13452.64,,12996.0,,11843.0,,11360.36
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,13074.016955,,13172.07,,12171.6,,12967.05,,12882.6,,13808.0,,12100.0,,13753.0
ДУБЛЕНКА МУЖСКАЯ,,,,3861042.524706276,,3738250.0,,4925000.0,,,,2563766.56,,,,4000000.0,,3930000.0
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,101812.487687,,70376.24,,107832.2,,90637.95,,91792.96,,134965.0,,91823.0,,82597.1
ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ МУЖСКОЙ ,,,,460359.98766999994,,434748.73,,413916.2,,351337.1,,382058.56,,698789.0,,264345.0,,392289.29
