,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
"ВЕТЧИНА, БУЖЕНИНА, ОКОРОК",,,,18309.976601000002,,18680.4,,20943.47,,16005.45,,21376.4,,17196.0,,17469.0,,19625.04
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,6068.648603,,5620.72,,5509.85,,6199.31,,5688.68,,6696.0,,6003.0,,5333.88
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за условную банку весом 350 г),,,,5680.768561,,5237.26,,5260.51,,6204.91,,5613.68,,5908.0,,5698.0,,5256.44
КОНСЕРВЫ  МЯСНЫЕ ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за условную банку весом 350 г),,,,6435.803842,,6197.58,,6340.36,,6395.24,,6619.2,,6414.0,,6543.0,,6633.2
РЫБА ЖИВАЯ,,,,6121.760284000001,,5017.04,,6110.5,,6664.68,,6303.84,,6242.0,,5828.0,,6339.76
РЫБА МОРОЖЕНАЯ (ТРЕСКОВЫЕ И СКУМБРИЕВЫЕ),,,,9374.526168,,6701.48,,8581.57,,7853.0,,9031.28,,10440.0,,10531.0,,10454.4
РЫБА МОРОЖЕНАЯ (ФИЛЕ И РАЗДЕЛАННАЯ),,,,12421.455929000002,,10138.48,,9541.96,,9276.49,,10647.88,,16759.0,,10287.0,,11330.96
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,22042.966729,,21546.24,,25573.38,,25909.37,,21753.12,,19899.0,,24962.0,,18182.24
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,28367.775556,,25299.72,,24408.28,,22197.12,,25296.0,,35650.0,,21994.0,,28816.88
ИКРА ЛОСОСЕВЫХ РЫБ,,,,233458.81561700001,,201343.42,,240326.91,,244479.63,,221046.04,,251472.0,,201313.0,,229866.72
ПРОЧИЕ ВИДЫ ИКРЫ РЫБ (за условную банку весом  200 г),,,,5813.6643220000005,,6763.16,,4860.94,,7354.22,,4899.92,,6034.0,,4984.0,,4964.2
СЕЛЬДЬ СОЛЕНАЯ,,,,7597.480722,,8096.6,,6567.92,,7376.38,,7267.12,,8011.0,,7617.0,,7423.76
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные,  фарш)",,,,12387.957674,,10973.3,,14364.55,,11296.56,,10510.52,,13036.0,,13179.0,,11676.48
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,3313.1270570000006,,3175.8,,2703.93,,3205.81,,3131.28,,3868.0,,3053.0,,2871.84
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,7605.934284000001,,7656.16,,7725.54,,7597.08,,7282.76,,7503.0,,7911.0,,7741.36
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,3527.335269,,3355.72,,3476.22,,3651.05,,3404.12,,3649.0,,3151.0,,3703.28
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,1441.353325,,1445.4,,1424.1,,1349.93,,1244.88,,1527.0,,1451.0,,1450.72
КЕФИР,,,,1492.6510420000002,,1366.1,,1399.86,,1437.92,,1284.08,,1640.0,,1498.0,,1486.88
СМЕТАНА ,,,,6444.271366,,5910.3,,6417.4,,5323.2,,6184.24,,7281.0,,5982.0,,6347.92
ТВОРОГ ЖИРНЫЙ,,,,8251.586435,,7749.5,,6645.57,,7303.81,,7587.52,,9765.0,,6829.0,,8793.36
ТВОРОГ НЕЖИРНЫЙ,,,,7475.13778,,9304.38,,5488.81,,6143.66,,8819.44,,8124.0,,5688.0,,7978.8
ЙОГУРТ (за 250 г),,,,1441.9593399999999,,1942.74,,1441.48,,1611.54,,1604.08,,1308.0,,1158.0,,1314.36
ГЛАЗИРОВАННЫЙ СЫРОК (за 50 г),,,,754.0116889999999,,711.42,,720.38,,722.51,,797.56,,764.0,,674.0,,884.04
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ    (за 200 г)",,,,1800.411,,1810.68,,2031.52,,1533.32,,1693.48,,1936.0,,1688.0,,1624.36
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,17278.863734,,17939.02,,13316.51,,14250.48,,17665.52,,18548.0,,18341.0,,19129.76
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,2539.211885,,2441.24,,2442.76,,2591.85,,2499.28,,2567.0,,2602.0,,2561.52
МОРОЖЕНОЕ,,,,11846.072778,,12989.66,,12442.17,,12637.32,,10645.6,,11873.0,,11996.0,,9872.4
СЫР  ТВЕРДЫЙ,,,,14658.952777,,14861.82,,14078.49,,15429.15,,14282.0,,14524.0,,13569.0,,16049.52
СЫР МЯГКИЙ ,,,,11202.331144000002,,8879.98,,10501.52,,10195.3,,10649.92,,13458.0,,9589.0,,10324.0
СЫР ПЛАВЛЕНЫЙ,,,,12979.368735,,11522.2,,12339.36,,11550.27,,12600.0,,13964.0,,14000.0,,12978.64
МАСЛО ЖИВОТНОЕ,,,,13710.411504000002,,13062.3,,13209.22,,12965.54,,12410.16,,14448.0,,13045.0,,15246.48
МАСЛО РАСТИТЕЛЬНОЕ ,,,,4144.7312,,4070.58,,4138.96,,4238.14,,4138.32,,4102.0,,4347.0,,4050.6
МАРГАРИН,,,,6259.796228,,5942.92,,5761.0,,5646.24,,5770.96,,6848.0,,6808.0,,5828.16
ЯЙЦА  КУРИНЫЕ,,,,3062.189982,,3149.78,,2989.22,,3016.12,,3076.56,,3083.0,,3124.0,,2966.64
САХАР-ПЕСОК,,,,2216.442024,,2182.02,,2150.13,,2221.1,,2130.0,,2290.0,,2197.0,,2174.72
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,38114.136756,,36581.92,,39100.58,,30820.2,,29704.88,,38549.0,,47155.0,,44181.92
КОФЕ  НАТУРАЛЬНЫЙ  В ЗЕРНАХ,,,,37513.769493,,34979.18,,43326.95,,33075.91,,46462.08,,30936.0,,40841.0,,49273.12
КОФЕ РАСТВОРИМЫЙ,,,,85524.591889,,85002.74,,83540.8,,77513.11,,87781.52,,74508.0,,105057.0,,112082.96
МЁД  НАТУРАЛЬНЫЙ,,,,26585.969122,,22326.02,,25501.93,,22581.68,,24270.4,,31985.0,,25094.0,,22896.8
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,651.666367,,580.46,,695.92,,691.69,,615.68,,661.0,,580.0,,700.4
МУКА ПШЕНИЧНАЯ ,,,,1929.3697980000002,,1773.28,,1898.06,,1886.22,,1903.12,,2026.0,,1851.0,,1962.36
ХЛЕБ РЖАНОЙ,,,,1694.448030370701,,,,,,1862.46,,1313.84,,1739.0,,1679.0,,
ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ,,,,1768.023124,,1857.46,,1561.21,,1530.1,,1453.04,,2056.0,,1627.0,,1676.96
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2725.0509399999996,,3017.56,,2771.49,,2544.64,,2318.16,,2585.0,,3259.0,,2866.0
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,2045.196782,,2179.94,,1771.37,,3176.76,,1693.0,,1797.0,,2043.0,,1957.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4473.031843000001,,4948.92,,3770.42,,5451.91,,4224.64,,3987.0,,5230.0,,4611.04
"СУХАРИ, СУШКИ, БАРАНКИ",,,,6416.071090000001,,5586.02,,6212.66,,8615.52,,5560.4,,5412.0,,7867.0,,7352.76
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,4005.9361049999998,,4021.76,,3799.72,,3712.89,,4236.4,,4147.0,,4049.0,,3868.24
КРУПА МАННАЯ,,,,2199.7294789999996,,2193.76,,2134.86,,2165.19,,2146.48,,2307.0,,2098.0,,2120.16
КРУПА ПШЕННАЯ,,,,2220.360104,,2168.86,,1988.44,,1812.1,,2312.88,,2684.0,,1792.0,,1869.0
КРУПА ГРЕЧНЕВАЯ,,,,2583.6739199999997,,2473.94,,2426.25,,2510.62,,2721.12,,2601.0,,2721.0,,2640.84
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,2529.1780820000004,,2339.46,,2372.47,,2142.16,,2760.0,,2486.0,,3067.0,,2755.12
КУКУРУЗНЫЕ ХЛОПЬЯ,,,,6274.796030999999,,6002.34,,7275.18,,5983.25,,6201.28,,6134.0,,6524.0,,6064.08
КРУПА ПЕРЛОВАЯ,,,,1450.764654,,1447.8,,1480.15,,1538.26,,1412.72,,1495.0,,1292.0,,1365.76
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,13153.042715000003,,11473.14,,11316.77,,11250.49,,11271.0,,16260.0,,11613.0,,12287.92
"ГОРОХ, ФАСОЛЬ",,,,2824.451331,,2218.54,,1895.85,,2093.57,,2545.76,,3542.0,,3914.0,,2144.28
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,9762.242389000001,,9166.22,,10130.09,,7956.47,,9346.6,,11291.0,,8601.0,,8713.72
"МАКАРОНЫ, РОЖКИ",,,,2985.184961,,3011.1,,3027.12,,2860.43,,2851.88,,2970.0,,3103.0,,3110.72
"ВЕРМИШЕЛЬ, ЛАПША",,,,3096.6637279999995,,3001.94,,2955.36,,2838.7,,2899.0,,3292.0,,3161.0,,3133.44
ВОДКА ,,,,14410.660876000002,,14381.4,,14214.07,,14520.0,,13960.0,,14520.0,,14454.0,,14520.0
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,21471.87981,,19940.92,,16017.88,,13518.14,,22988.88,,25828.0,,22415.0,,22238.88
КОНЬЯК,,,,56328.6375,,53804.88,,62463.34,,49342.76,,50752.88,,59605.0,,55145.0,,55985.2
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,16400.810445,,13078.58,,15972.66,,13731.95,,12812.08,,20581.0,,15505.0,,13899.68
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,18003.487708,,12381.54,,15495.31,,12932.9,,12893.0,,25185.0,,14328.0,,17445.0
ПИВО,,,,2966.09407,,2853.4,,2811.93,,2711.62,,3199.76,,3110.0,,2878.0,,2976.08
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,15441.644688,,16189.88,,14366.62,,14971.64,,14722.32,,15912.0,,15556.0,,15428.6
ВАФЛИ,,,,8728.162896,,8797.82,,8696.08,,8389.54,,8771.52,,8896.0,,8687.0,,8561.12
ПРЯНИКИ,,,,6253.007189000002,,5762.44,,5809.69,,6244.57,,5670.8,,6383.0,,6559.0,,7027.4
ПЕЧЕНЬЕ ,,,,6751.405985999999,,6339.22,,6668.4,,6259.04,,6866.88,,6902.0,,7280.0,,6726.4
ТОРТ,,,,15366.561615,,14321.54,,15694.91,,17970.85,,14737.68,,15124.0,,13887.0,,15747.4
ПИРОЖНЫЕ (зза 1 шт. весом 100 г),,,,1391.911317,,1318.74,,1365.26,,1398.91,,1315.32,,1455.0,,1391.0,,1349.12
ИРИС,,,,7204.895583000001,,6896.62,,7190.17,,7673.29,,6967.52,,7221.0,,7339.0,,6981.28
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,6460.688366999999,,6319.52,,7207.14,,5714.07,,5924.32,,6187.0,,7588.0,,6896.8
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,14920.244154,,14142.3,,14908.31,,13613.4,,15939.44,,15133.0,,15669.0,,14956.52
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,7820.889561,,7995.2,,8047.34,,8108.41,,7732.72,,7529.0,,8011.0,,7879.36
ШОКОЛАД,,,,26374.481412,,26284.22,,25476.5,,25975.82,,26971.6,,26230.0,,26883.0,,27377.52
ХАЛВА,,,,8208.237306,,7709.18,,7489.87,,7123.4,,7510.2,,9419.0,,7545.0,,8168.88
МАРМЕЛАД,,,,6638.172061,,6605.74,,6499.83,,6881.43,,6827.76,,6705.0,,6452.0,,6333.44
ЗЕФИР,,,,8119.670089,,8777.64,,7812.76,,7106.29,,8398.88,,8145.0,,8253.0,,8564.8
КАКАО - ПОРОШОК (за 200 г),,,,4314.459172999999,,3016.36,,3104.46,,5118.73,,2963.08,,5610.0,,2893.0,,4402.24
КАРТОФЕЛЬ,,,,1063.719558,,975.78,,1065.85,,906.52,,1020.04,,1207.0,,1058.0,,917.76
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,2632.562857,,2850.82,,2726.01,,2281.35,,2784.76,,2618.0,,2560.0,,2723.8
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,1021.290687,,981.22,,1034.27,,931.09,,1017.08,,1119.0,,1034.0,,828.48
ЛУК РЕПЧАТЫЙ,,,,1285.530016,,1214.04,,1508.17,,1068.52,,1373.12,,1348.0,,1321.0,,1057.28
СВЕКЛА,,,,985.896049,,888.7,,1002.52,,836.75,,857.12,,1194.0,,870.0,,799.04
МОРКОВЬ,,,,1164.6970680000002,,1031.56,,1459.78,,986.16,,1102.72,,1258.0,,1151.0,,952.56
ПОМИДОРЫ СВЕЖИЕ,,,,4991.069205000001,,3403.64,,4535.82,,5619.93,,4740.64,,5599.0,,4975.0,,4587.84
ОГУРЦЫ СВЕЖИЕ,,,,6299.346895,,5515.58,,5391.7,,5972.73,,6557.48,,7074.0,,6045.0,,6000.96
ЧЕСНОК,,,,9320.106356,,8355.26,,8951.65,,9254.14,,8250.88,,10508.0,,8326.0,,8861.48
ПЕРЕЦ СЛАДКИЙ,,,,6984.6388799999995,,7318.36,,7774.97,,7105.0,,7283.56,,6201.0,,6713.0,,8199.84
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,9957.915931,,9913.24,,9653.29,,9467.99,,9506.2,,10918.0,,9295.0,,8874.88
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,4836.842845000001,,3744.82,,5413.74,,4614.59,,3874.96,,5122.0,,5223.0,,5091.48
СОУС ТОМАТНЫЙ,,,,5359.370743,,5344.84,,5279.05,,5076.99,,5043.76,,5124.0,,6468.0,,5719.84
ЯБЛОКИ,,,,3260.438397,,2684.26,,4098.31,,3181.47,,3684.08,,3124.0,,3323.0,,3018.72
"ЦИТРУСОВЫЕ ПЛОДЫ (апельсины, лимоны, мандарины)",,,,5228.878525,,5173.82,,4712.94,,5190.87,,5739.44,,5328.0,,5555.0,,4797.16
ВИНОГРАД,,,,7158.171075000001,,7614.2,,7845.11,,7048.87,,8137.2,,6649.0,,7395.0,,6626.8
БАНАНЫ,,,,3682.246666,,3606.02,,3778.67,,3737.52,,3903.32,,3562.0,,3638.0,,3829.16
СУХОФРУКТЫ,,,,12088.206199,,9897.32,,11434.91,,10593.95,,11839.64,,12714.0,,13531.0,,13552.48
ОРЕХИ,,,,15041.129499,,10645.72,,12311.24,,12656.95,,10147.08,,18518.0,,14902.0,,18516.4
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,8310.224688,,7729.68,,9008.2,,8699.28,,8658.6,,8123.0,,8619.0,,7637.68
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,8104.607605000001,,7466.12,,7492.57,,7103.37,,6914.48,,9438.0,,7947.0,,7500.0
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,3666.55809,,3406.82,,3455.51,,3470.08,,3356.56,,4123.0,,3522.0,,3331.76
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1642.983962,,1484.58,,1426.17,,1394.88,,1892.92,,1895.0,,1665.0,,1280.32
ВОДА МИНЕРАЛЬНАЯ ,,,,970.254331,,956.9,,1067.94,,956.49,,1068.8,,940.0,,918.0,,957.76
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,3517.5898270000002,,3772.18,,4554.41,,3037.85,,3246.16,,3348.0,,3406.0,,3599.48
"ОБЕД В РЕСТОРАНЕ (заказной,  для 1 человека,                                                 из  4-х блюд) ",,,,11713.116718,,14225.86,,15814.55,,16264.52,,9889.24,,8724.0,,6784.0,,15487.12
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО ОБСЛУЖИВАНИЯ               (за  0,2л)",,,,4155.572868,,2236.96,,2051.37,,2567.24,,1601.32,,7777.0,,2029.0,,2956.32
"СОК   В ОРГАНИЗАЦИЯХ  БЫСТРОГО ОБСЛУЖИВАНИЯ              (за  0,2л)",,,,1112.027953,,917.4,,831.31,,996.21,,823.56,,1505.0,,773.0,,1078.32
"СИГАРЕТЫ С ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ  (за 1 пачку,            20 штук)",,,,1004.7328139999998,,960.8,,858.06,,1237.1,,959.04,,1046.0,,920.0,,920.96
"СИГАРЕТЫ БЕЗ ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ  (за 1 пачку, 20 штук)",,,,643.537086,,637.92,,644.44,,628.94,,650.0,,650.0,,633.0,,650.0
"СИГАРЕТЫ С ФИЛЬТРОМ ИМПОРТНЫЕ    (за 1 пачку,          20 штук)",,,,3585.2463549999998,,3864.98,,3615.24,,4458.25,,4130.72,,2909.0,,3925.0,,3587.84
МАЙОНЕЗ,,,,6606.154283,,6587.58,,7153.27,,6362.61,,6642.64,,6513.0,,6422.0,,6774.96
УКСУС,,,,3236.0582480000003,,3232.54,,3415.37,,3266.26,,3290.84,,3140.0,,3221.0,,3284.88
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,1115.248702,,971.62,,1289.27,,1036.04,,1117.88,,1116.0,,1171.0,,1102.08
СОДА ПИЩЕВАЯ,,,,2662.898666,,2583.1,,2644.6,,2763.56,,2898.0,,2420.0,,3463.0,,2409.44
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку  10 штук),,,,1273.460537,,1344.1,,1311.83,,1174.71,,1265.08,,1250.0,,1316.0,,1320.16
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,3473.531341,,3905.8,,3595.83,,3261.45,,3799.48,,3083.0,,3532.0,,4089.0
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,21530.206089,,22910.44,,18866.23,,22597.65,,23944.0,,22458.0,,17932.0,,20318.4
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,7641.281156999999,,7503.34,,6648.0,,7121.67,,7077.8,,7981.0,,9268.0,,7237.2
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,11724.873677,,7778.78,,9450.99,,12135.43,,9222.08,,15831.0,,10987.0,,7277.68
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,8794.022159,,9880.8,,8261.63,,7603.03,,6532.68,,9961.0,,7219.0,,9522.16
КУРТКА МУЖСКАЯ  ЗИМНЯЯ,,,,226581.27036999998,,198643.2,,212861.2,,235018.58,,208348.88,,242662.0,,212026.0,,238224.8
ПАЛЬТО МУЖСКОЕ ДЕМИСЕЗОННОЕ,,,,272715.93684800004,,260924.72,,262104.02,,281781.52,,259482.8,,285353.0,,257120.0,,271694.08
КУРТКА МУЖСКАЯ  ИЗ ПЛАЩЕВОЙ ТКАНИ  ,,,,142288.961336,,144528.8,,148365.93,,125824.4,,136484.28,,159444.0,,100000.0,,145650.4
КОСТЮМ МУЖСКОЙ,,,,243531.489316,,227302.98,,228055.33,,214369.86,,208223.64,,279274.0,,232234.0,,238469.44
ДЖИНСЫ МУЖСКИЕ,,,,84666.161107,,86479.02,,64977.16,,90332.69,,82984.0,,84922.0,,92800.0,,90123.76
БРЮКИ МУЖСКИЕ     ,,,,69221.456382,,62049.76,,69305.77,,57286.22,,67061.76,,78934.0,,63854.0,,66580.56
СОРОЧКА МУЖСКАЯ,,,,35174.580411,,34848.94,,35556.66,,32969.09,,35240.16,,34814.0,,33224.0,,40891.68
КОСТЮМ МУЖСКОЙ СПОРТИВНЫЙ,,,,93561.973344,,83672.62,,98995.02,,82998.1,,76840.32,,100973.0,,88202.0,,106392.96
ШАПКА  МУЖСКАЯ  МЕХОВАЯ   ,,,,243058.86958900004,,222715.64,,256164.0,,213202.49,,169631.4,,259775.0,,201667.0,,337871.04
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,62247.968633000004,,59164.1,,60689.63,,60047.19,,55616.4,,57795.0,,75429.0,,76694.48
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ  ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ",,,,37267.95888,,42966.28,,31381.31,,38503.8,,30938.28,,35891.0,,50551.0,,32992.8
МАЙКА МУЖСКАЯ,,,,7426.868622,,6668.38,,6747.88,,7459.92,,7097.84,,7790.0,,7698.0,,7734.56
ТРУСЫ МУЖСКИЕ,,,,6828.015708000001,,5860.34,,7654.13,,6266.18,,6707.44,,6695.0,,7639.0,,7286.32
ФУТБОЛКА МУЖСКАЯ ИЗ  ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,21114.546488,,20815.42,,16490.38,,17040.66,,14858.72,,24502.0,,20268.0,,26819.52
НОСКИ МУЖСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ И  СМЕСОВОЙ ПРЯЖИ,,,,3529.8099030000008,,3231.08,,2746.19,,2914.83,,3480.32,,4203.0,,3410.0,,3418.16
НОСКИ МУЖСКИЕ ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ,,,,4103.04655,,4086.44,,4280.91,,4141.94,,4091.12,,3812.0,,4705.0,,4220.64
ДУБЛЕНКА МУЖСКАЯ,,,,858270.2893500001,,931905.0,,778334.25,,1034312.5,,742800.0,,801818.0,,833333.0,,969633.52
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,36699.240114,,28485.32,,32051.07,,31181.26,,24754.48,,52243.0,,25423.0,,28134.72
ПИДЖАК МУЖСКОЙ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ,,,,136661.434606,,120291.0,,124864.9,,125066.74,,114305.08,,167384.0,,115808.0,,121040.96
ПАЛЬТО ЖЕНСКОЕ ЗИМНЕЕ ,,,,514132.875411,,494072.28,,547022.26,,486356.07,,451685.44,,561049.0,,457259.0,,491490.72
ДУБЛЕНКА ЖЕНСКАЯ,,,,1083506.9366600001,,1008250.0,,694746.7,,1109875.0,,818235.0,,1298571.0,,1107500.0,,1065200.0
ПАЛЬТО ЖЕНСКОЕ ДЕМИСЕЗОННОЕ,,,,332741.43796899996,,357461.64,,353316.32,,327106.37,,335120.64,,342115.0,,288971.0,,303742.48
КУРТКА ЖЕНСКАЯ,,,,172784.153169,,170011.62,,146086.48,,164406.31,,169738.36,,189228.0,,172072.0,,165114.8
КОСТЮМ ЖЕНСКИЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ТКАНИ,,,,187373.276578,,119674.0,,147985.65,,179010.58,,137154.4,,242208.0,,168320.0,,194333.8
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,95728.229223,,96449.98,,116261.34,,90163.05,,103866.64,,85092.0,,99099.0,,103134.8
