,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СТЕРИЛИЗОВАННОЕ",,,,1.29,,1.27,,1.3,,1.25,,1.22,,1.24,,1.38,,1.47
КЕФИР (ПРОДУКТ КЕФИРНЫЙ),,,,1.26,,1.25,,1.32,,1.19,,1.28,,1.24,,1.32,,1.3
СМЕТАНА ,,,,4.62,,4.56,,4.81,,4.24,,4.61,,4.73,,4.59,,4.76
ТВОРОГ ЖИРНЫЙ,,,,5.97,,5.66,,6.23,,6.13,,5.49,,6.17,,5.73,,6.05
ТВОРОГ НЕЖИРНЫЙ,,,,5.37,,5.34,,5.51,,5.29,,5.14,,5.57,,5.05,,5.51
ЙОГУРТ (за 250 г),,,,1.16,,1.1,,1.06,,1.16,,1.1,,1.26,,1.11,,1.17
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,0.61,,0.58,,0.62,,0.59,,0.58,,0.63,,0.6,,0.65
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ, ПАСТА  (за 200 г)",,,,1.31,,1.32,,1.38,,1.29,,1.28,,1.28,,1.2,,1.45
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,6.23,,5.74,,6.34,,5.87,,5.98,,6.69,,6.21,,6.22
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,15.65,,18.79,,15.89,,14.97,,15.03,,14.24,,16.26,,16.1
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за 1 усл. банку весом 400 г),,,,2.25,,2.07,,2.35,,2.15,,2.23,,2.28,,2.33,,2.36
МОРОЖЕНОЕ,,,,12.73,,12.21,,12.46,,13.07,,12.17,,12.83,,13.69,,12.23
СЫР  ТВЕРДЫЙ,,,,12.75,,12.31,,12.35,,13.52,,11.99,,12.86,,12.96,,12.88
СЫР МЯГКИЙ ,,,,12.04,,9.64,,11.78,,9.08,,9.02,,15.58,,12.5,,11.95
СЫР ПЛАВЛЕНЫЙ,,,,9.7,,9.35,,9.64,,8.36,,8.13,,10.83,,10.67,,9.12
СЫР РАССОЛЬНЫЙ ,,,,11.43,,11.98,,11.57,,10.36,,9.96,,11.91,,12.17,,11.2
МАСЛО ЖИВОТНОЕ,,,,14.06,,13.29,,14.66,,14.13,,13.41,,14.03,,14.1,,14.93
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,2.87,,2.75,,2.9,,2.89,,2.82,,2.87,,2.89,,2.94
МАСЛО ОЛИВКОВОЕ (за 1 л),,,,22.22,,23.35,,21.85,,21.17,,20.38,,21.62,,23.57,,24.34
МАРГАРИН,,,,4.86,,4.75,,4.94,,4.56,,4.74,,5.12,,4.81,,4.81
ЖИР ЖИВОТНЫЙ,,,,2.22,,2.13,,1.26,,1.33,,2.43,,3.5,,1.6,,1.74
ЯЙЦА  КУРИНЫЕ (за 10 шт.),,,,1.99,,2.01,,1.94,,1.83,,2.08,,2.15,,1.91,,1.86
САХАР-ПЕСОК,,,,1.58,,1.55,,1.58,,1.55,,1.64,,1.59,,1.54,,1.57
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,34.78,,33.08,,34.64,,32.78,,35.18,,34.17,,39.02,,35.32
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,28.55,,29.03,,30.11,,24.72,,31.63,,27.86,,29.02,,29.49
КОФЕ РАСТВОРИМЫЙ,,,,66.7,,65.75,,63.99,,64.09,,68.11,,63.38,,75.15,,70.87
МЁД  НАТУРАЛЬНЫЙ,,,,12.84,,12.4,,13.31,,13.1,,13.43,,13.82,,11.77,,10.6
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,0.5,,0.51,,0.51,,0.52,,0.46,,0.51,,0.44,,0.49
МУКА ПШЕНИЧНАЯ ,,,,1.03,,1.06,,1.02,,0.97,,1.0,,1.05,,1.04,,1.05
"ХЛЕБ РЖАНОЙ, РЖАНО-ПШЕНИЧНЫЙ",,,,1.57,,1.45,,1.73,,1.49,,1.62,,1.58,,1.38,,1.8
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2.46,,2.29,,2.24,,2.49,,2.19,,2.54,,2.55,,2.76
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,1.66,,1.6,,1.85,,1.83,,1.71,,1.58,,1.33,,1.87
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4.03,,4.45,,3.46,,4.4,,3.41,,3.55,,4.74,,4.63
"СУХАРИ, СУШКИ, БАРАНКИ",,,,4.91,,4.14,,4.78,,4.65,,4.85,,5.09,,5.62,,4.98
"РИС ШЛИФОВАННЫЙ,  ПОЛИРОВАННЫЙ",,,,2.19,,2.15,,2.32,,2.08,,2.14,,2.22,,2.19,,2.24
КРУПА МАННАЯ,,,,1.38,,1.32,,1.42,,1.3,,1.3,,1.47,,1.31,,1.4
КРУПА ПШЕННАЯ,,,,1.3,,1.29,,1.29,,1.27,,1.26,,1.39,,1.25,,1.22
КРУПА ГРЕЧНЕВАЯ,,,,2.02,,2.3,,2.28,,1.77,,1.95,,1.86,,1.99,,2.27
ХЛОПЬЯ  ОВСЯНЫЕ,,,,1.87,,1.67,,1.92,,1.71,,1.73,,1.78,,2.06,,2.37
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,6.43,,7.06,,5.32,,7.21,,6.56,,6.14,,6.27,,6.79
КРУПА ПЕРЛОВАЯ,,,,1.03,,1.06,,1.04,,1.02,,0.97,,1.06,,0.98,,1.1
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,11.24,,13.63,,10.45,,10.98,,10.71,,10.78,,11.65,,10.77
"ГОРОХ, ФАСОЛЬ",,,,2.61,,3.16,,2.64,,2.3,,2.48,,2.58,,2.39,,2.86
"МЮСЛИ,  ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП",,,,9.58,,10.06,,8.68,,8.13,,8.71,,11.09,,8.94,,9.51
"МАКАРОНЫ, РОЖКИ",,,,1.95,,1.85,,1.83,,1.75,,2.04,,1.94,,2.11,,2.17
"ВЕРМИШЕЛЬ, ЛАПША",,,,2.05,,1.97,,2.16,,1.69,,2.16,,1.81,,2.35,,2.69
ВОДКА ,,,,15.5,,15.24,,14.54,,14.18,,14.17,,14.5,,19.79,,17.04
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,16.44,,16.65,,15.91,,15.56,,15.94,,17.16,,16.35,,16.66
КОНЬЯК,,,,37.59,,35.17,,41.26,,33.98,,35.25,,41.1,,36.13,,35.87
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,11.62,,9.96,,10.34,,11.34,,9.85,,13.55,,10.85,,12.97
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,10.35,,8.35,,9.43,,9.58,,9.02,,11.57,,12.3,,10.28
ПИВО,,,,2.87,,2.84,,2.54,,2.43,,2.98,,3.17,,2.84,,2.93
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,9.6,,8.48,,10.16,,10.15,,8.7,,9.48,,10.02,,10.29
ВАФЛИ,,,,6.45,,6.2,,6.65,,6.51,,6.24,,6.62,,6.17,,6.59
ПРЯНИКИ,,,,4.59,,3.82,,4.61,,4.52,,4.35,,4.51,,4.98,,5.55
ПЕЧЕНЬЕ ,,,,5.02,,4.42,,5.44,,4.75,,5.02,,5.24,,4.8,,5.33
ТОРТ,,,,10.71,,10.58,,10.2,,11.56,,10.12,,10.98,,10.12,,10.99
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1.06,,1.04,,0.95,,1.15,,1.01,,1.18,,0.94,,1.01
ИРИС,,,,7.87,,7.66,,7.84,,8.02,,7.43,,7.85,,8.36,,7.76
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,5.63,,5.32,,5.4,,5.34,,5.35,,6.04,,5.55,,5.88
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ",,,,12.62,,11.54,,11.47,,11.72,,11.93,,13.59,,13.13,,13.79
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,7.99,,7.57,,8.23,,8.28,,7.69,,7.94,,7.79,,8.51
ШОКОЛАД,,,,20.87,,20.35,,22.1,,19.76,,20.63,,21.23,,20.15,,21.78
ХАЛВА,,,,6.94,,7.04,,7.13,,7.2,,6.41,,6.98,,6.92,,6.69
МАРМЕЛАД,,,,7.44,,6.86,,7.87,,7.78,,7.36,,7.49,,7.19,,7.52
ЗЕФИР,,,,8.39,,8.17,,8.43,,8.28,,8.0,,8.84,,7.93,,8.51
КАКАО-ПОРОШОК (за 200 г),,,,3.11,,3.27,,3.03,,3.35,,3.23,,3.14,,2.73,,3.01
КАРТОФЕЛЬ,,,,0.57,,0.5,,0.56,,0.48,,0.47,,0.75,,0.51,,0.51
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,1.59,,1.61,,1.63,,1.36,,1.57,,1.73,,1.55,,1.51
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,0.44,,0.43,,0.41,,0.43,,0.4,,0.5,,0.44,,0.41
ЛУК РЕПЧАТЫЙ,,,,0.67,,0.65,,0.68,,0.64,,0.57,,0.76,,0.67,,0.61
СВЕКЛА,,,,0.58,,0.55,,0.57,,0.53,,0.47,,0.7,,0.52,,0.51
МОРКОВЬ,,,,0.65,,0.64,,0.64,,0.59,,0.53,,0.75,,0.62,,0.6
ПОМИДОРЫ СВЕЖИЕ,,,,4.59,,4.43,,3.95,,4.54,,4.0,,5.46,,4.1,,4.47
ОГУРЦЫ СВЕЖИЕ,,,,5.0,,4.78,,4.55,,5.04,,4.85,,5.54,,4.7,,4.79
ЧЕСНОК,,,,6.0,,6.29,,5.97,,6.2,,5.79,,6.13,,5.56,,5.8
ПЕРЕЦ СЛАДКИЙ,,,,7.24,,6.9,,7.4,,6.59,,7.09,,7.86,,7.25,,6.79
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,4.7,,4.23,,4.76,,5.07,,4.38,,4.92,,4.73,,4.45
ОВОЩИ КОНСЕРВИРОВАННЫЕ (включая стоимость посуды),,,,4.37,,4.06,,4.25,,4.23,,4.09,,4.25,,5.03,,4.85
СОУС ТОМАТНЫЙ  (включая стоимость посуды),,,,3.84,,3.88,,4.16,,4.02,,3.62,,3.73,,3.77,,3.8
ЯБЛОКИ,,,,2.13,,2.02,,2.17,,2.17,,1.82,,2.36,,2.05,,1.98
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,3.24,,3.16,,3.26,,3.0,,3.26,,3.37,,3.45,,3.01
ВИНОГРАД,,,,6.37,,6.78,,5.82,,5.66,,7.07,,6.59,,5.72,,7.05
БАНАНЫ,,,,2.81,,2.75,,2.8,,2.91,,2.86,,2.84,,2.74,,2.73
СУХОФРУКТЫ,,,,9.1,,7.05,,8.71,,8.7,,9.77,,10.08,,9.1,,9.21
ОРЕХИ,,,,17.21,,16.74,,20.32,,15.55,,12.19,,15.65,,16.18,,27.13
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,6.04,,5.61,,6.4,,6.34,,5.65,,6.29,,5.69,,5.95
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ (включая стоимость посуды),,,,9.43,,9.07,,9.93,,8.93,,7.77,,9.65,,9.9,,10.39
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ (за 1 л)",,,,1.97,,1.99,,1.87,,1.91,,1.87,,2.1,,1.99,,1.9
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ  (за 1 л)",,,,1.92,,2.12,,1.97,,1.89,,2.02,,1.84,,1.99,,1.72
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1.25,,1.11,,1.06,,1.08,,1.17,,1.53,,1.28,,1.15
ВОДА МИНЕРАЛЬНАЯ ,,,,0.87,,0.71,,0.99,,0.71,,0.81,,0.67,,1.11,,1.41
КВАС (за 1 л),,,,1.11,,1.17,,1.02,,1.14,,1.12,,1.1,,1.11,,1.08
ОБЕД В СТОЛОВОЙ (из четырех блюд) (для 1 человека),,,,2.91,,2.7,,2.9,,2.52,,2.39,,3.61,,2.68,,2.61
ОБЕД  В  РЕСТОРАНЕ    (заказной  из   четырех  блюд)  (для   1 человека ) ,,,,9.7,,11.56,,11.35,,11.86,,6.64,,9.47,,6.07,,11.17
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                              ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3.13,,2.48,,2.47,,2.68,,1.96,,5.45,,2.02,,1.6
"СОК  В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                               ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,0.89,,0.86,,1.04,,0.91,,0.64,,1.11,,0.64,,0.7
СИГАРЕТЫ С  ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ                          (за 1 пачку  20 шт.),,,,1.34,,1.27,,1.31,,1.33,,1.22,,1.52,,1.31,,1.16
СИГАРЕТЫ БЕЗ  ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ                              (за 1 пачку  20 шт.),,,,0.72,,0.7,,0.71,,0.72,,0.71,,0.75,,0.74,,0.69
СИГАРЕТЫ  С  ФИЛЬТРОМ  ИМПОРТНЫЕ                                     (за 1 пачку  20 шт.),,,,2.88,,2.92,,2.68,,2.81,,2.75,,3.07,,2.76,,2.9
МАЙОНЕЗ,,,,4.93,,4.94,,5.04,,4.98,,4.73,,4.98,,4.96,,4.76
УКСУС  (за 1 л),,,,1.46,,1.3,,1.73,,1.39,,1.27,,1.52,,1.4,,1.56
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,0.72,,0.66,,0.67,,0.68,,0.62,,0.84,,0.64,,0.73
СОДА ПИЩЕВАЯ,,,,2.24,,2.11,,2.42,,2.34,,2.38,,2.1,,2.21,,2.32
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (за 50 г)",,,,4.09,,4.31,,3.93,,4.73,,4.12,,3.89,,3.62,,4.32
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за 1 упаковку 10 шт.),,,,0.92,,0.89,,0.88,,0.87,,0.92,,1.0,,0.87,,0.9
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  (ширина 90 см) (за 1 пог. м),,,,3.33,,3.28,,3.87,,3.1,,2.56,,3.13,,4.05,,3.39
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (ширина 150 см) (за 1 пог. м),,,,20.49,,22.35,,19.16,,19.66,,16.23,,21.66,,18.85,,24.08
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) (за 1 пог. м),,,,11.13,,10.94,,10.39,,10.83,,10.66,,12.81,,9.56,,10.52
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см)  (за 1 пог.  м),,,,7.78,,7.15,,6.78,,7.15,,7.35,,10.22,,6.56,,5.86
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,5.74,,5.53,,5.88,,5.52,,5.51,,6.33,,5.44,,5.15
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,161.91,,156.93,,152.85,,178.29,,191.34,,156.06,,156.2,,150.55
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,184.23,,174.2,,182.26,,177.17,,177.08,,184.78,,203.7,,187.88
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ (типа ветровки) МУЖСКАЯ  ,,,,82.75,,83.88,,80.87,,98.77,,70.73,,,,71.15,,89.45
КОСТЮМ МУЖСКОЙ,,,,210.6,,182.11,,204.18,,187.55,,187.64,,266.54,,167.7,,210.41
ДЖИНСЫ МУЖСКИЕ,,,,58.65,,56.63,,55.46,,60.14,,54.1,,62.75,,55.25,,60.6
БРЮКИ МУЖСКИЕ     ,,,,58.21,,54.5,,51.33,,55.02,,53.64,,69.41,,50.14,,59.44
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,40.64,,35.74,,37.21,,37.78,,39.26,,46.53,,38.04,,43.01
КОСТЮМ СПОРТИВНЫЙ  МУЖСКОЙ ,,,,74.3,,66.69,,74.13,,69.8,,70.33,,85.58,,66.55,,73.25
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,186.78,,191.91,,151.45,,162.32,,169.56,,231.14,,160.45,,184.16
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,52.54,,45.67,,45.65,,48.19,,45.99,,65.86,,49.18,,49.13
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,34.33,,28.13,,33.74,,34.41,,37.54,,33.39,,35.18,,40.68
МАЙКА МУЖСКАЯ,,,,7.36,,6.83,,9.22,,6.69,,7.7,,7.56,,6.46,,7.06
ТРУСЫ МУЖСКИЕ,,,,6.85,,6.76,,7.33,,7.03,,6.93,,6.53,,6.94,,6.86
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,14.91,,14.27,,14.75,,14.6,,15.04,,15.05,,14.77,,15.94
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.05,,2.04,,2.01,,2.07,,1.98,,2.13,,2.17,,1.81
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,3.03,,3.4,,3.21,,2.95,,2.81,,2.85,,3.07,,3.14
ДУБЛЕНКА МУЖСКАЯ,,,,655.31,,866.72,,602.17,,706.25,,512.31,,518.01,,682.76,,872.04
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,28.03,,27.41,,25.21,,27.95,,23.41,,32.74,,23.62,,29.66
"ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ, СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ТКАНИ МУЖСКОЙ ",,,,128.6,,116.84,,120.72,,119.64,,120.17,,150.21,,119.09,,125.78
ПАЛЬТО ЗИМНЕЕ ЖЕНСКОЕ,,,,288.89,,230.45,,295.33,,321.62,,263.98,,271.44,,329.62,,327.44
ДУБЛЕНКА ЖЕНСКАЯ,,,,771.1,,709.69,,590.22,,745.08,,972.5,,737.82,,816.98,,915.93
ПАЛЬТО ДЕМИСЕЗОННОЕ ЖЕНСКОЕ,,,,191.25,,146.79,,180.25,,207.14,,177.29,,210.68,,196.07,,190.88
КУРТКА ЖЕНСКАЯ,,,,112.21,,95.71,,87.87,,106.99,,124.51,,127.37,,99.63,,130.01
"КОСТЮМ  ИЗ ПОЛУШЕРСТЯНОЙ, СМЕСОВОЙ ИЛИ СИНТЕТИЧЕСКОЙ ТКАНИ ЖЕНСКИЙ ",,,,131.54,,119.14,,95.18,,117.69,,119.29,,153.68,,155.65,,125.87
КОСТЮМ ИЗ ТРИКОТАЖНОГО ПОЛОТНА  ЖЕНСКИЙ ,,,,83.44,,75.03,,78.97,,69.63,,76.19,,87.7,,100.84,,89.73
ПИДЖАК (ЖАКЕТ) ЖЕНСКИЙ,,,,74.26,,57.64,,69.43,,72.51,,68.31,,84.64,,81.49,,70.2
ЮБКА ЖЕНСКАЯ ,,,,49.93,,46.52,,46.55,,46.37,,48.57,,52.3,,56.02,,49.47
ДЖИНСЫ ЖЕНСКИЕ,,,,55.34,,54.42,,46.42,,52.84,,51.41,,60.36,,60.74,,52.91
БЛУЗКА ЖЕНСКАЯ,,,,48.35,,43.89,,40.23,,45.24,,41.41,,56.38,,50.49,,49.28
