,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
СЕЛЬДЬ СОЛЕНАЯ,,,,34396.498487000004,,35936.82,,32314.15,,33865.8,,35135.05,,34770.0,,34598.0,,33648.0
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,37372.648403,,35163.98,,33612.21,,38006.2,,35242.17,,39325.0,,41388.0,,35078.16
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,15109.067754,,14433.2,,10624.32,,13374.6,,13267.06,,20185.0,,13579.0,,14633.1
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,28359.493072,,25668.49,,28152.37,,28680.04,,27423.94,,31953.0,,27349.0,,24895.74
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,17872.633909,,18569.38,,16787.61,,18415.64,,18296.31,,19088.0,,16265.0,,16455.94
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,7484.807474,,7471.26,,8275.62,,7361.56,,7161.42,,7366.0,,6632.0,,8584.18
КЕФИР,,,,7493.8953759999995,,7640.46,,9051.61,,7135.24,,7452.38,,6731.0,,7166.0,,8402.5
СМЕТАНА ,,,,27946.035817,,28688.81,,31383.37,,27250.08,,29722.79,,26600.0,,25977.0,,28386.56
ТВОРОГ ЖИРНЫЙ,,,,37904.621355,,37419.27,,37037.49,,36402.44,,37267.53,,38985.0,,34199.0,,44478.3
ТВОРОГ НЕЖИРНЫЙ,,,,34791.340263,,35631.28,,32908.84,,29589.12,,32443.91,,34532.0,,36783.0,,42569.7
ЙОГУРТ (за 250 г),,,,6777.4712150000005,,7023.54,,5663.7,,7672.76,,7553.67,,7190.0,,6408.0,,5347.22
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,3726.635225,,3479.52,,3737.95,,3929.92,,3641.67,,3615.0,,3714.0,,4122.72
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,7846.393014,,8612.76,,7664.97,,8082.08,,8439.2,,7666.0,,7130.0,,7714.54
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,41362.726948,,37584.63,,40043.69,,42400.88,,38553.7,,44037.0,,40216.0,,43813.94
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,62902.97485500001,,68106.24,,58741.84,,51118.8,,59056.11,,70122.0,,57185.0,,70390.28
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,13326.925747000001,,12670.44,,13726.87,,12938.44,,12615.69,,13631.0,,13728.0,,13537.74
МОРОЖЕНОЕ,,,,67622.21394,,61046.7,,55223.08,,73789.2,,63060.36,,72730.0,,74800.0,,63419.56
СЫР  ТВЕРДЫЙ,,,,87010.98923899999,,84092.9,,80099.84,,88387.4,,80879.75,,90513.0,,90963.0,,88445.36
СЫР МЯГКИЙ ,,,,72544.374278,,56917.6,,62638.2,,47826.12,,61355.02,,103441.0,,68177.0,,74292.66
СЫР ПЛАВЛЕНЫЙ,,,,58111.337402000005,,53704.33,,59080.0,,54716.52,,49323.9,,68404.0,,53577.0,,56435.94
СЫР РАССОЛЬНЫЙ,,,,64848.292744000006,,57999.66,,63587.85,,58227.28,,64217.26,,73724.0,,67696.0,,57388.0
МАСЛО ЖИВОТНОЕ,,,,84369.517651,,77948.59,,94460.97,,82616.12,,79624.53,,90025.0,,76993.0,,84080.44
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,15971.854564000001,,15342.25,,16634.18,,17095.92,,16084.56,,15741.0,,15902.0,,15117.86
МАСЛО ОЛИВКОВОЕ,,,,115717.337526,,95976.21,,95839.31,,131996.6,,108365.72,,124622.0,,116842.0,,124488.02
МАРГАРИН,,,,28084.574096,,27637.19,,26453.4,,27140.56,,26564.0,,30370.0,,27112.0,,28899.98
ЖИР ЖИВОТНЫЙ,,,,15557.575741,,14540.57,,11950.82,,8395.12,,14593.09,,25470.0,,14874.0,,7379.06
ЯЙЦА  КУРИНЫЕ,,,,13873.564855000002,,14473.17,,12721.48,,13251.0,,14028.35,,13584.0,,14820.0,,14456.76
САХАР-ПЕСОК,,,,8855.203117000001,,8728.69,,8733.36,,8854.76,,8934.65,,8996.0,,8616.0,,9048.24
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,157916.75923899998,,153704.99,,141390.77,,136984.52,,150629.97,,171510.0,,195008.0,,129403.54
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,138821.62774899998,,146860.74,,126935.28,,124216.0,,137838.21,,151965.0,,140795.0,,127019.38
КОФЕ РАСТВОРИМЫЙ,,,,313089.16038200003,,342502.57,,289701.19,,281396.64,,307328.24,,322424.0,,298067.0,,348389.66
МЁД  НАТУРАЛЬНЫЙ,,,,81572.615438,,77763.74,,79621.23,,87781.64,,76093.04,,98612.0,,63071.0,,70286.58
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,2766.591902,,2672.64,,2665.02,,2796.32,,2747.66,,3028.0,,2110.0,,3250.74
МУКА ПШЕНИЧНАЯ ,,,,8389.732738,,7862.5,,8270.79,,8015.76,,8302.76,,9162.0,,7785.0,,8645.12
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,9056.167072,,10122.6,,9185.98,,8514.84,,9116.08,,9151.0,,8450.0,,8907.8
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,16070.447200000002,,17845.31,,13930.78,,13834.0,,14491.48,,18311.0,,16727.0,,14375.74
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,10246.626078000001,,11384.83,,11481.15,,9501.0,,10710.0,,11263.0,,7906.0,,8817.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,22642.492178,,23572.73,,17866.97,,30100.12,,19585.72,,18322.0,,28067.0,,23635.62
"СУХАРИ, СУШКИ, БАРАНКИ",,,,35538.0,,30700.99,,30985.88,,36030.08,,35948.87,,34433.0,,43771.0,,36333.0
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,12391.374113000002,,11222.5,,12353.72,,11722.6,,11439.33,,13379.0,,13075.0,,12207.98
КРУПА МАННАЯ,,,,8976.452226,,7797.12,,9381.85,,8810.72,,8635.6,,9436.0,,9084.0,,9167.56
КРУПА ПШЕННАЯ,,,,8895.351162,,7210.86,,8647.04,,9672.92,,7656.14,,10241.0,,8498.0,,8675.08
КРУПА ГРЕЧНЕВАЯ,,,,10763.772708,,10663.31,,11195.47,,10592.8,,10095.5,,11591.0,,10123.0,,10165.62
ОВСЯНЫЕ ХЛОПЬЯ ,,,,11600.067297000001,,11212.7,,11340.74,,10596.64,,11915.85,,12612.0,,11457.0,,10995.12
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,42810.02103799999,,31626.55,,34467.83,,29747.0,,26639.6,,66089.0,,44356.0,,38550.6
КРУПА ПЕРЛОВАЯ,,,,6927.6827809999995,,5755.13,,6749.05,,7045.48,,6352.51,,7543.0,,6927.0,,7414.18
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,59474.03621699999,,54762.08,,60176.33,,53954.76,,54462.47,,71692.0,,54609.0,,53049.96
"ГОРОХ, ФАСОЛЬ",,,,12383.909812,,13006.75,,11909.67,,10825.44,,12473.46,,13921.0,,12176.0,,10576.96
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,46424.40916999999,,42278.69,,55598.21,,38798.88,,44226.32,,54084.0,,35458.0,,49377.62
"МАКАРОНЫ, РОЖКИ",,,,10505.113470999999,,10078.08,,10005.99,,9302.4,,11370.57,,11374.0,,10638.0,,9868.5
"ВЕРМИШЕЛЬ, ЛАПША",,,,10089.985612,,9969.79,,9332.64,,9206.4,,11340.32,,10987.0,,9647.0,,9338.56
ВОДКА ,,,,105148.170946,,107129.5,,109085.72,,111369.4,,105037.82,,106047.0,,100553.0,,95124.48
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,118793.276903,,115533.89,,114588.0,,117542.76,,119777.31,,120346.0,,124019.0,,116689.08
КОНЬЯК,,,,227099.29046600003,,222076.21,,201672.14,,214226.28,,189227.9,,272881.0,,214390.0,,221351.16
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,77004.389897,,79332.67,,71120.45,,69347.24,,65860.91,,93210.0,,71340.0,,69969.68
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,59822.238593,,52444.69,,59724.12,,49313.88,,41693.33,,79848.0,,55256.0,,57306.68
ПИВО,,,,17393.071996000002,,17644.34,,15422.56,,15444.48,,19132.4,,18676.0,,17048.0,,17308.34
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,55233.508618,,54938.67,,53690.2,,55896.24,,53991.34,,55847.0,,56554.0,,54371.56
ВАФЛИ,,,,42391.56200599999,,41527.4,,42288.5,,42402.8,,39244.38,,44016.0,,43072.0,,41747.14
ПРЯНИКИ,,,,29141.644091000002,,26672.72,,26584.15,,28311.84,,26759.33,,30447.0,,31221.0,,32166.5
ПЕЧЕНЬЕ ,,,,29723.707911999998,,29031.05,,29465.8,,30217.2,,29337.96,,30261.0,,30159.0,,28667.76
ТОРТ,,,,72053.04806,,68352.16,,68959.75,,85574.96,,61809.86,,75029.0,,64182.0,,77048.46
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,6982.841894,,6793.32,,6000.4,,8278.2,,6198.66,,7968.0,,5981.0,,6473.04
ИРИС,,,,40201.431546,,36968.0,,36353.56,,39925.44,,39371.46,,42291.0,,43770.0,,39296.8
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,36486.464962,,33399.28,,36890.4,,34779.2,,33360.02,,37452.0,,40013.0,,37585.16
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,74564.660759,,73525.28,,78167.28,,72657.36,,72911.23,,69952.0,,85312.0,,72018.4
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,49445.921311,,48867.4,,45830.25,,45786.8,,46352.93,,51504.0,,51945.0,,53262.7
ШОКОЛАД,,,,111534.03016800001,,106785.54,,106134.4,,105477.52,,112071.4,,121126.0,,114119.0,,102981.1
ХАЛВА,,,,39053.778383,,42009.99,,36557.98,,38539.64,,35122.79,,39980.0,,38981.0,,40843.84
МАРМЕЛАД,,,,35318.91059,,32208.8,,29990.91,,36307.48,,37343.44,,36678.0,,35154.0,,38471.3
ЗЕФИР,,,,41935.090835,,46993.01,,44180.28,,40632.72,,40683.91,,41082.0,,40192.0,,40994.82
КАКАО - ПОРОШОК (за 200 г),,,,21227.480552,,19406.0,,21429.47,,23313.84,,24709.86,,19544.0,,21323.0,,20984.76
КАРТОФЕЛЬ,,,,5305.885552,,4771.75,,4083.16,,4976.4,,4737.88,,7211.0,,4610.0,,4587.96
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,11010.404612999999,,10574.79,,10282.34,,8917.68,,13143.57,,11470.0,,11256.0,,11305.26
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,5136.377880000001,,5031.9,,4983.61,,5259.36,,4895.66,,6042.0,,4373.0,,4376.12
ЛУК РЕПЧАТЫЙ,,,,6740.366048,,6198.84,,6312.19,,6323.76,,6547.94,,8227.0,,6061.0,,5877.2
СВЕКЛА,,,,4850.8347029999995,,4894.35,,4201.0,,4746.56,,4284.03,,6242.0,,4128.0,,3840.5
МОРКОВЬ,,,,5562.979345,,5276.55,,5656.12,,5190.4,,5036.09,,6900.0,,4776.0,,4624.48
ПОМИДОРЫ СВЕЖИЕ,,,,28980.566509000004,,27961.09,,28101.74,,30652.04,,27310.89,,29238.0,,31915.0,,26009.78
ОГУРЦЫ СВЕЖИЕ,,,,39925.306996,,35161.93,,33909.61,,39479.24,,37599.42,,47865.0,,40275.0,,35148.86
ЧЕСНОК,,,,28312.086735999997,,26272.66,,29673.13,,28182.2,,27736.26,,29424.0,,26410.0,,29849.2
ПЕРЕЦ СЛАДКИЙ,,,,46745.720308,,44860.06,,50585.59,,44832.32,,45440.82,,49470.0,,46075.0,,42651.82
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,28469.818012,,28973.89,,27888.45,,30552.0,,26284.14,,30510.0,,28159.0,,23611.48
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,23459.227457999998,,17659.89,,18598.8,,19867.4,,18150.82,,32382.0,,22302.0,,25213.04
СОУС ТОМАТНЫЙ,,,,21384.546428,,18418.19,,20052.89,,21762.6,,19846.5,,22345.0,,23958.0,,21427.36
ЯБЛОКИ,,,,10799.064258999999,,9513.13,,10173.19,,11417.16,,9584.65,,11310.0,,12183.0,,10253.76
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,18113.226709,,17258.29,,18074.14,,18026.36,,16983.37,,19380.0,,19404.0,,15496.82
ВИНОГРАД,,,,40419.000905,,41181.69,,35153.34,,41141.96,,41653.25,,41488.0,,41233.0,,39491.94
БАНАНЫ,,,,16174.581603999999,,15704.64,,15808.98,,16165.12,,16062.24,,16886.0,,15911.0,,15882.0
СУХОФРУКТЫ,,,,48050.452685,,38200.69,,45255.77,,42502.84,,48783.83,,54883.0,,52006.0,,46483.96
ОРЕХИ,,,,65150.483048,,51779.18,,72951.92,,51136.64,,50166.2,,71279.0,,80783.0,,67617.26
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,27948.080832,,25018.53,,26860.74,,26904.64,,27913.56,,31417.0,,26814.0,,26996.66
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,33915.465683,,27599.19,,33616.54,,28167.52,,29419.83,,40540.0,,39266.0,,29569.28
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,11583.959417,,10889.58,,11058.91,,12012.48,,10983.71,,12511.0,,11618.0,,10733.62
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,12883.644287,,11882.8,,11535.11,,11541.48,,13015.25,,15514.0,,11570.0,,12492.02
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,6838.165573,,5462.05,,5550.26,,6635.72,,6972.49,,8393.0,,7024.0,,5921.62
ВОДА МИНЕРАЛЬНАЯ ,,,,4495.325657,,4543.38,,4368.09,,4739.12,,4638.63,,4330.0,,4682.0,,4276.22
КВАС (л),,,,6961.222457000001,,6673.29,,6815.85,,7156.96,,7332.83,,7185.0,,6754.0,,6582.46
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,18301.85408,,16110.79,,19192.67,,15920.36,,14741.86,,23206.0,,17069.0,,16152.64
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,64794.693892999996,,58752.92,,68038.01,,103098.68,,41942.07,,60714.0,,44351.0,,82206.06
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,14194.875521999998,,8636.29,,6541.02,,9778.52,,4213.66,,28711.0,,8006.0,,17894.56
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,4981.916054,,3542.49,,3847.61,,5646.56,,3354.96,,6889.0,,5133.0,,3855.72
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,7616.766084,,7008.47,,7417.64,,8271.16,,7467.28,,8081.0,,7351.0,,7119.1
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,4522.314018000001,,4155.61,,4437.92,,4219.36,,4460.34,,4975.0,,4650.0,,4195.66
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,17917.266551,,16071.67,,15921.98,,18989.36,,14875.27,,20755.0,,16399.0,,19199.18
МАЙОНЕЗ,,,,27401.686464,,27729.77,,27423.0,,27008.84,,27795.32,,26107.0,,28310.0,,28975.78
УКСУС ,,,,9831.091899000001,,9876.45,,10233.08,,9406.52,,9004.11,,9730.0,,10378.0,,10173.82
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,3446.5069090000006,,3895.38,,3207.4,,3358.24,,3234.89,,3528.0,,3461.0,,3296.6
СОДА ПИЩЕВАЯ,,,,16014.507126,,15677.62,,15769.1,,15501.28,,18709.14,,15034.0,,16930.0,,15709.8
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,18810.184126,,15447.26,,17666.84,,18612.84,,15081.94,,23142.0,,17639.0,,19038.68
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4737.864243999999,,4444.68,,4563.99,,4571.16,,4899.5,,5019.0,,4747.0,,4615.3
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,19586.586466,,18633.56,,17493.87,,19460.76,,16913.48,,18196.0,,25658.0,,20754.46
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,108703.886129,,103924.53,,89708.86,,100490.36,,94791.09,,136246.0,,89813.0,,118750.38
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,49975.773495,,43786.6,,41636.4,,45359.96,,52006.79,,52792.0,,57755.0,,52308.16
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,42086.028400999996,,22478.53,,33680.06,,46680.4,,35782.61,,51962.0,,47117.0,,43594.0
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,35052.521765,,32267.52,,35414.98,,39194.52,,28167.53,,37402.0,,34020.0,,35378.04
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1123555.38773,,1046772.79,,1268205.62,,1175101.16,,1026229.66,,1165393.0,,969535.0,,1199320.52
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1398963.4810720002,,1127192.81,,1548954.46,,1334829.64,,1232823.36,,1445940.0,,1411168.0,,1661846.7
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,611866.0591693722,,622783.17,,697688.83,,805575.84,,516645.0,,,,460337.0,,571593.46
КОСТЮМ МУЖСКОЙ,,,,1150762.923526,,977894.96,,930682.97,,1048632.44,,1039802.8,,1570219.0,,927704.0,,1122226.04
ДЖИНСЫ МУЖСКИЕ,,,,392884.400732,,351793.86,,334059.29,,396343.76,,342084.7,,432082.0,,383135.0,,470485.3
БРЮКИ МУЖСКИЕ     ,,,,334526.100064,,288456.05,,318114.33,,313454.4,,311845.18,,397198.0,,316032.0,,327998.34
СОРОЧКА МУЖСКАЯ,,,,238618.342285,,218802.04,,190611.33,,210118.84,,210785.75,,321260.0,,186211.0,,249922.78
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,463134.31475099997,,372279.16,,390158.98,,404097.44,,455429.47,,534713.0,,556876.0,,424415.62
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1464047.802041,,1343525.14,,1344640.3,,1818917.52,,1366727.29,,1707498.0,,932504.0,,1543259.76
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,312609.720125,,253673.81,,283178.75,,293859.24,,284030.63,,366908.0,,320503.0,,321949.18
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,187330.082803,,164657.81,,152390.4,,197740.56,,201534.95,,176524.0,,241815.0,,175200.06
МАЙКА МУЖСКАЯ,,,,37513.44304300001,,34413.97,,34373.57,,36008.32,,47036.85,,37579.0,,39773.0,,33536.02
ТРУСЫ МУЖСКИЕ,,,,38781.982167999995,,36663.28,,33680.64,,36198.96,,41631.32,,45063.0,,36618.0,,34935.5
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,77057.685588,,81288.84,,68654.54,,81943.88,,90589.12,,69418.0,,78107.0,,78958.26
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,13122.331218,,12351.12,,11066.96,,12877.16,,13315.74,,13874.0,,13803.0,,13617.0
