,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,27249.467631,,23964.66,,23957.96,,22710.05,,25775.92,,32229.0,,23321.0,,28808.24
ИКРА ЛОСОСЕВЫХ РЫБ,,,,233205.301513,,199898.68,,241676.23,,253675.33,,225744.44,,245709.0,,209223.0,,222816.24
ПРОЧИЕ ВИДЫ ИКРЫ РЫБ (за условную банку весом  200 г),,,,5861.791518000001,,6763.16,,4638.64,,8115.62,,4792.96,,6008.0,,4941.0,,4964.2
СЕЛЬДЬ СОЛЕНАЯ,,,,7616.869758000001,,8131.58,,6270.88,,7350.8,,7291.76,,8079.0,,7861.0,,7440.32
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные,  фарш)",,,,12112.850279,,10937.68,,11936.8,,11093.43,,10483.64,,13036.0,,13434.0,,11803.28
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,3302.775004,,3078.26,,2730.4,,3196.66,,3062.52,,3870.0,,3138.0,,2820.76
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,7771.782916000001,,7628.5,,7585.85,,7479.38,,7232.92,,8213.0,,7713.0,,7571.28
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,3524.281343,,3327.34,,3476.22,,3651.05,,3404.68,,3645.0,,3163.0,,3703.28
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,1430.7357680000002,,1445.4,,1411.34,,1349.4,,1239.84,,1523.0,,1385.0,,1449.6
КЕФИР,,,,1510.189664,,1368.06,,1312.03,,1447.46,,1274.56,,1721.0,,1486.0,,1493.6
СМЕТАНА ,,,,6365.258591000001,,5947.02,,6336.98,,5262.25,,6133.28,,7203.0,,6045.0,,5957.52
ТВОРОГ ЖИРНЫЙ,,,,8132.742276000001,,7736.78,,6607.45,,7340.38,,7562.32,,9539.0,,6744.0,,8521.04
ТВОРОГ НЕЖИРНЫЙ,,,,7516.544363,,9260.98,,5448.81,,6160.09,,8819.44,,8125.0,,5912.0,,8208.8
ЙОГУРТ (за 250 г),,,,1410.810639,,1846.46,,1433.43,,1627.21,,1597.76,,1249.0,,1156.0,,1305.88
ГЛАЗИРОВАННЫЙ СЫРОК (за 50 г),,,,749.093983,,706.4,,710.92,,719.51,,798.04,,765.0,,717.0,,808.72
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ    (за 200 г)",,,,1723.6540240000004,,1789.06,,2092.55,,1485.98,,1681.44,,1734.0,,1594.0,,1673.08
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,15318.265615,,17599.02,,13322.01,,14210.73,,17296.96,,13250.0,,17740.0,,19121.92
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,2448.863976,,2367.96,,2426.63,,2421.88,,2489.76,,2462.0,,2458.0,,2500.24
МОРОЖЕНОЕ,,,,11853.88409,,12989.66,,12666.49,,12637.32,,10496.24,,11834.0,,12106.0,,9843.6
СЫР  ТВЕРДЫЙ,,,,14542.14413,,14046.02,,14020.75,,15327.92,,13995.52,,14574.0,,13679.0,,15928.0
СЫР МЯГКИЙ ,,,,10991.054639,,8609.94,,10414.58,,10216.13,,10607.68,,12935.0,,9716.0,,10275.52
СЫР ПЛАВЛЕНЫЙ,,,,12961.370979,,11507.48,,12334.48,,11475.43,,12444.88,,13964.0,,14097.0,,12956.0
МАСЛО ЖИВОТНОЕ,,,,13521.099270000002,,12759.62,,13143.39,,12987.8,,12265.92,,14360.0,,12092.0,,15188.08
МАСЛО РАСТИТЕЛЬНОЕ ,,,,4090.045451,,4221.32,,4058.0,,4223.19,,4129.68,,3954.0,,4272.0,,4053.96
МАРГАРИН,,,,6212.847432999999,,5895.16,,5701.35,,5651.97,,5739.44,,6804.0,,6677.0,,5794.8
ЯЙЦА  КУРИНЫЕ,,,,3043.1190119999997,,3117.52,,2976.78,,3004.12,,3001.44,,3079.0,,3121.0,,2928.48
САХАР-ПЕСОК,,,,2216.102559,,2182.02,,2150.13,,2218.45,,2130.0,,2290.0,,2197.0,,2174.72
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,37708.014505,,36526.48,,38875.88,,30719.05,,29669.04,,37624.0,,47732.0,,43210.88
КОФЕ  НАТУРАЛЬНЫЙ  В ЗЕРНАХ,,,,37643.896055000005,,35361.32,,43326.95,,32856.83,,46462.08,,31529.0,,40286.0,,49020.32
КОФЕ РАСТВОРИМЫЙ,,,,84523.036999,,84144.74,,84425.74,,76092.61,,87667.84,,74508.0,,100869.0,,108554.96
МЁД  НАТУРАЛЬНЫЙ,,,,26303.079973,,21451.78,,25302.41,,23031.15,,23921.0,,31585.0,,25094.0,,22379.36
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,625.139636,,578.48,,671.7,,691.16,,450.4,,661.0,,548.0,,655.6
МУКА ПШЕНИЧНАЯ ,,,,1931.372528,,1766.62,,1907.26,,1912.66,,1898.16,,2026.0,,1839.0,,1962.36
ХЛЕБ РЖАНОЙ,,,,1685.5519249665028,,,,,,1850.52,,1313.84,,1727.0,,1676.0,,
ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ,,,,1752.766661,,1847.76,,1586.5,,1517.33,,1449.52,,2020.0,,1650.0,,1626.28
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2717.157797,,3000.2,,2763.93,,2565.85,,2305.12,,2578.0,,3236.0,,2848.92
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,2023.0455,,2177.56,,1771.37,,3160.24,,1707.0,,1777.0,,1911.0,,1957.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4451.520538999999,,4938.56,,3780.85,,5484.99,,4208.0,,3956.0,,5122.0,,4591.48
"СУХАРИ, СУШКИ, БАРАНКИ",,,,6349.626708000001,,5555.86,,6143.66,,8541.7,,5538.4,,5374.0,,7584.0,,7351.08
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,4066.108145,,4037.66,,3786.3,,3853.55,,4236.4,,4183.0,,4208.0,,3987.76
КРУПА МАННАЯ,,,,2201.5833869999997,,2193.08,,2141.32,,2207.03,,2139.52,,2297.0,,2103.0,,2114.0
КРУПА ПШЕННАЯ,,,,2281.747379,,2170.92,,2147.63,,1954.47,,2373.92,,2739.0,,1734.0,,1926.52
КРУПА ГРЕЧНЕВАЯ,,,,2608.60605,,2473.94,,2403.48,,2569.68,,2746.32,,2643.0,,2706.0,,2687.32
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,2553.569994,,2360.2,,2356.5,,2114.3,,2805.36,,2522.0,,3155.0,,2770.24
КУКУРУЗНЫЕ ХЛОПЬЯ,,,,6283.657644000001,,5999.04,,7309.84,,5980.6,,6122.88,,6152.0,,6585.0,,6064.08
КРУПА ПЕРЛОВАЯ,,,,1462.4687789999998,,1473.36,,1514.09,,1548.67,,1420.0,,1512.0,,1265.0,,1366.48
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,13109.057769000001,,11453.24,,11159.83,,11241.09,,11253.64,,16260.0,,11458.0,,12249.36
"ГОРОХ, ФАСОЛЬ",,,,2806.5348239999994,,2219.2,,1977.45,,2310.4,,2573.76,,3520.0,,3445.0,,2145.64
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,9818.538205,,9098.14,,10263.47,,7956.47,,9715.08,,11198.0,,8253.0,,9507.24
"МАКАРОНЫ, РОЖКИ",,,,2971.215366,,3019.94,,2871.44,,2846.12,,2891.08,,2971.0,,3102.0,,3122.6
"ВЕРМИШЕЛЬ, ЛАПША",,,,3087.9485929999996,,3035.54,,2815.05,,2824.39,,2947.16,,3292.0,,3164.0,,3144.44
ВОДКА ,,,,14410.230476,,14381.4,,14214.07,,14520.0,,13960.0,,14520.0,,14450.0,,14520.0
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,21352.925844,,19605.78,,15815.43,,13174.1,,22981.6,,25982.0,,22508.0,,21498.0
КОНЬЯК,,,,56420.067333,,55101.86,,54283.35,,48488.11,,50915.28,,62000.0,,53252.0,,59642.0
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,16244.120658,,13057.46,,15909.83,,13668.88,,12919.04,,20229.0,,15410.0,,13730.76
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,17946.506845,,12375.0,,15479.01,,12698.65,,13047.88,,25061.0,,14365.0,,17444.44
ПИВО,,,,2956.414268,,2840.2,,2754.99,,2729.52,,3199.76,,3161.0,,2859.0,,2791.36
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,14941.023705999998,,15233.32,,14338.79,,14215.02,,14253.08,,15478.0,,15116.0,,14869.08
ВАФЛИ,,,,8723.185884,,8789.76,,8609.5,,8578.2,,8759.76,,8851.0,,8726.0,,8505.68
ПРЯНИКИ,,,,6236.064394,,5720.92,,6048.49,,6189.98,,5640.56,,6269.0,,6668.0,,6997.08
ПЕЧЕНЬЕ ,,,,6728.493906,,6314.78,,6581.84,,6332.92,,6779.28,,6817.0,,7371.0,,6801.12
ТОРТ,,,,15315.734461,,14155.9,,16296.86,,17855.27,,14488.24,,15056.0,,13626.0,,15612.24
ПИРОЖНЫЕ (зза 1 шт. весом 100 г),,,,1384.0848270000001,,1308.9,,1363.25,,1385.13,,1329.76,,1441.0,,1386.0,,1341.84
ИРИС,,,,7265.192162000001,,6873.3,,7199.92,,7553.28,,6839.12,,7421.0,,7534.0,,6973.44
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,6437.851605000001,,6306.78,,6934.8,,5702.07,,5890.72,,6151.0,,7699.0,,7043.44
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,15013.82818,,14071.52,,15811.62,,13963.72,,15942.48,,15058.0,,15309.0,,15099.04
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,7767.642771999999,,7958.84,,8041.24,,8084.56,,7696.56,,7456.0,,7909.0,,7820.24
ШОКОЛАД,,,,26525.429946999997,,26122.5,,24984.88,,25920.17,,26928.64,,26980.0,,26647.0,,27419.28
ХАЛВА,,,,8204.331806,,7697.96,,7484.38,,7308.9,,7350.08,,9385.0,,7551.0,,8168.88
МАРМЕЛАД,,,,6633.197492000001,,6586.38,,6409.55,,6859.26,,6808.24,,6663.0,,6387.0,,6654.4
ЗЕФИР,,,,8005.603713,,8732.66,,7420.99,,7072.87,,8304.56,,8057.0,,7971.0,,8660.6
КАКАО - ПОРОШОК (за 200 г),,,,4221.767652,,3000.44,,3149.26,,5104.72,,2933.08,,5331.0,,2881.0,,4454.56
КАРТОФЕЛЬ,,,,1029.419803,,912.7,,1077.65,,855.89,,970.76,,1191.0,,1000.0,,858.88
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,2621.200425,,2843.68,,2729.44,,2273.93,,2774.2,,2611.0,,2498.0,,2723.8
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,990.4425180000001,,988.48,,1020.85,,895.42,,1007.84,,1071.0,,1033.0,,752.0
ЛУК РЕПЧАТЫЙ,,,,1288.77555,,1217.68,,1541.84,,1080.86,,1297.48,,1340.0,,1315.0,,1130.88
СВЕКЛА,,,,1004.548817,,874.62,,1076.51,,808.43,,873.64,,1253.0,,854.0,,752.0
МОРКОВЬ,,,,1154.5114310000001,,1013.08,,1574.65,,983.15,,1103.24,,1219.0,,1125.0,,904.0
ПОМИДОРЫ СВЕЖИЕ,,,,3599.6888289999997,,2847.74,,3136.05,,3962.79,,3393.2,,4137.0,,3353.0,,3111.36
ОГУРЦЫ СВЕЖИЕ,,,,5173.274052999999,,3627.0,,4430.31,,4562.65,,5382.2,,6352.0,,5115.0,,4331.68
ЧЕСНОК,,,,7654.115691,,6362.5,,7195.71,,7227.53,,6958.8,,9088.0,,6835.0,,6753.6
ПЕРЕЦ СЛАДКИЙ,,,,6092.5886629999995,,6663.32,,7157.66,,6727.95,,5840.0,,5439.0,,5775.0,,6240.32
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,10001.546306,,9749.56,,9373.92,,9516.22,,9473.72,,10968.0,,9823.0,,9032.24
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,4507.906527,,3618.72,,4992.07,,4543.27,,3604.16,,4419.0,,5557.0,,4839.24
СОУС ТОМАТНЫЙ,,,,5338.599859,,5320.4,,5248.78,,5081.23,,5042.08,,5122.0,,6349.0,,5705.28
ЯБЛОКИ,,,,3250.1152,,2676.16,,4306.32,,3350.88,,3386.44,,3143.0,,3151.0,,2866.56
"ЦИТРУСОВЫЕ ПЛОДЫ (апельсины, лимоны, мандарины)",,,,5137.100656,,5135.88,,4676.11,,5154.04,,5801.36,,5147.0,,5429.0,,4714.4
ВИНОГРАД,,,,6421.3230889999995,,6816.82,,6843.59,,6786.39,,7745.12,,5849.0,,6371.0,,5864.56
БАНАНЫ,,,,3357.598274,,3396.88,,3585.01,,3464.98,,3658.52,,3089.0,,3382.0,,3522.92
СУХОФРУКТЫ,,,,12023.700766,,9616.64,,11303.76,,10540.78,,11866.8,,12726.0,,13283.0,,13624.56
ОРЕХИ,,,,15183.009119,,10726.7,,11860.25,,13685.93,,10311.64,,18399.0,,15615.0,,18545.76
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,8260.638057,,7754.84,,9046.86,,8767.89,,8658.6,,8170.0,,8068.0,,7424.04
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,7911.0,,7533.0,,7247.0,,7060.0,,6922.0,,8796.0,,8272.0,,7678.0
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,3679.644986,,3440.58,,3414.33,,3441.12,,3356.0,,4123.0,,3578.0,,3446.4
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1643.920674,,1478.6,,1460.58,,1389.58,,1887.68,,1890.0,,1671.0,,1278.32
ВОДА МИНЕРАЛЬНАЯ ,,,,960.351069,,951.24,,1047.7,,938.25,,1063.76,,933.0,,904.0,,955.64
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,3484.571843,,3682.16,,4433.96,,2864.11,,3218.16,,3370.0,,3382.0,,3699.52
"ОБЕД В РЕСТОРАНЕ (заказной,  для 1 человека,                                           из  4-х блюд) ",,,,11647.254276000001,,13976.28,,15241.17,,17509.44,,9729.64,,8462.0,,6782.0,,15231.88
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО ОБСЛУЖИВАНИЯ                   (за  0,2л)",,,,4168.47096,,2147.2,,2352.45,,2432.64,,1734.84,,7777.0,,1945.0,,2968.08
"СОК   В ОРГАНИЗАЦИЯХ  БЫСТРОГО ОБСЛУЖИВАНИЯ                   (за  0,2л)",,,,1109.436335,,873.44,,830.09,,968.95,,815.32,,1505.0,,809.0,,1103.2
"СИГАРЕТЫ С ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ  (за 1 пачку,           20 штук)",,,,1004.3892139999999,,960.8,,858.06,,1237.1,,959.04,,1045.0,,920.0,,920.96
"СИГАРЕТЫ БЕЗ ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ  (за 1 пачку, 20 штук)",,,,643.537086,,637.92,,644.44,,628.94,,650.0,,650.0,,633.0,,650.0
"СИГАРЕТЫ С ФИЛЬТРОМ ИМПОРТНЫЕ    (за 1 пачку,          20 штук)",,,,3554.33388,,3864.98,,3615.24,,4613.5,,4130.72,,2867.0,,3587.0,,3587.84
МАЙОНЕЗ,,,,6632.412415,,6556.72,,7105.08,,6353.67,,6635.36,,6637.0,,6372.0,,6772.72
УКСУС,,,,3213.8580970000003,,3214.38,,3401.08,,3286.11,,3301.08,,3076.0,,3265.0,,3238.88
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,1112.787627,,943.24,,1286.54,,1039.75,,1107.8,,1113.0,,1193.0,,1102.08
СОДА ПИЩЕВАЯ,,,,2520.0033479999997,,2479.0,,2567.6,,2594.0,,2833.32,,2183.0,,3385.0,,2359.04
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку  10 штук),,,,1269.9298330000001,,1335.94,,1300.61,,1174.71,,1266.76,,1250.0,,1302.0,,1320.16
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,3491.0016040000005,,3790.54,,3507.83,,3240.78,,3741.68,,3217.0,,3482.0,,4159.0
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,21578.862087,,22430.28,,19576.93,,22465.15,,22376.72,,22906.0,,18161.0,,20318.4
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,7603.703999,,7390.46,,6703.04,,7098.17,,7062.4,,8013.0,,8994.0,,7150.88
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,11798.814781000001,,7758.38,,9142.52,,12135.43,,9222.08,,16000.0,,11486.0,,7281.32
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,8616.894415,,9581.22,,8370.36,,7517.17,,6544.4,,9961.0,,5895.0,,9469.36
КУРТКА МУЖСКАЯ  ЗИМНЯЯ,,,,225245.014432,,205434.0,,215276.13,,234364.56,,200480.88,,243643.0,,194667.0,,238224.8
ПАЛЬТО МУЖСКОЕ ДЕМИСЕЗОННОЕ,,,,268245.95176900004,,250190.74,,265330.05,,280947.83,,262243.04,,284780.0,,259150.0,,234804.44
КУРТКА МУЖСКАЯ  ИЗ ПЛАЩЕВОЙ ТКАНИ  ,,,,140017.914192,,139055.48,,138094.65,,124454.12,,134262.2,,159444.0,,99000.0,,145650.4
КОСТЮМ МУЖСКОЙ,,,,244017.035474,,230612.88,,222629.82,,214369.86,,208575.88,,281360.0,,223935.0,,247140.08
ДЖИНСЫ МУЖСКИЕ,,,,85262.13828300001,,86074.78,,61276.43,,88636.69,,81584.0,,88981.0,,93471.0,,89657.28
БРЮКИ МУЖСКИЕ     ,,,,69168.094947,,61785.24,,71246.79,,56669.83,,66668.08,,78753.0,,63618.0,,66114.08
СОРОЧКА МУЖСКАЯ,,,,35283.052311,,34526.16,,35702.23,,32727.03,,35461.36,,35492.0,,32571.0,,40641.36
КОСТЮМ МУЖСКОЙ СПОРТИВНЫЙ,,,,93505.66068399999,,83113.66,,93300.25,,82176.54,,75584.8,,102650.0,,88073.0,,109509.92
ШАПКА  МУЖСКАЯ  МЕХОВАЯ   ,,,,257003.92253100005,,221574.82,,355651.7,,225710.49,,169252.28,,259775.0,,216667.0,,330872.4
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,61268.717122,,57651.38,,60119.44,,59180.64,,58842.24,,57456.0,,73527.0,,70813.76
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ  ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ",,,,35186.94886,,40440.56,,29242.39,,38289.48,,27438.2,,32200.0,,52939.0,,31087.52
МАЙКА МУЖСКАЯ,,,,7331.593141999999,,6620.24,,6493.6,,7365.74,,6913.92,,7815.0,,7685.0,,7367.12
ТРУСЫ МУЖСКИЕ,,,,6615.852612000001,,5706.74,,7045.2,,5923.7,,6648.28,,6573.0,,7524.0,,7085.84
ФУТБОЛКА МУЖСКАЯ ИЗ  ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,21745.699806999997,,20807.5,,16205.29,,17025.29,,14448.64,,26656.0,,20083.0,,26676.16
НОСКИ МУЖСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ И  СМЕСОВОЙ ПРЯЖИ,,,,3507.022194,,3141.56,,2977.98,,2902.3,,3476.4,,4152.0,,3318.0,,3314.0
НОСКИ МУЖСКИЕ ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ,,,,3955.020721,,3910.88,,4034.85,,3905.61,,3944.2,,3766.0,,4401.0,,4142.32
ДУБЛЕНКА МУЖСКАЯ,,,,897047.159768,,969616.78,,778334.25,,1021062.5,,724966.52,,907500.0,,850000.0,,969633.52
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,35200.766643,,30967.9,,30830.01,,31115.01,,25100.56,,47703.0,,24954.0,,27817.28
ПИДЖАК МУЖСКОЙ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ,,,,134969.037414,,131642.92,,116930.03,,122632.98,,114305.08,,165037.0,,111189.0,,117618.24
ПАЛЬТО ЖЕНСКОЕ ЗИМНЕЕ ,,,,506692.63541399996,,480784.16,,578229.96,,483796.7,,435192.24,,546561.0,,443679.0,,478357.36
ДУБЛЕНКА ЖЕНСКАЯ,,,,1130398.518366,,1150666.78,,694746.7,,1044950.0,,767657.64,,1440000.0,,1093333.0,,1042760.0
ПАЛЬТО ЖЕНСКОЕ ДЕМИСЕЗОННОЕ,,,,333501.69545900007,,350165.66,,360743.01,,324274.05,,310504.04,,352108.0,,297296.0,,294007.92
КУРТКА ЖЕНСКАЯ,,,,149977.216133,,168665.22,,151187.8,,163119.47,,167346.44,,132900.0,,139007.0,,165482.16
КОСТЮМ ЖЕНСКИЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ТКАНИ,,,,201277.472638,,119958.0,,143957.62,,168941.02,,132754.4,,283333.0,,190000.0,,190310.72
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,94394.79419100001,,96642.76,,110198.7,,89553.55,,103866.64,,84496.0,,104710.0,,93927.84
ПИДЖАК ЖЕНСКИЙ,,,,109231.828655,,85670.72,,104094.77,,90050.23,,89353.24,,134998.0,,101629.0,,103212.96
