,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,15667.798259999998,,16415.9,,14865.8,,16436.6,,15625.43,,15881.0,,14959.0,,15082.06
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,6145.395886,,5897.59,,6143.1,,6359.2,,6150.79,,6265.0,,6090.0,,5929.92
КЕФИР,,,,6173.532696,,6259.0,,6145.4,,6068.48,,6119.68,,6092.0,,6238.0,,6416.28
СМЕТАНА ,,,,23601.030472000002,,22725.59,,26850.7,,21202.32,,23233.76,,23407.0,,24019.0,,24479.12
ТВОРОГ ЖИРНЫЙ,,,,32455.152028,,32045.66,,30517.1,,30680.52,,30688.03,,35168.0,,31479.0,,33577.2
ТВОРОГ НЕЖИРНЫЙ,,,,29485.027048,,28971.35,,30332.8,,27876.8,,30192.09,,29771.0,,27701.0,,32354.4
ЙОГУРТ (за 250 г),,,,6121.787625999999,,6260.9,,5333.3,,5930.92,,6619.58,,6689.0,,5835.0,,5542.52
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,3288.5014020000003,,3181.93,,3147.8,,3371.6,,3418.38,,3123.0,,3305.0,,3754.64
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,6563.513500000001,,7839.47,,7094.2,,6557.96,,7352.65,,5820.0,,5385.0,,7164.56
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,35988.556196,,33352.74,,35433.7,,36583.76,,31469.75,,40534.0,,34218.0,,34114.6
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,62774.821778,,58717.46,,54757.8,,51058.16,,58198.61,,78223.0,,57365.0,,64478.0
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,11983.839364,,11873.92,,11314.9,,11434.68,,11706.86,,12132.0,,12972.0,,12145.86
МОРОЖЕНОЕ,,,,59760.700970000005,,55676.99,,51814.4,,63075.84,,56792.14,,65232.0,,61455.0,,55814.72
СЫР  ТВЕРДЫЙ,,,,64916.570496,,63445.03,,60638.5,,64770.88,,63456.11,,67205.0,,63861.0,,68785.34
СЫР МЯГКИЙ ,,,,64231.29375,,46442.79,,49164.1,,34771.04,,40815.52,,107887.0,,51827.0,,69547.78
СЫР ПЛАВЛЕНЫЙ,,,,48951.17682,,45882.5,,52578.6,,48853.44,,43012.34,,49994.0,,50600.0,,49538.72
СЫР РАССОЛЬНЫЙ,,,,56240.47776,,50370.35,,51206.6,,49428.96,,55261.09,,59090.0,,72811.0,,49145.64
МАСЛО ЖИВОТНОЕ,,,,64340.02504000001,,62479.37,,60104.8,,62078.2,,62252.89,,69208.0,,66604.0,,60780.68
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,16990.244952,,16714.16,,17154.4,,16828.48,,17848.4,,17215.0,,16619.0,,16456.96
МАСЛО ОЛИВКОВОЕ,,,,104680.69236,,90632.97,,87843.1,,109021.32,,108663.49,,114785.0,,106356.0,,103230.5
МАРГАРИН,,,,26292.594254000003,,25221.24,,23748.0,,25001.6,,25281.34,,29165.0,,26493.0,,25509.54
ЖИР ЖИВОТНЫЙ,,,,15723.747856,,16861.07,,10628.9,,10009.08,,13556.62,,23550.0,,14938.0,,10621.36
ЯЙЦА  КУРИНЫЕ,,,,11275.744362000001,,11006.36,,11368.9,,10212.4,,10627.0,,11960.0,,11202.0,,11886.28
САХАР-ПЕСОК,,,,8334.119932,,8175.93,,8282.5,,8288.0,,8400.0,,8400.0,,8367.0,,8372.28
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,140325.33569,,146618.12,,141141.8,,126532.0,,128581.62,,133806.0,,167025.0,,141580.74
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,133814.539822,,141950.85,,129409.4,,127504.96,,147360.58,,121733.0,,131847.0,,158246.2
КОФЕ РАСТВОРИМЫЙ,,,,288012.662492,,334684.89,,278744.4,,276761.44,,290366.91,,242433.0,,324994.0,,320819.24
МЁД  НАТУРАЛЬНЫЙ,,,,85990.99959200001,,79174.33,,83822.3,,76189.0,,75404.71,,117177.0,,64221.0,,69263.1
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,2624.231656,,2389.7,,2472.3,,2408.8,,2830.9,,2745.0,,2600.0,,2900.14
МУКА ПШЕНИЧНАЯ ,,,,6012.021912,,5560.56,,5918.0,,5759.84,,6164.91,,6425.0,,5815.0,,6071.54
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,7858.62757,,8517.29,,7796.0,,7505.12,,7844.76,,8239.0,,7418.0,,7211.44
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,12352.891716,,14000.97,,11711.5,,12566.04,,12704.19,,11560.0,,13229.0,,11252.26
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,9163.234359999999,,10496.72,,10374.6,,8389.0,,8670.0,,10850.0,,6835.0,,6441.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,20001.082706,,19407.21,,15874.8,,27220.04,,17910.47,,16379.0,,25884.0,,19115.22
"СУХАРИ, СУШКИ, БАРАНКИ",,,,29922.257174000002,,28432.78,,31375.1,,29080.96,,30738.12,,26403.0,,35805.0,,31503.36
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,11771.109706000001,,10689.89,,11694.9,,10885.08,,11413.77,,13206.0,,11915.0,,10810.96
КРУПА МАННАЯ,,,,6603.381686000001,,5449.35,,7073.7,,6842.32,,5895.89,,7792.0,,5168.0,,6760.24
КРУПА ПШЕННАЯ,,,,8226.301896,,6977.91,,8333.1,,8510.84,,7294.87,,9345.0,,8142.0,,7388.82
КРУПА ГРЕЧНЕВАЯ,,,,11027.889573999999,,11479.94,,11325.1,,10542.8,,10644.56,,11797.0,,10129.0,,10382.48
ОВСЯНЫЕ ХЛОПЬЯ ,,,,10357.949652,,9781.11,,10008.6,,9217.92,,10765.76,,11473.0,,10267.0,,9836.42
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,25523.37554,,24889.66,,24267.4,,24892.76,,24792.23,,27967.0,,24318.0,,24612.62
КРУПА ПЕРЛОВАЯ,,,,5532.499908000001,,5979.12,,5253.3,,5473.04,,4956.69,,5778.0,,5148.0,,5825.64
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,59120.363186,,50979.38,,55079.5,,48941.12,,52479.29,,82560.0,,48386.0,,47819.94
"ГОРОХ, ФАСОЛЬ",,,,12120.330138,,9111.49,,11311.4,,10351.64,,10732.32,,15231.0,,14369.0,,9324.6
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,42201.830672000004,,37943.75,,43844.3,,31050.28,,35702.02,,54456.0,,34833.0,,45211.8
"МАКАРОНЫ, РОЖКИ",,,,9028.346762000001,,8595.9,,7938.8,,8046.88,,7957.62,,11181.0,,7974.0,,9027.7
"ВЕРМИШЕЛЬ, ЛАПША",,,,8961.780452,,8705.43,,8558.1,,7595.52,,7770.69,,11145.0,,7858.0,,8575.98
ВОДКА ,,,,86826.560656,,89858.44,,86749.8,,84400.8,,81216.13,,89540.0,,87628.0,,83652.5
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,108033.781046,,107116.45,,102462.5,,109736.48,,111421.44,,107306.0,,111320.0,,107348.7
КОНЬЯК,,,,233977.24659,,201316.77,,180374.6,,204147.72,,204725.61,,320393.0,,197170.0,,230574.54
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,69226.50287,,62743.83,,67920.9,,63498.56,,59882.66,,82777.0,,69092.0,,60483.58
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,60679.324508000005,,41632.69,,49573.0,,44903.12,,41060.14,,89639.0,,55915.0,,68679.22
ПИВО,,,,15771.278754,,16073.51,,14832.9,,14442.84,,16751.53,,16603.0,,15115.0,,16043.16
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,53428.965384,,51943.98,,53378.3,,53895.04,,52768.33,,54267.0,,52967.0,,53816.16
ВАФЛИ,,,,40049.334581999996,,41031.1,,41422.9,,41756.48,,40367.57,,36718.0,,42128.0,,40449.3
ПРЯНИКИ,,,,26743.443016000005,,24052.73,,25122.9,,27095.2,,25467.64,,27620.0,,27979.0,,28750.32
ПЕЧЕНЬЕ ,,,,27012.133302000002,,26291.12,,27306.7,,27022.4,,26625.54,,27749.0,,27063.0,,25946.16
ТОРТ,,,,64739.77201000001,,59987.07,,63323.2,,76228.52,,55246.96,,68855.0,,59180.0,,63047.64
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,6283.535496,,5418.65,,5446.1,,7050.72,,5300.92,,7161.0,,5915.0,,6473.6
ИРИС,,,,34737.70926,,33987.76,,37472.7,,34679.04,,35690.86,,36280.0,,30055.0,,34138.86
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,32469.374058,,31125.31,,34176.7,,30679.36,,32310.85,,30768.0,,36520.0,,33592.48
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,68789.867094,,64102.88,,74151.7,,64422.64,,67790.29,,69760.0,,74243.0,,65278.38
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,39471.31425,,40076.76,,37832.0,,42543.88,,40162.3,,38090.0,,39208.0,,39755.58
ШОКОЛАД,,,,100055.17819800001,,97010.91,,96434.1,,100501.44,,103013.03,,103300.0,,97783.0,,99227.72
ХАЛВА,,,,36293.881112,,39842.41,,37502.6,,34425.64,,34409.51,,36778.0,,35680.0,,34392.84
МАРМЕЛАД,,,,29289.689068,,28181.62,,27100.1,,29817.64,,28467.6,,30265.0,,28388.0,,31987.46
ЗЕФИР,,,,36377.05935,,43146.22,,37778.5,,33183.72,,34478.42,,35280.0,,38386.0,,32513.36
КАКАО - ПОРОШОК (за 200 г),,,,23694.057988,,20301.55,,22878.4,,26039.92,,24255.58,,26532.0,,17448.0,,26414.1
КАРТОФЕЛЬ,,,,4478.075621999999,,4500.91,,3848.0,,3841.6,,4341.44,,5350.0,,4557.0,,3778.96
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,10971.748392000001,,9946.11,,11269.5,,8922.52,,13858.91,,11444.0,,10655.0,,11069.62
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,3864.391748,,4153.26,,3946.8,,3322.72,,4202.14,,4085.0,,4038.0,,2992.12
ЛУК РЕПЧАТЫЙ,,,,6848.169179999999,,6284.0,,6412.4,,6136.24,,6372.76,,7830.0,,7190.0,,6442.36
СВЕКЛА,,,,5051.190514,,4322.89,,4535.0,,5056.0,,4641.47,,5840.0,,5529.0,,4229.9
МОРКОВЬ,,,,6151.876074,,5475.62,,6399.7,,5602.72,,5880.63,,6700.0,,6668.0,,5573.54
ПОМИДОРЫ СВЕЖИЕ,,,,7886.928108000001,,6936.11,,8544.4,,7047.28,,7008.84,,9025.0,,8528.0,,6451.18
ОГУРЦЫ СВЕЖИЕ,,,,7027.782376,,7579.94,,7178.6,,5786.08,,6101.4,,8250.0,,6583.0,,6161.92
ЧЕСНОК,,,,32187.223574,,29333.58,,29686.8,,30127.2,,32234.7,,37445.0,,30930.0,,29383.26
ПЕРЕЦ СЛАДКИЙ,,,,20465.000362000002,,16085.69,,32424.5,,14731.0,,27049.7,,20994.0,,13675.0,,21532.78
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,27661.052237999997,,25866.29,,27211.1,,26876.6,,26484.23,,29563.0,,29643.0,,24923.48
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,19085.02237,,15573.94,,16481.7,,16707.6,,16817.46,,22854.0,,19751.0,,21130.12
СОУС ТОМАТНЫЙ,,,,20359.48664,,18700.6,,18945.1,,20454.72,,19510.24,,20700.0,,22775.0,,20532.3
ЯБЛОКИ,,,,10387.833384000001,,9434.68,,10345.7,,9601.12,,8778.17,,11310.0,,10550.0,,11626.72
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,19700.213682,,16287.52,,18628.3,,18062.16,,21032.9,,24450.0,,18970.0,,14731.64
ВИНОГРАД,,,,24333.292575999996,,24036.07,,26319.0,,22422.4,,26057.62,,25065.0,,22967.0,,23298.58
БАНАНЫ,,,,12854.508588,,12892.82,,12938.8,,12521.12,,13522.03,,13060.0,,12443.0,,12541.7
СУХОФРУКТЫ,,,,46620.299567999995,,40138.99,,44413.4,,39662.12,,49724.17,,50685.0,,50885.0,,47120.68
ОРЕХИ,,,,69884.44722,,50773.4,,98834.1,,60981.56,,42442.01,,73890.0,,79374.0,,75686.68
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,26495.004942000003,,23781.74,,23560.1,,25198.12,,28936.52,,27919.0,,26526.0,,28880.04
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,34785.829526,,26508.48,,31842.2,,26816.04,,28496.38,,46780.0,,36973.0,,31070.94
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,10792.341015999998,,10229.72,,10196.1,,10902.32,,10536.68,,11720.0,,10684.0,,10012.42
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,12235.372350000001,,10972.26,,11302.2,,9454.44,,12003.46,,15863.0,,10814.0,,11361.06
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,6566.003546,,5700.55,,5234.6,,6371.0,,6746.3,,7888.0,,6598.0,,5773.64
ВОДА МИНЕРАЛЬНАЯ ,,,,4208.601216,,4137.68,,4149.7,,4468.48,,4492.05,,4010.0,,4326.0,,4095.12
КВАС (л),,,,6620.684588,,6759.86,,6583.0,,7027.92,,6684.9,,6215.0,,6958.0,,6470.64
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,16883.535962,,17914.34,,18326.4,,14087.72,,12537.78,,20705.0,,15513.0,,13851.46
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,51778.180133999995,,49451.79,,59591.4,,72405.92,,34392.0,,47095.0,,35335.0,,69837.48
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,15199.546198,,7386.89,,7510.3,,8495.8,,4397.51,,35097.0,,8544.0,,10654.04
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,5036.773008,,3882.06,,3982.7,,5029.72,,3293.84,,8334.0,,3524.0,,2889.62
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,6718.387727999999,,5919.74,,6355.5,,6986.4,,5828.51,,8107.0,,6040.0,,5956.44
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,3502.116938,,3405.08,,3468.7,,3430.52,,3434.99,,3650.0,,3520.0,,3413.22
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,14516.55776,,14360.64,,13965.9,,15435.2,,14098.33,,14708.0,,14325.0,,14280.36
МАЙОНЕЗ,,,,25770.809594000002,,27344.39,,25982.8,,25630.08,,26905.95,,24277.0,,25779.0,,26526.54
УКСУС ,,,,9870.680096,,9711.65,,10177.8,,10506.44,,9263.54,,9350.0,,10350.0,,10147.66
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,3109.530462,,3457.52,,2911.1,,2913.76,,3048.22,,3292.0,,2889.0,,3053.68
СОДА ПИЩЕВАЯ,,,,15768.103574,,14353.05,,16255.6,,15527.2,,17694.44,,14473.0,,18345.0,,15244.84
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,17567.016733999997,,14838.57,,18534.4,,19070.32,,16325.82,,20108.0,,14635.0,,16483.92
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4523.961588,,4472.61,,4413.9,,4367.68,,4625.15,,4575.0,,4545.0,,4664.5
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,16862.968033999998,,16669.02,,15699.8,,18929.04,,14973.5,,16048.0,,17536.0,,18696.3
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,101352.52879799998,,66076.0,,86800.0,,97108.12,,86367.89,,141912.0,,71251.0,,118399.72
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,46305.270868,,41301.25,,41272.9,,41661.04,,45170.39,,50060.0,,48530.0,,52844.94
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,39109.554566,,21197.7,,35753.0,,42004.92,,33919.69,,47602.0,,47227.0,,33176.04
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,34513.39078,,32736.43,,34340.9,,36507.68,,27739.06,,35415.0,,36544.0,,35686.2
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1036407.0169373803,,1122774.75,,1273200.0,,1163063.0,,975031.0,,,,683105.0,,1033992.22
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1343331.381777413,,1249027.09,,1424619.4,,1446904.0,,1120796.7,,,,1372800.0,,1404510.78
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,664239.017638,,586672.57,,624640.5,,669881.56,,579194.51,,886317.0,,467438.0,,574873.6
КОСТЮМ МУЖСКОЙ,,,,1095205.84182,,925789.44,,913054.0,,950379.92,,1009427.02,,1571965.0,,836957.0,,908503.36
ДЖИНСЫ МУЖСКИЕ,,,,371971.965688,,318980.59,,352108.2,,372172.8,,327901.25,,432263.0,,331297.0,,402795.72
БРЮКИ МУЖСКИЕ     ,,,,304582.50929799996,,260595.99,,314702.9,,265517.04,,284493.55,,385842.0,,266200.0,,261276.16
СОРОЧКА МУЖСКАЯ,,,,223629.99623800005,,180963.68,,190482.3,,199664.0,,182960.89,,332350.0,,160278.0,,190988.5
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,436379.26640599995,,357873.99,,409446.0,,381050.24,,388484.57,,548519.0,,428760.0,,404749.42
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1906036.1487745491,,1764796.0,,2484706.2,,,,1587500.0,,1837833.0,,,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,279362.098308,,212140.83,,269198.7,,260001.36,,246696.28,,346203.0,,287238.0,,247830.44
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,172333.60146799998,,159328.38,,156849.5,,152640.64,,178271.35,,172718.0,,215705.0,,166158.56
МАЙКА МУЖСКАЯ,,,,37053.934352,,34174.92,,33618.7,,37743.92,,46387.87,,37768.0,,35709.0,,34591.44
ТРУСЫ МУЖСКИЕ,,,,38714.769152,,32990.74,,34776.9,,34864.4,,42350.45,,49043.0,,35553.0,,29479.48
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,75306.23175600001,,79486.69,,72182.5,,85601.88,,82119.66,,63782.0,,79782.0,,77042.24
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,12767.452650000001,,11981.41,,11334.4,,12451.2,,13251.81,,13150.0,,13910.0,,12775.02
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,14911.49603,,14920.31,,13953.2,,18976.6,,14126.32,,13663.0,,13294.0,,16788.64
