,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,22088.81424,,22327.120000000003,,22186.159999999996,,21464.83,,23640.08,,22261,,21203,,21687.65
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СТЕРИЛИЗОВАННОЕ",,,,8994.2097,,8285.56,,9196.759999999998,,9006.88,,8885.6,,8541,,9858,,9652.35
КЕФИР (ПРОДУКТ КЕФИРНЫЙ),,,,8995.139975999999,,9006.64,,9484.349999999999,,9077.79,,9612.94,,8343,,9171,,9082.35
СМЕТАНА ,,,,33374.272968000005,,32626.440000000002,,36989.49,,30036.47,,31563.180000000004,,34412,,32612,,34832.85
ТВОРОГ ЖИРНЫЙ,,,,47196.01879999999,,48177.56,,46880.17,,46106.49,,43571.94,,48765,,46789,,48165.6
ТВОРОГ НЕЖИРНЫЙ,,,,41983.10648,,42380.44,,41859.159999999996,,41203.29,,41843.18,,42706,,40917,,42482.399999999994
ЙОГУРТ (за 250 г),,,,8170.7763159999995,,8420.44,,7417.04,,8903.7,,8604.880000000001,,8888,,7938,,5793.6
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,4435.317223999999,,4304.08,,4590.73,,4341.6900000000005,,4380.04,,4476,,4402,,4541.75
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,9812.525304,,10107.560000000001,,9606.84,,9805.49,,10050.980000000001,,9787,,9630,,9773.15
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,53483.0876,,50420,,52294.33,,51936.97,,51005.380000000005,,57107,,52666,,55098.75
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,95272.45442,,90234.12,,102143.77999999998,,72664.18,,79593.68000000001,,109500,,103733,,90723.7
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,16854.22088,,16065.2,,16555.409999999996,,15821.75,,16590.100000000002,,17317,,18269,,16554.75
МОРОЖЕНОЕ,,,,91087.987316,,94850.76000000001,,75001.17,,106103.3,,84612.54000000001,,89937,,103614,,77093.65
СЫР  ТВЕРДЫЙ,,,,102002.82318800001,,96250.72,,94584.47,,100207.14,,103038.20000000001,,103793,,105748,,108853.75
СЫР МЯГКИЙ ,,,,88721.846612,,72176.84,,80315.56,,72166.23,,73292.56,,112221,,98278,,82238.15
СЫР ПЛАВЛЕНЫЙ,,,,69616.454988,,67586.32,,70453.07,,73228.34,,59192.3,,77526,,65882,,62457.35
"СЫР РАССОЛЬНЫЙ (БРЫНЗА, СУЛУГУНИ И ПРОЧИЕ)",,,,98427.900172,,94117.72,,97135.01999999999,,96360.27,,88361.76000000001,,94436,,112823,,108109.8
МАСЛО ЖИВОТНОЕ,,,,90935.565076,,89335.32,,88622.63999999998,,90031.87,,89642.5,,94465,,87077,,94604
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,25218.14132,,23904.199999999997,,25172.62,,23986.559999999998,,25331.64,,26631,,25819,,23852.3
МАСЛО ОЛИВКОВОЕ,,,,141147.17714400002,,139855.32,,151321.25,,148309.3,,122675.90000000002,,140352,,139962,,145033.25
МАРГАРИН,,,,35775.443944,,33401.2,,32781.03,,32961.31,,33828.68,,39691,,38066,,34462.399999999994
ЖИР ЖИВОТНЫЙ,,,,15645.459772,,18115.16,,11741.46,,12291.439999999999,,18174.36,,17321,,18006,,11055.45
ЯЙЦА  КУРИНЫЕ (за 10 шт.),,,,14987.850768,,14944.28,,15220.02,,13127.720000000001,,13996.2,,16549,,15357,,13687.4
САХАР-ПЕСОК,,,,12539.905236,,12279.12,,12545.029999999999,,12576.9,,12490.52,,13053,,12061,,12225.85
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,246952.64944799998,,274182.12,,213911.18,,231751.23,,245921.36000000002,,242633,,282878,,231687.2
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,210244.32880799996,,202715.24,,221545.45999999996,,194490.43,,206055.92,,215852,,215461,,209454.15
КОФЕ РАСТВОРИМЫЙ,,,,484614.929496,,527235.12,,447398.06999999995,,464505.17,,447683.9,,487310,,502889,,507313.7
МЁД  НАТУРАЛЬНЫЙ,,,,94182.03826,,86179.76,,95136.46999999999,,104820.45,,87355.68000000001,,103312,,83542,,88072.4
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,3916.5475199999996,,3925.4,,3929.1099999999997,,3788.4799999999996,,3857.62,,4218,,3465,,3996.25
МУКА ПШЕНИЧНАЯ ,,,,8735.548708,,8542.880000000001,,8483.68,,8455.79,,8620.78,,9226,,8427,,8930.8
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,11338.952008,,11893,,11549.34,,11825.05,,10385.78,,11139,,10812,,12073.25
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,17690.83606,,17446.6,,15787.899999999998,,18415.79,,16680.36,,18082,,17970,,18901.7
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,12912.031724,,12909.279999999999,,15232.779999999999,,12881.82,,15636.760000000002,,12659,,10079,,12135
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,28133.645764,,36124.240000000005,,20357.87,,33168.25,,24306.260000000002,,22824,,33559,,30638.35
"СУХАРИ, СУШКИ, БАРАНКИ",,,,40694.45626,,35693.76,,38689.86,,41523.89,,37668.54,,42415,,45580,,39767.75
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,19980.785896,,19103.36,,19825.95,,19043.260000000002,,19225.280000000002,,20552,,20560,,20954.149999999998
КРУПА МАННАЯ,,,,11306.270643999998,,10314.68,,10953.119999999999,,12031.36,,10093.920000000002,,12334,,10652,,11566.2
КРУПА ПШЕННАЯ,,,,14414.087876,,13298.96,,14366.289999999997,,14862.25,,13327.94,,15347,,14572,,13768.4
КРУПА ГРЕЧНЕВАЯ,,,,19854.902144,,19309.84,,19114.21,,20717.1,,16994.56,,22737,,17191,,19702.5
 ХЛОПЬЯ  ОВСЯНЫЕ,,,,14783.296032,,14122.12,,14241.989999999998,,13244.33,,14897.900000000001,,16251,,14800,,14293.599999999999
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,51641.904308,,51111.479999999996,,46214.689999999995,,46765.95,,50408.62000000001,,59172,,47475,,52822.8
КРУПА ПЕРЛОВАЯ,,,,8679.272652,,8283.24,,7838.389999999999,,8772.74,,8259.5,,9553,,7861,,9389.65
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,77553.56222,,77029.84,,72779.41,,69173.94,,68592.38,,85451,,84125,,74255.5
"ГОРОХ, ФАСОЛЬ",,,,21089.917412000003,,22725.16,,22894.9,,17266.11,,20133.140000000003,,23470,,21816,,15797.65
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,73275.21257199999,,78245.44,,79498.13,,57312.86,,67435.98,,88356,,59445,,68095.65
"МАКАРОНЫ, РОЖКИ",,,,13404.186076,,13434.439999999999,,11880.31,,12045.6,,15209.98,,14882,,12997,,11751.1
"ВЕРМИШЕЛЬ, ЛАПША",,,,14361.293899999999,,14366.84,,13261.259999999998,,12002.099999999999,,15522.52,,15888,,15962,,11205.2
ВОДКА ,,,,126146.048384,,129567.23999999999,,126375.34,,123356.06,,123582.8,,126659,,129558,,121769.29999999999
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,142015.936288,,144927.68,,141200.91999999998,,140607.73,,146602.34000000003,,137442,,147035,,140892.15
КОНЬЯК,,,,326588.970108,,289473.92000000004,,311899.44999999995,,275023.7,,294729.04000000004,,408444,,319803,,288689.4
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,91799.84506799998,,83931.84,,84802.54999999999,,82569.37,,79986.68000000001,,116406,,84258,,81491
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,82785.5638,,76918,,81435.94999999998,,54916.92,,54281.58,,119928,,76205,,71807.1
ПИВО,,,,23426.910312,,23276.88,,21222.129999999997,,21896.86,,24586.600000000002,,24798,,23926,,22657.55
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,73475.633312,,69723.68,,73862.70999999999,,73510.81,,73550.40000000001,,75154,,76694,,68510.45
ВАФЛИ,,,,52748.168116,,49217,,53235.619999999995,,50854.56,,52509.9,,56167,,52534,,50728.5
ПРЯНИКИ,,,,37784.1643,,33505.2,,34769.649999999994,,36270.25,,34521.100000000006,,44149,,36436,,37478.1
ПЕЧЕНЬЕ ,,,,39203.665068,,37390.479999999996,,38596,,38957.56,,40727.56,,40068,,39508,,38161.45
ТОРТ,,,,89357.09312800001,,84772.6,,86688.18,,95229.11,,80943.02,,99675,,81242,,84421.25
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,8663.692652,,7860.599999999999,,7090.78,,9492.73,,8079.740000000001,,9996,,7965,,8573.05
ИРИС,,,,58529.621631999995,,55281.119999999995,,60613.17999999999,,55315.39,,58018.14000000001,,61606,,60484,,54075.950000000004
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,45288.534228,,42917.4,,42479.579999999994,,41083.29,,43728.740000000005,,46142,,50917,,48252.35
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,96921.32798799999,,95348.08,,99947.13,,95930.41,,92137.56,,99190,,98141,,94107.1
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,62422.917116,,59660.6,,56266.719999999994,,61014.21,,60227.3,,66083,,62825,,67071.6
ШОКОЛАД,,,,155551.56274399997,,157270.36,,156721.41,,147688.91,,155744.26,,163640,,152359,,145863.05
ХАЛВА,,,,54727.994172,,51870.52,,54096.43,,47848.149999999994,,51189.98000000001,,56997,,65980,,49556.85
МАРМЕЛАД,,,,51964.65526799999,,54833,,48955.32,,48853.67,,54198.36,,54049,,48399,,53384.65
ЗЕФИР,,,,67266.647132,,61341.159999999996,,69236.89,,58506.88,,71295.62,,75447,,61284,,66973.55
КАКАО - ПОРОШОК (за 200 г),,,,25132.018504,,25761.800000000003,,25205.87,,28764.95,,26878.740000000005,,23071,,23240,,25734
КАРТОФЕЛЬ,,,,4646.001864,,3757.88,,5044.539999999999,,4564.110000000001,,3775.12,,5593,,4435,,4168.1
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,14440.950744,,13686.8,,13527.359999999999,,11598.5,,14345.140000000001,,16816,,15009,,13278.55
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,4892.253468,,4835.08,,4887.13,,5173.6900000000005,,4365.08,,5010,,4885,,4866.95
ЛУК РЕПЧАТЫЙ,,,,7127.324944,,6614.2,,8098.04,,6790.110000000001,,5984.58,,7654,,7291,,6693.9
СВЕКЛА,,,,5293.9643,,5170.32,,5724.85,,5797,,4195.16,,5678,,5125,,4709.7
МОРКОВЬ,,,,6310.574999999999,,5754.5599999999995,,7144.41,,6609.15,,5286.08,,6889,,6185,,5415.4
ПОМИДОРЫ СВЕЖИЕ,,,,13755.137444,,10621.96,,14171.61,,10972.24,,13624.480000000001,,18604,,11691,,11358.95
ОГУРЦЫ СВЕЖИЕ,,,,11217.024336,,11132.16,,10540.73,,11175.7,,10640.240000000002,,12120,,10866,,10943.55
ЧЕСНОК,,,,56456.19552000001,,53383.28,,55808.36,,58731.490000000005,,50922.8,,60360,,54681,,56371.8
ПЕРЕЦ СЛАДКИЙ,,,,26996.523244,,26876.199999999997,,22100.44,,21347.48,,31000.960000000003,,32178,,24640,,25947.8
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,37434.457828,,33597.88,,35538.02,,38630.619999999995,,31325.200000000004,,42999,,38029,,34023.75
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,29719.84886,,28839,,29179.79,,27934.58,,30009.320000000003,,29502,,33676,,28284.050000000003
СОУС ТОМАТНЫЙ,,,,31341.658291999996,,31038.239999999998,,31122.71,,31915.95,,30682.840000000004,,32826,,31221,,28249.9
ЯБЛОКИ,,,,12675.985879999998,,12923.04,,14240.24,,12052.230000000001,,9866.140000000001,,14139,,12246,,11206.400000000001
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,36155.645092,,38971.880000000005,,34154.03,,35190.51,,37318,,38881,,35818,,28460.6
ВИНОГРАД,,,,28985.984792000003,,28608.160000000003,,31635.659999999996,,33949.869999999995,,29697.88,,25399,,29106,,28239.95
БАНАНЫ,,,,22295.8884,,22108.12,,23994.809999999998,,22805.01,,22407.5,,22381,,21683,,20445.1
СУХОФРУКТЫ,,,,87640.747728,,73768.32,,70914.10999999999,,64803.479999999996,,87817.36000000002,,109195,,94095,,88637.59999999999
ОРЕХИ,,,,139697.996772,,141867.2,,192157.44,,101149.01999999999,,98717.40000000001,,140317,,160448,,138749.7
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,45002.809464,,43412,,44213.659999999996,,42613.399999999994,,41685.54,,50178,,45563,,40325.25
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,53749.425676,,52621.28,,47925.83,,39965.07,,49357.58,,67494,,53165,,49867.95
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,15700.144327999998,,14881.24,,15023.009999999998,,14949.71,,14014.84,,18373,,15353,,13853.050000000001
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,16511.389696000002,,16046.24,,15585.7,,14236.34,,17837.64,,18969,,15643,,14620.05
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,8829.54204,,8077.72,,7100.32,,8692.86,,9433.300000000001,,9873,,9365,,7814.05
ВОДА МИНЕРАЛЬНАЯ ,,,,6277.615356,,5477.72,,6835.5599999999995,,5802.7,,5937.32,,5987,,7677,,6324.25
КВАС (л),,,,9068.438288000001,,8893,,9267.759999999998,,8799.63,,9308.400000000001,,8752,,9540,,9285.75
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,24416.031736,,22989.8,,26199.03,,19594.2,,20464.56,,31120,,21156,,22006
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,81239.325876,,85999.4,,78298.7,,123365.72,,63541.14,,70379,,59340,,102336.4
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,19443.574783999997,,11147.759999999998,,9838.34,,16751.61,,7731.26,,34948,,13715,,24942.75
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,5990.268756,,4620.88,,4736.889999999999,,6626.16,,4125.54,,8339,,4704,,6065.3
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,8581.965208,,8049.76,,8132.48,,9573.720000000001,,8343.04,,8815,,8812,,7776.05
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,5215.503232,,5333.08,,5344.709999999999,,5302.16,,5063.200000000001,,5154,,5279,,5036.9
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,22533.531576,,20243.52,,21638.87,,23614.739999999998,,22947.58,,23656,,21444,,23208.199999999997
МАЙОНЕЗ,,,,36911.268244,,38702.68,,37465.03,,36456.1,,38497.880000000005,,35393,,36615,,37330.9
УКСУС ,,,,12376.154268,,11636.720000000001,,13495.13,,11520.26,,11639.080000000002,,13029,,12410,,12159.25
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,4956.900079999999,,4873,,4968.5199999999995,,4243.64,,4662.06,,5609,,5190,,4268.35
СОДА ПИЩЕВАЯ,,,,19960.876892,,18598.8,,19941.94,,19223.97,,22994.2,,19007,,21506,,19624.8
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,26134.341016,,25168.76,,23626.809999999998,,30439.47,,23008.920000000002,,28240,,22325,,27989.2
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,5932.489763999999,,5993.48,,5993.28,,5534.36,,5899.22,,6236,,5885,,5626.95
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,25687.912432,,24164.12,,20568.329999999998,,24226.84,,19763.440000000002,,21676,,46175,,22371.3
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,142645.56469600002,,120276.2,,113527.9,,136527.3,,126803.66,,155646,,137895,,202010.4
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,64626.146572,,61100.399999999994,,55073.34999999999,,61830.28999999999,,60343.18,,76637,,62057,,60873.6
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,58898.347284,,43137.04,,40165.85,,62545.130000000005,,50887.08,,76106,,52800,,68040.1
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,41506.305068,,43410,,45698.35,,44824.09,,40127.04000000001,,39370,,39794,,39449.4
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1310857.8127600001,,1450704,,1099844,,1358877.31,,1592553.04,,1378166,,1150814,,1077758.3
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1361805.7433279997,,1219562.28,,1321231.3699999999,,1557220.68,,1428232.84,,1303987,,1559919,,1119605.05
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,753893.413648,,542188.6799999999,,990956.26,,883721.75,,756803.2200000001,,771396,,710713,,584727.4
КОСТЮМ МУЖСКОЙ,,,,1423522.283876,,1379637.56,,1173516,,1334143.79,,1288641.9000000001,,1806272,,1171624,,1401980.85
ДЖИНСЫ МУЖСКИЕ,,,,481129.82778000005,,474184.6,,406777.37,,472252.42000000004,,443215.08,,534291,,472833,,502092.89999999997
БРЮКИ МУЖСКИЕ     ,,,,414100.888936,,369414.76,,404190.73,,406335.14,,384544.1,,490494,,375451,,380557.55000000005
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,300028.663856,,280609.4,,264098.62,,255440.90000000002,,283994.66000000003,,377064,,245273,,320987.19999999995
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,564797.1581039999,,491710.07999999996,,441410.25999999995,,529712.89,,572226.24,,653216,,581414,,582605.5
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,2176392.5296213813,,2151255,,2546745,,3670800,,2723968,,1904593,,636669,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,356117.08139999997,,336295.72,,283887.42,,350695.38,,327775.38,,432725,,326368,,346191.65
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,235518.10766799998,,212162.68,,202028.46,,240663.81,,272313.36,,234707,,255989,,229524.45
МАЙКА МУЖСКАЯ,,,,46791.235368,,41425.04,,41104.78999999999,,43557.09,,59388.36,,52129,,45108,,39428.3
ТРУСЫ МУЖСКИЕ,,,,49286.334127999995,,44830.84,,51728.42,,42281.31,,53639.740000000005,,56193,,46344,,42878.45
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,107372.515684,,116286.8,,84934.23999999999,,115448.8,,121375.34,,104922,,96815,,118521.4
