,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ПРОЧИЕ ВИДЫ ИКРЫ РЫБ (за условную банку весом  200 г),,,,5651.499920000001,,6617.72,,4995.84,,6687.22,,4643.37,,5971.0,,5069.0,,4860.25
СЕЛЬДЬ СОЛЕНАЯ,,,,7633.039310000001,,8116.4,,6954.96,,7188.08,,7406.89,,8145.0,,7159.0,,7998.76
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,12600.703520000001,,12289.52,,12469.28,,11541.04,,10128.78,,14578.0,,12779.0,,11690.74
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,3529.8062720000003,,3322.0,,3068.32,,3657.82,,3161.89,,4127.0,,3412.0,,3151.86
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,7715.880158000002,,7695.92,,7881.44,,7745.7,,7535.02,,7723.0,,7694.0,,7708.06
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,3475.720562,,3360.76,,3376.08,,3648.5,,3444.96,,3506.0,,3150.0,,3936.45
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,1442.0406020000003,,1487.12,,1414.48,,1387.4,,1176.61,,1534.0,,1496.0,,1444.31
КЕФИР,,,,1518.176312,,1511.72,,1475.16,,1460.3,,1289.41,,1649.0,,1544.0,,1510.2
СМЕТАНА ,,,,6370.354786000001,,5919.0,,6400.8,,5371.42,,6200.06,,7330.0,,6024.0,,6424.85
ТВОРОГ ЖИРНЫЙ,,,,8166.303806000002,,7763.22,,6593.68,,7295.0,,7701.12,,10014.0,,6914.0,,9170.67
ТВОРОГ НЕЖИРНЫЙ,,,,7961.352878000001,,9370.18,,5564.8,,6234.3,,9973.67,,8869.0,,6270.0,,9323.45
ЙОГУРТ (за 250 г),,,,1480.8468680000003,,1970.18,,1507.2,,1648.24,,1620.53,,1315.0,,1167.0,,1355.0
ГЛАЗИРОВАННЫЙ СЫРОК (за 50 г),,,,790.3166660000002,,721.62,,731.28,,794.92,,823.36,,811.0,,744.0,,919.96
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ    (за 200 г)",,,,1832.1390720000002,,1910.3,,1976.2,,1514.82,,1841.06,,1960.0,,1688.0,,1859.23
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,17269.730848000003,,18211.5,,13427.48,,14327.54,,17848.98,,18573.0,,18572.0,,18587.51
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,2594.2649140000008,,2542.1,,2483.08,,2646.02,,2560.19,,2615.0,,2650.0,,2619.7
МОРОЖЕНОЕ,,,,12032.648428000002,,12606.28,,12405.48,,12744.78,,11149.91,,12049.0,,12417.0,,10218.37
СЫР  ТВЕРДЫЙ,,,,14838.621450000002,,15018.1,,14321.96,,15416.26,,14317.49,,14666.0,,13910.0,,16788.33
СЫР МЯГКИЙ ,,,,11011.711820000002,,9201.18,,10253.12,,10333.88,,10820.95,,13603.0,,9856.0,,10227.06
СЫР ПЛАВЛЕНЫЙ,,,,13634.621506000003,,11581.54,,12960.76,,11632.58,,12755.47,,15616.0,,15089.0,,13305.45
МАСЛО ЖИВОТНОЕ,,,,14033.589136000002,,13574.88,,13382.16,,13259.38,,13558.49,,15055.0,,13249.0,,15386.12
МАСЛО РАСТИТЕЛЬНОЕ ,,,,4227.06894,,4416.96,,4178.64,,4190.46,,4223.97,,4058.0,,4452.0,,4206.35
МАРГАРИН,,,,6297.188560000001,,5833.28,,5942.44,,5776.1,,5879.15,,6884.0,,6963.0,,5918.8
ЯЙЦА  КУРИНЫЕ,,,,3135.2850900000003,,3192.96,,2995.92,,3118.44,,3152.67,,3117.0,,3288.0,,3052.86
САХАР-ПЕСОК,,,,2438.801942,,2393.08,,2376.64,,2431.62,,2350.0,,2526.0,,2429.0,,2456.99
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,39243.19021600001,,43678.46,,37798.4,,30022.0,,32112.45,,38032.0,,49184.0,,43585.29
КОФЕ  НАТУРАЛЬНЫЙ  В ЗЕРНАХ,,,,36958.41809600001,,36368.3,,30973.4,,32524.32,,48521.69,,30936.0,,39249.0,,51080.27
КОФЕ РАСТВОРИМЫЙ,,,,90156.99177000001,,86829.8,,93188.48,,83535.28,,93454.25,,74508.0,,104816.0,,115671.41
МЁД  НАТУРАЛЬНЫЙ,,,,26613.258576000007,,22900.28,,28026.24,,23467.04,,22508.82,,32333.0,,26821.0,,22882.07
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,660.0174020000001,,640.78,,699.68,,697.5,,601.51,,670.0,,601.0,,708.72
МУКА ПШЕНИЧНАЯ ,,,,1871.1096620000003,,1728.68,,1916.64,,1839.1,,1908.08,,1978.0,,1711.0,,1959.38
ХЛЕБ РЖАНОЙ,,,,1679.704216978241,,,,,,1859.5,,1247.41,,1756.0,,1683.0,,
ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ,,,,1768.137274,,1888.9,,1584.24,,1593.96,,1519.96,,2048.0,,1706.0,,1678.92
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2768.8420820000006,,2943.12,,2705.0,,2564.16,,2319.59,,2616.0,,3382.0,,2858.58
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,2025.809446,,2150.08,,1756.0,,2906.26,,1693.0,,1777.0,,2043.0,,1969.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4552.297702000001,,4644.24,,3485.68,,5745.66,,4542.52,,4020.0,,5298.0,,4383.66
"СУХАРИ, СУШКИ, БАРАНКИ",,,,6610.543130000001,,5580.88,,6571.28,,8619.94,,5763.52,,5468.0,,7923.0,,7196.31
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,3939.050318,,4137.26,,3694.16,,3598.58,,4136.23,,4018.0,,4107.0,,3774.02
КРУПА МАННАЯ,,,,2181.6685100000004,,2223.24,,2022.2,,2213.66,,2134.56,,2262.0,,2201.0,,2082.27
КРУПА ПШЕННАЯ,,,,2109.7434060000005,,2089.44,,2012.44,,1827.74,,2155.46,,2634.0,,1721.0,,1781.69
КРУПА ГРЕЧНЕВАЯ,,,,2502.9589620000006,,2527.64,,2431.4,,2350.82,,2583.68,,2543.0,,2525.0,,2539.05
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,2576.5067000000004,,2367.04,,2413.56,,2215.28,,2885.42,,2512.0,,3035.0,,2693.82
КУКУРУЗНЫЕ ХЛОПЬЯ,,,,6308.328682000001,,6043.0,,7188.04,,6038.16,,6203.91,,6152.0,,6573.0,,6109.36
КРУПА ПЕРЛОВАЯ,,,,1409.4184380000002,,1431.04,,1403.32,,1495.34,,1424.5,,1451.0,,1287.0,,1329.45
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,12811.826648000002,,11516.74,,11316.64,,11276.46,,11319.26,,16340.0,,11484.0,,12528.78
"ГОРОХ, ФАСОЛЬ",,,,2702.1792060000002,,2204.34,,1943.04,,2272.66,,2254.99,,3451.0,,3555.0,,2047.79
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,9837.355686,,9052.54,,10704.92,,8534.62,,9842.45,,11651.0,,8261.0,,9141.51
"МАКАРОНЫ, РОЖКИ",,,,2937.6637100000003,,3097.38,,2918.2,,2780.02,,2813.87,,2961.0,,3001.0,,2942.84
"ВЕРМИШЕЛЬ, ЛАПША",,,,2971.3856120000005,,2956.36,,2745.28,,2717.32,,2768.32,,3281.0,,3055.0,,2872.62
ВОДКА ,,,,15114.516290000001,,15070.74,,14958.12,,15240.0,,14660.0,,15240.0,,15172.0,,15240.0
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,21021.313070000004,,20784.94,,16226.12,,13653.4,,22962.9,,24168.0,,23337.0,,23175.05
КОНЬЯК,,,,57129.010506,,54708.3,,54253.0,,48308.4,,51176.08,,68840.0,,53171.0,,56740.0
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,16200.890346000002,,13034.12,,15985.52,,13425.0,,12901.11,,21742.0,,15432.0,,14248.65
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,17395.940296000004,,12425.78,,16366.64,,13082.04,,13250.17,,25937.0,,13926.0,,17743.27
ПИВО,,,,2932.3586500000006,,2763.76,,2724.92,,2787.8,,3132.73,,3179.0,,2805.0,,2918.29
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,15570.093568000002,,15609.26,,15224.12,,14988.16,,15576.41,,15791.0,,15737.0,,15875.69
ВАФЛИ,,,,8777.4557,,8806.72,,8626.24,,8611.5,,8739.21,,8896.0,,8998.0,,8545.33
ПРЯНИКИ,,,,6221.463498000001,,5780.0,,5846.48,,6296.36,,5799.99,,6385.0,,6391.0,,6875.83
ПЕЧЕНЬЕ ,,,,6820.713894000001,,6497.76,,6955.4,,6211.44,,6852.93,,6932.0,,7493.0,,6580.01
ТОРТ,,,,15534.015450000003,,14146.3,,15712.32,,17831.26,,15352.45,,15454.0,,14337.0,,16157.55
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1421.9430040000002,,1401.8,,1328.6,,1483.24,,1333.72,,1486.0,,1462.0,,1338.86
ИРИС,,,,7144.955606,,6850.5,,7173.8,,7474.46,,6991.39,,7138.0,,7220.0,,7108.98
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,6547.756168000001,,6461.16,,7348.44,,5875.94,,6088.15,,5890.0,,7609.0,,7258.73
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,15085.408388,,14693.36,,15916.6,,13938.58,,15526.37,,14849.0,,15955.0,,15039.0
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,7947.4666720000005,,8123.7,,8074.68,,8348.7,,8092.42,,7328.0,,8263.0,,8042.78
ШОКОЛАД,,,,26812.315918000004,,26550.64,,26226.24,,26764.78,,27098.28,,27311.0,,26460.0,,26811.24
ХАЛВА,,,,8047.684506000001,,7738.24,,7396.88,,7242.86,,7419.76,,9419.0,,7572.0,,8041.89
МАРМЕЛАД,,,,6637.670696000001,,6356.8,,6438.56,,7087.74,,6092.57,,6734.0,,6656.0,,6905.1
ЗЕФИР,,,,8243.944854000003,,9247.54,,7428.64,,7587.42,,8240.57,,8359.0,,8087.0,,8735.19
КАКАО - ПОРОШОК (за 200 г),,,,3838.0220560000002,,3085.2,,3061.84,,4712.92,,2990.64,,5034.0,,2877.0,,3683.94
КАРТОФЕЛЬ,,,,1146.2586200000003,,1090.94,,1103.56,,989.72,,1017.27,,1374.0,,1160.0,,994.13
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,2656.0250840000003,,2854.12,,2778.36,,2302.1,,2834.53,,2618.0,,2559.0,,2794.79
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,1224.1307180000001,,1134.2,,1103.04,,1128.2,,1117.59,,1542.0,,1205.0,,915.77
ЛУК РЕПЧАТЫЙ,,,,1544.3852140000001,,1449.96,,1564.32,,1259.74,,1528.98,,1816.0,,1565.0,,1299.07
СВЕКЛА,,,,1023.3726540000001,,1026.54,,1050.68,,920.26,,893.87,,1245.0,,927.0,,821.97
МОРКОВЬ,,,,1322.3359060000003,,1254.3,,1539.88,,1176.1,,1178.01,,1537.0,,1262.0,,1027.96
ПОМИДОРЫ СВЕЖИЕ,,,,8157.4306240000005,,7542.66,,7441.48,,8116.02,,8446.74,,9090.0,,7453.0,,8127.61
ОГУРЦЫ СВЕЖИЕ,,,,8566.591980000003,,7809.36,,7788.72,,8308.0,,9463.68,,10472.0,,6570.0,,7811.29
ЧЕСНОК,,,,9989.667280000001,,9093.86,,10522.36,,9517.3,,8969.54,,10765.0,,9674.0,,10627.6
ПЕРЕЦ СЛАДКИЙ,,,,9385.659630000002,,8599.3,,9532.4,,8787.24,,10611.1,,9150.0,,9114.0,,10766.16
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,9572.783674000002,,9894.4,,8966.48,,8900.32,,9023.07,,10546.0,,9322.0,,9166.37
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,4723.161396000001,,3782.04,,4674.28,,4526.72,,3944.52,,4908.0,,5548.0,,5345.47
СОУС ТОМАТНЫЙ,,,,5467.145186000001,,5263.24,,5455.32,,5292.5,,5260.24,,5138.0,,6362.0,,5732.84
ЯБЛОКИ,,,,3444.3644060000006,,2801.3,,4230.88,,3203.82,,3456.95,,3488.0,,3466.0,,3507.25
"ЦИТРУСОВЫЕ ПЛОДЫ (апельсины, лимоны, мандарины)",,,,5484.719768000001,,5363.6,,4879.52,,5307.62,,6287.61,,5447.0,,5857.0,,5306.32
ВИНОГРАД,,,,10736.609040000001,,11707.26,,12125.84,,9735.62,,13005.9,,9833.0,,9401.0,,11212.11
БАНАНЫ,,,,3928.6158420000006,,3990.62,,3854.64,,3841.06,,4065.11,,3798.0,,3984.0,,4172.78
СУХОФРУКТЫ,,,,12152.687254,,9051.54,,10922.64,,11708.82,,13523.09,,12711.0,,13419.0,,13385.72
ОРЕХИ,,,,15358.45215,,10584.26,,15783.24,,13667.44,,10469.54,,18711.0,,16348.0,,18013.1
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,8308.168446000003,,7666.84,,8679.68,,8493.54,,8634.14,,8101.0,,8376.0,,8545.53
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,7903.284528,,7479.8,,7612.0,,7220.94,,7059.21,,8952.0,,8145.0,,7471.04
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,3619.817378,,3311.58,,3449.88,,3554.56,,3416.52,,4137.0,,3431.0,,3432.28
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1666.201976,,1561.58,,1488.2,,1415.0,,1880.15,,1940.0,,1695.0,,1365.71
ВОДА МИНЕРАЛЬНАЯ ,,,,1008.2613220000001,,984.48,,1081.48,,1011.6,,1075.53,,992.0,,948.0,,1010.25
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,3544.1064720000004,,3840.28,,4472.72,,2927.9,,3313.27,,3672.0,,3355.0,,3094.33
"ОБЕД В РЕСТОРАНЕ (заказной, для 1 человека,                         из 4-х блюд) ",,,,11794.194058000003,,13872.36,,15413.52,,15606.66,,9651.4,,9232.0,,7100.0,,15614.35
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО ОБСЛУЖИВАНИЯ           (за 0,2л)",,,,3756.354608,,1779.26,,2463.4,,2265.8,,1435.35,,8173.0,,2383.0,,2642.55
"СОК   В ОРГАНИЗАЦИЯХ  БЫСТРОГО ОБСЛУЖИВАНИЯ               (за 0,2л)",,,,1092.0932080000002,,852.8,,820.68,,956.08,,783.7,,1679.0,,839.0,,1050.75
"СИГАРЕТЫ С ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ  (за 1 пачку,          20 штук)",,,,1156.8238080000003,,962.3,,904.88,,1388.12,,1169.67,,1304.0,,1074.0,,1110.89
"СИГАРЕТЫ БЕЗ ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ  (за 1 пачку,        20 штук)",,,,692.1132460000001,,685.46,,694.88,,678.68,,700.0,,700.0,,683.0,,700.0
"СИГАРЕТЫ С ФИЛЬТРОМ ИМПОРТНЫЕ    (за 1 пачку,          20 штук)",,,,3824.249746,,3889.84,,3689.04,,4533.3,,4119.28,,2936.0,,4014.0,,4684.56
МАЙОНЕЗ,,,,6902.723006,,6689.08,,7455.6,,6555.36,,6977.97,,6626.0,,6924.0,,7608.98
УКСУС ,,,,3321.424474,,3213.4,,3478.08,,3335.98,,3299.28,,3336.0,,3239.0,,3362.05
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,1110.81355,,998.06,,1253.04,,962.7,,1271.29,,1110.0,,1131.0,,1093.94
СОДА ПИЩЕВАЯ,,,,2991.9103900000005,,2802.78,,2883.08,,2804.72,,3134.72,,2782.0,,3684.0,,2994.88
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,1289.6939800000002,,1334.04,,1315.92,,1196.5,,1273.03,,1281.0,,1317.0,,1327.67
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,3555.9060140000006,,3817.42,,3739.64,,3282.68,,3514.36,,3239.0,,3538.0,,4273.07
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,22059.333308,,22963.56,,21191.68,,22450.26,,22300.55,,23645.0,,19445.0,,20847.83
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,7880.286406000001,,7597.96,,7196.72,,7449.06,,7110.36,,8279.0,,9122.0,,7542.58
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,11781.223522000002,,8149.3,,9255.12,,12438.46,,8792.17,,16265.0,,12734.0,,8421.29
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,8863.021180000002,,9768.4,,8089.48,,7879.3,,6665.49,,10133.0,,8022.0,,10116.75
КУРТКА МУЖСКАЯ  ЗИМНЯЯ,,,,231296.67026200003,,207279.72,,246231.52,,217890.7,,210395.04,,252053.0,,237951.0,,219890.6
ПАЛЬТО МУЖСКОЕ ДЕМИСЕЗОННОЕ,,,,283110.886442,,262873.08,,309739.76,,287695.3,,266222.56,,280665.0,,297751.0,,273889.26
КУРТКА МУЖСКАЯ  ИЗ ПЛАЩЕВОЙ ТКАНИ  ,,,,139073.05805400002,,137010.62,,142274.6,,137252.58,,135270.47,,159444.0,,103750.0,,142965.24
КОСТЮМ МУЖСКОЙ,,,,241701.62718,,223338.38,,235320.12,,217347.12,,218037.29,,281265.0,,234897.0,,236137.98
ДЖИНСЫ МУЖСКИЕ,,,,83763.73015600002,,85395.52,,69571.44,,89759.64,,84756.0,,80368.0,,94331.0,,82526.43
БРЮКИ МУЖСКИЕ     ,,,,71112.30123200001,,59781.04,,76271.64,,61108.92,,70060.2,,84241.0,,67002.0,,65720.8
СОРОЧКА МУЖСКАЯ,,,,36046.76896600001,,35268.52,,40244.24,,33610.78,,35861.06,,36398.0,,33409.0,,38554.63
КОСТЮМ МУЖСКОЙ СПОРТИВНЫЙ,,,,93861.95588400002,,82704.52,,92054.32,,85356.24,,84426.56,,104345.0,,96655.0,,99767.35
ШАПКА  МУЖСКАЯ  МЕХОВАЯ   ,,,,242674.07221000004,,237724.32,,253035.32,,248691.76,,160029.11,,259627.0,,197841.0,,335433.11
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,65294.15118600001,,59176.52,,64167.8,,61942.02,,59318.7,,59806.0,,79880.0,,77934.33
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ  ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ",,,,40155.81426400001,,42772.94,,40166.88,,40452.1,,32484.14,,36101.0,,50151.0,,40245.71
МАЙКА МУЖСКАЯ,,,,7453.807146000001,,6440.26,,6925.04,,7495.58,,7047.05,,8083.0,,7475.0,,8043.88
ТРУСЫ МУЖСКИЕ,,,,6993.134824000001,,6110.16,,7338.56,,6564.0,,6603.02,,6942.0,,8206.0,,7040.99
ФУТБОЛКА МУЖСКАЯ ИЗ  ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,20161.525064000005,,20496.9,,17349.2,,17437.46,,14571.9,,24479.0,,19477.0,,22153.76
НОСКИ МУЖСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ И  СМЕСОВОЙ ПРЯЖИ,,,,3652.2334520000004,,3286.48,,3073.04,,3040.4,,3612.44,,4570.0,,3524.0,,3444.27
НОСКИ МУЖСКИЕ ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ,,,,4266.212240000001,,4327.68,,4304.36,,4316.4,,4095.6,,3903.0,,4786.0,,4437.71
ДУБЛЕНКА МУЖСКАЯ,,,,858536.5972920001,,829815.26,,739138.36,,1031160.0,,698966.41,,801818.0,,970000.0,,951391.89
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,34036.29261800001,,28615.94,,26667.96,,31557.4,,24950.7,,50497.0,,27329.0,,29040.01
ПИДЖАК МУЖСКОЙ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ,,,,135596.340954,,118675.88,,133304.48,,130977.38,,111946.38,,171164.0,,122194.0,,117073.58
ПАЛЬТО ЖЕНСКОЕ ЗИМНЕЕ ,,,,513461.04725600005,,491398.1,,601957.36,,509753.08,,502085.29,,541070.0,,457194.0,,465505.09
ДУБЛЕНКА ЖЕНСКАЯ,,,,1091681.1198400003,,1065816.58,,927456.88,,1191590.0,,790053.97,,1318644.0,,1003750.0,,1028900.0
ПАЛЬТО ЖЕНСКОЕ ДЕМИСЕЗОННОЕ,,,,336430.91345200007,,326698.26,,397769.36,,332212.18,,320962.0,,356897.0,,287422.0,,317378.77
КУРТКА ЖЕНСКАЯ,,,,176038.614108,,164821.5,,167109.2,,164715.06,,164845.6,,190300.0,,194160.0,,163548.18
