,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ,,,,72837.29323599998,,72387.34,,74873.7,,88901.6,,78324.68,,64445.0,,76075.0,,62931.4
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,116461.052127,,138977.97,,120119.9,,73060.75,,111175.36,,101900.0,,138620.0,,153361.45
ИКРА ЛОСОСЕВЫХ РЫБ,,,,527804.0026990001,,445653.31,,489377.3,,496604.55,,468734.88,,656512.0,,494430.0,,475745.39
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за условную банку весом      200 г),,,,15375.513485999998,,14556.46,,13828.4,,15357.6,,12807.64,,18116.0,,15174.0,,13813.29
СЕЛЬДЬ СОЛЕНАЯ,,,,30222.549324,,29944.99,,27883.5,,29045.8,,30723.44,,31228.0,,30773.0,,30845.73
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,33147.927553,,34790.78,,32377.0,,30763.85,,36904.84,,31540.0,,36186.0,,31050.8
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,13840.227107999997,,13035.15,,9708.1,,12518.9,,11646.36,,18944.0,,12886.0,,11194.18
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,26496.266243000002,,25454.56,,28098.5,,26585.65,,24007.84,,27685.0,,25960.0,,25936.95
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,13552.351973,,13240.23,,13219.5,,13760.75,,13870.96,,13948.0,,12948.0,,13514.48
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,4113.174661,,3465.97,,4407.1,,4145.75,,2906.0,,4917.0,,4098.0,,3650.88
КЕФИР,,,,4162.271052,,3207.65,,4624.1,,4135.8,,3073.72,,5316.0,,3850.0,,3289.29
СМЕТАНА ,,,,16529.256148,,14513.12,,15842.5,,16303.3,,10904.2,,20295.0,,17706.0,,14243.59
ТВОРОГ ЖИРНЫЙ,,,,22111.00141,,21579.57,,20764.7,,21284.6,,20553.48,,26174.0,,19208.0,,20040.82
ТВОРОГ НЕЖИРНЫЙ,,,,20933.224560559185,,20767.53,,21786.0,,,,18494.2,,22338.0,,20593.0,,19324.02
ЙОГУРТ (за 250 г),,,,4170.511228,,4161.79,,3996.4,,4080.1,,3858.72,,5028.0,,3310.0,,3690.62
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,2570.670496,,2319.95,,2681.1,,2767.6,,2353.96,,2623.0,,2484.0,,2723.87
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,5108.440503,,5060.62,,6428.7,,5535.45,,4929.56,,4738.0,,4529.0,,5053.03
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,48861.359353,,43198.8,,43851.3,,38088.15,,42165.48,,68013.0,,42900.0,,38703.31
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,11118.401012000002,,10208.53,,11410.4,,10620.9,,10436.32,,11902.0,,11060.0,,11233.64
МОРОЖЕНОЕ,,,,38392.354731,,35513.31,,35877.7,,39396.85,,36884.64,,40745.0,,41332.0,,34814.54
СЫР  ТВЕРДЫЙ,,,,47518.204149000005,,45457.62,,46583.6,,48805.55,,46735.0,,53376.0,,37722.0,,48240.27
СЫР МЯГКИЙ ,,,,37417.26536799999,,32364.51,,34011.4,,28917.7,,25735.24,,53109.0,,27571.0,,42278.3
СЫР ПЛАВЛЕНЫЙ,,,,37936.761553,,37400.3,,42899.3,,36857.75,,36303.76,,37463.0,,36564.0,,38997.83
СЫР РАССОЛЬНЫЙ,,,,40714.18329,,40074.39,,38236.0,,42116.2,,37780.8,,42735.0,,41628.0,,39040.8
МАСЛО ЖИВОТНОЕ,,,,44705.923068,,41643.02,,46647.9,,43949.2,,39251.92,,48150.0,,44219.0,,44339.62
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,17519.92165,,18228.36,,18105.1,,16154.5,,17274.12,,17221.0,,17974.0,,18090.28
МАСЛО ОЛИВКОВОЕ,,,,99387.405833,,87740.23,,88354.8,,95117.15,,107746.32,,113126.0,,93661.0,,94427.12
МАРГАРИН,,,,22873.984875000002,,23038.63,,22257.5,,21532.05,,22234.12,,23208.0,,24464.0,,22638.88
ЯЙЦА  КУРИНЫЕ,,,,9851.605550999999,,10303.6,,9060.5,,9683.15,,10512.48,,9729.0,,10397.0,,9288.8
САХАР-ПЕСОК,,,,7411.614897,,7243.59,,7290.9,,7351.25,,7500.0,,7500.0,,7500.0,,7388.11
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,136359.872442,,134612.59,,129434.0,,112019.0,,114444.12,,140003.0,,172761.0,,140256.94
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,139408.779283,,131675.68,,140969.0,,141259.15,,154363.64,,128800.0,,141201.0,,155991.7
КОФЕ РАСТВОРИМЫЙ,,,,322822.28271299996,,367198.23,,279343.8,,288393.25,,315451.88,,306301.0,,361490.0,,361693.71
МЁД  НАТУРАЛЬНЫЙ,,,,67034.162425,,60298.08,,78438.4,,65423.15,,62322.88,,75189.0,,56399.0,,61478.57
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,1795.779742,,1512.48,,1830.8,,1908.8,,1623.72,,2007.0,,1553.0,,1923.99
МУКА ПШЕНИЧНАЯ ,,,,3755.5466119999996,,3299.09,,3793.9,,3679.6,,3386.16,,4037.0,,3969.0,,3715.65
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,4082.385447,,4322.87,,4137.9,,3546.65,,3874.16,,3942.0,,4166.0,,4893.9
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,7260.043325999999,,7788.41,,7684.0,,5988.5,,6054.84,,7542.0,,7777.0,,7478.49
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,4188.82049,,4758.21,,3500.0,,4874.0,,5802.0,,3490.0,,4413.0,,3271.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,11308.834065,,11909.81,,9066.6,,15258.85,,9747.4,,8959.0,,14278.0,,12199.25
"СУХАРИ, СУШКИ, БАРАНКИ",,,,19952.942349,,16957.65,,21949.3,,25282.05,,17575.96,,17532.0,,21489.0,,21694.21
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,11572.694445,,10505.61,,11305.6,,11112.25,,11217.48,,12681.0,,11556.0,,11209.17
КРУПА МАННАЯ,,,,5208.345397,,4858.81,,5772.6,,5816.75,,4581.36,,5451.0,,3940.0,,6012.6
КРУПА ПШЕННАЯ,,,,7872.151157,,9299.82,,8493.7,,7418.25,,8981.84,,6925.0,,8226.0,,6745.22
КРУПА ГРЕЧНЕВАЯ,,,,16280.125294000001,,16039.21,,17290.8,,16576.1,,15082.72,,15666.0,,17811.0,,15796.55
"ОВСЯНЫЕ ХЛОПЬЯ ""ГЕРКУЛЕС""",,,,9281.980171000001,,9005.81,,8868.0,,8863.45,,9809.64,,9521.0,,9398.0,,9283.74
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,23593.356080999998,,18488.6,,22794.7,,17655.85,,18562.24,,33230.0,,18070.0,,25437.14
КРУПА ПЕРЛОВАЯ,,,,4005.930803,,4174.06,,3928.6,,4417.65,,3609.96,,4085.0,,3494.0,,4295.73
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,43382.047897,,33077.26,,49666.3,,31811.35,,31801.76,,64563.0,,34109.0,,30825.15
"ГОРОХ, ФАСОЛЬ",,,,10627.933406,,7815.14,,7932.6,,8841.2,,8065.36,,14171.0,,14116.0,,7837.07
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,37633.264713,,32365.53,,38860.9,,30103.35,,35232.08,,46687.0,,33690.0,,35727.66
"МАКАРОНЫ, РОЖКИ",,,,6929.126312,,7003.11,,7329.3,,6052.3,,6217.0,,7755.0,,6326.0,,6807.66
"ВЕРМИШЕЛЬ, ЛАПША",,,,7712.612177,,7225.96,,8271.9,,6028.25,,6172.12,,9463.0,,6497.0,,8376.04
ВОДКА ,,,,47763.637121,,48824.47,,49161.2,,48796.55,,48091.76,,46444.0,,48227.0,,45975.42
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,59094.198664999996,,53945.95,,54401.5,,60581.65,,59689.48,,58687.0,,62655.0,,65098.57
КОНЬЯК,,,,190334.900501,,154255.89,,204971.0,,178078.95,,166806.84,,234862.0,,153408.0,,189639.84
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,43931.818159999995,,42124.77,,37816.3,,41835.3,,37797.4,,54940.0,,39604.0,,38684.7
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,42014.135773,,28500.03,,46877.0,,32045.15,,32061.4,,54139.0,,41406.0,,44489.04
ПИВО,,,,10644.406265,,9756.89,,9338.5,,9941.25,,11033.48,,11908.0,,10562.0,,10486.87
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,36102.929037,,35937.73,,36145.8,,36329.95,,34909.84,,36657.0,,35960.0,,35933.92
ВАФЛИ,,,,32554.703921,,31600.47,,33191.2,,32839.75,,32513.6,,32700.0,,32548.0,,32299.38
ПРЯНИКИ,,,,20784.245831,,17588.71,,20599.4,,20694.65,,18353.96,,22660.0,,21189.0,,22153.42
ПЕЧЕНЬЕ ,,,,23272.517273,,22300.91,,22525.7,,21722.25,,24094.4,,24223.0,,23947.0,,22946.89
ТОРТ,,,,50095.580422,,45865.47,,52184.7,,54000.0,,47860.36,,52185.0,,42755.0,,55159.2
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,5054.110877,,6652.14,,4435.7,,5182.05,,4255.76,,5414.0,,4175.0,,4684.6
ИРИС,,,,29715.624881999996,,27991.38,,29379.7,,29310.2,,26734.12,,30517.0,,27692.0,,36855.39
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,27368.141985,,26247.35,,28672.3,,25679.65,,26245.76,,26324.0,,28835.0,,31464.99
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,59550.050515999996,,56499.78,,63069.3,,58241.1,,58735.44,,60379.0,,59278.0,,59864.69
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,34836.897392,,35476.71,,32997.7,,34092.3,,35102.4,,34246.0,,36163.0,,36693.36
ШОКОЛАД,,,,98164.281966,,93877.91,,97519.7,,97371.0,,94270.12,,100368.0,,98014.0,,103931.46
ХАЛВА,,,,30002.754146,,28937.6,,29732.7,,26298.3,,25194.36,,33093.0,,31455.0,,31063.22
МАРМЕЛАД,,,,24884.895131,,24680.9,,24097.2,,24512.65,,23062.72,,24906.0,,24467.0,,29149.41
ЗЕФИР,,,,34129.101593,,39453.58,,34346.6,,29091.35,,31043.96,,35528.0,,31762.0,,36263.23
КАКАО - ПОРОШОК (за 200 г),,,,22408.686850000002,,27244.65,,19007.3,,25636.7,,26312.64,,22427.0,,15211.0,,22092.81
КАРТОФЕЛЬ,,,,1913.3199690000001,,1746.67,,2161.7,,1689.15,,1664.6,,2155.0,,1892.0,,1741.92
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,10402.696445,,10286.89,,10152.5,,8346.35,,11933.08,,11428.0,,9508.0,,10264.52
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,1420.6700219999998,,1296.72,,1760.1,,1448.4,,982.48,,1485.0,,1646.0,,1104.23
ЛУК РЕПЧАТЫЙ,,,,3345.251442,,3350.82,,4050.7,,2754.5,,3456.64,,3559.0,,3263.0,,2628.72
СВЕКЛА,,,,1887.36302,,2038.15,,2424.0,,1810.7,,1693.12,,1940.0,,1713.0,,1441.48
МОРКОВЬ,,,,2424.7140489999997,,2338.8,,3221.3,,2146.15,,2340.28,,2370.0,,2463.0,,2104.79
ПОМИДОРЫ СВЕЖИЕ,,,,22221.396274000002,,22109.45,,24236.9,,23525.8,,23308.96,,21687.0,,20555.0,,20886.76
ОГУРЦЫ СВЕЖИЕ,,,,22322.475942999998,,23638.21,,24827.4,,24493.95,,23107.08,,19682.0,,22442.0,,21049.81
ЧЕСНОК,,,,24279.470555,,24127.93,,22513.7,,23710.25,,25148.44,,25540.0,,24667.0,,22356.56
ПЕРЕЦ СЛАДКИЙ,,,,42056.368833,,39802.91,,46696.6,,41273.45,,44937.96,,41260.0,,38288.0,,44784.93
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,27888.499505,,25698.06,,25033.4,,26469.15,,27824.64,,32561.0,,28341.0,,22460.51
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,13770.964128999998,,13838.98,,13712.2,,13291.65,,14064.0,,11933.0,,18450.0,,12477.12
СОУС ТОМАТНЫЙ,,,,17315.217951,,16249.4,,17427.2,,16392.95,,15506.08,,17602.0,,19301.0,,18097.6
ЯБЛОКИ,,,,11420.818397000001,,10024.6,,10399.5,,11211.95,,10412.68,,12917.0,,10828.0,,12553.43
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,14449.845856000002,,14399.15,,14022.1,,14372.9,,15184.96,,14482.0,,14181.0,,14635.22
ВИНОГРАД,,,,35229.397564,,30874.67,,40460.2,,36967.7,,37048.04,,36359.0,,29839.0,,34820.48
БАНАНЫ,,,,15989.478616,,15444.27,,15592.5,,15742.1,,16644.32,,16209.0,,16168.0,,15927.06
СУХОФРУКТЫ,,,,49465.114056000006,,41041.09,,47593.2,,41971.6,,52284.16,,55235.0,,49824.0,,52781.97
ОРЕХИ,,,,62890.699359000006,,37959.53,,70666.8,,56925.95,,40239.68,,71895.0,,79763.0,,69108.39
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,28139.729178,,23084.0,,29999.5,,28639.6,,28053.32,,30839.0,,26925.0,,26110.87
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,26947.723275999997,,18334.75,,27268.4,,21273.9,,21991.44,,33550.0,,33037.0,,23398.44
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,9373.11938,,8748.7,,9635.6,,9594.5,,8854.88,,9805.0,,9182.0,,9214.77
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,9439.721991,,8639.1,,9110.5,,8201.05,,9537.0,,10511.0,,9537.0,,9255.43
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,4946.0212440000005,,4174.61,,4171.8,,4356.0,,5051.32,,6150.0,,4761.0,,4457.85
ВОДА МИНЕРАЛЬНАЯ ,,,,2999.243811,,2975.47,,3162.8,,3181.75,,3182.04,,2722.0,,3108.0,,3011.79
КВАС (л),,,,4689.859987000001,,4489.47,,4603.2,,4780.15,,4676.16,,4746.0,,4844.0,,4579.25
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,10432.103856999998,,12039.96,,12669.8,,8239.15,,8283.6,,10212.0,,10831.0,,10796.01
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,37513.183248999994,,37181.0,,49257.9,,52373.95,,24869.32,,30140.0,,27582.0,,52975.45
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,9004.169729,,5483.32,,6936.9,,7237.25,,5016.68,,15854.0,,5403.0,,8830.54
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,3367.2336959999993,,2706.98,,2579.7,,3054.0,,2616.52,,5215.0,,2738.0,,2164.06
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,3536.0271669999997,,2995.29,,3001.7,,3925.95,,2879.68,,4607.0,,2994.0,,2899.33
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,1516.5310599999998,,1538.46,,1500.0,,1500.0,,1502.72,,1500.0,,1578.0,,1502.68
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,13861.711312,,14270.71,,9951.7,,14884.5,,13400.88,,14663.0,,14009.0,,14880.38
МАЙОНЕЗ,,,,22737.320567999996,,23261.95,,23678.9,,22737.4,,23652.36,,21196.0,,21413.0,,26104.13
УКСУС ,,,,7278.821505,,7084.44,,7326.4,,7213.45,,7036.8,,7768.0,,6761.0,,7199.2
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,2731.5092879999997,,2869.18,,3170.0,,2596.1,,2548.88,,2687.0,,2635.0,,2647.91
СОДА ПИЩЕВАЯ,,,,13434.010262,,13055.48,,14376.0,,12905.8,,14485.68,,12551.0,,13667.0,,14437.63
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4373.07051,,4487.16,,4262.6,,4398.7,,4270.16,,4317.0,,4352.0,,4626.84
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,14284.146074999999,,13824.53,,13524.9,,14272.95,,13571.8,,14305.0,,13675.0,,17439.75
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,61082.07255,,45682.52,,60625.4,,48002.7,,60554.32,,75631.0,,57294.0,,64084.48
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,26788.516892,,23088.55,,27494.4,,31069.3,,21498.4,,30122.0,,27930.0,,20045.66
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,28784.571903999997,,19278.99,,21701.0,,28018.1,,25094.96,,39762.0,,27665.0,,25914.96
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,31823.641437,,32620.55,,32926.2,,26293.45,,25064.6,,36450.0,,32719.0,,29743.11
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,875692.129784,,893902.562,,891205.7,,675444.7,,832504.64,,1091357.0,,691524.0,,799967.74
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1105392.234921,,1070085.61,,929265.4,,1044396.75,,1020539.72,,1411650.0,,847200.0,,1054621.36
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,403923.0341983996,,400659.84,,525504.8,,346342.45,,313390.92,,,,314434.0,,560512.59
КОСТЮМ МУЖСКОЙ,,,,747266.5083189999,,721900.71,,591853.9,,630751.25,,659313.4,,1033663.0,,591611.0,,641426.02
ДЖИНСЫ МУЖСКИЕ,,,,307717.841694,,279590.59,,275844.8,,262803.7,,281595.0,,353625.0,,322295.0,,321331.47
БРЮКИ МУЖСКИЕ     ,,,,223577.886644,,173491.84,,233217.5,,193763.5,,203136.36,,280660.0,,208660.0,,200005.41
СОРОЧКА МУЖСКАЯ,,,,149894.29245100002,,127172.59,,126400.6,,116465.05,,149388.72,,205658.0,,127037.0,,129268.06
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,332814.36765599996,,275825.51,,279831.8,,257927.7,,278363.6,,424864.0,,400715.0,,274376.88
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1072849.4317440002,,1156632.36,,1437371.0,,1275220.0,,804173.52,,1107914.0,,550000.0,,1198005.0
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,219343.03693300002,,171607.32,,207574.4,,179027.35,,221826.44,,271017.0,,227123.0,,190138.75
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,126691.94973800001,,128703.11,,103821.6,,96756.2,,141960.4,,130186.0,,165215.0,,109201.24
МАЙКА МУЖСКАЯ,,,,29687.193155,,30594.96,,27923.7,,26947.25,,35611.36,,29694.0,,29646.0,,27769.59
ТРУСЫ МУЖСКИЕ,,,,29510.715234,,26098.52,,27781.3,,23387.8,,31471.92,,32952.0,,35249.0,,24022.55
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,58399.814821,,61895.715,,54960.9,,64074.9,,60417.72,,52579.0,,60759.0,,61409.16
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,11114.872005000001,,9782.52,,9799.4,,9100.85,,12925.36,,12912.0,,10983.0,,10269.84
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,12961.048603000001,,14442.25,,11879.0,,13484.65,,12778.32,,11455.0,,14259.0,,14228.92
ДУБЛЕНКА МУЖСКАЯ,,,,3377578.071888,,3554797.5,,2584368.0,,3589936.0,,2376306.44,,2921600.0,,4537500.0,,4558254.0
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,102211.562638,,84763.63,,114441.8,,92412.9,,69386.2,,133385.0,,89228.0,,90022.59
ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ МУЖСКОЙ ,,,,375327.28702900006,,391865.01,,339418.4,,286412.25,,352424.64,,521139.0,,245305.0,,316704.43
