,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КУРТКА ЖЕНСКАЯ,,,,159907.69991400003,,162384.26,,163193.56,,179228.02,,164827.21,,144436.0,,157676.0,,165634.03
КОСТЮМ ЖЕНСКИЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ТКАНИ,,,,204236.49581000002,,126989.06,,176999.68,,176986.76,,137224.12,,314734.0,,168430.0,,203508.92
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,111886.58440800002,,106017.96,,119648.48,,104800.94,,118175.87,,114637.0,,112887.0,,104661.03
ПИДЖАК ЖЕНСКИЙ,,,,110981.21811200002,,87372.8,,111495.6,,99738.66,,83760.07,,146964.0,,96841.0,,110225.73
ЮБКА ЖЕНСКАЯ ,,,,71457.69230400001,,64762.1,,67568.28,,65888.22,,74081.32,,76469.0,,72149.0,,75146.97
ДЖИНСЫ ЖЕНСКИЕ,,,,104284.92477200001,,80045.26,,73515.04,,95083.78,,87989.42,,151600.0,,97733.0,,86069.74
БЛУЗКА ЖЕНСКАЯ,,,,75507.95783400002,,63768.7,,80183.84,,65064.96,,67071.98,,86890.0,,77458.0,,75056.25
ПЛАТЬЕ ЖЕНСКОЕ ИЗ ПОЛУШЕРСТЯНОЙ  ТКАНИ,,,,82895.91009123276,,90895.9,,98423.48,,88495.62,,93481.57,,70010.0,,74037.0,,
ХАЛАТ ЖЕНСКИЙ  ДОМАШНИЙ,,,,43411.08318800001,,39931.92,,40258.48,,36328.96,,42866.08,,52466.0,,39044.0,,44321.21
"СВИТЕР, ДЖЕМПЕР ЖЕНСКИЙ ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ  ",,,,42354.864396000004,,41745.26,,46840.0,,46416.1,,31882.6,,40954.0,,47151.0,,39858.79
КОСТЮМ ЖЕНСКИЙ СПОРТИВНЫЙ,,,,101042.70655200003,,90104.68,,97717.84,,86836.46,,79993.45,,120453.0,,96076.0,,116120.05
БЮСТГАЛЬТЕР ,,,,25363.297456000004,,22591.72,,25491.36,,24516.28,,24118.92,,27542.0,,25716.0,,24939.48
ТРУСЫ ЖЕНСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,6505.8374380000005,,5384.88,,4920.84,,6672.96,,5561.61,,8180.0,,6805.0,,5711.97
ШАПКА ЖЕНСКАЯ МЕХОВАЯ ,,,,285567.4148595744,,,,248922.2,,,,208788.25,,328926.0,,,,294120.0
ПЛАЩ ЖЕНСКИЙ,,,,195379.990608,,189010.78,,175038.48,,217103.34,,174028.52,,192967.0,,208004.0,,207783.6
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,22542.795148000005,,19888.02,,19014.28,,22203.68,,21236.77,,27704.0,,20391.0,,21502.05
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,27016.954870000005,,10846.76,,31757.2,,14238.6,,41326.97,,42214.0,,18272.0,,17552.99
ШЛЯПА ЖЕНСКАЯ,,,,53976.60651800001,,49903.34,,55723.72,,47697.9,,50471.61,,63347.0,,48587.0,,52578.93
ШУБА (ПОЛУШУБОК) ЖЕНСКАЯ  ИЗ ИСКУССТВЕННОГО МЕХА,,,,226425.09809931507,,245990.0,,210930.0,,,,219867.47,,,,,,
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,29332.927040000006,,19021.0,,27637.88,,22248.5,,26620.85,,37304.0,,30883.0,,33588.64
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,71676.27414800003,,70461.12,,43942.6,,56478.76,,61588.36,,106580.0,,64994.0,,54975.89
КОЛГОТКИ ЖЕНСКИЕ,,,,7789.344758000002,,6359.9,,5503.4,,6850.36,,7063.02,,11318.0,,7417.0,,5605.91
БРЮКИ ЖЕНСКИЕ,,,,80183.18533600001,,61637.78,,76920.08,,81747.96,,77266.71,,100880.0,,72515.0,,65620.73
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,124168.41724600001,,92080.3,,184361.88,,91142.38,,119528.25,,142394.0,,116648.0,,107239.74
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,102742.96875400002,,97180.68,,103553.2,,84096.64,,106165.87,,120276.0,,99308.0,,89596.94
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,142317.74040600003,,137829.14,,155475.04,,123044.4,,144647.0,,153520.0,,123927.0,,153866.29
НОСКИ ДЕТСКИЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ,,,,2552.379286000001,,2550.6,,2334.2,,2088.44,,2456.87,,2788.0,,2714.0,,2676.97
БРЮКИ ДЕТСКИЕ,,,,40821.902314000006,,37366.28,,40366.64,,34295.36,,37204.55,,47014.0,,40243.0,,42893.31
КОСТЮМ ШКОЛЬНЫЙ ,,,,114298.71650000001,,108830.2,,123247.92,,98647.72,,121151.12,,122536.0,,117345.0,,98761.72
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,62529.546200000004,,54494.66,,62023.68,,51294.58,,58908.88,,80141.0,,57323.0,,53760.79
"ДЖЕМПЕР, CВИТЕР ДЕТСКИЙ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,43431.568510000005,,37208.16,,39259.88,,38290.74,,45770.36,,49456.0,,44929.0,,42741.75
СОРОЧКА ВЕРХНЯЯ ДЛЯ МАЛЬЧИКА  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ,,,,22175.678772000003,,20427.72,,23037.12,,21011.3,,22765.27,,22086.0,,22878.0,,23545.92
ЮБКА ДЕТСКАЯ  ИЗ СМЕСОВЫХ  ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА,,,,36870.28371800001,,31704.0,,35838.0,,28395.82,,31600.98,,45192.0,,39964.0,,35146.69
ПЛАТЬЕ ДЕТСКОЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ,,,,36987.28488400001,,32905.86,,30452.64,,25687.14,,25108.26,,54600.0,,34781.0,,34414.75
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,98703.13312800003,,98539.66,,101723.92,,94180.22,,111174.66,,97383.0,,96313.0,,95568.38
ДЖИНСЫ ДЕТСКИЕ,,,,52756.62249600001,,44642.9,,35509.44,,53611.58,,51555.2,,64138.0,,53447.0,,52500.92
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,10476.767984000002,,8051.52,,17518.4,,4914.68,,7081.38,,9769.0,,14203.0,,12682.03
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,9428.631660000003,,8205.4,,11103.0,,7714.64,,9344.94,,11065.0,,8469.0,,8549.37
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,19886.383286000004,,14120.78,,19547.68,,18088.94,,18928.85,,25879.0,,18837.0,,16881.76
КОЛГОТКИ ДЕТСКИЕ,,,,7462.932000000001,,7714.48,,6415.12,,6852.28,,7725.26,,7803.0,,8102.0,,7087.9
ПИЖАМА ДЕТСКАЯ,,,,20582.161884,,18988.94,,20047.44,,20235.6,,18665.35,,21680.0,,20918.0,,22304.43
"ПОЛУБОТИНКИ, ТУФЛИ МУЖСКИЕ КОЖАНЫЕ",,,,118566.32102600002,,125968.24,,125851.52,,122289.4,,120063.71,,117377.0,,108777.0,,111630.47
САПОГИ МУЖСКИЕ НА МЕХУ,,,,162016.24555000002,,144220.0,,164237.6,,156964.0,,164697.91,,165645.0,,164301.0,,173177.49
ОБУВЬ МУЖСКАЯ ДОМАШНЯЯ ,,,,20445.529756000004,,17080.14,,17718.08,,18164.84,,18329.31,,28028.0,,16514.0,,19100.56
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,88641.13938000001,,85047.72,,80850.72,,96720.52,,85788.18,,86423.0,,92019.0,,95210.83
"БОСОНОЖКИ, САНДАЛЕТЫ МУЖСКИЕ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ",,,,89681.15403000002,,93023.9,,74349.44,,80384.28,,84100.24,,97955.0,,94989.0,,92128.65
РЕЗИНОВАЯ ОБУВЬ,,,,27462.573512000006,,23849.54,,26504.2,,26229.22,,24863.56,,28230.0,,31970.0,,28871.87
САПОГИ ЖЕНСКИЕ ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ,,,,238638.93523000003,,222313.0,,251371.68,,226904.0,,255573.87,,240818.0,,246673.0,,225323.42
САПОГИ ЖЕНСКИЕ ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ,,,,244192.806944,,250830.18,,282576.84,,207353.74,,250985.26,,208599.0,,296182.0,,250099.17
"ТУФЛИ  ЖЕНСКИЕ КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ",,,,93013.59107800001,,88174.14,,92948.76,,100080.38,,104631.61,,86723.0,,96758.0,,88714.32
ТУФЛИ ЖЕНСКИЕ МОДЕЛЬНЫЕ,,,,129236.05209800001,,137285.84,,129783.04,,114382.4,,126210.91,,148073.0,,109111.0,,121779.84
ТУФЛИ  ЖЕНСКИЕ ЛЕТНИЕ КОЖАНЫЕ,,,,109553.64394800001,,103522.66,,78801.44,,106567.08,,99472.05,,130892.0,,118813.0,,98117.19
ОБУВЬ ЖЕНСКАЯ ДОМАШНЯЯ ,,,,19722.507794,,17191.74,,17185.44,,17329.6,,17461.88,,26980.0,,16723.0,,16877.55
ТУФЛИ ЖЕНСКИЕ ИЗ ИСКУССТВЕННОЙ КОЖИ ,,,,72623.435452,,79535.16,,61835.92,,73204.38,,63218.09,,77589.0,,77841.0,,64714.01
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,103178.98442200001,,92173.68,,126946.96,,89735.8,,111084.37,,104594.0,,98426.0,,102607.9
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,106317.67549200002,,96121.0,,117313.16,,89779.72,,130915.56,,98760.0,,111138.0,,115941.06
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,74591.37223000001,,65806.48,,80064.32,,66788.58,,79069.38,,78931.0,,72475.0,,76980.93
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,54039.06027400001,,55872.08,,61441.92,,52284.42,,60796.56,,45747.0,,55379.0,,58167.33
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,43886.026988000005,,35671.04,,40637.2,,38866.1,,52923.31,,45985.0,,47373.0,,44915.42
СТОЛ ПИСЬМЕННЫЙ,,,,267864.92430600006,,240866.9,,227055.4,,381397.42,,239232.89,,268976.0,,251689.0,,247716.37
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,709527.590592,,553908.8,,698545.68,,631443.9,,663154.75,,803839.0,,780489.0,,721719.5
СТУЛ,,,,104850.58602,,89086.18,,120662.28,,107364.04,,100792.07,,105330.0,,107505.0,,102077.41
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2358530.1943860003,,2603931.64,,2323478.08,,2600811.96,,2357431.41,,2236944.0,,2225808.0,,2276680.54
НАБОР МЯГКОЙ МЕБЕЛИ,,,,1882522.4914320002,,2191562.06,,1984496.0,,1740013.02,,2348057.62,,1564479.0,,1900951.0,,1886947.18
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,1947472.0173700005,,2028764.72,,1977091.68,,1817683.42,,1762996.94,,2095395.0,,1789887.0,,2018941.65
ДИВАН-КРОВАТЬ,,,,905436.30188,,1000221.76,,968409.04,,783079.0,,828442.82,,950644.0,,838162.0,,935945.26
КУХОННЫЙ ГАРНИТУР,,,,1281976.221912,,1414521.68,,1345883.08,,1015209.26,,1199166.37,,1194125.0,,1580973.0,,1273064.5
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,812746.6833660002,,890102.84,,875854.6,,778969.14,,765419.12,,732223.0,,883356.0,,841786.21
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ                   (за 1 м2),,,,59232.56248400001,,46800.46,,53230.28,,46273.52,,54405.15,,68077.0,,73435.0,,60403.55
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,52991.777870000005,,46673.38,,43936.56,,37368.98,,42110.07,,77355.0,,47319.0,,48424.51
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,39895.23997400001,,30772.74,,36890.2,,33960.48,,34266.7,,54347.0,,34958.0,,38230.98
КОМПЛЕКТ ПОСТЕЛЬНОГО БЕЛЬЯ ,,,,60935.490026000014,,55409.82,,61484.88,,57754.98,,65377.23,,62784.0,,64650.0,,56715.68
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,65099.372746000015,,54692.48,,67171.36,,59877.2,,61303.47,,62657.0,,68666.0,,87932.67
ОДЕЯЛО ВАТНОЕ,,,,57846.595882000016,,56941.24,,57674.08,,55915.98,,55406.92,,56574.0,,67099.0,,54041.59
ПОКРЫВАЛО ,,,,60958.05337400001,,51540.1,,47877.72,,47651.82,,38375.81,,93477.0,,53863.0,,54745.9
СКАТЕРТЬ,,,,18299.469568000004,,16743.8,,19397.08,,20178.7,,15131.89,,20096.0,,17272.0,,16552.14
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,15889.656566000001,,13590.3,,13467.04,,14492.64,,12703.32,,20800.0,,12309.0,,19216.14
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,28702.989564000007,,23164.44,,26806.16,,26534.6,,25590.58,,33916.0,,28199.0,,31176.91
ТАРЕЛКА,,,,3755.4727440000006,,2141.66,,2357.6,,2918.08,,2425.55,,7142.0,,2475.0,,2960.05
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,46896.27448400001,,37756.6,,47544.36,,42373.28,,45394.14,,55903.0,,45545.0,,43809.23
ВАЗА,,,,36629.404752,,31619.56,,48489.2,,29654.48,,38429.16,,42703.0,,30264.0,,30147.93
КАСТРЮЛЯ,,,,29043.795124,,25443.14,,25916.24,,24964.7,,31598.88,,32067.0,,26985.0,,35219.65
ХОЛОДИЛЬНИК,,,,1167252.9586280002,,1238508.72,,1169900.6,,1114477.78,,1223106.77,,1040304.0,,1337771.0,,1168293.86
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,1109.5354360000003,,837.88,,1512.32,,892.12,,912.22,,1361.0,,922.0,,1098.08
СТИРАЛЬНАЯ МАШИНА,,,,905152.7046680001,,832235.1,,918044.2,,1131858.18,,1198177.24,,688737.0,,750438.0,,1168892.77
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,218331.736238,,192769.38,,208353.76,,197866.68,,223411.22,,245326.0,,214333.0,,219970.15
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,76482.56871,,76225.36,,73452.96,,66033.44,,69266.23,,87223.0,,79896.0,,68731.22
КОМБАЙН КУХОННЫЙ,,,,286299.91892400006,,287731.64,,273861.56,,281120.96,,237480.46,,327788.0,,285680.0,,248784.82
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,123544.153916,,84163.38,,106920.92,,82624.48,,74285.77,,219150.0,,109856.0,,68915.52
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,80425.10509600001,,68156.72,,79313.52,,63283.54,,79478.61,,101995.0,,70249.0,,79854.06
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,176447.99291,,154834.5,,152380.48,,184035.76,,137920.3,,228881.0,,166938.0,,138453.23
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,347420.767722,,318494.84,,342779.92,,296430.74,,353641.58,,385130.0,,365088.0,,327095.94
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1107671.3318460002,,1275105.5,,883572.52,,1055701.44,,954838.22,,1221688.0,,935839.0,,1338015.88
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,201409.751656,,205893.0,,176161.28,,200496.06,,211004.93,,200278.0,,207891.0,,209930.58
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,194534.644818,,168117.36,,204229.12,,204910.92,,222610.19,,194625.0,,201863.0,,162920.95
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,498087.447082,,429456.16,,597290.2,,585538.3,,469685.9,,479627.0,,490345.0,,441059.32
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,686173.9538380001,,683109.02,,630994.44,,505979.5,,519961.47,,862546.0,,824625.0,,503497.56
СТЕРЕО МАГНИТОФОН С ПРИЁМНИКОМ,,,,231093.63213800002,,188395.72,,205452.72,,208630.48,,233858.31,,279620.0,,250949.0,,186550.03
DVD-ПЛЕЕР,,,,214220.82774200002,,200337.2,,200259.24,,210405.3,,217763.48,,224796.0,,240684.0,,183116.3
КОМПАКТ-ДИСК (без записи),,,,2782.5099160000004,,2729.28,,2427.28,,2818.06,,3483.95,,3234.0,,2492.0,,1741.54
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,516097.577742,,547257.42,,549480.0,,688810.2,,413586.0,,544752.0,,368605.0,,453282.93
ОБОИ (за рулон 10 м),,,,14762.034112000001,,10104.4,,13028.32,,9481.14,,10989.51,,24406.0,,12352.0,,12011.52
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,532354.1695200001,,426762.94,,859982.76,,435233.2,,455805.59,,576310.0,,421850.0,,540974.33
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,26175.550286,,22919.92,,26065.12,,23508.58,,22827.98,,31629.0,,25405.0,,24348.15
ЦЕМЕНТ (за 50 кг),,,,18783.392962,,18365.1,,19296.08,,18737.7,,17345.63,,19003.0,,18964.0,,19419.72
ШИФЕР (за 10 условных штук),,,,12943.172945440001,,12218.64,,13284.4,,12727.56,,12298.27,,14160.0,,12261.0,,12241.606200000002
ЛИНОЛЕУМ (за 1 м2),,,,24270.306040000003,,22155.02,,22724.68,,20131.88,,23212.79,,29425.0,,23421.0,,23179.89
СТЕКЛО ОКОННОЕ (за 1 м2),,,,15167.186638000001,,15893.58,,14670.32,,13482.88,,14169.94,,16470.0,,12878.0,,18068.36
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,60856.508652000004,,68744.36,,48711.2,,58358.7,,55548.15,,61843.0,,66097.0,,63555.72
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,17152.86833,,16208.4,,16061.08,,17304.9,,20413.54,,17099.0,,16998.0,,16428.9
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,765947.2726580001,,668426.84,,694967.0,,661355.92,,605279.67,,989025.0,,742657.0,,729746.94
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,366600.44088600005,,331119.7,,373182.24,,323060.0,,345123.12,,435770.0,,357931.0,,316554.73
ЛАМИНАТ (за 1 м2),,,,39941.40480000001,,35154.04,,37966.64,,35703.66,,33796.53,,50346.0,,37351.0,,36959.02
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,81602.95783600002,,71505.36,,79730.24,,65869.6,,76751.62,,102071.0,,72200.0,,83040.94
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,213664.47676400002,,206753.68,,205906.04,,187022.0,,209579.9,,245174.0,,203672.0,,203797.27
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,49951.825912,,46685.28,,57511.16,,47534.56,,47801.34,,56735.0,,44920.0,,40416.92
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,25795.159816000003,,22815.9,,28394.12,,27437.36,,21799.95,,28391.0,,25528.0,,22071.13
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,448.6762889184211,,449.9333333333333,,482.0,,433.4,,448.4,,428.0,,433.16666666666663,,489.92
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,361.1071108624187,,281.92,,242.0,,411.3,,271.2,,529.0,,187.2,,397.62666666666667
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,293.08919540229886,,226.5333333333333,,224.0,,530.36,,251.04,,224.0,,224.0,,397.48
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1108.9976776479914,,1125.1466666666668,,1029.0,,1189.3666666666666,,1471.375,,990.0,,1099.3333333333335,,1018.5333333333332
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,370.78304492784036,,369.6666666666667,,438.0,,367.9,,316.33333333333337,,390.0,,343.0,,336.8
АНТИБИОТИКИ (за 10 таблеток),,,,880.5931188361193,,766.4,,740.0,,781.9,,700.8666666666667,,1173.0,,784.3333333333334,,902.8
ВИТАМИНЫ (за 10 таблеток),,,,601.8298794618918,,555.0133333333333,,284.0,,404.44,,423.5,,845.0,,522.5333333333334,,952.48
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,820.5691394465041,,829.9333333333332,,948.0,,870.2,,716.2666666666667,,792.0,,811.5333333333333,,774.6
ГОРЧИЧНИКИ (за 10 шт),,,,1075.2330125201092,,1032.0,,1057.0,,1026.3,,1151.3333333333335,,1130.0,,1079.3333333333333,,1013.4666666666666
ВАТА (за 50 г),,,,1261.821573523583,,1213.1333333333332,,1302.0,,1336.25,,1339.2,,1259.0,,1217.0,,1158.8
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2501.9149594087335,,2374.333333333333,,2512.0,,2498.1,,2340.44,,2588.0,,2510.0,,2587.9333333333334
БИНТ (за упаковку размером 5 см х 10 м),,,,604.131754,,545.46,,693.64,,595.56,,572.3,,590.0,,630.0,,617.44
ОЧКИ И ОПРАВЫ,,,,34745.00744,,19569.76,,21039.52,,17838.04,,23327.36,,66537.0,,29288.0,,29387.07
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,35136189.887903765,,,,26149190.0,,34017508.0,,44083520.0,,40235518.0,,,,24581033.11
ВЕЛОСИПЕД ДОРОЖНЫЙ,,,,337386.15892400005,,277937.06,,304054.48,,244890.46,,265053.24,,525289.0,,264656.0,,266263.42
МОТОЦИКЛ,,,,3710674.0935840006,,3554308.2,,3065242.84,,3334366.8,,3024267.0,,4570950.0,,3664678.0,,3693797.94
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2520.01559,,2502.5,,2585.36,,2369.54,,2488.67,,2522.0,,2610.0,,2562.92
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,658.8536260000002,,726.72,,656.48,,581.68,,630.01,,668.0,,637.0,,716.95
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1053.1558360000004,,917.6,,1007.6,,1014.68,,1019.32,,1381.0,,968.0,,633.58
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,4070.864062000001,,3400.34,,4450.24,,3602.1,,4373.33,,5019.0,,3369.0,,3350.74
ЧАСЫ,,,,49699.60837000001,,39094.4,,39761.52,,36663.38,,47654.26,,71253.0,,43951.0,,46475.82
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,1927.2297980000003,,1922.08,,1836.68,,1568.96,,1728.51,,2022.0,,2344.0,,1865.29
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3325.8283760000004,,3179.0,,2884.68,,3235.4,,2812.66,,3737.0,,3367.0,,3541.71
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3409.5732660000003,,2773.14,,2815.68,,3110.02,,2322.79,,5222.0,,2115.0,,3597.0
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,9748.022838000003,,9484.92,,9478.6,,9520.9,,8514.5,,9853.0,,11014.0,,9838.36
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,10740.160718000001,,12038.1,,9811.28,,10911.28,,7664.98,,11145.0,,9933.0,,13241.22
ХОЗЯЙСТВЕННЫЕ ТОВАРЫ ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,12065.444148000002,,11877.52,,9542.08,,16133.38,,12607.05,,12747.0,,8496.0,,12689.52
КАРНИЗЫ,,,,47768.23397200001,,46952.1,,41777.08,,38950.6,,31429.65,,60403.0,,46645.0,,53092.3
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,26164.362564000003,,27355.86,,23277.96,,28611.38,,29041.68,,22527.0,,31728.0,,23104.6
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,135566.21469400002,,141643.58,,137470.64,,123152.44,,140962.92,,136433.0,,129939.0,,142726.21
ФОТОАППАРАТ,,,,145076.97012200003,,76045.24,,240327.84,,75440.28,,156519.17,,228826.0,,37750.0,,142069.82
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,801158.9060040001,,636427.36,,664736.76,,623229.64,,761031.52,,1020667.0,,968512.0,,630205.65
ИГРУШКИ,,,,25167.759414000004,,20908.5,,30199.68,,18189.66,,19062.21,,33076.0,,18448.0,,29563.54
ТЕЛЕФОННЫЙ АППАРАТ,,,,79941.37326600001,,78450.98,,84971.24,,81310.16,,69902.4,,81603.0,,91001.0,,63905.37
КОЛЯСКА  ДЕТСКАЯ ,,,,555325.1963120002,,465517.22,,519284.68,,535062.74,,445648.92,,698178.0,,546593.0,,491139.86
ЗОНТ,,,,42347.693146,,35381.82,,35241.68,,39018.82,,43749.23,,51565.0,,40793.0,,40696.19
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,345201.196432,,292114.5,,372443.32,,412344.6,,336764.87,,363327.0,,268051.0,,365308.4
ТЕТРАДЬ (в пересчете за 12 листов),,,,258.73948,,238.9,,253.4,,207.28,,268.65,,326.0,,231.0,,214.02
РУЧКА ШАРИКОВАЯ,,,,665.8795640000002,,438.32,,684.32,,405.28,,638.82,,976.0,,591.0,,610.45
ШАМПУНЬ  (за 250 мл),,,,4473.964870000001,,3115.78,,3255.84,,4966.74,,3459.99,,6637.0,,2836.0,,4754.82
ЗУБНАЯ ПАСТА  (за 75 г),,,,2483.3395100000002,,2000.3,,1907.88,,2436.72,,1823.62,,3497.0,,2144.0,,2359.55
