,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
КОЛБАСА СЫРОКОПЧЕНАЯ,,,,19.18,,17.66,,18.95,,19.42,,18.15,,21.35,,18.41,,17.14
"ПАШТЕТ, ЗЕЛЬЦ, САЛЬТИСОН",,,,4.49,,3.63,,4.51,,4.18,,3.7,,5.14,,4.76,,4.62
КОЛБАСА ЛИВЕРНАЯ И КРОВЯНАЯ,,,,2.54,,2.7,,2.68,,2.82,,2.2,,2.39,,2.74,,2.34
"СОСИСКИ, САРДЕЛЬКИ",,,,7.04,,6.4,,6.8,,6.34,,6.55,,7.73,,7.31,,7.24
"ИЗДЕЛИЯ ИЗ ГОВЯДИНЫ, СВИНИНЫ ВАРЕНЫЕ, ВАРЕНО-КОПЧЕНЫЕ: ВЕТЧИНА, БУЖЕНИНА, ОКОРОК И ПРОЧИЕ",,,,11.08,,10.25,,12.43,,11.06,,11.39,,11.38,,9.94,,11.0
ГОВЯДИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за 1 усл. банку весом 350 г),,,,3.56,,3.15,,3.54,,3.55,,3.58,,3.76,,3.49,,3.62
СВИНИНА ТУШЕНАЯ КОНСЕРВИРОВАННАЯ (за 1 усл. банку весом 350 г),,,,3.65,,3.43,,3.52,,3.93,,3.43,,3.75,,3.59,,3.71
КОНСЕРВЫ  МЯСНЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ (за 1 усл. банку весом 350 г),,,,7.64,,7.41,,7.39,,7.41,,6.52,,8.37,,7.2,,8.24
РЫБА ЖИВАЯ,,,,5.03,,4.66,,5.12,,5.57,,5.16,,4.82,,5.18,,4.92
РЫБА МОРОЖЕНАЯ НЕРАЗДЕЛАННАЯ (тресковые и скумбриевые),,,,4.26,,4.4,,4.13,,4.03,,4.1,,4.45,,4.39,,4.03
РЫБА МОРОЖЕНАЯ (филе и разделанная),,,,6.87,,6.19,,7.12,,6.47,,6.35,,7.06,,7.8,,6.69
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ (кроме сельди и рыбы деликатесной),,,,11.05,,11.62,,9.95,,10.87,,12.44,,10.4,,11.12,,12.11
РЫБА СОЛЕНАЯ И КОПЧЕНАЯ ДЕЛИКАТЕСНАЯ,,,,41.57,,41.18,,36.94,,39.11,,44.11,,42.1,,42.88,,44.9
ИКРА ЛОСОСЕВЫХ РЫБ,,,,133.39,,114.29,,153.13,,131.99,,130.17,,138.88,,125.49,,134.88
ПРОЧИЕ   ВИДЫ   ИКРЫ   РЫБ   (за 1 усл. банку весом  200 г),,,,3.63,,3.98,,3.27,,4.1,,3.74,,3.48,,3.53,,3.38
СЕЛЬДЬ СОЛЕНАЯ,,,,5.61,,5.6,,5.6,,5.61,,5.26,,5.9,,5.38,,5.54
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,7.3,,5.75,,7.47,,7.35,,6.94,,7.9,,7.1,,7.87
КОНСЕРВЫ РЫБНЫЕ (кроме деликатесных) (за 1 усл. банку весом 350г),,,,3.02,,3.19,,2.94,,2.58,,2.74,,3.53,,2.98,,2.45
КОНСЕРВЫ РЫБНЫЕ  ДЕЛИКАТЕСНЫЕ ( шпроты и лосось) (за  1 усл. банку весом 350 г),,,,4.88,,5.08,,4.81,,4.83,,4.78,,5.11,,4.67,,4.5
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) (за 1 усл. банку весом 250 г),,,,2.55,,2.49,,2.6,,2.62,,2.67,,2.43,,2.63,,2.53
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СТЕРИЛИЗОВАННОЕ",,,,1.29,,1.27,,1.2,,1.27,,1.27,,1.22,,1.36,,1.52
КЕФИР (ПРОДУКТ КЕФИРНЫЙ),,,,1.28,,1.25,,1.28,,1.18,,1.32,,1.33,,1.28,,1.31
СМЕТАНА ,,,,4.8,,4.83,,4.76,,4.35,,4.89,,5.0,,4.71,,4.92
ТВОРОГ ЖИРНЫЙ,,,,6.05,,5.79,,6.15,,6.12,,5.61,,6.31,,5.9,,6.06
ТВОРОГ НЕЖИРНЫЙ,,,,5.42,,5.35,,5.48,,5.29,,5.22,,5.7,,5.1,,5.5
ЙОГУРТ (за 250 г),,,,1.16,,1.12,,1.12,,1.16,,1.12,,1.26,,1.11,,1.11
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,0.62,,0.59,,0.64,,0.58,,0.59,,0.64,,0.61,,0.64
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ, ПАСТА  (за 200 г)",,,,1.36,,1.36,,1.4,,1.28,,1.33,,1.34,,1.22,,1.7
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,6.23,,5.73,,6.19,,5.93,,5.99,,6.73,,6.22,,6.17
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,15.52,,18.59,,15.59,,14.82,,15.43,,13.6,,16.71,,16.42
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за 1 усл. банку весом 400 г),,,,2.24,,2.11,,2.36,,2.14,,2.28,,2.2,,2.31,,2.38
МОРОЖЕНОЕ,,,,12.76,,12.13,,12.89,,12.94,,12.46,,12.63,,13.82,,12.38
СЫР  ТВЕРДЫЙ,,,,12.72,,12.27,,12.6,,13.36,,12.2,,12.63,,13.09,,12.79
СЫР МЯГКИЙ ,,,,11.39,,9.94,,12.2,,9.32,,9.23,,12.88,,12.06,,12.23
СЫР ПЛАВЛЕНЫЙ,,,,10.01,,9.55,,9.79,,8.5,,8.29,,11.57,,11.01,,8.95
СЫР РАССОЛЬНЫЙ ,,,,11.62,,11.59,,11.78,,10.55,,10.31,,12.3,,11.9,,11.98
МАСЛО ЖИВОТНОЕ,,,,14.24,,13.27,,14.72,,14.5,,13.74,,14.46,,14.15,,14.56
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,2.84,,2.78,,2.92,,2.85,,2.87,,2.78,,2.9,,2.91
МАСЛО ОЛИВКОВОЕ (за 1 л),,,,23.06,,24.94,,23.22,,22.55,,21.15,,22.28,,24.42,,23.46
МАРГАРИН,,,,4.87,,4.54,,4.87,,4.68,,4.8,,5.14,,4.88,,4.83
ЖИР ЖИВОТНЫЙ,,,,2.11,,2.22,,1.44,,1.35,,2.39,,3.0,,1.68,,1.62
ЯЙЦА  КУРИНЫЕ (за 10 шт.),,,,2.0,,2.05,,1.91,,1.88,,2.05,,2.13,,1.93,,1.89
САХАР-ПЕСОК,,,,1.53,,1.53,,1.53,,1.52,,1.53,,1.53,,1.52,,1.53
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,34.34,,33.45,,33.81,,33.13,,34.35,,32.49,,39.4,,35.98
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,28.69,,28.39,,30.41,,25.24,,32.77,,26.9,,29.77,,31.2
КОФЕ РАСТВОРИМЫЙ,,,,68.08,,70.21,,66.33,,68.05,,71.14,,63.46,,73.83,,69.48
МЁД  НАТУРАЛЬНЫЙ,,,,13.25,,12.5,,12.31,,13.34,,13.61,,15.13,,12.39,,10.74
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,0.5,,0.51,,0.52,,0.54,,0.46,,0.5,,0.45,,0.49
МУКА ПШЕНИЧНАЯ ,,,,1.03,,1.03,,1.03,,0.97,,1.0,,1.13,,1.01,,0.96
"ХЛЕБ РЖАНОЙ, РЖАНО-ПШЕНИЧНЫЙ",,,,1.62,,1.52,,1.75,,1.47,,1.66,,1.7,,1.38,,1.85
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2.44,,2.24,,2.22,,2.56,,2.25,,2.44,,2.57,,2.79
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,1.68,,1.6,,1.88,,1.77,,1.71,,1.59,,1.37,,2.1
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4.13,,4.65,,3.54,,4.53,,3.5,,3.49,,4.9,,4.93
"СУХАРИ, СУШКИ, БАРАНКИ",,,,4.95,,4.26,,5.06,,4.74,,4.89,,4.98,,5.64,,5.0
"РИС ШЛИФОВАННЫЙ,  ПОЛИРОВАННЫЙ",,,,2.18,,2.17,,2.26,,2.07,,2.15,,2.17,,2.23,,2.31
КРУПА МАННАЯ,,,,1.37,,1.28,,1.38,,1.28,,1.3,,1.48,,1.32,,1.38
КРУПА ПШЕННАЯ,,,,1.33,,1.31,,1.31,,1.31,,1.26,,1.41,,1.31,,1.28
КРУПА ГРЕЧНЕВАЯ,,,,1.87,,2.08,,2.18,,1.65,,1.8,,1.78,,1.73,,2.13
ХЛОПЬЯ  ОВСЯНЫЕ,,,,1.83,,1.59,,1.99,,1.66,,1.75,,1.68,,2.0,,2.4
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,6.55,,6.78,,5.55,,7.15,,6.73,,6.51,,6.33,,6.86
КРУПА ПЕРЛОВАЯ,,,,1.0,,1.03,,1.01,,0.96,,0.99,,0.98,,1.0,,1.06
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,11.59,,13.22,,10.79,,11.09,,11.08,,11.24,,12.25,,11.74
"ГОРОХ, ФАСОЛЬ",,,,2.68,,3.34,,2.56,,2.31,,2.53,,2.74,,2.44,,2.78
"МЮСЛИ,  ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП",,,,9.87,,9.88,,9.13,,8.17,,8.85,,11.45,,10.1,,9.39
"МАКАРОНЫ, РОЖКИ",,,,1.95,,1.85,,1.86,,1.72,,2.09,,1.88,,2.23,,2.17
"ВЕРМИШЕЛЬ, ЛАПША",,,,2.06,,2.0,,2.23,,1.8,,2.21,,1.69,,2.41,,2.69
ВОДКА ,,,,15.44,,15.09,,14.9,,14.17,,14.42,,14.5,,19.18,,16.84
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,16.25,,16.71,,16.11,,15.53,,16.09,,16.12,,16.21,,17.42
КОНЬЯК,,,,37.2,,33.94,,40.46,,34.39,,35.23,,40.39,,35.21,,37.11
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,11.46,,9.96,,10.32,,11.32,,9.74,,12.87,,11.27,,12.9
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,10.33,,8.55,,10.17,,9.14,,9.04,,11.97,,10.81,,10.44
ПИВО,,,,2.88,,2.84,,2.75,,2.46,,2.93,,3.06,,3.05,,2.89
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,10.04,,8.21,,10.41,,9.82,,8.73,,10.58,,11.11,,10.58
ВАФЛИ,,,,6.33,,6.15,,6.51,,6.39,,6.32,,6.53,,5.85,,6.35
ПРЯНИКИ,,,,4.66,,4.01,,4.59,,4.39,,4.39,,4.82,,4.68,,5.73
ПЕЧЕНЬЕ ,,,,5.16,,4.45,,5.59,,4.91,,5.28,,5.22,,5.25,,5.46
ТОРТ,,,,10.64,,10.26,,9.99,,11.12,,10.16,,11.13,,10.21,,10.85
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1.05,,1.05,,0.96,,1.11,,1.03,,1.14,,0.96,,0.96
ИРИС,,,,8.06,,7.96,,7.96,,8.33,,7.37,,8.06,,8.47,,8.06
"КОНФЕТЫ ""КАРАМЕЛЬ""",,,,5.64,,5.28,,5.3,,5.28,,5.43,,6.15,,5.66,,5.7
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ",,,,12.8,,11.39,,11.68,,11.63,,12.35,,13.8,,13.42,,14.29
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,8.21,,7.85,,8.52,,8.77,,7.73,,8.21,,7.9,,8.48
ШОКОЛАД,,,,20.38,,19.91,,21.58,,18.95,,19.46,,20.66,,20.39,,21.68
ХАЛВА,,,,6.89,,7.05,,7.05,,7.08,,6.3,,6.93,,6.92,,6.65
МАРМЕЛАД,,,,7.31,,7.1,,8.09,,7.72,,7.54,,6.81,,7.0,,7.68
ЗЕФИР,,,,8.23,,7.82,,8.25,,7.87,,8.33,,8.36,,8.31,,8.62
КАКАО-ПОРОШОК (за 200 г),,,,3.09,,3.27,,2.99,,3.23,,3.26,,3.14,,2.68,,3.02
КАРТОФЕЛЬ,,,,0.76,,0.74,,0.72,,0.65,,0.68,,0.91,,0.73,,0.68
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,1.57,,1.66,,1.52,,1.37,,1.57,,1.68,,1.5,,1.53
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,0.61,,0.61,,0.6,,0.59,,0.5,,0.65,,0.63,,0.6
ЛУК РЕПЧАТЫЙ,,,,0.77,,0.8,,0.79,,0.67,,0.65,,0.86,,0.77,,0.72
СВЕКЛА,,,,0.71,,0.69,,0.68,,0.65,,0.58,,0.84,,0.7,,0.66
МОРКОВЬ,,,,0.81,,0.75,,0.74,,0.71,,0.62,,0.98,,0.8,,0.8
ПОМИДОРЫ СВЕЖИЕ,,,,4.72,,3.88,,3.83,,4.2,,4.14,,6.44,,3.96,,4.35
ОГУРЦЫ СВЕЖИЕ,,,,4.48,,4.24,,4.28,,4.84,,4.95,,4.7,,3.83,,4.28
ЧЕСНОК,,,,6.22,,6.51,,6.21,,6.13,,5.97,,6.44,,5.86,,6.15
ПЕРЕЦ СЛАДКИЙ,,,,7.19,,7.25,,7.15,,7.05,,7.25,,7.37,,7.07,,6.92
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,4.78,,4.57,,4.81,,5.18,,4.35,,4.88,,4.65,,4.74
ОВОЩИ КОНСЕРВИРОВАННЫЕ (включая стоимость посуды),,,,4.46,,4.04,,4.24,,4.33,,4.35,,4.27,,5.26,,4.92
СОУС ТОМАТНЫЙ  (включая стоимость посуды),,,,3.77,,3.87,,4.06,,4.0,,3.69,,3.62,,3.75,,3.58
ЯБЛОКИ,,,,2.34,,2.33,,2.48,,2.27,,2.19,,2.5,,2.22,,2.19
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,3.08,,3.16,,3.25,,2.97,,3.13,,3.03,,3.13,,2.98
ВИНОГРАД,,,,8.26,,8.45,,7.73,,7.82,,8.12,,9.25,,7.7,,7.34
БАНАНЫ,,,,3.71,,3.59,,3.79,,3.83,,3.81,,3.67,,3.64,,3.66
СУХОФРУКТЫ,,,,8.87,,7.03,,8.96,,9.26,,9.66,,9.3,,9.05,,8.29
ОРЕХИ,,,,17.51,,16.62,,21.22,,15.23,,12.2,,16.96,,15.51,,26.97
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,5.96,,5.69,,6.23,,6.06,,5.72,,5.92,,5.88,,6.32
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ (включая стоимость посуды),,,,9.32,,8.75,,9.95,,8.81,,7.63,,9.96,,9.1,,10.17
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ (за 1 л)",,,,2.03,,2.05,,1.94,,1.97,,1.89,,2.2,,1.98,,1.89
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ  (за 1 л)",,,,1.97,,2.01,,2.01,,1.94,,1.98,,1.97,,2.0,,1.85
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1.29,,1.1,,1.17,,1.14,,1.29,,1.51,,1.33,,1.18
ВОДА МИНЕРАЛЬНАЯ ,,,,0.89,,0.7,,1.1,,0.71,,0.86,,0.78,,0.98,,1.34
КВАС (за 1 л),,,,1.16,,1.16,,1.04,,1.15,,1.22,,1.21,,1.16,,1.11
ОБЕД В СТОЛОВОЙ (из четырех блюд) (для 1 человека),,,,2.98,,2.85,,3.03,,2.6,,2.47,,3.61,,2.75,,2.72
ОБЕД  В  РЕСТОРАНЕ    (заказной  из   четырех  блюд)  (для       1 человека ) ,,,,9.82,,11.62,,11.52,,12.08,,6.77,,9.42,,6.41,,11.37
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                              ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3.07,,2.41,,2.22,,2.64,,1.76,,5.45,,1.96,,1.7
"СОК  В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                               ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,0.85,,0.82,,1.06,,0.91,,0.64,,0.99,,0.64,,0.71
СИГАРЕТЫ С  ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ                          (за 1 пачку  20 шт.),,,,1.3,,1.28,,1.33,,1.35,,1.3,,1.33,,1.3,,1.16
СИГАРЕТЫ БЕЗ  ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ                              (за 1 пачку  20 шт.),,,,0.74,,0.71,,0.72,,0.74,,0.72,,0.77,,0.75,,0.7
СИГАРЕТЫ  С  ФИЛЬТРОМ  ИМПОРТНЫЕ                                     (за 1 пачку  20 шт.),,,,2.87,,2.8,,2.77,,2.79,,2.62,,3.11,,2.79,,2.9
МАЙОНЕЗ,,,,5.07,,5.23,,5.37,,5.0,,4.79,,4.95,,5.13,,5.16
УКСУС  (за 1 л),,,,1.52,,1.32,,1.58,,1.46,,1.28,,1.77,,1.39,,1.54
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,0.74,,0.71,,0.69,,0.73,,0.64,,0.86,,0.67,,0.76
СОДА ПИЩЕВАЯ,,,,2.26,,2.1,,2.36,,2.27,,2.47,,2.17,,2.23,,2.43
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (за 50 г)",,,,4.3,,4.44,,4.1,,4.64,,4.48,,4.35,,3.63,,4.48
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за 1 упаковку 10 шт.),,,,0.93,,0.89,,0.89,,0.87,,0.94,,1.01,,0.89,,0.94
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  (ширина 90 см) (за 1 пог. м),,,,3.46,,3.53,,4.01,,3.21,,2.58,,3.17,,4.43,,3.45
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ  (ширина 150 см)            (за 1 пог. м),,,,21.36,,22.77,,22.63,,19.75,,17.37,,22.93,,18.33,,24.08
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) (за 1 пог. м),,,,11.64,,11.0,,10.13,,11.14,,11.38,,14.09,,9.54,,11.13
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см)  (за 1 пог.  м),,,,7.96,,7.15,,7.38,,7.17,,7.49,,10.29,,7.01,,5.99
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,5.72,,5.55,,5.69,,5.82,,5.22,,6.39,,5.24,,5.14
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,161.13,,148.71,,149.2,,177.64,,188.47,,155.07,,165.13,,151.69
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,179.35,,173.68,,174.54,,176.87,,192.24,,179.39,,176.49,,185.98
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ (типа ветровки) МУЖСКАЯ  ,,,,90.02,,88.97,,80.42,,100.16,,69.36,,103.91,,83.32,,79.96
КОСТЮМ МУЖСКОЙ,,,,208.04,,182.32,,205.22,,188.65,,194.26,,262.63,,170.63,,182.59
ДЖИНСЫ МУЖСКИЕ,,,,58.34,,56.63,,56.81,,59.28,,54.85,,61.48,,55.1,,60.13
БРЮКИ МУЖСКИЕ     ,,,,57.27,,54.76,,50.88,,55.28,,54.5,,66.94,,49.14,,57.37
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,40.02,,35.95,,36.0,,37.81,,39.41,,44.44,,38.52,,43.04
КОСТЮМ СПОРТИВНЫЙ  МУЖСКОЙ ,,,,74.77,,68.21,,75.87,,71.34,,69.93,,82.61,,71.39,,73.95
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,179.89,,175.27,,153.96,,150.87,,172.8,,221.6,,134.52,,207.25
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,54.62,,46.06,,49.14,,48.67,,47.39,,70.49,,50.17,,48.98
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,34.98,,29.64,,32.52,,34.45,,38.96,,34.81,,36.41,,39.6
МАЙКА МУЖСКАЯ,,,,7.45,,6.78,,8.36,,6.71,,7.91,,8.18,,6.66,,6.8
ТРУСЫ МУЖСКИЕ,,,,6.9,,6.9,,7.68,,6.98,,6.86,,6.7,,6.58,,6.93
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,14.9,,14.76,,15.77,,14.64,,15.14,,14.83,,13.82,,15.82
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.06,,2.05,,2.0,,2.06,,2.06,,2.06,,2.21,,1.92
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,3.01,,2.98,,3.27,,2.99,,2.82,,2.94,,2.99,,3.14
ДУБЛЕНКА МУЖСКАЯ,,,,672.07,,827.15,,602.17,,714.3,,506.86,,601.67,,,,863.54
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,27.84,,27.81,,24.17,,28.32,,24.65,,33.05,,21.13,,29.21
"ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ, СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ТКАНИ МУЖСКОЙ ",,,,130.34,,118.46,,121.68,,120.1,,115.39,,158.32,,121.26,,118.75
ПАЛЬТО ЗИМНЕЕ ЖЕНСКОЕ,,,,274.71,,243.13,,303.06,,321.62,,265.71,,237.0,,293.55,,305.45
ДУБЛЕНКА ЖЕНСКАЯ,,,,788.4,,963.05,,590.41,,741.63,,935.25,,717.07,,,,912.07
ПАЛЬТО ДЕМИСЕЗОННОЕ ЖЕНСКОЕ,,,,197.7,,154.79,,179.28,,216.03,,176.53,,209.55,,228.52,,193.92
КУРТКА ЖЕНСКАЯ,,,,106.86,,89.92,,89.28,,108.3,,122.37,,107.54,,112.9,,120.16
"КОСТЮМ  ИЗ ПОЛУШЕРСТЯНОЙ, СМЕСОВОЙ ИЛИ СИНТЕТИЧЕСКОЙ ТКАНИ ЖЕНСКИЙ ",,,,130.88,,111.1,,98.55,,120.35,,128.75,,153.76,,148.9,,121.17
КОСТЮМ ИЗ ТРИКОТАЖНОГО ПОЛОТНА  ЖЕНСКИЙ ,,,,81.24,,76.13,,85.36,,70.48,,75.13,,89.18,,80.09,,83.14
ПИДЖАК (ЖАКЕТ) ЖЕНСКИЙ,,,,75.62,,60.34,,66.71,,73.71,,68.78,,88.1,,80.81,,72.62
ЮБКА ЖЕНСКАЯ ,,,,50.85,,49.96,,45.83,,47.27,,48.91,,52.66,,54.47,,54.63
ДЖИНСЫ ЖЕНСКИЕ,,,,57.21,,54.42,,48.47,,52.86,,51.42,,66.08,,60.25,,53.82
БЛУЗКА ЖЕНСКАЯ,,,,48.17,,45.39,,39.97,,45.81,,41.85,,53.24,,52.85,,50.16
