,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ (за 1 м),,,,21401.116194000002,,21912.36,,18638.83,,21959.34,,21755.44,,22962.0,,18826.0,,20493.52
ТКАНЬ  ЛЬНЯНАЯ  (за 1 м),,,,7353.6283490000005,,7116.2,,6483.53,,7017.37,,6984.52,,7769.0,,8216.0,,7054.4
ТКАНЬ ШЕЛКОВАЯ  (за 1 м),,,,11496.415692999999,,7495.26,,8885.71,,12135.43,,9222.08,,15268.0,,11629.0,,7202.72
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,8362.498851999999,,9138.0,,8324.61,,6951.64,,6442.8,,9901.0,,5724.0,,8697.92
КУРТКА МУЖСКАЯ  ЗИМНЯЯ,,,,180939.58609143883,,191227.0,,238615.0,,182618.0,,192570.72,,161683.0,,,,157080.0
ПАЛЬТО МУЖСКОЕ ДЕМИСЕЗОННОЕ,,,,303177.57699900004,,217745.0,,269477.07,,260695.23,,256562.4,,415000.0,,224050.0,,235329.6
КУРТКА МУЖСКАЯ  ИЗ ПЛАЩЕВОЙ ТКАНИ  ,,,,129668.77308500001,,131060.7,,126342.88,,121117.35,,130534.84,,148088.0,,100000.0,,111755.92
КОСТЮМ МУЖСКОЙ,,,,234517.74687200002,,223659.22,,214707.48,,193032.22,,206486.04,,273600.0,,217681.0,,232209.84
ДЖИНСЫ МУЖСКИЕ,,,,82467.236428,,85149.64,,62513.72,,74257.2,,83893.48,,89428.0,,87647.0,,82617.28
БРЮКИ МУЖСКИЕ     ,,,,67474.527867,,60251.98,,69715.69,,52543.49,,65457.64,,78103.0,,63032.0,,62070.08
СОРОЧКА МУЖСКАЯ,,,,34286.042661,,34526.16,,32332.02,,30543.33,,34986.88,,35211.0,,31971.0,,39511.04
КОСТЮМ МУЖСКОЙ СПОРТИВНЫЙ,,,,88541.459208,,80533.06,,80554.41,,74886.54,,75136.44,,97038.0,,85995.0,,108809.92
ШАПКА  МУЖСКАЯ  МЕХОВАЯ   ,,,,241630.5899772486,,166877.0,,355651.7,,,,153374.88,,249775.0,,,,
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,58866.795115,,54005.46,,58557.85,,57470.33,,56295.28,,56081.0,,66968.0,,68922.24
"СВИТЕР, ДЖЕМПЕР МУЖСКОЙ  ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ",,,,35272.713334,,37824.58,,35723.75,,36170.2,,29357.56,,31440.0,,51832.0,,31865.84
МАЙКА МУЖСКАЯ,,,,7244.865965000001,,6357.26,,6710.18,,7313.27,,6897.36,,7633.0,,7585.0,,7343.6
ТРУСЫ МУЖСКИЕ,,,,6616.791084999999,,5478.28,,7206.75,,5673.85,,6582.2,,6740.0,,7519.0,,6968.4
ФУТБОЛКА МУЖСКАЯ ИЗ  ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,20461.909766,,19884.88,,15780.45,,16597.58,,14462.12,,24176.0,,19239.0,,25348.32
НОСКИ МУЖСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ И  СМЕСОВОЙ ПРЯЖИ,,,,3466.4223500000003,,3041.44,,2899.4,,2709.74,,3468.24,,4203.0,,3240.0,,3271.44
НОСКИ МУЖСКИЕ ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ,,,,3850.97617,,3997.36,,3988.49,,3585.78,,3930.2,,3687.0,,4381.0,,3796.8
ДУБЛЕНКА МУЖСКАЯ,,,,808801.732371134,,1050000.0,,709200.0,,970000.0,,616711.32,,756800.0,,,,817500.0
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,35444.348889,,29977.9,,26431.49,,30042.67,,24985.2,,51871.0,,22470.0,,26350.08
ПИДЖАК МУЖСКОЙ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ,,,,130599.69531400001,,129719.04,,115214.03,,112820.18,,114305.08,,158689.0,,108488.0,,115378.24
ПАЛЬТО ЖЕНСКОЕ ЗИМНЕЕ ,,,,468744.2861400001,,464747.0,,486950.31,,476557.6,,415953.28,,510438.0,,409680.0,,413559.6
ДУБЛЕНКА ЖЕНСКАЯ,,,,1040036.122832,,1030000.0,,686530.0,,970000.0,,722190.68,,1220000.0,,1150000.0,,1107000.0
ПАЛЬТО ЖЕНСКОЕ ДЕМИСЕЗОННОЕ,,,,312280.522122,,323565.58,,310063.43,,368978.04,,253320.96,,321361.0,,300141.0,,268739.28
КУРТКА ЖЕНСКАЯ,,,,143269.472058,,158080.34,,137369.62,,150457.44,,151036.32,,129713.0,,165000.0,,141299.08
КОСТЮМ ЖЕНСКИЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ТКАНИ,,,,179119.015899,,111410.0,,152793.27,,148964.91,,131818.08,,243333.0,,132090.0,,193553.32
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,93785.08709500001,,94080.74,,105885.33,,84629.25,,96443.84,,92988.0,,99890.0,,85207.84
