,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ПИДЖАК ЖЕНСКИЙ,,,,132515.44284600002,,128033.8,,123922.14,,118494.62,,112664.58,,175354.0,,123535.0,,125536.12
ЮБКА ЖЕНСКАЯ ,,,,93285.74955600001,,78083.76,,83040.62,,82747.8,,94421.06,,106727.0,,93659.0,,113978.88
ДЖИНСЫ ЖЕНСКИЕ,,,,141229.210566,,122255.22,,97066.19,,121554.24,,130094.77,,221453.0,,146667.0,,110200.64
БЛУЗКА ЖЕНСКАЯ,,,,92991.839434,,79928.24,,100669.78,,84477.18,,86707.85,,116531.0,,82182.0,,92954.8
ПЛАТЬЕ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКОЕ,,,,97215.36415200001,,102978.8,,116467.85,,108261.4,,100394.79,,79255.0,,84470.0,,97248.0
ХАЛАТ ДОМАШНИЙ ЖЕНСКИЙ,,,,56879.34194600001,,52358.32,,63019.26,,42243.78,,52082.38,,72482.0,,52182.0,,59626.8
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ ЖЕНСКИЙ",,,,53121.02207999999,,52982.42,,52554.32,,57041.5,,38271.12,,66165.0,,55668.0,,38094.36
КОСТЮМ СПОРТИВНЫЙ ЖЕНСКИЙ,,,,137453.200544,,122508.56,,122431.62,,111658.4,,107416.31,,192991.0,,142303.0,,137277.72
БЮСТГАЛЬТЕР ,,,,33148.636304,,30717.88,,34223.63,,30706.68,,33423.96,,36059.0,,36779.0,,28391.56
ТРУСЫ  ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА ЖЕНСКИЕ,,,,8652.30237,,7224.64,,7542.43,,9419.18,,8998.04,,10505.0,,9052.0,,6749.12
ШАПКА  МЕХОВАЯ ЖЕНСКАЯ,,,,367365.6093386773,,420742.0,,550675.0,,,,236882.28,,310251.0,,,,316500.0
ПЛАЩ ЖЕНСКИЙ,,,,266124.71722600004,,237898.8,,219544.33,,273278.3,,216136.66,,250446.0,,303567.0,,371874.0
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,29269.524584,,26370.22,,28751.02,,27417.78,,26249.2,,38235.0,,27316.0,,26440.28
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,33403.882788,,14267.92,,45354.95,,18402.8,,43645.46,,63248.0,,18717.0,,23142.6
ШЛЯПА ЖЕНСКАЯ,,,,65293.32841,,60284.6,,58349.26,,54307.5,0.0,64445.98,,90646.0,,55062.0,,65525.6
ШУБА (полушубок) ИЗ ИСКУССТВЕННОГО МЕХА ЖЕНСКИЙ,,,,231950.46,,,,,,,,231950.46,,,,,,
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,39840.104148,,28805.24,,41987.75,,28314.52,,36890.21,,50695.0,,44722.0,,45041.88
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,89977.966214,,89620.04,,75217.96,,93202.82,,85258.84,,127302.0,,70908.0,,69503.76
КОЛГОТКИ ЖЕНСКИЕ,,,,10056.239125999999,,8111.7,,7943.35,,9516.88,,8105.36,,16052.0,,9626.0,,8031.56
БРЮКИ ЖЕНСКИЕ,,,,102505.375308,,83797.86,,88645.18,,99050.94,,102632.82,,138316.0,,84728.0,,109425.68
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,149063.694444,,117283.26,,184367.84,,110594.58,,158408.65,,187764.0,,135050.0,,144751.12
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,129380.07153199999,,104043.78,,148211.37,,105421.78,,120660.31,,162179.0,,127850.0,,127618.68
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,177554.52931181487,,157017.74,,272640.0,,155305.7,,168280.79,,,,,,135257.0
НОСКИ  ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ ДЕТСКИЕ,,,,3233.813176,,3124.72,,3088.37,,2805.04,,3385.49,,3496.0,,3480.0,,3192.92
БРЮКИ ДЕТСКИЕ,,,,51612.906828,,42909.42,,52220.06,,43260.06,,47317.05,,65021.0,,48648.0,,58610.8
КОСТЮМ ШКОЛЬНЫЙ ,,,,130184.839858,,127995.82,,146112.66,,126261.64,,137119.65,,142316.0,,104399.0,,126576.32
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,75450.43149,,63761.7,,75703.46,,66251.64,,72915.98,,97320.0,,71678.0,,72894.96
"ДЖЕМПЕР,CВИТЕР  ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ ДЕТСКИЙ",,,,57859.500292,,46269.42,,51051.42,,44321.18,,51979.94,,88012.0,,58803.0,,52070.36
СОРОЧКА ВЕРХНЯЯ   ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ ДЛЯ МАЛЬЧИКА,,,,30812.02062,,26695.58,,34104.39,,24667.9,,32452.52,,33778.0,,31517.0,,32965.2
ЮБКА  ИЗ СМЕСОВЫХ ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА  ДЕТСКАЯ,,,,44866.79303,,38417.32,,43884.71,,35516.82,,42025.64,,59556.0,,43096.0,,46951.64
ПЛАТЬЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ ДЕТСКОЕ,,,,49114.68875,,42837.4,,42336.95,,42593.34,,33542.57,,74174.0,,46523.0,,49888.28
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,114179.90767799999,,121447.72,,104498.78,,110465.3,,125582.51,,113315.0,,117459.0,,106683.76
ДЖИНСЫ ДЕТСКИЕ,,,,77332.45292,,59520.04,,53288.81,,63904.92,,74540.31,,118750.0,,71524.0,,85583.56
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,14600.213027999998,,13763.6,,17994.76,,6665.8,,14475.35,,10707.0,,21999.0,,19347.96
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,11694.425194,,10832.1,,12084.63,,10869.44,,12237.82,,12431.0,,12026.0,,11245.76
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,24207.353242,,18463.94,,28476.49,,16524.72,,21416.23,,33889.0,,25876.0,,21177.6
КОЛГОТКИ ДЕТСКИЕ,,,,9976.598176000001,,10021.54,,9341.2,,8600.98,,10372.78,,9685.0,,12259.0,,9581.28
ПИЖАМА ДЕТСКАЯ,,,,27913.898974,,24202.58,,27831.99,,28024.08,,24815.02,,32161.0,,27709.0,,28779.64
"ПОЛУБОТИНКИ, ТУФЛИ  КОЖАНЫЕ МУЖСКИЕ",,,,155862.6771,,165045.48,,166836.89,,143142.72,,149664.87,,182300.0,,135530.0,,136593.48
САПОГИ НА МЕХУ  МУЖСКИЕ,,,,220339.28978619425,,202970.0,,263686.06,,,,193640.68,,,,226860.0,,211482.36
ОБУВЬ  ДОМАШНЯЯ  МУЖСКАЯ ,,,,26399.595762,,22737.46,,20718.19,,21563.36,,22834.73,,44429.0,,22546.0,,22063.16
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,123500.06625199999,,114175.18,,91182.6,,121161.54,,105378.08,,160330.0,,129166.0,,123395.0
"БОСОНОЖКИ, САНДАЛЕТЫ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ  МУЖСКИЕ",,,,135065.955142,,118091.6,,145711.19,,139923.54,,93576.0,,173619.0,,124860.0,,127558.0
РЕЗИНОВАЯ ОБУВЬ,,,,38432.118716,,31389.46,,37187.24,,36255.06,,33308.88,,46736.0,,42479.0,,37526.48
САПОГИ  ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,322027.8119032858,,341155.0,,398211.6,,317000.0,,276539.98,,,,297810.0,,294462.48
САПОГИ  ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,296552.2022119999,,302391.04,,328774.58,,259059.0,,301685.48,,292453.0,,288007.0,,315162.0
"ТУФЛИ   КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ ЖЕНСКИЕ",,,,125455.11034199999,,114112.08,,120524.69,,123924.18,,146545.37,,131535.0,,132358.0,,107707.88
ТУФЛИ  МОДЕЛЬНЫЕ ЖЕНСКИЕ,,,,167313.08888,,166666.96,,171047.37,,149246.04,,160599.57,,208116.0,,150721.0,,147329.32
ТУФЛИ   ЛЕТНИЕ КОЖАНЫЕ ЖЕНСКИЕ,,,,149422.881554,,144640.92,,139411.19,,126256.42,,120775.25,,203724.0,,151413.0,,131571.08
ОБУВЬ  ДОМАШНЯЯ ЖЕНСКАЯ ,,,,25269.294486,,22029.74,,19593.68,,21063.76,,23163.16,,37297.0,,23046.0,,26088.84
ТУФЛИ  ИЗ ИСКУССТВЕННОЙ КОЖИ ЖЕНСКИЕ ,,,,95335.33683799999,,105184.3,,92091.05,,88690.92,,85074.28,,105417.0,,107931.0,,71869.8
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,152857.6595756218,,109483.66,,120252.1,,,,143534.91,,175579.0,,168157.0,,196156.8
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,149419.932308,,108071.84,,148251.05,,114620.0,,154902.16,,214579.0,,140868.0,,145800.4
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,89020.972198,,82379.76,,85516.13,,83411.9,,104711.47,,89685.0,,86463.0,,95698.52
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,75585.56434999999,,75813.18,,71620.39,,64943.68,,75342.86,,96680.0,,67571.0,,68988.96
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,59854.399077999995,,46627.48,,45723.75,,49116.58,,63752.18,,88053.0,,58617.0,,57253.44
СТОЛ ПИСЬМЕННЫЙ,,,,353679.07805199997,,274544.58,,289944.14,,511831.1,,265779.58,,409217.0,,361743.0,,300745.32
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,872168.093674,,759085.7,,975179.92,,813498.48,,923731.21,,836748.0,,957147.0,,876904.44
СТУЛ,,,,141816.103448,,119243.62,,147007.3,,155668.86,,124966.69,,151742.0,,143671.0,,144051.12
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,3333438.46416,,3324468.46,,3617953.13,,3553553.66,,2986726.43,,3837385.0,,2787133.0,,2937916.68
НАБОР МЯГКОЙ МЕБЕЛИ,,,,3058927.0745159998,,3064345.36,,2303754.4,,2651406.92,,2998736.12,,3584482.0,,3488880.0,,3055651.88
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,2577609.7474080003,,2349414.6,,2115679.12,,2223275.76,,2124977.08,,3785743.0,,2598950.0,,2242245.2
ДИВАН-КРОВАТЬ,,,,1410315.9460419999,,1462074.94,,1222538.72,,1246933.36,,1243580.8,,1554388.0,,1648064.0,,1382759.64
 ГАРНИТУР КУХОННЫЙ,,,,1825172.8001399997,,2288003.94,,1818157.66,,1373997.42,,1636988.98,,1847300.0,,1949178.0,,1820544.48
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,929945.9195399999,,1170216.48,,1007812.39,,1011649.68,,871838.4,,576480.0,,960515.0,,1038002.6
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ       (за 1 м2),,,,66197.565902,,47454.92,,79046.7,,61511.06,,59759.87,,73067.0,,67147.0,,75442.72
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,63668.808504,,62468.26,,54778.3,,47803.46,,47129.98,,97790.0,,58172.0,,62124.24
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,45443.66340600001,,43074.42,,43852.36,,38510.04,,41258.13,,54042.0,,44811.0,,49875.84
КОМПЛЕКТ БЕЛЬЯ ПОСТЕЛЬНОГО ,,,,102020.43143,,83121.56,,104468.22,,87594.38,,106659.66,,126258.0,,100733.0,,98880.12
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,92515.4837,,79478.18,,85748.86,,79561.1,,71783.2,,135997.0,,85933.0,,89698.32
ОДЕЯЛО ВАТНОЕ,,,,72296.54942,,73620.5,,74328.07,,68059.46,,75727.79,,68458.0,,81517.0,,65001.52
ПОКРЫВАЛО ,,,,90101.0294,,75103.78,,77386.65,,58645.02,,60259.01,,150273.0,,103626.0,,75604.24
СКАТЕРТЬ,,,,26319.731024,,20317.78,,27342.56,,26998.02,,19654.7,,33526.0,,25040.0,,28045.52
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,21805.817708000002,,16523.54,,17697.68,,16147.46,,20503.03,,35737.0,,19088.0,,22049.32
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,43383.848754000006,,31835.9,,38556.39,,37079.8,,38291.35,,55806.0,,51973.0,,44861.6
ТАРЕЛКА,,,,3357.861798,,3022.84,,3695.3,,3629.54,,3964.49,,2880.0,,3182.0,,3486.64
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,53171.242035999996,,47669.6,,58463.08,,50621.16,,51282.78,,55111.0,,53815.0,,55374.56
ВАЗА,,,,42077.443104,,43288.52,,42201.15,,43673.56,,44812.01,,45452.0,,36012.0,,37821.92
КАСТРЮЛЯ,,,,37740.59018000001,,31301.8,,34330.18,,38931.96,,39236.27,,36394.0,,39955.0,,46172.32
ХОЛОДИЛЬНИК,,,,2188876.295574,,2511651.88,,1508279.57,,2491158.62,,1717275.78,,1967189.0,,1922400.0,,3323635.32
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,2501.5187080000005,,1008.28,,1647.0,,5966.8,,2500.44,,3173.0,,1123.0,,1476.08
МАШИНА СТИРАЛЬНАЯ,,,,1583523.417746,,2761968.36,,1385887.32,,2036773.78,,1806458.46,,1331373.0,,249020.0,,1639548.8
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,417959.270112,,410715.76,,305249.8,,358176.8,,314823.66,,593165.0,,460667.0,,383954.12
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,116261.35520600001,,134617.36,,96291.3,,112172.46,,102223.05,,158064.0,,101488.0,,83337.52
КОМБАЙН КУХОННЫЙ,,,,413919.819004,,480276.48,,415254.71,,362553.68,,367503.29,,369429.0,,553404.0,,334020.6
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,169690.13823399998,,100092.1,,112678.79,,100151.2,,86188.53,,426023.0,,143120.0,,100241.88
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,109442.310294,,83718.1,,105976.96,,86343.8,,93143.33,,171140.0,,99735.0,,101635.72
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,230627.739134,,206810.4,,216154.91,,283827.7,,149279.85,,285645.0,,221280.0,,206737.64
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,425609.740486,,394062.22,,405274.92,,458850.76,,357698.68,,477353.0,,400575.0,,457222.04
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1580620.5798479998,,1566821.86,,1084125.9,,1702714.82,,1295716.43,,1880589.0,,1795645.0,,1491761.8
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,239989.36491399998,,221576.56,,210977.7,,212493.46,,221557.51,,297663.0,,213965.0,,287402.92
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,270391.229934,,199613.04,,264156.86,,291749.7,,265246.32,,293177.0,,283622.0,,289473.96
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,1479521.3943120001,,2496312.92,,1347554.33,,1519969.48,,1325191.37,,1676295.0,,746533.0,,1045938.96
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,825947.7460279999,,594551.3,,623781.92,,830209.82,,646571.49,,1083970.0,,914600.0,,971088.4
DVD-ПЛЕЕР,,,,280741.933552,,286850.14,,240150.41,,299412.22,,236094.13,,344308.0,,265838.0,,250314.64
КОМПАКТ-ДИСК (без записи),,,,3010.554478,,3244.36,,2332.02,,3207.82,,3360.44,,3464.0,,3095.0,,2000.8
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,777443.453508,,756724.74,,1025635.38,,925420.62,,586597.3,,708475.0,,691695.0,,744037.08
ОБОИ (за рулон 10 м),,,,20837.657814,,15360.02,,14822.37,,12279.16,,14483.81,,44705.0,,16816.0,,17246.36
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,631320.292718,,545728.96,,975067.69,,487540.38,,532944.33,,706748.0,,412066.0,,798077.12
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,35342.533838,,35986.68,,32152.82,,26165.26,,27232.05,,53142.0,,30233.0,,34874.92
ЦЕМЕНТ (за 50 кг),,,,30530.247626,,26530.94,,43566.13,,29058.32,,25795.75,,27770.0,,31620.0,,30779.92
ШИФЕР (за 10 условных штук),,,,18668.05370648,,18455.66,,25425.07,,16463.72,,17096.53,,19646.0,,16234.0,,17300.2524
ЛИНОЛЕУМ (за 1 м2),,,,44481.087825999995,,32347.0,,48156.33,,26133.82,,36848.58,,89480.0,,28872.0,,32216.2
СТЕКЛО ОКОННОЕ (за 1 м2),,,,29298.286679999997,,34494.44,,26404.75,,29401.6,,21878.22,,31093.0,,32400.0,,25984.72
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,81209.39381400001,,87106.8,,53258.67,,71701.38,,73009.85,,99163.0,,101244.0,,69461.28
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,31612.624023999997,,28623.22,,30289.56,,22212.34,,29787.84,,42208.0,,35950.0,,27660.84
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,1384261.756348,,1218181.04,,1417098.86,,1301881.68,,1561130.53,,1768182.0,,1071015.0,,1257455.76
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,564389.027154,,539336.02,,795794.54,,450395.48,,473144.34,,638595.0,,584119.0,,425308.76
ЛАМИНАТ (за 1 м2),,,,81448.50978200001,,58844.26,,68853.8,,61545.96,,56855.0,,129382.0,,92711.0,,79700.6
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,106155.371394,,87683.16,,94021.66,,85407.66,,97255.11,,161693.0,,98617.0,,96003.64
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,262378.87107600004,,248333.44,,248151.54,,227134.52,,235668.08,,349312.0,,256322.0,,230783.92
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,64039.607764,,52249.98,,64028.04,,62411.78,,61445.57,,84264.0,,59002.0,,56407.04
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,30450.991752000005,,27621.2,,31133.16,,33003.64,,29733.14,,34076.0,,26493.0,,29702.68
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,524.653133657311,,503.7333333333333,,510.0,,522.88,,505.84,,522.0,,458.8,,651.3333333333334
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,473.9693284783913,,313.82666666666665,,302.0,,480.4,,369.2,,680.0,,224.0,,705.0
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,483.2774265501102,,313.38666666666666,,318.0,,635.79,,303.83333333333337,,318.0,,329.65333333333336,,1330.0
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1509.6442801572343,,1383.24,,1384.0,,1434.5,,1350.0444444444445,,1304.0,,1270.0166666666667,,2707.6933333333336
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,505.70365244659786,,488.66666666666663,,543.0,,481.8,,472.24,,556.0,,442.4,,493.22666666666663
АНТИБИОТИКИ (за 10 таблеток),,,,1157.031397496021,,860.5333333333332,,794.0,,859.2,,846.8,,1708.0,,785.6,,1668.0
ВИТАМИНЫ (за 10 таблеток),,,,776.969925145105,,659.0533333333333,,262.0,,486.52,,688.74,,1046.0,,534.32,,1548.7066666666665
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,948.9599495614965,,957.4,,1031.0,,1024.0,,891.4666666666668,,910.0,,944.8666666666666,,896.92
ГОРЧИЧНИКИ (за 10 шт),,,,1415.1515941495115,,1513.3333333333335,,1223.0,,1505.2,,1489.8,,1384.0,,1511.2,,1311.0666666666668
ВАТА (за 50 г),,,,1916.9717133506183,,1897.4,,2382.0,,1743.4,,2444.6,,1586.0,,2426.25,,1432.3333333333333
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,3275.8160061017365,,3054.4666666666667,,3175.0,,3298.7,,3068.5066666666667,,3698.0,,3108.3333333333335,,3011.133333333333
БИНТ (за упаковку размером 5 см х 10 м),,,,1215.85237,,1074.5,,1389.86,,1228.68,,1120.67,,1275.0,,1245.0,,1140.16
ОЧКИ И ОПРАВЫ,,,,42668.532918,,28852.74,,27836.51,,23733.48,,35773.77,,82281.0,,42016.0,,43041.0
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,75849457.33184229,,,,,,67013500.0,,69830160.0,,97451311.0,,,,57094533.56
ВЕЛОСИПЕД ,,,,556316.08655,,458837.94,,600109.85,,482594.08,,364424.9,,836799.0,,489555.0,,532461.92
МОТОЦИКЛ,,,,4472326.543446952,,,,,,5068910.0,,,,,,2923030.0,,5700000.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,3999.6681959999996,,4011.06,,4029.12,,3896.7,,4019.62,,3990.0,,4050.0,,4018.84
ТОПЛИВО ДИЗЕЛЬНОЕ (л),,,,3899.252208,,3900.0,,3894.23,,3900.0,,3900.0,,3900.0,,3900.0,,3900.0
МОЮЩИЕ СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЯМИ (л),,,,14559.282127999999,,17957.08,,16397.24,,13022.16,,13982.65,,15150.0,,10625.0,,14850.16
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,717.921278,,776.2,,728.53,,624.3,,667.01,,778.0,,667.0,,769.76
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1237.806558,,1104.34,,1211.47,,1257.32,,1262.98,,1641.0,,1146.0,,830.04
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,5062.747216,,3797.66,,5358.95,,4100.82,,4361.6,,8808.0,,3881.0,,3547.36
ЧАСЫ,,,,59011.885996,,48527.92,,51434.43,,48119.8,,52565.21,,83184.0,,58692.0,,61429.6
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,3365.2705,,2699.08,,2606.74,,2201.8,,2719.76,,5908.0,,3205.0,,3173.04
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,6125.615866,,6470.28,,5053.53,,6392.06,,5868.04,,5546.0,,7450.0,,6044.32
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,4430.709138,,3420.76,,3121.89,,4171.46,,3536.13,,7079.0,,3348.0,,5372.24
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,13916.050856,,13747.24,,14411.39,,14177.52,,11048.46,,14695.0,,14016.0,,14600.2
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,15168.743154,,17320.6,,23504.03,,14467.46,,9751.42,,13621.0,,10680.0,,17697.04
ТОВАРЫ ХОЗЯЙСТВЕННЫЕ  ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,18597.207857999998,,17216.94,,16976.87,,21563.88,,17406.64,,23568.0,,13333.0,,17937.84
КАРНИЗЫ,,,,70498.381144,,70446.74,,41639.24,,47782.38,,36916.57,,127088.0,,72321.0,,68405.24
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,32220.154787999996,,33070.02,,26181.69,,36202.98,,32201.76,,26934.0,,41951.0,,28932.6
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,231096.257612,,195339.58,,233444.06,,239663.34,,250234.06,,264792.0,,210505.0,,214376.2
ФОТОАППАРАТ,,,,260839.35004125896,,100000.0,,528428.22,,,,98135.0,,67896.0,,587248.0,,224975.64
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,880802.587028,,715791.62,,671326.43,,969487.82,,780556.47,,988323.0,,975141.0,,1005922.2
ИГРУШКИ,,,,37062.534494,,26920.94,,34495.93,,23827.28,,18897.26,,78359.0,,23230.0,,36760.56
АППАРАТ  ТЕЛЕФОННЫЙ ,,,,110058.29103,,118887.14,,77261.18,,98589.4,,79512.12,,161249.0,,121316.0,,80049.68
КОЛЯСКА  ДЕТСКАЯ ,,,,791523.095336,,701090.24,,688803.8,,749457.44,,607598.5,,1217540.0,,691310.0,,673007.04
ЗОНТ,,,,60768.54049200001,,48992.4,,47680.52,,54274.56,,51043.15,,93685.0,,55524.0,,60170.64
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,568984.044174,,476723.76,,741696.66,,620563.14,,734327.95,,519243.0,,464250.0,,482639.2
ТЕТРАДЬ (в пересчете за 12 листов),,,,337.142862,,308.06,,304.53,,262.12,,382.72,,489.0,,283.0,,280.52
РУЧКА ШАРИКОВАЯ,,,,831.09755,,616.4,,795.81,,521.9,,746.41,,1376.0,,718.0,,867.48
ШАМПУНЬ  (за 250 мл),,,,6518.5135980000005,,5552.52,,6952.51,,7460.94,,5689.19,,8490.0,,4107.0,,6660.36
ЗУБНАЯ ПАСТА  (за 75 г),,,,3849.40739,,3218.44,,2584.25,,3141.42,,3055.03,,7513.0,,2886.0,,2888.96
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,3538.330676,,3174.58,,4457.0,,2795.7,,2650.51,,4806.0,,2733.0,,3735.04
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,17277.222260000002,,9314.96,,12336.52,,10619.12,,12050.56,,44527.0,,11368.0,,8823.48
ДЕЗОДОРАНТ  (за 110 мл),,,,10105.609642,,9223.64,,10248.71,,8456.22,,9531.66,,13813.0,,9971.0,,7755.52
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,4542.028179999999,,4484.6,,3443.64,,4504.68,,3816.75,,6535.0,,4424.0,,3416.4
