,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
СЕЛЬДЬ СОЛЕНАЯ,,,,32376.779118000002,,33777.22,,29276.8,,31896.88,,32357.24,,32404.0,,32084.0,,35184.58
"ПОЛУФАБРИКАТЫ РЫБНЫЕ (котлеты, палочки рыбные , фарш)",,,,35144.910013999994,,34360.33,,37374.1,,37624.12,,33594.55,,33367.0,,38412.0,,31855.68
КОНСЕРВЫ РЫБНЫЕ (за условную банку весом 350г),,,,14592.310706,,12972.34,,10623.2,,14606.64,,12645.23,,19344.0,,12618.0,,13391.84
КОНСЕРВЫ РЫБНЫЕ ДЕЛИКАТЕСНЫЕ (шпроты и лосось) - за условную банку весом 350 г,,,,26928.477152,,25555.09,,27378.8,,26794.84,,25542.27,,28909.0,,25411.0,,26592.56
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) - за условную банку весом 250 г,,,,14936.172298000001,,14258.59,,13802.7,,15224.84,,14824.64,,16706.0,,13558.0,,14095.94
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СЫРОЕ",,,,6038.0374059999995,,5867.37,,6212.1,,5779.76,,6119.3,,6286.0,,6030.0,,5684.5
КЕФИР,,,,6197.271288,,6203.75,,6194.5,,5808.64,,6074.79,,6295.0,,6383.0,,6322.94
СМЕТАНА ,,,,23305.29313,,23403.77,,25478.5,,20701.24,,22732.32,,22668.0,,24174.0,,25210.18
ТВОРОГ ЖИРНЫЙ,,,,32040.674446000005,,31185.59,,30137.4,,30332.08,,29569.82,,36015.0,,29192.0,,33576.16
ТВОРОГ НЕЖИРНЫЙ,,,,28671.61274,,29367.9,,32524.2,,27608.0,,29387.42,,29380.0,,23684.0,,29158.24
ЙОГУРТ (за 250 г),,,,5749.324324,,5765.54,,5339.5,,5711.92,,5989.8,,6124.0,,5884.0,,4851.98
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,3250.424296,,3061.39,,3122.2,,3249.52,,3246.63,,3252.0,,3195.0,,3712.32
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ  (за 200 г)",,,,6330.952874,,6590.4,,7451.0,,6069.48,,6750.53,,5835.0,,5676.0,,6862.6
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,32234.806674000003,,27920.88,,29915.8,,32429.24,,28389.51,,38297.0,,30414.0,,30487.12
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,63251.42419599999,,58199.62,,64050.1,,51058.8,,56843.39,,76011.0,,59028.0,,63867.32
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за условную банку весом 400 г),,,,12100.412221999999,,11673.66,,11423.0,,11998.08,,11570.78,,12581.0,,12680.0,,12011.22
МОРОЖЕНОЕ,,,,53152.507264,,51142.89,,47789.4,,53004.52,,52693.46,,55227.0,,59048.0,,48910.3
СЫР  ТВЕРДЫЙ,,,,63538.96864200001,,61759.58,,60974.0,,64622.32,,62198.06,,65755.0,,61464.0,,65652.02
СЫР МЯГКИЙ ,,,,60395.831324000006,,46916.67,,46224.6,,36818.48,,40312.23,,95392.0,,51290.0,,66150.6
СЫР ПЛАВЛЕНЫЙ,,,,48588.365388000006,,45395.43,,51219.0,,47683.04,,43747.86,,52318.0,,49282.0,,44804.38
СЫР РАССОЛЬНЫЙ,,,,54065.977234000005,,50266.35,,48637.4,,50083.12,,52204.61,,53068.0,,72944.0,,48727.9
МАСЛО ЖИВОТНОЕ,,,,61425.400166,,60740.69,,59790.0,,56180.56,,60325.49,,63695.0,,66663.0,,59126.98
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,17168.543398,,16455.89,,17282.5,,16915.92,,17376.43,,17384.0,,17594.0,,16917.6
МАСЛО ОЛИВКОВОЕ,,,,99853.330524,,88018.53,,95009.5,,101637.4,,105069.22,,111391.0,,90101.0,,96155.8
МАРГАРИН,,,,26136.581954,,24770.31,,24144.6,,24319.12,,25096.63,,28579.0,,27500.0,,25337.94
ЯЙЦА  КУРИНЫЕ,,,,12050.544922,,12645.23,,11461.3,,11478.88,,11771.56,,12501.0,,11736.0,,12283.58
САХАР-ПЕСОК,,,,7930.5709320000005,,7775.93,,7852.5,,7888.0,,8000.0,,8000.0,,7967.0,,7972.28
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,135371.058492,,140969.12,,122995.8,,117199.2,,122106.47,,133506.0,,170880.0,,135702.02
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,141016.38125200002,,144234.94,,132008.6,,128650.88,,154619.88,,130355.0,,149460.0,,166890.92
КОФЕ РАСТВОРИМЫЙ,,,,298929.79490800004,,355915.89,,286064.9,,298669.92,,314187.45,,247783.0,,325436.0,,324599.94
МЁД  НАТУРАЛЬНЫЙ,,,,80286.95399800001,,73949.7,,86064.3,,76021.32,,70676.25,,98125.0,,64974.0,,71322.14
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,2237.631754,,2196.83,,2257.3,,2300.48,,2087.21,,2321.0,,2033.0,,2393.56
МУКА ПШЕНИЧНАЯ ,,,,5412.048284,,5024.86,,5189.9,,5119.84,,5621.93,,5868.0,,5388.0,,5185.16
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,7099.097258,,6925.52,,7273.3,,6766.88,,6981.45,,7493.0,,6994.0,,6795.7
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,11840.812132,,13749.34,,11066.1,,10673.2,,11362.13,,12091.0,,12516.0,,10790.24
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,7662.44568,,8776.02,,9143.0,,7247.0,,7265.0,,8092.0,,6321.0,,6246.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,17494.50661,,16664.89,,14700.0,,21285.12,,16495.8,,15439.0,,21453.0,,17501.52
"СУХАРИ, СУШКИ, БАРАНКИ",,,,28652.35429,,27016.42,,30634.7,,27858.56,,26976.09,,27009.0,,31771.0,,31099.54
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,11613.554268000002,,10216.45,,11857.0,,10541.44,,11150.26,,13120.0,,12080.0,,10402.58
КРУПА МАННАЯ,,,,5726.452064,,5018.62,,5312.2,,6028.88,,5287.38,,6866.0,,4726.0,,5520.2
КРУПА ПШЕННАЯ,,,,7057.8788380000005,,6623.72,,6591.6,,7284.52,,6292.04,,7797.0,,7109.0,,6578.62
КРУПА ГРЕЧНЕВАЯ,,,,11854.833712,,11932.05,,11530.9,,11894.68,,12010.13,,12528.0,,11487.0,,10677.42
ОВСЯНЫЕ ХЛОПЬЯ,,,,9493.212932,,9029.44,,9251.6,,8870.4,,10318.55,,9580.0,,9916.0,,9575.98
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,26221.81693,,24820.79,,25662.3,,22612.8,,22472.63,,31309.0,,23079.0,,28203.56
КРУПА ПЕРЛОВАЯ,,,,4736.610574,,4620.52,,4423.3,,4861.68,,4268.39,,5063.0,,4496.0,,5010.82
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,57191.348196000006,,49854.14,,51795.0,,48446.72,,52475.03,,76715.0,,49439.0,,48730.22
"ГОРОХ, ФАСОЛЬ",,,,11095.54217,,8078.59,,9826.7,,9153.76,,9637.93,,14193.0,,13821.0,,8514.32
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,39377.689615999996,,35910.14,,39626.8,,30349.08,,37165.63,,49511.0,,31309.0,,42468.38
"МАКАРОНЫ, РОЖКИ",,,,8548.895054,,8081.76,,6943.7,,7443.08,,7326.95,,10899.0,,7785.0,,8581.94
"ВЕРМИШЕЛЬ, ЛАПША",,,,8404.217096,,8205.79,,7963.9,,7475.16,,7289.04,,10230.0,,7247.0,,8332.08
ВОДКА ,,,,83973.585188,,83973.61,,83671.3,,90732.0,,84497.48,,84300.0,,79730.0,,79728.28
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,98602.301346,,96155.79,,93931.8,,93384.32,,97213.3,,106420.0,,98713.0,,94859.96
КОНЬЯК,,,,234416.52505,,192617.37,,220309.7,,198760.48,,192355.91,,315509.0,,188664.0,,243659.0
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,67969.484012,,55981.95,,56522.3,,55440.36,,56435.18,,96730.0,,63913.0,,54805.6
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,54468.439007999994,,42175.51,,53055.3,,42789.96,,38001.98,,73751.0,,51338.0,,57267.44
ПИВО,,,,14191.186711999999,,14387.94,,12604.2,,13230.84,,15155.31,,15072.0,,13828.0,,14327.14
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,52891.06052800001,,52251.21,,52567.9,,52382.28,,53241.95,,54883.0,,50488.0,,52534.3
ВАФЛИ,,,,40742.88678,,39619.12,,38993.4,,41636.0,,40717.06,,42455.0,,39641.0,,40040.92
ПРЯНИКИ,,,,25669.685830000002,,21801.51,,24003.7,,26393.0,,23090.01,,27302.0,,26906.0,,28000.32
ПЕЧЕНЬЕ ,,,,26769.044815999998,,25574.77,,26599.6,,26503.2,,25922.12,,28025.0,,26677.0,,26492.78
ТОРТ,,,,62001.689584,,54172.18,,57878.2,,71616.16,,54353.34,,64514.0,,57851.0,,70241.4
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,6160.118858,,5407.3,,5415.8,,6921.08,,4917.81,,6997.0,,5647.0,,6669.92
ИРИС,,,,36144.911008,,32902.48,,38256.0,,33721.48,,34611.14,,40015.0,,32316.0,,37737.08
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,30861.936894,,30553.21,,32297.5,,31164.36,,30964.34,,29185.0,,30749.0,,33625.1
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,68035.87944,,63362.11,,73362.9,,66079.28,,68033.83,,70342.0,,68662.0,,63522.14
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,38541.254414,,39160.45,,37418.3,,38268.08,,39003.43,,37811.0,,41327.0,,37025.0
ШОКОЛАД,,,,104747.736454,,101794.34,,101345.0,,103834.08,,106112.87,,107545.0,,106148.0,,103024.08
ХАЛВА,,,,34176.376586000006,,34712.18,,33889.8,,31393.08,,32588.58,,35772.0,,34456.0,,34577.18
МАРМЕЛАД,,,,26972.742690000003,,27492.18,,26518.8,,27385.48,,26319.46,,27240.0,,25128.0,,28778.9
ЗЕФИР,,,,35261.63185400001,,41099.58,,36158.5,,31993.92,,32810.96,,37074.0,,34142.0,,30518.2
КАКАО - ПОРОШОК (за 200 г),,,,22882.96552,,19010.91,,22233.4,,26209.68,,23726.76,,25902.0,,15156.0,,25993.9
КАРТОФЕЛЬ,,,,2586.241596,,2194.9,,2479.5,,2618.72,,1802.62,,3305.0,,2243.0,,2517.7
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,11080.340036,,10006.77,,10742.2,,8505.6,,13398.55,,12393.0,,10622.0,,11233.44
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,3569.8558719999996,,3295.08,,3962.0,,3379.52,,3667.62,,3965.0,,3162.0,,3157.64
ЛУК РЕПЧАТЫЙ,,,,4309.517716,,4140.82,,4306.5,,3803.12,,3899.8,,5110.0,,4155.0,,3729.86
СВЕКЛА,,,,3154.681686,,3389.84,,3101.1,,3179.52,,2792.56,,3705.0,,2484.0,,2732.28
МОРКОВЬ,,,,3809.8059380000004,,3617.32,,4337.8,,3746.8,,3612.86,,4228.0,,3480.0,,3085.54
ПОМИДОРЫ СВЕЖИЕ,,,,27454.956196,,28349.51,,27217.2,,29345.44,,26319.42,,25940.0,,28507.0,,27664.82
ОГУРЦЫ СВЕЖИЕ,,,,36210.202866,,35724.34,,30663.2,,37912.56,,39166.34,,35475.0,,39413.0,,35511.78
ЧЕСНОК,,,,32025.002910000003,,26985.36,,32339.2,,29238.08,,31247.39,,36530.0,,31035.0,,32103.36
ПЕРЕЦ СЛАДКИЙ,,,,38993.347442,,41961.44,,44244.8,,39809.88,,37452.21,,33525.0,,40794.0,,41418.08
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,28424.585884000004,,25396.01,,26524.5,,29319.04,,27088.29,,31935.0,,27293.0,,26904.98
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,15963.966224000002,,14752.06,,14097.1,,14518.88,,15747.52,,16164.0,,19103.0,,16920.58
СОУС ТОМАТНЫЙ,,,,19887.564292000003,,18118.04,,18799.1,,19525.92,,17254.96,,20918.0,,23040.0,,19355.62
ЯБЛОКИ,,,,9570.828026,,7360.84,,9757.8,,9967.92,,8155.81,,11130.0,,8293.0,,10667.88
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,17421.75445,,15938.22,,17000.8,,16896.32,,18537.36,,18659.0,,18323.0,,14910.14
ВИНОГРАД,,,,42312.368676,,41862.54,,42691.9,,41582.68,,47504.34,,42252.0,,41800.0,,39233.7
БАНАНЫ,,,,15599.654052000002,,15314.23,,14857.3,,15037.92,,15443.26,,16355.0,,15528.0,,15847.32
СУХОФРУКТЫ,,,,46822.637584,,42753.56,,44737.6,,43243.0,,50392.89,,47444.0,,49991.0,,49659.34
ОРЕХИ,,,,68048.240926,,50413.73,,72931.8,,61434.56,,43774.24,,68311.0,,102099.0,,69278.88
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,27787.579588,,25034.79,,25259.2,,26081.68,,27976.78,,29246.0,,30731.0,,28378.66
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,34075.035154000005,,24864.45,,30643.2,,26025.84,,27516.44,,45112.0,,38568.0,,31768.08
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,10121.265394,,9796.56,,9700.4,,10422.48,,9991.6,,10733.0,,9579.0,,9886.34
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,11444.057050000003,,10402.53,,11047.8,,10082.44,,10834.19,,13617.0,,10649.0,,11061.42
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,5717.314903999999,,4854.28,,4698.7,,5174.56,,6127.11,,7059.0,,5573.0,,4999.84
ВОДА МИНЕРАЛЬНАЯ ,,,,3625.082242,,3581.87,,3947.5,,3668.8,,3564.23,,3370.0,,3943.0,,3534.84
КВАС (л),,,,6189.183137999999,,5947.99,,6141.0,,6498.36,,6494.64,,6029.0,,6407.0,,5949.76
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,14052.045644000002,,15575.04,,16250.8,,11141.92,,11017.52,,15550.0,,13542.0,,13285.32
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,47041.414335999994,,47486.93,,59806.4,,68137.92,,31726.41,,35838.0,,35602.0,,63379.88
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,11585.560754,,6346.59,,7063.7,,10356.52,,5337.79,,21986.0,,6875.0,,10461.76
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,3869.755992,,3552.69,,3699.9,,3754.92,,2946.45,,5133.0,,3387.0,,2886.9
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,5525.8539120000005,,4833.68,,4909.6,,6092.0,,4884.12,,6693.0,,4963.0,,4696.72
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,2543.9268359999996,,2598.42,,2625.7,,2606.64,,2481.01,,2467.0,,2600.0,,2481.6
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,14155.865122,,14331.48,,13399.1,,15261.12,,13694.64,,14073.0,,14083.0,,14083.28
МАЙОНЕЗ,,,,24732.756549999995,,26191.08,,25593.9,,24601.92,,25782.63,,22910.0,,24631.0,,25967.18
УКСУС ,,,,9659.62311,,8948.96,,9794.7,,9994.68,,7695.62,,10375.0,,10303.0,,9098.72
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,2939.1512759999996,,3320.56,,3140.9,,2800.6,,2815.24,,2881.0,,2820.0,,2853.02
СОДА ПИЩЕВАЯ,,,,14312.190954,,13475.43,,14351.9,,13864.0,,16294.76,,12960.0,,16346.0,,14703.78
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4514.50362,,4480.31,,4378.7,,4436.8,,4503.85,,4567.0,,4545.0,,4649.3
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,17329.200898,,16823.23,,15429.3,,17288.76,,16222.3,,16089.0,,19928.0,,20920.98
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,91159.64741,,59756.0,,85360.0,,83668.8,,83061.66,,121154.0,,65938.0,,111780.62
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,41587.402548000005,,36637.8,,36439.8,,36756.88,,42116.68,,44799.0,,49272.0,,40683.76
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,37683.717450000004,,22590.52,,33773.9,,41084.76,,28831.66,,48520.0,,40155.0,,33433.08
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,34402.946848,,31979.69,,33497.0,,35550.48,,26421.66,,36400.0,,37367.0,,35393.82
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1162373.188742,,979140.98,,1214682.2,,1045374.4,,1029317.51,,1602144.0,,789006.0,,987854.8
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1330790.15826,,1164307.59,,1224855.9,,1227514.24,,1180485.98,,1620200.0,,1204256.0,,1366414.8
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,585777.50417,,616521.53,,609287.4,,491843.84,,496200.78,,753863.0,,426978.0,,514960.0
КОСТЮМ МУЖСКОЙ,,,,997235.8414160002,,868410.75,,796987.2,,888712.24,,958343.27,,1381973.0,,791424.0,,853537.72
ДЖИНСЫ МУЖСКИЕ,,,,359138.773134,,310294.5,,333555.5,,351017.6,,301149.36,,418145.0,,337573.0,,393010.88
БРЮКИ МУЖСКИЕ     ,,,,278554.385394,,230844.94,,290007.2,,246245.92,,250321.5,,348486.0,,255098.0,,246125.78
СОРОЧКА МУЖСКАЯ,,,,202699.731562,,166239.91,,170872.3,,180456.32,,169651.09,,290769.0,,157578.0,,179695.28
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,417233.4244339999,,346910.23,,377298.7,,354528.56,,347624.11,,522060.0,,450341.0,,384102.04
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1250946.6729620001,,1304236.67,,1645359.9,,1492428.48,,1036847.98,,1239408.0,,887500.0,,1147000.22
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,280260.64494400006,,209059.5,,267095.8,,253760.8,,238386.27,,362099.0,,275513.0,,254073.3
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,158658.876998,,155442.36,,131699.3,,146642.48,,159995.91,,144258.0,,198528.0,,190986.02
МАЙКА МУЖСКАЯ,,,,35653.336764,,34429.02,,33358.2,,32192.0,,45422.03,,36121.0,,37453.0,,31265.42
ТРУСЫ МУЖСКИЕ,,,,35714.736124,,30507.08,,35240.3,,31714.32,,37028.76,,42079.0,,35654.0,,30368.9
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,73241.928308,,74348.1,,72146.6,,74785.92,,72151.15,,67617.0,,80727.0,,76421.34
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,12849.608970000001,,11798.79,,11353.5,,11607.12,,13871.56,,14427.0,,12636.0,,12743.54
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,15135.095338000001,,14851.17,,13253.0,,18169.12,,14125.65,,13812.0,,16735.0,,15790.74
ДУБЛЕНКА МУЖСКАЯ,,,,3721397.107094,,4269025.53,,4603333.8,,4489000.0,,2513683.11,,2967727.0,,3350000.0,,4644319.78
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,138677.28023200002,,117088.17,,135473.6,,124656.24,,118689.54,,187527.0,,110122.0,,119778.5
