,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
КОНСЕРВЫ РЫБНЫЕ  ДЕЛИКАТЕСНЫЕ ( шпроты и лосось) (за  1 усл. банку весом 350 г),,,,5.0,,5.05,,4.66,,4.84,,4.85,,5.39,,4.83,,4.85
ПРЕСЕРВЫ РЫБНЫЕ (филе сельди в различных соусах и заливках) (за 1 усл. банку весом 250 г),,,,2.55,,2.59,,2.51,,2.55,,2.53,,2.58,,2.55,,2.52
,,,,,,,,,,,,,,,,,,
"* - на уровень средней цены, кроме ценовых факторов, оказывают влияние также структурные сдвиги, среди  которых особо следует  ",,,,,,,,,,,,,,,,,,
"выделить многообразные ассортиментные изменения: появление новых товаров, исчезновение старых, изменение  доли  отдельных",,,,,,,,,,,,,,,,,,
"товаров  с  различным уровнем  цен,  территориальные  сдвиги  в  размещении товаров с  региональной  дифференциацией  цен,  ",,,,,,,,,,,,,,,,,,
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СТЕРИЛИЗОВАННОЕ",,,,1.31,,1.28,,1.23,,1.26,,1.26,,1.26,,1.35,,1.6
КЕФИР (ПРОДУКТ КЕФИРНЫЙ),,,,1.31,,1.27,,1.28,,1.23,,1.33,,1.35,,1.36,,1.32
СМЕТАНА ,,,,4.69,,4.75,,4.73,,4.27,,4.73,,4.88,,4.69,,4.55
ТВОРОГ ЖИРНЫЙ,,,,6.07,,5.83,,6.11,,6.22,,5.75,,6.25,,5.96,,6.14
ТВОРОГ НЕЖИРНЫЙ,,,,5.45,,5.45,,5.57,,5.38,,5.38,,5.64,,5.03,,5.55
ЙОГУРТ (за 250 г),,,,1.19,,1.11,,1.19,,1.16,,1.15,,1.26,,1.17,,1.21
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,0.65,,0.59,,0.66,,0.62,,0.59,,0.71,,0.63,,0.65
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ, ПАСТА  (за 200 г)",,,,1.34,,1.38,,1.4,,1.33,,1.34,,1.24,,1.2,,1.64
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,6.42,,5.91,,6.29,,6.27,,5.95,,7.02,,6.31,,6.32
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,15.9,,18.41,,15.95,,15.3,,15.58,,13.79,,18.13,,16.74
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за 1 усл. банку весом 400 г),,,,2.3,,2.16,,2.38,,2.21,,2.26,,2.3,,2.4,,2.39
МОРОЖЕНОЕ,,,,12.83,,12.1,,12.1,,13.87,,12.64,,12.83,,13.29,,12.7
СЫР  ТВЕРДЫЙ,,,,12.96,,12.41,,12.66,,13.73,,12.21,,12.64,,14.05,,13.08
СЫР МЯГКИЙ ,,,,12.08,,10.03,,11.99,,9.65,,9.79,,15.12,,12.24,,11.66
СЫР ПЛАВЛЕНЫЙ,,,,10.05,,9.46,,10.32,,8.66,,8.17,,11.16,,11.11,,9.73
СЫР РАССОЛЬНЫЙ ,,,,11.73,,12.86,,12.62,,10.71,,10.4,,11.43,,12.08,,12.44
МАСЛО ЖИВОТНОЕ,,,,14.25,,13.33,,14.0,,14.52,,13.86,,14.55,,14.43,,14.63
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,2.85,,2.74,,2.93,,2.83,,2.87,,2.82,,2.88,,2.91
МАСЛО ОЛИВКОВОЕ (за 1 л),,,,23.95,,25.23,,23.71,,23.87,,22.09,,23.26,,25.39,,24.57
МАРГАРИН,,,,5.03,,4.89,,5.01,,4.68,,4.85,,5.38,,5.15,,4.77
ЖИР ЖИВОТНЫЙ,,,,2.1,,2.19,,1.35,,1.3,,2.49,,3.0,,1.7,,1.6
ЯЙЦА  КУРИНЫЕ (за 10 шт.),,,,1.84,,1.81,,1.8,,1.6,,1.72,,2.1,,1.78,,1.74
САХАР-ПЕСОК,,,,1.53,,1.53,,1.53,,1.51,,1.52,,1.54,,1.53,,1.51
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,35.5,,34.04,,35.94,,31.89,,35.22,,36.64,,38.79,,34.42
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,28.83,,30.03,,28.79,,24.75,,33.11,,26.87,,31.0,,31.09
КОФЕ РАСТВОРИМЫЙ,,,,71.21,,71.76,,69.98,,70.45,,72.05,,70.06,,74.71,,70.55
МЁД  НАТУРАЛЬНЫЙ,,,,13.29,,12.9,,11.94,,13.36,,14.45,,14.85,,12.69,,10.56
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,0.51,,0.5,,0.54,,0.56,,0.47,,0.52,,0.47,,0.51
МУКА ПШЕНИЧНАЯ ,,,,1.03,,1.03,,1.01,,1.02,,1.02,,1.06,,1.04,,1.02
"ХЛЕБ РЖАНОЙ, РЖАНО-ПШЕНИЧНЫЙ",,,,1.6,,1.54,,1.68,,1.49,,1.68,,1.58,,1.44,,1.88
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2.5,,2.31,,2.26,,2.5,,2.28,,2.58,,2.58,,2.84
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,1.66,,1.63,,1.93,,1.75,,1.72,,1.46,,1.32,,2.2
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4.15,,4.7,,3.64,,4.68,,3.62,,3.47,,4.82,,4.84
"СУХАРИ, СУШКИ, БАРАНКИ",,,,5.03,,4.11,,5.09,,4.76,,4.9,,5.15,,5.93,,5.08
"РИС ШЛИФОВАННЫЙ,  ПОЛИРОВАННЫЙ",,,,2.26,,2.26,,2.26,,2.06,,2.14,,2.33,,2.33,,2.36
КРУПА МАННАЯ,,,,1.37,,1.31,,1.43,,1.42,,1.32,,1.38,,1.34,,1.38
КРУПА ПШЕННАЯ,,,,1.45,,1.45,,1.47,,1.39,,1.37,,1.52,,1.46,,1.34
КРУПА ГРЕЧНЕВАЯ,,,,1.74,,1.88,,1.87,,1.64,,1.61,,1.73,,1.65,,1.83
ХЛОПЬЯ  ОВСЯНЫЕ,,,,1.88,,1.64,,1.92,,1.81,,1.78,,1.75,,1.84,,2.74
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,6.63,,7.1,,5.13,,7.37,,6.87,,6.4,,6.42,,7.45
КРУПА ПЕРЛОВАЯ,,,,1.03,,1.08,,1.05,,0.99,,0.96,,1.04,,1.0,,1.06
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,11.69,,13.53,,10.58,,11.82,,10.82,,11.19,,12.16,,12.1
"ГОРОХ, ФАСОЛЬ",,,,2.43,,3.0,,2.37,,2.21,,2.29,,2.27,,2.49,,2.57
"МЮСЛИ,  ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП",,,,10.05,,10.5,,9.29,,8.18,,8.98,,11.58,,10.39,,9.27
"МАКАРОНЫ, РОЖКИ",,,,1.95,,1.93,,1.84,,1.76,,1.87,,1.97,,2.14,,2.16
"ВЕРМИШЕЛЬ, ЛАПША",,,,2.01,,1.97,,2.16,,1.77,,2.11,,1.77,,2.17,,2.55
ВОДКА ,,,,15.56,,15.42,,14.96,,14.25,,14.46,,14.53,,18.99,,17.52
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,15.86,,16.24,,16.08,,15.54,,15.69,,15.58,,15.65,,16.75
КОНЬЯК,,,,36.13,,34.11,,39.22,,34.61,,35.0,,36.56,,34.38,,39.41
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,11.17,,10.92,,10.35,,11.41,,9.92,,10.78,,11.32,,14.21
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,10.4,,8.82,,10.1,,10.07,,9.05,,12.43,,9.58,,9.99
ПИВО,,,,2.94,,2.92,,2.91,,2.61,,3.08,,3.03,,3.08,,2.93
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,10.81,,9.14,,10.53,,11.36,,9.35,,11.46,,11.71,,10.94
ВАФЛИ,,,,6.54,,6.2,,6.8,,6.42,,6.67,,6.76,,6.51,,6.15
ПРЯНИКИ,,,,4.69,,3.94,,4.68,,4.24,,4.31,,4.92,,4.96,,5.63
ПЕЧЕНЬЕ ,,,,5.28,,4.54,,5.25,,5.02,,5.56,,5.67,,5.03,,5.53
ТОРТ,,,,11.03,,10.71,,10.6,,11.89,,10.15,,11.56,,10.81,,10.45
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1.06,,1.03,,0.93,,1.1,,1.02,,1.19,,0.97,,1.02
ИРИС,,,,8.31,,7.58,,7.91,,8.43,,7.72,,8.45,,9.18,,8.55
"КОНФЕТЫ ""КАРАМЕЛЬ""",,,,5.67,,5.32,,5.72,,5.38,,5.59,,5.76,,5.86,,5.99
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ",,,,12.97,,12.16,,12.13,,11.75,,12.15,,13.48,,12.96,,16.04
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,8.25,,7.99,,8.59,,8.37,,7.81,,8.46,,7.93,,8.36
ШОКОЛАД,,,,21.23,,20.26,,21.48,,19.94,,21.01,,22.04,,20.28,,23.15
ХАЛВА,,,,6.95,,7.19,,6.96,,6.95,,6.47,,6.99,,7.03,,6.92
МАРМЕЛАД,,,,7.16,,7.05,,7.23,,7.7,,7.51,,6.8,,6.98,,7.35
ЗЕФИР,,,,8.43,,8.11,,8.22,,7.92,,8.26,,9.18,,7.92,,8.59
КАКАО-ПОРОШОК (за 200 г),,,,3.14,,3.29,,2.95,,3.28,,3.17,,3.36,,2.74,,2.94
КАРТОФЕЛЬ,,,,0.93,,1.16,,0.76,,0.95,,0.57,,1.17,,0.89,,0.6
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,1.63,,1.57,,1.51,,1.56,,1.59,,1.8,,1.59,,1.56
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,1.02,,0.89,,1.07,,0.98,,1.05,,1.09,,1.05,,0.94
ЛУК РЕПЧАТЫЙ,,,,1.06,,1.07,,0.98,,0.95,,0.76,,1.27,,1.04,,1.01
СВЕКЛА,,,,1.36,,1.73,,0.94,,1.17,,1.12,,1.76,,1.3,,0.88
МОРКОВЬ,,,,1.83,,1.63,,1.67,,1.18,,1.22,,2.72,,1.62,,1.63
ПОМИДОРЫ СВЕЖИЕ,,,,2.85,,2.63,,2.87,,2.78,,2.78,,3.12,,2.59,,2.88
ОГУРЦЫ СВЕЖИЕ,,,,0.94,,0.78,,1.09,,0.97,,0.83,,1.06,,0.85,,0.84
ЧЕСНОК,,,,5.42,,5.58,,4.99,,5.06,,4.69,,6.26,,4.9,,5.28
ПЕРЕЦ СЛАДКИЙ,,,,8.18,,7.69,,8.69,,7.92,,8.15,,8.55,,7.99,,7.81
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,4.75,,4.66,,4.83,,5.26,,4.29,,4.84,,4.65,,4.38
ОВОЩИ КОНСЕРВИРОВАННЫЕ (включая стоимость посуды),,,,4.66,,3.95,,4.29,,4.5,,4.68,,4.5,,5.49,,5.5
СОУС ТОМАТНЫЙ  (включая стоимость посуды),,,,3.95,,3.89,,3.92,,3.94,,3.77,,4.05,,3.96,,3.93
ЯБЛОКИ,,,,2.38,,2.39,,2.48,,2.32,,2.31,,2.38,,2.36,,2.41
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,3.32,,3.46,,3.41,,2.68,,3.46,,3.68,,3.21,,2.91
ВИНОГРАД,,,,7.35,,7.31,,8.1,,7.23,,7.18,,7.44,,6.95,,7.15
БАНАНЫ,,,,2.19,,2.14,,2.21,,2.2,,2.29,,2.22,,2.15,,2.13
СУХОФРУКТЫ,,,,8.79,,7.16,,8.97,,8.25,,9.16,,9.51,,8.53,,9.32
ОРЕХИ,,,,17.33,,17.17,,19.53,,14.79,,11.88,,17.28,,14.67,,27.6
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,6.12,,5.79,,6.28,,6.01,,5.91,,6.39,,5.84,,6.36
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ (включая стоимость посуды),,,,9.86,,9.41,,9.58,,8.9,,7.62,,11.24,,9.78,,10.56
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ (за 1 л)",,,,2.08,,2.09,,1.96,,2.05,,1.93,,2.29,,2.0,,1.91
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ  (за 1 л)",,,,1.98,,2.11,,1.98,,2.09,,2.04,,1.8,,2.11,,1.95
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1.35,,1.12,,1.19,,1.18,,1.33,,1.6,,1.37,,1.37
ВОДА МИНЕРАЛЬНАЯ ,,,,1.01,,0.75,,0.86,,0.74,,0.87,,1.11,,1.1,,1.62
КВАС (за 1 л),,,,1.19,,1.18,,1.11,,1.18,,1.21,,1.21,,1.22,,1.2
ОБЕД В СТОЛОВОЙ (из четырех блюд) (для 1 человека),,,,3.13,,3.08,,3.22,,2.64,,2.7,,3.66,,3.0,,2.93
ОБЕД  В  РЕСТОРАНЕ    (заказной  из   четырех  блюд)  (для       1 человека ) ,,,,10.09,,12.25,,11.45,,12.06,,7.15,,9.4,,7.25,,11.93
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                              ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3.34,,2.58,,2.22,,2.67,,1.91,,6.31,,1.97,,1.59
"СОК  В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                               ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,0.91,,0.79,,0.96,,1.0,,0.69,,1.15,,0.71,,0.72
СИГАРЕТЫ С  ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ                          (за 1 пачку  20 шт.),,,,1.34,,1.29,,1.35,,1.41,,1.29,,1.41,,1.28,,1.24
СИГАРЕТЫ БЕЗ  ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ                              (за 1 пачку  20 шт.),,,,0.74,,0.71,,0.74,,0.75,,0.73,,0.78,,0.74,,0.67
СИГАРЕТЫ  С  ФИЛЬТРОМ  ИМПОРТНЫЕ                                     (за 1 пачку  20 шт.),,,,2.81,,2.67,,2.69,,2.7,,2.61,,3.1,,2.7,,2.82
МАЙОНЕЗ,,,,5.06,,5.16,,5.31,,5.05,,4.84,,5.01,,5.2,,4.87
УКСУС  (за 1 л),,,,1.47,,1.34,,1.46,,1.45,,1.32,,1.55,,1.44,,1.68
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,0.72,,0.72,,0.68,,0.77,,0.64,,0.78,,0.65,,0.74
СОДА ПИЩЕВАЯ,,,,2.34,,2.0,,2.4,,2.62,,2.46,,2.24,,2.41,,2.4
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (за 50 г)",,,,4.37,,4.18,,4.1,,4.47,,4.41,,4.61,,3.97,,4.62
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за 1 упаковку 10 шт.),,,,0.93,,0.86,,0.9,,0.88,,0.93,,1.01,,0.92,,0.92
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  (ширина 90 см) (за 1 пог. м),,,,3.61,,3.62,,3.93,,3.29,,2.84,,3.21,,5.12,,3.52
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ  (ширина 150 см)            (за 1 пог. м),,,,21.8,,22.71,,21.73,,20.73,,19.13,,22.69,,20.37,,24.31
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) (за 1 пог. м),,,,11.83,,10.69,,10.37,,11.44,,11.29,,14.25,,11.05,,10.28
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см)  (за 1 пог.  м),,,,8.13,,7.13,,7.38,,7.26,,7.79,,10.07,,8.3,,6.18
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,5.83,,5.77,,5.84,,5.85,,5.06,,6.52,,5.5,,5.14
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,180.1,,227.12,,193.76,,160.2,,217.81,,,,123.67,,171.53
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,192.2,,198.19,,251.05,,167.96,,188.29,,,,185.95,,162.83
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ (типа ветровки) МУЖСКАЯ  ,,,,95.27,,76.36,,79.32,,102.61,,89.01,,106.05,,102.66,,93.41
КОСТЮМ МУЖСКОЙ,,,,210.57,,183.14,,198.08,,188.04,,194.27,,261.88,,179.52,,205.45
ДЖИНСЫ МУЖСКИЕ,,,,60.13,,56.95,,55.87,,60.78,,54.85,,64.28,,60.24,,61.73
БРЮКИ МУЖСКИЕ     ,,,,57.86,,54.68,,49.45,,55.93,,54.67,,67.56,,51.11,,59.53
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,39.77,,34.58,,36.35,,38.57,,40.53,,41.71,,41.58,,43.1
КОСТЮМ СПОРТИВНЫЙ  МУЖСКОЙ ,,,,74.99,,69.72,,79.1,,72.78,,71.03,,78.0,,75.55,,74.74
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,225.16,,170.42,,191.57,,144.39,,288.43,,252.32,,,,301.29
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,51.29,,44.94,,43.61,,48.98,,44.61,,62.21,,51.29,,47.59
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,35.12,,31.19,,32.97,,34.76,,39.35,,33.19,,37.49,,40.8
МАЙКА МУЖСКАЯ,,,,7.47,,6.64,,8.28,,7.14,,7.99,,8.02,,6.83,,6.84
ТРУСЫ МУЖСКИЕ,,,,7.01,,7.06,,7.27,,7.19,,6.95,,6.72,,7.25,,6.93
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,14.81,,14.18,,14.87,,14.79,,15.15,,15.03,,13.77,,16.02
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.06,,2.14,,2.02,,2.14,,2.06,,1.99,,2.29,,1.85
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.88,,2.93,,3.03,,3.17,,2.58,,2.81,,2.98,,2.63
ДУБЛЕНКА МУЖСКАЯ,,,,681.24,,854.53,,561.4,,713.01,,478.22,,,,,,765.71
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,22.73,,15.97,,14.33,,26.69,,17.74,,28.52,,21.47,,25.96
"ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ, СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ТКАНИ МУЖСКОЙ ",,,,135.9,,135.34,,125.51,,119.67,,118.49,,164.58,,121.54,,128.02
ПАЛЬТО ЗИМНЕЕ ЖЕНСКОЕ,,,,281.38,,229.71,,343.44,,328.21,,357.22,,262.39,,193.3,,305.06
ДУБЛЕНКА ЖЕНСКАЯ,,,,660.57,,790.57,,672.28,,750.45,,1005.27,,370.65,,,,819.13
ПАЛЬТО ДЕМИСЕЗОННОЕ ЖЕНСКОЕ,,,,194.43,,174.77,,173.22,,216.45,,189.36,,187.88,,231.28,,186.74
КУРТКА ЖЕНСКАЯ,,,,105.61,,96.37,,100.18,,107.22,,99.18,,103.8,,116.59,,117.64
"КОСТЮМ  ИЗ ПОЛУШЕРСТЯНОЙ, СМЕСОВОЙ ИЛИ СИНТЕТИЧЕСКОЙ ТКАНИ ЖЕНСКИЙ ",,,,130.7,,106.84,,91.94,,123.2,,117.25,,162.44,,147.11,,118.4
КОСТЮМ ИЗ ТРИКОТАЖНОГО ПОЛОТНА  ЖЕНСКИЙ ,,,,81.53,,77.93,,81.04,,70.9,,73.55,,87.98,,90.38,,79.24
ПИДЖАК (ЖАКЕТ) ЖЕНСКИЙ,,,,78.91,,59.54,,62.66,,73.93,,67.14,,99.34,,84.13,,76.44
ЮБКА ЖЕНСКАЯ ,,,,50.41,,52.02,,43.81,,49.01,,48.86,,51.44,,52.55,,53.66
ДЖИНСЫ ЖЕНСКИЕ,,,,57.25,,55.2,,47.67,,52.56,,52.24,,65.57,,60.86,,54.29
БЛУЗКА ЖЕНСКАЯ,,,,50.09,,46.13,,39.93,,45.79,,43.81,,58.74,,49.79,,55.19
