,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ВАФЛИ,,,,58012.38598400001,,54587.28,,60102.799999999996,,56024.08,,56882.82000000001,,60372,,58392,,56644.55
ПРЯНИКИ,,,,42206.981157,,36779.68,,40534.079999999994,,42225.05,,38536.840000000004,,45487,,41605,,46709.8
ПЕЧЕНЬЕ ,,,,44012.326291,,41748.44,,42434.99,,43009.18,,44323.600000000006,,46099,,42209,,46728.45
ТОРТ,,,,95516.977573,,92504.52,,93958.76999999999,,100429.98000000001,,93899.4,,100339,,87270,,94943.54999999999
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,9741.462027,,8546.64,,8762.8,,10475.39,,8556.980000000001,,11459,,9369,,8478.349999999999
ИРИС,,,,71462.593713,,65984,,67762.57999999999,,73879.35,,76958.28,,72111,,71742,,71533.9
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,50742.927515999996,,48975.08,,49984.06999999999,,48327.03,,50240.060000000005,,52029,,52936,,50982.3
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,111384.81855499999,,109489.36,,106082.62,,103148.79000000001,,108920.94,,118016,,113176,,113279.6
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,73294.100353,,71466.48,,67410.68999999999,,72858.84,,69013.70000000001,,79399,,69235,,76978.45
ШОКОЛАД,,,,186950.06562200002,,178460.16,,184379.34,,184375.26,,188370.14,,201038,,178219,,176864.4
ХАЛВА,,,,66033.228481,,63106.72,,65149.1,,66560.25,,61351.46000000001,,70056,,71929,,55237.8
МАРМЕЛАД,,,,63801.95842199999,,64731.59999999999,,60066.869999999995,,63053.69,,66173.42,,66693,,57279,,67349.9
ЗЕФИР,,,,77008.45008000001,,77722.12,,77114.79,,73531.11,,78316.88,,81292,,70225,,77598.05
КАКАО - ПОРОШОК (за 200 г),,,,28244.258247,,28559.88,,29063.43,,27013.88,,27932.340000000004,,30222,,26190,,26459.45
КАРТОФЕЛЬ,,,,6725.943883,,7922.360000000001,,4660.95,,6558,,6536.82,,6357,,10036,,4322.75
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,14695.617686000001,,13515.36,,15057.079999999998,,13041.34,,15067.5,,16152,,14410,,14044.150000000001
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,7977.059853000001,,7019.68,,8092.639999999999,,7754.129999999999,,7239.960000000001,,8222,,9702,,6909.4
ЛУК РЕПЧАТЫЙ,,,,10941.692882,,12286.76,,9973.289999999999,,11741.51,,10894.2,,9709,,11653,,11723.65
СВЕКЛА,,,,9887.685220999998,,9804.28,,7414.57,,12689.16,,10504.460000000001,,8444,,11584,,9961.85
МОРКОВЬ,,,,10926.611856999998,,11922.92,,9609.509999999998,,12055.619999999999,,10936.68,,8862,,12893,,12497.7
ПОМИДОРЫ СВЕЖИЕ,,,,30024.58859,,28088.6,,32088.35,,31136.010000000002,,31643.460000000003,,28766,,30678,,29215.4
ОГУРЦЫ СВЕЖИЕ,,,,10024.930557,,8424.92,,11062.609999999999,,10580.98,,8843.68,,11226,,8644,,9961.85
ЧЕСНОК,,,,90513.303886,,94574.12000000001,,89776.4,,100040.34,,87546.28,,82984,,95537,,89606.2
ПЕРЕЦ СЛАДКИЙ,,,,68990.256696,,66002.84,,71775.79,,70212.47,,71604.72,,68323,,65130,,72422.65
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,44293.507743,,44166.479999999996,,46001.24,,47013.71000000001,,40794.48,,44170,,44692,,42042.9
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,36683.644051999996,,36545.24,,34381.549999999996,,33441.91,,36614.420000000006,,38651,,38814,,35663.7
СОУС ТОМАТНЫЙ,,,,35853.756717,,33724.76,,37017.44,,38478.05,,35234.16,,35151,,35802,,36139.8
ЯБЛОКИ,,,,16628.748272999997,,15625.2,,16890.379999999997,,16416.17,,15007.720000000001,,17233,,16172,,18564.449999999997
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,33889.902439,,33465.24,,34888.52,,30627.489999999998,,34217.840000000004,,32831,,39423,,32157.85
ВИНОГРАД,,,,64088.749764,,61845.03999999999,,69144.62,,63234.42,,66903.12000000001,,62465,,63347,,64544.2
БАНАНЫ,,,,24744.229217,,24284.68,,27866.68,,26393.27,,25148.760000000002,,23516,,24200,,23005.85
СУХОФРУКТЫ,,,,113938.68804499999,,86470,,104813.94999999998,,91687.62,,108547.12,,133073,,132548,,115828.7
ОРЕХИ,,,,164246.70099,,141533.04,,235922.83,,106656.41,,128832.84000000001,,154415,,181695,,223537.65
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,60397.01674,,55548.2,,57981.799999999996,,56833.08,,52673.58,,72391,,59992,,50031.85
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,69123.55458099999,,66341.48,,57693.119999999995,,49090.47,,59296.94,,87633,,57561,,90486.7
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,18253.499627999998,,17341.48,,17851.84,,17852.48,,16478.1,,21126,,16962,,16295.25
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,19434.949249999998,,20913.72,,19589.94,,17938.68,,19020.9,,21191,,18437,,16534.35
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,10687.976943,,9603.44,,8731.81,,10408.84,,10537.08,,12193,,11239,,10018.25
ВОДА МИНЕРАЛЬНАЯ ,,,,7315.895441,,6176.280000000001,,8349.869999999999,,6347.62,,7016.860000000001,,6851,,7951,,9479.65
КВАС (л),,,,10085.692883,,10013.28,,10091.74,,10154.21,,10298.28,,10309,,10013,,9345.5
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,27731.739141,,26238.04,,27403.04,,24774.33,,25057.440000000002,,34274,,24213,,24064.600000000002
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,90547.949638,,95224.68,,95253.29,,139605.21000000002,,77357.06000000001,,79742,,54946,,107036.75
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,23989.641194999997,,14212.76,,13459.169999999998,,19247.68,,10912.119999999999,,47408,,15270,,17671.75
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,7316.221512,,6353.64,,6583.2,,6802.26,,4706.12,,10770,,5259,,6378.15
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,10411.394287,,10100.48,,9738.13,,11463.08,,10098.78,,11075,,9984,,9298
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,6327.833285,,6311.96,,6462.67,,6455.26,,6174.58,,6291,,6409,,6150.75
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,27117.636827,,25765.8,,26564.67,,26557.54,,27493.56,,28763,,24569,,29077.25
МАЙОНЕЗ,,,,43945.855967999996,,42105.84,,45290.409999999996,,43732.73,,44019.840000000004,,44162,,44063,,44066.75
УКСУС ,,,,14364.979075,,12611.48,,16402.760000000002,,13461.91,,11919.76,,15880,,13898,,14411.1
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,5785.24471,,6169.2,,5702.5,,5123.76,,5939.06,,5877,,5829,,5840.55
СОДА ПИЩЕВАЯ,,,,22740.327922999997,,22514.120000000003,,23469.42,,23039.69,,24105.04,,22354,,22505,,21705.4
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,36985.210825999995,,37493.96,,35554.78,,43530.020000000004,,34929.72,,38430,,33906,,31757.449999999997
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,6733.173398999999,,6518.08,,6678.65,,6394.18,,6800.960000000001,,7052,,6726,,6599.7
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,28448.825133,,28274.879999999997,,24860.389999999996,,27566.18,,23723.68,,25732,,42324,,26287.9
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,158490.183507,,205691.44,,127168.84999999998,,158138.22,,144073.12,,162260,,142577,,166005
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,78793.188583,,87834.28,,64661.03999999999,,70689.67,,70038.16,,91883,,68392,,84261.8
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,67360.268292,,63350.200000000004,,56287.22,,66140.14,,63619.5,,85961,,56358,,56451.450000000004
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,50864.513662,,53727.68,,47665.12999999999,,51202.41,,47326.90000000001,,52498,,50936,,49806.75
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1752037.33319599,,2699705,,1000000,,1416709,,2000000,,,,1433224,,2150000
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1466579.4922593052,,1365512.68,,1690997.2999999998,,1396693.92,,1589560.7200000002,,,,1533863,,1189819.4
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ (типа ветровки) МУЖСКАЯ  ,,,,874752.168884,,822105.04,,1052468.02,,971206.06,,872266.8400000001,,911219,,750911,,676082.7
КОСТЮМ МУЖСКОЙ,,,,1633258.149937,,1517798.28,,1272155.33,,1585373.76,,1501579.3,,2032580,,1445871,,1597504.25
ДЖИНСЫ МУЖСКИЕ,,,,574275.084193,,637845.2,,486368.57999999996,,600406.61,,499256.86,,584043,,584398,,602146.6000000001
БРЮКИ МУЖСКИЕ     ,,,,483221.493929,,434269.72,,473900.73,,445935.5,,433832.92000000004,,557265,,458062,,492328.95
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,353812.07660500007,,345042.6,,318429.35,,323330.54000000004,,357445.68000000005,,398030,,332983,,355037.4
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,672804.6623239999,,566909.92,,526690.98,,615815.52,,666130.7,,822282,,663181,,671615.3999999999
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1503086.2432852385,,875000,,2184901,,1817614,,1016125,,1974722,,642899,,
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,434230.110495,,359339.2,,369931.15,,381452.45999999996,,399782.08,,570528,,435722,,338142.25
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,280252.848306,,259788.56,,253787.43,,279798.59,,335529.4,,250538,,322288,,300746
МАЙКА МУЖСКАЯ,,,,62674.162340999996,,67437.56,,57035.13,,57849.22,,72704.92,,66629,,56877,,57364.950000000004
ТРУСЫ МУЖСКИЕ,,,,59595.761463,,58528.72,,63941.81999999999,,57553.35,,68277.52,,58495,,57462,,55550.149999999994
