,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
сезонные  колебания цен и прочее.  Поэтому средние цены не всегда могут быть использованы для характеристики динамики цен.,,,,,,,,,,,,,,,,,,
** - с января 2014 года расчет средних цен производится по формуле средней геометрической величины,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"МОЛОКО ЦЕЛЬНОЕ ПАСТЕРИЗОВАННОЕ, СТЕРИЛИЗОВАННОЕ",,,,1.32,,1.21,,1.19,,1.27,,1.26,,1.32,,1.38,,1.61
КЕФИР (ПРОДУКТ КЕФИРНЫЙ),,,,1.3,,1.27,,1.27,,1.27,,1.33,,1.32,,1.33,,1.32
СМЕТАНА ,,,,4.68,,4.79,,4.73,,4.39,,4.7,,4.77,,4.62,,4.69
ТВОРОГ ЖИРНЫЙ,,,,6.11,,5.84,,6.14,,6.16,,5.75,,6.32,,6.07,,6.12
ТВОРОГ НЕЖИРНЫЙ,,,,5.45,,5.46,,5.36,,5.43,,5.35,,5.68,,5.06,,5.53
ЙОГУРТ (за 250 г),,,,1.19,,1.14,,1.2,,1.16,,1.2,,1.23,,1.19,,1.22
СЫРОК ГЛАЗИРОВАННЫЙ  (за 50 г),,,,0.64,,0.61,,0.66,,0.6,,0.59,,0.7,,0.62,,0.64
"ТВОРОЖНЫЙ ДЕСЕРТ, КРЕМ, ПУДИНГ, ПАСТА  (за 200 г)",,,,1.36,,1.44,,1.41,,1.33,,1.34,,1.31,,1.23,,1.63
"ПОЛУФАБРИКАТЫ ИЗ ТВОРОГА (вареники, блинчики)",,,,6.42,,6.0,,6.53,,6.24,,5.87,,6.98,,6.32,,6.25
СУХИЕ МОЛОЧНЫЕ СМЕСИ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,16.14,,18.58,,16.01,,16.5,,15.79,,14.08,,17.62,,16.85
МОЛОКО СГУЩЕНОЕ С САХАРОМ (за 1 усл. банку весом 400 г),,,,2.31,,2.15,,2.41,,2.19,,2.31,,2.28,,2.42,,2.46
МОРОЖЕНОЕ,,,,13.15,,12.88,,12.52,,14.2,,12.8,,12.76,,13.7,,13.44
СЫР  ТВЕРДЫЙ,,,,12.78,,12.53,,12.54,,13.74,,12.05,,12.54,,13.61,,12.32
СЫР МЯГКИЙ ,,,,12.05,,9.93,,12.61,,9.75,,9.64,,14.77,,12.14,,11.99
СЫР ПЛАВЛЕНЫЙ,,,,9.96,,9.5,,10.52,,8.62,,8.17,,10.75,,10.99,,9.93
СЫР РАССОЛЬНЫЙ ,,,,11.69,,12.68,,12.83,,10.64,,10.42,,11.29,,12.18,,12.36
МАСЛО ЖИВОТНОЕ,,,,14.5,,13.72,,14.18,,14.47,,13.95,,15.2,,14.18,,14.9
МАСЛО РАСТИТЕЛЬНОЕ (кроме оливкового),,,,2.86,,2.66,,2.99,,2.81,,2.87,,2.9,,2.83,,2.95
МАСЛО ОЛИВКОВОЕ (за 1 л),,,,23.59,,25.12,,24.08,,23.49,,23.82,,21.93,,24.79,,23.99
МАРГАРИН,,,,5.05,,4.93,,5.05,,4.85,,4.96,,5.25,,5.18,,4.86
ЖИР ЖИВОТНЫЙ,,,,2.07,,2.16,,1.37,,1.27,,2.48,,3.0,,1.65,,1.45
ЯЙЦА  КУРИНЫЕ (за 10 шт.),,,,1.84,,1.82,,1.84,,1.64,,1.69,,2.08,,1.79,,1.7
САХАР-ПЕСОК,,,,1.52,,1.51,,1.52,,1.51,,1.51,,1.54,,1.52,,1.53
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,35.62,,35.11,,36.05,,32.72,,34.64,,35.54,,39.14,,36.13
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,29.31,,30.33,,29.12,,25.2,,30.68,,28.36,,32.07,,31.33
КОФЕ РАСТВОРИМЫЙ,,,,71.72,,71.8,,71.0,,72.34,,72.76,,68.08,,76.57,,74.07
МЁД  НАТУРАЛЬНЫЙ,,,,13.76,,12.92,,12.19,,12.86,,14.81,,16.39,,12.87,,10.68
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,0.51,,0.5,,0.53,,0.53,,0.47,,0.55,,0.45,,0.49
МУКА ПШЕНИЧНАЯ ,,,,1.08,,1.11,,1.06,,1.01,,1.06,,1.1,,1.13,,1.06
"ХЛЕБ РЖАНОЙ, РЖАНО-ПШЕНИЧНЫЙ",,,,1.64,,1.6,,1.66,,1.53,,1.72,,1.67,,1.45,,1.91
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,2.51,,2.35,,2.25,,2.5,,2.3,,2.58,,2.74,,2.7
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,1.7,,1.64,,2.1,,1.77,,1.83,,1.46,,1.36,,2.2
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,4.2,,4.84,,3.95,,4.68,,3.61,,3.54,,4.73,,4.76
"СУХАРИ, СУШКИ, БАРАНКИ",,,,5.09,,4.21,,5.28,,4.85,,4.89,,5.26,,5.8,,5.07
"РИС ШЛИФОВАННЫЙ,  ПОЛИРОВАННЫЙ",,,,2.33,,2.21,,2.39,,2.1,,2.23,,2.39,,2.47,,2.46
КРУПА МАННАЯ,,,,1.39,,1.31,,1.43,,1.45,,1.28,,1.45,,1.38,,1.35
КРУПА ПШЕННАЯ,,,,1.73,,1.57,,1.69,,1.66,,1.54,,1.91,,1.85,,1.59
КРУПА ГРЕЧНЕВАЯ,,,,1.55,,1.52,,1.65,,1.57,,1.55,,1.49,,1.47,,1.7
ХЛОПЬЯ  ОВСЯНЫЕ,,,,1.9,,1.61,,1.94,,1.84,,1.76,,1.71,,1.94,,2.95
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,6.88,,7.06,,5.76,,7.17,,7.16,,6.93,,6.3,,7.87
КРУПА ПЕРЛОВАЯ,,,,1.06,,1.06,,1.09,,1.1,,1.03,,1.05,,1.02,,1.04
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,12.33,,14.11,,11.82,,12.52,,10.67,,11.88,,13.1,,12.36
"ГОРОХ, ФАСОЛЬ",,,,2.34,,3.06,,2.17,,2.23,,2.27,,2.03,,2.58,,2.45
"МЮСЛИ,  ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП",,,,10.07,,10.53,,8.67,,8.18,,8.83,,11.65,,11.06,,9.2
"МАКАРОНЫ, РОЖКИ",,,,1.97,,1.94,,1.94,,1.65,,1.9,,2.05,,2.21,,2.02
"ВЕРМИШЕЛЬ, ЛАПША",,,,2.05,,1.91,,2.17,,1.76,,2.15,,1.9,,2.38,,2.4
ВОДКА ,,,,15.84,,15.35,,14.9,,14.53,,14.46,,14.77,,20.05,,17.95
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,16.27,,15.93,,16.17,,15.81,,15.74,,16.88,,15.85,,16.83
КОНЬЯК,,,,36.49,,34.44,,35.83,,34.51,,35.69,,38.72,,35.02,,39.0
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,11.28,,11.71,,10.57,,9.45,,10.13,,11.71,,11.35,,13.91
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,9.87,,8.7,,9.58,,10.1,,9.0,,10.79,,9.01,,10.8
ПИВО,,,,2.94,,2.79,,2.77,,2.55,,3.19,,3.18,,3.07,,2.79
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,11.18,,9.24,,10.82,,11.85,,10.24,,11.98,,11.45,,11.46
ВАФЛИ,,,,6.53,,6.27,,7.02,,6.62,,6.39,,6.59,,6.43,,6.3
ПРЯНИКИ,,,,4.56,,4.03,,4.74,,4.23,,4.31,,4.47,,5.02,,5.35
ПЕЧЕНЬЕ ,,,,5.15,,4.54,,5.46,,4.75,,5.38,,5.5,,4.74,,5.49
ТОРТ,,,,10.86,,10.94,,10.57,,11.67,,10.18,,11.21,,10.47,,10.22
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,1.07,,1.04,,0.99,,1.12,,1.06,,1.19,,0.96,,1.0
ИРИС,,,,8.36,,7.62,,8.2,,8.62,,7.64,,8.2,,9.4,,8.89
"КОНФЕТЫ ""КАРАМЕЛЬ""",,,,5.68,,5.31,,5.76,,5.51,,5.6,,5.8,,5.77,,5.93
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ",,,,12.82,,11.92,,12.12,,11.77,,12.44,,13.14,,12.93,,15.48
"КОНФЕТЫ, ГЛАЗИРОВАННЫЕ КОНДИТЕРСКОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,8.32,,7.98,,8.71,,8.37,,7.97,,8.43,,8.07,,8.65
ШОКОЛАД,,,,21.07,,20.6,,21.44,,19.68,,20.84,,21.69,,20.41,,22.47
ХАЛВА,,,,7.03,,7.34,,6.78,,7.02,,6.68,,6.94,,7.16,,7.33
МАРМЕЛАД,,,,7.26,,7.12,,7.18,,7.72,,7.56,,7.01,,7.27,,7.32
ЗЕФИР,,,,8.4,,7.95,,8.28,,8.1,,8.31,,8.78,,8.25,,8.74
КАКАО-ПОРОШОК (за 200 г),,,,3.15,,3.18,,3.04,,3.16,,3.09,,3.5,,2.81,,2.79
КАРТОФЕЛЬ,,,,0.67,,0.64,,0.66,,0.54,,0.6,,0.81,,0.68,,0.58
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,1.64,,1.71,,1.55,,1.55,,1.62,,1.72,,1.56,,1.66
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,0.61,,0.58,,0.58,,0.52,,0.58,,0.68,,0.64,,0.57
ЛУК РЕПЧАТЫЙ,,,,0.98,,0.91,,1.04,,0.83,,0.88,,1.15,,0.92,,0.95
СВЕКЛА,,,,0.95,,0.79,,0.92,,0.86,,0.82,,1.21,,0.84,,0.86
МОРКОВЬ,,,,1.17,,1.1,,1.17,,1.12,,1.03,,1.32,,1.13,,1.08
ПОМИДОРЫ СВЕЖИЕ,,,,1.25,,1.02,,1.36,,1.13,,1.12,,1.3,,1.1,,1.8
ОГУРЦЫ СВЕЖИЕ,,,,0.98,,0.93,,0.89,,0.97,,0.91,,1.04,,1.03,,0.99
ЧЕСНОК,,,,4.86,,4.89,,4.69,,4.66,,4.63,,5.15,,4.83,,4.72
ПЕРЕЦ СЛАДКИЙ,,,,3.66,,3.48,,3.5,,3.07,,3.96,,4.13,,3.91,,2.92
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,4.83,,4.8,,4.84,,5.0,,4.32,,5.07,,4.72,,4.6
ОВОЩИ КОНСЕРВИРОВАННЫЕ (включая стоимость посуды),,,,4.77,,4.07,,4.41,,4.97,,4.69,,4.56,,5.51,,5.4
СОУС ТОМАТНЫЙ  (включая стоимость посуды),,,,3.95,,3.97,,3.95,,3.84,,3.69,,4.1,,3.93,,3.98
ЯБЛОКИ,,,,1.83,,1.34,,1.95,,1.82,,1.68,,2.02,,1.9,,1.89
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,4.05,,3.96,,3.96,,3.63,,4.24,,4.54,,3.72,,3.69
ВИНОГРАД,,,,3.51,,3.23,,3.73,,3.33,,3.86,,3.49,,3.5,,3.52
БАНАНЫ,,,,1.99,,1.87,,1.98,,2.16,,2.15,,1.9,,2.07,,1.92
СУХОФРУКТЫ,,,,8.92,,7.23,,8.38,,7.99,,9.7,,9.41,,9.63,,9.76
ОРЕХИ,,,,17.43,,16.62,,19.47,,14.73,,11.72,,17.07,,16.65,,27.44
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,5.9,,5.92,,6.07,,5.97,,5.95,,5.5,,5.7,,6.86
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ (включая стоимость посуды),,,,9.75,,9.29,,9.08,,9.15,,7.96,,11.16,,9.53,,10.13
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ (за 1 л)",,,,2.11,,2.1,,2.02,,2.06,,1.96,,2.34,,2.04,,1.94
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ  (за 1 л)",,,,2.04,,2.17,,2.14,,2.06,,2.05,,1.84,,2.18,,2.12
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,1.37,,1.17,,1.22,,1.25,,1.33,,1.58,,1.47,,1.21
ВОДА МИНЕРАЛЬНАЯ ,,,,1.0,,0.78,,1.01,,0.74,,0.87,,0.99,,1.09,,1.63
КВАС (за 1 л),,,,1.19,,1.2,,1.14,,1.17,,1.2,,1.2,,1.23,,1.19
ОБЕД В СТОЛОВОЙ (из четырех блюд) (для 1 человека),,,,3.12,,2.9,,3.06,,2.81,,2.59,,3.73,,3.01,,2.82
ОБЕД  В  РЕСТОРАНЕ    (заказной  из   четырех  блюд)  (для       1 человека ) ,,,,10.37,,12.23,,11.41,,13.54,,7.88,,9.48,,7.18,,11.85
"КОФЕ В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                              ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,3.4,,2.64,,2.28,,2.84,,2.07,,6.25,,1.97,,1.78
"СОК  В ОРГАНИЗАЦИЯХ  БЫСТРОГО                                               ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,0.9,,0.8,,0.98,,1.01,,0.69,,1.09,,0.68,,0.73
СИГАРЕТЫ С  ФИЛЬТРОМ  ОТЕЧЕСТВЕННЫЕ                          (за 1 пачку  20 шт.),,,,1.39,,1.31,,1.39,,1.4,,1.31,,1.52,,1.28,,1.32
СИГАРЕТЫ БЕЗ  ФИЛЬТРА  ОТЕЧЕСТВЕННЫЕ                              (за 1 пачку  20 шт.),,,,0.77,,0.75,,0.77,,0.77,,0.76,,0.79,,0.79,,0.74
СИГАРЕТЫ  С  ФИЛЬТРОМ  ИМПОРТНЫЕ                                     (за 1 пачку  20 шт.),,,,2.8,,2.75,,2.7,,2.77,,2.64,,2.85,,2.86,,2.93
МАЙОНЕЗ,,,,5.05,,4.9,,5.32,,5.08,,4.98,,5.13,,4.92,,4.87
УКСУС  (за 1 л),,,,1.45,,1.3,,1.54,,1.45,,1.29,,1.58,,1.32,,1.55
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,0.73,,0.71,,0.74,,0.79,,0.66,,0.79,,0.67,,0.72
СОДА ПИЩЕВАЯ,,,,2.33,,2.06,,2.51,,2.5,,2.52,,2.25,,2.3,,2.34
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (за 50 г)",,,,4.29,,4.22,,4.55,,4.46,,4.51,,4.14,,3.94,,4.5
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за 1 упаковку 10 шт.),,,,0.94,,0.87,,0.89,,0.9,,0.93,,1.01,,0.92,,0.94
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  (ширина 90 см) (за 1 пог. м),,,,3.7,,3.57,,3.98,,3.35,,2.91,,3.43,,5.24,,3.47
ТКАНЬ ШЕРСТЯНАЯ И ПОЛУШЕРСТЯНАЯ  (ширина 150 см)            (за 1 пог. м),,,,22.51,,22.79,,19.48,,20.94,,19.26,,24.11,,20.29,,29.5
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) (за 1 пог. м),,,,12.23,,10.54,,11.42,,11.49,,11.48,,14.83,,11.39,,10.92
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см)  (за 1 пог.  м),,,,8.33,,7.08,,7.28,,7.29,,7.85,,10.5,,8.3,,7.04
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,5.75,,5.85,,5.8,,5.75,,4.89,,6.42,,5.42,,5.06
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,175.92,,227.12,,145.9,,154.64,,248.05,,0.0,,123.39,,174.14
ПАЛЬТО (ПОЛУПАЛЬТО) ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,200.02,,198.19,,209.18,,178.6,,188.29,,215.34,,179.82,,217.28
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ (типа ветровки) МУЖСКАЯ  ,,,,89.58,,78.69,,77.19,,99.71,,88.99,,95.77,,91.51,,84.34
КОСТЮМ МУЖСКОЙ,,,,212.74,,197.57,,195.38,,185.39,,198.11,,264.08,,174.72,,212.28
ДЖИНСЫ МУЖСКИЕ,,,,59.37,,56.97,,55.53,,60.31,,54.99,,62.54,,60.39,,59.71
БРЮКИ МУЖСКИЕ     ,,,,58.67,,54.6,,48.53,,57.09,,56.01,,69.43,,51.21,,60.39
СОРОЧКА ВЕРХНЯЯ МУЖСКАЯ,,,,40.44,,34.03,,35.25,,38.01,,40.03,,44.83,,41.01,,45.07
КОСТЮМ СПОРТИВНЫЙ  МУЖСКОЙ ,,,,77.86,,70.6,,76.59,,72.18,,71.55,,89.93,,74.66,,73.26
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,228.54,,170.42,,189.65,,155.64,,245.78,,273.51,,0.0,,301.29
"СВИТЕР, ДЖЕМПЕР  ИЗ  ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,50.99,,44.44,,45.11,,49.28,,44.78,,63.08,,47.08,,46.22
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ МУЖСКОЙ",,,,35.82,,31.86,,32.25,,34.77,,38.71,,34.47,,40.58,,40.65
МАЙКА МУЖСКАЯ,,,,7.31,,6.75,,7.68,,7.08,,7.88,,7.58,,6.89,,7.1
ТРУСЫ МУЖСКИЕ,,,,6.99,,7.06,,7.54,,7.23,,7.21,,6.46,,7.13,,7.0
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,14.88,,14.28,,14.76,,14.75,,15.37,,15.48,,13.98,,15.02
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.06,,2.18,,2.01,,2.11,,2.05,,1.97,,2.31,,1.84
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,2.84,,2.77,,3.08,,2.98,,2.55,,2.9,,2.91,,2.55
ДУБЛЕНКА МУЖСКАЯ,,,,695.12,,854.53,,567.82,,718.11,,485.45,,,,,,823.54
ШЛЯПА ИЛИ КЕПКА  МУЖСКАЯ,,,,21.97,,14.27,,15.34,,29.87,,17.12,,25.76,,21.18,,23.84
"ПИДЖАК  ИЗ ПОЛУШЕРСТЯНОЙ, СИНТЕТИЧЕСКОЙ ИЛИ СМЕСОВОЙ ТКАНИ МУЖСКОЙ ",,,,138.1,,135.48,,125.69,,121.27,,118.5,,168.77,,126.91,,128.33
ПАЛЬТО ЗИМНЕЕ ЖЕНСКОЕ,,,,290.53,,234.79,,280.8,,340.02,,346.28,,262.39,,,,324.8
ДУБЛЕНКА ЖЕНСКАЯ,,,,627.89,,686.68,,659.77,,750.45,,891.36,,370.65,,,,798.07
ПАЛЬТО ДЕМИСЕЗОННОЕ ЖЕНСКОЕ,,,,206.44,,180.5,,164.66,,216.56,,204.44,,207.54,,267.83,,188.99
КУРТКА ЖЕНСКАЯ,,,,105.63,,96.18,,94.82,,104.98,,98.4,,104.97,,123.26,,115.83
"КОСТЮМ  ИЗ ПОЛУШЕРСТЯНОЙ, СМЕСОВОЙ ИЛИ СИНТЕТИЧЕСКОЙ ТКАНИ ЖЕНСКИЙ ",,,,127.78,,110.93,,109.33,,123.17,,112.99,,148.59,,148.79,,105.11
КОСТЮМ ИЗ ТРИКОТАЖНОГО ПОЛОТНА  ЖЕНСКИЙ ,,,,80.72,,77.86,,76.8,,71.86,,76.94,,85.95,,90.05,,77.55
ПИДЖАК (ЖАКЕТ) ЖЕНСКИЙ,,,,78.73,,58.41,,60.33,,70.96,,64.76,,101.96,,85.89,,75.56
ЮБКА ЖЕНСКАЯ ,,,,50.82,,50.6,,45.46,,46.32,,50.24,,54.42,,50.57,,54.24
ДЖИНСЫ ЖЕНСКИЕ,,,,57.52,,55.1,,49.49,,52.72,,51.26,,64.09,,61.15,,59.41
БЛУЗКА ЖЕНСКАЯ,,,,50.12,,44.16,,40.34,,43.99,,42.58,,62.57,,48.54,,52.25
