,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,,Минская,,Могилевская
ЖИР ЖИВОТНЫЙ,,,,16338.111710000001,,16868.87,,10873.0,,11414.24,,13398.5,,25267.0,,14763.0,,10323.04
ЯЙЦА  КУРИНЫЕ,,,,12182.693108,,12567.79,,11916.7,,11658.08,,12374.77,,12220.0,,12198.0,,12406.74
САХАР-ПЕСОК,,,,7930.5709320000005,,7775.93,,7852.5,,7888.0,,8000.0,,8000.0,,7967.0,,7972.28
ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ,,,,138508.489702,,143687.03,,125006.7,,117292.0,,121737.5,,140756.0,,173632.0,,137974.18
КОФЕ НАТУРАЛЬНЫЙ МОЛОТЫЙ,,,,140221.310536,,144673.84,,133471.3,,128650.88,,152780.73,,133853.0,,138263.0,,165087.68
КОФЕ РАСТВОРИМЫЙ,,,,298161.472142,,351992.41,,283326.8,,280653.28,,314182.09,,254872.0,,331192.0,,323002.34
МЁД  НАТУРАЛЬНЫЙ,,,,80314.466272,,73949.7,,84783.0,,76899.72,,71035.37,,98125.0,,65124.0,,71322.14
СОЛЬ  ПОВАРЕННАЯ  ПИЩЕВАЯ,,,,2311.91023,,2286.66,,2342.5,,2355.92,,2118.25,,2336.0,,2072.0,,2706.82
МУКА ПШЕНИЧНАЯ ,,,,5489.06431,,5091.13,,5240.1,,5326.24,,5615.42,,5868.0,,5402.0,,5501.78
"ХЛЕБ РЖАНОЙ,РЖАНО-ПШЕНИЧНЫЙ",,,,7178.7939240000005,,6990.97,,7255.0,,6933.6,,7091.02,,7456.0,,7340.0,,6795.7
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ВЫСШЕГО СОРТА",,,,11866.91572,,13759.19,,11101.7,,10911.0,,11581.74,,12167.0,,12105.0,,10826.88
"ХЛЕБ, ИЗДЕЛИЯ БУЛОЧНЫЕ (БАТОН) ИЗ  МУКИ ПШЕНИЧНОЙ ПЕРВОГО СОРТА",,,,7772.5710500000005,,8776.71,,9368.2,,7347.0,,7366.0,,8881.0,,5250.0,,6246.0
ИЗДЕЛИЯ БУЛОЧНЫЕ СДОБНЫЕ ИЗ МУКИ  ПШЕНИЧНОЙ ВЫСШЕГО СОРТА,,,,18031.761994,,17036.27,,14613.7,,22370.44,,16703.27,,15283.0,,23971.0,,17615.04
"СУХАРИ, СУШКИ, БАРАНКИ",,,,29678.418244,,27028.91,,29926.8,,27958.72,,27711.36,,27910.0,,37119.0,,31265.5
РИС ШЛИФОВАННЫЙ И ПОЛИРОВАННЫЙ,,,,11612.625458,,10407.73,,12446.3,,10346.88,,11174.97,,13176.0,,11445.0,,10446.84
КРУПА МАННАЯ,,,,5855.15488,,4967.79,,5860.4,,6164.92,,5335.32,,6909.0,,4750.0,,5829.06
КРУПА ПШЕННАЯ,,,,7376.51446,,6580.7,,7130.7,,7705.6,,6569.86,,8357.0,,7243.0,,6624.42
КРУПА ГРЕЧНЕВАЯ,,,,11686.603158,,11727.03,,11397.2,,11440.0,,11517.18,,12379.0,,11589.0,,10793.48
ОВСЯНЫЕ ХЛОПЬЯ ,,,,9835.38168,,9359.94,,9525.0,,8931.2,,10701.3,,10280.0,,10091.0,,9648.6
ХЛОПЬЯ КУКУРУЗНЫЕ ,,,,26511.887688000003,,25289.51,,26208.5,,23288.28,,23263.59,,32019.0,,24143.0,,24801.18
КРУПА ПЕРЛОВАЯ,,,,4953.978381999999,,4686.71,,4689.7,,5078.44,,4307.77,,5238.0,,4935.0,,5339.36
КАШИ ДЛЯ ДЕТСКОГО И ДИЕТИЧЕСКОГО ПИТАНИЯ,,,,57914.255833999996,,51327.79,,53415.1,,48581.12,,52472.39,,77635.0,,49881.0,,48853.96
"ГОРОХ, ФАСОЛЬ",,,,11502.222484,,8609.66,,9646.2,,9289.6,,10127.79,,14898.0,,14114.0,,9102.54
МЮСЛИ И ПРОЧИЕ СУХИЕ ЗАВТРАКИ ИЗ РАЗЛИЧНЫХ КРУП,,,,39959.962654,,36382.95,,40801.6,,30782.28,,37165.63,,49705.0,,33202.0,,42474.1
"МАКАРОНЫ, РОЖКИ",,,,8523.084364,,8218.93,,7286.3,,7559.8,,7642.25,,10308.0,,7831.0,,8780.06
"ВЕРМИШЕЛЬ, ЛАПША",,,,8555.742226,,8191.54,,8639.1,,7530.44,,7395.13,,10279.0,,7431.0,,8485.94
ВОДКА ,,,,87914.93216600001,,88617.95,,84728.0,,90704.8,,87335.64,,89100.0,,87258.0,,85319.52
НАСТОЙКИ ГОРЬКИЕ КРЕПКИЕ,,,,102588.264084,,102393.55,,95107.8,,99046.56,,104212.39,,107086.0,,104347.0,,100447.0
КОНЬЯК,,,,237504.64834600003,,199691.17,,209858.1,,200676.16,,192174.34,,327508.0,,185838.0,,247003.98
ВИНО ВИНОГРАДНОЕ КРЕПЛЕНОЕ,,,,72525.94227799999,,58308.89,,59183.8,,60527.96,,56822.31,,105734.0,,68056.0,,56642.9
ВИНО ВИНОГРАДНОЕ СТОЛОВОЕ,,,,54538.249486,,39334.34,,54170.4,,44059.8,,38938.13,,70608.0,,49832.0,,67892.0
ПИВО,,,,14522.517982000001,,14647.9,,12916.4,,13228.84,,15922.47,,15418.0,,14126.0,,14802.36
ВИНО ИГРИСТОЕ  (ШАМПАНСКОЕ),,,,52542.607752,,52274.5,,53013.3,,53359.04,,53013.49,,52356.0,,50514.0,,54073.8
ВАФЛИ,,,,40825.214076,,40241.28,,40161.0,,41968.32,,40030.29,,41820.0,,40359.0,,39603.74
ПРЯНИКИ,,,,25694.878894,,22566.88,,24065.6,,26450.44,,23431.96,,26702.0,,26937.0,,28327.42
ПЕЧЕНЬЕ ,,,,26895.203393999996,,25762.18,,26898.0,,26735.52,,25999.51,,28032.0,,26748.0,,26636.0
ТОРТ,,,,62655.61923000001,,55334.97,,60445.0,,73073.36,,55832.55,,63760.0,,57908.0,,70673.86
ПИРОЖНЫЕ (за 1 шт. весом 100 г),,,,6242.581892,,5483.46,,5472.3,,6984.64,,4889.97,,7119.0,,5662.0,,6913.16
ИРИС,,,,35175.411494,,32975.73,,38176.9,,34166.56,,34610.48,,36990.0,,30794.0,,37717.98
" КОНФЕТЫ ""КАРАМЕЛЬ""",,,,31371.770870000004,,30751.87,,32499.2,,30819.08,,30881.01,,30000.0,,32910.0,,33527.1
КОНФЕТЫ ГЛАЗИРОВАННЫЕ ШОКОЛАДНОЙ ГЛАЗУРЬЮ,,,,67553.835972,,64934.89,,71422.8,,66068.04,,67836.0,,69029.0,,68489.0,,62970.82
"КОНФЕТЫ ГЛАЗИРОВАННЫЕ ЖИРОВОЙ   ГЛАЗУРЬЮ (типа ""Лимонные"", ""Осенние"")",,,,38031.87811799999,,38970.11,,37346.7,,38401.08,,39081.65,,36718.0,,40690.0,,35875.0
ШОКОЛАД,,,,104164.207058,,101912.0,,96726.6,,103862.24,,104397.03,,109773.0,,103858.0,,101501.52
ХАЛВА,,,,34864.032246,,34673.93,,34002.3,,32430.04,,34454.06,,36923.0,,34472.0,,34938.7
МАРМЕЛАД,,,,27813.16564,,27068.12,,26204.5,,30412.88,,26615.92,,27030.0,,28353.0,,29558.02
ЗЕФИР,,,,35185.294284,,41146.43,,37124.6,,31771.52,,33405.27,,37035.0,,32540.0,,30646.52
КАКАО - ПОРОШОК (за 200 г),,,,21991.470994,,19549.91,,21561.4,,22301.36,,23879.55,,24650.0,,14981.0,,26052.82
КАРТОФЕЛЬ,,,,2682.15744,,2194.16,,2530.0,,2867.6,,2045.59,,3325.0,,2411.0,,2536.18
ЧИПСЫ  КАРТОФЕЛЬНЫЕ (за 100 г),,,,11149.000266000001,,10003.69,,10639.0,,8585.6,,13490.26,,12480.0,,10840.0,,11297.36
КАПУСТА  БЕЛОКОЧАННАЯ  СВЕЖАЯ,,,,3779.4527800000005,,3463.73,,4087.6,,3619.92,,3775.09,,4290.0,,3279.0,,3400.0
ЛУК РЕПЧАТЫЙ,,,,4392.264324,,4218.7,,4335.6,,3860.4,,4014.98,,5290.0,,4153.0,,3746.52
СВЕКЛА,,,,3404.018158,,3444.41,,3238.0,,3544.4,,3059.95,,3920.0,,2912.0,,3024.22
МОРКОВЬ,,,,4023.11898,,3902.79,,4523.8,,4055.2,,3839.11,,4445.0,,3618.0,,3193.72
ПОМИДОРЫ СВЕЖИЕ,,,,28420.34773,,27746.01,,26298.9,,29282.08,,29684.86,,29394.0,,25538.0,,30759.9
ОГУРЦЫ СВЕЖИЕ,,,,26799.08091,,27231.22,,18861.7,,24248.24,,27881.88,,35475.0,,21889.0,,21912.2
ЧЕСНОК,,,,32449.304584,,26883.18,,32645.7,,29988.96,,31280.63,,35860.0,,33726.0,,32983.68
ПЕРЕЦ СЛАДКИЙ,,,,43906.928746000005,,44776.34,,44170.3,,41208.12,,45808.14,,42300.0,,46545.0,,44841.84
ОВОЩИ ЗАМОРОЖЕННЫЕ,,,,28912.917002000002,,26205.27,,26305.3,,30356.48,,27153.31,,31773.0,,29546.0,,26732.48
ОВОЩИ КОНСЕРВИРОВАННЫЕ,,,,16250.144612000002,,14550.82,,14645.0,,15261.4,,15613.39,,15937.0,,20860.0,,16615.66
СОУС ТОМАТНЫЙ,,,,19983.593006000003,,18293.61,,18422.5,,19829.92,,17961.86,,21370.0,,22752.0,,18622.58
ЯБЛОКИ,,,,9463.954692,,7557.85,,9138.0,,10035.92,,8295.47,,10398.0,,9213.0,,10504.84
"ПЛОДЫ ЦИТРУСОВЫЕ  (апельсины, лимоны, мандарины)",,,,17357.242152,,15772.01,,16685.9,,16737.12,,18475.11,,18691.0,,18156.0,,15276.22
ВИНОГРАД,,,,42095.042966,,42008.51,,43721.9,,40556.52,,42648.29,,42294.0,,42762.0,,40424.44
БАНАНЫ,,,,14601.392852,,14259.95,,14457.4,,14230.72,,14710.32,,14780.0,,14863.0,,14759.94
СУХОФРУКТЫ,,,,46557.849517999995,,43157.03,,46076.7,,42283.2,,50488.91,,46585.0,,49367.0,,49345.84
ОРЕХИ,,,,68046.333078,,50509.98,,73208.4,,61106.24,,42835.98,,72144.0,,95538.0,,69251.82
ФРУКТЫ КОНСЕРВИРОВАННЫЕ,,,,27830.302012,,24553.54,,25966.6,,25709.24,,27870.87,,29755.0,,30274.0,,28492.46
КОНСЕРВЫ  ФРУКТОВЫЕ  ДЛЯ  ДЕТСКОГО  И  ДИЕТИЧЕСКОГО  ПИТАНИЯ,,,,34405.568888,,24773.31,,30002.7,,26820.64,,28353.66,,45295.0,,38189.0,,33991.88
"СОК, НЕКТАР ФРУКТОВЫЙ,  ЯГОДНЫЙ",,,,10268.314676000002,,9930.0,,10153.3,,10420.88,,10051.9,,10732.0,,9861.0,,10183.22
"СОК, НЕКТАР ОВОЩНОЙ, ПЛОДООВОЩНОЙ (л)",,,,11504.131674,,10692.82,,11149.2,,9946.04,,10975.34,,13710.0,,10545.0,,11112.18
НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ ,,,,5810.387404,,4988.33,,4636.8,,5381.64,,6176.05,,7168.0,,5688.0,,5037.2
ВОДА МИНЕРАЛЬНАЯ ,,,,3726.8929940000007,,3762.11,,4050.2,,3821.24,,3802.65,,3407.0,,3890.0,,3719.5
КВАС (л),,,,6235.1299340000005,,6001.82,,6203.4,,6592.4,,6509.31,,6064.0,,6341.0,,6116.08
"ОБЕД В СТОЛОВОЙ (для 1 человека, из 4-х блюд)",,,,14201.386768000002,,15948.47,,16924.7,,11050.04,,11382.41,,15200.0,,13926.0,,13644.38
"ОБЕД В РЕСТОРАНЕ    (заказной, для 1 человека,                  из   4-х блюд) ",,,,48857.906,,48688.59,,59671.7,,70047.16,,29935.53,,38490.0,,36012.0,,71363.62
"КОФЕ  В   ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ  (за 0,2л)",,,,11977.286306000002,,6367.54,,7569.9,,10505.04,,5260.14,,22878.0,,7333.0,,10573.76
"СОК   В  ОРГАНИЗАЦИЯХ   БЫСТРОГО  ОБСЛУЖИВАНИЯ   (за 0,2л)",,,,4445.079736,,3579.83,,3712.5,,3844.52,,3048.28,,7175.0,,3394.0,,2869.72
"СИГАРЕТЫ  С  ФИЛЬТРОМ   ОТЕЧЕСТВЕННЫЕ                      (за 1 пачку, 20 штук)",,,,5649.317158,,4833.68,,5135.3,,6151.92,,4884.12,,6993.0,,4963.0,,4773.28
"СИГАРЕТЫ  БЕЗ  ФИЛЬТРА   ОТЕЧЕСТВЕННЫЕ                       (за 1 пачку, 20 штук)",,,,2590.4734040000003,,2649.24,,2626.3,,2601.36,,2590.22,,2550.0,,2600.0,,2553.66
"СИГАРЕТЫ   С   ФИЛЬТРОМ    ИМПОРТНЫЕ                                 (за 1 пачку, 20 штук)",,,,14156.633058,,14331.48,,12532.7,,15254.08,,13694.64,,14329.0,,14283.0,,14151.28
МАЙОНЕЗ,,,,24854.862,,26326.35,,25598.1,,24475.84,,25895.19,,23071.0,,25192.0,,25843.02
УКСУС ,,,,9772.349638,,9145.31,,9888.4,,10241.52,,7708.37,,10227.0,,10254.0,,9949.58
ГОРЧИЦА ПИЩЕВАЯ (за 100 г),,,,3008.1466840000003,,3352.68,,3089.8,,2872.32,,2934.47,,2988.0,,2883.0,,2962.82
СОДА ПИЩЕВАЯ,,,,14670.943848000003,,13789.6,,14584.1,,14134.4,,16300.99,,13464.0,,17045.0,,14876.2
"ПЕРЕЦ ЧЕРНЫЙ, КРАСНЫЙ, ДУШИСТЫЙ (молотый, горошек)  (50 г)",,,,17105.220994,,15270.07,,15444.1,,18626.96,,16141.34,,18588.0,,15879.0,,18030.9
ЖЕВАТЕЛЬНАЯ  РЕЗИНКА  (за упаковку 10 штук),,,,4527.644216000001,,4526.51,,4362.8,,4375.36,,4524.65,,4610.0,,4556.0,,4672.4
НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ,,,,,,,,,,,,,,,,,,
ТКАНЬ ХЛОПЧАТОБУМАЖНАЯ  ПЛАТЕЛЬНАЯ (за 1 м)  ,,,,17213.9084,,16608.4,,15371.1,,17349.12,,15922.14,,16090.0,,19181.0,,21378.9
ТКАНЬ  ШЕРСТЯНАЯ  И  ПОЛУШЕРСТЯНАЯ                 (ширина 150 см) - за 1 м,,,,96116.87073200001,,61895.06,,86837.8,,91768.0,,84001.67,,132607.0,,66588.0,,112955.42
ТКАНЬ ЛЬНЯНАЯ (ширина 150 см) - за 1 м,,,,43774.767558,,37524.8,,40481.1,,39527.76,,42116.68,,47241.0,,51699.0,,42717.64
ТКАНЬ ШЕЛКОВАЯ (ширина 100 см) - за 1  м,,,,38535.870352,,21214.53,,34332.5,,41084.76,,30974.37,,49842.0,,42835.0,,33551.18
ПРЯЖА ШЕРСТЯНАЯ ИЛИ ПОЛУШЕРСТЯНАЯ (за 100 г),,,,34492.167804000004,,31978.92,,33938.9,,35550.48,,26677.24,,36204.0,,37817.0,,35393.82
КУРТКА ЗИМНЯЯ МУЖСКАЯ  ,,,,1208205.683678,,978710.15,,1222572.3,,986409.92,,1029316.84,,1785833.0,,770556.0,,1050203.02
ПАЛЬТО ДЕМИСЕЗОННОЕ МУЖСКОЕ,,,,1316713.546182,,1174617.67,,1248809.0,,1231114.24,,1186069.76,,1585500.0,,1230122.0,,1233648.84
КУРТКА   ИЗ ПЛАЩЕВОЙ ТКАНИ МУЖСКАЯ  ,,,,705737.3159340001,,601813.03,,642481.8,,527299.84,,505692.0,,1155965.0,,436415.0,,541361.0
КОСТЮМ МУЖСКОЙ,,,,1057592.824726,,868410.75,,814707.7,,902424.24,,961001.16,,1588185.0,,783957.0,,870725.3
ДЖИНСЫ МУЖСКИЕ,,,,365603.275274,,313878.09,,339110.8,,354304.0,,314549.36,,433595.0,,329653.0,,398110.88
БРЮКИ МУЖСКИЕ     ,,,,283627.43707200006,,235756.77,,290897.1,,248628.64,,255641.97,,358269.0,,260223.0,,247226.66
СОРОЧКА МУЖСКАЯ,,,,205739.58952799998,,166238.99,,179347.2,,181998.72,,175103.55,,294881.0,,157148.0,,181969.64
КОСТЮМ СПОРТИВНЫЙ МУЖСКОЙ ,,,,431938.3732,,347958.51,,378224.8,,354528.56,,349866.06,,559875.0,,478548.0,,384701.98
ШАПКА МЕХОВАЯ МУЖСКАЯ,,,,1412676.669864,,1304236.67,,2131824.9,,1648808.88,,1036847.98,,1469539.0,,850000.0,,1400000.0
"СВИТЕР, ДЖЕМПЕР  ИЗ  ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКОЙ",,,,274459.744534,,213071.76,,267595.6,,260105.08,,241532.59,,329491.0,,281212.0,,257715.52
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ МУЖСКОЙ",,,,155216.26468800002,,155911.47,,136217.8,,144693.04,,162534.69,,132527.0,,188703.0,,196118.84
МАЙКА МУЖСКАЯ,,,,35833.016238,,34886.4,,33879.6,,32124.56,,45625.04,,36254.0,,36878.0,,32180.46
ТРУСЫ МУЖСКИЕ,,,,35479.949137999996,,30643.54,,35749.2,,32530.48,,40230.29,,39433.0,,35654.0,,30021.08
"ФУФАЙКА, ТЕННИСКА ИЗ ХЛОПЧАТОБУМАЖНОГО ИЛИ СМЕСОВОГО ТРИКОТАЖНОГО ПОЛОТНА МУЖСКАЯ",,,,74466.779108,,74987.97,,73900.8,,75934.32,,75520.6,,68865.0,,80833.0,,77273.54
НОСКИ ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ МУЖСКИЕ ,,,,12673.795076,,11798.79,,11392.7,,11608.8,,13945.26,,13653.0,,12669.0,,12890.56
НОСКИ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ МУЖСКИЕ ,,,,14810.519456000002,,14851.01,,13228.5,,18169.12,,14126.32,,13733.0,,14616.0,,15802.8
